Year,SeriesCode,Страна ,Age,Sex,Value
2009,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,19.59
2009,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,18.44
2010,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,14.18
2010,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,16.6
2010,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,19.19
2011,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,16.3
2011,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,17.47
2011,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,18.71
2012,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,18.53
2012,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,15.18
2012,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,16.81
2013,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,16.96
2013,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,15.31
2013,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,18.72
2014,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,15.34
2014,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,17.01
2014,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,18.79
2015,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,21.39
2015,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,18.08
2015,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,14.98
2016,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,17.38
2016,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,14.11
2016,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,20.84
2017,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,18.41
2017,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,15.15
2017,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,12.06
2018,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,11.35
2018,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,17.84
2018,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,14.52
2019,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,17.94
2019,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,14.66
2019,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,11.52
2020,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,14.75
2020,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,11.57
2020,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,18.11
2021,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,14.74
2021,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,21.48
2021,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,18.02
2008,SL_TLF_NEET_19ICLS,Serbia,15-24,MALE,19.39
2008,SL_TLF_NEET_19ICLS,Serbia,15-24,BOTHSEX,20.32
2008,SL_TLF_NEET_19ICLS,Serbia,15-24,FEMALE,21.29
2009,SL_TLF_NEET_19ICLS,Serbia,15-24,MALE,21.57
2009,SL_TLF_NEET_19ICLS,Serbia,15-24,FEMALE,21.66
2009,SL_TLF_NEET_19ICLS,Serbia,15-24,BOTHSEX,21.61
2010,SL_TLF_NEET_19ICLS,Serbia,15-24,FEMALE,19.45
2010,SL_TLF_NEET_19ICLS,Serbia,15-24,BOTHSEX,21.2
2010,SL_TLF_NEET_19ICLS,Serbia,15-24,MALE,22.81
2011,SL_TLF_NEET_19ICLS,Serbia,15-24,BOTHSEX,21.6
2011,SL_TLF_NEET_19ICLS,Serbia,15-24,MALE,23.04
2011,SL_TLF_NEET_19ICLS,Serbia,15-24,FEMALE,19.99
2012,SL_TLF_NEET_19ICLS,Serbia,15-24,FEMALE,21.23
2012,SL_TLF_NEET_19ICLS,Serbia,15-24,MALE,22.03
2012,SL_TLF_NEET_19ICLS,Serbia,15-24,BOTHSEX,21.65
2013,SL_TLF_NEET_19ICLS,Serbia,15-24,MALE,19.77
2013,SL_TLF_NEET_19ICLS,Serbia,15-24,BOTHSEX,19.79
2013,SL_TLF_NEET_19ICLS,Serbia,15-24,FEMALE,19.8
2014,SL_TLF_NEET_19ICLS,Serbia,15-24,FEMALE,20.47
2014,SL_TLF_NEET_19ICLS,Serbia,15-24,BOTHSEX,21.0
2014,SL_TLF_NEET_19ICLS,Serbia,15-24,MALE,21.5
2015,SL_TLF_NEET_19ICLS,Serbia,15-24,FEMALE,20.06
2015,SL_TLF_NEET_19ICLS,Serbia,15-24,BOTHSEX,20.36
2015,SL_TLF_NEET_19ICLS,Serbia,15-24,MALE,20.64
2016,SL_TLF_NEET_19ICLS,Serbia,15-24,MALE,17.51
2016,SL_TLF_NEET_19ICLS,Serbia,15-24,FEMALE,18.67
2016,SL_TLF_NEET_19ICLS,Serbia,15-24,BOTHSEX,18.08
2017,SL_TLF_NEET_19ICLS,Serbia,15-24,FEMALE,17.66
2017,SL_TLF_NEET_19ICLS,Serbia,15-24,BOTHSEX,17.58
2017,SL_TLF_NEET_19ICLS,Serbia,15-24,MALE,17.51
2018,SL_TLF_NEET_19ICLS,Serbia,15-24,BOTHSEX,16.98
2018,SL_TLF_NEET_19ICLS,Serbia,15-24,FEMALE,17.51
2018,SL_TLF_NEET_19ICLS,Serbia,15-24,MALE,16.48
2019,SL_TLF_NEET_19ICLS,Serbia,15-24,FEMALE,16.19
2019,SL_TLF_NEET_19ICLS,Serbia,15-24,BOTHSEX,15.66
2019,SL_TLF_NEET_19ICLS,Serbia,15-24,MALE,15.17
2020,SL_TLF_NEET_19ICLS,Serbia,15-24,MALE,17.2
2020,SL_TLF_NEET_19ICLS,Serbia,15-24,FEMALE,15.09
2020,SL_TLF_NEET_19ICLS,Serbia,15-24,BOTHSEX,16.18
2021,SL_TLF_NEET_19ICLS,Serbia,15-24,BOTHSEX,16.43
2021,SL_TLF_NEET_19ICLS,Serbia,15-24,FEMALE,15.92
2021,SL_TLF_NEET_19ICLS,Serbia,15-24,MALE,16.92
2002,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,23.22
2002,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,23.52
2002,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,23.82
2003,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,19.97
2003,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,19.98
2003,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,19.95
2004,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,20.01
2004,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,18.91
2004,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,19.45
2005,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,15.42
2005,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,16.86
2005,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,18.36
2006,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,13.92
2006,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,12.16
2006,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,15.76
2007,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,10.02
2007,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,13.32
2007,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,11.63
2008,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,9.79
2008,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,11.43
2008,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,13.14
2009,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,13.33
2009,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,12.6
2009,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,12.96
2010,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,14.04
2010,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,15.12
2010,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,14.57
2011,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,14.46
2011,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,14.31
2011,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,14.16
2012,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,13.92
2012,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,14.81
2012,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,14.37
2013,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,14.0
2013,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,14.5
2013,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,14.26
2014,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,13.77
2014,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,14.39
2014,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,14.07
2015,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,13.58
2015,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,13.97
2015,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,14.38
2016,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,14.17
2016,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,11.27
2016,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,12.69
2017,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,10.67
2017,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,12.33
2017,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,14.06
2018,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,8.57
2018,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,10.4
2018,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,12.33
2019,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,10.48
2019,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,11.8
2019,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,9.22
2020,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,11.77
2020,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,10.75
2020,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,9.77
2021,SL_TLF_NEET_19ICLS,Slovakia,15-24,BOTHSEX,11.08
2021,SL_TLF_NEET_19ICLS,Slovakia,15-24,FEMALE,11.49
2021,SL_TLF_NEET_19ICLS,Slovakia,15-24,MALE,10.68
2020,SL_TLF_NEET_19ICLS,Viet Nam,15-24,FEMALE,19.86
2020,SL_TLF_NEET_19ICLS,Viet Nam,15-24,MALE,15.38
2020,SL_TLF_NEET_19ICLS,Viet Nam,15-24,BOTHSEX,17.55
2021,SL_TLF_NEET_19ICLS,Viet Nam,15-24,BOTHSEX,17.86
2021,SL_TLF_NEET_19ICLS,Viet Nam,15-24,MALE,16.11
2021,SL_TLF_NEET_19ICLS,Viet Nam,15-24,FEMALE,19.72
2003,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,8.07
2003,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,8.0
2003,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,7.93
2004,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,8.31
2004,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,7.73
2004,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,7.19
2005,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,9.72
2005,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,8.19
2005,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,8.93
2006,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,8.52
2006,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,8.63
2006,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,8.41
2007,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,6.7
2009,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,22.31
2010,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,20.56
2010,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,21.14
2010,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,21.76
2011,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,22.38
2011,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,22.42
2011,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,22.4
2012,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,21.59
2012,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,21.46
2007,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,6.8
2007,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,6.58
2008,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,6.5
2008,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,6.73
2008,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,6.23
2009,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,6.94
2009,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,7.46
2009,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,7.91
2010,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,7.11
2012,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,21.71
2013,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,20.62
2013,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,21.27
2013,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,20.95
2014,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,19.53
2014,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,20.89
2014,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,20.19
2015,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,19.19
2015,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,17.8
2010,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,6.0
2010,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,8.08
2011,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,7.77
2011,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,7.08
2011,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,6.3
2012,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,9.28
2012,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,9.69
2012,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,8.8
2013,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,9.24
2015,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,18.47
2016,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,18.2
2016,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,16.83
2016,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,19.64
2017,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,15.85
2017,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,13.74
2017,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,18.07
2018,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,13.84
2018,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,15.8
2013,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,8.56
2013,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,9.85
2014,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,9.42
2014,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,9.15
2014,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,9.66
2015,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,9.51
2015,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,9.05
2015,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,9.95
2016,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,6.95
2016,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,9.08
2016,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,8.03
2017,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,6.52
2017,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,6.75
2017,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,6.26
2018,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,7.22
2018,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,6.08
2018,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,6.62
2019,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,6.05
2018,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,11.99
2019,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,13.91
2019,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,13.31
2019,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,13.6
2020,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,14.78
2020,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,15.42
2020,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,14.16
2021,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,13.77
2021,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,13.36
2019,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,8.14
2019,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,7.03
2020,SL_TLF_NEET_19ICLS,Slovenia,15-24,MALE,6.93
2020,SL_TLF_NEET_19ICLS,Slovenia,15-24,BOTHSEX,7.68
2020,SL_TLF_NEET_19ICLS,Slovenia,15-24,FEMALE,8.53
2004,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,10.31
2004,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,13.29
2004,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,11.77
2005,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,12.96
2021,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,14.2
2000,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,13.15
2000,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,13.9
2000,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,14.68
2001,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,12.92
2001,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,13.77
2001,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,13.33
2002,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,12.97
2002,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,13.48
2002,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,13.22
2003,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,12.92
2003,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,13.19
2003,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,13.44
2004,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,13.13
2004,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,13.04
2004,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,13.09
2005,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,12.79
2005,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,12.78
2005,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,12.77
2006,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,12.37
2006,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,12.48
2006,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,12.25
2007,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,12.78
2007,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,11.87
2007,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,12.32
2008,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,12.75
2008,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,12.74
2008,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,12.74
2009,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,13.32
2009,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,14.36
2009,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,15.37
2010,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,13.51
2010,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,14.68
2010,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,14.1
2011,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,13.41
2011,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,13.62
2011,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,13.82
2012,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,13.5
2012,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,13.79
2012,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,14.06
2013,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,13.55
2013,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,13.48
2013,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,13.4
2014,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,13.39
2014,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,14.38
2014,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,13.9
2015,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,13.82
2015,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,13.33
2015,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,14.29
2016,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,13.5
2016,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,12.89
2016,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,14.07
2017,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,12.58
2017,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,12.11
2017,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,13.03
2018,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,13.37
2018,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,12.27
2018,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,12.84
2019,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,11.67
2019,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,13.0
2019,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,12.36
2020,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,16.67
2020,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,19.11
2020,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,17.93
2021,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,14.27
2021,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,11.52
2021,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,12.94
2022,SL_TLF_NEET_19ICLS,Canada,15-24,MALE,13.04
2022,SL_TLF_NEET_19ICLS,Canada,15-24,BOTHSEX,11.83
2022,SL_TLF_NEET_19ICLS,Canada,15-24,FEMALE,10.55
2000,SL_TLF_NEET_19ICLS,Chile,15-24,FEMALE,30.62
2000,SL_TLF_NEET_19ICLS,Chile,15-24,MALE,17.55
2000,SL_TLF_NEET_19ICLS,Chile,15-24,BOTHSEX,24.03
2003,SL_TLF_NEET_19ICLS,Chile,15-24,FEMALE,27.31
2003,SL_TLF_NEET_19ICLS,Chile,15-24,MALE,14.02
2003,SL_TLF_NEET_19ICLS,Chile,15-24,BOTHSEX,20.54
2006,SL_TLF_NEET_19ICLS,Chile,15-24,BOTHSEX,19.89
2006,SL_TLF_NEET_19ICLS,Chile,15-24,MALE,14.43
2006,SL_TLF_NEET_19ICLS,Chile,15-24,FEMALE,25.43
2009,SL_TLF_NEET_19ICLS,Chile,15-24,FEMALE,27.72
2009,SL_TLF_NEET_19ICLS,Chile,15-24,BOTHSEX,23.2
2009,SL_TLF_NEET_19ICLS,Chile,15-24,MALE,18.68
2010,SL_TLF_NEET_19ICLS,Chile,15-24,BOTHSEX,19.19
2010,SL_TLF_NEET_19ICLS,Chile,15-24,MALE,14.44
2010,SL_TLF_NEET_19ICLS,Chile,15-24,FEMALE,24.49
2011,SL_TLF_NEET_19ICLS,Chile,15-24,BOTHSEX,19.18
2011,SL_TLF_NEET_19ICLS,Chile,15-24,MALE,14.08
2011,SL_TLF_NEET_19ICLS,Chile,15-24,FEMALE,24.77
2012,SL_TLF_NEET_19ICLS,Chile,15-24,MALE,13.42
2012,SL_TLF_NEET_19ICLS,Chile,15-24,FEMALE,22.84
2012,SL_TLF_NEET_19ICLS,Chile,15-24,BOTHSEX,17.88
2013,SL_TLF_NEET_19ICLS,Chile,15-24,MALE,14.13
2013,SL_TLF_NEET_19ICLS,Chile,15-24,FEMALE,22.87
2013,SL_TLF_NEET_19ICLS,Chile,15-24,BOTHSEX,18.32
2014,SL_TLF_NEET_19ICLS,Chile,15-24,MALE,14.21
2014,SL_TLF_NEET_19ICLS,Chile,15-24,BOTHSEX,18.64
2014,SL_TLF_NEET_19ICLS,Chile,15-24,FEMALE,23.65
2005,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,11.12
2005,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,14.9
2006,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,12.45
2006,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,9.85
2006,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,11.12
2007,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,10.85
2007,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,12.35
2007,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,9.44
2008,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,13.17
2015,SL_TLF_NEET_19ICLS,Chile,15-24,MALE,15.36
2015,SL_TLF_NEET_19ICLS,Chile,15-24,FEMALE,23.59
2015,SL_TLF_NEET_19ICLS,Chile,15-24,BOTHSEX,19.17
2016,SL_TLF_NEET_19ICLS,Chile,15-24,FEMALE,20.9
2016,SL_TLF_NEET_19ICLS,Chile,15-24,MALE,13.82
2016,SL_TLF_NEET_19ICLS,Chile,15-24,BOTHSEX,17.1
2017,SL_TLF_NEET_19ICLS,Chile,15-24,FEMALE,19.71
2017,SL_TLF_NEET_19ICLS,Chile,15-24,BOTHSEX,16.53
2017,SL_TLF_NEET_19ICLS,Chile,15-24,MALE,13.78
2018,SL_TLF_NEET_19ICLS,Chile,15-24,FEMALE,18.92
2018,SL_TLF_NEET_19ICLS,Chile,15-24,MALE,13.26
