Year,SeriesCode,GeoAreaName,Activity,Value
2012,EN_ATM_CO2,Canada,ISIC4_C10T32X19,55.36
2012,EN_ATM_CO2,Canada,TOTAL,537.32
2013,EN_ATM_CO2,Canada,TOTAL,546.8
2013,EN_ATM_CO2,Canada,ISIC4_C10T32X19,54.11
2014,EN_ATM_CO2,Canada,ISIC4_C10T32X19,53.72
2014,EN_ATM_CO2,Canada,TOTAL,551.87
2015,EN_ATM_CO2,Canada,ISIC4_C10T32X19,52.07
2015,EN_ATM_CO2,Canada,TOTAL,549.06
2016,EN_ATM_CO2,Canada,ISIC4_C10T32X19,56.89
2016,EN_ATM_CO2,Canada,TOTAL,548.25
2017,EN_ATM_CO2,Canada,TOTAL,558.73
2017,EN_ATM_CO2,Canada,ISIC4_C10T32X19,56.72
2016,EN_ATM_CO2,Italy,TOTAL,325.66
2016,EN_ATM_CO2,Italy,ISIC4_C10T32X19,33.89
2017,EN_ATM_CO2,Italy,ISIC4_C10T32X19,31.13
2017,EN_ATM_CO2,Italy,TOTAL,321.48
2018,EN_ATM_CO2,Italy,TOTAL,317.13
2018,EN_ATM_CO2,Italy,ISIC4_C10T32X19,31.48
2019,EN_ATM_CO2,Italy,ISIC4_C10T32X19,30.43
2019,EN_ATM_CO2,Italy,TOTAL,309.31
2020,EN_ATM_CO2,Italy,TOTAL,274.23
2020,EN_ATM_CO2,Italy,ISIC4_C10T32X19,28.86
2000,EN_ATM_CO2,Japan,ISIC4_C10T32X19,232.75
2014,EN_ATM_CO2,Slovenia,TOTAL,12.69
2014,EN_ATM_CO2,Slovenia,ISIC4_C10T32X19,1.55
2015,EN_ATM_CO2,Slovenia,TOTAL,12.77
2015,EN_ATM_CO2,Slovenia,ISIC4_C10T32X19,1.51
2016,EN_ATM_CO2,Slovenia,TOTAL,13.56
2016,EN_ATM_CO2,Slovenia,ISIC4_C10T32X19,1.53
2017,EN_ATM_CO2,Slovenia,ISIC4_C10T32X19,1.64
2017,EN_ATM_CO2,Slovenia,TOTAL,13.71
2018,EN_ATM_CO2,Slovenia,TOTAL,13.62
2018,EN_ATM_CO2,Slovenia,ISIC4_C10T32X19,1.76
2019,EN_ATM_CO2,Slovenia,ISIC4_C10T32X19,1.76
2018,EN_ATM_CO2,Canada,ISIC4_C10T32X19,55.84
2018,EN_ATM_CO2,Canada,TOTAL,570.02
2019,EN_ATM_CO2,Canada,TOTAL,556.78
2019,EN_ATM_CO2,Canada,ISIC4_C10T32X19,55.89
2020,EN_ATM_CO2,Canada,ISIC4_C10T32X19,52.78
2020,EN_ATM_CO2,Canada,TOTAL,508.08
2000,EN_ATM_CO2,Chile,ISIC4_C10T32X19,6.17
2000,EN_ATM_CO2,Chile,TOTAL,48.62
2001,EN_ATM_CO2,Chile,TOTAL,46.67
2001,EN_ATM_CO2,Chile,ISIC4_C10T32X19,7.15
2002,EN_ATM_CO2,Chile,ISIC4_C10T32X19,6.11
2002,EN_ATM_CO2,Chile,TOTAL,47.43
2003,EN_ATM_CO2,Chile,TOTAL,48.62
2003,EN_ATM_CO2,Chile,ISIC4_C10T32X19,7.01
2004,EN_ATM_CO2,Chile,ISIC4_C10T32X19,6.71
2004,EN_ATM_CO2,Chile,TOTAL,53.35
2005,EN_ATM_CO2,Chile,TOTAL,54.44
2005,EN_ATM_CO2,Chile,ISIC4_C10T32X19,6.43
2006,EN_ATM_CO2,Chile,TOTAL,55.68
2006,EN_ATM_CO2,Chile,ISIC4_C10T32X19,7.51
2007,EN_ATM_CO2,Chile,TOTAL,63.08
2007,EN_ATM_CO2,Chile,ISIC4_C10T32X19,7.16
2008,EN_ATM_CO2,Chile,ISIC4_C10T32X19,7.23
2008,EN_ATM_CO2,Chile,TOTAL,66.53
2009,EN_ATM_CO2,Chile,TOTAL,64.21
2009,EN_ATM_CO2,Chile,ISIC4_C10T32X19,5.98
2010,EN_ATM_CO2,Chile,ISIC4_C10T32X19,6.09
2010,EN_ATM_CO2,Chile,TOTAL,68.61
2011,EN_ATM_CO2,Chile,TOTAL,75.32
2011,EN_ATM_CO2,Chile,ISIC4_C10T32X19,6.88
2012,EN_ATM_CO2,Chile,ISIC4_C10T32X19,6.04
2012,EN_ATM_CO2,Chile,TOTAL,77.24
2013,EN_ATM_CO2,Chile,TOTAL,81.86
2013,EN_ATM_CO2,Chile,ISIC4_C10T32X19,7.2
2014,EN_ATM_CO2,Chile,ISIC4_C10T32X19,7.87
2014,EN_ATM_CO2,Chile,TOTAL,75.47
2015,EN_ATM_CO2,Chile,TOTAL,81.13
2015,EN_ATM_CO2,Chile,ISIC4_C10T32X19,7.34
2016,EN_ATM_CO2,Chile,ISIC4_C10T32X19,7.34
2016,EN_ATM_CO2,Chile,TOTAL,85.26
2017,EN_ATM_CO2,Chile,TOTAL,86.16
2017,EN_ATM_CO2,Chile,ISIC4_C10T32X19,6.22
2018,EN_ATM_CO2,Chile,ISIC4_C10T32X19,5.82
2018,EN_ATM_CO2,Chile,TOTAL,85.76
2019,EN_ATM_CO2,Chile,TOTAL,90.99
2019,EN_ATM_CO2,Chile,ISIC4_C10T32X19,6.21
2020,EN_ATM_CO2,Chile,ISIC4_C10T32X19,5.61
2020,EN_ATM_CO2,Chile,TOTAL,83.86
2000,EN_ATM_CO2,China,ISIC4_C10T32X19,867.86
2000,EN_ATM_CO2,China,TOTAL,3097.36
2001,EN_ATM_CO2,China,ISIC4_C10T32X19,922.43
2001,EN_ATM_CO2,China,TOTAL,3253.46
2002,EN_ATM_CO2,China,TOTAL,3508.94
2002,EN_ATM_CO2,China,ISIC4_C10T32X19,958.64
2003,EN_ATM_CO2,China,ISIC4_C10T32X19,1094.36
2003,EN_ATM_CO2,China,TOTAL,4065.5
2004,EN_ATM_CO2,China,TOTAL,4739.59
2004,EN_ATM_CO2,China,ISIC4_C10T32X19,1449.7
2005,EN_ATM_CO2,China,ISIC4_C10T32X19,1882.04
2005,EN_ATM_CO2,China,TOTAL,5407.4
2006,EN_ATM_CO2,China,TOTAL,5961.8
2006,EN_ATM_CO2,China,ISIC4_C10T32X19,2021.02
2007,EN_ATM_CO2,China,ISIC4_C10T32X19,2209.68
2007,EN_ATM_CO2,China,TOTAL,6473.26
2008,EN_ATM_CO2,China,TOTAL,6668.97
2008,EN_ATM_CO2,China,ISIC4_C10T32X19,2344.83
2019,EN_ATM_CO2,Slovenia,TOTAL,13.19
2020,EN_ATM_CO2,Slovenia,TOTAL,12.0
2020,EN_ATM_CO2,Slovenia,ISIC4_C10T32X19,1.66
2000,EN_ATM_CO2,Spain,ISIC4_C10T32X19,46.13
2000,EN_ATM_CO2,Spain,TOTAL,278.58
2001,EN_ATM_CO2,Spain,TOTAL,279.78
2001,EN_ATM_CO2,Spain,ISIC4_C10T32X19,50.19
2002,EN_ATM_CO2,Spain,ISIC4_C10T32X19,50.14
2002,EN_ATM_CO2,Spain,TOTAL,297.22
2003,EN_ATM_CO2,Spain,TOTAL,302.62
2003,EN_ATM_CO2,Spain,ISIC4_C10T32X19,52.78
2009,EN_ATM_CO2,China,ISIC4_C10T32X19,2535.08
2009,EN_ATM_CO2,China,TOTAL,7130.93
2010,EN_ATM_CO2,China,TOTAL,7830.59
2010,EN_ATM_CO2,China,ISIC4_C10T32X19,2762.62
2011,EN_ATM_CO2,China,ISIC4_C10T32X19,2926.52
2011,EN_ATM_CO2,China,TOTAL,8569.03
2012,EN_ATM_CO2,China,TOTAL,8822.05
2012,EN_ATM_CO2,China,ISIC4_C10T32X19,2959.33
2013,EN_ATM_CO2,China,ISIC4_C10T32X19,2981.21
2013,EN_ATM_CO2,China,TOTAL,9227.22
2014,EN_ATM_CO2,China,TOTAL,9238.46
2014,EN_ATM_CO2,China,ISIC4_C10T32X19,3008.03
2015,EN_ATM_CO2,China,TOTAL,9133.35
2015,EN_ATM_CO2,China,ISIC4_C10T32X19,2914.13
2016,EN_ATM_CO2,China,TOTAL,9114.2
2016,EN_ATM_CO2,China,ISIC4_C10T32X19,2772.84
2017,EN_ATM_CO2,China,ISIC4_C10T32X19,2623.74
2017,EN_ATM_CO2,China,TOTAL,9328.12
2018,EN_ATM_CO2,China,TOTAL,9777.12
2018,EN_ATM_CO2,China,ISIC4_C10T32X19,2714.54
2019,EN_ATM_CO2,China,ISIC4_C10T32X19,2717.12
2019,EN_ATM_CO2,China,TOTAL,9932.1
2000,EN_ATM_CO2,Japan,TOTAL,1149.34
2001,EN_ATM_CO2,Japan,TOTAL,1137.97
2001,EN_ATM_CO2,Japan,ISIC4_C10T32X19,227.4
2002,EN_ATM_CO2,Japan,ISIC4_C10T32X19,230.3
2002,EN_ATM_CO2,Japan,TOTAL,1174.34
2003,EN_ATM_CO2,Japan,TOTAL,1181.99
2003,EN_ATM_CO2,Japan,ISIC4_C10T32X19,227.36
2004,EN_ATM_CO2,Japan,ISIC4_C10T32X19,226.6
2004,EN_ATM_CO2,Japan,TOTAL,1176.01
2005,EN_ATM_CO2,Japan,TOTAL,1183.19
2005,EN_ATM_CO2,Japan,ISIC4_C10T32X19,228.82
2020,EN_ATM_CO2,China,TOTAL,10081.34
2020,EN_ATM_CO2,China,ISIC4_C10T32X19,2826.62
2000,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,15.92
2000,EN_ATM_CO2,Colombia,TOTAL,54.6
2001,EN_ATM_CO2,Colombia,TOTAL,55.06
2001,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,15.7
2002,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,15.7
2002,EN_ATM_CO2,Colombia,TOTAL,52.9
2003,EN_ATM_CO2,Colombia,TOTAL,52.22
2003,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,14.25
2004,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,13.67
2006,EN_ATM_CO2,Japan,ISIC4_C10T32X19,229.53
2006,EN_ATM_CO2,Japan,TOTAL,1161.05
2007,EN_ATM_CO2,Japan,TOTAL,1197.33
2007,EN_ATM_CO2,Japan,ISIC4_C10T32X19,226.82
2008,EN_ATM_CO2,Japan,ISIC4_C10T32X19,207.84
2008,EN_ATM_CO2,Japan,TOTAL,1130.29
2009,EN_ATM_CO2,Japan,TOTAL,1077.08
2009,EN_ATM_CO2,Japan,ISIC4_C10T32X19,195.79
2010,EN_ATM_CO2,Japan,ISIC4_C10T32X19,207.24
2010,EN_ATM_CO2,Japan,TOTAL,1132.92
2011,EN_ATM_CO2,Japan,TOTAL,1188.8
2011,EN_ATM_CO2,Japan,ISIC4_C10T32X19,212.12
2012,EN_ATM_CO2,Japan,TOTAL,1228.7
2012,EN_ATM_CO2,Japan,ISIC4_C10T32X19,208.27
2013,EN_ATM_CO2,Japan,TOTAL,1240.57
2013,EN_ATM_CO2,Japan,ISIC4_C10T32X19,210.02
2014,EN_ATM_CO2,Japan,ISIC4_C10T32X19,203.76
2014,EN_ATM_CO2,Japan,TOTAL,1190.75
2015,EN_ATM_CO2,Japan,TOTAL,1152.41
2015,EN_ATM_CO2,Japan,ISIC4_C10T32X19,195.83
2016,EN_ATM_CO2,Japan,ISIC4_C10T32X19,189.0
2016,EN_ATM_CO2,Japan,TOTAL,1138.9
2004,EN_ATM_CO2,Colombia,TOTAL,52.24
2005,EN_ATM_CO2,Colombia,TOTAL,53.31
2005,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,14.23
2006,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,13.2
2006,EN_ATM_CO2,Colombia,TOTAL,53.34
2007,EN_ATM_CO2,Colombia,TOTAL,54.43
2007,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,13.58
2008,EN_ATM_CO2,Colombia,TOTAL,55.16
2008,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,15.51
2009,EN_ATM_CO2,Colombia,TOTAL,57.95
2009,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,13.2
2017,EN_ATM_CO2,Japan,TOTAL,1124.41
2017,EN_ATM_CO2,Japan,ISIC4_C10T32X19,189.51
2018,EN_ATM_CO2,Japan,ISIC4_C10T32X19,188.69
2018,EN_ATM_CO2,Japan,TOTAL,1084.94
2019,EN_ATM_CO2,Japan,TOTAL,1048.32
2019,EN_ATM_CO2,Japan,ISIC4_C10T32X19,182.09
2020,EN_ATM_CO2,Japan,ISIC4_C10T32X19,165.73
2020,EN_ATM_CO2,Japan,TOTAL,989.58
2000,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,18.36
2000,EN_ATM_CO2,Kazakhstan,TOTAL,112.01
2001,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,25.2
2010,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,13.56
2010,EN_ATM_CO2,Colombia,TOTAL,59.17
2011,EN_ATM_CO2,Colombia,TOTAL,63.9
2011,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,17.07
2012,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,13.39
2012,EN_ATM_CO2,Colombia,TOTAL,63.54
2013,EN_ATM_CO2,Colombia,TOTAL,71.47
2013,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,15.1
2014,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,14.55
2014,EN_ATM_CO2,Colombia,TOTAL,73.37
2015,EN_ATM_CO2,Colombia,TOTAL,74.07
2001,EN_ATM_CO2,Kazakhstan,TOTAL,109.25
2002,EN_ATM_CO2,Kazakhstan,TOTAL,119.58
2002,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,18.01
2003,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,22.97
2003,EN_ATM_CO2,Kazakhstan,TOTAL,134.8
2004,EN_ATM_CO2,Kazakhstan,TOTAL,146.42
2004,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,30.55
2005,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,35.1
2005,EN_ATM_CO2,Kazakhstan,TOTAL,156.9
2006,EN_ATM_CO2,Kazakhstan,TOTAL,172.94
2006,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,24.07
2015,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,12.65
2016,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,12.99
2016,EN_ATM_CO2,Colombia,TOTAL,77.17
2017,EN_ATM_CO2,Colombia,TOTAL,69.52
2017,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,13.37
2018,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,13.4
2018,EN_ATM_CO2,Colombia,TOTAL,73.2
2019,EN_ATM_CO2,Colombia,TOTAL,72.79
2019,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,12.29
2020,EN_ATM_CO2,Colombia,ISIC4_C10T32X19,13.7
2020,EN_ATM_CO2,Colombia,TOTAL,73.18
2007,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,35.31
2007,EN_ATM_CO2,Kazakhstan,TOTAL,187.21
2008,EN_ATM_CO2,Kazakhstan,TOTAL,230.26
2008,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,61.19
2009,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,47.42
2009,EN_ATM_CO2,Kazakhstan,TOTAL,202.72
2010,EN_ATM_CO2,Kazakhstan,TOTAL,221.1
2010,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,51.88
2011,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,63.05
2011,EN_ATM_CO2,Kazakhstan,TOTAL,234.82
2012,EN_ATM_CO2,Kazakhstan,TOTAL,233.83
2012,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,57.14
2013,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,64.12
2013,EN_ATM_CO2,Kazakhstan,TOTAL,249.16
2014,EN_ATM_CO2,Kazakhstan,TOTAL,197.85
2014,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,42.36
2015,EN_ATM_CO2,Kazakhstan,TOTAL,179.92
2015,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,29.17
2016,EN_ATM_CO2,Kazakhstan,TOTAL,193.4
2016,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,24.26
2017,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,27.46
2017,EN_ATM_CO2,Kazakhstan,TOTAL,206.05
2000,EN_ATM_CO2,Costa Rica,TOTAL,4.5
2000,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,0.84
2001,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,0.89
2001,EN_ATM_CO2,Costa Rica,TOTAL,4.92
2002,EN_ATM_CO2,Costa Rica,TOTAL,5.02
2002,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,0.7
2003,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,0.94
2003,EN_ATM_CO2,Costa Rica,TOTAL,5.33
2004,EN_ATM_CO2,Costa Rica,TOTAL,5.32
2004,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,0.9
2005,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,0.96
2018,EN_ATM_CO2,Kazakhstan,TOTAL,208.74
2018,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,26.32
2019,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,22.1
2019,EN_ATM_CO2,Kazakhstan,TOTAL,197.53
2020,EN_ATM_CO2,Kazakhstan,ISIC4_C10T32X19,22.78
2020,EN_ATM_CO2,Kazakhstan,TOTAL,204.37
2000,EN_ATM_CO2,Republic of Korea,TOTAL,422.48
2000,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,94.31
2001,EN_ATM_CO2,Republic of Korea,TOTAL,431.0
2001,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,95.07
2002,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,84.26
2002,EN_ATM_CO2,Republic of Korea,TOTAL,433.89
2003,EN_ATM_CO2,Republic of Korea,TOTAL,435.99
2003,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,81.24
2004,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,78.77
2004,EN_ATM_CO2,Republic of Korea,TOTAL,459.79
2005,EN_ATM_CO2,Republic of Korea,TOTAL,457.67
2005,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,72.04
2006,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,76.28
2006,EN_ATM_CO2,Republic of Korea,TOTAL,464.71
2007,EN_ATM_CO2,Republic of Korea,TOTAL,477.41
2007,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,70.83
2005,EN_ATM_CO2,Costa Rica,TOTAL,5.45
2006,EN_ATM_CO2,Costa Rica,TOTAL,5.99
2006,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,0.99
2007,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,1.2
2007,EN_ATM_CO2,Costa Rica,TOTAL,6.68
2008,EN_ATM_CO2,Costa Rica,TOTAL,6.68
2008,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,1.15
2009,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,1.02
2009,EN_ATM_CO2,Costa Rica,TOTAL,6.37
2010,EN_ATM_CO2,Costa Rica,TOTAL,6.6
2010,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,1.02
2008,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,75.09
2008,EN_ATM_CO2,Republic of Korea,TOTAL,488.84
2009,EN_ATM_CO2,Republic of Korea,TOTAL,502.09
2009,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,66.73
2010,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,75.66
2010,EN_ATM_CO2,Republic of Korea,TOTAL,550.92
2011,EN_ATM_CO2,Republic of Korea,TOTAL,573.76
2011,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,77.32
2012,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,73.85
2012,EN_ATM_CO2,Republic of Korea,TOTAL,575.47
2013,EN_ATM_CO2,Republic of Korea,TOTAL,574.55
2011,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,1.11
2011,EN_ATM_CO2,Costa Rica,TOTAL,6.88
2012,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,1.09
2012,EN_ATM_CO2,Costa Rica,TOTAL,6.9
2013,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,1.05
2013,EN_ATM_CO2,Costa Rica,TOTAL,7.21
2014,EN_ATM_CO2,Costa Rica,TOTAL,7.25
2014,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,1.03
2015,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,1.01
2015,EN_ATM_CO2,Costa Rica,TOTAL,6.92
2016,EN_ATM_CO2,Costa Rica,TOTAL,7.54
2013,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,74.56
2014,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,69.65
2014,EN_ATM_CO2,Republic of Korea,TOTAL,562.68
2015,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,73.42
2015,EN_ATM_CO2,Republic of Korea,TOTAL,582.05
2016,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,70.1
2016,EN_ATM_CO2,Republic of Korea,TOTAL,588.77
2017,EN_ATM_CO2,Republic of Korea,TOTAL,599.83
2017,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,69.57
2018,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,69.66
2018,EN_ATM_CO2,Republic of Korea,TOTAL,605.49
2004,EN_ATM_CO2,Spain,ISIC4_C10T32X19,53.18
2004,EN_ATM_CO2,Spain,TOTAL,319.27
2005,EN_ATM_CO2,Spain,TOTAL,333.71
2005,EN_ATM_CO2,Spain,ISIC4_C10T32X19,53.57
2006,EN_ATM_CO2,Spain,ISIC4_C10T32X19,42.61
2006,EN_ATM_CO2,Spain,TOTAL,325.04
2007,EN_ATM_CO2,Spain,TOTAL,337.86
2007,EN_ATM_CO2,Spain,ISIC4_C10T32X19,46.83
2008,EN_ATM_CO2,Spain,ISIC4_C10T32X19,43.56
2008,EN_ATM_CO2,Spain,TOTAL,309.88
2009,EN_ATM_CO2,Spain,TOTAL,276.73
2016,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,1.13
2017,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,1.2
2017,EN_ATM_CO2,Costa Rica,TOTAL,7.65
2018,EN_ATM_CO2,Costa Rica,TOTAL,7.65
2018,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,1.13
2019,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,0.9
2019,EN_ATM_CO2,Costa Rica,TOTAL,7.48
2020,EN_ATM_CO2,Costa Rica,TOTAL,6.59
2020,EN_ATM_CO2,Costa Rica,ISIC4_C10T32X19,1.01
2000,EN_ATM_CO2,Croatia,TOTAL,16.78
2000,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,2.59
2009,EN_ATM_CO2,Spain,ISIC4_C10T32X19,35.81
2010,EN_ATM_CO2,Spain,ISIC4_C10T32X19,38.25
2010,EN_ATM_CO2,Spain,TOTAL,262.94
2011,EN_ATM_CO2,Spain,TOTAL,265.95
2011,EN_ATM_CO2,Spain,ISIC4_C10T32X19,37.32
2012,EN_ATM_CO2,Spain,TOTAL,261.53
2012,EN_ATM_CO2,Spain,ISIC4_C10T32X19,32.7
2013,EN_ATM_CO2,Spain,TOTAL,236.15
2013,EN_ATM_CO2,Spain,ISIC4_C10T32X19,31.54
2014,EN_ATM_CO2,Spain,ISIC4_C10T32X19,29.02
2014,EN_ATM_CO2,Spain,TOTAL,233.08
2001,EN_ATM_CO2,Croatia,TOTAL,17.75
2001,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,2.75
2002,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,2.63
2002,EN_ATM_CO2,Croatia,TOTAL,18.85
2003,EN_ATM_CO2,Croatia,TOTAL,20.18
2003,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,2.58
2004,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,3.06
2004,EN_ATM_CO2,Croatia,TOTAL,19.58
2005,EN_ATM_CO2,Croatia,TOTAL,19.9
2005,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,3.05
2006,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,3.16
2015,EN_ATM_CO2,Spain,TOTAL,248.04
2015,EN_ATM_CO2,Spain,ISIC4_C10T32X19,26.69
2016,EN_ATM_CO2,Spain,ISIC4_C10T32X19,28.62
2016,EN_ATM_CO2,Spain,TOTAL,238.84
2017,EN_ATM_CO2,Spain,TOTAL,255.28
2017,EN_ATM_CO2,Spain,ISIC4_C10T32X19,29.83
2018,EN_ATM_CO2,Spain,ISIC4_C10T32X19,30.21
2018,EN_ATM_CO2,Spain,TOTAL,248.71
2019,EN_ATM_CO2,Spain,TOTAL,232.82
2019,EN_ATM_CO2,Spain,ISIC4_C10T32X19,30.03
2020,EN_ATM_CO2,Spain,ISIC4_C10T32X19,27.66
2006,EN_ATM_CO2,Croatia,TOTAL,19.96
2007,EN_ATM_CO2,Croatia,TOTAL,21.21
2007,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,3.14
2008,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,3.12
2008,EN_ATM_CO2,Croatia,TOTAL,20.16
2009,EN_ATM_CO2,Croatia,TOTAL,19.06
2009,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,2.56
2010,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,2.45
2010,EN_ATM_CO2,Croatia,TOTAL,18.25
2011,EN_ATM_CO2,Croatia,TOTAL,17.95
2011,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,2.26
2012,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,1.95
2012,EN_ATM_CO2,Croatia,TOTAL,16.37
2013,EN_ATM_CO2,Croatia,TOTAL,15.87
2013,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,1.94
2014,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,1.93
2014,EN_ATM_CO2,Croatia,TOTAL,15.01
2015,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,1.86
2015,EN_ATM_CO2,Croatia,TOTAL,15.43
2016,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,1.86
2016,EN_ATM_CO2,Croatia,TOTAL,15.8
2017,EN_ATM_CO2,Croatia,TOTAL,16.12
2020,EN_ATM_CO2,Spain,TOTAL,194.51
2000,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,13.25
2000,EN_ATM_CO2,Sweden,TOTAL,51.99
2001,EN_ATM_CO2,Sweden,TOTAL,51.17
2001,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,11.82
2002,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,12.11
2002,EN_ATM_CO2,Sweden,TOTAL,52.74
2003,EN_ATM_CO2,Sweden,TOTAL,54.0
2003,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,11.69
2004,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,11.78
2004,EN_ATM_CO2,Sweden,TOTAL,52.31
2017,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,2.04
2018,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,2.03
2018,EN_ATM_CO2,Croatia,TOTAL,15.22
2019,EN_ATM_CO2,Croatia,TOTAL,15.34
2019,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,2.0
2020,EN_ATM_CO2,Croatia,ISIC4_C10T32X19,2.0
2020,EN_ATM_CO2,Croatia,TOTAL,14.41
