Year,SeriesCode,GeoAreaName,Age,Location,Sex,Value
2011,SD_MDP_MUHC,Armenia,ALLAGE,ALLAREA,BOTHSEX,34
2011,SD_MDP_MUHC,Armenia,ALLAGE,RURAL,BOTHSEX,43
2016,SD_MDP_MUHC,Latvia,<16Y,ALLAREA,BOTHSEX,24
2016,SD_MDP_MUHC,Latvia,ALLAGE,RURAL,BOTHSEX,35
2016,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,MALE,26
2016,SD_MDP_MUHC,Latvia,ALLAGE,URBAN,BOTHSEX,25
2016,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,FEMALE,31
2016,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,BOTHSEX,29
2017,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,FEMALE,31
2017,SD_MDP_MUHC,Latvia,ALLAGE,URBAN,BOTHSEX,25
2017,SD_MDP_MUHC,Latvia,<16Y,ALLAREA,BOTHSEX,23
2017,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,BOTHSEX,28
2014,SD_MDP_MUHC,Sweden,<16Y,ALLAREA,BOTHSEX,20
2014,SD_MDP_MUHC,Sweden,ALLAGE,URBAN,BOTHSEX,18
2015,SD_MDP_MUHC,Sweden,ALLAGE,RURAL,BOTHSEX,18
2015,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,BOTHSEX,19
2015,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,FEMALE,20
2017,SD_MDP_MUHC,Latvia,ALLAGE,RURAL,BOTHSEX,34
2017,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,MALE,25
2018,SD_MDP_MUHC,Latvia,<16Y,ALLAREA,BOTHSEX,21
2018,SD_MDP_MUHC,Latvia,ALLAGE,URBAN,BOTHSEX,26
2018,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,BOTHSEX,28
2012,SD_MDP_MUHC,Cyprus,ALLAGE,RURAL,BOTHSEX,30
2013,SD_MDP_MUHC,Cyprus,<16Y,ALLAREA,BOTHSEX,27
2013,SD_MDP_MUHC,Cyprus,ALLAGE,RURAL,BOTHSEX,30
2013,SD_MDP_MUHC,Cyprus,ALLAGE,URBAN,BOTHSEX,27
2013,SD_MDP_MUHC,Cyprus,ALLAGE,ALLAREA,BOTHSEX,28
2018,SD_MDP_MUHC,Latvia,ALLAGE,RURAL,BOTHSEX,32
2018,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,MALE,25
2018,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,FEMALE,31
2019,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,MALE,25
2019,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,FEMALE,30
2012,SD_MDP_MUHC,Armenia,ALLAGE,URBAN,BOTHSEX,28
2012,SD_MDP_MUHC,Armenia,ALLAGE,RURAL,BOTHSEX,38
2012,SD_MDP_MUHC,Armenia,ALLAGE,ALLAREA,BOTHSEX,31
2013,SD_MDP_MUHC,Armenia,ALLAGE,URBAN,BOTHSEX,27
2013,SD_MDP_MUHC,Armenia,ALLAGE,RURAL,BOTHSEX,37
2013,SD_MDP_MUHC,Cyprus,ALLAGE,ALLAREA,FEMALE,29
2013,SD_MDP_MUHC,Cyprus,ALLAGE,ALLAREA,MALE,27
2014,SD_MDP_MUHC,Cyprus,ALLAGE,RURAL,BOTHSEX,31
2014,SD_MDP_MUHC,Cyprus,ALLAGE,ALLAREA,BOTHSEX,27
2014,SD_MDP_MUHC,Cyprus,ALLAGE,ALLAREA,FEMALE,29
2019,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,BOTHSEX,27
2019,SD_MDP_MUHC,Latvia,ALLAGE,URBAN,BOTHSEX,24
2019,SD_MDP_MUHC,Latvia,<16Y,ALLAREA,BOTHSEX,18
2019,SD_MDP_MUHC,Latvia,ALLAGE,RURAL,BOTHSEX,32
2020,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,MALE,23
2020,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,BOTHSEX,26
2020,SD_MDP_MUHC,Latvia,<16Y,ALLAREA,BOTHSEX,19
2020,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,FEMALE,28
2021,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,MALE,22
2021,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,FEMALE,29
2021,SD_MDP_MUHC,Latvia,<16Y,ALLAREA,BOTHSEX,20
2021,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,BOTHSEX,26
2010,SD_MDP_MUHC,Lithuania,<18Y,ALLAREA,BOTHSEX,36
2010,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,MALE,34
2010,SD_MDP_MUHC,Lithuania,ALLAGE,RURAL,BOTHSEX,37
2015,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,MALE,17
2015,SD_MDP_MUHC,Sweden,<16Y,ALLAREA,BOTHSEX,19
2015,SD_MDP_MUHC,Sweden,ALLAGE,URBAN,BOTHSEX,19
2016,SD_MDP_MUHC,Sweden,ALLAGE,RURAL,BOTHSEX,18
2016,SD_MDP_MUHC,Sweden,<16Y,ALLAREA,BOTHSEX,19
2010,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,BOTHSEX,34
2010,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,FEMALE,34
2010,SD_MDP_MUHC,Lithuania,ALLAGE,URBAN,BOTHSEX,30
2011,SD_MDP_MUHC,Lithuania,ALLAGE,URBAN,BOTHSEX,27
2011,SD_MDP_MUHC,Lithuania,ALLAGE,RURAL,BOTHSEX,38
2016,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,MALE,17
2016,SD_MDP_MUHC,Sweden,ALLAGE,URBAN,BOTHSEX,18
2016,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,BOTHSEX,18
2016,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,FEMALE,20
2017,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,BOTHSEX,18
2017,SD_MDP_MUHC,Sweden,ALLAGE,URBAN,BOTHSEX,17
2017,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,FEMALE,18
2017,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,MALE,17
2017,SD_MDP_MUHC,Sweden,<16Y,ALLAREA,BOTHSEX,18
2017,SD_MDP_MUHC,Sweden,ALLAGE,RURAL,BOTHSEX,21
2011,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,MALE,33
2011,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,FEMALE,33
2011,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,BOTHSEX,33
2011,SD_MDP_MUHC,Lithuania,<16Y,ALLAREA,BOTHSEX,34
2012,SD_MDP_MUHC,Lithuania,ALLAGE,RURAL,BOTHSEX,38
2018,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,FEMALE,19
2018,SD_MDP_MUHC,Sweden,ALLAGE,URBAN,BOTHSEX,17
2018,SD_MDP_MUHC,Sweden,ALLAGE,RURAL,BOTHSEX,20
2018,SD_MDP_MUHC,Sweden,<16Y,ALLAREA,BOTHSEX,21
2018,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,MALE,17
2018,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,BOTHSEX,18
2019,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,BOTHSEX,19
2019,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,MALE,18
2019,SD_MDP_MUHC,Sweden,ALLAGE,RURAL,BOTHSEX,21
2019,SD_MDP_MUHC,Sweden,<16Y,ALLAREA,BOTHSEX,23
2019,SD_MDP_MUHC,Sweden,ALLAGE,URBAN,BOTHSEX,18
2019,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,FEMALE,20
2020,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,FEMALE,19
2020,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,BOTHSEX,18
2020,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,MALE,17
2012,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,MALE,31
2012,SD_MDP_MUHC,Lithuania,<16Y,ALLAREA,BOTHSEX,31
2012,SD_MDP_MUHC,Lithuania,ALLAGE,URBAN,BOTHSEX,27
2012,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,FEMALE,33
2012,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,BOTHSEX,33
2013,SD_MDP_MUHC,Lithuania,ALLAGE,RURAL,BOTHSEX,38
2013,SD_MDP_MUHC,Lithuania,<16Y,ALLAREA,BOTHSEX,35
2013,SD_MDP_MUHC,Lithuania,ALLAGE,URBAN,BOTHSEX,25
2013,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,MALE,28
2013,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,FEMALE,33
2020,SD_MDP_MUHC,Sweden,<16Y,ALLAREA,BOTHSEX,19
2021,SD_MDP_MUHC,Sweden,<16Y,ALLAREA,BOTHSEX,19
2021,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,BOTHSEX,17
2021,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,FEMALE,18
2021,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,MALE,16
2010,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,BOTHSEX,66
2010,SD_MDP_MUHC,Türkiye,<18Y,ALLAREA,BOTHSEX,71
2010,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,FEMALE,66
2010,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,MALE,65
2011,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,MALE,63
2013,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,BOTHSEX,31
2014,SD_MDP_MUHC,Lithuania,ALLAGE,RURAL,BOTHSEX,32
2014,SD_MDP_MUHC,Lithuania,<16Y,ALLAREA,BOTHSEX,29
2014,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,MALE,26
2014,SD_MDP_MUHC,Lithuania,ALLAGE,URBAN,BOTHSEX,23
2011,SD_MDP_MUHC,Türkiye,<16Y,ALLAREA,BOTHSEX,69
2011,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,FEMALE,65
2011,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,BOTHSEX,64
2012,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,MALE,61
2012,SD_MDP_MUHC,Türkiye,<16Y,ALLAREA,BOTHSEX,67
2012,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,BOTHSEX,61
2012,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,FEMALE,62
2013,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,BOTHSEX,51
2013,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,MALE,50
2013,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,FEMALE,52
2013,SD_MDP_MUHC,Türkiye,<16Y,ALLAREA,BOTHSEX,58
2014,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,FEMALE,43
2014,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,BOTHSEX,42
2014,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,MALE,40
2014,SD_MDP_MUHC,Türkiye,<16Y,ALLAREA,BOTHSEX,49
2013,SD_MDP_MUHC,Armenia,ALLAGE,ALLAREA,BOTHSEX,31
2014,SD_MDP_MUHC,Armenia,ALLAGE,ALLAREA,BOTHSEX,32
2014,SD_MDP_MUHC,Armenia,ALLAGE,RURAL,BOTHSEX,35
2014,SD_MDP_MUHC,Armenia,ALLAGE,URBAN,BOTHSEX,30
2015,SD_MDP_MUHC,Armenia,ALLAGE,RURAL,BOTHSEX,33
2015,SD_MDP_MUHC,Türkiye,<16Y,ALLAREA,BOTHSEX,48
2015,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,FEMALE,42
2015,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,BOTHSEX,41
2015,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,MALE,40
2016,SD_MDP_MUHC,Türkiye,<16Y,ALLAREA,BOTHSEX,51
2016,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,FEMALE,46
2016,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,BOTHSEX,45
2016,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,MALE,44
2017,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,BOTHSEX,41
2017,SD_MDP_MUHC,Türkiye,<16Y,ALLAREA,BOTHSEX,48
2017,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,MALE,40
2017,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,FEMALE,43
2018,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,BOTHSEX,40
2018,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,MALE,39
2018,SD_MDP_MUHC,Türkiye,<16Y,ALLAREA,BOTHSEX,48
2015,SD_MDP_MUHC,Armenia,ALLAGE,URBAN,BOTHSEX,27
2015,SD_MDP_MUHC,Armenia,ALLAGE,ALLAREA,BOTHSEX,29
2016,SD_MDP_MUHC,Armenia,ALLAGE,URBAN,BOTHSEX,26
2016,SD_MDP_MUHC,Armenia,ALLAGE,ALLAREA,BOTHSEX,28
2016,SD_MDP_MUHC,Armenia,ALLAGE,RURAL,BOTHSEX,30
2018,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,FEMALE,41
2019,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,MALE,39
2019,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,FEMALE,41
2019,SD_MDP_MUHC,Türkiye,<16Y,ALLAREA,BOTHSEX,48
2019,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,BOTHSEX,40
2020,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,BOTHSEX,42
2020,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,FEMALE,43
2020,SD_MDP_MUHC,Türkiye,<16Y,ALLAREA,BOTHSEX,49
2020,SD_MDP_MUHC,Türkiye,ALLAGE,ALLAREA,MALE,40
2010,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,47
2017,SD_MDP_MUHC,Armenia,ALLAGE,ALLAREA,BOTHSEX,26
2017,SD_MDP_MUHC,Armenia,ALLAGE,URBAN,BOTHSEX,22
2017,SD_MDP_MUHC,Armenia,ALLAGE,RURAL,BOTHSEX,32
2018,SD_MDP_MUHC,Armenia,ALLAGE,ALLAREA,BOTHSEX,24
2018,SD_MDP_MUHC,Armenia,ALLAGE,RURAL,BOTHSEX,29
2018,SD_MDP_MUHC,Armenia,ALLAGE,ALLAREA,FEMALE,25
2010,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,MALE,48
2010,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,FEMALE,47
2010,SD_MDP_MUHC,North Macedonia,ALLAGE,URBAN,BOTHSEX,47
2011,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,FEMALE,50
2011,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,MALE,51
2011,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,50
2011,SD_MDP_MUHC,North Macedonia,ALLAGE,URBAN,BOTHSEX,51
2018,SD_MDP_MUHC,Armenia,ALLAGE,ALLAREA,MALE,22
2018,SD_MDP_MUHC,Armenia,<18Y,ALLAREA,BOTHSEX,26
2018,SD_MDP_MUHC,Armenia,ALLAGE,URBAN,BOTHSEX,20
2020,SD_MDP_MUHC,Armenia,ALLAGE,ALLAREA,MALE,19
2020,SD_MDP_MUHC,Armenia,ALLAGE,ALLAREA,FEMALE,20
2020,SD_MDP_MUHC,Armenia,<18Y,ALLAREA,BOTHSEX,20
2011,SD_MDP_MUHC,North Macedonia,<16Y,ALLAREA,BOTHSEX,53
2012,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,FEMALE,50
2012,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,MALE,50
2012,SD_MDP_MUHC,North Macedonia,<16Y,ALLAREA,BOTHSEX,53
2012,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,50
2013,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,48
2013,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,MALE,48
2020,SD_MDP_MUHC,Armenia,ALLAGE,URBAN,BOTHSEX,16
2020,SD_MDP_MUHC,Armenia,ALLAGE,RURAL,BOTHSEX,23
2020,SD_MDP_MUHC,Armenia,ALLAGE,ALLAREA,BOTHSEX,19
2010,SD_MDP_MUHC,Belgium,ALLAGE,URBAN,BOTHSEX,21
2010,SD_MDP_MUHC,Belgium,<18Y,ALLAREA,BOTHSEX,23
2013,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,FEMALE,48
2013,SD_MDP_MUHC,North Macedonia,<16Y,ALLAREA,BOTHSEX,50
2014,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,MALE,44
2014,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,FEMALE,43
2014,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,43
2014,SD_MDP_MUHC,North Macedonia,<16Y,ALLAREA,BOTHSEX,46
2015,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,MALE,41
2010,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,BOTHSEX,21
2010,SD_MDP_MUHC,Belgium,ALLAGE,RURAL,BOTHSEX,19
2010,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,MALE,20
2010,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,FEMALE,22
2011,SD_MDP_MUHC,Belgium,ALLAGE,RURAL,BOTHSEX,18
2015,SD_MDP_MUHC,North Macedonia,<16Y,ALLAREA,BOTHSEX,46
2015,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,42
2015,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,FEMALE,42
2016,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,41
2016,SD_MDP_MUHC,North Macedonia,<16Y,ALLAREA,BOTHSEX,46
2016,SD_MDP_MUHC,North Macedonia,ALLAGE,URBAN,BOTHSEX,40
2016,SD_MDP_MUHC,North Macedonia,ALLAGE,ALLAREA,FEMALE,41
2011,SD_MDP_MUHC,Belgium,ALLAGE,URBAN,BOTHSEX,21
2011,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,MALE,20
2011,SD_MDP_MUHC,Belgium,<16Y,ALLAREA,BOTHSEX,23
2011,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,FEMALE,22
2011,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,BOTHSEX,21
2012,SD_MDP_MUHC,Belgium,ALLAGE,RURAL,BOTHSEX,18
2012,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,FEMALE,22
2012,SD_MDP_MUHC,Belgium,<16Y,ALLAREA,BOTHSEX,23
2012,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,BOTHSEX,22
2012,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,MALE,21
2014,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,BOTHSEX,27
2014,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,FEMALE,29
2015,SD_MDP_MUHC,Lithuania,ALLAGE,URBAN,BOTHSEX,23
2015,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,FEMALE,30
2015,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,MALE,28
2015,SD_MDP_MUHC,Lithuania,ALLAGE,RURAL,BOTHSEX,35
2015,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,BOTHSEX,29
2015,SD_MDP_MUHC,Lithuania,<16Y,ALLAREA,BOTHSEX,32
2016,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,FEMALE,32
2016,SD_MDP_MUHC,Lithuania,ALLAGE,RURAL,BOTHSEX,38
2016,SD_MDP_MUHC,Lithuania,<16Y,ALLAREA,BOTHSEX,32
2016,SD_MDP_MUHC,Lithuania,ALLAGE,URBAN,BOTHSEX,21
2016,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,BOTHSEX,30
2016,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,MALE,29
2017,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,BOTHSEX,30
2017,SD_MDP_MUHC,Lithuania,ALLAGE,RURAL,BOTHSEX,37
2017,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,FEMALE,31
2017,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,MALE,28
2017,SD_MDP_MUHC,Lithuania,ALLAGE,URBAN,BOTHSEX,20
2017,SD_MDP_MUHC,Lithuania,<16Y,ALLAREA,BOTHSEX,31
2012,SD_MDP_MUHC,Belgium,ALLAGE,URBAN,BOTHSEX,22
2013,SD_MDP_MUHC,Belgium,<16Y,ALLAREA,BOTHSEX,22
2013,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,BOTHSEX,21
2013,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,FEMALE,21
2013,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,MALE,20
2013,SD_MDP_MUHC,Belgium,ALLAGE,RURAL,BOTHSEX,20
2013,SD_MDP_MUHC,Belgium,ALLAGE,URBAN,BOTHSEX,21
2014,SD_MDP_MUHC,Belgium,ALLAGE,URBAN,BOTHSEX,21
2014,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,BOTHSEX,21
2014,SD_MDP_MUHC,Belgium,ALLAGE,RURAL,BOTHSEX,21
2018,SD_MDP_MUHC,Lithuania,ALLAGE,URBAN,BOTHSEX,20
2018,SD_MDP_MUHC,Lithuania,ALLAGE,RURAL,BOTHSEX,35
2018,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,BOTHSEX,28
2018,SD_MDP_MUHC,Lithuania,<16Y,ALLAREA,BOTHSEX,27
2018,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,MALE,26
2018,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,FEMALE,31
2019,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,MALE,24
2019,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,BOTHSEX,26
2019,SD_MDP_MUHC,Lithuania,ALLAGE,URBAN,BOTHSEX,20
2019,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,FEMALE,28
2014,SD_MDP_MUHC,Belgium,<16Y,ALLAREA,BOTHSEX,22
2014,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,FEMALE,22
2014,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,MALE,21
2015,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,MALE,20
2015,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,BOTHSEX,21
2015,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,FEMALE,22
2015,SD_MDP_MUHC,Belgium,ALLAGE,URBAN,BOTHSEX,22
2015,SD_MDP_MUHC,Belgium,<16Y,ALLAREA,BOTHSEX,23
2015,SD_MDP_MUHC,Belgium,ALLAGE,RURAL,BOTHSEX,19
2016,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,BOTHSEX,21
2019,SD_MDP_MUHC,Lithuania,<16Y,ALLAREA,BOTHSEX,27
2019,SD_MDP_MUHC,Lithuania,ALLAGE,RURAL,BOTHSEX,31
2020,SD_MDP_MUHC,Lithuania,<16Y,ALLAREA,BOTHSEX,23
2020,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,BOTHSEX,25
2020,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,MALE,22
2014,SD_MDP_MUHC,Cyprus,<16Y,ALLAREA,BOTHSEX,25
2014,SD_MDP_MUHC,Cyprus,ALLAGE,ALLAREA,MALE,26
2014,SD_MDP_MUHC,Cyprus,ALLAGE,URBAN,BOTHSEX,26
2015,SD_MDP_MUHC,Cyprus,ALLAGE,URBAN,BOTHSEX,27
2015,SD_MDP_MUHC,Cyprus,ALLAGE,ALLAREA,FEMALE,30
2016,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,MALE,20
2016,SD_MDP_MUHC,Belgium,ALLAGE,RURAL,BOTHSEX,20
2016,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,FEMALE,22
2016,SD_MDP_MUHC,Belgium,<16Y,ALLAREA,BOTHSEX,21
2016,SD_MDP_MUHC,Belgium,ALLAGE,URBAN,BOTHSEX,21
2017,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,FEMALE,22
2017,SD_MDP_MUHC,Belgium,ALLAGE,RURAL,BOTHSEX,21
2017,SD_MDP_MUHC,Belgium,<16Y,ALLAREA,BOTHSEX,22
2017,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,BOTHSEX,21
2017,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,MALE,19
2020,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,FEMALE,27
2021,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,FEMALE,26
2021,SD_MDP_MUHC,Lithuania,<16Y,ALLAREA,BOTHSEX,21
2021,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,BOTHSEX,23
2021,SD_MDP_MUHC,Lithuania,ALLAGE,ALLAREA,MALE,20
2010,SD_MDP_MUHC,Luxembourg,<18Y,ALLAREA,BOTHSEX,22
2010,SD_MDP_MUHC,Luxembourg,ALLAGE,ALLAREA,MALE,17
2010,SD_MDP_MUHC,Luxembourg,ALLAGE,ALLAREA,FEMALE,18
2010,SD_MDP_MUHC,Luxembourg,ALLAGE,URBAN,BOTHSEX,18
2010,SD_MDP_MUHC,Luxembourg,ALLAGE,ALLAREA,BOTHSEX,17
2017,SD_MDP_MUHC,Belgium,ALLAGE,URBAN,BOTHSEX,21
2018,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,MALE,19
2018,SD_MDP_MUHC,Belgium,<16Y,ALLAREA,BOTHSEX,22
2018,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,FEMALE,21
2018,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,BOTHSEX,20
2018,SD_MDP_MUHC,Belgium,ALLAGE,URBAN,BOTHSEX,20
2018,SD_MDP_MUHC,Belgium,ALLAGE,RURAL,BOTHSEX,19
2019,SD_MDP_MUHC,Belgium,ALLAGE,RURAL,BOTHSEX,19
2019,SD_MDP_MUHC,Belgium,ALLAGE,ALLAREA,FEMALE,20
2019,SD_MDP_MUHC,Belgium,ALLAGE,URBAN,BOTHSEX,20
2010,SD_MDP_MUHC,Luxembourg,ALLAGE,RURAL,BOTHSEX,15
2011,SD_MDP_MUHC,Luxembourg,ALLAGE,RURAL,BOTHSEX,15
2011,SD_MDP_MUHC,Luxembourg,ALLAGE,ALLAREA,FEMALE,18
2011,SD_MDP_MUHC,Luxembourg,ALLAGE,ALLAREA,MALE,16
2011,SD_MDP_MUHC,Luxembourg,ALLAGE,ALLAREA,BOTHSEX,17
