Year,SeriesCode,GeoAreaName,Age,Education level,Location,Quantile,Sex,Value
2014,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.23823
2014,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,_T,ALLAREA,_T,BOTHSEX,99.2956
2014,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,_T,ALLAREA,B40,BOTHSEX,98.95609
2014,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,_T,ALLAREA,_T,MALE,99.41924
2014,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,AGG_0_1,ALLAREA,_T,BOTHSEX,100.0
2014,FB_BNK_ACCSS,Netherlands (Kingdom of the),25+,_T,ALLAREA,_T,BOTHSEX,99.32317
2014,FB_BNK_ACCSS,Netherlands (Kingdom of the),15-24,_T,ALLAREA,_T,BOTHSEX,99.14935
2014,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,_T,ALLAREA,R60,BOTHSEX,99.52416
2014,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,_T,ALLAREA,_T,FEMALE,99.17636
2017,FB_BNK_ACCSS,Netherlands (Kingdom of the),15-24,_T,ALLAREA,_T,BOTHSEX,100.0
2017,FB_BNK_ACCSS,Netherlands (Kingdom of the),25+,_T,ALLAREA,_T,BOTHSEX,99.57883
2021,FB_BNK_ACCSS,Bosnia and Herzegovina,15+,_T,ALLAREA,_T,MALE,88.71289
2021,FB_BNK_ACCSS,Bosnia and Herzegovina,15-24,_T,ALLAREA,_T,BOTHSEX,61.03016
2021,FB_BNK_ACCSS,Bosnia and Herzegovina,15+,_T,ALLAREA,_T,FEMALE,70.36655
2021,FB_BNK_ACCSS,Bosnia and Herzegovina,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,90.08586
2021,FB_BNK_ACCSS,Bosnia and Herzegovina,15+,_T,ALLAREA,_T,BOTHSEX,79.3379
2021,FB_BNK_ACCSS,Bosnia and Herzegovina,25+,_T,ALLAREA,_T,BOTHSEX,82.97716
2011,FB_BNK_ACCSS,Bulgaria,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,25.68616
2017,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,_T,ALLAREA,_T,MALE,99.4387
2017,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,_T,ALLAREA,B40,BOTHSEX,99.78854
2017,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,_T,ALLAREA,_T,FEMALE,99.8327
2017,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,_T,ALLAREA,R60,BOTHSEX,99.53724
2017,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,_T,ALLAREA,_T,BOTHSEX,99.63762
2017,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.61697
2017,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,AGG_0_1,ALLAREA,_T,BOTHSEX,100.0
2021,FB_BNK_ACCSS,Hungary,15+,_T,ALLAREA,B40,BOTHSEX,81.24547
2021,FB_BNK_ACCSS,Hungary,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,71.58274
2021,FB_BNK_ACCSS,Iceland,15+,_T,ALLAREA,_T,BOTHSEX,100.0
2021,FB_BNK_ACCSS,Iceland,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,100.0
2021,FB_BNK_ACCSS,Iceland,15+,_T,ALLAREA,_T,FEMALE,100.0
2021,FB_BNK_ACCSS,Iceland,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,100.0
2021,FB_BNK_ACCSS,Iceland,15-24,_T,ALLAREA,_T,BOTHSEX,100.0
2011,FB_BNK_ACCSS,Bulgaria,25+,_T,ALLAREA,_T,BOTHSEX,54.06442
2011,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,_T,BOTHSEX,52.8249
2011,FB_BNK_ACCSS,Bulgaria,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,68.09436
2011,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,_T,MALE,49.89768
2011,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,R60,BOTHSEX,63.47037
2011,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,B40,BOTHSEX,36.84069
2011,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,_T,FEMALE,55.45132
2011,FB_BNK_ACCSS,Bulgaria,15-24,_T,ALLAREA,_T,BOTHSEX,45.23298
2014,FB_BNK_ACCSS,Bulgaria,25+,_T,ALLAREA,_T,BOTHSEX,67.27326
2014,FB_BNK_ACCSS,Bulgaria,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,32.13919
2014,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,B40,BOTHSEX,49.36286
2014,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,R60,BOTHSEX,72.06666
2014,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,_T,FEMALE,63.15971
2014,FB_BNK_ACCSS,Bulgaria,15-24,_T,ALLAREA,_T,BOTHSEX,32.57098
2021,FB_BNK_ACCSS,Iceland,15+,_T,ALLAREA,R60,BOTHSEX,100.0
2021,FB_BNK_ACCSS,Iceland,15+,_T,ALLAREA,_T,MALE,100.0
2021,FB_BNK_ACCSS,Iceland,15+,_T,ALLAREA,B40,BOTHSEX,100.0
2021,FB_BNK_ACCSS,Iceland,25+,_T,ALLAREA,_T,BOTHSEX,100.0
2011,FB_BNK_ACCSS,India,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,59.14332
2011,FB_BNK_ACCSS,India,15+,_T,ALLAREA,_T,FEMALE,26.4905
2011,FB_BNK_ACCSS,India,15+,_T,ALLAREA,R60,BOTHSEX,40.73002
2021,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,_T,ALLAREA,B40,BOTHSEX,99.33163
2021,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,_T,ALLAREA,_T,MALE,100.0
2021,FB_BNK_ACCSS,Netherlands (Kingdom of the),25+,_T,ALLAREA,_T,BOTHSEX,100.0
2021,FB_BNK_ACCSS,Netherlands (Kingdom of the),15-24,_T,ALLAREA,_T,BOTHSEX,98.17918
2021,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,AGG_0_1,ALLAREA,_T,BOTHSEX,100.0
2021,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.72137
2021,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,_T,ALLAREA,_T,BOTHSEX,99.73317
2014,FB_BNK_ACCSS,Bulgaria,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,76.91273
2014,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,_T,BOTHSEX,62.98683
2014,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,_T,MALE,62.79522
2017,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,_T,BOTHSEX,72.20403
2017,FB_BNK_ACCSS,Bulgaria,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,84.53192
2017,FB_BNK_ACCSS,Bulgaria,15-24,_T,ALLAREA,_T,BOTHSEX,43.4561
2017,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,_T,FEMALE,73.63686
2011,FB_BNK_ACCSS,India,15-24,_T,ALLAREA,_T,BOTHSEX,27.30086
2011,FB_BNK_ACCSS,India,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,30.51492
2011,FB_BNK_ACCSS,India,15+,_T,ALLAREA,B40,BOTHSEX,26.97145
2011,FB_BNK_ACCSS,India,25+,_T,ALLAREA,_T,BOTHSEX,38.02606
2011,FB_BNK_ACCSS,India,15+,_T,ALLAREA,_T,MALE,43.73708
2011,FB_BNK_ACCSS,India,15+,_T,ALLAREA,_T,BOTHSEX,35.23184
2014,FB_BNK_ACCSS,India,15+,_T,ALLAREA,_T,MALE,62.76336
2017,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,_T,MALE,70.61954
2017,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,R60,BOTHSEX,83.87878
2017,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,B40,BOTHSEX,54.54768
2017,FB_BNK_ACCSS,Bulgaria,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,42.13523
2017,FB_BNK_ACCSS,Bulgaria,25+,_T,ALLAREA,_T,BOTHSEX,75.09938
2021,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,B40,BOTHSEX,73.86662
2021,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,R60,BOTHSEX,90.68571
2021,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,_T,MALE,83.58932
2021,FB_BNK_ACCSS,Bulgaria,15-24,_T,ALLAREA,_T,BOTHSEX,88.61839
2021,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,_T,FEMALE,84.32458
2021,FB_BNK_ACCSS,Bulgaria,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,88.54467
2021,FB_BNK_ACCSS,Bulgaria,15+,_T,ALLAREA,_T,BOTHSEX,83.96652
2021,FB_BNK_ACCSS,Bulgaria,25+,_T,ALLAREA,_T,BOTHSEX,83.44953
2021,FB_BNK_ACCSS,Bulgaria,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,70.95366
2021,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,_T,ALLAREA,_T,FEMALE,99.47451
2021,FB_BNK_ACCSS,Netherlands (Kingdom of the),15+,_T,ALLAREA,R60,BOTHSEX,100.0
2011,FB_BNK_ACCSS,New Zealand,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,100.0
2011,FB_BNK_ACCSS,New Zealand,15-24,_T,ALLAREA,_T,BOTHSEX,98.66891
2011,FB_BNK_ACCSS,New Zealand,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.32154
2011,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,_T,BOTHSEX,99.43673
2011,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,_T,FEMALE,99.4483
2011,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,R60,BOTHSEX,99.47653
2011,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,_T,MALE,99.42394
2011,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,B40,BOTHSEX,99.37694
2011,FB_BNK_ACCSS,New Zealand,25+,_T,ALLAREA,_T,BOTHSEX,99.60582
2014,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,B40,BOTHSEX,99.36187
2014,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,_T,MALE,99.86443
2014,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,_T,FEMALE,99.22292
2011,FB_BNK_ACCSS,Belarus,15+,_T,ALLAREA,_T,MALE,59.24352
2011,FB_BNK_ACCSS,Belarus,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,67.39015
2011,FB_BNK_ACCSS,Belarus,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,13.71034
2011,FB_BNK_ACCSS,Belarus,15+,_T,ALLAREA,_T,BOTHSEX,58.60198
2011,FB_BNK_ACCSS,Belarus,15+,_T,ALLAREA,B40,BOTHSEX,50.41993
2011,FB_BNK_ACCSS,Belarus,15+,_T,ALLAREA,R60,BOTHSEX,64.04634
2011,FB_BNK_ACCSS,Belarus,25+,_T,ALLAREA,_T,BOTHSEX,62.25548
2014,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,R60,BOTHSEX,99.63512
2014,FB_BNK_ACCSS,New Zealand,25+,_T,ALLAREA,_T,BOTHSEX,99.61402
2014,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,_T,BOTHSEX,99.52554
2014,FB_BNK_ACCSS,New Zealand,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.75962
2014,FB_BNK_ACCSS,New Zealand,15-24,_T,ALLAREA,_T,BOTHSEX,99.09734
2014,FB_BNK_ACCSS,New Zealand,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,97.18314
2017,FB_BNK_ACCSS,New Zealand,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.05418
2017,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,_T,BOTHSEX,99.17844
2017,FB_BNK_ACCSS,New Zealand,25+,_T,ALLAREA,_T,BOTHSEX,99.80094
2017,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,R60,BOTHSEX,99.31886
2017,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,_T,FEMALE,99.34078
2017,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,_T,MALE,98.99389
2017,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,B40,BOTHSEX,98.96743
2017,FB_BNK_ACCSS,New Zealand,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,100.0
2017,FB_BNK_ACCSS,New Zealand,15-24,_T,ALLAREA,_T,BOTHSEX,96.17598
2021,FB_BNK_ACCSS,New Zealand,25+,_T,ALLAREA,_T,BOTHSEX,99.53928
2021,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,_T,FEMALE,99.24375
2021,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,R60,BOTHSEX,100.0
2021,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,_T,BOTHSEX,98.75238
2021,FB_BNK_ACCSS,New Zealand,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.03327
2021,FB_BNK_ACCSS,New Zealand,15-24,_T,ALLAREA,_T,BOTHSEX,94.46293
2014,FB_BNK_ACCSS,India,25+,_T,ALLAREA,_T,BOTHSEX,56.81198
2014,FB_BNK_ACCSS,India,15+,_T,ALLAREA,B40,BOTHSEX,43.61068
2014,FB_BNK_ACCSS,India,15-24,_T,ALLAREA,_T,BOTHSEX,43.2339
2014,FB_BNK_ACCSS,India,15+,_T,ALLAREA,R60,BOTHSEX,59.48403
2014,FB_BNK_ACCSS,India,15+,_T,ALLAREA,_T,FEMALE,43.13261
2014,FB_BNK_ACCSS,India,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,64.26078
2014,FB_BNK_ACCSS,India,15+,_T,ALLAREA,_T,BOTHSEX,53.14155
2021,FB_BNK_ACCSS,New Zealand,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,96.52834
2021,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,B40,BOTHSEX,96.87486
2021,FB_BNK_ACCSS,New Zealand,15+,_T,ALLAREA,_T,MALE,98.23109
2014,FB_BNK_ACCSS,Norway,15+,_T,ALLAREA,_T,BOTHSEX,100.0
2014,FB_BNK_ACCSS,Norway,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,100.0
2014,FB_BNK_ACCSS,Norway,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,100.0
2014,FB_BNK_ACCSS,Norway,15-24,_T,ALLAREA,_T,BOTHSEX,100.0
2014,FB_BNK_ACCSS,India,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,43.35341
2017,FB_BNK_ACCSS,India,15+,_T,ALLAREA,B40,BOTHSEX,77.08295
2017,FB_BNK_ACCSS,India,15+,_T,ALLAREA,R60,BOTHSEX,81.73543
2017,FB_BNK_ACCSS,India,15-24,_T,ALLAREA,_T,BOTHSEX,71.40015
2017,FB_BNK_ACCSS,India,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,75.36954
2017,FB_BNK_ACCSS,India,25+,_T,ALLAREA,_T,BOTHSEX,83.08431
2017,FB_BNK_ACCSS,India,15+,_T,ALLAREA,_T,MALE,83.009
2017,FB_BNK_ACCSS,India,15+,_T,ALLAREA,_T,BOTHSEX,79.87533
2017,FB_BNK_ACCSS,India,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,84.8762
2017,FB_BNK_ACCSS,India,15+,_T,ALLAREA,_T,FEMALE,76.63963
2021,FB_BNK_ACCSS,India,15-24,_T,ALLAREA,_T,BOTHSEX,67.50193
2021,FB_BNK_ACCSS,India,15+,_T,ALLAREA,R60,BOTHSEX,77.04771
2021,FB_BNK_ACCSS,India,25+,_T,ALLAREA,_T,BOTHSEX,81.30489
2021,FB_BNK_ACCSS,India,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,75.90453
2021,FB_BNK_ACCSS,India,15+,_T,ALLAREA,B40,BOTHSEX,78.25276
2021,FB_BNK_ACCSS,India,15+,_T,URBAN,_T,BOTHSEX,77.83448
2021,FB_BNK_ACCSS,India,15+,_T,RURAL,_T,BOTHSEX,77.2642
2021,FB_BNK_ACCSS,India,15+,_T,ALLAREA,_T,FEMALE,77.55261
2021,FB_BNK_ACCSS,India,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,80.84282
2021,FB_BNK_ACCSS,India,15+,_T,ALLAREA,_T,BOTHSEX,77.52914
2021,FB_BNK_ACCSS,India,15+,_T,ALLAREA,_T,MALE,77.50723
2011,FB_BNK_ACCSS,Belarus,15+,_T,ALLAREA,_T,FEMALE,58.07224
2011,FB_BNK_ACCSS,Belarus,15-24,_T,ALLAREA,_T,BOTHSEX,41.67266
2014,FB_BNK_ACCSS,Belarus,15+,_T,ALLAREA,_T,FEMALE,71.96009
2014,FB_BNK_ACCSS,Belarus,25+,_T,ALLAREA,_T,BOTHSEX,76.08396
2014,FB_BNK_ACCSS,Belarus,15+,_T,ALLAREA,R60,BOTHSEX,75.60172
2014,FB_BNK_ACCSS,Belarus,15+,_T,ALLAREA,B40,BOTHSEX,66.55757
2014,FB_BNK_ACCSS,Belarus,15-24,_T,ALLAREA,_T,BOTHSEX,48.16379
2014,FB_BNK_ACCSS,Belarus,15+,_T,ALLAREA,_T,BOTHSEX,71.98499
2014,FB_BNK_ACCSS,Belarus,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,32.58422
2014,FB_BNK_ACCSS,Belarus,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,78.87399
2014,FB_BNK_ACCSS,Belarus,15+,_T,ALLAREA,_T,MALE,72.01527
2017,FB_BNK_ACCSS,Belarus,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,33.98655
2017,FB_BNK_ACCSS,Belarus,15+,_T,ALLAREA,_T,BOTHSEX,81.15588
2017,FB_BNK_ACCSS,Belarus,15+,_T,ALLAREA,B40,BOTHSEX,74.41339
2011,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,B40,BOTHSEX,93.08043
2011,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,_T,BOTHSEX,93.88835
2011,FB_BNK_ACCSS,Ireland,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,83.19666
2011,FB_BNK_ACCSS,Ireland,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,95.06558
2011,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,_T,FEMALE,92.20029
2011,FB_BNK_ACCSS,Ireland,15-24,_T,ALLAREA,_T,BOTHSEX,88.08247
2011,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,R60,BOTHSEX,94.42683
2011,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,_T,MALE,95.74241
2011,FB_BNK_ACCSS,Ireland,25+,_T,ALLAREA,_T,BOTHSEX,95.33375
2014,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,R60,BOTHSEX,96.37013
2014,FB_BNK_ACCSS,Ireland,15-24,_T,ALLAREA,_T,BOTHSEX,90.94524
2014,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,_T,FEMALE,94.76854
2014,FB_BNK_ACCSS,Ireland,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,96.848
2014,FB_BNK_ACCSS,Ireland,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,70.9669
2014,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,_T,BOTHSEX,94.71014
2014,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,B40,BOTHSEX,92.2543
2014,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,_T,MALE,94.65115
2014,FB_BNK_ACCSS,Ireland,25+,_T,ALLAREA,_T,BOTHSEX,95.44325
2017,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,_T,FEMALE,95.30704
2017,FB_BNK_ACCSS,Ireland,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,84.23675
2017,FB_BNK_ACCSS,Ireland,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,96.00288
2017,FB_BNK_ACCSS,Ireland,15-24,_T,ALLAREA,_T,BOTHSEX,83.74769
2017,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,R60,BOTHSEX,96.94106
2017,FB_BNK_ACCSS,Ireland,25+,_T,ALLAREA,_T,BOTHSEX,97.55849
2017,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,_T,MALE,95.3754
2017,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,B40,BOTHSEX,92.9394
2017,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,_T,BOTHSEX,95.34045
2021,FB_BNK_ACCSS,Ireland,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.62248
2017,FB_BNK_ACCSS,Belarus,15+,_T,ALLAREA,R60,BOTHSEX,85.63957
2017,FB_BNK_ACCSS,Belarus,15+,_T,ALLAREA,_T,MALE,80.93417
2017,FB_BNK_ACCSS,Belarus,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,89.46152
2017,FB_BNK_ACCSS,Belarus,25+,_T,ALLAREA,_T,BOTHSEX,85.00646
2017,FB_BNK_ACCSS,Belarus,15+,_T,ALLAREA,_T,FEMALE,81.33817
2017,FB_BNK_ACCSS,Belarus,15-24,_T,ALLAREA,_T,BOTHSEX,55.15895
2011,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,_T,MALE,94.27522
2014,FB_BNK_ACCSS,Norway,15+,_T,ALLAREA,_T,MALE,100.0
2014,FB_BNK_ACCSS,Norway,15+,_T,ALLAREA,B40,BOTHSEX,100.0
2014,FB_BNK_ACCSS,Norway,25+,_T,ALLAREA,_T,BOTHSEX,100.0
2014,FB_BNK_ACCSS,Norway,15+,_T,ALLAREA,R60,BOTHSEX,100.0
2014,FB_BNK_ACCSS,Norway,15+,_T,ALLAREA,_T,FEMALE,100.0
2017,FB_BNK_ACCSS,Norway,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,100.0
2017,FB_BNK_ACCSS,Norway,15+,_T,ALLAREA,_T,BOTHSEX,99.74514
2017,FB_BNK_ACCSS,Norway,25+,_T,ALLAREA,_T,BOTHSEX,99.70672
2017,FB_BNK_ACCSS,Norway,15+,_T,ALLAREA,B40,BOTHSEX,99.3624
2017,FB_BNK_ACCSS,Norway,15+,_T,ALLAREA,_T,FEMALE,100.0
2017,FB_BNK_ACCSS,Norway,15+,_T,ALLAREA,R60,BOTHSEX,100.0
2017,FB_BNK_ACCSS,Norway,15-24,_T,ALLAREA,_T,BOTHSEX,100.0
2017,FB_BNK_ACCSS,Norway,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,98.68835
2017,FB_BNK_ACCSS,Norway,15+,_T,ALLAREA,_T,MALE,99.49265
2021,FB_BNK_ACCSS,Norway,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,97.65203
2021,FB_BNK_ACCSS,Norway,15-24,_T,ALLAREA,_T,BOTHSEX,96.37074
2021,FB_BNK_ACCSS,Norway,15+,_T,ALLAREA,R60,BOTHSEX,100.0
2021,FB_BNK_ACCSS,Norway,15+,_T,ALLAREA,_T,FEMALE,100.0
2021,FB_BNK_ACCSS,Norway,15+,_T,ALLAREA,_T,MALE,98.97846
2021,FB_BNK_ACCSS,Norway,15+,_T,ALLAREA,B40,BOTHSEX,98.6796
2021,FB_BNK_ACCSS,Norway,25+,_T,ALLAREA,_T,BOTHSEX,100.0
2021,FB_BNK_ACCSS,Ireland,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,100.0
2021,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,_T,FEMALE,99.53479
2021,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,_T,BOTHSEX,99.6634
2021,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,B40,BOTHSEX,99.28684
2021,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,_T,MALE,99.79656
2021,FB_BNK_ACCSS,Ireland,25+,_T,ALLAREA,_T,BOTHSEX,99.60925
2021,FB_BNK_ACCSS,Ireland,15+,_T,ALLAREA,R60,BOTHSEX,99.91328
2021,FB_BNK_ACCSS,Norway,15+,_T,ALLAREA,_T,BOTHSEX,99.47778
2021,FB_BNK_ACCSS,Norway,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,100.0
2011,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,R60,BOTHSEX,75.52872
2011,FB_BNK_ACCSS,Poland,15-24,_T,ALLAREA,_T,BOTHSEX,47.82738
2011,FB_BNK_ACCSS,Poland,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,34.71732
2011,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,B40,BOTHSEX,62.18369
2011,FB_BNK_ACCSS,Poland,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,80.99635
2011,FB_BNK_ACCSS,Canada,25+,_T,ALLAREA,_T,BOTHSEX,96.71293
2011,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,_T,FEMALE,97.23316
2011,FB_BNK_ACCSS,Canada,15-24,_T,ALLAREA,_T,BOTHSEX,90.72506
2011,FB_BNK_ACCSS,Canada,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,97.11354
2011,FB_BNK_ACCSS,Canada,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,89.41282
2011,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,B40,BOTHSEX,93.29092
2011,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,_T,BOTHSEX,95.80464
2011,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,_T,BOTHSEX,70.19429
2011,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,_T,MALE,72.37171
2011,FB_BNK_ACCSS,Poland,25+,_T,ALLAREA,_T,BOTHSEX,75.3173
2011,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,_T,FEMALE,68.2872
2014,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,B40,BOTHSEX,71.32214
2014,FB_BNK_ACCSS,Poland,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,50.66608
2014,FB_BNK_ACCSS,Poland,15-24,_T,ALLAREA,_T,BOTHSEX,63.68464
2014,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,R60,BOTHSEX,82.22105
2014,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,_T,FEMALE,72.95792
2014,FB_BNK_ACCSS,Poland,25+,_T,ALLAREA,_T,BOTHSEX,80.38372
2014,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,_T,MALE,83.2598
2014,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,_T,BOTHSEX,77.86217
2014,FB_BNK_ACCSS,Poland,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,83.72544
2017,FB_BNK_ACCSS,Poland,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,65.50304
2017,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,_T,MALE,85.37514
2017,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,B40,BOTHSEX,84.22105
