Year,SeriesCode,Страна ,Type of product,Value
2006,EN_MAT_DOMCMPT,Bulgaria,NMA,1808850.929
2006,EN_MAT_DOMCMPT,Bulgaria,FEO,1635239.104
2006,EN_MAT_DOMCMPT,Bulgaria,PET,7183000.0
2006,EN_MAT_DOMCMPT,Bulgaria,GAS,2452526.65
2007,EN_MAT_DOMCMPT,Bulgaria,FEO,1703203.58
2007,EN_MAT_DOMCMPT,Bulgaria,NMA,1909638.825
2007,EN_MAT_DOMCMPT,Bulgaria,NFO,20215190.44912
2007,EN_MAT_DOMCMPT,Bulgaria,CRO,5925961.0
2007,EN_MAT_DOMCMPT,Bulgaria,FOF,45851579.44
2007,EN_MAT_DOMCMPT,Bulgaria,PET,7172000.0
2007,EN_MAT_DOMCMPT,Bulgaria,WOD,2854686.84
2007,EN_MAT_DOMCMPT,Bulgaria,BIM,19206753.83
2007,EN_MAT_DOMCMPT,Bulgaria,COL,36224000.0
2007,EN_MAT_DOMCMPT,Bulgaria,ALP,127105174.12112
2007,EN_MAT_DOMCMPT,Bulgaria,GAS,2455579.44
2007,EN_MAT_DOMCMPT,Bulgaria,GBO,4980602.6
2007,EN_MAT_DOMCMPT,Bulgaria,CPR,5394521.39
2007,EN_MAT_DOMCMPT,Bulgaria,ONT,0.0
2007,EN_MAT_DOMCMPT,Bulgaria,NMC,41553596.563
2007,EN_MAT_DOMCMPT,Bulgaria,NMM,43463235.388
2007,EN_MAT_DOMCMPT,Bulgaria,MEO,21918394.02912
2007,EN_MAT_DOMCMPT,Bulgaria,WCH,50982.0
2008,EN_MAT_DOMCMPT,Bulgaria,NMC,51297069.8904
2008,EN_MAT_DOMCMPT,Bulgaria,COL,37395000.0
2008,EN_MAT_DOMCMPT,Bulgaria,CPR,9942872.355
2008,EN_MAT_DOMCMPT,Bulgaria,FOF,47148923.8
2008,EN_MAT_DOMCMPT,Bulgaria,GAS,2430923.8
2008,EN_MAT_DOMCMPT,Bulgaria,PET,7323000.0
2008,EN_MAT_DOMCMPT,Bulgaria,WOD,3498623.96
2008,EN_MAT_DOMCMPT,Bulgaria,GBO,4794138.6
2008,EN_MAT_DOMCMPT,Bulgaria,NMA,2514125.468
2008,EN_MAT_DOMCMPT,Bulgaria,ALP,144410863.12624
2008,EN_MAT_DOMCMPT,Bulgaria,FEO,1098441.789
2008,EN_MAT_DOMCMPT,Bulgaria,MEO,19867506.18084
2008,EN_MAT_DOMCMPT,Bulgaria,NMM,53811195.3584
2008,EN_MAT_DOMCMPT,Bulgaria,WCH,63867.0
2008,EN_MAT_DOMCMPT,Bulgaria,NFO,18769064.39184
2008,EN_MAT_DOMCMPT,Bulgaria,CRO,7817648.0
2008,EN_MAT_DOMCMPT,Bulgaria,ONT,0.0
2008,EN_MAT_DOMCMPT,Bulgaria,BIM,26117149.915
2009,EN_MAT_DOMCMPT,Bulgaria,FEO,-18271.332
2009,EN_MAT_DOMCMPT,Bulgaria,WOD,2774535.6
2009,EN_MAT_DOMCMPT,Bulgaria,NMC,36691503.1931
2009,EN_MAT_DOMCMPT,Bulgaria,ALP,118429453.26675
2009,EN_MAT_DOMCMPT,Bulgaria,NMA,2547044.129
2009,EN_MAT_DOMCMPT,Bulgaria,CRO,5419781.0
2009,EN_MAT_DOMCMPT,Bulgaria,COL,31189000.0
2009,EN_MAT_DOMCMPT,Bulgaria,CPR,9040059.55
2009,EN_MAT_DOMCMPT,Bulgaria,NMM,39238547.3221
2009,EN_MAT_DOMCMPT,Bulgaria,BIM,21857457.55
2009,EN_MAT_DOMCMPT,Bulgaria,FOF,39189623.9
2009,EN_MAT_DOMCMPT,Bulgaria,GAS,1758623.9
2009,EN_MAT_DOMCMPT,Bulgaria,GBO,4559876.4
2009,EN_MAT_DOMCMPT,Bulgaria,NFO,19604349.83365
2009,EN_MAT_DOMCMPT,Bulgaria,PET,6242000.0
2009,EN_MAT_DOMCMPT,Bulgaria,ONT,0.0
2009,EN_MAT_DOMCMPT,Bulgaria,WCH,63205.0
2009,EN_MAT_DOMCMPT,Bulgaria,MEO,19586078.50165
2010,EN_MAT_DOMCMPT,Bulgaria,CPR,10909879.455
2010,EN_MAT_DOMCMPT,Bulgaria,CRO,6444308.0
2010,EN_MAT_DOMCMPT,Bulgaria,NMA,2908498.835
2010,EN_MAT_DOMCMPT,Bulgaria,GAS,1797196.79
2010,EN_MAT_DOMCMPT,Bulgaria,WCH,57206.0
2010,EN_MAT_DOMCMPT,Bulgaria,BIM,24152926.495
2010,EN_MAT_DOMCMPT,Bulgaria,ALP,116051415.75235
2010,EN_MAT_DOMCMPT,Bulgaria,FOF,41190196.79
2010,EN_MAT_DOMCMPT,Bulgaria,PET,5981000.0
2010,EN_MAT_DOMCMPT,Bulgaria,GBO,3896433.6
2010,EN_MAT_DOMCMPT,Bulgaria,NFO,19982031.85735
2010,EN_MAT_DOMCMPT,Bulgaria,WOD,2845099.44
2010,EN_MAT_DOMCMPT,Bulgaria,COL,33412000.0
2010,EN_MAT_DOMCMPT,Bulgaria,FEO,142628.441
2010,EN_MAT_DOMCMPT,Bulgaria,MEO,20124660.29835
2010,EN_MAT_DOMCMPT,Bulgaria,ONT,0.0
2010,EN_MAT_DOMCMPT,Bulgaria,NMM,33841744.126
2010,EN_MAT_DOMCMPT,Bulgaria,NMC,30933245.291
2011,EN_MAT_DOMCMPT,Bulgaria,GBO,3902439.7
2011,EN_MAT_DOMCMPT,Bulgaria,GAS,2150779.31
2011,EN_MAT_DOMCMPT,Bulgaria,ALP,135177417.94156
2011,EN_MAT_DOMCMPT,Bulgaria,WOD,2967150.92
2011,EN_MAT_DOMCMPT,Bulgaria,BIM,24434834.62
2011,EN_MAT_DOMCMPT,Bulgaria,WCH,55511.0
2011,EN_MAT_DOMCMPT,Bulgaria,NMC,36837464.611
2011,EN_MAT_DOMCMPT,Bulgaria,NMM,43444017.992
2011,EN_MAT_DOMCMPT,Bulgaria,COL,42184000.0
2011,EN_MAT_DOMCMPT,Bulgaria,FOF,50113779.31
2011,EN_MAT_DOMCMPT,Bulgaria,CPR,11248557.0
2011,EN_MAT_DOMCMPT,Bulgaria,NMA,6606553.381
2011,EN_MAT_DOMCMPT,Bulgaria,ONT,0.0
2011,EN_MAT_DOMCMPT,Bulgaria,NFO,21098457.02256
2011,EN_MAT_DOMCMPT,Bulgaria,PET,5779000.0
2011,EN_MAT_DOMCMPT,Bulgaria,CRO,6261176.0
2011,EN_MAT_DOMCMPT,Bulgaria,MEO,21398005.88256
2011,EN_MAT_DOMCMPT,Bulgaria,FEO,299548.86
2012,EN_MAT_DOMCMPT,Bulgaria,CRO,5412849.0
2012,EN_MAT_DOMCMPT,Bulgaria,CPR,10096918.43
2012,EN_MAT_DOMCMPT,Bulgaria,FOF,45130499.27
2012,EN_MAT_DOMCMPT,Bulgaria,FEO,389501.022
2012,EN_MAT_DOMCMPT,Bulgaria,NMC,33960141.59894
2012,EN_MAT_DOMCMPT,Bulgaria,GAS,1933499.27
2012,EN_MAT_DOMCMPT,Bulgaria,PET,6364000.0
2012,EN_MAT_DOMCMPT,Bulgaria,ONT,0.0
2012,EN_MAT_DOMCMPT,Bulgaria,MEO,21083395.19865
2012,EN_MAT_DOMCMPT,Bulgaria,WCH,53176.0
2012,EN_MAT_DOMCMPT,Bulgaria,COL,36833000.0
2012,EN_MAT_DOMCMPT,Bulgaria,NMM,40921367.87494
2012,EN_MAT_DOMCMPT,Bulgaria,NFO,20693894.17665
2012,EN_MAT_DOMCMPT,Bulgaria,BIM,22240562.15
2012,EN_MAT_DOMCMPT,Bulgaria,NMA,6961226.276
2012,EN_MAT_DOMCMPT,Bulgaria,ALP,123947150.3036
2012,EN_MAT_DOMCMPT,Bulgaria,GBO,3927007.6
2012,EN_MAT_DOMCMPT,Bulgaria,WOD,2750611.12
2013,EN_MAT_DOMCMPT,Bulgaria,BIM,25008275.34
2013,EN_MAT_DOMCMPT,Bulgaria,WCH,53085.0
2013,EN_MAT_DOMCMPT,Bulgaria,FOF,38966232.2
2013,EN_MAT_DOMCMPT,Bulgaria,GBO,3679767.6
2013,EN_MAT_DOMCMPT,Bulgaria,NFO,23178580.224
2013,EN_MAT_DOMCMPT,Bulgaria,PET,6444000.0
2013,EN_MAT_DOMCMPT,Bulgaria,COL,30501000.0
2013,EN_MAT_DOMCMPT,Bulgaria,NMM,40538161.61808
2013,EN_MAT_DOMCMPT,Bulgaria,NMA,6617075.878
2013,EN_MAT_DOMCMPT,Bulgaria,ONT,0.0
2013,EN_MAT_DOMCMPT,Bulgaria,NMC,33921085.74008
2013,EN_MAT_DOMCMPT,Bulgaria,GAS,2021232.2
2013,EN_MAT_DOMCMPT,Bulgaria,ALP,122892833.50108
2013,EN_MAT_DOMCMPT,Bulgaria,FEO,601477.362
2013,EN_MAT_DOMCMPT,Bulgaria,CRO,5244981.0
2013,EN_MAT_DOMCMPT,Bulgaria,CPR,13486421.18
2013,EN_MAT_DOMCMPT,Bulgaria,MEO,23780057.586
2013,EN_MAT_DOMCMPT,Bulgaria,WOD,2544020.56
2014,EN_MAT_DOMCMPT,Bulgaria,NMA,8117887.733
2014,EN_MAT_DOMCMPT,Bulgaria,NMM,47121408.84901
2014,EN_MAT_DOMCMPT,Bulgaria,CRO,6549331.0
2014,EN_MAT_DOMCMPT,Bulgaria,WOD,1917633.08
2014,EN_MAT_DOMCMPT,Bulgaria,MEO,23490840.79484
2014,EN_MAT_DOMCMPT,Bulgaria,ALP,133654864.78585
2014,EN_MAT_DOMCMPT,Bulgaria,BIM,26635440.265
2014,EN_MAT_DOMCMPT,Bulgaria,GAS,1956254.81
2014,EN_MAT_DOMCMPT,Bulgaria,FOF,40885254.81
2014,EN_MAT_DOMCMPT,Bulgaria,CPR,14277727.585
2014,EN_MAT_DOMCMPT,Bulgaria,PET,6020000.0
2014,EN_MAT_DOMCMPT,Bulgaria,ONT,0.0
2014,EN_MAT_DOMCMPT,Bulgaria,NMC,39003521.11601
2014,EN_MAT_DOMCMPT,Bulgaria,GBO,3838210.6
2014,EN_MAT_DOMCMPT,Bulgaria,COL,32909000.0
2014,EN_MAT_DOMCMPT,Bulgaria,NFO,22749594.77584
2014,EN_MAT_DOMCMPT,Bulgaria,FEO,741246.019
2014,EN_MAT_DOMCMPT,Bulgaria,WCH,52538.0
2015,EN_MAT_DOMCMPT,Bulgaria,NMM,61337019.81219
2015,EN_MAT_DOMCMPT,Bulgaria,WCH,63646.0
2015,EN_MAT_DOMCMPT,Bulgaria,WOD,2434495.88
2015,EN_MAT_DOMCMPT,Bulgaria,MEO,23238966.40751
2015,EN_MAT_DOMCMPT,Bulgaria,BIM,25546231.39
2015,EN_MAT_DOMCMPT,Bulgaria,ONT,0.0
2015,EN_MAT_DOMCMPT,Bulgaria,FEO,602657.266
2015,EN_MAT_DOMCMPT,Bulgaria,CRO,6510262.0
2015,EN_MAT_DOMCMPT,Bulgaria,COL,37007000.0
2015,EN_MAT_DOMCMPT,Bulgaria,GBO,3794308.8
2015,EN_MAT_DOMCMPT,Bulgaria,PET,6691000.0
2015,EN_MAT_DOMCMPT,Bulgaria,ALP,151186906.0697
2015,EN_MAT_DOMCMPT,Bulgaria,NMA,8558887.155
2015,EN_MAT_DOMCMPT,Bulgaria,NMC,52778132.65719
2015,EN_MAT_DOMCMPT,Bulgaria,CPR,12743518.71
2015,EN_MAT_DOMCMPT,Bulgaria,NFO,22636309.14151
2015,EN_MAT_DOMCMPT,Bulgaria,GAS,2135142.85
2015,EN_MAT_DOMCMPT,Bulgaria,FOF,45833142.85
2016,EN_MAT_DOMCMPT,Bulgaria,CRO,5570013.0
2016,EN_MAT_DOMCMPT,Bulgaria,CPR,13069661.58
2016,EN_MAT_DOMCMPT,Bulgaria,NFO,22888366.79901
2016,EN_MAT_DOMCMPT,Bulgaria,ALP,137789844.97577
2016,EN_MAT_DOMCMPT,Bulgaria,WOD,2823521.4
2016,EN_MAT_DOMCMPT,Bulgaria,NMA,12826344.919
2016,EN_MAT_DOMCMPT,Bulgaria,FOF,41068361.09
2016,EN_MAT_DOMCMPT,Bulgaria,COL,32063000.0
2016,EN_MAT_DOMCMPT,Bulgaria,ONT,0.0
2016,EN_MAT_DOMCMPT,Bulgaria,PET,6816000.0
2016,EN_MAT_DOMCMPT,Bulgaria,GBO,3778549.8
2016,EN_MAT_DOMCMPT,Bulgaria,FEO,727299.847
2016,EN_MAT_DOMCMPT,Bulgaria,NMM,53734715.09476
2016,EN_MAT_DOMCMPT,Bulgaria,WCH,64421.0
2016,EN_MAT_DOMCMPT,Bulgaria,GAS,2189361.09
2016,EN_MAT_DOMCMPT,Bulgaria,BIM,25306166.78
2016,EN_MAT_DOMCMPT,Bulgaria,NMC,40908370.17576
2016,EN_MAT_DOMCMPT,Bulgaria,MEO,23615666.64601
2017,EN_MAT_DOMCMPT,Bulgaria,GAS,2266754.01
2017,EN_MAT_DOMCMPT,Bulgaria,ALP,135107121.91557
2017,EN_MAT_DOMCMPT,Bulgaria,BIM,27996601.675
2017,EN_MAT_DOMCMPT,Bulgaria,FOF,44742096.01
2017,EN_MAT_DOMCMPT,Bulgaria,GBO,3797621.5
2017,EN_MAT_DOMCMPT,Bulgaria,NFO,23485634.13193
2017,EN_MAT_DOMCMPT,Bulgaria,ONT,0.0
2017,EN_MAT_DOMCMPT,Bulgaria,COL,35318342.0
2017,EN_MAT_DOMCMPT,Bulgaria,FEO,309275.327
2017,EN_MAT_DOMCMPT,Bulgaria,PET,7157000.0
2017,EN_MAT_DOMCMPT,Bulgaria,NMM,45187444.04565
2017,EN_MAT_DOMCMPT,Bulgaria,CRO,7393869.0
2017,EN_MAT_DOMCMPT,Bulgaria,NMA,12889456.75
2017,EN_MAT_DOMCMPT,Bulgaria,MEO,23794909.45893
2017,EN_MAT_DOMCMPT,Bulgaria,NMC,32297987.29565
2017,EN_MAT_DOMCMPT,Bulgaria,WCH,64845.0
2017,EN_MAT_DOMCMPT,Bulgaria,WOD,2530729.24
2017,EN_MAT_DOMCMPT,Bulgaria,CPR,14209536.935
2018,EN_MAT_DOMCMPT,Bulgaria,WOD,2783545.84
2018,EN_MAT_DOMCMPT,Bulgaria,CRO,7115665.0
2018,EN_MAT_DOMCMPT,Bulgaria,FOF,39335007.99
2018,EN_MAT_DOMCMPT,Bulgaria,NMM,47753321.29741
2018,EN_MAT_DOMCMPT,Bulgaria,NFO,24266031.21245
2018,EN_MAT_DOMCMPT,Bulgaria,NMC,33556901.34641
2018,EN_MAT_DOMCMPT,Bulgaria,MEO,24843337.83045
2018,EN_MAT_DOMCMPT,Bulgaria,ONT,0.0
2018,EN_MAT_DOMCMPT,Bulgaria,PET,5983000.0
2018,EN_MAT_DOMCMPT,Bulgaria,CPR,14827781.3
2018,EN_MAT_DOMCMPT,Bulgaria,COL,31212980.0
2018,EN_MAT_DOMCMPT,Bulgaria,FEO,577306.618
2018,EN_MAT_DOMCMPT,Bulgaria,GAS,2139027.99
2018,EN_MAT_DOMCMPT,Bulgaria,ALP,135612879.15385
2018,EN_MAT_DOMCMPT,Bulgaria,BIM,28486293.14
2018,EN_MAT_DOMCMPT,Bulgaria,NMA,14196419.951
2018,EN_MAT_DOMCMPT,Bulgaria,GBO,3697418.0
2018,EN_MAT_DOMCMPT,Bulgaria,WCH,61883.0
2019,EN_MAT_DOMCMPT,Bulgaria,WCH,64862.97616
2019,EN_MAT_DOMCMPT,Bulgaria,NMC,34060772.18785
2019,EN_MAT_DOMCMPT,Bulgaria,WOD,2988049.82443
2019,EN_MAT_DOMCMPT,Bulgaria,GAS,2020198.77286
2019,EN_MAT_DOMCMPT,Bulgaria,MEO,25447709.66722
2019,EN_MAT_DOMCMPT,Bulgaria,NFO,24517212.18022
2019,EN_MAT_DOMCMPT,Bulgaria,BIM,27648682.19756
2019,EN_MAT_DOMCMPT,Bulgaria,NMA,14694264.0078
2019,EN_MAT_DOMCMPT,Bulgaria,GBO,3558148.23286
2019,EN_MAT_DOMCMPT,Bulgaria,CRO,5684965.41565
2019,EN_MAT_DOMCMPT,Bulgaria,PET,7006632.14286
2019,EN_MAT_DOMCMPT,Bulgaria,FOF,40492439.17286
2019,EN_MAT_DOMCMPT,Bulgaria,FEO,930497.487
2019,EN_MAT_DOMCMPT,Bulgaria,CPR,15352655.74846
2019,EN_MAT_DOMCMPT,Bulgaria,ONT,0.0
2019,EN_MAT_DOMCMPT,Bulgaria,ALP,136381783.19643
2019,EN_MAT_DOMCMPT,Bulgaria,NMM,48755036.19565
2019,EN_MAT_DOMCMPT,Bulgaria,COL,31465608.25714
2000,EN_MAT_DOMCMPT,Belarus,NFO,71917.616
2000,EN_MAT_DOMCMPT,Belarus,ONT,0.0
2000,EN_MAT_DOMCMPT,Belarus,NMC,29527403.402
2000,EN_MAT_DOMCMPT,Belarus,COL,2670000.0
2000,EN_MAT_DOMCMPT,Belarus,NMA,7080866.45833
2000,EN_MAT_DOMCMPT,Belarus,WOD,3044571.32
2000,EN_MAT_DOMCMPT,Belarus,FEO,-142851.161
2000,EN_MAT_DOMCMPT,Belarus,GBO,20462420.0
2000,EN_MAT_DOMCMPT,Belarus,PET,13557000.0
2000,EN_MAT_DOMCMPT,Belarus,CRO,19677910.0
2000,EN_MAT_DOMCMPT,Belarus,WCH,204112.0
2000,EN_MAT_DOMCMPT,Belarus,GAS,11808044.08
2000,EN_MAT_DOMCMPT,Belarus,CPR,14642655.4
2001,EN_MAT_DOMCMPT,Belarus,COL,2426000.0
2001,EN_MAT_DOMCMPT,Belarus,WOD,3235383.48
2001,EN_MAT_DOMCMPT,Belarus,WCH,225362.0
2001,EN_MAT_DOMCMPT,Belarus,NMC,29156961.00945
2001,EN_MAT_DOMCMPT,Belarus,FEO,50474.671
2001,EN_MAT_DOMCMPT,Belarus,NMA,8684758.099
2001,EN_MAT_DOMCMPT,Belarus,NFO,83165.812
2001,EN_MAT_DOMCMPT,Belarus,GAS,11910142.61
2001,EN_MAT_DOMCMPT,Belarus,CRO,17936892.0
2001,EN_MAT_DOMCMPT,Belarus,ONT,0.0
2001,EN_MAT_DOMCMPT,Belarus,GBO,19971110.0
2001,EN_MAT_DOMCMPT,Belarus,CPR,14538716.05
2001,EN_MAT_DOMCMPT,Belarus,PET,13410000.0
2002,EN_MAT_DOMCMPT,Belarus,GBO,19327411.0
2002,EN_MAT_DOMCMPT,Belarus,NMA,8918657.81322
2002,EN_MAT_DOMCMPT,Belarus,PET,15316000.0
2002,EN_MAT_DOMCMPT,Belarus,COL,2608000.0
2002,EN_MAT_DOMCMPT,Belarus,CPR,15211278.05
2002,EN_MAT_DOMCMPT,Belarus,NFO,89313.744
2002,EN_MAT_DOMCMPT,Belarus,FEO,-162835.534
2002,EN_MAT_DOMCMPT,Belarus,WCH,234996.0
2002,EN_MAT_DOMCMPT,Belarus,ONT,0.0
2002,EN_MAT_DOMCMPT,Belarus,WOD,3241364.0
2002,EN_MAT_DOMCMPT,Belarus,CRO,18232243.0
2002,EN_MAT_DOMCMPT,Belarus,NMC,28990262.26475
2002,EN_MAT_DOMCMPT,Belarus,GAS,12115653.74
2003,EN_MAT_DOMCMPT,Belarus,PET,15951000.0
2003,EN_MAT_DOMCMPT,Belarus,CRO,19453275.0
2003,EN_MAT_DOMCMPT,Belarus,NFO,90755.502
2003,EN_MAT_DOMCMPT,Belarus,ONT,0.0
2003,EN_MAT_DOMCMPT,Belarus,WOD,3020412.4
2003,EN_MAT_DOMCMPT,Belarus,GAS,12485486.8
2003,EN_MAT_DOMCMPT,Belarus,NMA,10450456.962
2003,EN_MAT_DOMCMPT,Belarus,CPR,15705201.24
2003,EN_MAT_DOMCMPT,Belarus,GBO,18932422.0
2003,EN_MAT_DOMCMPT,Belarus,FEO,199556.134
2003,EN_MAT_DOMCMPT,Belarus,COL,2079000.0
2003,EN_MAT_DOMCMPT,Belarus,NMC,31257722.51785
2003,EN_MAT_DOMCMPT,Belarus,WCH,229732.0
2004,EN_MAT_DOMCMPT,Belarus,GBO,18522846.0
2004,EN_MAT_DOMCMPT,Belarus,ONT,0.0
2004,EN_MAT_DOMCMPT,Belarus,CPR,19675222.22
2004,EN_MAT_DOMCMPT,Belarus,WOD,3751088.4
2004,EN_MAT_DOMCMPT,Belarus,NMA,11081856.05322
2004,EN_MAT_DOMCMPT,Belarus,NMC,34471877.1519
2004,EN_MAT_DOMCMPT,Belarus,WCH,255822.0
2004,EN_MAT_DOMCMPT,Belarus,GAS,13521716.76
2004,EN_MAT_DOMCMPT,Belarus,CRO,24232798.0
2004,EN_MAT_DOMCMPT,Belarus,PET,18613000.0
2004,EN_MAT_DOMCMPT,Belarus,FEO,106787.61
2004,EN_MAT_DOMCMPT,Belarus,COL,2097000.0
2004,EN_MAT_DOMCMPT,Belarus,NFO,97994.308
2005,EN_MAT_DOMCMPT,Belarus,ONT,0.0
2005,EN_MAT_DOMCMPT,Belarus,WCH,261600.0
2005,EN_MAT_DOMCMPT,Belarus,COL,2502000.0
2005,EN_MAT_DOMCMPT,Belarus,GAS,13836092.25
2005,EN_MAT_DOMCMPT,Belarus,PET,19800000.0
2005,EN_MAT_DOMCMPT,Belarus,WOD,3797600.4
2005,EN_MAT_DOMCMPT,Belarus,NMC,36526874.6267
2005,EN_MAT_DOMCMPT,Belarus,NMA,11920615.83044
2005,EN_MAT_DOMCMPT,Belarus,NFO,91639.581
2005,EN_MAT_DOMCMPT,Belarus,GBO,18651460.0
2005,EN_MAT_DOMCMPT,Belarus,CRO,21742742.0
2005,EN_MAT_DOMCMPT,Belarus,CPR,17745612.94
2005,EN_MAT_DOMCMPT,Belarus,FEO,-81087.459
2006,EN_MAT_DOMCMPT,Belarus,COL,2316000.0
2006,EN_MAT_DOMCMPT,Belarus,NFO,94743.512
2006,EN_MAT_DOMCMPT,Belarus,CPR,17632833.07
2006,EN_MAT_DOMCMPT,Belarus,NMC,45375651.0121
2006,EN_MAT_DOMCMPT,Belarus,WCH,241789.0
2006,EN_MAT_DOMCMPT,Belarus,ONT,0.0
2006,EN_MAT_DOMCMPT,Belarus,GAS,14283278.62
2006,EN_MAT_DOMCMPT,Belarus,FEO,118616.411
2006,EN_MAT_DOMCMPT,Belarus,GBO,18675352.0
2006,EN_MAT_DOMCMPT,Belarus,NMA,11725448.77433
2006,EN_MAT_DOMCMPT,Belarus,PET,21594000.0
2006,EN_MAT_DOMCMPT,Belarus,CRO,23103404.0
2006,EN_MAT_DOMCMPT,Belarus,WOD,3831812.4
2007,EN_MAT_DOMCMPT,Belarus,NMC,51187139.5095
2007,EN_MAT_DOMCMPT,Belarus,CRO,24134027.0
2007,EN_MAT_DOMCMPT,Belarus,WOD,3831812.4
2007,EN_MAT_DOMCMPT,Belarus,ONT,0.0
2007,EN_MAT_DOMCMPT,Belarus,CPR,20617796.18
2007,EN_MAT_DOMCMPT,Belarus,NFO,104185.862
2007,EN_MAT_DOMCMPT,Belarus,PET,20995000.0
2007,EN_MAT_DOMCMPT,Belarus,FEO,243206.368
2007,EN_MAT_DOMCMPT,Belarus,GAS,14157699.77
2007,EN_MAT_DOMCMPT,Belarus,NMA,12013423.317
2007,EN_MAT_DOMCMPT,Belarus,GBO,18668687.5
2007,EN_MAT_DOMCMPT,Belarus,WCH,240110.0
2007,EN_MAT_DOMCMPT,Belarus,COL,2678000.0
2008,EN_MAT_DOMCMPT,Belarus,WCH,258870.0
2008,EN_MAT_DOMCMPT,Belarus,NMA,12527703.03878
2008,EN_MAT_DOMCMPT,Belarus,ONT,0.0
2008,EN_MAT_DOMCMPT,Belarus,PET,21803000.0
2008,EN_MAT_DOMCMPT,Belarus,GAS,14453185.34
2008,EN_MAT_DOMCMPT,Belarus,WOD,4303430.8
2008,EN_MAT_DOMCMPT,Belarus,GBO,18714740.0
2008,EN_MAT_DOMCMPT,Belarus,NFO,110631.791
2008,EN_MAT_DOMCMPT,Belarus,CRO,26888563.0
2008,EN_MAT_DOMCMPT,Belarus,FEO,109429.69
2008,EN_MAT_DOMCMPT,Belarus,COL,2457000.0
2008,EN_MAT_DOMCMPT,Belarus,NMC,59477981.8011
2008,EN_MAT_DOMCMPT,Belarus,CPR,23838863.74
2009,EN_MAT_DOMCMPT,Belarus,PET,21567000.0
2009,EN_MAT_DOMCMPT,Belarus,CPR,21811541.54
2009,EN_MAT_DOMCMPT,Belarus,NMC,53636025.4118
2009,EN_MAT_DOMCMPT,Belarus,GBO,19232297.0
2009,EN_MAT_DOMCMPT,Belarus,COL,2060900.0
2009,EN_MAT_DOMCMPT,Belarus,WOD,4006030.28
2009,EN_MAT_DOMCMPT,Belarus,WCH,266816.0
2009,EN_MAT_DOMCMPT,Belarus,ONT,0.0
2009,EN_MAT_DOMCMPT,Belarus,GAS,12110236.52
2009,EN_MAT_DOMCMPT,Belarus,NMA,6745624.11922
2009,EN_MAT_DOMCMPT,Belarus,CRO,24197652.0
2009,EN_MAT_DOMCMPT,Belarus,NFO,85260.596
2009,EN_MAT_DOMCMPT,Belarus,FEO,-410788.843
2010,EN_MAT_DOMCMPT,Belarus,ONT,0.0
2010,EN_MAT_DOMCMPT,Belarus,FEO,99011.518
2010,EN_MAT_DOMCMPT,Belarus,NMA,13435131.57767
2010,EN_MAT_DOMCMPT,Belarus,GAS,14799773.51
2010,EN_MAT_DOMCMPT,Belarus,GBO,19279959.0
2010,EN_MAT_DOMCMPT,Belarus,NFO,118741.073
2010,EN_MAT_DOMCMPT,Belarus,CPR,19780999.41
2010,EN_MAT_DOMCMPT,Belarus,COL,2262000.0
2010,EN_MAT_DOMCMPT,Belarus,NMC,59817736.4872
2010,EN_MAT_DOMCMPT,Belarus,WOD,4376561.48
2010,EN_MAT_DOMCMPT,Belarus,CRO,23432187.0
2010,EN_MAT_DOMCMPT,Belarus,WCH,258302.0
2010,EN_MAT_DOMCMPT,Belarus,PET,16507000.0
2011,EN_MAT_DOMCMPT,Belarus,CRO,24080423.0
2011,EN_MAT_DOMCMPT,Belarus,NFO,115326.863
2011,EN_MAT_DOMCMPT,Belarus,WCH,216384.0
2011,EN_MAT_DOMCMPT,Belarus,PET,20504000.0
2011,EN_MAT_DOMCMPT,Belarus,CPR,22653572.9
2011,EN_MAT_DOMCMPT,Belarus,GAS,13739105.69
2011,EN_MAT_DOMCMPT,Belarus,NMA,13218956.43611
2011,EN_MAT_DOMCMPT,Belarus,WOD,4013233.8
2011,EN_MAT_DOMCMPT,Belarus,COL,3020000.0
2011,EN_MAT_DOMCMPT,Belarus,ONT,0.0
2011,EN_MAT_DOMCMPT,Belarus,GBO,19228923.0
2011,EN_MAT_DOMCMPT,Belarus,NMC,54814113.1455
2011,EN_MAT_DOMCMPT,Belarus,FEO,-19826.473
2012,EN_MAT_DOMCMPT,Belarus,GAS,13907195.99
2012,EN_MAT_DOMCMPT,Belarus,NMA,12341229.08456
2012,EN_MAT_DOMCMPT,Belarus,WOD,7677870.6
2012,EN_MAT_DOMCMPT,Belarus,COL,2967000.0
2012,EN_MAT_DOMCMPT,Belarus,CRO,25647981.0
2012,EN_MAT_DOMCMPT,Belarus,ONT,0.0
2012,EN_MAT_DOMCMPT,Belarus,PET,21750000.0
2012,EN_MAT_DOMCMPT,Belarus,CPR,24054983.125
2012,EN_MAT_DOMCMPT,Belarus,NMC,52745821.98861
2012,EN_MAT_DOMCMPT,Belarus,FEO,29143.151
2012,EN_MAT_DOMCMPT,Belarus,GBO,19580997.0
2012,EN_MAT_DOMCMPT,Belarus,WCH,245185.0
2012,EN_MAT_DOMCMPT,Belarus,NFO,153327.675
2013,EN_MAT_DOMCMPT,Belarus,NMC,52694246.53571
2013,EN_MAT_DOMCMPT,Belarus,FEO,438510.34
2013,EN_MAT_DOMCMPT,Belarus,CPR,20832455.78
2013,EN_MAT_DOMCMPT,Belarus,GBO,20080217.0
