Year,SeriesCode,Страна ,Age,Sex,Value
2018,VC_HTF_DETVFL,Romania,18+,BOTHSEX,91
2018,VC_HTF_DETVFL,Romania,<18Y,FEMALE,7
2018,VC_HTF_DETVFL,Romania,18+,FEMALE,85
2018,VC_HTF_DETVFL,Romania,18+,MALE,6
2018,VC_HTF_DETVFL,Romania,ALLAGE,BOTHSEX,100
2019,VC_HTF_DETVFL,Romania,<18Y,MALE,6
2019,VC_HTF_DETVFL,Romania,<18Y,FEMALE,25
2019,VC_HTF_DETVFL,Romania,18+,FEMALE,73
2019,VC_HTF_DETVFL,Romania,18+,BOTHSEX,84
2019,VC_HTF_DETVFL,Romania,<18Y,BOTHSEX,31
2019,VC_HTF_DETVFL,Romania,ALLAGE,BOTHSEX,115
2019,VC_HTF_DETVFL,Romania,18+,MALE,11
2020,VC_HTF_DETVFL,Romania,<18Y,BOTHSEX,13
2020,VC_HTF_DETVFL,Romania,<18Y,FEMALE,10
2020,VC_HTF_DETVFL,Romania,18+,BOTHSEX,83
2020,VC_HTF_DETVFL,Romania,18+,FEMALE,65
2020,VC_HTF_DETVFL,Romania,ALLAGE,BOTHSEX,96
2020,VC_HTF_DETVFL,Romania,18+,MALE,18
2021,VC_HTF_DETVFL,Romania,ALLAGE,BOTHSEX,51
2009,VC_HTF_DETVFL,Serbia,ALLAGE,BOTHSEX,9
2012,VC_HTF_DETVFL,Serbia,ALLAGE,BOTHSEX,13
2014,VC_HTF_DETVFL,Serbia,18+,FEMALE,35
2014,VC_HTF_DETVFL,Serbia,ALLAGE,BOTHSEX,35
2015,VC_HTF_DETVFL,Serbia,ALLAGE,BOTHSEX,8
2015,VC_HTF_DETVFL,Serbia,18+,FEMALE,8
2019,VC_HTF_DETVFL,Serbia,18+,FEMALE,10
2019,VC_HTF_DETVFL,Serbia,18+,BOTHSEX,10
2019,VC_HTF_DETVFL,Serbia,ALLAGE,BOTHSEX,14
2020,VC_HTF_DETVFL,Serbia,ALLAGE,BOTHSEX,11
2020,VC_HTF_DETVFL,Serbia,18+,MALE,8
2020,VC_HTF_DETVFL,Serbia,18+,BOTHSEX,8
2009,VC_HTF_DETVFL,Slovakia,ALLAGE,BOTHSEX,7
2010,VC_HTF_DETVFL,Slovakia,ALLAGE,BOTHSEX,11
2011,VC_HTF_DETVFL,Slovakia,ALLAGE,BOTHSEX,12
2013,VC_HTF_DETVFL,Slovakia,ALLAGE,BOTHSEX,10
2014,VC_HTF_DETVFL,Slovakia,ALLAGE,BOTHSEX,13
2014,VC_HTF_DETVFL,Slovakia,18+,FEMALE,9
2015,VC_HTF_DETVFL,Slovakia,18+,FEMALE,14
2015,VC_HTF_DETVFL,Slovakia,ALLAGE,BOTHSEX,17
2016,VC_HTF_DETVFL,Slovakia,ALLAGE,BOTHSEX,20
2016,VC_HTF_DETVFL,Slovakia,18+,FEMALE,16
2017,VC_HTF_DETVFL,Slovakia,ALLAGE,BOTHSEX,22
2017,VC_HTF_DETVFL,Slovakia,18+,BOTHSEX,21
2017,VC_HTF_DETVFL,Slovakia,18+,FEMALE,17
2018,VC_HTF_DETVFL,Slovakia,ALLAGE,BOTHSEX,6
2018,VC_HTF_DETVFL,Slovakia,18+,BOTHSEX,6
2018,VC_HTF_DETVFL,Slovakia,18+,FEMALE,6
2019,VC_HTF_DETVFL,Slovakia,<18Y,FEMALE,6
2019,VC_HTF_DETVFL,Slovakia,18+,BOTHSEX,34
2019,VC_HTF_DETVFL,Slovakia,18+,FEMALE,28
2019,VC_HTF_DETVFL,Slovakia,ALLAGE,BOTHSEX,34
2020,VC_HTF_DETVFL,Slovakia,ALLAGE,BOTHSEX,25
2020,VC_HTF_DETVFL,Slovakia,18+,BOTHSEX,25
2020,VC_HTF_DETVFL,Slovakia,18+,FEMALE,21
2008,VC_HTF_DETVFL,Spain,ALLAGE,BOTHSEX,72
2009,VC_HTF_DETVFL,Spain,ALLAGE,BOTHSEX,82
2013,VC_HTF_DETVFL,Spain,ALLAGE,BOTHSEX,49
2015,VC_HTF_DETVFL,Spain,18+,MALE,33
2015,VC_HTF_DETVFL,Spain,18+,FEMALE,96
2015,VC_HTF_DETVFL,Spain,ALLAGE,BOTHSEX,134
2016,VC_HTF_DETVFL,Spain,ALLAGE,BOTHSEX,25
2016,VC_HTF_DETVFL,Spain,18+,FEMALE,19
2016,VC_HTF_DETVFL,Spain,18+,MALE,6
2017,VC_HTF_DETVFL,Spain,18+,MALE,7
2017,VC_HTF_DETVFL,Spain,18+,BOTHSEX,54
2018,VC_HTF_DETVFL,Chile,ALLAGE,BOTHSEX,12
2018,VC_HTF_DETVFL,Chile,18+,BOTHSEX,12
2018,VC_HTF_DETVFL,Chile,18+,MALE,11
2020,VC_HTF_DETVFL,Chile,18+,MALE,11
2020,VC_HTF_DETVFL,Chile,ALLAGE,BOTHSEX,18
2020,VC_HTF_DETVFL,Chile,18+,BOTHSEX,17
2020,VC_HTF_DETVFL,Chile,18+,FEMALE,6
2017,VC_HTF_DETVFL,China,ALLAGE,BOTHSEX,34
2018,VC_HTF_DETVFL,China,ALLAGE,BOTHSEX,31
2005,VC_HTF_DETVFL,Colombia,ALLAGE,BOTHSEX,20
2010,VC_HTF_DETVFL,Colombia,ALLAGE,BOTHSEX,12
2012,VC_HTF_DETVFL,Colombia,ALLAGE,BOTHSEX,6
2013,VC_HTF_DETVFL,Colombia,ALLAGE,BOTHSEX,23
2014,VC_HTF_DETVFL,Colombia,ALLAGE,BOTHSEX,35
2015,VC_HTF_DETVFL,Colombia,ALLAGE,BOTHSEX,8
2016,VC_HTF_DETVFL,Colombia,ALLAGE,BOTHSEX,10
2016,VC_HTF_DETVFL,Colombia,18+,FEMALE,6
2016,VC_HTF_DETVFL,Colombia,18+,MALE,5
2017,VC_HTF_DETVFL,Colombia,18+,MALE,5
2017,VC_HTF_DETVFL,Colombia,ALLAGE,BOTHSEX,13
2017,VC_HTF_DETVFL,Colombia,18+,FEMALE,8
2018,VC_HTF_DETVFL,Colombia,ALLAGE,BOTHSEX,27
2018,VC_HTF_DETVFL,Colombia,18+,MALE,8
2018,VC_HTF_DETVFL,Colombia,18+,FEMALE,17
2013,VC_HTF_DETVFL,Costa Rica,ALLAGE,BOTHSEX,5
2017,VC_HTF_DETVFL,Costa Rica,18+,BOTHSEX,8
2017,VC_HTF_DETVFL,Costa Rica,ALLAGE,BOTHSEX,9
2018,VC_HTF_DETVFL,Costa Rica,ALLAGE,BOTHSEX,7
2019,VC_HTF_DETVFL,Costa Rica,ALLAGE,BOTHSEX,10
2019,VC_HTF_DETVFL,Costa Rica,18+,BOTHSEX,11
2019,VC_HTF_DETVFL,Costa Rica,18+,FEMALE,9
2020,VC_HTF_DETVFL,Costa Rica,ALLAGE,BOTHSEX,13
2016,VC_HTF_DETVFL,Croatia,18+,MALE,6
2016,VC_HTF_DETVFL,Croatia,ALLAGE,BOTHSEX,6
2017,VC_HTF_DETVFL,Croatia,ALLAGE,BOTHSEX,14
2017,VC_HTF_DETVFL,Croatia,18+,MALE,5
2017,VC_HTF_DETVFL,Croatia,18+,FEMALE,9
2008,VC_HTF_DETVFL,Cyprus,ALLAGE,BOTHSEX,6
2009,VC_HTF_DETVFL,Cyprus,ALLAGE,BOTHSEX,90
2014,VC_HTF_DETVFL,Cyprus,ALLAGE,BOTHSEX,7
2014,VC_HTF_DETVFL,Cyprus,18+,FEMALE,7
2015,VC_HTF_DETVFL,Cyprus,18+,FEMALE,14
2015,VC_HTF_DETVFL,Cyprus,18+,MALE,6
2015,VC_HTF_DETVFL,Cyprus,ALLAGE,BOTHSEX,20
2017,VC_HTF_DETVFL,Cyprus,ALLAGE,BOTHSEX,5
2017,VC_HTF_DETVFL,Cyprus,18+,FEMALE,5
2020,VC_HTF_DETVFL,Cyprus,ALLAGE,BOTHSEX,13
2020,VC_HTF_DETVFL,Cyprus,18+,FEMALE,12
2008,VC_HTF_DETVFL,Czechia,ALLAGE,BOTHSEX,15
2009,VC_HTF_DETVFL,Czechia,ALLAGE,BOTHSEX,8
2010,VC_HTF_DETVFL,Czechia,ALLAGE,BOTHSEX,37
2011,VC_HTF_DETVFL,Czechia,ALLAGE,BOTHSEX,31
2013,VC_HTF_DETVFL,Czechia,ALLAGE,BOTHSEX,8
2015,VC_HTF_DETVFL,Czechia,ALLAGE,BOTHSEX,17
2016,VC_HTF_DETVFL,Czechia,ALLAGE,BOTHSEX,9
2017,VC_HTF_DETVFL,Czechia,18+,MALE,5
2017,VC_HTF_DETVFL,Czechia,18+,FEMALE,12
2017,VC_HTF_DETVFL,Czechia,ALLAGE,BOTHSEX,17
2017,VC_HTF_DETVFL,Czechia,18+,BOTHSEX,17
2018,VC_HTF_DETVFL,Czechia,ALLAGE,BOTHSEX,5
2018,VC_HTF_DETVFL,Czechia,18+,BOTHSEX,15
2019,VC_HTF_DETVFL,Czechia,ALLAGE,BOTHSEX,5
2019,VC_HTF_DETVFL,Czechia,18+,BOTHSEX,12
2020,VC_HTF_DETVFL,Czechia,18+,BOTHSEX,11
2020,VC_HTF_DETVFL,Czechia,18+,MALE,5
2020,VC_HTF_DETVFL,Czechia,18+,FEMALE,5
2020,VC_HTF_DETVFL,Czechia,ALLAGE,BOTHSEX,11
2012,VC_HTF_DETVFL,Denmark,ALLAGE,BOTHSEX,16
2013,VC_HTF_DETVFL,Denmark,ALLAGE,BOTHSEX,11
2018,VC_HTF_DETVFL,Denmark,ALLAGE,BOTHSEX,46
2018,VC_HTF_DETVFL,Denmark,18+,FEMALE,44
2018,VC_HTF_DETVFL,Denmark,18+,BOTHSEX,45
2019,VC_HTF_DETVFL,Denmark,18+,BOTHSEX,16
2019,VC_HTF_DETVFL,Denmark,ALLAGE,BOTHSEX,46
2019,VC_HTF_DETVFL,Denmark,18+,FEMALE,44
2020,VC_HTF_DETVFL,Denmark,ALLAGE,BOTHSEX,9
2020,VC_HTF_DETVFL,Denmark,18+,BOTHSEX,8
2020,VC_HTF_DETVFL,Denmark,18+,FEMALE,6
2012,VC_HTF_DETVFL,Estonia,ALLAGE,BOTHSEX,14
2013,VC_HTF_DETVFL,Estonia,ALLAGE,BOTHSEX,14
2008,VC_HTF_DETVFL,Finland,ALLAGE,BOTHSEX,9
2009,VC_HTF_DETVFL,Finland,ALLAGE,BOTHSEX,12
2010,VC_HTF_DETVFL,Finland,ALLAGE,BOTHSEX,22
2011,VC_HTF_DETVFL,Finland,ALLAGE,BOTHSEX,32
2012,VC_HTF_DETVFL,Finland,ALLAGE,BOTHSEX,35
2013,VC_HTF_DETVFL,Finland,ALLAGE,BOTHSEX,18
2014,VC_HTF_DETVFL,Finland,ALLAGE,BOTHSEX,11
2014,VC_HTF_DETVFL,Finland,18+,FEMALE,6
2015,VC_HTF_DETVFL,Finland,ALLAGE,BOTHSEX,27
2015,VC_HTF_DETVFL,Finland,18+,FEMALE,15
2015,VC_HTF_DETVFL,Finland,18+,MALE,12
2016,VC_HTF_DETVFL,Finland,ALLAGE,BOTHSEX,61
2016,VC_HTF_DETVFL,Finland,<18Y,FEMALE,9
2016,VC_HTF_DETVFL,Finland,18+,MALE,26
2016,VC_HTF_DETVFL,Finland,18+,FEMALE,26
2017,VC_HTF_DETVFL,Finland,18+,FEMALE,12
2017,VC_HTF_DETVFL,Finland,ALLAGE,BOTHSEX,58
2017,VC_HTF_DETVFL,Finland,<18Y,BOTHSEX,8
2017,VC_HTF_DETVFL,Finland,18+,BOTHSEX,54
2017,VC_HTF_DETVFL,Finland,18+,MALE,7
2018,VC_HTF_DETVFL,Finland,18+,BOTHSEX,59
2018,VC_HTF_DETVFL,Finland,ALLAGE,BOTHSEX,63
2019,VC_HTF_DETVFL,Finland,ALLAGE,BOTHSEX,76
2019,VC_HTF_DETVFL,Finland,<18Y,BOTHSEX,5
2019,VC_HTF_DETVFL,Finland,18+,BOTHSEX,71
2020,VC_HTF_DETVFL,Finland,18+,BOTHSEX,116
2020,VC_HTF_DETVFL,Finland,<18Y,BOTHSEX,6
2020,VC_HTF_DETVFL,Finland,ALLAGE,BOTHSEX,122
2020,VC_HTF_DETVFL,Finland,<18Y,FEMALE,6
2020,VC_HTF_DETVFL,Finland,18+,MALE,27
2020,VC_HTF_DETVFL,Finland,18+,FEMALE,89
2021,VC_HTF_DETVFL,Finland,ALLAGE,BOTHSEX,105
2008,VC_HTF_DETVFL,France,ALLAGE,BOTHSEX,78
2015,VC_HTF_DETVFL,France,ALLAGE,BOTHSEX,42
2016,VC_HTF_DETVFL,France,ALLAGE,BOTHSEX,64
2018,VC_HTF_DETVFL,France,<18Y,FEMALE,29
2018,VC_HTF_DETVFL,France,18+,MALE,7
2018,VC_HTF_DETVFL,France,<18Y,MALE,34
2018,VC_HTF_DETVFL,France,ALLAGE,BOTHSEX,80
2018,VC_HTF_DETVFL,France,18+,FEMALE,10
2019,VC_HTF_DETVFL,France,18+,FEMALE,5
2019,VC_HTF_DETVFL,France,18+,MALE,15
2019,VC_HTF_DETVFL,France,ALLAGE,BOTHSEX,72
2019,VC_HTF_DETVFL,France,<18Y,FEMALE,23
2019,VC_HTF_DETVFL,France,<18Y,MALE,29
2015,VC_HTF_DETVFL,Georgia,18+,FEMALE,5
2015,VC_HTF_DETVFL,Georgia,ALLAGE,BOTHSEX,8
2008,VC_HTF_DETVFL,Germany,ALLAGE,BOTHSEX,16
2009,VC_HTF_DETVFL,Germany,ALLAGE,BOTHSEX,23
2011,VC_HTF_DETVFL,Germany,ALLAGE,BOTHSEX,32
2012,VC_HTF_DETVFL,Germany,ALLAGE,BOTHSEX,14
2013,VC_HTF_DETVFL,Germany,ALLAGE,BOTHSEX,61
2014,VC_HTF_DETVFL,Germany,ALLAGE,BOTHSEX,26
2014,VC_HTF_DETVFL,Germany,18+,FEMALE,22
2015,VC_HTF_DETVFL,Germany,18+,FEMALE,44
2015,VC_HTF_DETVFL,Germany,ALLAGE,BOTHSEX,54
2015,VC_HTF_DETVFL,Germany,18+,MALE,7
2016,VC_HTF_DETVFL,Germany,18+,FEMALE,34
2016,VC_HTF_DETVFL,Germany,18+,MALE,13
2016,VC_HTF_DETVFL,Germany,ALLAGE,BOTHSEX,48
2017,VC_HTF_DETVFL,Germany,18+,MALE,20
2017,VC_HTF_DETVFL,Germany,18+,FEMALE,107
2017,VC_HTF_DETVFL,Germany,_U,_U,52
2017,VC_HTF_DETVFL,Germany,ALLAGE,BOTHSEX,128
2017,VC_HTF_DETVFL,Germany,18+,BOTHSEX,127
2018,VC_HTF_DETVFL,Germany,18+,FEMALE,49
2018,VC_HTF_DETVFL,Germany,18+,BOTHSEX,57
2018,VC_HTF_DETVFL,Germany,18+,MALE,8
2018,VC_HTF_DETVFL,Germany,ALLAGE,BOTHSEX,59
2019,VC_HTF_DETVFL,Germany,18+,MALE,19
2019,VC_HTF_DETVFL,Germany,18+,BOTHSEX,43
2019,VC_HTF_DETVFL,Germany,18+,FEMALE,24
2019,VC_HTF_DETVFL,Germany,ALLAGE,BOTHSEX,43
2020,VC_HTF_DETVFL,Germany,18+,FEMALE,48
2020,VC_HTF_DETVFL,Germany,18+,MALE,16
2020,VC_HTF_DETVFL,Germany,18+,BOTHSEX,64
2020,VC_HTF_DETVFL,Germany,_U,_U,7
2020,VC_HTF_DETVFL,Germany,ALLAGE,BOTHSEX,73
2007,VC_HTF_DETVFL,Greece,ALLAGE,BOTHSEX,11
2009,VC_HTF_DETVFL,Greece,ALLAGE,BOTHSEX,14
2015,VC_HTF_DETVFL,Greece,18+,FEMALE,11
2015,VC_HTF_DETVFL,Greece,ALLAGE,BOTHSEX,11
2016,VC_HTF_DETVFL,Greece,ALLAGE,BOTHSEX,9
2019,VC_HTF_DETVFL,Greece,ALLAGE,BOTHSEX,25
2019,VC_HTF_DETVFL,Greece,18+,MALE,14
2019,VC_HTF_DETVFL,Greece,18+,FEMALE,7
2019,VC_HTF_DETVFL,Greece,18+,BOTHSEX,19
2020,VC_HTF_DETVFL,Greece,18+,BOTHSEX,21
2020,VC_HTF_DETVFL,Greece,18+,MALE,9
2020,VC_HTF_DETVFL,Greece,18+,FEMALE,12
2020,VC_HTF_DETVFL,Greece,ALLAGE,BOTHSEX,22
2021,VC_HTF_DETVFL,Greece,ALLAGE,BOTHSEX,57
2010,VC_HTF_DETVFL,Hungary,ALLAGE,BOTHSEX,12
2011,VC_HTF_DETVFL,Hungary,ALLAGE,BOTHSEX,6
2014,VC_HTF_DETVFL,Hungary,18+,FEMALE,14
2014,VC_HTF_DETVFL,Hungary,ALLAGE,BOTHSEX,16
2015,VC_HTF_DETVFL,Hungary,<18Y,FEMALE,6
2015,VC_HTF_DETVFL,Hungary,18+,FEMALE,15
2015,VC_HTF_DETVFL,Hungary,ALLAGE,BOTHSEX,25
2016,VC_HTF_DETVFL,Hungary,18+,FEMALE,6
2016,VC_HTF_DETVFL,Hungary,ALLAGE,BOTHSEX,10
2017,VC_HTF_DETVFL,Hungary,ALLAGE,BOTHSEX,10
2017,VC_HTF_DETVFL,Hungary,18+,FEMALE,5
2018,VC_HTF_DETVFL,Hungary,18+,BOTHSEX,5
2019,VC_HTF_DETVFL,Hungary,18+,BOTHSEX,6
2019,VC_HTF_DETVFL,Hungary,ALLAGE,BOTHSEX,6
2019,VC_HTF_DETVFL,Hungary,18+,FEMALE,6
2020,VC_HTF_DETVFL,Hungary,18+,FEMALE,25
2020,VC_HTF_DETVFL,Hungary,18+,MALE,7
2020,VC_HTF_DETVFL,Hungary,18+,BOTHSEX,7
2020,VC_HTF_DETVFL,Hungary,ALLAGE,BOTHSEX,32
2020,VC_HTF_DETVFL,Iceland,ALLAGE,BOTHSEX,8
2017,VC_HTF_DETVFL,India,ALLAGE,BOTHSEX,1770
2018,VC_HTF_DETVFL,India,ALLAGE,BOTHSEX,1189
2019,VC_HTF_DETVFL,India,ALLAGE,BOTHSEX,1505
2020,VC_HTF_DETVFL,India,ALLAGE,BOTHSEX,2298
2010,VC_HTF_DETVFL,Ireland,ALLAGE,BOTHSEX,19
2011,VC_HTF_DETVFL,Ireland,ALLAGE,BOTHSEX,13
2012,VC_HTF_DETVFL,Ireland,ALLAGE,BOTHSEX,6
2013,VC_HTF_DETVFL,Ireland,ALLAGE,BOTHSEX,8
2014,VC_HTF_DETVFL,Ireland,ALLAGE,BOTHSEX,7
2015,VC_HTF_DETVFL,Ireland,18+,MALE,6
2015,VC_HTF_DETVFL,Ireland,ALLAGE,BOTHSEX,23
2015,VC_HTF_DETVFL,Ireland,18+,FEMALE,15
2016,VC_HTF_DETVFL,Ireland,ALLAGE,BOTHSEX,38
2016,VC_HTF_DETVFL,Ireland,18+,FEMALE,32
2016,VC_HTF_DETVFL,Ireland,18+,MALE,6
2017,VC_HTF_DETVFL,Ireland,ALLAGE,BOTHSEX,35
2017,VC_HTF_DETVFL,Ireland,18+,FEMALE,24
2017,VC_HTF_DETVFL,Ireland,18+,MALE,10
2018,VC_HTF_DETVFL,Ireland,18+,MALE,26
2018,VC_HTF_DETVFL,Ireland,ALLAGE,BOTHSEX,38
2018,VC_HTF_DETVFL,Ireland,18+,BOTHSEX,32
2018,VC_HTF_DETVFL,Ireland,18+,FEMALE,6
2019,VC_HTF_DETVFL,Ireland,ALLAGE,BOTHSEX,42
2020,VC_HTF_DETVFL,Ireland,18+,BOTHSEX,10
2020,VC_HTF_DETVFL,Ireland,ALLAGE,BOTHSEX,10
2020,VC_HTF_DETVFL,Ireland,18+,FEMALE,8
2021,VC_HTF_DETVFL,Ireland,ALLAGE,BOTHSEX,19
2007,VC_HTF_DETVFL,Israel,ALLAGE,BOTHSEX,6
2008,VC_HTF_DETVFL,Israel,ALLAGE,BOTHSEX,6
2009,VC_HTF_DETVFL,Israel,ALLAGE,BOTHSEX,61
2012,VC_HTF_DETVFL,Israel,ALLAGE,BOTHSEX,54
2013,VC_HTF_DETVFL,Israel,ALLAGE,BOTHSEX,45
2014,VC_HTF_DETVFL,Israel,18+,FEMALE,27
2014,VC_HTF_DETVFL,Israel,ALLAGE,BOTHSEX,27
2015,VC_HTF_DETVFL,Israel,ALLAGE,BOTHSEX,11
2015,VC_HTF_DETVFL,Israel,18+,FEMALE,10
2016,VC_HTF_DETVFL,Israel,ALLAGE,BOTHSEX,9
2016,VC_HTF_DETVFL,Israel,18+,FEMALE,6
2017,VC_HTF_DETVFL,Israel,18+,FEMALE,9
2017,VC_HTF_DETVFL,Israel,18+,MALE,5
2017,VC_HTF_DETVFL,Israel,ALLAGE,BOTHSEX,14
2017,VC_HTF_DETVFL,Israel,18+,BOTHSEX,14
2018,VC_HTF_DETVFL,Israel,18+,BOTHSEX,7
2018,VC_HTF_DETVFL,Israel,ALLAGE,BOTHSEX,7
2019,VC_HTF_DETVFL,Israel,18+,BOTHSEX,32
2019,VC_HTF_DETVFL,Israel,ALLAGE,BOTHSEX,34
2019,VC_HTF_DETVFL,Israel,18+,FEMALE,13
2019,VC_HTF_DETVFL,Israel,18+,MALE,19
2020,VC_HTF_DETVFL,Israel,18+,FEMALE,17
2020,VC_HTF_DETVFL,Israel,18+,MALE,5
2020,VC_HTF_DETVFL,Israel,ALLAGE,BOTHSEX,22
2020,VC_HTF_DETVFL,Israel,18+,BOTHSEX,22
2007,VC_HTF_DETVFL,Italy,ALLAGE,BOTHSEX,51
2008,VC_HTF_DETVFL,Italy,ALLAGE,BOTHSEX,73
2009,VC_HTF_DETVFL,Italy,ALLAGE,BOTHSEX,136
2014,VC_HTF_DETVFL,Italy,18+,FEMALE,11
2014,VC_HTF_DETVFL,Italy,18+,MALE,8
2014,VC_HTF_DETVFL,Italy,ALLAGE,BOTHSEX,19
2015,VC_HTF_DETVFL,Italy,18+,FEMALE,64
2015,VC_HTF_DETVFL,Italy,ALLAGE,BOTHSEX,85
2015,VC_HTF_DETVFL,Italy,18+,MALE,18
2016,VC_HTF_DETVFL,Italy,18+,MALE,10
2016,VC_HTF_DETVFL,Italy,ALLAGE,BOTHSEX,69
2016,VC_HTF_DETVFL,Italy,18+,FEMALE,59
2017,VC_HTF_DETVFL,Italy,18+,MALE,30
2017,VC_HTF_DETVFL,Italy,18+,FEMALE,185
2017,VC_HTF_DETVFL,Italy,18+,BOTHSEX,215
2017,VC_HTF_DETVFL,Italy,ALLAGE,BOTHSEX,219
2018,VC_HTF_DETVFL,Italy,18+,BOTHSEX,227
2018,VC_HTF_DETVFL,Italy,ALLAGE,BOTHSEX,229
2018,VC_HTF_DETVFL,Italy,18+,FEMALE,188
2018,VC_HTF_DETVFL,Italy,18+,MALE,39
2019,VC_HTF_DETVFL,Italy,ALLAGE,BOTHSEX,392
2019,VC_HTF_DETVFL,Italy,18+,MALE,86
2019,VC_HTF_DETVFL,Italy,18+,BOTHSEX,388
2019,VC_HTF_DETVFL,Italy,18+,FEMALE,302
2020,VC_HTF_DETVFL,Italy,18+,BOTHSEX,285
2020,VC_HTF_DETVFL,Italy,ALLAGE,BOTHSEX,289
2020,VC_HTF_DETVFL,Italy,18+,FEMALE,247
2020,VC_HTF_DETVFL,Italy,18+,MALE,38
2021,VC_HTF_DETVFL,Italy,ALLAGE,BOTHSEX,204
2012,VC_HTF_DETVFL,Japan,ALLAGE,BOTHSEX,9
2014,VC_HTF_DETVFL,Japan,ALLAGE,BOTHSEX,7
2014,VC_HTF_DETVFL,Japan,18+,MALE,7
2015,VC_HTF_DETVFL,Japan,18+,MALE,29
2015,VC_HTF_DETVFL,Japan,ALLAGE,BOTHSEX,34
2016,VC_HTF_DETVFL,Japan,18+,MALE,10
2016,VC_HTF_DETVFL,Japan,ALLAGE,BOTHSEX,13
2020,VC_HTF_DETVFL,Japan,18+,BOTHSEX,11
2020,VC_HTF_DETVFL,Japan,ALLAGE,BOTHSEX,16
2017,VC_HTF_DETVFL,Spain,ALLAGE,BOTHSEX,58
2017,VC_HTF_DETVFL,Spain,18+,FEMALE,46
2018,VC_HTF_DETVFL,Spain,18+,MALE,17
2018,VC_HTF_DETVFL,Spain,18+,FEMALE,73
2018,VC_HTF_DETVFL,Spain,18+,BOTHSEX,90
2018,VC_HTF_DETVFL,Spain,ALLAGE,BOTHSEX,94
2019,VC_HTF_DETVFL,Spain,<18Y,MALE,9
2019,VC_HTF_DETVFL,Spain,ALLAGE,BOTHSEX,192
2019,VC_HTF_DETVFL,Spain,18+,FEMALE,103
2019,VC_HTF_DETVFL,Spain,18+,BOTHSEX,177
2019,VC_HTF_DETVFL,Spain,<18Y,BOTHSEX,15
2019,VC_HTF_DETVFL,Spain,18+,MALE,74
2019,VC_HTF_DETVFL,Spain,<18Y,FEMALE,6
2020,VC_HTF_DETVFL,Spain,18+,MALE,65
2020,VC_HTF_DETVFL,Spain,18+,BOTHSEX,98
2020,VC_HTF_DETVFL,Spain,18+,FEMALE,33
2020,VC_HTF_DETVFL,Spain,ALLAGE,BOTHSEX,99
2021,VC_HTF_DETVFL,Spain,ALLAGE,BOTHSEX,51
2012,VC_HTF_DETVFL,Sweden,ALLAGE,BOTHSEX,12
2017,VC_HTF_DETVFL,Sweden,ALLAGE,BOTHSEX,39
2009,VC_HTF_DETVFL,Switzerland,ALLAGE,BOTHSEX,13
2019,VC_HTF_DETVFL,Switzerland,18+,MALE,8
2019,VC_HTF_DETVFL,Switzerland,18+,BOTHSEX,12
2020,VC_HTF_DETVFL,Switzerland,18+,BOTHSEX,33
2020,VC_HTF_DETVFL,Switzerland,18+,FEMALE,25
2020,VC_HTF_DETVFL,Switzerland,18+,MALE,8
2007,VC_HTF_DETVFL,Таджикистан,ALLAGE,BOTHSEX,5
2008,VC_HTF_DETVFL,Таджикистан,ALLAGE,BOTHSEX,5
2018,VC_HTF_DETVFL,United Arab Emirates,ALLAGE,BOTHSEX,8
2007,VC_HTF_DETVFL,Türkiye,ALLAGE,BOTHSEX,8
2008,VC_HTF_DETVFL,Türkiye,ALLAGE,BOTHSEX,9
2014,VC_HTF_DETVFL,Türkiye,ALLAGE,BOTHSEX,7
2015,VC_HTF_DETVFL,Türkiye,ALLAGE,BOTHSEX,21
2017,VC_HTF_DETVFL,Türkiye,18+,FEMALE,11
2017,VC_HTF_DETVFL,Türkiye,<18Y,FEMALE,80
2017,VC_HTF_DETVFL,Türkiye,<18Y,MALE,8
2017,VC_HTF_DETVFL,Türkiye,ALLAGE,BOTHSEX,117
2017,VC_HTF_DETVFL,Türkiye,18+,MALE,18
2018,VC_HTF_DETVFL,Türkiye,18+,MALE,11
2018,VC_HTF_DETVFL,Türkiye,18+,FEMALE,20
2018,VC_HTF_DETVFL,Türkiye,ALLAGE,BOTHSEX,39
2018,VC_HTF_DETVFL,Türkiye,<18Y,MALE,5
2007,VC_HTF_DETVFL,Ukraine,ALLAGE,BOTHSEX,500
2008,VC_HTF_DETVFL,Ukraine,ALLAGE,BOTHSEX,404
2009,VC_HTF_DETVFL,Ukraine,ALLAGE,BOTHSEX,337
2010,VC_HTF_DETVFL,Ukraine,ALLAGE,BOTHSEX,21
2012,VC_HTF_DETVFL,Ukraine,ALLAGE,BOTHSEX,819
2014,VC_HTF_DETVFL,Ukraine,18+,FEMALE,9
2014,VC_HTF_DETVFL,Ukraine,ALLAGE,BOTHSEX,14
2015,VC_HTF_DETVFL,Ukraine,18+,FEMALE,29
2015,VC_HTF_DETVFL,Ukraine,ALLAGE,BOTHSEX,52
2015,VC_HTF_DETVFL,Ukraine,18+,MALE,18
2016,VC_HTF_DETVFL,Ukraine,ALLAGE,BOTHSEX,71
2016,VC_HTF_DETVFL,Ukraine,18+,FEMALE,49
2016,VC_HTF_DETVFL,Ukraine,18+,MALE,19
2017,VC_HTF_DETVFL,Ukraine,18+,MALE,24
2017,VC_HTF_DETVFL,Ukraine,18+,FEMALE,109
2017,VC_HTF_DETVFL,Ukraine,ALLAGE,BOTHSEX,136
