Year,SeriesCode,Country,Type of product,Value
2012,EN_MAT_DOMCMPG,Azerbaijan,ONT,0.0
2012,EN_MAT_DOMCMPG,Azerbaijan,FOF,0.26392
2012,EN_MAT_DOMCMPG,Azerbaijan,WOD,0.00894
2012,EN_MAT_DOMCMPG,Azerbaijan,CPR,0.11286
2012,EN_MAT_DOMCMPG,Azerbaijan,MEO,0.04738
2012,EN_MAT_DOMCMPG,Azerbaijan,WCH,0.00044
2012,EN_MAT_DOMCMPG,Azerbaijan,COL,0.0001
2012,EN_MAT_DOMCMPG,Azerbaijan,ALP,1.9506
2012,EN_MAT_DOMCMPG,Azerbaijan,BIM,0.50879
2012,EN_MAT_DOMCMPG,Azerbaijan,NMC,0.88303
2012,EN_MAT_DOMCMPG,Azerbaijan,GBO,0.21444
2012,EN_MAT_DOMCMPG,Azerbaijan,NMA,0.00615
2012,EN_MAT_DOMCMPG,Azerbaijan,NFO,0.0213
2012,EN_MAT_DOMCMPG,Azerbaijan,PET,0.1371
2012,EN_MAT_DOMCMPG,Azerbaijan,FEO,0.01832
2012,EN_MAT_DOMCMPG,Azerbaijan,CRO,0.17114
2013,EN_MAT_DOMCMPG,Azerbaijan,NFO,0.01722
2013,EN_MAT_DOMCMPG,Azerbaijan,GBO,0.20471
2013,EN_MAT_DOMCMPG,Azerbaijan,PET,0.13311
2013,EN_MAT_DOMCMPG,Azerbaijan,MEO,0.04011
2013,EN_MAT_DOMCMPG,Azerbaijan,NMC,0.99558
2013,EN_MAT_DOMCMPG,Azerbaijan,NMA,0.00844
2013,EN_MAT_DOMCMPG,Azerbaijan,FOF,0.25317
2013,EN_MAT_DOMCMPG,Azerbaijan,ONT,0.0
2013,EN_MAT_DOMCMPG,Azerbaijan,WCH,0.00053
2013,EN_MAT_DOMCMPG,Azerbaijan,CPR,0.11187
2013,EN_MAT_DOMCMPG,Azerbaijan,BIM,0.50148
2013,EN_MAT_DOMCMPG,Azerbaijan,ALP,2.06442
2013,EN_MAT_DOMCMPG,Azerbaijan,NMM,1.06502
2013,EN_MAT_DOMCMPG,Azerbaijan,FEO,0.01617
2013,EN_MAT_DOMCMPG,Azerbaijan,CRO,0.16861
2013,EN_MAT_DOMCMPG,Azerbaijan,WOD,0.01466
2013,EN_MAT_DOMCMPG,Azerbaijan,GAS,0.14778
2013,EN_MAT_DOMCMPG,Azerbaijan,COL,0.0001
2014,EN_MAT_DOMCMPG,Azerbaijan,NMM,0.93513
2014,EN_MAT_DOMCMPG,Azerbaijan,PET,0.13138
2014,EN_MAT_DOMCMPG,Azerbaijan,WOD,0.00903
2014,EN_MAT_DOMCMPG,Azerbaijan,FOF,0.2432
2014,EN_MAT_DOMCMPG,Azerbaijan,NMC,0.88004
2014,EN_MAT_DOMCMPG,Azerbaijan,CPR,0.08975
2014,EN_MAT_DOMCMPG,Azerbaijan,ALP,1.86866
2014,EN_MAT_DOMCMPG,Azerbaijan,BIM,0.45754
2014,EN_MAT_DOMCMPG,Azerbaijan,COL,4e-05
2014,EN_MAT_DOMCMPG,Azerbaijan,MEO,0.04091
2014,EN_MAT_DOMCMPG,Azerbaijan,CRO,0.15102
2014,EN_MAT_DOMCMPG,Azerbaijan,NMA,0.00677
2014,EN_MAT_DOMCMPG,Azerbaijan,WCH,0.00039
2014,EN_MAT_DOMCMPG,Azerbaijan,GAS,0.146
2014,EN_MAT_DOMCMPG,Azerbaijan,FEO,0.01494
2014,EN_MAT_DOMCMPG,Azerbaijan,ONT,0.0
2014,EN_MAT_DOMCMPG,Azerbaijan,GBO,0.20074
2014,EN_MAT_DOMCMPG,Azerbaijan,NFO,0.02005
2015,EN_MAT_DOMCMPG,Azerbaijan,CRO,0.16418
2015,EN_MAT_DOMCMPG,Azerbaijan,ALP,1.53165
2015,EN_MAT_DOMCMPG,Azerbaijan,COL,2e-05
2015,EN_MAT_DOMCMPG,Azerbaijan,GBO,0.199
2015,EN_MAT_DOMCMPG,Azerbaijan,NMA,0.00645
2015,EN_MAT_DOMCMPG,Azerbaijan,NFO,0.02338
2015,EN_MAT_DOMCMPG,Azerbaijan,WCH,0.00029
2015,EN_MAT_DOMCMPG,Azerbaijan,FEO,0.02384
2015,EN_MAT_DOMCMPG,Azerbaijan,FOF,0.23954
2015,EN_MAT_DOMCMPG,Azerbaijan,MEO,0.05132
2015,EN_MAT_DOMCMPG,Azerbaijan,ONT,0.0
2015,EN_MAT_DOMCMPG,Azerbaijan,NMM,0.58987
2015,EN_MAT_DOMCMPG,Azerbaijan,CPR,0.10658
2015,EN_MAT_DOMCMPG,Azerbaijan,WOD,0.01185
2015,EN_MAT_DOMCMPG,Azerbaijan,PET,0.12358
2015,EN_MAT_DOMCMPG,Azerbaijan,GAS,0.14913
2015,EN_MAT_DOMCMPG,Azerbaijan,NMC,0.56911
2015,EN_MAT_DOMCMPG,Azerbaijan,BIM,0.48504
2016,EN_MAT_DOMCMPG,Azerbaijan,CPR,0.1167
2016,EN_MAT_DOMCMPG,Azerbaijan,GAS,0.15216
2016,EN_MAT_DOMCMPG,Azerbaijan,NFO,0.02417
2016,EN_MAT_DOMCMPG,Azerbaijan,BIM,0.5061
2016,EN_MAT_DOMCMPG,Azerbaijan,CRO,0.17045
2016,EN_MAT_DOMCMPG,Azerbaijan,GBO,0.20429
2016,EN_MAT_DOMCMPG,Azerbaijan,WOD,0.01444
2016,EN_MAT_DOMCMPG,Azerbaijan,NMA,0.0064
2016,EN_MAT_DOMCMPG,Azerbaijan,MEO,0.03994
2016,EN_MAT_DOMCMPG,Azerbaijan,FEO,0.01109
2016,EN_MAT_DOMCMPG,Azerbaijan,WCH,0.00051
2016,EN_MAT_DOMCMPG,Azerbaijan,FOF,0.24871
2016,EN_MAT_DOMCMPG,Azerbaijan,ALP,1.52287
2016,EN_MAT_DOMCMPG,Azerbaijan,ONT,0.0
2016,EN_MAT_DOMCMPG,Azerbaijan,NMM,0.53881
2016,EN_MAT_DOMCMPG,Azerbaijan,PET,0.11894
2016,EN_MAT_DOMCMPG,Azerbaijan,NMC,0.52218
2016,EN_MAT_DOMCMPG,Azerbaijan,COL,2e-05
2017,EN_MAT_DOMCMPG,Azerbaijan,NMC,0.60146
2017,EN_MAT_DOMCMPG,Azerbaijan,NFO,0.04075
2017,EN_MAT_DOMCMPG,Azerbaijan,MEO,0.0572
2017,EN_MAT_DOMCMPG,Azerbaijan,FEO,0.01315
2017,EN_MAT_DOMCMPG,Azerbaijan,NMM,0.61037
2017,EN_MAT_DOMCMPG,Azerbaijan,ONT,0.0
2017,EN_MAT_DOMCMPG,Azerbaijan,FOF,0.26726
2017,EN_MAT_DOMCMPG,Azerbaijan,CRO,0.17694
2017,EN_MAT_DOMCMPG,Azerbaijan,GAS,0.1582
2017,EN_MAT_DOMCMPG,Azerbaijan,WOD,0.0155
2017,EN_MAT_DOMCMPG,Azerbaijan,BIM,0.51488
2017,EN_MAT_DOMCMPG,Azerbaijan,PET,0.1154
2017,EN_MAT_DOMCMPG,Azerbaijan,WCH,0.00074
2017,EN_MAT_DOMCMPG,Azerbaijan,ALP,1.65841
2017,EN_MAT_DOMCMPG,Azerbaijan,CPR,0.11906
2017,EN_MAT_DOMCMPG,Azerbaijan,COL,4e-05
2017,EN_MAT_DOMCMPG,Azerbaijan,GBO,0.20143
2017,EN_MAT_DOMCMPG,Azerbaijan,NMA,0.00843
2018,EN_MAT_DOMCMPG,Azerbaijan,ONT,0.0
2018,EN_MAT_DOMCMPG,Azerbaijan,NMC,0.70216
2018,EN_MAT_DOMCMPG,Azerbaijan,WOD,0.01749
2018,EN_MAT_DOMCMPG,Azerbaijan,NMM,0.70763
2018,EN_MAT_DOMCMPG,Azerbaijan,PET,0.11905
2018,EN_MAT_DOMCMPG,Azerbaijan,CPR,0.12772
2018,EN_MAT_DOMCMPG,Azerbaijan,NFO,0.04579
2018,EN_MAT_DOMCMPG,Azerbaijan,BIM,0.51475
2018,EN_MAT_DOMCMPG,Azerbaijan,CRO,0.17284
2018,EN_MAT_DOMCMPG,Azerbaijan,NMA,0.00687
2018,EN_MAT_DOMCMPG,Azerbaijan,GBO,0.19652
2018,EN_MAT_DOMCMPG,Azerbaijan,FOF,0.25697
2018,EN_MAT_DOMCMPG,Azerbaijan,ALP,1.78835
2018,EN_MAT_DOMCMPG,Azerbaijan,MEO,0.0581
2018,EN_MAT_DOMCMPG,Azerbaijan,GAS,0.15163
2018,EN_MAT_DOMCMPG,Azerbaijan,COL,2e-05
2018,EN_MAT_DOMCMPG,Azerbaijan,WCH,0.00041
2018,EN_MAT_DOMCMPG,Azerbaijan,FEO,0.00855
2019,EN_MAT_DOMCMPG,Azerbaijan,NMM,0.7051
2019,EN_MAT_DOMCMPG,Azerbaijan,PET,0.09771
2019,EN_MAT_DOMCMPG,Azerbaijan,WOD,0.01725
2019,EN_MAT_DOMCMPG,Azerbaijan,BIM,0.52208
2019,EN_MAT_DOMCMPG,Azerbaijan,WCH,0.00042
2019,EN_MAT_DOMCMPG,Azerbaijan,NFO,0.05078
2019,EN_MAT_DOMCMPG,Azerbaijan,GBO,0.19382
2019,EN_MAT_DOMCMPG,Azerbaijan,ALP,1.79485
2019,EN_MAT_DOMCMPG,Azerbaijan,MEO,0.06471
2019,EN_MAT_DOMCMPG,Azerbaijan,FOF,0.23993
2019,EN_MAT_DOMCMPG,Azerbaijan,NMA,0.00834
2019,EN_MAT_DOMCMPG,Azerbaijan,GAS,0.15606
2019,EN_MAT_DOMCMPG,Azerbaijan,ONT,0.0
2019,EN_MAT_DOMCMPG,Azerbaijan,CRO,0.18335
2019,EN_MAT_DOMCMPG,Azerbaijan,NMC,0.70261
2019,EN_MAT_DOMCMPG,Azerbaijan,FEO,0.00852
2019,EN_MAT_DOMCMPG,Azerbaijan,CPR,0.12709
2019,EN_MAT_DOMCMPG,Azerbaijan,COL,1e-05
2000,EN_MAT_DOMCMPG,Australia,NMM,0.19916
2000,EN_MAT_DOMCMPG,Australia,GAS,0.02035
2000,EN_MAT_DOMCMPG,Australia,ALP,1.09163
2000,EN_MAT_DOMCMPG,Australia,CRO,0.06746
2000,EN_MAT_DOMCMPG,Australia,GBO,0.2944
2000,EN_MAT_DOMCMPG,Australia,BIM,0.44894
2000,EN_MAT_DOMCMPG,Australia,COL,0.02486
2000,EN_MAT_DOMCMPG,Australia,WCH,0.00063
2000,EN_MAT_DOMCMPG,Australia,WOD,0.01243
2000,EN_MAT_DOMCMPG,Australia,FOF,0.08963
2000,EN_MAT_DOMCMPG,Australia,PET,0.04442
2000,EN_MAT_DOMCMPG,Australia,NMC,0.18583
2000,EN_MAT_DOMCMPG,Australia,FEO,0.01223
2000,EN_MAT_DOMCMPG,Australia,ONT,0.0
2000,EN_MAT_DOMCMPG,Australia,NMA,0.01332
2000,EN_MAT_DOMCMPG,Australia,NFO,0.34033
2000,EN_MAT_DOMCMPG,Australia,MEO,0.35256
2000,EN_MAT_DOMCMPG,Australia,CPR,0.07402
2001,EN_MAT_DOMCMPG,Australia,GAS,0.0206
2001,EN_MAT_DOMCMPG,Australia,PET,0.04026
2001,EN_MAT_DOMCMPG,Australia,NMA,0.01574
2001,EN_MAT_DOMCMPG,Australia,ALP,1.04795
2001,EN_MAT_DOMCMPG,Australia,NFO,0.33082
2001,EN_MAT_DOMCMPG,Australia,NMC,0.17433
2001,EN_MAT_DOMCMPG,Australia,NMM,0.19006
2001,EN_MAT_DOMCMPG,Australia,CPR,0.06394
2001,EN_MAT_DOMCMPG,Australia,WCH,0.00053
2001,EN_MAT_DOMCMPG,Australia,BIM,0.41408
2001,EN_MAT_DOMCMPG,Australia,GBO,0.27868
2001,EN_MAT_DOMCMPG,Australia,FEO,0.02181
2001,EN_MAT_DOMCMPG,Australia,WOD,0.01221
2001,EN_MAT_DOMCMPG,Australia,CRO,0.05871
2001,EN_MAT_DOMCMPG,Australia,ONT,0.0
2001,EN_MAT_DOMCMPG,Australia,MEO,0.35263
2001,EN_MAT_DOMCMPG,Australia,FOF,0.09864
2001,EN_MAT_DOMCMPG,Australia,COL,0.03778
2002,EN_MAT_DOMCMPG,Australia,COL,0.03465
2002,EN_MAT_DOMCMPG,Australia,PET,0.0402
2002,EN_MAT_DOMCMPG,Australia,CRO,0.06498
2002,EN_MAT_DOMCMPG,Australia,WCH,0.00053
2002,EN_MAT_DOMCMPG,Australia,ALP,1.03291
2002,EN_MAT_DOMCMPG,Australia,CPR,0.06793
2002,EN_MAT_DOMCMPG,Australia,NMA,0.0181
2002,EN_MAT_DOMCMPG,Australia,WOD,0.00957
2002,EN_MAT_DOMCMPG,Australia,NMM,0.1946
2002,EN_MAT_DOMCMPG,Australia,ONT,0.0
2002,EN_MAT_DOMCMPG,Australia,MEO,0.33411
2002,EN_MAT_DOMCMPG,Australia,GBO,0.26876
2002,EN_MAT_DOMCMPG,Australia,BIM,0.41177
2002,EN_MAT_DOMCMPG,Australia,FEO,0.01923
2002,EN_MAT_DOMCMPG,Australia,NFO,0.31488
2002,EN_MAT_DOMCMPG,Australia,NMC,0.1765
2002,EN_MAT_DOMCMPG,Australia,GAS,0.02112
2002,EN_MAT_DOMCMPG,Australia,FOF,0.09597
2003,EN_MAT_DOMCMPG,Australia,CPR,0.04641
2003,EN_MAT_DOMCMPG,Australia,NMC,0.17258
2003,EN_MAT_DOMCMPG,Australia,NMA,0.01522
2003,EN_MAT_DOMCMPG,Australia,WOD,0.01064
2003,EN_MAT_DOMCMPG,Australia,WCH,0.00048
2003,EN_MAT_DOMCMPG,Australia,MEO,0.32886
2003,EN_MAT_DOMCMPG,Australia,COL,0.02701
2003,EN_MAT_DOMCMPG,Australia,GAS,0.01937
2003,EN_MAT_DOMCMPG,Australia,FOF,0.08726
2003,EN_MAT_DOMCMPG,Australia,NMM,0.1878
2003,EN_MAT_DOMCMPG,Australia,CRO,0.05378
2003,EN_MAT_DOMCMPG,Australia,GBO,0.24553
2003,EN_MAT_DOMCMPG,Australia,FEO,0.019
2003,EN_MAT_DOMCMPG,Australia,ALP,0.95657
2003,EN_MAT_DOMCMPG,Australia,ONT,0.0
2003,EN_MAT_DOMCMPG,Australia,BIM,0.35684
2003,EN_MAT_DOMCMPG,Australia,PET,0.04089
2003,EN_MAT_DOMCMPG,Australia,NFO,0.30986
2004,EN_MAT_DOMCMPG,Australia,CPR,0.0691
2004,EN_MAT_DOMCMPG,Australia,WCH,0.0005
2004,EN_MAT_DOMCMPG,Australia,NMC,0.19477
2004,EN_MAT_DOMCMPG,Australia,FEO,0.01713
2004,EN_MAT_DOMCMPG,Australia,GBO,0.24462
2004,EN_MAT_DOMCMPG,Australia,ALP,0.97627
2004,EN_MAT_DOMCMPG,Australia,CRO,0.06363
2004,EN_MAT_DOMCMPG,Australia,ONT,0.0
2004,EN_MAT_DOMCMPG,Australia,NMM,0.20926
2004,EN_MAT_DOMCMPG,Australia,BIM,0.38767
2004,EN_MAT_DOMCMPG,Australia,MEO,0.30149
2004,EN_MAT_DOMCMPG,Australia,WOD,0.00984
2004,EN_MAT_DOMCMPG,Australia,NMA,0.01448
2004,EN_MAT_DOMCMPG,Australia,GAS,0.01884
2004,EN_MAT_DOMCMPG,Australia,PET,0.03473
2004,EN_MAT_DOMCMPG,Australia,COL,0.01988
2004,EN_MAT_DOMCMPG,Australia,NFO,0.28435
2004,EN_MAT_DOMCMPG,Australia,FOF,0.07345
2005,EN_MAT_DOMCMPG,Australia,MEO,0.29972
2005,EN_MAT_DOMCMPG,Australia,BIM,0.37534
2005,EN_MAT_DOMCMPG,Australia,GAS,0.017
2005,EN_MAT_DOMCMPG,Australia,WOD,0.00976
2005,EN_MAT_DOMCMPG,Australia,NMC,0.17128
2005,EN_MAT_DOMCMPG,Australia,ALP,0.9372
2005,EN_MAT_DOMCMPG,Australia,FOF,0.06459
2005,EN_MAT_DOMCMPG,Australia,CPR,0.06139
2005,EN_MAT_DOMCMPG,Australia,FEO,0.01403
2005,EN_MAT_DOMCMPG,Australia,ONT,0.0
2005,EN_MAT_DOMCMPG,Australia,PET,0.03458
2005,EN_MAT_DOMCMPG,Australia,NFO,0.28569
2005,EN_MAT_DOMCMPG,Australia,WCH,0.00052
2005,EN_MAT_DOMCMPG,Australia,COL,0.01302
2005,EN_MAT_DOMCMPG,Australia,NMM,0.18973
2005,EN_MAT_DOMCMPG,Australia,GBO,0.24022
2005,EN_MAT_DOMCMPG,Australia,CRO,0.06345
2005,EN_MAT_DOMCMPG,Australia,NMA,0.01845
2006,EN_MAT_DOMCMPG,Australia,ONT,0.0
2006,EN_MAT_DOMCMPG,Australia,FEO,0.01654
2006,EN_MAT_DOMCMPG,Australia,COL,0.02089
2006,EN_MAT_DOMCMPG,Australia,CRO,0.06423
2006,EN_MAT_DOMCMPG,Australia,FOF,0.07236
2006,EN_MAT_DOMCMPG,Australia,NMA,0.01728
2006,EN_MAT_DOMCMPG,Australia,ALP,0.92118
2006,EN_MAT_DOMCMPG,Australia,PET,0.03176
2006,EN_MAT_DOMCMPG,Australia,NMC,0.17134
2006,EN_MAT_DOMCMPG,Australia,WCH,0.0005
2006,EN_MAT_DOMCMPG,Australia,GBO,0.22892
2006,EN_MAT_DOMCMPG,Australia,CPR,0.06375
2006,EN_MAT_DOMCMPG,Australia,NMM,0.18862
2006,EN_MAT_DOMCMPG,Australia,BIM,0.36521
2006,EN_MAT_DOMCMPG,Australia,WOD,0.00781
2006,EN_MAT_DOMCMPG,Australia,MEO,0.2778
2006,EN_MAT_DOMCMPG,Australia,NFO,0.26126
2006,EN_MAT_DOMCMPG,Australia,GAS,0.01971
2007,EN_MAT_DOMCMPG,Australia,COL,0.01362
2007,EN_MAT_DOMCMPG,Australia,NMC,0.18459
2007,EN_MAT_DOMCMPG,Australia,NFO,0.25268
2007,EN_MAT_DOMCMPG,Australia,CPR,0.03953
2007,EN_MAT_DOMCMPG,Australia,ALP,0.86557
2007,EN_MAT_DOMCMPG,Australia,NMM,0.19751
2007,EN_MAT_DOMCMPG,Australia,FEO,0.01897
2007,EN_MAT_DOMCMPG,Australia,GBO,0.21516
2007,EN_MAT_DOMCMPG,Australia,WOD,0.00727
2007,EN_MAT_DOMCMPG,Australia,BIM,0.31254
2007,EN_MAT_DOMCMPG,Australia,WCH,0.00047
2007,EN_MAT_DOMCMPG,Australia,MEO,0.27165
2007,EN_MAT_DOMCMPG,Australia,GAS,0.02111
2007,EN_MAT_DOMCMPG,Australia,FOF,0.0663
2007,EN_MAT_DOMCMPG,Australia,ONT,0.0
2007,EN_MAT_DOMCMPG,Australia,NMA,0.01293
2007,EN_MAT_DOMCMPG,Australia,CRO,0.05012
2007,EN_MAT_DOMCMPG,Australia,PET,0.03157
2008,EN_MAT_DOMCMPG,Australia,CRO,0.05142
2008,EN_MAT_DOMCMPG,Australia,CPR,0.04457
2008,EN_MAT_DOMCMPG,Australia,ALP,0.82459
2008,EN_MAT_DOMCMPG,Australia,GBO,0.20201
2008,EN_MAT_DOMCMPG,Australia,NMC,0.16655
2008,EN_MAT_DOMCMPG,Australia,GAS,0.02244
2008,EN_MAT_DOMCMPG,Australia,FEO,0.01546
2008,EN_MAT_DOMCMPG,Australia,PET,0.02974
2008,EN_MAT_DOMCMPG,Australia,WCH,0.00045
2008,EN_MAT_DOMCMPG,Australia,FOF,0.05501
2008,EN_MAT_DOMCMPG,Australia,NMM,0.18708
2008,EN_MAT_DOMCMPG,Australia,WOD,0.0074
2008,EN_MAT_DOMCMPG,Australia,ONT,0.0
2008,EN_MAT_DOMCMPG,Australia,NMA,0.02053
2008,EN_MAT_DOMCMPG,Australia,COL,0.00283
2008,EN_MAT_DOMCMPG,Australia,MEO,0.24832
2008,EN_MAT_DOMCMPG,Australia,BIM,0.30586
2008,EN_MAT_DOMCMPG,Australia,NFO,0.23286
2009,EN_MAT_DOMCMPG,Australia,COL,0.01958
2009,EN_MAT_DOMCMPG,Australia,GAS,0.02242
2009,EN_MAT_DOMCMPG,Australia,WCH,0.00041
2009,EN_MAT_DOMCMPG,Australia,CPR,0.05027
2009,EN_MAT_DOMCMPG,Australia,FOF,0.06982
2009,EN_MAT_DOMCMPG,Australia,WOD,0.00759
2009,EN_MAT_DOMCMPG,Australia,GBO,0.19919
2009,EN_MAT_DOMCMPG,Australia,ALP,0.84771
2009,EN_MAT_DOMCMPG,Australia,NFO,0.22886
2009,EN_MAT_DOMCMPG,Australia,BIM,0.3068
2009,EN_MAT_DOMCMPG,Australia,NMC,0.19375
2009,EN_MAT_DOMCMPG,Australia,FEO,0.00594
2009,EN_MAT_DOMCMPG,Australia,CRO,0.04935
2009,EN_MAT_DOMCMPG,Australia,PET,0.02782
2009,EN_MAT_DOMCMPG,Australia,NMM,0.21114
2009,EN_MAT_DOMCMPG,Australia,ONT,0.0
2009,EN_MAT_DOMCMPG,Australia,NMA,0.01739
2009,EN_MAT_DOMCMPG,Australia,MEO,0.2348
2010,EN_MAT_DOMCMPG,Australia,BIM,0.28725
2010,EN_MAT_DOMCMPG,Australia,GBO,0.18551
2010,EN_MAT_DOMCMPG,Australia,FOF,0.0372
2010,EN_MAT_DOMCMPG,Australia,CPR,0.04884
2010,EN_MAT_DOMCMPG,Australia,ALP,0.76913
2010,EN_MAT_DOMCMPG,Australia,NMC,0.1465
2010,EN_MAT_DOMCMPG,Australia,PET,0.02897
2010,EN_MAT_DOMCMPG,Australia,COL,-0.01313
2010,EN_MAT_DOMCMPG,Australia,NMM,0.16474
2010,EN_MAT_DOMCMPG,Australia,GAS,0.02136
2010,EN_MAT_DOMCMPG,Australia,WCH,0.00038
2010,EN_MAT_DOMCMPG,Australia,NFO,0.24054
2010,EN_MAT_DOMCMPG,Australia,NMA,0.01824
2010,EN_MAT_DOMCMPG,Australia,MEO,0.25188
2010,EN_MAT_DOMCMPG,Australia,CRO,0.04629
2010,EN_MAT_DOMCMPG,Australia,WOD,0.00623
2010,EN_MAT_DOMCMPG,Australia,FEO,0.01134
2010,EN_MAT_DOMCMPG,Australia,ONT,0.0
2011,EN_MAT_DOMCMPG,Australia,GBO,0.19048
2011,EN_MAT_DOMCMPG,Australia,NFO,0.23814
2011,EN_MAT_DOMCMPG,Australia,CPR,0.05065
2011,EN_MAT_DOMCMPG,Australia,WOD,0.00581
2011,EN_MAT_DOMCMPG,Australia,WCH,0.00036
2011,EN_MAT_DOMCMPG,Australia,FEO,0.01666
2011,EN_MAT_DOMCMPG,Australia,BIM,0.29104
2011,EN_MAT_DOMCMPG,Australia,PET,0.02923
2011,EN_MAT_DOMCMPG,Australia,GAS,0.02156
2011,EN_MAT_DOMCMPG,Australia,NMM,0.1697
2011,EN_MAT_DOMCMPG,Australia,FOF,0.04146
2011,EN_MAT_DOMCMPG,Australia,NMC,0.14735
2011,EN_MAT_DOMCMPG,Australia,CRO,0.04374
2011,EN_MAT_DOMCMPG,Australia,ALP,0.7877
2011,EN_MAT_DOMCMPG,Australia,NMA,0.02234
2011,EN_MAT_DOMCMPG,Australia,COL,-0.00933
2011,EN_MAT_DOMCMPG,Australia,ONT,0.0
2011,EN_MAT_DOMCMPG,Australia,MEO,0.2548
2012,EN_MAT_DOMCMPG,Australia,FOF,0.03899
2012,EN_MAT_DOMCMPG,Australia,CPR,0.05449
2012,EN_MAT_DOMCMPG,Australia,WOD,0.00561
2012,EN_MAT_DOMCMPG,Australia,FEO,0.00298
2012,EN_MAT_DOMCMPG,Australia,NMC,0.14357
2012,EN_MAT_DOMCMPG,Australia,GBO,0.18613
2012,EN_MAT_DOMCMPG,Australia,CRO,0.03955
2012,EN_MAT_DOMCMPG,Australia,ALP,0.76095
2012,EN_MAT_DOMCMPG,Australia,NMM,0.1652
2012,EN_MAT_DOMCMPG,Australia,ONT,0.0
2012,EN_MAT_DOMCMPG,Australia,WCH,0.00039
2012,EN_MAT_DOMCMPG,Australia,PET,0.02717
2012,EN_MAT_DOMCMPG,Australia,COL,-0.00831
2012,EN_MAT_DOMCMPG,Australia,MEO,0.23648
2012,EN_MAT_DOMCMPG,Australia,NFO,0.2335
2012,EN_MAT_DOMCMPG,Australia,NMA,0.02163
2012,EN_MAT_DOMCMPG,Australia,GAS,0.02013
2012,EN_MAT_DOMCMPG,Australia,BIM,0.28617
2013,EN_MAT_DOMCMPG,Australia,FEO,0.00466
2013,EN_MAT_DOMCMPG,Australia,GBO,0.18629
2013,EN_MAT_DOMCMPG,Australia,ONT,0.0
2013,EN_MAT_DOMCMPG,Australia,WCH,0.00038
2013,EN_MAT_DOMCMPG,Australia,BIM,0.27655
2013,EN_MAT_DOMCMPG,Australia,FOF,0.02056
2013,EN_MAT_DOMCMPG,Australia,MEO,0.24275
2013,EN_MAT_DOMCMPG,Australia,NMC,0.14052
2013,EN_MAT_DOMCMPG,Australia,CRO,0.03751
2013,EN_MAT_DOMCMPG,Australia,GAS,0.0221
2013,EN_MAT_DOMCMPG,Australia,PET,0.02565
2013,EN_MAT_DOMCMPG,Australia,CPR,0.04814
2013,EN_MAT_DOMCMPG,Australia,COL,-0.02719
2013,EN_MAT_DOMCMPG,Australia,NFO,0.23809
2013,EN_MAT_DOMCMPG,Australia,NMA,0.02709
2013,EN_MAT_DOMCMPG,Australia,NMM,0.16761
2013,EN_MAT_DOMCMPG,Australia,ALP,0.74225
2013,EN_MAT_DOMCMPG,Australia,WOD,0.00423
2014,EN_MAT_DOMCMPG,Australia,NFO,0.23288
2014,EN_MAT_DOMCMPG,Australia,FOF,-0.00783
2014,EN_MAT_DOMCMPG,Australia,MEO,0.22554
2014,EN_MAT_DOMCMPG,Australia,CRO,0.04172
2014,EN_MAT_DOMCMPG,Australia,GAS,0.02302
2014,EN_MAT_DOMCMPG,Australia,ALP,0.75212
2014,EN_MAT_DOMCMPG,Australia,FEO,-0.00734
2014,EN_MAT_DOMCMPG,Australia,GBO,0.17993
2014,EN_MAT_DOMCMPG,Australia,NMA,0.02515
2014,EN_MAT_DOMCMPG,Australia,NMC,0.19702
2014,EN_MAT_DOMCMPG,Australia,PET,0.02394
2014,EN_MAT_DOMCMPG,Australia,BIM,0.27587
2014,EN_MAT_DOMCMPG,Australia,COL,-0.05478
2014,EN_MAT_DOMCMPG,Australia,NMM,0.22217
2014,EN_MAT_DOMCMPG,Australia,WCH,0.00039
2014,EN_MAT_DOMCMPG,Australia,CPR,0.05015
2014,EN_MAT_DOMCMPG,Australia,WOD,0.00368
2014,EN_MAT_DOMCMPG,Australia,ONT,0.0
2015,EN_MAT_DOMCMPG,Australia,CPR,0.04751
2015,EN_MAT_DOMCMPG,Australia,NFO,0.22742
2015,EN_MAT_DOMCMPG,Australia,NMA,0.02174
2015,EN_MAT_DOMCMPG,Australia,NMM,0.21266
2015,EN_MAT_DOMCMPG,Australia,NMC,0.19092
2015,EN_MAT_DOMCMPG,Australia,FOF,-0.01158
2015,EN_MAT_DOMCMPG,Australia,FEO,0.00508
2015,EN_MAT_DOMCMPG,Australia,ALP,0.73015
2015,EN_MAT_DOMCMPG,Australia,GAS,0.02258
2015,EN_MAT_DOMCMPG,Australia,CRO,0.04019
2015,EN_MAT_DOMCMPG,Australia,MEO,0.2325
2015,EN_MAT_DOMCMPG,Australia,WOD,0.00313
2015,EN_MAT_DOMCMPG,Australia,PET,0.01994
2015,EN_MAT_DOMCMPG,Australia,GBO,0.1663
2015,EN_MAT_DOMCMPG,Australia,WCH,0.00033
2015,EN_MAT_DOMCMPG,Australia,COL,-0.0541
2015,EN_MAT_DOMCMPG,Australia,BIM,0.25746
2015,EN_MAT_DOMCMPG,Australia,ONT,0.0
2016,EN_MAT_DOMCMPG,Australia,NFO,0.21811
2016,EN_MAT_DOMCMPG,Australia,PET,0.01687
2016,EN_MAT_DOMCMPG,Australia,WCH,0.00035
2016,EN_MAT_DOMCMPG,Australia,MEO,0.22432
