Year,SeriesCode,Страна ,Location,Value
2017,SH_SAN_DEFECT,Georgia,ALLAREA,0.06408
2017,SH_SAN_DEFECT,Georgia,URBAN,0.00405
2017,SH_SAN_DEFECT,Georgia,RURAL,0.14776
2018,SH_SAN_DEFECT,Georgia,ALLAREA,0.0174
2018,SH_SAN_DEFECT,Georgia,URBAN,0.00434
2018,SH_SAN_DEFECT,Georgia,RURAL,0.0359
2002,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2003,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2004,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2005,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2006,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2007,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2008,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2009,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2010,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2011,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2012,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2010,SH_SAN_DEFECT,China,URBAN,0.16823
2011,SH_SAN_DEFECT,China,ALLAREA,1.06491
2011,SH_SAN_DEFECT,China,RURAL,1.98043
2011,SH_SAN_DEFECT,China,URBAN,0.16791
2012,SH_SAN_DEFECT,China,ALLAREA,0.95173
2012,SH_SAN_DEFECT,China,RURAL,1.79326
2012,SH_SAN_DEFECT,China,URBAN,0.16759
2013,SH_SAN_DEFECT,China,ALLAREA,0.84332
2013,SH_SAN_DEFECT,China,RURAL,1.60609
2013,SH_SAN_DEFECT,China,URBAN,0.16726
2014,SH_SAN_DEFECT,China,RURAL,1.41891
2001,SH_SAN_DEFECT,Belgium,RURAL,0.0
2001,SH_SAN_DEFECT,Belgium,URBAN,0.0
2002,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2002,SH_SAN_DEFECT,Belgium,RURAL,0.0
2002,SH_SAN_DEFECT,Belgium,URBAN,0.0
2003,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2003,SH_SAN_DEFECT,Belgium,RURAL,0.0
2003,SH_SAN_DEFECT,Belgium,URBAN,0.0
2004,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2004,SH_SAN_DEFECT,Belgium,RURAL,0.0
2004,SH_SAN_DEFECT,Belgium,URBAN,0.0
2019,SH_SAN_DEFECT,Georgia,ALLAREA,0.00273
2019,SH_SAN_DEFECT,Georgia,URBAN,0.00462
2019,SH_SAN_DEFECT,Georgia,RURAL,0.0
2020,SH_SAN_DEFECT,Georgia,URBAN,0.00491
2020,SH_SAN_DEFECT,Georgia,RURAL,0.0
2020,SH_SAN_DEFECT,Georgia,ALLAREA,0.00292
2021,SH_SAN_DEFECT,Georgia,ALLAREA,0.00311
2021,SH_SAN_DEFECT,Georgia,RURAL,0.0
2021,SH_SAN_DEFECT,Georgia,URBAN,0.00519
2022,SH_SAN_DEFECT,Georgia,ALLAREA,0.0033
2022,SH_SAN_DEFECT,Georgia,RURAL,0.0
2022,SH_SAN_DEFECT,Georgia,URBAN,0.00548
2000,SH_SAN_DEFECT,Germany,RURAL,0.0
2000,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2000,SH_SAN_DEFECT,Germany,URBAN,0.0
2001,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2001,SH_SAN_DEFECT,Germany,RURAL,0.0
2001,SH_SAN_DEFECT,Germany,URBAN,0.0
2002,SH_SAN_DEFECT,Germany,RURAL,0.0
2002,SH_SAN_DEFECT,Germany,URBAN,0.0
2002,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2003,SH_SAN_DEFECT,Germany,RURAL,0.0
2014,SH_SAN_DEFECT,China,URBAN,0.16694
2014,SH_SAN_DEFECT,China,ALLAREA,0.7396
2015,SH_SAN_DEFECT,China,ALLAREA,0.64059
2015,SH_SAN_DEFECT,China,URBAN,0.16661
2015,SH_SAN_DEFECT,China,RURAL,1.23174
2016,SH_SAN_DEFECT,China,URBAN,0.16629
2016,SH_SAN_DEFECT,China,RURAL,1.04457
2016,SH_SAN_DEFECT,China,ALLAREA,0.54627
2017,SH_SAN_DEFECT,China,ALLAREA,0.45664
2017,SH_SAN_DEFECT,China,URBAN,0.16596
2017,SH_SAN_DEFECT,China,RURAL,0.85739
2005,SH_SAN_DEFECT,Belgium,URBAN,0.0
2005,SH_SAN_DEFECT,Belgium,RURAL,0.0
2005,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2006,SH_SAN_DEFECT,Belgium,URBAN,0.0
2006,SH_SAN_DEFECT,Belgium,RURAL,0.0
2006,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2007,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2007,SH_SAN_DEFECT,Belgium,RURAL,0.0
2007,SH_SAN_DEFECT,Belgium,URBAN,0.0
2008,SH_SAN_DEFECT,Belgium,RURAL,0.0
2008,SH_SAN_DEFECT,Belgium,URBAN,0.0
2013,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2014,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2015,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2016,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2017,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2018,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2019,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2020,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2021,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2022,SH_SAN_DEFECT,Republic of Korea,ALLAREA,0.0
2000,SH_SAN_DEFECT,Кыргызстан,URBAN,0.20703
2018,SH_SAN_DEFECT,China,ALLAREA,0.37175
2018,SH_SAN_DEFECT,China,RURAL,0.67022
2018,SH_SAN_DEFECT,China,URBAN,0.16564
2019,SH_SAN_DEFECT,China,URBAN,0.16532
2019,SH_SAN_DEFECT,China,ALLAREA,0.29143
2019,SH_SAN_DEFECT,China,RURAL,0.48304
2020,SH_SAN_DEFECT,China,ALLAREA,0.21547
2020,SH_SAN_DEFECT,China,RURAL,0.29587
2020,SH_SAN_DEFECT,China,URBAN,0.16499
2021,SH_SAN_DEFECT,China,URBAN,0.16467
2021,SH_SAN_DEFECT,China,RURAL,0.1087
2008,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2009,SH_SAN_DEFECT,Belgium,RURAL,0.0
2009,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2009,SH_SAN_DEFECT,Belgium,URBAN,0.0
2010,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2010,SH_SAN_DEFECT,Belgium,RURAL,0.0
2010,SH_SAN_DEFECT,Belgium,URBAN,0.0
2011,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2011,SH_SAN_DEFECT,Belgium,URBAN,0.0
2011,SH_SAN_DEFECT,Belgium,RURAL,0.0
2012,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2003,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2003,SH_SAN_DEFECT,Germany,URBAN,0.0
2004,SH_SAN_DEFECT,Germany,URBAN,0.0
2004,SH_SAN_DEFECT,Germany,RURAL,0.0
2004,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2005,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2005,SH_SAN_DEFECT,Germany,RURAL,0.0
2005,SH_SAN_DEFECT,Germany,URBAN,0.0
2006,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2006,SH_SAN_DEFECT,Germany,URBAN,0.0
2006,SH_SAN_DEFECT,Germany,RURAL,0.0
2021,SH_SAN_DEFECT,China,ALLAREA,0.14368
2022,SH_SAN_DEFECT,China,ALLAREA,0.10446
2022,SH_SAN_DEFECT,China,URBAN,0.16434
2022,SH_SAN_DEFECT,China,RURAL,0.0
2000,SH_SAN_DEFECT,Colombia,RURAL,27.0068
2000,SH_SAN_DEFECT,Colombia,ALLAREA,8.36419
2000,SH_SAN_DEFECT,Colombia,URBAN,1.79944
2001,SH_SAN_DEFECT,Colombia,URBAN,1.74815
2001,SH_SAN_DEFECT,Colombia,ALLAREA,8.02516
2001,SH_SAN_DEFECT,Colombia,RURAL,26.24763
2002,SH_SAN_DEFECT,Colombia,URBAN,1.69687
2007,SH_SAN_DEFECT,Germany,URBAN,0.0
2007,SH_SAN_DEFECT,Germany,RURAL,0.0
2007,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2008,SH_SAN_DEFECT,Germany,RURAL,0.0
2008,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2008,SH_SAN_DEFECT,Germany,URBAN,0.0
2009,SH_SAN_DEFECT,Germany,URBAN,0.0
2009,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2009,SH_SAN_DEFECT,Germany,RURAL,0.0
2010,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2010,SH_SAN_DEFECT,Germany,RURAL,0.0
2012,SH_SAN_DEFECT,Belgium,RURAL,0.0
2012,SH_SAN_DEFECT,Belgium,URBAN,0.0
2013,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2013,SH_SAN_DEFECT,Belgium,RURAL,0.0
2013,SH_SAN_DEFECT,Belgium,URBAN,0.0
2014,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2014,SH_SAN_DEFECT,Belgium,RURAL,0.0
2014,SH_SAN_DEFECT,Belgium,URBAN,0.0
2015,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2015,SH_SAN_DEFECT,Belgium,RURAL,0.0
2015,SH_SAN_DEFECT,Belgium,URBAN,0.0
2016,SH_SAN_DEFECT,Belgium,RURAL,0.0
2016,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2016,SH_SAN_DEFECT,Belgium,URBAN,0.0
2017,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2017,SH_SAN_DEFECT,Belgium,RURAL,0.0
2017,SH_SAN_DEFECT,Belgium,URBAN,0.0
2018,SH_SAN_DEFECT,Belgium,RURAL,0.0
2018,SH_SAN_DEFECT,Belgium,URBAN,0.0
2018,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2019,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2019,SH_SAN_DEFECT,Belgium,RURAL,0.0
2010,SH_SAN_DEFECT,Germany,URBAN,0.0
2011,SH_SAN_DEFECT,Germany,URBAN,0.0
2011,SH_SAN_DEFECT,Germany,RURAL,0.0
2011,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2012,SH_SAN_DEFECT,Germany,RURAL,0.0
2012,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2012,SH_SAN_DEFECT,Germany,URBAN,0.0
2013,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2013,SH_SAN_DEFECT,Germany,URBAN,0.0
2013,SH_SAN_DEFECT,Germany,RURAL,0.0
2014,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2014,SH_SAN_DEFECT,Germany,RURAL,0.0
2014,SH_SAN_DEFECT,Germany,URBAN,0.0
2015,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2015,SH_SAN_DEFECT,Germany,RURAL,0.0
2015,SH_SAN_DEFECT,Germany,URBAN,0.0
2016,SH_SAN_DEFECT,Germany,RURAL,0.0
2016,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2016,SH_SAN_DEFECT,Germany,URBAN,0.0
2017,SH_SAN_DEFECT,Germany,URBAN,0.0
2017,SH_SAN_DEFECT,Germany,RURAL,0.0
2017,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2002,SH_SAN_DEFECT,Colombia,ALLAREA,7.69306
2002,SH_SAN_DEFECT,Colombia,RURAL,25.48847
2003,SH_SAN_DEFECT,Colombia,RURAL,24.7293
2003,SH_SAN_DEFECT,Colombia,ALLAREA,7.3678
2003,SH_SAN_DEFECT,Colombia,URBAN,1.64558
2004,SH_SAN_DEFECT,Colombia,RURAL,23.97014
2004,SH_SAN_DEFECT,Colombia,URBAN,1.59429
2004,SH_SAN_DEFECT,Colombia,ALLAREA,7.04952
2005,SH_SAN_DEFECT,Colombia,URBAN,1.54301
2005,SH_SAN_DEFECT,Colombia,ALLAREA,6.73812
2005,SH_SAN_DEFECT,Colombia,RURAL,23.21097
2018,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2018,SH_SAN_DEFECT,Germany,URBAN,0.0
2018,SH_SAN_DEFECT,Germany,RURAL,0.0
2019,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2019,SH_SAN_DEFECT,Germany,RURAL,0.0
2019,SH_SAN_DEFECT,Germany,URBAN,0.0
2020,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2020,SH_SAN_DEFECT,Germany,RURAL,0.0
2020,SH_SAN_DEFECT,Germany,URBAN,0.0
2021,SH_SAN_DEFECT,Germany,URBAN,0.0
2021,SH_SAN_DEFECT,Germany,RURAL,0.0
2006,SH_SAN_DEFECT,Colombia,RURAL,22.45181
2006,SH_SAN_DEFECT,Colombia,URBAN,1.49172
2006,SH_SAN_DEFECT,Colombia,ALLAREA,6.43348
2007,SH_SAN_DEFECT,Colombia,ALLAREA,6.13571
2007,SH_SAN_DEFECT,Colombia,RURAL,21.69264
2007,SH_SAN_DEFECT,Colombia,URBAN,1.44044
2008,SH_SAN_DEFECT,Colombia,ALLAREA,5.84447
2008,SH_SAN_DEFECT,Colombia,URBAN,1.38915
2008,SH_SAN_DEFECT,Colombia,RURAL,20.93348
2009,SH_SAN_DEFECT,Colombia,ALLAREA,5.55968
2009,SH_SAN_DEFECT,Colombia,RURAL,20.17431
2000,SH_SAN_DEFECT,Кыргызстан,RURAL,0.05428
2000,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.1082
2001,SH_SAN_DEFECT,Кыргызстан,URBAN,0.20703
2001,SH_SAN_DEFECT,Кыргызстан,RURAL,0.05428
2001,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.10819
2002,SH_SAN_DEFECT,Кыргызстан,URBAN,0.19166
2002,SH_SAN_DEFECT,Кыргызстан,RURAL,0.05153
2002,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.10099
2003,SH_SAN_DEFECT,Кыргызстан,RURAL,0.04878
2003,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.09378
2003,SH_SAN_DEFECT,Кыргызстан,URBAN,0.1763
2021,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2022,SH_SAN_DEFECT,Germany,URBAN,0.0
2022,SH_SAN_DEFECT,Germany,RURAL,0.0
2022,SH_SAN_DEFECT,Germany,ALLAREA,0.0
2000,SH_SAN_DEFECT,Greece,ALLAREA,0.65211
2000,SH_SAN_DEFECT,Greece,RURAL,1.80852
2000,SH_SAN_DEFECT,Greece,URBAN,0.21821
2001,SH_SAN_DEFECT,Greece,ALLAREA,0.60408
2001,SH_SAN_DEFECT,Greece,RURAL,1.68339
2001,SH_SAN_DEFECT,Greece,URBAN,0.20311
2002,SH_SAN_DEFECT,Greece,URBAN,0.18802
2009,SH_SAN_DEFECT,Colombia,URBAN,1.33786
2010,SH_SAN_DEFECT,Colombia,ALLAREA,5.28139
2010,SH_SAN_DEFECT,Colombia,RURAL,19.41515
2010,SH_SAN_DEFECT,Colombia,URBAN,1.28658
2011,SH_SAN_DEFECT,Colombia,RURAL,18.65598
2011,SH_SAN_DEFECT,Colombia,ALLAREA,5.00948
2011,SH_SAN_DEFECT,Colombia,URBAN,1.23529
2012,SH_SAN_DEFECT,Colombia,ALLAREA,4.74367
2012,SH_SAN_DEFECT,Colombia,RURAL,17.89682
2012,SH_SAN_DEFECT,Colombia,URBAN,1.18401
2013,SH_SAN_DEFECT,Colombia,RURAL,17.13765
2019,SH_SAN_DEFECT,Belgium,URBAN,0.0
2020,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2020,SH_SAN_DEFECT,Belgium,RURAL,0.0
2020,SH_SAN_DEFECT,Belgium,URBAN,0.0
2021,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2021,SH_SAN_DEFECT,Belgium,RURAL,0.0
2021,SH_SAN_DEFECT,Belgium,URBAN,0.0
2022,SH_SAN_DEFECT,Belgium,ALLAREA,0.0
2022,SH_SAN_DEFECT,Belgium,RURAL,0.0
2022,SH_SAN_DEFECT,Belgium,URBAN,0.0
2000,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.66104
2004,SH_SAN_DEFECT,Кыргызстан,RURAL,0.04603
2004,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.08658
2004,SH_SAN_DEFECT,Кыргызстан,URBAN,0.16093
2005,SH_SAN_DEFECT,Кыргызстан,RURAL,0.04328
2005,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.07937
2005,SH_SAN_DEFECT,Кыргызстан,URBAN,0.14557
2006,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.07217
2006,SH_SAN_DEFECT,Кыргызстан,URBAN,0.1302
2006,SH_SAN_DEFECT,Кыргызстан,RURAL,0.04053
2007,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.06497
2007,SH_SAN_DEFECT,Кыргызстан,RURAL,0.03777
2002,SH_SAN_DEFECT,Greece,ALLAREA,0.55383
2002,SH_SAN_DEFECT,Greece,RURAL,1.55826
2003,SH_SAN_DEFECT,Greece,URBAN,0.17292
2003,SH_SAN_DEFECT,Greece,ALLAREA,0.50449
2003,SH_SAN_DEFECT,Greece,RURAL,1.43314
2004,SH_SAN_DEFECT,Greece,ALLAREA,0.45603
2004,SH_SAN_DEFECT,Greece,RURAL,1.30801
2004,SH_SAN_DEFECT,Greece,URBAN,0.15782
2005,SH_SAN_DEFECT,Greece,ALLAREA,0.40846
2005,SH_SAN_DEFECT,Greece,RURAL,1.18288
2005,SH_SAN_DEFECT,Greece,URBAN,0.14272
2006,SH_SAN_DEFECT,Greece,ALLAREA,0.36177
2006,SH_SAN_DEFECT,Greece,RURAL,1.05775
2006,SH_SAN_DEFECT,Greece,URBAN,0.12763
2007,SH_SAN_DEFECT,Greece,RURAL,0.93262
2007,SH_SAN_DEFECT,Greece,URBAN,0.11253
2007,SH_SAN_DEFECT,Greece,ALLAREA,0.31592
2008,SH_SAN_DEFECT,Greece,URBAN,0.09743
2008,SH_SAN_DEFECT,Greece,ALLAREA,0.27091
2008,SH_SAN_DEFECT,Greece,RURAL,0.80749
2009,SH_SAN_DEFECT,Greece,URBAN,0.08233
2009,SH_SAN_DEFECT,Greece,ALLAREA,0.22675
2000,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.87296
2000,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.37296
2001,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.7882
2001,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.3382
2001,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.59606
2002,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.30343
2002,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.53138
2002,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.70343
2003,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.26867
2003,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.61867
2009,SH_SAN_DEFECT,Greece,RURAL,0.68237
2010,SH_SAN_DEFECT,Greece,URBAN,0.06724
2010,SH_SAN_DEFECT,Greece,RURAL,0.55724
2010,SH_SAN_DEFECT,Greece,ALLAREA,0.1834
2011,SH_SAN_DEFECT,Greece,ALLAREA,0.14086
2011,SH_SAN_DEFECT,Greece,RURAL,0.43211
2011,SH_SAN_DEFECT,Greece,URBAN,0.05214
2012,SH_SAN_DEFECT,Greece,ALLAREA,0.09912
2012,SH_SAN_DEFECT,Greece,URBAN,0.03704
2012,SH_SAN_DEFECT,Greece,RURAL,0.30698
2013,SH_SAN_DEFECT,Greece,RURAL,0.18185
2007,SH_SAN_DEFECT,Кыргызстан,URBAN,0.11483
2008,SH_SAN_DEFECT,Кыргызстан,URBAN,0.09947
2008,SH_SAN_DEFECT,Кыргызстан,RURAL,0.03502
2008,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.05776
2009,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.05056
2009,SH_SAN_DEFECT,Кыргызстан,RURAL,0.03227
2009,SH_SAN_DEFECT,Кыргызстан,URBAN,0.0841
2010,SH_SAN_DEFECT,Кыргызстан,URBAN,0.06874
2010,SH_SAN_DEFECT,Кыргызстан,RURAL,0.02952
2010,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.04337
2011,SH_SAN_DEFECT,Кыргызстан,RURAL,0.02677
2013,SH_SAN_DEFECT,Greece,URBAN,0.02194
2013,SH_SAN_DEFECT,Greece,ALLAREA,0.05815
2014,SH_SAN_DEFECT,Greece,URBAN,0.00684
2014,SH_SAN_DEFECT,Greece,RURAL,0.05672
2014,SH_SAN_DEFECT,Greece,ALLAREA,0.01797
2015,SH_SAN_DEFECT,Greece,RURAL,0.0
2015,SH_SAN_DEFECT,Greece,ALLAREA,0.0
2015,SH_SAN_DEFECT,Greece,URBAN,0.0
2016,SH_SAN_DEFECT,Greece,RURAL,0.0
2016,SH_SAN_DEFECT,Greece,URBAN,0.0
2016,SH_SAN_DEFECT,Greece,ALLAREA,0.0
2017,SH_SAN_DEFECT,Greece,ALLAREA,0.0
2017,SH_SAN_DEFECT,Greece,RURAL,0.0
2017,SH_SAN_DEFECT,Greece,URBAN,0.0
2018,SH_SAN_DEFECT,Greece,RURAL,0.0
2018,SH_SAN_DEFECT,Greece,URBAN,0.0
2018,SH_SAN_DEFECT,Greece,ALLAREA,0.0
2019,SH_SAN_DEFECT,Greece,URBAN,0.0
2019,SH_SAN_DEFECT,Greece,ALLAREA,0.0
2019,SH_SAN_DEFECT,Greece,RURAL,0.0
2020,SH_SAN_DEFECT,Greece,RURAL,0.0
2020,SH_SAN_DEFECT,Greece,URBAN,0.0
2013,SH_SAN_DEFECT,Colombia,URBAN,1.13272
2013,SH_SAN_DEFECT,Colombia,ALLAREA,4.48399
2014,SH_SAN_DEFECT,Colombia,ALLAREA,4.23033
2014,SH_SAN_DEFECT,Colombia,URBAN,1.08143
2014,SH_SAN_DEFECT,Colombia,RURAL,16.37849
2015,SH_SAN_DEFECT,Colombia,URBAN,1.03015
2015,SH_SAN_DEFECT,Colombia,RURAL,15.61932
2015,SH_SAN_DEFECT,Colombia,ALLAREA,3.98241
2016,SH_SAN_DEFECT,Colombia,RURAL,14.86015
2016,SH_SAN_DEFECT,Colombia,ALLAREA,3.74013
2016,SH_SAN_DEFECT,Colombia,URBAN,0.97886
2017,SH_SAN_DEFECT,Colombia,ALLAREA,3.50351
2017,SH_SAN_DEFECT,Colombia,RURAL,14.10099
2017,SH_SAN_DEFECT,Colombia,URBAN,0.92758
2018,SH_SAN_DEFECT,Colombia,URBAN,0.87629
2018,SH_SAN_DEFECT,Colombia,ALLAREA,3.27242
2018,SH_SAN_DEFECT,Colombia,RURAL,13.34182
2019,SH_SAN_DEFECT,Colombia,ALLAREA,3.04673
2019,SH_SAN_DEFECT,Colombia,URBAN,0.82501
2019,SH_SAN_DEFECT,Colombia,RURAL,12.58266
2020,SH_SAN_DEFECT,Colombia,RURAL,11.82349
2020,SH_SAN_DEFECT,Colombia,ALLAREA,2.82621
2003,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.46701
2004,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.23391
2004,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.53391
2004,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.40296
2005,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.19914
2005,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.44914
2005,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.33923
2006,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.27581
2006,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.16438
2006,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.36438
2011,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.03618
2011,SH_SAN_DEFECT,Кыргызстан,URBAN,0.05337
2012,SH_SAN_DEFECT,Кыргызстан,URBAN,0.03801
2012,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.02898
2012,SH_SAN_DEFECT,Кыргызстан,RURAL,0.02402
2013,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.02176
2013,SH_SAN_DEFECT,Кыргызстан,URBAN,0.02264
2013,SH_SAN_DEFECT,Кыргызстан,RURAL,0.02127
2014,SH_SAN_DEFECT,Кыргызстан,URBAN,0.00728
2014,SH_SAN_DEFECT,Кыргызстан,RURAL,0.01852
2014,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.01451
2015,SH_SAN_DEFECT,Кыргызстан,URBAN,0.0
2015,SH_SAN_DEFECT,Кыргызстан,RURAL,0.01577
2015,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.01013
2016,SH_SAN_DEFECT,Кыргызстан,RURAL,0.0
2016,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.0
2016,SH_SAN_DEFECT,Кыргызстан,URBAN,0.0
2017,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.0
2017,SH_SAN_DEFECT,Кыргызстан,RURAL,0.0
2017,SH_SAN_DEFECT,Кыргызстан,URBAN,0.0
2018,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.0
2018,SH_SAN_DEFECT,Кыргызстан,RURAL,0.0
2020,SH_SAN_DEFECT,Greece,ALLAREA,0.0
2021,SH_SAN_DEFECT,Greece,RURAL,0.0
2021,SH_SAN_DEFECT,Greece,ALLAREA,0.0
2021,SH_SAN_DEFECT,Greece,URBAN,0.0
2022,SH_SAN_DEFECT,Greece,RURAL,0.0
2022,SH_SAN_DEFECT,Greece,URBAN,0.0
2022,SH_SAN_DEFECT,Greece,ALLAREA,0.0
2000,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2000,SH_SAN_DEFECT,Hungary,RURAL,0.0
2000,SH_SAN_DEFECT,Hungary,URBAN,0.0
2001,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2018,SH_SAN_DEFECT,Кыргызстан,URBAN,0.0
2019,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.0
2019,SH_SAN_DEFECT,Кыргызстан,RURAL,0.0
2019,SH_SAN_DEFECT,Кыргызстан,URBAN,0.0
2020,SH_SAN_DEFECT,Кыргызстан,RURAL,0.0
2020,SH_SAN_DEFECT,Кыргызстан,URBAN,0.0
2020,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.0
2021,SH_SAN_DEFECT,Кыргызстан,RURAL,0.0
2021,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.0
2021,SH_SAN_DEFECT,Кыргызстан,URBAN,0.0
2022,SH_SAN_DEFECT,Кыргызстан,RURAL,0.0
2001,SH_SAN_DEFECT,Hungary,RURAL,0.0
2001,SH_SAN_DEFECT,Hungary,URBAN,0.0
2002,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2002,SH_SAN_DEFECT,Hungary,URBAN,0.0
2002,SH_SAN_DEFECT,Hungary,RURAL,0.0
2003,SH_SAN_DEFECT,Hungary,RURAL,0.0
2003,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2003,SH_SAN_DEFECT,Hungary,URBAN,0.0
