Year,SeriesCode,GeoAreaName,Age,Location,Sex,Value
2010,SL_DOM_TSPDCW,Finland,55-64,ALLAREA,MALE,0.10833
2010,SL_DOM_TSPDCW,Finland,65+,ALLAREA,MALE,0.07917
2010,SL_DOM_TSPDCW,Finland,10+,RURAL,FEMALE,1.50833
2010,SL_DOM_TSPDCW,Finland,15+,RURAL,FEMALE,1.64167
2010,SL_DOM_TSPDCW,Finland,15-24,RURAL,FEMALE,0.5375
2010,SL_DOM_TSPDCW,Finland,25-44,RURAL,FEMALE,4.21667
2010,SL_DOM_TSPDCW,Finland,45-54,RURAL,FEMALE,0.42083
2010,SL_DOM_TSPDCW,Finland,25-44,RURAL,MALE,2.69583
2010,SL_DOM_TSPDCW,Finland,55-64,RURAL,MALE,0.19583
2010,SL_DOM_TSPDCW,Finland,65+,RURAL,MALE,0.17083
2010,SL_DOM_TSPDCW,Finland,10+,URBAN,MALE,0.82083
2010,SL_DOM_TSPDCW,Finland,15+,URBAN,MALE,0.875
2010,SL_DOM_TSPDCW,Finland,15-24,URBAN,MALE,0.125
2010,SL_DOM_TSPDCW,Finland,25-44,URBAN,MALE,2.2
2010,SL_DOM_TSPDCW,Finland,45-54,URBAN,MALE,0.87083
2010,SL_DOM_TSPDCW,Finland,15-24,ALLAREA,FEMALE,0.60833
2010,SL_DOM_TSPDCW,Finland,25-44,ALLAREA,FEMALE,5.6375
2010,SL_DOM_TSPDCW,Finland,45-54,ALLAREA,FEMALE,0.7375
2010,SL_DOM_TSPDCW,Finland,55-64,ALLAREA,FEMALE,0.20417
2010,SL_DOM_TSPDCW,Finland,65+,ALLAREA,FEMALE,0.25417
2010,SL_DOM_TSPDCW,Finland,10+,ALLAREA,MALE,0.82083
2010,SL_DOM_TSPDCW,Finland,15+,ALLAREA,MALE,0.875
2010,SL_DOM_TSPDCW,Finland,15-24,ALLAREA,MALE,0.1375
2010,SL_DOM_TSPDCW,Finland,25-44,ALLAREA,MALE,2.275
2010,SL_DOM_TSPDCW,Finland,10+,URBAN,FEMALE,1.85833
2010,SL_DOM_TSPDCW,Finland,15+,URBAN,FEMALE,1.95
2010,SL_DOM_TSPDCW,Finland,15-24,URBAN,FEMALE,0.61667
2010,SL_DOM_TSPDCW,Finland,25-44,URBAN,FEMALE,5.9375
2010,SL_DOM_TSPDCW,Finland,45-54,URBAN,FEMALE,0.8
2010,SL_DOM_TSPDCW,Finland,15+,RURAL,MALE,0.875
2010,SL_DOM_TSPDCW,Finland,55-64,URBAN,FEMALE,0.15
2010,SL_DOM_TSPDCW,Finland,15-24,RURAL,MALE,0.225
2010,SL_DOM_TSPDCW,Finland,45-54,RURAL,MALE,0.31667
2021,SL_DOM_TSPDCW,Finland,10+,URBAN,MALE,1.29192
2021,SL_DOM_TSPDCW,Finland,10+,ALLAREA,FEMALE,1.61547
2021,SL_DOM_TSPDCW,Finland,10+,ALLAREA,MALE,1.24032
2021,SL_DOM_TSPDCW,Finland,10+,URBAN,FEMALE,1.70834
2021,SL_DOM_TSPDCW,Finland,10+,RURAL,FEMALE,0.90742
2021,SL_DOM_TSPDCW,Finland,65+,RURAL,FEMALE,0.16153
2021,SL_DOM_TSPDCW,Finland,15+,RURAL,MALE,1.01085
2021,SL_DOM_TSPDCW,Finland,25-44,RURAL,MALE,2.82349
2021,SL_DOM_TSPDCW,Finland,45-54,RURAL,MALE,1.82513
2021,SL_DOM_TSPDCW,Finland,55-64,RURAL,MALE,0.66481
2021,SL_DOM_TSPDCW,Finland,65+,RURAL,MALE,0.14124
2021,SL_DOM_TSPDCW,Finland,15+,URBAN,FEMALE,1.79381
2021,SL_DOM_TSPDCW,Finland,10+,RURAL,MALE,0.94531
2021,SL_DOM_TSPDCW,Finland,15+,RURAL,FEMALE,0.96577
2021,SL_DOM_TSPDCW,Finland,15-24,RURAL,FEMALE,0.39781
2021,SL_DOM_TSPDCW,Finland,25-44,RURAL,FEMALE,3.07715
2021,SL_DOM_TSPDCW,Finland,45-54,RURAL,FEMALE,1.11289
2021,SL_DOM_TSPDCW,Finland,55-64,RURAL,FEMALE,0.35254
2021,SL_DOM_TSPDCW,Finland,15-24,ALLAREA,FEMALE,0.62544
2021,SL_DOM_TSPDCW,Finland,25-44,ALLAREA,FEMALE,5.00044
2021,SL_DOM_TSPDCW,Finland,45-54,URBAN,FEMALE,1.14824
2021,SL_DOM_TSPDCW,Finland,15+,ALLAREA,FEMALE,1.69769
2021,SL_DOM_TSPDCW,Finland,65+,URBAN,FEMALE,0.2632
2021,SL_DOM_TSPDCW,Finland,15+,URBAN,MALE,1.36744
2021,SL_DOM_TSPDCW,Finland,15-24,URBAN,MALE,0.10093
2021,SL_DOM_TSPDCW,Finland,25-44,URBAN,MALE,3.12892
2021,SL_DOM_TSPDCW,Finland,45-54,URBAN,MALE,1.42315
2021,SL_DOM_TSPDCW,Finland,55-64,URBAN,MALE,0.43683
2021,SL_DOM_TSPDCW,Finland,65+,URBAN,MALE,0.27494
2021,SL_DOM_TSPDCW,Finland,55-64,URBAN,FEMALE,0.17221
2021,SL_DOM_TSPDCW,Finland,45-54,ALLAREA,FEMALE,1.14397
2021,SL_DOM_TSPDCW,Finland,55-64,ALLAREA,FEMALE,0.19526
2021,SL_DOM_TSPDCW,Finland,65+,ALLAREA,FEMALE,0.24524
2021,SL_DOM_TSPDCW,Finland,15+,ALLAREA,MALE,1.31365
2021,SL_DOM_TSPDCW,Finland,15-24,ALLAREA,MALE,0.09628
2021,SL_DOM_TSPDCW,Finland,25-44,ALLAREA,MALE,3.08913
2021,SL_DOM_TSPDCW,Finland,45-54,ALLAREA,MALE,1.48528
2021,SL_DOM_TSPDCW,Finland,55-64,ALLAREA,MALE,0.47245
2021,SL_DOM_TSPDCW,Finland,65+,ALLAREA,MALE,0.24497
2021,SL_DOM_TSPDCW,Finland,25-44,URBAN,FEMALE,5.21947
2021,SL_DOM_TSPDCW,Finland,15-24,URBAN,FEMALE,0.65485
2010,SL_DOM_TSPDCW,France,65+,ALLAREA,FEMALE,0.76899
2010,SL_DOM_TSPDCW,France,15+,ALLAREA,MALE,1.21203
2010,SL_DOM_TSPDCW,France,15-24,ALLAREA,MALE,0.31405
2010,SL_DOM_TSPDCW,France,25-44,ALLAREA,MALE,2.36262
2010,SL_DOM_TSPDCW,France,45-54,ALLAREA,MALE,0.98921
2010,SL_DOM_TSPDCW,France,55-64,ALLAREA,MALE,0.91282
2010,SL_DOM_TSPDCW,France,55-64,ALLAREA,FEMALE,1.69604
2010,SL_DOM_TSPDCW,France,15+,ALLAREA,FEMALE,2.51964
2010,SL_DOM_TSPDCW,France,15-24,ALLAREA,FEMALE,1.12829
2010,SL_DOM_TSPDCW,France,25-44,ALLAREA,FEMALE,5.43018
2010,SL_DOM_TSPDCW,France,45-54,ALLAREA,FEMALE,1.97829
2010,SL_DOM_TSPDCW,France,65+,ALLAREA,MALE,0.71458
2021,SL_DOM_TSPDCW,Georgia,65+,RURAL,MALE,0.30213
2021,SL_DOM_TSPDCW,Georgia,15+,URBAN,FEMALE,3.92394
2021,SL_DOM_TSPDCW,Georgia,15-24,URBAN,FEMALE,2.80906
2021,SL_DOM_TSPDCW,Georgia,25-44,URBAN,FEMALE,8.60336
2021,SL_DOM_TSPDCW,Georgia,45-54,URBAN,FEMALE,2.22036
2021,SL_DOM_TSPDCW,Georgia,55-64,URBAN,FEMALE,2.39718
2021,SL_DOM_TSPDCW,Georgia,65+,URBAN,FEMALE,1.04087
2021,SL_DOM_TSPDCW,Georgia,55-64,URBAN,MALE,0.78644
2021,SL_DOM_TSPDCW,Georgia,65+,ALLAREA,MALE,0.3985
2021,SL_DOM_TSPDCW,Georgia,15+,RURAL,FEMALE,3.50142
2021,SL_DOM_TSPDCW,Georgia,15-24,RURAL,FEMALE,6.5919
2021,SL_DOM_TSPDCW,Georgia,25-44,RURAL,FEMALE,8.20973
2021,SL_DOM_TSPDCW,Georgia,45-54,RURAL,FEMALE,1.28754
2021,SL_DOM_TSPDCW,Georgia,55-64,RURAL,FEMALE,0.91454
2021,SL_DOM_TSPDCW,Georgia,65+,RURAL,FEMALE,1.05782
2021,SL_DOM_TSPDCW,Georgia,15+,RURAL,MALE,0.67287
2021,SL_DOM_TSPDCW,Georgia,15-24,ALLAREA,FEMALE,4.06934
2021,SL_DOM_TSPDCW,Georgia,25-44,ALLAREA,FEMALE,8.45799
2021,SL_DOM_TSPDCW,Georgia,15+,ALLAREA,FEMALE,3.7575
2021,SL_DOM_TSPDCW,Georgia,45-54,ALLAREA,FEMALE,1.86304
2021,SL_DOM_TSPDCW,Georgia,55-64,ALLAREA,FEMALE,1.82366
2021,SL_DOM_TSPDCW,Georgia,65+,ALLAREA,FEMALE,1.04859
2021,SL_DOM_TSPDCW,Georgia,15+,ALLAREA,MALE,0.83087
2021,SL_DOM_TSPDCW,Georgia,55-64,RURAL,MALE,0.38566
2021,SL_DOM_TSPDCW,Georgia,15-24,RURAL,MALE,0.10783
2021,SL_DOM_TSPDCW,Georgia,25-44,RURAL,MALE,1.30899
2021,SL_DOM_TSPDCW,Georgia,45-54,RURAL,MALE,0.74386
2021,SL_DOM_TSPDCW,Georgia,65+,URBAN,MALE,0.50944
2021,SL_DOM_TSPDCW,Georgia,45-54,URBAN,MALE,0.78409
2021,SL_DOM_TSPDCW,Georgia,25-44,URBAN,MALE,1.59156
2021,SL_DOM_TSPDCW,Georgia,15-24,URBAN,MALE,0.19465
2021,SL_DOM_TSPDCW,Georgia,15+,URBAN,MALE,0.96052
2021,SL_DOM_TSPDCW,Georgia,15-24,ALLAREA,MALE,0.15858
2021,SL_DOM_TSPDCW,Georgia,25-44,ALLAREA,MALE,1.48064
2021,SL_DOM_TSPDCW,Georgia,45-54,ALLAREA,MALE,0.76354
2021,SL_DOM_TSPDCW,Georgia,55-64,ALLAREA,MALE,0.60728
2002,SL_DOM_TSPDCW,Germany,10+,ALLAREA,FEMALE,1.825
2002,SL_DOM_TSPDCW,Germany,10+,ALLAREA,MALE,0.8125
2013,SL_DOM_TSPDCW,Germany,10+,ALLAREA,MALE,0.75833
2013,SL_DOM_TSPDCW,Germany,15+,ALLAREA,MALE,0.79167
2013,SL_DOM_TSPDCW,Germany,25-44,ALLAREA,MALE,1.91667
2013,SL_DOM_TSPDCW,Germany,45-54,ALLAREA,MALE,0.68333
2013,SL_DOM_TSPDCW,Germany,55-64,ALLAREA,MALE,0.2625
2013,SL_DOM_TSPDCW,Germany,15+,URBAN,FEMALE,1.72083
2013,SL_DOM_TSPDCW,Germany,10+,URBAN,FEMALE,1.64583
2013,SL_DOM_TSPDCW,Germany,10+,URBAN,MALE,0.79583
2013,SL_DOM_TSPDCW,Germany,15+,URBAN,MALE,0.83333
2013,SL_DOM_TSPDCW,Germany,25-44,URBAN,MALE,1.975
2013,SL_DOM_TSPDCW,Germany,45-54,URBAN,MALE,0.7375
2013,SL_DOM_TSPDCW,Germany,25-44,URBAN,FEMALE,4.9625
2013,SL_DOM_TSPDCW,Germany,10+,ALLAREA,FEMALE,1.625
2013,SL_DOM_TSPDCW,Germany,15+,ALLAREA,FEMALE,1.7
2013,SL_DOM_TSPDCW,Germany,25-44,ALLAREA,FEMALE,4.9625
2013,SL_DOM_TSPDCW,Germany,45-54,ALLAREA,FEMALE,0.89167
2013,SL_DOM_TSPDCW,Germany,25-44,RURAL,MALE,1.675
2013,SL_DOM_TSPDCW,Germany,10+,RURAL,FEMALE,1.54583
2013,SL_DOM_TSPDCW,Germany,15+,RURAL,FEMALE,1.62083
2013,SL_DOM_TSPDCW,Germany,25-44,RURAL,FEMALE,4.97083
2013,SL_DOM_TSPDCW,Germany,45-54,RURAL,FEMALE,0.625
2013,SL_DOM_TSPDCW,Germany,10+,RURAL,MALE,0.6125
2013,SL_DOM_TSPDCW,Germany,15+,RURAL,MALE,0.63333
2013,SL_DOM_TSPDCW,Germany,45-54,URBAN,FEMALE,0.95417
2014,SL_DOM_TSPDCW,Greece,15-24,ALLAREA,MALE,0.34722
2014,SL_DOM_TSPDCW,Greece,45-54,ALLAREA,MALE,1.59722
2014,SL_DOM_TSPDCW,Greece,55-64,ALLAREA,MALE,0.83333
2014,SL_DOM_TSPDCW,Greece,25-44,ALLAREA,MALE,1.80555
2014,SL_DOM_TSPDCW,Greece,65+,ALLAREA,MALE,0.55556
2014,SL_DOM_TSPDCW,Greece,10+,RURAL,FEMALE,1.52778
2014,SL_DOM_TSPDCW,Greece,45-54,ALLAREA,FEMALE,1.31944
2014,SL_DOM_TSPDCW,Greece,15-24,RURAL,MALE,1.04167
2014,SL_DOM_TSPDCW,Greece,25-44,RURAL,MALE,1.31944
2014,SL_DOM_TSPDCW,Greece,45-54,RURAL,MALE,1.18056
2014,SL_DOM_TSPDCW,Greece,55-64,RURAL,MALE,1.04167
2014,SL_DOM_TSPDCW,Greece,65+,RURAL,MALE,1.11111
2014,SL_DOM_TSPDCW,Greece,10+,URBAN,FEMALE,1.66667
2014,SL_DOM_TSPDCW,Greece,15+,URBAN,FEMALE,1.80556
2014,SL_DOM_TSPDCW,Greece,25-44,URBAN,MALE,1.875
2014,SL_DOM_TSPDCW,Greece,45-54,URBAN,MALE,1.66667
2014,SL_DOM_TSPDCW,Greece,55-64,URBAN,MALE,0.76389
2014,SL_DOM_TSPDCW,Greece,65+,URBAN,MALE,0.34722
2014,SL_DOM_TSPDCW,Greece,10+,ALLAREA,FEMALE,1.66667
2014,SL_DOM_TSPDCW,Greece,15+,ALLAREA,FEMALE,1.73611
2014,SL_DOM_TSPDCW,Greece,15-24,ALLAREA,FEMALE,0.55556
2014,SL_DOM_TSPDCW,Greece,25-44,ALLAREA,FEMALE,3.95833
2014,SL_DOM_TSPDCW,Greece,55-64,ALLAREA,FEMALE,0.55555
2014,SL_DOM_TSPDCW,Greece,65+,ALLAREA,FEMALE,0.48611
2014,SL_DOM_TSPDCW,Greece,10+,ALLAREA,MALE,1.04167
2014,SL_DOM_TSPDCW,Greece,15+,ALLAREA,MALE,1.11111
2014,SL_DOM_TSPDCW,Greece,15+,RURAL,FEMALE,1.52778
2014,SL_DOM_TSPDCW,Greece,25-44,RURAL,FEMALE,3.88889
2014,SL_DOM_TSPDCW,Greece,45-54,RURAL,FEMALE,1.45833
2014,SL_DOM_TSPDCW,Greece,15-24,RURAL,FEMALE,1.45833
2014,SL_DOM_TSPDCW,Greece,55-64,RURAL,FEMALE,0.97222
2014,SL_DOM_TSPDCW,Greece,65+,RURAL,FEMALE,0.48611
2014,SL_DOM_TSPDCW,Greece,10+,RURAL,MALE,1.11111
2014,SL_DOM_TSPDCW,Greece,15+,RURAL,MALE,1.18056
2014,SL_DOM_TSPDCW,Greece,15-24,URBAN,FEMALE,0.41667
2014,SL_DOM_TSPDCW,Greece,25-44,URBAN,FEMALE,3.95833
2014,SL_DOM_TSPDCW,Greece,45-54,URBAN,FEMALE,1.25
2014,SL_DOM_TSPDCW,Greece,55-64,URBAN,FEMALE,0.41667
2014,SL_DOM_TSPDCW,Greece,65+,URBAN,FEMALE,0.41667
2014,SL_DOM_TSPDCW,Greece,10+,URBAN,MALE,1.04167
2014,SL_DOM_TSPDCW,Greece,15+,URBAN,MALE,1.11111
2014,SL_DOM_TSPDCW,Greece,15-24,URBAN,MALE,0.0
2000,SL_DOM_TSPDCW,Hungary,15+,ALLAREA,FEMALE,1.94444
2000,SL_DOM_TSPDCW,Hungary,15+,ALLAREA,MALE,0.83333
2010,SL_DOM_TSPDCW,Hungary,15+,ALLAREA,FEMALE,2.81007
2010,SL_DOM_TSPDCW,Hungary,55-64,ALLAREA,FEMALE,1.43272
2010,SL_DOM_TSPDCW,Hungary,65+,ALLAREA,FEMALE,0.69616
2010,SL_DOM_TSPDCW,Hungary,10+,ALLAREA,MALE,1.20206
2010,SL_DOM_TSPDCW,Hungary,15+,ALLAREA,MALE,1.23501
2010,SL_DOM_TSPDCW,Hungary,15-24,ALLAREA,MALE,0.40053
2010,SL_DOM_TSPDCW,Hungary,25-44,ALLAREA,MALE,2.3151
2010,SL_DOM_TSPDCW,Hungary,15-24,RURAL,FEMALE,1.8778
2010,SL_DOM_TSPDCW,Hungary,45-54,RURAL,FEMALE,1.19067
2010,SL_DOM_TSPDCW,Hungary,25-44,RURAL,FEMALE,6.32424
2010,SL_DOM_TSPDCW,Hungary,15+,URBAN,FEMALE,2.77611
2010,SL_DOM_TSPDCW,Hungary,15-24,URBAN,FEMALE,1.41495
2010,SL_DOM_TSPDCW,Hungary,25-44,URBAN,FEMALE,6.23923
2010,SL_DOM_TSPDCW,Hungary,45-54,URBAN,FEMALE,1.0264
2010,SL_DOM_TSPDCW,Hungary,10+,URBAN,MALE,1.23251
2010,SL_DOM_TSPDCW,Hungary,55-64,URBAN,FEMALE,1.54829
2010,SL_DOM_TSPDCW,Hungary,65+,URBAN,FEMALE,0.74605
2010,SL_DOM_TSPDCW,Hungary,55-64,URBAN,MALE,0.6486
2010,SL_DOM_TSPDCW,Hungary,65+,URBAN,MALE,0.44181
2010,SL_DOM_TSPDCW,Hungary,45-54,URBAN,MALE,0.77354
2010,SL_DOM_TSPDCW,Hungary,15-24,URBAN,MALE,0.48755
2010,SL_DOM_TSPDCW,Hungary,10+,ALLAREA,FEMALE,2.69566
2010,SL_DOM_TSPDCW,Hungary,15+,RURAL,MALE,1.1105
2010,SL_DOM_TSPDCW,Hungary,15-24,RURAL,MALE,0.23593
2010,SL_DOM_TSPDCW,Hungary,25-44,RURAL,MALE,2.03125
2010,SL_DOM_TSPDCW,Hungary,45-54,RURAL,MALE,0.51646
2010,SL_DOM_TSPDCW,Hungary,55-64,RURAL,MALE,0.80752
2010,SL_DOM_TSPDCW,Hungary,65+,RURAL,MALE,0.68348
2010,SL_DOM_TSPDCW,Hungary,10+,URBAN,FEMALE,2.65775
2010,SL_DOM_TSPDCW,Hungary,15+,URBAN,MALE,1.29129
2010,SL_DOM_TSPDCW,Hungary,45-54,ALLAREA,MALE,0.68612
2010,SL_DOM_TSPDCW,Hungary,55-64,ALLAREA,MALE,0.695
2010,SL_DOM_TSPDCW,Hungary,65+,ALLAREA,MALE,0.50494
2010,SL_DOM_TSPDCW,Hungary,15-24,ALLAREA,FEMALE,1.57224
2010,SL_DOM_TSPDCW,Hungary,25-44,ALLAREA,FEMALE,6.26517
2010,SL_DOM_TSPDCW,Hungary,45-54,ALLAREA,FEMALE,1.07462
2010,SL_DOM_TSPDCW,Hungary,10+,RURAL,FEMALE,2.78608
2010,SL_DOM_TSPDCW,Hungary,15+,RURAL,FEMALE,2.89151
2010,SL_DOM_TSPDCW,Hungary,25-44,URBAN,MALE,2.44446
2010,SL_DOM_TSPDCW,Hungary,55-64,RURAL,FEMALE,1.11896
2010,SL_DOM_TSPDCW,Hungary,65+,RURAL,FEMALE,0.56206
2010,SL_DOM_TSPDCW,Hungary,10+,RURAL,MALE,1.13503
2005,SL_DOM_TSPDCW,Ireland,15-64,ALLAREA,FEMALE,7.91667
2005,SL_DOM_TSPDCW,Ireland,15-64,ALLAREA,MALE,2.01389
2003,SL_DOM_TSPDCW,Italy,15-24,ALLAREA,MALE,0.29167
2003,SL_DOM_TSPDCW,Italy,25-44,ALLAREA,MALE,1.83333
2003,SL_DOM_TSPDCW,Italy,3+,ALLAREA,MALE,1.04167
2003,SL_DOM_TSPDCW,Italy,45-54,ALLAREA,MALE,1.08333
2003,SL_DOM_TSPDCW,Italy,55-64,ALLAREA,MALE,0.91667
2003,SL_DOM_TSPDCW,Italy,65+,ALLAREA,MALE,0.75
2003,SL_DOM_TSPDCW,Italy,15+,RURAL,FEMALE,2.45833
2003,SL_DOM_TSPDCW,Italy,25-44,RURAL,FEMALE,5.08333
2003,SL_DOM_TSPDCW,Italy,3+,RURAL,FEMALE,2.16667
2003,SL_DOM_TSPDCW,Italy,45-54,RURAL,FEMALE,1.29167
2003,SL_DOM_TSPDCW,Italy,55-64,ALLAREA,FEMALE,1.375
2003,SL_DOM_TSPDCW,Italy,55-64,RURAL,FEMALE,1.25
2003,SL_DOM_TSPDCW,Italy,65+,RURAL,FEMALE,1.0
2003,SL_DOM_TSPDCW,Italy,15+,RURAL,MALE,1.125
2003,SL_DOM_TSPDCW,Italy,65+,URBAN,MALE,0.83333
2003,SL_DOM_TSPDCW,Italy,15-24,URBAN,MALE,0.29167
2003,SL_DOM_TSPDCW,Italy,25-44,URBAN,MALE,1.79167
2003,SL_DOM_TSPDCW,Italy,65+,RURAL,MALE,0.625
2003,SL_DOM_TSPDCW,Italy,15+,URBAN,FEMALE,2.54167
2003,SL_DOM_TSPDCW,Italy,15-24,URBAN,FEMALE,0.79167
2003,SL_DOM_TSPDCW,Italy,25-44,URBAN,FEMALE,5.20833
2003,SL_DOM_TSPDCW,Italy,3+,URBAN,FEMALE,2.25
2003,SL_DOM_TSPDCW,Italy,45-54,URBAN,FEMALE,1.45833
2003,SL_DOM_TSPDCW,Italy,3+,RURAL,MALE,1.0
2003,SL_DOM_TSPDCW,Italy,25-44,RURAL,MALE,1.875
2003,SL_DOM_TSPDCW,Italy,15-24,RURAL,MALE,0.25
2003,SL_DOM_TSPDCW,Italy,15-24,RURAL,FEMALE,1.08333
2003,SL_DOM_TSPDCW,Italy,25-44,ALLAREA,FEMALE,5.20833
2003,SL_DOM_TSPDCW,Italy,15+,ALLAREA,FEMALE,2.5
2003,SL_DOM_TSPDCW,Italy,15-24,ALLAREA,FEMALE,0.875
2003,SL_DOM_TSPDCW,Italy,3+,ALLAREA,FEMALE,2.25
2003,SL_DOM_TSPDCW,Italy,45-54,ALLAREA,FEMALE,1.41667
2003,SL_DOM_TSPDCW,Italy,65+,ALLAREA,FEMALE,0.875
2003,SL_DOM_TSPDCW,Italy,15+,ALLAREA,MALE,1.16667
2003,SL_DOM_TSPDCW,Italy,3+,URBAN,MALE,1.04167
2003,SL_DOM_TSPDCW,Italy,45-54,URBAN,MALE,1.125
2003,SL_DOM_TSPDCW,Italy,55-64,URBAN,MALE,0.91667
2003,SL_DOM_TSPDCW,Italy,55-64,URBAN,FEMALE,1.41667
2003,SL_DOM_TSPDCW,Italy,65+,URBAN,FEMALE,0.79167
2003,SL_DOM_TSPDCW,Italy,15+,URBAN,MALE,1.16667
2003,SL_DOM_TSPDCW,Italy,45-54,RURAL,MALE,1.04167
2003,SL_DOM_TSPDCW,Italy,55-64,RURAL,MALE,0.875
2009,SL_DOM_TSPDCW,Italy,15+,ALLAREA,FEMALE,2.20833
2009,SL_DOM_TSPDCW,Italy,3+,ALLAREA,FEMALE,1.95833
2009,SL_DOM_TSPDCW,Italy,15-24,ALLAREA,FEMALE,0.70833
2009,SL_DOM_TSPDCW,Italy,3+,RURAL,MALE,0.91667
2009,SL_DOM_TSPDCW,Italy,45-54,RURAL,MALE,1.16667
2009,SL_DOM_TSPDCW,Italy,55-64,RURAL,MALE,0.45833
2009,SL_DOM_TSPDCW,Italy,65+,RURAL,MALE,0.54167
2009,SL_DOM_TSPDCW,Italy,15+,RURAL,FEMALE,2.25
2009,SL_DOM_TSPDCW,Italy,15-24,RURAL,FEMALE,0.79167
2009,SL_DOM_TSPDCW,Italy,25-44,RURAL,FEMALE,5.20833
2009,SL_DOM_TSPDCW,Italy,3+,RURAL,FEMALE,2.0
2009,SL_DOM_TSPDCW,Italy,45-54,RURAL,FEMALE,1.45833
2009,SL_DOM_TSPDCW,Italy,55-64,RURAL,FEMALE,0.58333
2009,SL_DOM_TSPDCW,Italy,65+,RURAL,FEMALE,0.41667
2009,SL_DOM_TSPDCW,Italy,15-24,URBAN,MALE,0.16667
2009,SL_DOM_TSPDCW,Italy,25-44,URBAN,MALE,1.875
2009,SL_DOM_TSPDCW,Italy,3+,URBAN,MALE,0.91667
2009,SL_DOM_TSPDCW,Italy,45-54,URBAN,MALE,1.08333
2009,SL_DOM_TSPDCW,Italy,55-64,URBAN,MALE,0.58333
2009,SL_DOM_TSPDCW,Italy,65+,URBAN,MALE,0.45833
2009,SL_DOM_TSPDCW,Italy,3+,URBAN,FEMALE,1.95833
2009,SL_DOM_TSPDCW,Italy,25-44,ALLAREA,FEMALE,5.20833
2009,SL_DOM_TSPDCW,Italy,45-54,ALLAREA,FEMALE,1.45833
2009,SL_DOM_TSPDCW,Italy,55-64,ALLAREA,FEMALE,0.54167
2009,SL_DOM_TSPDCW,Italy,65+,ALLAREA,FEMALE,0.29167
2009,SL_DOM_TSPDCW,Italy,15+,ALLAREA,MALE,1.04167
2009,SL_DOM_TSPDCW,Italy,15-24,ALLAREA,MALE,0.20833
2009,SL_DOM_TSPDCW,Italy,25-44,ALLAREA,MALE,1.875
2009,SL_DOM_TSPDCW,Italy,3+,ALLAREA,MALE,0.91667
2009,SL_DOM_TSPDCW,Italy,45-54,ALLAREA,MALE,1.08333
2009,SL_DOM_TSPDCW,Italy,55-64,ALLAREA,MALE,0.54167
2009,SL_DOM_TSPDCW,Italy,65+,ALLAREA,MALE,0.45833
2009,SL_DOM_TSPDCW,Italy,15+,RURAL,MALE,1.04167
2009,SL_DOM_TSPDCW,Italy,15-24,RURAL,MALE,0.33333
2009,SL_DOM_TSPDCW,Italy,25-44,RURAL,MALE,1.79167
2009,SL_DOM_TSPDCW,Italy,25-44,URBAN,FEMALE,5.20833
2009,SL_DOM_TSPDCW,Italy,15-24,URBAN,FEMALE,0.70833
2009,SL_DOM_TSPDCW,Italy,15+,URBAN,FEMALE,2.16667
2009,SL_DOM_TSPDCW,Italy,45-54,URBAN,FEMALE,1.45833
2009,SL_DOM_TSPDCW,Italy,55-64,URBAN,FEMALE,0.54167
2009,SL_DOM_TSPDCW,Italy,65+,URBAN,FEMALE,0.25
2009,SL_DOM_TSPDCW,Italy,15+,URBAN,MALE,1.04167
2014,SL_DOM_TSPDCW,Italy,55-64,URBAN,MALE,0.54167
2014,SL_DOM_TSPDCW,Italy,65+,ALLAREA,FEMALE,0.29167
2014,SL_DOM_TSPDCW,Italy,15+,ALLAREA,MALE,1.16667
2014,SL_DOM_TSPDCW,Italy,15-24,ALLAREA,MALE,0.25
2014,SL_DOM_TSPDCW,Italy,25-44,ALLAREA,MALE,2.125
2014,SL_DOM_TSPDCW,Italy,3+,ALLAREA,MALE,1.04167
2014,SL_DOM_TSPDCW,Italy,45-54,ALLAREA,MALE,1.5
2014,SL_DOM_TSPDCW,Italy,55-64,ALLAREA,MALE,0.58333
2014,SL_DOM_TSPDCW,Italy,45-54,URBAN,MALE,1.625
2014,SL_DOM_TSPDCW,Italy,15+,ALLAREA,FEMALE,2.33333
2014,SL_DOM_TSPDCW,Italy,25-44,URBAN,FEMALE,5.95833
2014,SL_DOM_TSPDCW,Italy,3+,URBAN,FEMALE,2.125
2014,SL_DOM_TSPDCW,Italy,25-44,RURAL,MALE,1.91667
2014,SL_DOM_TSPDCW,Italy,3+,RURAL,MALE,0.91667
2014,SL_DOM_TSPDCW,Italy,45-54,RURAL,MALE,1.16667
2014,SL_DOM_TSPDCW,Italy,55-64,RURAL,MALE,0.58333
2014,SL_DOM_TSPDCW,Italy,25-44,RURAL,FEMALE,5.45833
2014,SL_DOM_TSPDCW,Italy,65+,RURAL,MALE,0.375
2014,SL_DOM_TSPDCW,Italy,45-54,URBAN,FEMALE,1.83333
2014,SL_DOM_TSPDCW,Italy,55-64,URBAN,FEMALE,0.54167
2014,SL_DOM_TSPDCW,Italy,3+,RURAL,FEMALE,1.91667
2014,SL_DOM_TSPDCW,Italy,45-54,RURAL,FEMALE,1.54167
2014,SL_DOM_TSPDCW,Italy,55-64,RURAL,FEMALE,0.54167
2014,SL_DOM_TSPDCW,Italy,65+,RURAL,FEMALE,0.33333
2014,SL_DOM_TSPDCW,Italy,15+,RURAL,MALE,1.04167
2014,SL_DOM_TSPDCW,Italy,15-24,RURAL,MALE,0.16667
