Year,SeriesCode,GeoAreaName,Disability status,Sex,Value
2005,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","BOTHSEX",40.45
2005,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","MALE",9.66
2005,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","FEMALE",39.94
2005,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","FEMALE",15.87
2005,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","MALE",40.95
2005,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","FEMALE",16.64
2005,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","BOTHSEX",13.24
2005,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","BOTHSEX",12.43
2006,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","BOTHSEX",12.5
2006,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","FEMALE",38.72
2006,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","MALE",30.39
2006,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","MALE",9.73
2006,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","BOTHSEX",34.16
2006,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","MALE",10.23
2016,"SL_TLF_UEMDIS_19ICLS","Italy","PWD","BOTHSEX",17.81
2016,"SL_TLF_UEMDIS_19ICLS","Italy","PD","BOTHSEX",27.36
2017,"SL_TLF_UEMDIS_19ICLS","Italy","PD","FEMALE",14.72
2017,"SL_TLF_UEMDIS_19ICLS","Italy","PD","MALE",29.5
2017,"SL_TLF_UEMDIS_19ICLS","Italy","_T","FEMALE",15.61
2017,"SL_TLF_UEMDIS_19ICLS","Italy","_T","MALE",14.64
2017,"SL_TLF_UEMDIS_19ICLS","Italy","PWD","FEMALE",15.62
2017,"SL_TLF_UEMDIS_19ICLS","Italy","_T","BOTHSEX",15.05
2017,"SL_TLF_UEMDIS_19ICLS","Italy","PWD","MALE",14.49
2006,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","FEMALE",14.75
2006,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","FEMALE",15.36
2006,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","BOTHSEX",11.95
2007,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","FEMALE",38.18
2007,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","MALE",32.55
2007,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","FEMALE",14.55
2007,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","FEMALE",14.16
2007,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","MALE",8.51
2007,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","MALE",8.83
2017,"SL_TLF_UEMDIS_19ICLS","Italy","PWD","BOTHSEX",14.96
2017,"SL_TLF_UEMDIS_19ICLS","Italy","PD","BOTHSEX",23.09
2018,"SL_TLF_UEMDIS_19ICLS","Italy","_T","BOTHSEX",14.05
2018,"SL_TLF_UEMDIS_19ICLS","Italy","PWD","MALE",12.97
2018,"SL_TLF_UEMDIS_19ICLS","Italy","_T","FEMALE",15.3
2018,"SL_TLF_UEMDIS_19ICLS","Italy","PD","MALE",28.43
2018,"SL_TLF_UEMDIS_19ICLS","Italy","PWD","BOTHSEX",13.96
2018,"SL_TLF_UEMDIS_19ICLS","Italy","PD","FEMALE",14.04
2018,"SL_TLF_UEMDIS_19ICLS","Italy","PWD","FEMALE",15.31
2007,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","BOTHSEX",11.02
2007,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","BOTHSEX",35.31
2007,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","BOTHSEX",11.38
2008,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","MALE",35.87
2008,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","FEMALE",10.99
2008,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","MALE",7.65
2008,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","FEMALE",49.05
2008,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","MALE",7.33
2008,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","BOTHSEX",9.37
2018,"SL_TLF_UEMDIS_19ICLS","Italy","PD","BOTHSEX",22.15
2018,"SL_TLF_UEMDIS_19ICLS","Italy","_T","MALE",13.13
2019,"SL_TLF_UEMDIS_19ICLS","Italy","PWD","FEMALE",13.58
2019,"SL_TLF_UEMDIS_19ICLS","Italy","_T","MALE",11.24
2019,"SL_TLF_UEMDIS_19ICLS","Italy","PWD","BOTHSEX",12.2
2019,"SL_TLF_UEMDIS_19ICLS","Italy","PD","BOTHSEX",23.08
2019,"SL_TLF_UEMDIS_19ICLS","Italy","_T","BOTHSEX",12.31
2019,"SL_TLF_UEMDIS_19ICLS","Italy","PD","FEMALE",27.64
2019,"SL_TLF_UEMDIS_19ICLS","Italy","_T","FEMALE",13.74
2008,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","BOTHSEX",8.94
2008,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","FEMALE",11.54
2008,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","BOTHSEX",42.53
2009,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","MALE",25.38
2009,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","MALE",7.79
2009,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","BOTHSEX",9.37
2009,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","BOTHSEX",9.03
2009,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","MALE",7.49
2009,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","FEMALE",34.69
2009,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","FEMALE",11.36
2009,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","BOTHSEX",29.46
2009,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","FEMALE",10.97
2010,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","FEMALE",12.05
2010,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","BOTHSEX",10.77
2010,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","MALE",9.75
2010,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","BOTHSEX",31.03
2010,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","MALE",28.51
2010,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","MALE",9.52
2019,"SL_TLF_UEMDIS_19ICLS","Italy","PD","MALE",18.51
2019,"SL_TLF_UEMDIS_19ICLS","Italy","PWD","MALE",11.18
2020,"SL_TLF_UEMDIS_19ICLS","Italy","PWD","FEMALE",16.84
2020,"SL_TLF_UEMDIS_19ICLS","Italy","PD","MALE",21.64
2020,"SL_TLF_UEMDIS_19ICLS","Italy","_T","MALE",14.38
2020,"SL_TLF_UEMDIS_19ICLS","Italy","_T","BOTHSEX",15.46
2020,"SL_TLF_UEMDIS_19ICLS","Italy","PD","FEMALE",21.49
2020,"SL_TLF_UEMDIS_19ICLS","Italy","_T","FEMALE",16.9
2020,"SL_TLF_UEMDIS_19ICLS","Italy","PD","BOTHSEX",21.58
2020,"SL_TLF_UEMDIS_19ICLS","Italy","PWD","MALE",14.28
2020,"SL_TLF_UEMDIS_19ICLS","Italy","PWD","BOTHSEX",15.38
2021,"SL_TLF_UEMDIS_19ICLS","Italy","_T","MALE",10.81
2021,"SL_TLF_UEMDIS_19ICLS","Italy","PD","BOTHSEX",17.43
2021,"SL_TLF_UEMDIS_19ICLS","Italy","PWD","MALE",10.68
2021,"SL_TLF_UEMDIS_19ICLS","Italy","_T","BOTHSEX",11.95
2021,"SL_TLF_UEMDIS_19ICLS","Italy","_T","FEMALE",13.52
2021,"SL_TLF_UEMDIS_19ICLS","Italy","PWD","BOTHSEX",11.88
2021,"SL_TLF_UEMDIS_19ICLS","Italy","PWD","FEMALE",13.51
2010,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","FEMALE",34.05
2010,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","FEMALE",11.76
2010,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","BOTHSEX",10.51
2011,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","MALE",8.83
2011,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","FEMALE",26.31
2011,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","BOTHSEX",10.33
2011,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","FEMALE",12.21
2011,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","MALE",35.45
2011,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","BOTHSEX",30.77
2011,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","MALE",8.55
2011,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","FEMALE",12.02
2011,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","BOTHSEX",10.09
2012,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","FEMALE",30.17
2012,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","FEMALE",11.42
2012,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","BOTHSEX",9.83
2012,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","FEMALE",11.74
2012,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","MALE",30.28
2012,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","BOTHSEX",9.58
2021,"SL_TLF_UEMDIS_19ICLS","Italy","PD","FEMALE",14.73
2021,"SL_TLF_UEMDIS_19ICLS","Italy","PD","MALE",18.82
2005,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","MALE",12.79
2005,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","MALE",23.67
2005,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","FEMALE",10.8
2005,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","BOTHSEX",18.43
2005,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","BOTHSEX",11.88
2005,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","FEMALE",10.94
2005,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","MALE",12.35
2012,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","BOTHSEX",30.21
2012,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","MALE",8.28
2012,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","MALE",8.09
2013,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","FEMALE",21.43
2013,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","BOTHSEX",29.79
2013,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","MALE",8.73
2013,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","FEMALE",12.13
2013,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","FEMALE",12
2013,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","BOTHSEX",10.46
2005,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","BOTHSEX",11.6
2005,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","FEMALE",13.79
2006,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","BOTHSEX",9.54
2006,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","FEMALE",8
2006,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","BOTHSEX",13.12
2006,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","BOTHSEX",9.4
2006,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","MALE",18.91
2006,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","MALE",10.71
2006,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","FEMALE",8.3
2013,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","MALE",36.63
2013,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","MALE",9.1
2013,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","BOTHSEX",10.2
2014,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","FEMALE",42.44
2014,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","MALE",32.24
2014,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","BOTHSEX",10.15
2014,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","FEMALE",11.51
2014,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","MALE",8.23
2014,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","BOTHSEX",9.71
2006,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","MALE",10.42
2006,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","FEMALE",8.32
2007,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","FEMALE",13.41
2007,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","BOTHSEX",6.99
2007,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","MALE",7.84
2007,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","FEMALE",5.83
2007,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","BOTHSEX",12.04
2007,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","MALE",10.88
2007,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","BOTHSEX",6.86
2007,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","FEMALE",6.02
2007,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","MALE",7.92
2008,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","MALE",10.41
2008,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","BOTHSEX",8.96
2008,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","FEMALE",14.65
2008,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","MALE",10.76
2008,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","MALE",28.35
2008,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","BOTHSEX",8.69
2008,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","BOTHSEX",20.91
2014,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","MALE",8.56
2014,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","BOTHSEX",37.63
2014,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","FEMALE",12.09
2015,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","MALE",7.84
2015,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","BOTHSEX",8.5
2015,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","BOTHSEX",9.05
2015,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","FEMALE",9.98
2015,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","BOTHSEX",45.28
2015,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","MALE",47.14
2008,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","FEMALE",6.86
2008,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","FEMALE",7.05
2009,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","FEMALE",26.87
2009,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","MALE",27.26
2009,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","BOTHSEX",33.02
2009,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","FEMALE",17.65
2009,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","MALE",38.72
2009,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","BOTHSEX",22.59
2009,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","FEMALE",17.78
2015,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","FEMALE",10.53
2015,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","MALE",7.3
2015,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","FEMALE",43.42
2016,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","BOTHSEX",7.56
2016,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","BOTHSEX",38.53
2016,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","MALE",6.69
2016,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","FEMALE",35.96
2016,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","BOTHSEX",8.08
2016,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","FEMALE",9.31
2009,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","MALE",27.44
2009,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","BOTHSEX",22.43
2010,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","BOTHSEX",23.93
2010,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","MALE",45.83
2010,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","BOTHSEX",23.65
2010,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","MALE",27.26
2010,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","MALE",27.59
2010,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","FEMALE",31.82
2010,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","FEMALE",20.01
2016,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","FEMALE",9.78
2016,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","MALE",6.13
2016,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","MALE",40.87
2017,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","MALE",5.21
2017,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","BOTHSEX",33.1
2017,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","FEMALE",7.81
2017,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","FEMALE",29.55
2017,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","FEMALE",7.34
2017,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","MALE",37.05
2017,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","BOTHSEX",6.16
2017,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","MALE",5.7
2017,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","BOTHSEX",6.65
2018,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","MALE",4.71
2018,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","FEMALE",4.97
2018,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","FEMALE",32.63
2018,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","BOTHSEX",5.14
2018,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","MALE",4.36
2018,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","BOTHSEX",4.63
2010,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","BOTHSEX",38.66
2010,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","FEMALE",20.23
2011,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","BOTHSEX",21.05
2011,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","MALE",24.85
2011,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","FEMALE",24.87
2011,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","BOTHSEX",37.25
2011,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","MALE",51.34
2011,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","BOTHSEX",20.82
2011,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","MALE",24.5
2018,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","MALE",33.6
2018,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","FEMALE",5.66
2018,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","BOTHSEX",32.98
2019,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","MALE",3.37
2019,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","MALE",39.9
2019,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","MALE",3.81
2019,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","BOTHSEX",3.86
2019,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","BOTHSEX",32.05
2019,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","BOTHSEX",4.28
2011,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","FEMALE",17.09
2011,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","FEMALE",17.21
2012,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","BOTHSEX",18.48
2012,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","MALE",21.32
2012,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","BOTHSEX",33.19
2012,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","FEMALE",15.53
2012,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","FEMALE",25.39
2012,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","BOTHSEX",18.26
2012,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","MALE",41.65
2019,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","FEMALE",25.91
2019,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","FEMALE",4.45
2019,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","FEMALE",4.86
2020,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","MALE",3.91
2020,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","MALE",23.77
2020,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","BOTHSEX",23.6
2020,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","BOTHSEX",4.45
2020,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","FEMALE",23.48
2020,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","FEMALE",4.75
2012,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","FEMALE",15.68
2012,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","MALE",21.03
2013,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","FEMALE",12.64
2013,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","FEMALE",22.49
2013,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","MALE",17.35
2013,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","BOTHSEX",14.98
2013,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","BOTHSEX",26.28
2013,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","MALE",30.21
2013,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","BOTHSEX",14.67
2013,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","FEMALE",12.37
2013,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","MALE",17.01
2014,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","BOTHSEX",13.6
2014,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","BOTHSEX",13.75
2014,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","MALE",15.7
2014,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","BOTHSEX",20.6
2014,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","FEMALE",11.6
2014,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","FEMALE",11.84
2014,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","MALE",15.6
2020,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","MALE",3.68
2020,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","BOTHSEX",4.17
2020,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","FEMALE",5.08
2021,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","FEMALE",5.51
2021,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","MALE",4.89
2021,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","BOTHSEX",5.02
2021,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","FEMALE",38.4
2021,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","MALE",18.79
2021,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","BOTHSEX",5.52
2014,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","FEMALE",20.18
2014,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","MALE",21.27
2015,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","MALE",12.56
2015,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","BOTHSEX",11.32
2015,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","MALE",25.41
2015,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","FEMALE",9.75
2015,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","FEMALE",12.94
2015,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","MALE",12.83
2015,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","BOTHSEX",18.94
2021,"SL_TLF_UEMDIS_19ICLS","Czechia","PD","BOTHSEX",28.59
2021,"SL_TLF_UEMDIS_19ICLS","Czechia","_T","FEMALE",6.28
2021,"SL_TLF_UEMDIS_19ICLS","Czechia","PWD","MALE",4.62
2004,"SL_TLF_UEMDIS_19ICLS","Denmark","PWD","BOTHSEX",7.23
2004,"SL_TLF_UEMDIS_19ICLS","Denmark","PWD","MALE",6.86
2004,"SL_TLF_UEMDIS_19ICLS","Denmark","_T","BOTHSEX",7.23
2004,"SL_TLF_UEMDIS_19ICLS","Denmark","_T","FEMALE",7.67
2004,"SL_TLF_UEMDIS_19ICLS","Denmark","PWD","FEMALE",7.67
2004,"SL_TLF_UEMDIS_19ICLS","Denmark","_T","MALE",6.86
2015,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","BOTHSEX",11.15
2015,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","FEMALE",9.68
2016,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","BOTHSEX",11.08
2016,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","MALE",12.61
2016,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","FEMALE",21.4
2016,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","MALE",12.98
2016,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","BOTHSEX",27.08
2016,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","MALE",34.32
2016,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","BOTHSEX",11.39
2005,"SL_TLF_UEMDIS_19ICLS","Denmark","_T","BOTHSEX",6.05
2005,"SL_TLF_UEMDIS_19ICLS","Denmark","PWD","FEMALE",6.76
2005,"SL_TLF_UEMDIS_19ICLS","Denmark","_T","MALE",5.43
2005,"SL_TLF_UEMDIS_19ICLS","Denmark","PWD","BOTHSEX",6.05
2005,"SL_TLF_UEMDIS_19ICLS","Denmark","_T","FEMALE",6.76
2005,"SL_TLF_UEMDIS_19ICLS","Denmark","PWD","MALE",5.43
2006,"SL_TLF_UEMDIS_19ICLS","Denmark","PWD","BOTHSEX",5.24
2006,"SL_TLF_UEMDIS_19ICLS","Denmark","_T","FEMALE",6.14
2006,"SL_TLF_UEMDIS_19ICLS","Denmark","PWD","MALE",4.47
2016,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","FEMALE",9.76
2016,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","FEMALE",9.5
2017,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","FEMALE",16.75
2017,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","MALE",12.07
2017,"SL_TLF_UEMDIS_19ICLS","Latvia","_T","FEMALE",9.23
2017,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","BOTHSEX",18.14
2017,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","BOTHSEX",10.41
2017,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","FEMALE",8.99
2017,"SL_TLF_UEMDIS_19ICLS","Latvia","PD","MALE",19.55
2017,"SL_TLF_UEMDIS_19ICLS","Latvia","PWD","MALE",11.83
