Year,SeriesCode,GeoAreaName,Cities,Value
2018,"EN_REF_WASCOL","Mexico","MX_OAX_CALIHUALA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_IXTLAN_DE_JUAREZ",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_IXPANTEPEC_NIEVES",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_HUAUTLA_DE_JIMENEZ",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_TIERRA_BLANCA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_TIHUATLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_YUC_TIZIMIN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_TLACHICHILCO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_SANTIAGO_SOCHIAPAN",86.5
2020,"EN_REF_WASCOL","Croatia","HR_OSIJEK",100.0
2020,"EN_REF_WASCOL","Croatia","HR_PRELOG",100.0
2020,"EN_REF_WASCOL","Croatia","HR_PULA",100.0
2020,"EN_REF_WASCOL","Croatia","HR_RIJEKA",100.0
2020,"EN_REF_WASCOL","Croatia","HR_SLAVONSKI_BROD",100.0
2018,"EN_REF_WASCOL","Mexico","MX_OAX_H_VILLA_TEZOATLAN_SEGURA_Y_LUNA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_AYOTZINTEPEC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_AYOQUEZCO_DE_ALDAMA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_ASUNCION_TLACOLULITA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_LOS_RAMONES",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_TOPIA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_TLAHUALILO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_TEPEHUANES",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_TAMAZULA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_GUADALUPE_VICTORIA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_GENARO_CODINA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_MECATLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_TECOLUTLA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_TATATILA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_SAN_RAFAEL",86.5
2020,"EN_REF_WASCOL","Croatia","HR_ZAGREB",100.0
2020,"EN_REF_WASCOL","Croatia","HR_ZADAR",96.9
2020,"EN_REF_WASCOL","Croatia","HR_SPLIT",100.0
2015,"EN_REF_WASCOL","Czechia","CZ_PRAHA",99.2
2015,"EN_REF_WASCOL","Denmark","DK_KOBENHAVN",100.0
2018,"EN_REF_WASCOL","Mexico","MX_NLE_LOS_HERRERAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_LOS_ALDAMAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_HIDALGO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_GUADALUPE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_JUAREZ",86.5
2015,"EN_REF_WASCOL","Finland","FI_HELSINKI",100.0
2015,"EN_REF_WASCOL","France","FR_PARIS",100.0
2018,"EN_REF_WASCOL","France","FR_ANGERS",100.0
2018,"EN_REF_WASCOL","France","FR_PARIS",100.0
2007,"EN_REF_WASCOL","Georgia","GE_TBILISI",95.0
2018,"EN_REF_WASCOL","Mexico","MX_DUR_GOMEZ_PALACIO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_COA_VILLA_UNION",86.5
2018,"EN_REF_WASCOL","Mexico","MX_COA_VIESCA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_HIDALGO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_GUANACEVI",86.5
2007,"EN_REF_WASCOL","Georgia","GE_KUTAISI",62.0
2007,"EN_REF_WASCOL","Georgia","GE_BATUMI",100.0
2016,"EN_REF_WASCOL","Georgia","GE_TBILISI",100.0
2017,"EN_REF_WASCOL","Georgia","GE_TBILISI",100.0
2018,"EN_REF_WASCOL","Georgia","GE_TBILISI",100.0
2018,"EN_REF_WASCOL","Mexico","MX_VER_SANTIAGO_TUXTLA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_SANTIAGO_CHOAPAM",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_FRESNILLO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_SAYULA_DE_ALEMAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_SOCHIAPA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_ITURBIDE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_HUALAHUISES",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_HIGUERAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_GENERAL_ZUAZUA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_GENERAL_ZARAGOZA",86.5
2019,"EN_REF_WASCOL","Georgia","GE_TBILISI",100.0
2020,"EN_REF_WASCOL","Georgia","GE_TBILISI",100.0
2015,"EN_REF_WASCOL","Germany","DE_BERLIN",100.0
2011,"EN_REF_WASCOL","Greece","GR_ATHINAI",100.0
2015,"EN_REF_WASCOL","Hungary","HU_BUDAPEST",50.0
2017,"EN_REF_WASCOL","Iceland","NOCITI",100.0
2011,"EN_REF_WASCOL","India","IN_DELHI",75.0
2012,"EN_REF_WASCOL","India","IN_BENGALURU",75.0
2012,"EN_REF_WASCOL","India","IN_SURAT",93.0
2012,"EN_REF_WASCOL","India","IN_WARANGAL",95.0
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_EL_PLATEADO_JOAQUIN_AMARO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_CHALCHIHUITES",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_TAMALIN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_SOLEDAD_ATZOMPA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_CONCEPCION_DEL_ORO",86.5
2018,"EN_REF_WASCOL","India","IN_VISAKHAPATNAM",100.0
2018,"EN_REF_WASCOL","India","IN_BENGALURU",85.0
2018,"EN_REF_WASCOL","India","IN_AMRITSAR",48.2
2018,"EN_REF_WASCOL","India","IN_AHMADABAD",98.0
2018,"EN_REF_WASCOL","India","IN_BHOPAL",87.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_GENERAL_TREVINO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_GENERAL_TERAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_GENERAL_ESCOBEDO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_GENERAL_BRAVO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_ASUNCION_OCOTLAN",86.5
2018,"EN_REF_WASCOL","India","IN_CUTTACK",84.0
2018,"EN_REF_WASCOL","India","IN_COIMBATORE",95.5
2018,"EN_REF_WASCOL","India","IN_SRINAGAR",60.0
2018,"EN_REF_WASCOL","India","IN_MUMBAI",100.0
2018,"EN_REF_WASCOL","India","IN_GWALIOR",71.0
2018,"EN_REF_WASCOL","Mexico","MX_JAL_PONCITLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_GRO_PEDRO_ASCENCIO_ALQUISIRAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_GRO_OLINALA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_SAN_JUAN_DEL_RIO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_SAN_JUAN_DE_GUADALUPE",86.5
2018,"EN_REF_WASCOL","India","IN_IMPHAL",100.0
2018,"EN_REF_WASCOL","India","IN_ITANAGAR",75.0
2018,"EN_REF_WASCOL","India","IN_SURAT",97.0
2018,"EN_REF_WASCOL","India","IN_HYDERABAD",89.0
2018,"EN_REF_WASCOL","India","IN_GHAZIABAD",100.0
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_APOZOL",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_SOLEDAD_DE_DOBLADO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_CANITAS_FELIPE_PESCADOR",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_TAMIAHUA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_CALERA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_ASUNCION_NOCHIXTLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_MARIN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_MESONES_HIDALGO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_MELCHOR_OCAMPO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_MINA",86.5
2018,"EN_REF_WASCOL","India","IN_DHANBAD",86.0
2018,"EN_REF_WASCOL","India","IN_DELHI",76.5
2018,"EN_REF_WASCOL","India","IN_KOCHI",100.0
2018,"EN_REF_WASCOL","India","IN_KANPUR",90.8
2018,"EN_REF_WASCOL","India","IN_PATNA",65.0
2018,"EN_REF_WASCOL","Mexico","MX_VER_TAMPICO_ALTO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_TANCOCO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_BENITO_JUAREZ",86.5
2018,"EN_REF_WASCOL","Mexico","MX_PUE_TLACUILOTEPEC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_RIOVERDE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_TANTOYUCA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_APULCO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_TATAHUICAPAN_DE_JUAREZ",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_SOTEAPAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_SALINAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_SAN_ANTONIO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_SAN_CIRO_DE_ACOSTA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_SAN_LUIS_POTOSI",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_S_MARTIN_CHALCHICUAUTLA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_SAN_NICOLAS_TOLENTINO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_ASUNCION_IXTALTEPEC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_ANIMAS_TRUJANO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_ACATLAN_PEREZ_FIGUEROA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_ABEJONES",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_VILLALDAMA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_SANTO_DOMINGO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_TAMPAMOLON_CORONA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_TAMASOPO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_TAMAZUNCHALE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_TAMPACAN",86.5
2018,"EN_REF_WASCOL","India","IN_NAVI_MUMBAI",98.0
2018,"EN_REF_WASCOL","India","IN_SHIMLA",90.0
2018,"EN_REF_WASCOL","India","IN_RUDRAPUR",92.0
2018,"EN_REF_WASCOL","India","IN_PUNE",97.0
2018,"EN_REF_WASCOL","India","IN_PIMPRI_CHINCHWAD",100.0
2018,"EN_REF_WASCOL","Mexico","MX_SLP_SANTA_MARIA_DEL_RIO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_RAYON",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_MOCTEZUMA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_CEDRAL",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_CERRITOS",86.5
2018,"EN_REF_WASCOL","India","IN_NASHIK",100.0
2018,"EN_REF_WASCOL","India","IN_NAGPUR",96.0
2018,"EN_REF_WASCOL","India","IN_MYSORE",88.1
2018,"EN_REF_WASCOL","India","IN_LUCKNOW",97.0
2018,"EN_REF_WASCOL","Mexico","MX_NLE_AGUALEGUAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_VALLECILLO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_RAYONES",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_PESQUERIA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_SAN_PEDRO_GARZA_GARCIA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_S_NICOLAS_DE_LOS_GARZA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_CERRO_DE_SAN_PEDRO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_CHARCAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_EL_NARANJO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_GUADALCAZAR",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_CIUDAD_VALLES",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_ABASOLO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MIC_ZAMORA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MIC_ZACAPU",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MIC_TLAZAZALCA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MIC_TLALPUJAHUA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_SALINAS_VICTORIA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_SABINAS_HIDALGO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_PARAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_MONTERREY",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_MONTEMORELOS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_TAMUIN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_COXCATLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_EBANO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_HUEHUETLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_LAGUNILLAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_MATEHUALA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_MATLAPA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_TANCANHUITZ",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_TANLAJAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SIN_GUASAVE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MOR_MAZATEPEC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MOR_JONACATEPEC_LEANDRO_VALLE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MIC_ZIRACUARETIRO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_ZUMPAHUACAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_ZAPOTITLAN_DE_VADILLO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_MIER_Y_NORIEGA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_SAN_JUAN_DEL_ESTADO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_MIAHUATLAN_PORFIRIO_DIAZ",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_S_ILDEFONSO_VILLA_ALTA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_SAN_ILDEFONSO_SOLA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SIN_MAZATLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SIN_CULIACAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SIN_EL_FUERTE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SIN_ELOTA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SIN_ESCUINAPA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SIN_MOCORITO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SIN_NAVOLATO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SIN_ROSARIO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SIN_SALVADOR_ALVARADO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SIN_SAN_IGNACIO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_S_JERONIMO_SILACAYOAPILLA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_SAN_JERONIMO_COATLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_SAN_JACINTO_TLACOTEPEC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_SAN_JACINTO_AMILPAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_SAN_GABRIEL_MIXTEPEC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_ZAPOTILTIC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_COATEPEC_HARINAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_COACALCO_DE_BERRIOZABAL",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_IGNACIO_DE_LA_LLAVE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_ISLA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SIN_SINALOA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_TIERRA_NUEVA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_VANEGAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SIN_BADIRAGUATO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_TANQUIAN_DE_ESCOBEDO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_MEXQUITIC_DE_CARMONA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_CATORCE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_VENADO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_VILLA_DE_ARISTA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_VILLA_DE_ARRIAGA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_TLA_TENANCINGO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_TLA_TEPETITLA_DE_LARDIZABAL",86.5
2018,"EN_REF_WASCOL","Mexico","MX_TLA_LAZARO_CARDENAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_TLA_MAZATECOCHCO_JOSE_MA_MORELOS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_TLA_SAN_PABLO_DEL_MONTE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_S_JERONIMO_TLACOCHAHUAYA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_S_FRANCISCO_TLAPANCINGO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_SAN_FRANCISCO_SOLA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_S_FRANCISCO_OZOLOTEPEC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_SAN_FRANCISCO_LACHIGOLO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_VILLA_DE_GUADALUPE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_VILLA_DE_LA_PAZ",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_VILLA_DE_RAMOS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SIN_ANGOSTURA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_CARDENAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_VILLA_JUAREZ",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_XILITLA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SLP_ZARAGOZA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_SIN_AHOME",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_PASO_DE_OVEJAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_TLA_TZOMPANTEPEC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_CAMERINO_Z_MENDOZA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_CARLOS_A_CARRILLO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_SANTO_DOMINGO_XAGACIA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_PUE_HERMENEGILDO_GALEANA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_ACATIC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_SAN_LUIS_DEL_CORDERO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_PANUCO_DE_CORONADO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_RODEO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_PUEBLO_NUEVO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_SAN_JOSE_AYUQUILA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_SAN_JOSE_CHILTEPEC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_S_FELIPE_JALAPA_DE_DIAZ",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_SAN_DIONISIO_OCOTEPEC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_OAX_SAN_DIONISIO_DEL_MAR",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_LORETO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_PASO_DEL_MACHO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_JUCHIPILA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_PEROTE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_PLATON_SANCHEZ",86.5
2018,"EN_REF_WASCOL","Mexico","MX_PUE_ESPERANZA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_PUE_SAN_JUAN_ATENCO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_PUE_FRANCISCO_Z_MENA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_PUE_SAN_JOSE_CHIAPA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_EL_HIGO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_PUEBLO_VIEJO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_PUENTE_NACIONAL",86.5
2018,"EN_REF_WASCOL","Mexico","MX_YUC_CALOTMUL",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_JIMENEZ_DEL_TEUL",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_POZA_RICA_DE_HIDALGO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_EMILIANO_ZAPATA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_CHINAMECA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_CHINAMPA_DE_GOROSTIZA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_JUAN_RODRIGUEZ_CLARA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_JUCHIQUE_DE_FERRER",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_JEREZ",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_JALPA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_RAFAEL_LUCIO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_HUANUSCO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_RIO_BLANCO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_POANAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_PENON_BLANCO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_OCAMPO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_NUEVO_IDEAL",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_NOMBRE_DE_DIOS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_GUADALUPE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_SALTABARRANCA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_SAIN_ALTO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_MIAHUATLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_OTEAPAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_NAZAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_MEZQUITAL",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_MAPIMI",86.5
2018,"EN_REF_WASCOL","Mexico","MX_GUA_CORONEO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_GUA_COMONFORT",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_OTATITLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_MECAYAPAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_MEDELLIN_DE_BRAVO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_RIO_GRANDE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_OZULUAMA_DE_MASCARENAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_OTAEZ",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_SAN_PEDRO_DEL_GALLO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_SANTA_CLARA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_SANTIAGO_PAPASQUIARO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_GUA_CELAYA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_MEZQUITAL_DEL_ORO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_MINATITLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_PINOS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_MISANTLA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_NORIA_DE_ANGELES",86.5
2018,"EN_REF_WASCOL","Mexico","MX_GUA_ATARJEA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_GUA_CORTAZAR",86.5
2018,"EN_REF_WASCOL","Mexico","MX_COL_ARMERIA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_COL_COMALA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_DUR_GENERAL_SIMON_BOLIVAR",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_NARANJAL",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_MOLOACAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_OJOCALIENTE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_NANCHITAL_LAZARO_CARDENAS_RIO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_SAN_ANDRES_TUXTLA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_ZAC_VALPARAISO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_LA_PERLA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_VER_HUATUSCO",86.5
