Year,SeriesCode,GeoAreaName,Type of renewable technology,Value
2015,"EG_IFF_RANDN","Montenegro","GEOTHERMAL",0
2016,"EG_IFF_RANDN","Montenegro","GEOTHERMAL",0
2016,"EG_IFF_RANDN","Montenegro","ALL",4.82
2016,"EG_IFF_RANDN","Montenegro","WIND",0
2016,"EG_IFF_RANDN","Montenegro","MARINE",0
2016,"EG_IFF_RANDN","Montenegro","SOLAR",4.77
2016,"EG_IFF_RANDN","Montenegro","MULTIPLE",0.05
2016,"EG_IFF_RANDN","Montenegro","HYDROPOWER",0
2016,"EG_IFF_RANDN","Montenegro","BIOENERGY",0
2017,"EG_IFF_RANDN","Montenegro","MARINE",0
2017,"EG_IFF_RANDN","Montenegro","WIND",0
2017,"EG_IFF_RANDN","Montenegro","MULTIPLE",0.01
2017,"EG_IFF_RANDN","Montenegro","SOLAR",0
2017,"EG_IFF_RANDN","Montenegro","ALL",0.01
2010,"EG_IFF_RANDN","Serbia","BIOENERGY",0
2010,"EG_IFF_RANDN","Serbia","ALL",94.25
2010,"EG_IFF_RANDN","Serbia","SOLAR",0
2010,"EG_IFF_RANDN","Serbia","WIND",0
2010,"EG_IFF_RANDN","Serbia","HYDROPOWER",0
2001,"EG_IFF_RANDN","Türkiye","GEOTHERMAL",0
2001,"EG_IFF_RANDN","Türkiye","WIND",0
2001,"EG_IFF_RANDN","Türkiye","BIOENERGY",0.01
2001,"EG_IFF_RANDN","Türkiye","MULTIPLE",0
2001,"EG_IFF_RANDN","Türkiye","MARINE",0
2021,"EG_IFF_RANDN","Tajikistan","MULTIPLE",0.06
2021,"EG_IFF_RANDN","Tajikistan","BIOENERGY",0
2021,"EG_IFF_RANDN","Türkiye","GEOTHERMAL",0
2021,"EG_IFF_RANDN","Türkiye","MARINE",0
2021,"EG_IFF_RANDN","Türkiye","SOLAR",6.21
2010,"EG_IFF_RANDN","Serbia","GEOTHERMAL",0
2010,"EG_IFF_RANDN","Serbia","MARINE",0
2011,"EG_IFF_RANDN","Serbia","WIND",0
2011,"EG_IFF_RANDN","Serbia","SOLAR",0
2011,"EG_IFF_RANDN","Serbia","GEOTHERMAL",0
2017,"EG_IFF_RANDN","Montenegro","BIOENERGY",0
2017,"EG_IFF_RANDN","Montenegro","HYDROPOWER",0
2017,"EG_IFF_RANDN","Montenegro","GEOTHERMAL",0
2018,"EG_IFF_RANDN","Montenegro","GEOTHERMAL",0
2018,"EG_IFF_RANDN","Montenegro","MARINE",0
2021,"EG_IFF_RANDN","Türkiye","BIOENERGY",0
2021,"EG_IFF_RANDN","Türkiye","WIND",0
2021,"EG_IFF_RANDN","Türkiye","MULTIPLE",116.61
2000,"EG_IFF_RANDN","Turkmenistan","HYDROPOWER",0
2000,"EG_IFF_RANDN","Turkmenistan","WIND",0
2000,"EG_IFF_RANDN","Turkmenistan","BIOENERGY",0
2000,"EG_IFF_RANDN","Turkmenistan","GEOTHERMAL",0
2000,"EG_IFF_RANDN","Turkmenistan","MULTIPLE",0
2000,"EG_IFF_RANDN","Turkmenistan","MARINE",0
2000,"EG_IFF_RANDN","Turkmenistan","ALL",0
2011,"EG_IFF_RANDN","Serbia","HYDROPOWER",59.31
2011,"EG_IFF_RANDN","Serbia","ALL",118.38
2011,"EG_IFF_RANDN","Serbia","BIOENERGY",0.02
2011,"EG_IFF_RANDN","Serbia","MARINE",0
2011,"EG_IFF_RANDN","Serbia","MULTIPLE",59.04
2001,"EG_IFF_RANDN","Türkiye","SOLAR",0
2001,"EG_IFF_RANDN","Türkiye","ALL",0.01
2002,"EG_IFF_RANDN","Türkiye","WIND",0
2002,"EG_IFF_RANDN","Türkiye","BIOENERGY",0
2002,"EG_IFF_RANDN","Türkiye","ALL",0
2000,"EG_IFF_RANDN","Turkmenistan","SOLAR",0
2001,"EG_IFF_RANDN","Turkmenistan","MULTIPLE",0
2001,"EG_IFF_RANDN","Turkmenistan","ALL",0
2001,"EG_IFF_RANDN","Turkmenistan","SOLAR",0
2001,"EG_IFF_RANDN","Turkmenistan","WIND",0
2018,"EG_IFF_RANDN","Montenegro","BIOENERGY",0
2018,"EG_IFF_RANDN","Montenegro","WIND",0
2018,"EG_IFF_RANDN","Montenegro","ALL",0
2018,"EG_IFF_RANDN","Montenegro","SOLAR",0
2018,"EG_IFF_RANDN","Montenegro","MULTIPLE",0
2001,"EG_IFF_RANDN","Turkmenistan","HYDROPOWER",0
2001,"EG_IFF_RANDN","Turkmenistan","MARINE",0
2001,"EG_IFF_RANDN","Turkmenistan","GEOTHERMAL",0
2001,"EG_IFF_RANDN","Turkmenistan","BIOENERGY",0
2002,"EG_IFF_RANDN","Turkmenistan","MULTIPLE",0
2018,"EG_IFF_RANDN","Montenegro","HYDROPOWER",0
2019,"EG_IFF_RANDN","Montenegro","BIOENERGY",0
2019,"EG_IFF_RANDN","Montenegro","MARINE",0
2019,"EG_IFF_RANDN","Montenegro","GEOTHERMAL",0
2019,"EG_IFF_RANDN","Montenegro","ALL",90.3
2012,"EG_IFF_RANDN","Serbia","BIOENERGY",2.97
2012,"EG_IFF_RANDN","Serbia","MARINE",0
2012,"EG_IFF_RANDN","Serbia","MULTIPLE",0.03
2012,"EG_IFF_RANDN","Serbia","GEOTHERMAL",0
2012,"EG_IFF_RANDN","Serbia","WIND",0
2019,"EG_IFF_RANDN","Montenegro","WIND",0
2019,"EG_IFF_RANDN","Montenegro","HYDROPOWER",0
2019,"EG_IFF_RANDN","Montenegro","MULTIPLE",90.3
2019,"EG_IFF_RANDN","Montenegro","SOLAR",0
2020,"EG_IFF_RANDN","Montenegro","MULTIPLE",0.26
2002,"EG_IFF_RANDN","Turkmenistan","MARINE",0
2002,"EG_IFF_RANDN","Turkmenistan","BIOENERGY",0
2002,"EG_IFF_RANDN","Turkmenistan","GEOTHERMAL",0
2002,"EG_IFF_RANDN","Turkmenistan","ALL",0
2002,"EG_IFF_RANDN","Turkmenistan","HYDROPOWER",0
2012,"EG_IFF_RANDN","Serbia","HYDROPOWER",0
2012,"EG_IFF_RANDN","Serbia","ALL",3
2012,"EG_IFF_RANDN","Serbia","SOLAR",0
2013,"EG_IFF_RANDN","Serbia","HYDROPOWER",0
2013,"EG_IFF_RANDN","Serbia","SOLAR",0
2013,"EG_IFF_RANDN","Serbia","GEOTHERMAL",0
2013,"EG_IFF_RANDN","Serbia","MARINE",0
2013,"EG_IFF_RANDN","Serbia","BIOENERGY",10.45
2013,"EG_IFF_RANDN","Serbia","MULTIPLE",3.28
2013,"EG_IFF_RANDN","Serbia","WIND",24.51
2020,"EG_IFF_RANDN","Montenegro","HYDROPOWER",17.09
2020,"EG_IFF_RANDN","Montenegro","GEOTHERMAL",0
2020,"EG_IFF_RANDN","Montenegro","WIND",0
2020,"EG_IFF_RANDN","Montenegro","SOLAR",0
2020,"EG_IFF_RANDN","Montenegro","ALL",17.35
2013,"EG_IFF_RANDN","Serbia","ALL",38.24
2014,"EG_IFF_RANDN","Serbia","SOLAR",0
2014,"EG_IFF_RANDN","Serbia","ALL",3.49
2014,"EG_IFF_RANDN","Serbia","BIOENERGY",0.03
2014,"EG_IFF_RANDN","Serbia","MARINE",0
2020,"EG_IFF_RANDN","Montenegro","MARINE",0
2020,"EG_IFF_RANDN","Montenegro","BIOENERGY",0
2021,"EG_IFF_RANDN","Montenegro","HYDROPOWER",0
2021,"EG_IFF_RANDN","Montenegro","GEOTHERMAL",0
2021,"EG_IFF_RANDN","Montenegro","ALL",0.04
2002,"EG_IFF_RANDN","Turkmenistan","SOLAR",0
2002,"EG_IFF_RANDN","Turkmenistan","WIND",0
2003,"EG_IFF_RANDN","Turkmenistan","HYDROPOWER",0
2003,"EG_IFF_RANDN","Turkmenistan","MARINE",0
2003,"EG_IFF_RANDN","Turkmenistan","WIND",0
2014,"EG_IFF_RANDN","Serbia","MULTIPLE",0.06
2014,"EG_IFF_RANDN","Serbia","HYDROPOWER",0
2014,"EG_IFF_RANDN","Serbia","WIND",3.35
2014,"EG_IFF_RANDN","Serbia","GEOTHERMAL",0.05
2015,"EG_IFF_RANDN","Serbia","MARINE",0
2003,"EG_IFF_RANDN","Turkmenistan","SOLAR",0
2003,"EG_IFF_RANDN","Turkmenistan","MULTIPLE",0
2003,"EG_IFF_RANDN","Turkmenistan","GEOTHERMAL",0
2003,"EG_IFF_RANDN","Turkmenistan","BIOENERGY",0
2003,"EG_IFF_RANDN","Turkmenistan","ALL",0
2015,"EG_IFF_RANDN","Serbia","BIOENERGY",0
2015,"EG_IFF_RANDN","Serbia","GEOTHERMAL",0.85
2015,"EG_IFF_RANDN","Serbia","SOLAR",0
2015,"EG_IFF_RANDN","Serbia","MULTIPLE",3.73
2015,"EG_IFF_RANDN","Serbia","HYDROPOWER",0
2004,"EG_IFF_RANDN","Turkmenistan","ALL",0
2004,"EG_IFF_RANDN","Turkmenistan","GEOTHERMAL",0
2004,"EG_IFF_RANDN","Turkmenistan","BIOENERGY",0
2004,"EG_IFF_RANDN","Turkmenistan","MARINE",0
2004,"EG_IFF_RANDN","Turkmenistan","HYDROPOWER",0
2015,"EG_IFF_RANDN","Serbia","ALL",4.58
2015,"EG_IFF_RANDN","Serbia","WIND",0
2016,"EG_IFF_RANDN","Serbia","MULTIPLE",0.08
2016,"EG_IFF_RANDN","Serbia","MARINE",0
2016,"EG_IFF_RANDN","Serbia","GEOTHERMAL",0.29
2016,"EG_IFF_RANDN","Serbia","SOLAR",0
2016,"EG_IFF_RANDN","Serbia","WIND",0
2016,"EG_IFF_RANDN","Serbia","HYDROPOWER",10.71
2016,"EG_IFF_RANDN","Serbia","BIOENERGY",7.58
2016,"EG_IFF_RANDN","Serbia","ALL",18.65
2021,"EG_IFF_RANDN","Montenegro","SOLAR",0
2021,"EG_IFF_RANDN","Montenegro","BIOENERGY",0.04
2021,"EG_IFF_RANDN","Montenegro","MARINE",0
2021,"EG_IFF_RANDN","Montenegro","MULTIPLE",0
2021,"EG_IFF_RANDN","Montenegro","WIND",0
2017,"EG_IFF_RANDN","Serbia","GEOTHERMAL",0
2017,"EG_IFF_RANDN","Serbia","MARINE",0
2017,"EG_IFF_RANDN","Serbia","HYDROPOWER",0.01
2017,"EG_IFF_RANDN","Serbia","WIND",203.19
2017,"EG_IFF_RANDN","Serbia","SOLAR",0
2002,"EG_IFF_RANDN","Türkiye","SOLAR",0
2002,"EG_IFF_RANDN","Türkiye","MARINE",0
2002,"EG_IFF_RANDN","Türkiye","GEOTHERMAL",0
2002,"EG_IFF_RANDN","Türkiye","HYDROPOWER",0
2002,"EG_IFF_RANDN","Türkiye","MULTIPLE",0
2017,"EG_IFF_RANDN","Serbia","ALL",360.03
2008,"EG_IFF_RANDN","North Macedonia","BIOENERGY",0
2008,"EG_IFF_RANDN","North Macedonia","ALL",0
2009,"EG_IFF_RANDN","North Macedonia","HYDROPOWER",0
2009,"EG_IFF_RANDN","North Macedonia","GEOTHERMAL",0.31
2000,"EG_IFF_RANDN","Uzbekistan","ALL",0
2000,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2000,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0
2000,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2000,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2009,"EG_IFF_RANDN","North Macedonia","ALL",0.42
2009,"EG_IFF_RANDN","North Macedonia","WIND",0
2009,"EG_IFF_RANDN","North Macedonia","BIOENERGY",0
2009,"EG_IFF_RANDN","North Macedonia","MARINE",0
2009,"EG_IFF_RANDN","North Macedonia","SOLAR",0
2000,"EG_IFF_RANDN","Uzbekistan","SOLAR",0
2000,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",0
2000,"EG_IFF_RANDN","Uzbekistan","WIND",0
2001,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2001,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2009,"EG_IFF_RANDN","North Macedonia","MULTIPLE",0.11
2010,"EG_IFF_RANDN","North Macedonia","HYDROPOWER",0
2010,"EG_IFF_RANDN","North Macedonia","GEOTHERMAL",0
2010,"EG_IFF_RANDN","North Macedonia","SOLAR",0
2010,"EG_IFF_RANDN","North Macedonia","MULTIPLE",36.45
2001,"EG_IFF_RANDN","Uzbekistan","SOLAR",0
2001,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",0
2001,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2001,"EG_IFF_RANDN","Uzbekistan","WIND",0
2001,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0
2010,"EG_IFF_RANDN","North Macedonia","WIND",0
2010,"EG_IFF_RANDN","North Macedonia","BIOENERGY",0.31
2010,"EG_IFF_RANDN","North Macedonia","MARINE",0
2010,"EG_IFF_RANDN","North Macedonia","ALL",36.76
2011,"EG_IFF_RANDN","North Macedonia","MARINE",0
2004,"EG_IFF_RANDN","Turkmenistan","MULTIPLE",0
2004,"EG_IFF_RANDN","Turkmenistan","WIND",0
2004,"EG_IFF_RANDN","Turkmenistan","SOLAR",0
2005,"EG_IFF_RANDN","Turkmenistan","SOLAR",0
2005,"EG_IFF_RANDN","Turkmenistan","MULTIPLE",0
2001,"EG_IFF_RANDN","Uzbekistan","ALL",0
2002,"EG_IFF_RANDN","Uzbekistan","WIND",0
2002,"EG_IFF_RANDN","Uzbekistan","SOLAR",0
2002,"EG_IFF_RANDN","Uzbekistan","ALL",0
2002,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",0
2011,"EG_IFF_RANDN","North Macedonia","MULTIPLE",43.78
2011,"EG_IFF_RANDN","North Macedonia","ALL",43.78
2011,"EG_IFF_RANDN","North Macedonia","BIOENERGY",0
2011,"EG_IFF_RANDN","North Macedonia","HYDROPOWER",0
2011,"EG_IFF_RANDN","North Macedonia","SOLAR",0
2002,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0
2002,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2002,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2002,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2003,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2011,"EG_IFF_RANDN","North Macedonia","GEOTHERMAL",0
2011,"EG_IFF_RANDN","North Macedonia","WIND",0
2012,"EG_IFF_RANDN","North Macedonia","ALL",0
2012,"EG_IFF_RANDN","North Macedonia","WIND",0
2012,"EG_IFF_RANDN","North Macedonia","MARINE",0
2005,"EG_IFF_RANDN","Turkmenistan","BIOENERGY",0
2005,"EG_IFF_RANDN","Turkmenistan","WIND",0
2005,"EG_IFF_RANDN","Turkmenistan","HYDROPOWER",0
2005,"EG_IFF_RANDN","Turkmenistan","MARINE",0
2005,"EG_IFF_RANDN","Turkmenistan","GEOTHERMAL",0
2003,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",0
2003,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0
2003,"EG_IFF_RANDN","Uzbekistan","WIND",0
2003,"EG_IFF_RANDN","Uzbekistan","SOLAR",0
2003,"EG_IFF_RANDN","Uzbekistan","ALL",0
2003,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2003,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2004,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2004,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",0
2004,"EG_IFF_RANDN","Uzbekistan","WIND",0
2004,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2004,"EG_IFF_RANDN","Uzbekistan","ALL",0.23
2004,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2004,"EG_IFF_RANDN","Uzbekistan","SOLAR",0.23
2004,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0
2005,"EG_IFF_RANDN","Uzbekistan","SOLAR",0
2005,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2005,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0
2005,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2005,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2005,"EG_IFF_RANDN","Turkmenistan","ALL",0
2006,"EG_IFF_RANDN","Turkmenistan","BIOENERGY",0
2006,"EG_IFF_RANDN","Turkmenistan","HYDROPOWER",0
2006,"EG_IFF_RANDN","Turkmenistan","WIND",0
2006,"EG_IFF_RANDN","Turkmenistan","ALL",0
2005,"EG_IFF_RANDN","Uzbekistan","ALL",0
2005,"EG_IFF_RANDN","Uzbekistan","WIND",0
2005,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",0
2006,"EG_IFF_RANDN","Uzbekistan","ALL",0
2006,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2006,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0
2006,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2006,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",0
2006,"EG_IFF_RANDN","Uzbekistan","WIND",0
2006,"EG_IFF_RANDN","Uzbekistan","SOLAR",0
2012,"EG_IFF_RANDN","North Macedonia","GEOTHERMAL",0
2012,"EG_IFF_RANDN","North Macedonia","SOLAR",0
2012,"EG_IFF_RANDN","North Macedonia","HYDROPOWER",0
2012,"EG_IFF_RANDN","North Macedonia","BIOENERGY",0
2012,"EG_IFF_RANDN","North Macedonia","MULTIPLE",0
2006,"EG_IFF_RANDN","Turkmenistan","MARINE",0
2006,"EG_IFF_RANDN","Turkmenistan","GEOTHERMAL",0
2006,"EG_IFF_RANDN","Turkmenistan","SOLAR",0
2006,"EG_IFF_RANDN","Turkmenistan","MULTIPLE",0
2007,"EG_IFF_RANDN","Turkmenistan","MARINE",0
2007,"EG_IFF_RANDN","Turkmenistan","ALL",0
2007,"EG_IFF_RANDN","Turkmenistan","MULTIPLE",0
2007,"EG_IFF_RANDN","Turkmenistan","HYDROPOWER",0
2007,"EG_IFF_RANDN","Turkmenistan","SOLAR",0
2007,"EG_IFF_RANDN","Turkmenistan","WIND",0
2006,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2007,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0
2007,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2007,"EG_IFF_RANDN","Uzbekistan","ALL",25.21
2007,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2007,"EG_IFF_RANDN","Uzbekistan","SOLAR",0
2007,"EG_IFF_RANDN","Uzbekistan","WIND",0
2007,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",25.21
2007,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2008,"EG_IFF_RANDN","Uzbekistan","SOLAR",0
2008,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2008,"EG_IFF_RANDN","Uzbekistan","ALL",0
2008,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2008,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0
2008,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2013,"EG_IFF_RANDN","North Macedonia","GEOTHERMAL",0
2013,"EG_IFF_RANDN","North Macedonia","WIND",0
2013,"EG_IFF_RANDN","North Macedonia","MARINE",0
2013,"EG_IFF_RANDN","North Macedonia","MULTIPLE",0
2013,"EG_IFF_RANDN","North Macedonia","SOLAR",0
2008,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",0
2008,"EG_IFF_RANDN","Uzbekistan","WIND",0
2009,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",0
2009,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2009,"EG_IFF_RANDN","Uzbekistan","SOLAR",0
2007,"EG_IFF_RANDN","Turkmenistan","GEOTHERMAL",0
2007,"EG_IFF_RANDN","Turkmenistan","BIOENERGY",0
2008,"EG_IFF_RANDN","Turkmenistan","WIND",0
2008,"EG_IFF_RANDN","Turkmenistan","HYDROPOWER",0
2008,"EG_IFF_RANDN","Turkmenistan","MARINE",0
2013,"EG_IFF_RANDN","North Macedonia","BIOENERGY",0
2013,"EG_IFF_RANDN","North Macedonia","HYDROPOWER",19.29
2013,"EG_IFF_RANDN","North Macedonia","ALL",19.29
2014,"EG_IFF_RANDN","North Macedonia","BIOENERGY",0
2014,"EG_IFF_RANDN","North Macedonia","MULTIPLE",0
2009,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2009,"EG_IFF_RANDN","Uzbekistan","WIND",0
2009,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0
2009,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2009,"EG_IFF_RANDN","Uzbekistan","ALL",0
2010,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",0
2010,"EG_IFF_RANDN","Uzbekistan","WIND",0
2010,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2010,"EG_IFF_RANDN","Uzbekistan","SOLAR",0
2010,"EG_IFF_RANDN","Uzbekistan","ALL",0
2010,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2010,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2010,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0
2011,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2011,"EG_IFF_RANDN","Uzbekistan","WIND",0
2014,"EG_IFF_RANDN","North Macedonia","ALL",0
2014,"EG_IFF_RANDN","North Macedonia","HYDROPOWER",0
2014,"EG_IFF_RANDN","North Macedonia","GEOTHERMAL",0
2014,"EG_IFF_RANDN","North Macedonia","WIND",0
2014,"EG_IFF_RANDN","North Macedonia","MARINE",0
2011,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0
2011,"EG_IFF_RANDN","Uzbekistan","SOLAR",0
2011,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",0
2011,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2011,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2008,"EG_IFF_RANDN","Turkmenistan","ALL",0
2008,"EG_IFF_RANDN","Turkmenistan","GEOTHERMAL",0
2008,"EG_IFF_RANDN","Turkmenistan","SOLAR",0
2008,"EG_IFF_RANDN","Turkmenistan","MULTIPLE",0
2008,"EG_IFF_RANDN","Turkmenistan","BIOENERGY",0
2011,"EG_IFF_RANDN","Uzbekistan","ALL",0
2012,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2012,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2012,"EG_IFF_RANDN","Uzbekistan","ALL",96.89
2012,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",96.89
2014,"EG_IFF_RANDN","North Macedonia","SOLAR",0
2015,"EG_IFF_RANDN","North Macedonia","BIOENERGY",0
2015,"EG_IFF_RANDN","North Macedonia","HYDROPOWER",0
2015,"EG_IFF_RANDN","North Macedonia","SOLAR",0
2015,"EG_IFF_RANDN","North Macedonia","MARINE",0
2012,"EG_IFF_RANDN","Uzbekistan","WIND",0
2012,"EG_IFF_RANDN","Uzbekistan","SOLAR",0
2012,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2012,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0
2013,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0
2009,"EG_IFF_RANDN","Turkmenistan","WIND",0
2009,"EG_IFF_RANDN","Turkmenistan","SOLAR",0
2009,"EG_IFF_RANDN","Turkmenistan","BIOENERGY",0
2009,"EG_IFF_RANDN","Turkmenistan","MULTIPLE",0.03
2009,"EG_IFF_RANDN","Turkmenistan","HYDROPOWER",0
2013,"EG_IFF_RANDN","Uzbekistan","SOLAR",105.74
2013,"EG_IFF_RANDN","Uzbekistan","ALL",201.86
2013,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2013,"EG_IFF_RANDN","Uzbekistan","WIND",0
2013,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",96.12
2013,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2013,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2014,"EG_IFF_RANDN","Uzbekistan","ALL",0
2014,"EG_IFF_RANDN","Uzbekistan","SOLAR",0
2014,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0
2015,"EG_IFF_RANDN","North Macedonia","MULTIPLE",0
2015,"EG_IFF_RANDN","North Macedonia","WIND",0
2015,"EG_IFF_RANDN","North Macedonia","GEOTHERMAL",0
2015,"EG_IFF_RANDN","North Macedonia","ALL",0
2016,"EG_IFF_RANDN","North Macedonia","HYDROPOWER",0
2014,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2014,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2014,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",0
2014,"EG_IFF_RANDN","Uzbekistan","WIND",0
2014,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2016,"EG_IFF_RANDN","North Macedonia","WIND",0
2016,"EG_IFF_RANDN","North Macedonia","ALL",0.01
2016,"EG_IFF_RANDN","North Macedonia","GEOTHERMAL",0
2016,"EG_IFF_RANDN","North Macedonia","BIOENERGY",0
2016,"EG_IFF_RANDN","North Macedonia","SOLAR",0
2015,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2015,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2015,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0.11
2015,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2015,"EG_IFF_RANDN","Uzbekistan","SOLAR",0.17
2015,"EG_IFF_RANDN","Uzbekistan","WIND",0
2015,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",0
2015,"EG_IFF_RANDN","Uzbekistan","ALL",0.28
2016,"EG_IFF_RANDN","Uzbekistan","WIND",0
2016,"EG_IFF_RANDN","Uzbekistan","SOLAR",0
2009,"EG_IFF_RANDN","Turkmenistan","GEOTHERMAL",0
2009,"EG_IFF_RANDN","Turkmenistan","ALL",0.03
2009,"EG_IFF_RANDN","Turkmenistan","MARINE",0
2010,"EG_IFF_RANDN","Turkmenistan","GEOTHERMAL",0
2010,"EG_IFF_RANDN","Turkmenistan","SOLAR",0
2016,"EG_IFF_RANDN","Uzbekistan","ALL",0.71
2016,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2016,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2016,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",0.54
2016,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2016,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0.17
2017,"EG_IFF_RANDN","Uzbekistan","WIND",0
2017,"EG_IFF_RANDN","Uzbekistan","HYDROPOWER",59.3
2017,"EG_IFF_RANDN","Uzbekistan","MULTIPLE",0.16
2017,"EG_IFF_RANDN","Uzbekistan","MARINE",0
2016,"EG_IFF_RANDN","North Macedonia","MULTIPLE",0.01
2016,"EG_IFF_RANDN","North Macedonia","MARINE",0
2017,"EG_IFF_RANDN","North Macedonia","MULTIPLE",4.87
2017,"EG_IFF_RANDN","North Macedonia","BIOENERGY",0
2017,"EG_IFF_RANDN","North Macedonia","MARINE",0
2010,"EG_IFF_RANDN","Turkmenistan","ALL",0
2010,"EG_IFF_RANDN","Turkmenistan","MARINE",0
2010,"EG_IFF_RANDN","Turkmenistan","WIND",0
2010,"EG_IFF_RANDN","Turkmenistan","HYDROPOWER",0
2010,"EG_IFF_RANDN","Turkmenistan","BIOENERGY",0
2017,"EG_IFF_RANDN","Uzbekistan","SOLAR",0
2017,"EG_IFF_RANDN","Uzbekistan","BIOENERGY",0
2017,"EG_IFF_RANDN","Uzbekistan","GEOTHERMAL",0
2017,"EG_IFF_RANDN","Uzbekistan","ALL",59.46
