Year,SeriesCode,GeoAreaName,Type of product,Value
2000,"EN_MAT_DOMCMPC","Hungary","NMM",5.34859
2000,"EN_MAT_DOMCMPC","Hungary","MEO",0.26567
2001,"EN_MAT_DOMCMPC","Hungary","NMM",6.02022
2001,"EN_MAT_DOMCMPC","Hungary","BIM",4.07815
2001,"EN_MAT_DOMCMPC","Hungary","FOF",2.90962
2001,"EN_MAT_DOMCMPC","Hungary","ALP",13.37451
2001,"EN_MAT_DOMCMPC","Hungary","MEO",0.24569
2002,"EN_MAT_DOMCMPC","Hungary","BIM",3.32001
2002,"EN_MAT_DOMCMPC","Hungary","FOF",2.55869
2002,"EN_MAT_DOMCMPC","Hungary","ALP",12.8978
2002,"EN_MAT_DOMCMPC","Hungary","NMM",6.32224
2002,"EN_MAT_DOMCMPC","Hungary","MEO",0.24031
2003,"EN_MAT_DOMCMPC","Hungary","NMM",6.85699
2003,"EN_MAT_DOMCMPC","Hungary","MEO",0.28118
2003,"EN_MAT_DOMCMPC","Hungary","ALP",13.15211
2003,"EN_MAT_DOMCMPC","Hungary","BIM",2.79749
2003,"EN_MAT_DOMCMPC","Hungary","FOF",2.6401
2004,"EN_MAT_DOMCMPC","Hungary","FOF",2.88161
2004,"EN_MAT_DOMCMPC","Hungary","ALP",15.49464
2004,"EN_MAT_DOMCMPC","Hungary","BIM",4.77646
2004,"EN_MAT_DOMCMPC","Hungary","MEO",0.25502
2004,"EN_MAT_DOMCMPC","Hungary","NMM",7.55872
2005,"EN_MAT_DOMCMPC","Hungary","MEO",0.2062
2005,"EN_MAT_DOMCMPC","Hungary","BIM",4.4264
2005,"EN_MAT_DOMCMPC","Hungary","ALP",17.83793
2005,"EN_MAT_DOMCMPC","Hungary","FOF",2.84209
2005,"EN_MAT_DOMCMPC","Hungary","NMM",10.32727
2006,"EN_MAT_DOMCMPC","Hungary","ALP",14.93567
2006,"EN_MAT_DOMCMPC","Hungary","MEO",0.20156
2006,"EN_MAT_DOMCMPC","Hungary","BIM",3.86887
2006,"EN_MAT_DOMCMPC","Hungary","FOF",2.87385
2006,"EN_MAT_DOMCMPC","Hungary","NMM",7.98314
2007,"EN_MAT_DOMCMPC","Hungary","MEO",0.26513
2007,"EN_MAT_DOMCMPC","Hungary","ALP",11.66359
2007,"EN_MAT_DOMCMPC","Hungary","NMM",6.15752
2007,"EN_MAT_DOMCMPC","Hungary","BIM",2.54816
2007,"EN_MAT_DOMCMPC","Hungary","FOF",2.70773
2008,"EN_MAT_DOMCMPC","Hungary","FOF",2.84635
2008,"EN_MAT_DOMCMPC","Hungary","MEO",0.22708
2008,"EN_MAT_DOMCMPC","Hungary","NMM",6.18439
2008,"EN_MAT_DOMCMPC","Hungary","BIM",3.87931
2008,"EN_MAT_DOMCMPC","Hungary","ALP",13.12247
2009,"EN_MAT_DOMCMPC","Hungary","NMM",5.14627
2009,"EN_MAT_DOMCMPC","Hungary","ALP",10.68479
2009,"EN_MAT_DOMCMPC","Hungary","BIM",3.11489
2009,"EN_MAT_DOMCMPC","Hungary","MEO",0.09574
2009,"EN_MAT_DOMCMPC","Hungary","FOF",2.35697
2010,"EN_MAT_DOMCMPC","Hungary","FOF",2.507
2010,"EN_MAT_DOMCMPC","Hungary","NMM",4.39068
2010,"EN_MAT_DOMCMPC","Hungary","ALP",9.79286
2010,"EN_MAT_DOMCMPC","Hungary","MEO",0.1295
2010,"EN_MAT_DOMCMPC","Hungary","BIM",2.79672
2011,"EN_MAT_DOMCMPC","Hungary","ALP",9.86626
2011,"EN_MAT_DOMCMPC","Hungary","MEO",0.13676
2011,"EN_MAT_DOMCMPC","Hungary","BIM",3.30656
2011,"EN_MAT_DOMCMPC","Hungary","NMM",4.00305
2011,"EN_MAT_DOMCMPC","Hungary","FOF",2.45822
2012,"EN_MAT_DOMCMPC","Hungary","FOF",2.35372
2012,"EN_MAT_DOMCMPC","Hungary","ALP",8.64477
2012,"EN_MAT_DOMCMPC","Hungary","NMM",3.74426
2012,"EN_MAT_DOMCMPC","Hungary","MEO",0.12683
2012,"EN_MAT_DOMCMPC","Hungary","BIM",2.46877
2013,"EN_MAT_DOMCMPC","Hungary","NMM",4.31858
2013,"EN_MAT_DOMCMPC","Hungary","FOF",2.32382
2013,"EN_MAT_DOMCMPC","Hungary","MEO",0.08117
2013,"EN_MAT_DOMCMPC","Hungary","BIM",3.2703
2013,"EN_MAT_DOMCMPC","Hungary","ALP",9.94446
2014,"EN_MAT_DOMCMPC","Hungary","FOF",2.57455
2014,"EN_MAT_DOMCMPC","Hungary","NMM",6.23828
2014,"EN_MAT_DOMCMPC","Hungary","BIM",3.92472
2014,"EN_MAT_DOMCMPC","Hungary","MEO",0.15209
2014,"EN_MAT_DOMCMPC","Hungary","ALP",12.84182
2015,"EN_MAT_DOMCMPC","Hungary","ALP",12.65896
2015,"EN_MAT_DOMCMPC","Hungary","BIM",3.24721
2015,"EN_MAT_DOMCMPC","Hungary","NMM",6.86088
2015,"EN_MAT_DOMCMPC","Hungary","MEO",0.2398
2015,"EN_MAT_DOMCMPC","Hungary","FOF",2.37649
2016,"EN_MAT_DOMCMPC","Hungary","ALP",12.14754
2016,"EN_MAT_DOMCMPC","Hungary","BIM",4.02581
2016,"EN_MAT_DOMCMPC","Hungary","MEO",0.22458
2016,"EN_MAT_DOMCMPC","Hungary","FOF",2.33505
2016,"EN_MAT_DOMCMPC","Hungary","NMM",5.62467
2017,"EN_MAT_DOMCMPC","Hungary","ALP",13.66336
2017,"EN_MAT_DOMCMPC","Hungary","FOF",2.36558
2017,"EN_MAT_DOMCMPC","Hungary","BIM",3.221
2017,"EN_MAT_DOMCMPC","Hungary","NMM",7.79112
2017,"EN_MAT_DOMCMPC","Hungary","MEO",0.30032
2018,"EN_MAT_DOMCMPC","Hungary","FOF",2.2231
2018,"EN_MAT_DOMCMPC","Hungary","NMM",9.31638
2018,"EN_MAT_DOMCMPC","Hungary","ALP",15.66842
2018,"EN_MAT_DOMCMPC","Hungary","MEO",0.34138
2018,"EN_MAT_DOMCMPC","Hungary","BIM",3.78574
2019,"EN_MAT_DOMCMPC","Hungary","FOF",2.4058
2019,"EN_MAT_DOMCMPC","Hungary","BIM",3.70541
2019,"EN_MAT_DOMCMPC","Hungary","MEO",0.30669
2019,"EN_MAT_DOMCMPC","Hungary","NMM",9.87956
2019,"EN_MAT_DOMCMPC","Hungary","ALP",16.27896
2000,"EN_MAT_DOMCMPC","Iceland","FOF",0.67038
2000,"EN_MAT_DOMCMPC","Iceland","NMA",1.02534
2000,"EN_MAT_DOMCMPC","Iceland","GBO",3.62433
2000,"EN_MAT_DOMCMPC","Iceland","COL",0.67038
2000,"EN_MAT_DOMCMPC","Iceland","WCH",4.1433
2000,"EN_MAT_DOMCMPC","Iceland","ONT",0
2000,"EN_MAT_DOMCMPC","Iceland","NMM",10.96104
2000,"EN_MAT_DOMCMPC","Iceland","FEO",0.05901
2000,"EN_MAT_DOMCMPC","Iceland","NFO",0.7155
2000,"EN_MAT_DOMCMPC","Iceland","CPR",0.01336
2000,"EN_MAT_DOMCMPC","Iceland","WOD",0.2918
2000,"EN_MAT_DOMCMPC","Iceland","CRO",0.50548
2000,"EN_MAT_DOMCMPC","Iceland","MEO",0.7745
2000,"EN_MAT_DOMCMPC","Iceland","BIM",8.57826
2000,"EN_MAT_DOMCMPC","Iceland","GAS",0
2000,"EN_MAT_DOMCMPC","Iceland","PET",0
2000,"EN_MAT_DOMCMPC","Iceland","ALP",25.49945
2000,"EN_MAT_DOMCMPC","Iceland","NMC",9.9357
2001,"EN_MAT_DOMCMPC","Iceland","NMM",10.10477
2001,"EN_MAT_DOMCMPC","Iceland","WOD",0.22117
2001,"EN_MAT_DOMCMPC","Iceland","ALP",24.5494
2001,"EN_MAT_DOMCMPC","Iceland","FEO",0.02939
2001,"EN_MAT_DOMCMPC","Iceland","MEO",0.7759
2001,"EN_MAT_DOMCMPC","Iceland","CPR",0.01322
2001,"EN_MAT_DOMCMPC","Iceland","NMA",1.36599
2001,"EN_MAT_DOMCMPC","Iceland","COL",0.64331
2001,"EN_MAT_DOMCMPC","Iceland","BIM",8.23446
2001,"EN_MAT_DOMCMPC","Iceland","GAS",0
2001,"EN_MAT_DOMCMPC","Iceland","NMC",8.73878
2001,"EN_MAT_DOMCMPC","Iceland","NFO",0.74651
2001,"EN_MAT_DOMCMPC","Iceland","GBO",3.56552
2001,"EN_MAT_DOMCMPC","Iceland","WCH",3.90674
2001,"EN_MAT_DOMCMPC","Iceland","CRO",0.5278
2001,"EN_MAT_DOMCMPC","Iceland","ONT",0
2001,"EN_MAT_DOMCMPC","Iceland","PET",0
2001,"EN_MAT_DOMCMPC","Iceland","FOF",0.64331
2002,"EN_MAT_DOMCMPC","Iceland","NMM",8.77501
2002,"EN_MAT_DOMCMPC","Iceland","NFO",0.92417
2002,"EN_MAT_DOMCMPC","Iceland","ALP",23.08689
2002,"EN_MAT_DOMCMPC","Iceland","FOF",0.64136
2002,"EN_MAT_DOMCMPC","Iceland","COL",0.64136
2002,"EN_MAT_DOMCMPC","Iceland","CPR",0.01308
2002,"EN_MAT_DOMCMPC","Iceland","MEO",0.86544
2002,"EN_MAT_DOMCMPC","Iceland","ONT",0
2002,"EN_MAT_DOMCMPC","Iceland","WCH",4.03572
2002,"EN_MAT_DOMCMPC","Iceland","NMA",1.42889
2002,"EN_MAT_DOMCMPC","Iceland","FEO",-0.05873
2002,"EN_MAT_DOMCMPC","Iceland","WOD",0.24175
2002,"EN_MAT_DOMCMPC","Iceland","GAS",0
2002,"EN_MAT_DOMCMPC","Iceland","NMC",7.34612
2002,"EN_MAT_DOMCMPC","Iceland","CRO",0.52126
2002,"EN_MAT_DOMCMPC","Iceland","GBO",3.42896
2002,"EN_MAT_DOMCMPC","Iceland","PET",0
2002,"EN_MAT_DOMCMPC","Iceland","BIM",8.24079
2003,"EN_MAT_DOMCMPC","Iceland","COL",0.55217
2003,"EN_MAT_DOMCMPC","Iceland","NFO",0.76026
2003,"EN_MAT_DOMCMPC","Iceland","MEO",0.69458
2003,"EN_MAT_DOMCMPC","Iceland","GBO",3.36229
2003,"EN_MAT_DOMCMPC","Iceland","CPR",0.01295
2003,"EN_MAT_DOMCMPC","Iceland","PET",0
2003,"EN_MAT_DOMCMPC","Iceland","ALP",23.91733
2003,"EN_MAT_DOMCMPC","Iceland","BIM",8.37688
2003,"EN_MAT_DOMCMPC","Iceland","NMC",8.07825
2003,"EN_MAT_DOMCMPC","Iceland","WCH",4.18772
2003,"EN_MAT_DOMCMPC","Iceland","GAS",0
2003,"EN_MAT_DOMCMPC","Iceland","ONT",0
2003,"EN_MAT_DOMCMPC","Iceland","NMA",1.41433
2003,"EN_MAT_DOMCMPC","Iceland","WOD",0.26792
2003,"EN_MAT_DOMCMPC","Iceland","NMM",9.49258
2003,"EN_MAT_DOMCMPC","Iceland","FEO",-0.06569
2003,"EN_MAT_DOMCMPC","Iceland","CRO",0.546
2003,"EN_MAT_DOMCMPC","Iceland","FOF",0.55217
2004,"EN_MAT_DOMCMPC","Iceland","BIM",6.76287
2004,"EN_MAT_DOMCMPC","Iceland","GAS",0
2004,"EN_MAT_DOMCMPC","Iceland","WCH",2.61023
2004,"EN_MAT_DOMCMPC","Iceland","CRO",0.55124
2004,"EN_MAT_DOMCMPC","Iceland","NMA",1.30325
2004,"EN_MAT_DOMCMPC","Iceland","ALP",26.1474
2004,"EN_MAT_DOMCMPC","Iceland","FOF",0.65269
2004,"EN_MAT_DOMCMPC","Iceland","NMM",11.27773
2004,"EN_MAT_DOMCMPC","Iceland","COL",0.65269
2004,"EN_MAT_DOMCMPC","Iceland","WOD",0.29553
2004,"EN_MAT_DOMCMPC","Iceland","GBO",3.29309
2004,"EN_MAT_DOMCMPC","Iceland","ONT",0
2004,"EN_MAT_DOMCMPC","Iceland","NFO",0.89283
2004,"EN_MAT_DOMCMPC","Iceland","FEO",0.0972
2004,"EN_MAT_DOMCMPC","Iceland","NMC",9.97448
2004,"EN_MAT_DOMCMPC","Iceland","PET",0
2004,"EN_MAT_DOMCMPC","Iceland","CPR",0.01278
2004,"EN_MAT_DOMCMPC","Iceland","MEO",0.99002
2005,"EN_MAT_DOMCMPC","Iceland","NMA",1.27891
2005,"EN_MAT_DOMCMPC","Iceland","BIM",6.78337
2005,"EN_MAT_DOMCMPC","Iceland","FEO",0.26715
2005,"EN_MAT_DOMCMPC","Iceland","GAS",0
2005,"EN_MAT_DOMCMPC","Iceland","WCH",2.54958
2005,"EN_MAT_DOMCMPC","Iceland","NMC",12.05631
2005,"EN_MAT_DOMCMPC","Iceland","MEO",0.84375
2005,"EN_MAT_DOMCMPC","Iceland","CRO",0.58739
2005,"EN_MAT_DOMCMPC","Iceland","FOF",0.74582
2005,"EN_MAT_DOMCMPC","Iceland","PET",0
2005,"EN_MAT_DOMCMPC","Iceland","WOD",0.32166
2005,"EN_MAT_DOMCMPC","Iceland","GBO",3.31216
2005,"EN_MAT_DOMCMPC","Iceland","NFO",0.5766
2005,"EN_MAT_DOMCMPC","Iceland","COL",0.74582
2005,"EN_MAT_DOMCMPC","Iceland","ONT",0
2005,"EN_MAT_DOMCMPC","Iceland","ALP",26.0814
2005,"EN_MAT_DOMCMPC","Iceland","NMM",13.33522
2005,"EN_MAT_DOMCMPC","Iceland","CPR",0.01258
2006,"EN_MAT_DOMCMPC","Iceland","ALP",29.56641
2006,"EN_MAT_DOMCMPC","Iceland","PET",0
2006,"EN_MAT_DOMCMPC","Iceland","ONT",0
2006,"EN_MAT_DOMCMPC","Iceland","CRO",0.5935
2006,"EN_MAT_DOMCMPC","Iceland","COL",0.65726
2006,"EN_MAT_DOMCMPC","Iceland","CPR",0.01283
2006,"EN_MAT_DOMCMPC","Iceland","NMC",13.89905
2006,"EN_MAT_DOMCMPC","Iceland","NFO",1.29589
2006,"EN_MAT_DOMCMPC","Iceland","GAS",0
2006,"EN_MAT_DOMCMPC","Iceland","FEO",0.32314
2006,"EN_MAT_DOMCMPC","Iceland","NMM",15.38047
2006,"EN_MAT_DOMCMPC","Iceland","MEO",1.61903
2006,"EN_MAT_DOMCMPC","Iceland","BIM",5.74181
2006,"EN_MAT_DOMCMPC","Iceland","GBO",3.3277
2006,"EN_MAT_DOMCMPC","Iceland","NMA",1.48142
2006,"EN_MAT_DOMCMPC","Iceland","FOF",0.65726
2006,"EN_MAT_DOMCMPC","Iceland","WCH",1.51904
2006,"EN_MAT_DOMCMPC","Iceland","WOD",0.28875
2007,"EN_MAT_DOMCMPC","Iceland","ONT",0
2007,"EN_MAT_DOMCMPC","Iceland","NMC",10.39293
2007,"EN_MAT_DOMCMPC","Iceland","COL",0.81263
2007,"EN_MAT_DOMCMPC","Iceland","GAS",0
2007,"EN_MAT_DOMCMPC","Iceland","MEO",1.50686
2007,"EN_MAT_DOMCMPC","Iceland","NFO",1.23974
2007,"EN_MAT_DOMCMPC","Iceland","CPR",0.01297
2007,"EN_MAT_DOMCMPC","Iceland","ALP",27.23472
2007,"EN_MAT_DOMCMPC","Iceland","FEO",0.26712
2007,"EN_MAT_DOMCMPC","Iceland","WCH",1.81821
2007,"EN_MAT_DOMCMPC","Iceland","FOF",0.81263
2007,"EN_MAT_DOMCMPC","Iceland","PET",0
2007,"EN_MAT_DOMCMPC","Iceland","GBO",3.32088
2007,"EN_MAT_DOMCMPC","Iceland","CRO",0.64966
2007,"EN_MAT_DOMCMPC","Iceland","NMA",1.49463
2007,"EN_MAT_DOMCMPC","Iceland","BIM",6.06003
2007,"EN_MAT_DOMCMPC","Iceland","NMM",11.88756
2007,"EN_MAT_DOMCMPC","Iceland","WOD",0.25831
2008,"EN_MAT_DOMCMPC","Iceland","PET",0
2008,"EN_MAT_DOMCMPC","Iceland","GAS",0
2008,"EN_MAT_DOMCMPC","Iceland","FEO",0.16579
2008,"EN_MAT_DOMCMPC","Iceland","NMC",9.09586
2008,"EN_MAT_DOMCMPC","Iceland","MEO",2.94499
2008,"EN_MAT_DOMCMPC","Iceland","WOD",0.14331
2008,"EN_MAT_DOMCMPC","Iceland","BIM",5.12633
2008,"EN_MAT_DOMCMPC","Iceland","WCH",1.08111
2008,"EN_MAT_DOMCMPC","Iceland","CPR",0.01278
2008,"EN_MAT_DOMCMPC","Iceland","CRO",0.5912
2008,"EN_MAT_DOMCMPC","Iceland","GBO",3.29793
2008,"EN_MAT_DOMCMPC","Iceland","NFO",2.7792
2008,"EN_MAT_DOMCMPC","Iceland","ONT",0
2008,"EN_MAT_DOMCMPC","Iceland","NMM",10.6396
2008,"EN_MAT_DOMCMPC","Iceland","ALP",25.0208
2008,"EN_MAT_DOMCMPC","Iceland","FOF",0.6273
2008,"EN_MAT_DOMCMPC","Iceland","COL",0.6273
2008,"EN_MAT_DOMCMPC","Iceland","NMA",1.54373
2009,"EN_MAT_DOMCMPC","Iceland","CRO",0.55978
2009,"EN_MAT_DOMCMPC","Iceland","FOF",0.69608
2009,"EN_MAT_DOMCMPC","Iceland","NFO",2.36472
2009,"EN_MAT_DOMCMPC","Iceland","GBO",3.28814
2009,"EN_MAT_DOMCMPC","Iceland","NMC",5.64945
2009,"EN_MAT_DOMCMPC","Iceland","FEO",-0.08761
2009,"EN_MAT_DOMCMPC","Iceland","ALP",18.54693
2009,"EN_MAT_DOMCMPC","Iceland","COL",0.69608
2009,"EN_MAT_DOMCMPC","Iceland","ONT",0
2009,"EN_MAT_DOMCMPC","Iceland","WCH",0.28921
2009,"EN_MAT_DOMCMPC","Iceland","GAS",0
2009,"EN_MAT_DOMCMPC","Iceland","CPR",0.01198
2009,"EN_MAT_DOMCMPC","Iceland","MEO",2.27711
2009,"EN_MAT_DOMCMPC","Iceland","WOD",0.12026
2009,"EN_MAT_DOMCMPC","Iceland","BIM",4.26938
2009,"EN_MAT_DOMCMPC","Iceland","NMA",1.26496
2009,"EN_MAT_DOMCMPC","Iceland","NMM",6.91441
2009,"EN_MAT_DOMCMPC","Iceland","PET",0
2010,"EN_MAT_DOMCMPC","Iceland","NMM",6.61095
2010,"EN_MAT_DOMCMPC","Iceland","ALP",18.42155
2010,"EN_MAT_DOMCMPC","Iceland","PET",0
2010,"EN_MAT_DOMCMPC","Iceland","BIM",4.53839
2010,"EN_MAT_DOMCMPC","Iceland","MEO",2.35809
2010,"EN_MAT_DOMCMPC","Iceland","NFO",2.47638
2010,"EN_MAT_DOMCMPC","Iceland","CPR",0.01217
2010,"EN_MAT_DOMCMPC","Iceland","GAS",0
2010,"EN_MAT_DOMCMPC","Iceland","COL",0.64931
2010,"EN_MAT_DOMCMPC","Iceland","FOF",0.64931
2010,"EN_MAT_DOMCMPC","Iceland","CRO",0.57242
2010,"EN_MAT_DOMCMPC","Iceland","WCH",0.53147
2010,"EN_MAT_DOMCMPC","Iceland","NMC",5.5348
2010,"EN_MAT_DOMCMPC","Iceland","GBO",3.26884
2010,"EN_MAT_DOMCMPC","Iceland","FEO",-0.11828
2010,"EN_MAT_DOMCMPC","Iceland","ONT",0
2010,"EN_MAT_DOMCMPC","Iceland","WOD",0.15348
2010,"EN_MAT_DOMCMPC","Iceland","NMA",1.07615
2011,"EN_MAT_DOMCMPC","Iceland","GBO",3.22389
2011,"EN_MAT_DOMCMPC","Iceland","NFO",2.3609
2011,"EN_MAT_DOMCMPC","Iceland","PET",0
2011,"EN_MAT_DOMCMPC","Iceland","NMC",5.00663
2011,"EN_MAT_DOMCMPC","Iceland","NMM",6.21376
2011,"EN_MAT_DOMCMPC","Iceland","CPR",0.012
2011,"EN_MAT_DOMCMPC","Iceland","COL",0.66467
2011,"EN_MAT_DOMCMPC","Iceland","CRO",0.54759
2011,"EN_MAT_DOMCMPC","Iceland","MEO",2.27699
2011,"EN_MAT_DOMCMPC","Iceland","NMA",1.20713
2011,"EN_MAT_DOMCMPC","Iceland","ONT",0
2011,"EN_MAT_DOMCMPC","Iceland","WOD",0.14577
2011,"EN_MAT_DOMCMPC","Iceland","GAS",0
2011,"EN_MAT_DOMCMPC","Iceland","WCH",0.57164
2011,"EN_MAT_DOMCMPC","Iceland","BIM",4.5009
2011,"EN_MAT_DOMCMPC","Iceland","FEO",-0.08391
2011,"EN_MAT_DOMCMPC","Iceland","ALP",18.17385
2011,"EN_MAT_DOMCMPC","Iceland","FOF",0.66467
2012,"EN_MAT_DOMCMPC","Iceland","FOF",0.63874
2012,"EN_MAT_DOMCMPC","Iceland","BIM",4.92464
2012,"EN_MAT_DOMCMPC","Iceland","FEO",-0.14082
2012,"EN_MAT_DOMCMPC","Iceland","WCH",0.98658
2012,"EN_MAT_DOMCMPC","Iceland","NMC",5.52723
2012,"EN_MAT_DOMCMPC","Iceland","COL",0.63874
2012,"EN_MAT_DOMCMPC","Iceland","ALP",19.36849
2012,"EN_MAT_DOMCMPC","Iceland","WOD",0.2129
2012,"EN_MAT_DOMCMPC","Iceland","NMM",6.85429
2012,"EN_MAT_DOMCMPC","Iceland","NFO",2.40281
2012,"EN_MAT_DOMCMPC","Iceland","CRO",0.56389
2012,"EN_MAT_DOMCMPC","Iceland","MEO",2.26199
2012,"EN_MAT_DOMCMPC","Iceland","GBO",3.14962
2012,"EN_MAT_DOMCMPC","Iceland","CPR",0.01165
2012,"EN_MAT_DOMCMPC","Iceland","PET",0
2012,"EN_MAT_DOMCMPC","Iceland","ONT",0
2012,"EN_MAT_DOMCMPC","Iceland","GAS",0
2012,"EN_MAT_DOMCMPC","Iceland","NMA",1.32706
2013,"EN_MAT_DOMCMPC","Iceland","BIM",4.28142
2013,"EN_MAT_DOMCMPC","Iceland","MEO",2.37228
2013,"EN_MAT_DOMCMPC","Iceland","NMA",1.31732
2013,"EN_MAT_DOMCMPC","Iceland","NFO",2.51194
2013,"EN_MAT_DOMCMPC","Iceland","NMM",4.16103
2013,"EN_MAT_DOMCMPC","Iceland","WCH",0.47895
2013,"EN_MAT_DOMCMPC","Iceland","WOD",0.21453
2013,"EN_MAT_DOMCMPC","Iceland","NMC",2.84371
2013,"EN_MAT_DOMCMPC","Iceland","CRO",0.55073
2013,"EN_MAT_DOMCMPC","Iceland","GAS",0
2013,"EN_MAT_DOMCMPC","Iceland","FEO",-0.13966
2013,"EN_MAT_DOMCMPC","Iceland","ONT",0
2013,"EN_MAT_DOMCMPC","Iceland","FOF",0.73351
2013,"EN_MAT_DOMCMPC","Iceland","PET",0
2013,"EN_MAT_DOMCMPC","Iceland","COL",0.73351
2013,"EN_MAT_DOMCMPC","Iceland","CPR",0.0118
2013,"EN_MAT_DOMCMPC","Iceland","GBO",3.02541
2013,"EN_MAT_DOMCMPC","Iceland","ALP",16.70042
2014,"EN_MAT_DOMCMPC","Iceland","GAS",0
2014,"EN_MAT_DOMCMPC","Iceland","NMA",1.25233
2014,"EN_MAT_DOMCMPC","Iceland","NFO",2.27527
2014,"EN_MAT_DOMCMPC","Iceland","CRO",0.57418
2014,"EN_MAT_DOMCMPC","Iceland","NMC",3.39935
2014,"EN_MAT_DOMCMPC","Iceland","ALP",17.26726
2014,"EN_MAT_DOMCMPC","Iceland","WCH",0.44062
2014,"EN_MAT_DOMCMPC","Iceland","WOD",0.22299
2014,"EN_MAT_DOMCMPC","Iceland","GBO",3.16921
2014,"EN_MAT_DOMCMPC","Iceland","CPR",0.01124
2014,"EN_MAT_DOMCMPC","Iceland","NMM",4.65168
2014,"EN_MAT_DOMCMPC","Iceland","COL",0.60866
2014,"EN_MAT_DOMCMPC","Iceland","PET",0
2014,"EN_MAT_DOMCMPC","Iceland","ONT",0
2014,"EN_MAT_DOMCMPC","Iceland","FEO",-0.09349
2014,"EN_MAT_DOMCMPC","Iceland","FOF",0.60866
2014,"EN_MAT_DOMCMPC","Iceland","BIM",4.41824
2014,"EN_MAT_DOMCMPC","Iceland","MEO",2.18179
2015,"EN_MAT_DOMCMPC","Iceland","ONT",0
2015,"EN_MAT_DOMCMPC","Iceland","MEO",2.2387
2015,"EN_MAT_DOMCMPC","Iceland","COL",0.70253
2015,"EN_MAT_DOMCMPC","Iceland","FOF",0.70253
2015,"EN_MAT_DOMCMPC","Iceland","NMM",6.21996
2015,"EN_MAT_DOMCMPC","Iceland","CRO",0.6095
2015,"EN_MAT_DOMCMPC","Iceland","BIM",5.79681
2015,"EN_MAT_DOMCMPC","Iceland","NMA",1.40068
2015,"EN_MAT_DOMCMPC","Iceland","GAS",0
2015,"EN_MAT_DOMCMPC","Iceland","ALP",21.00757
2015,"EN_MAT_DOMCMPC","Iceland","WOD",0.21171
2015,"EN_MAT_DOMCMPC","Iceland","NFO",2.34641
2015,"EN_MAT_DOMCMPC","Iceland","NMC",4.81928
2015,"EN_MAT_DOMCMPC","Iceland","WCH",1.7492
2015,"EN_MAT_DOMCMPC","Iceland","GBO",3.21657
2015,"EN_MAT_DOMCMPC","Iceland","CPR",0.00983
2015,"EN_MAT_DOMCMPC","Iceland","PET",0
2015,"EN_MAT_DOMCMPC","Iceland","FEO",-0.10772
2016,"EN_MAT_DOMCMPC","Iceland","COL",0.74652
2016,"EN_MAT_DOMCMPC","Iceland","FOF",0.74652
2016,"EN_MAT_DOMCMPC","Iceland","NMM",6.3701
2016,"EN_MAT_DOMCMPC","Iceland","CPR",0.01559
2016,"EN_MAT_DOMCMPC","Iceland","NMC",5.11728
2016,"EN_MAT_DOMCMPC","Iceland","WCH",0.85513
2016,"EN_MAT_DOMCMPC","Iceland","NFO",2.47071
2016,"EN_MAT_DOMCMPC","Iceland","GAS",0
2016,"EN_MAT_DOMCMPC","Iceland","FEO",-0.10207
2016,"EN_MAT_DOMCMPC","Iceland","NMA",1.25282
2016,"EN_MAT_DOMCMPC","Iceland","GBO",3.18205
2016,"EN_MAT_DOMCMPC","Iceland","ALP",21.04722
2016,"EN_MAT_DOMCMPC","Iceland","CRO",0.62965
2016,"EN_MAT_DOMCMPC","Iceland","MEO",2.36863
2016,"EN_MAT_DOMCMPC","Iceland","WOD",0.23541
2016,"EN_MAT_DOMCMPC","Iceland","PET",0
2016,"EN_MAT_DOMCMPC","Iceland","BIM",4.91783
2016,"EN_MAT_DOMCMPC","Iceland","ONT",0
2017,"EN_MAT_DOMCMPC","Iceland","CRO",0.63616
2017,"EN_MAT_DOMCMPC","Iceland","FEO",-0.14993
2017,"EN_MAT_DOMCMPC","Iceland","WCH",0.9844
2017,"EN_MAT_DOMCMPC","Iceland","GAS",0
2017,"EN_MAT_DOMCMPC","Iceland","NFO",2.66935
2017,"EN_MAT_DOMCMPC","Iceland","ALP",23.99836
2017,"EN_MAT_DOMCMPC","Iceland","NMM",7.28692
2017,"EN_MAT_DOMCMPC","Iceland","FOF",0.75958
2017,"EN_MAT_DOMCMPC","Iceland","MEO",2.51942
2017,"EN_MAT_DOMCMPC","Iceland","NMA",1.31929
2017,"EN_MAT_DOMCMPC","Iceland","NMC",5.96763
2017,"EN_MAT_DOMCMPC","Iceland","PET",0
2017,"EN_MAT_DOMCMPC","Iceland","COL",0.75958
2017,"EN_MAT_DOMCMPC","Iceland","WOD",0.20175
2017,"EN_MAT_DOMCMPC","Iceland","BIM",4.9003
2017,"EN_MAT_DOMCMPC","Iceland","ONT",0
2017,"EN_MAT_DOMCMPC","Iceland","GBO",3.06248
2017,"EN_MAT_DOMCMPC","Iceland","CPR",0.0155
2018,"EN_MAT_DOMCMPC","Iceland","BIM",4.82561
2018,"EN_MAT_DOMCMPC","Iceland","NMM",11.98867
2018,"EN_MAT_DOMCMPC","Iceland","FEO",-0.17377
2018,"EN_MAT_DOMCMPC","Iceland","GBO",2.9904
2018,"EN_MAT_DOMCMPC","Iceland","ALP",28.91437
2018,"EN_MAT_DOMCMPC","Iceland","FOF",0.77811
2018,"EN_MAT_DOMCMPC","Iceland","COL",0.77811
2018,"EN_MAT_DOMCMPC","Iceland","NMA",1.4344
