Year,SeriesCode,GeoAreaName,Education level,Value
2009,"SE_ACS_CMPTR","Republic of Korea","LOWSEC",100
2009,"SE_ACS_CMPTR","Republic of Korea","UPPSEC",100
2010,"SE_ACS_CMPTR","Republic of Korea","LOWSEC",100
2010,"SE_ACS_CMPTR","Republic of Korea","SECOND",100
2010,"SE_ACS_CMPTR","Republic of Korea","PRIMAR",100
2010,"SE_ACS_CMPTR","Republic of Korea","UPPSEC",100
2011,"SE_ACS_CMPTR","Republic of Korea","UPPSEC",100
2011,"SE_ACS_CMPTR","Republic of Korea","SECOND",100
2011,"SE_ACS_CMPTR","Republic of Korea","LOWSEC",100
2011,"SE_ACS_CMPTR","Republic of Korea","PRIMAR",100
2012,"SE_ACS_CMPTR","Republic of Korea","UPPSEC",100
2012,"SE_ACS_CMPTR","Republic of Korea","PRIMAR",100
2012,"SE_ACS_CMPTR","Republic of Korea","LOWSEC",100
2012,"SE_ACS_CMPTR","Republic of Korea","SECOND",100
2013,"SE_ACS_CMPTR","Republic of Korea","UPPSEC",100
2013,"SE_ACS_CMPTR","Republic of Korea","SECOND",100
2013,"SE_ACS_CMPTR","Republic of Korea","LOWSEC",100
2013,"SE_ACS_CMPTR","Republic of Korea","PRIMAR",100
2014,"SE_ACS_CMPTR","Republic of Korea","PRIMAR",100
2014,"SE_ACS_CMPTR","Republic of Korea","LOWSEC",100
2014,"SE_ACS_CMPTR","Republic of Korea","SECOND",100
2014,"SE_ACS_CMPTR","Republic of Korea","UPPSEC",100
2015,"SE_ACS_CMPTR","Republic of Korea","UPPSEC",100
2015,"SE_ACS_CMPTR","Republic of Korea","SECOND",100
2015,"SE_ACS_CMPTR","Republic of Korea","LOWSEC",100
2015,"SE_ACS_CMPTR","Republic of Korea","PRIMAR",100
2016,"SE_ACS_CMPTR","Republic of Korea","LOWSEC",100
2016,"SE_ACS_CMPTR","Republic of Korea","SECOND",100
2016,"SE_ACS_CMPTR","Republic of Korea","UPPSEC",100
2016,"SE_ACS_CMPTR","Republic of Korea","PRIMAR",100
2017,"SE_ACS_CMPTR","Republic of Korea","UPPSEC",100
2017,"SE_ACS_CMPTR","Republic of Korea","SECOND",100
2017,"SE_ACS_CMPTR","Republic of Korea","LOWSEC",100
2017,"SE_ACS_CMPTR","Republic of Korea","PRIMAR",100
2018,"SE_ACS_CMPTR","Republic of Korea","PRIMAR",100
2018,"SE_ACS_CMPTR","Republic of Korea","LOWSEC",100
2018,"SE_ACS_CMPTR","Republic of Korea","SECOND",100
2018,"SE_ACS_CMPTR","Republic of Korea","UPPSEC",100
2019,"SE_ACS_CMPTR","Republic of Korea","PRIMAR",100
2019,"SE_ACS_CMPTR","Republic of Korea","UPPSEC",100
2019,"SE_ACS_CMPTR","Republic of Korea","SECOND",100
2019,"SE_ACS_CMPTR","Republic of Korea","LOWSEC",100
2020,"SE_ACS_CMPTR","Republic of Korea","PRIMAR",100
2020,"SE_ACS_CMPTR","Republic of Korea","LOWSEC",100
2020,"SE_ACS_CMPTR","Republic of Korea","SECOND",100
2020,"SE_ACS_CMPTR","Republic of Korea","UPPSEC",100
2016,"SE_ACS_CMPTR","Kyrgyzstan","UPPSEC",88.00999
2017,"SE_ACS_CMPTR","Kyrgyzstan","LOWSEC",88.81932
2017,"SE_ACS_CMPTR","Kyrgyzstan","PRIMAR",88.81932
2017,"SE_ACS_CMPTR","Kyrgyzstan","SECOND",87.26655
2017,"SE_ACS_CMPTR","Kyrgyzstan","UPPSEC",85.8643
2018,"SE_ACS_CMPTR","Kyrgyzstan","UPPSEC",86.67199
2020,"SE_ACS_CMPTR","Kyrgyzstan","UPPSEC",94.2597
2021,"SE_ACS_CMPTR","Kyrgyzstan","UPPSEC",95.1441
2015,"SE_ACS_CMPTR","Latvia","SECOND",100
2016,"SE_ACS_CMPTR","Latvia","SECOND",100
2016,"SE_ACS_CMPTR","Latvia","PRIMAR",100
2016,"SE_ACS_CMPTR","Latvia","LOWSEC",100
2016,"SE_ACS_CMPTR","Latvia","UPPSEC",100
2018,"SE_ACS_CMPTR","Latvia","SECOND",99.43957
2019,"SE_ACS_CMPTR","Latvia","PRIMAR",68.61253
2015,"SE_ACS_CMPTR","Lithuania","PRIMAR",54.99619
2015,"SE_ACS_CMPTR","Lithuania","SECOND",96.64321
2018,"SE_ACS_CMPTR","Lithuania","SECOND",100
2019,"SE_ACS_CMPTR","Lithuania","SECOND",95.90499
2019,"SE_ACS_CMPTR","Lithuania","PRIMAR",69.11612
2020,"SE_ACS_CMPTR","Lithuania","PRIMAR",97.6
2020,"SE_ACS_CMPTR","Lithuania","SECOND",99.55056
2020,"SE_ACS_CMPTR","Lithuania","LOWSEC",99.5283
2020,"SE_ACS_CMPTR","Lithuania","UPPSEC",99.57082
2015,"SE_ACS_CMPTR","Luxembourg","SECOND",100
2018,"SE_ACS_CMPTR","Luxembourg","SECOND",97.61904
2015,"SE_ACS_CMPTR","Malta","SECOND",69.79167
2018,"SE_ACS_CMPTR","Malta","SECOND",100
2019,"SE_ACS_CMPTR","Malta","PRIMAR",98.97959
2009,"SE_ACS_CMPTR","Mexico","PRIMAR",63.76283
2009,"SE_ACS_CMPTR","Mexico","LOWSEC",89.84213
2013,"SE_ACS_CMPTR","Mexico","PRIMAR",48.01639
2015,"SE_ACS_CMPTR","Mexico","SECOND",83.1753
2016,"SE_ACS_CMPTR","Mexico","UPPSEC",66.51853
2018,"SE_ACS_CMPTR","Mexico","SECOND",83.71043
2015,"SE_ACS_CMPTR","Republic of Moldova","SECOND",98.4738
2016,"SE_ACS_CMPTR","Republic of Moldova","SECOND",100
2016,"SE_ACS_CMPTR","Republic of Moldova","LOWSEC",100
2016,"SE_ACS_CMPTR","Republic of Moldova","PRIMAR",100
2016,"SE_ACS_CMPTR","Republic of Moldova","UPPSEC",100
2017,"SE_ACS_CMPTR","Republic of Moldova","UPPSEC",100
2017,"SE_ACS_CMPTR","Republic of Moldova","PRIMAR",100
2017,"SE_ACS_CMPTR","Republic of Moldova","LOWSEC",100
2017,"SE_ACS_CMPTR","Republic of Moldova","SECOND",100
2018,"SE_ACS_CMPTR","Republic of Moldova","SECOND",100
2018,"SE_ACS_CMPTR","Republic of Moldova","LOWSEC",100
2018,"SE_ACS_CMPTR","Republic of Moldova","PRIMAR",100
2018,"SE_ACS_CMPTR","Republic of Moldova","UPPSEC",100
2019,"SE_ACS_CMPTR","Republic of Moldova","UPPSEC",100
2019,"SE_ACS_CMPTR","Republic of Moldova","PRIMAR",100
2019,"SE_ACS_CMPTR","Republic of Moldova","LOWSEC",100
2019,"SE_ACS_CMPTR","Republic of Moldova","SECOND",100
2020,"SE_ACS_CMPTR","Republic of Moldova","SECOND",99.80013
2020,"SE_ACS_CMPTR","Republic of Moldova","LOWSEC",99.72949
2020,"SE_ACS_CMPTR","Republic of Moldova","PRIMAR",99.25743
2020,"SE_ACS_CMPTR","Republic of Moldova","UPPSEC",100
2021,"SE_ACS_CMPTR","Republic of Moldova","LOWSEC",100
2021,"SE_ACS_CMPTR","Republic of Moldova","SECOND",99.93399
2021,"SE_ACS_CMPTR","Republic of Moldova","UPPSEC",99.7449
2021,"SE_ACS_CMPTR","Republic of Moldova","PRIMAR",99.7559
2015,"SE_ACS_CMPTR","Montenegro","SECOND",100
2018,"SE_ACS_CMPTR","Montenegro","SECOND",100
2019,"SE_ACS_CMPTR","Montenegro","PRIMAR",38.4058
2000,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2000,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2000,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2000,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2001,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2001,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2001,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2001,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2002,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2002,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2002,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2002,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2003,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2003,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2003,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2003,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2004,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2004,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2004,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2004,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2005,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2005,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2005,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2005,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2006,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2006,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2006,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2006,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2007,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2007,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2007,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2007,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2008,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2008,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2008,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2008,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2009,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2009,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2009,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2009,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2010,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2010,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2010,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2010,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2011,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2011,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2011,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2011,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2012,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2012,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2012,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2012,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2013,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2013,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2013,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2013,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2014,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2014,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2014,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2014,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2015,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2015,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2015,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2015,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2016,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2016,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2016,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2016,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2017,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2017,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2017,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2017,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2018,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2018,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2018,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2018,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2019,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","PRIMAR",100
2019,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","LOWSEC",100
2019,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","UPPSEC",100
2019,"SE_ACS_CMPTR","Netherlands (Kingdom of the)","SECOND",100
2015,"SE_ACS_CMPTR","New Zealand","SECOND",88.45866
2015,"SE_ACS_CMPTR","New Zealand","PRIMAR",98.49974
2019,"SE_ACS_CMPTR","New Zealand","PRIMAR",99.05025
2019,"SE_ACS_CMPTR","New Zealand","SECOND",97.21674
2000,"SE_ACS_CMPTR","Norway","PRIMAR",100
2000,"SE_ACS_CMPTR","Norway","LOWSEC",100
2001,"SE_ACS_CMPTR","Norway","LOWSEC",100
2001,"SE_ACS_CMPTR","Norway","PRIMAR",100
2002,"SE_ACS_CMPTR","Norway","LOWSEC",100
2002,"SE_ACS_CMPTR","Norway","PRIMAR",100
2003,"SE_ACS_CMPTR","Norway","LOWSEC",100
2003,"SE_ACS_CMPTR","Norway","PRIMAR",100
2004,"SE_ACS_CMPTR","Norway","PRIMAR",100
2004,"SE_ACS_CMPTR","Norway","LOWSEC",100
2005,"SE_ACS_CMPTR","Norway","LOWSEC",100
2005,"SE_ACS_CMPTR","Norway","PRIMAR",100
2006,"SE_ACS_CMPTR","Norway","PRIMAR",100
2006,"SE_ACS_CMPTR","Norway","LOWSEC",100
2007,"SE_ACS_CMPTR","Norway","LOWSEC",100
2007,"SE_ACS_CMPTR","Norway","PRIMAR",100
2008,"SE_ACS_CMPTR","Norway","LOWSEC",100
2008,"SE_ACS_CMPTR","Norway","PRIMAR",100
2008,"SE_ACS_CMPTR","Norway","UPPSEC",100
2008,"SE_ACS_CMPTR","Norway","SECOND",100
2009,"SE_ACS_CMPTR","Norway","LOWSEC",100
2009,"SE_ACS_CMPTR","Norway","UPPSEC",100
2009,"SE_ACS_CMPTR","Norway","SECOND",100
2009,"SE_ACS_CMPTR","Norway","PRIMAR",100
2010,"SE_ACS_CMPTR","Norway","PRIMAR",100
2010,"SE_ACS_CMPTR","Norway","UPPSEC",100
2010,"SE_ACS_CMPTR","Norway","SECOND",100
2010,"SE_ACS_CMPTR","Norway","LOWSEC",100
2011,"SE_ACS_CMPTR","Norway","LOWSEC",100
2011,"SE_ACS_CMPTR","Norway","UPPSEC",100
2011,"SE_ACS_CMPTR","Norway","SECOND",100
2011,"SE_ACS_CMPTR","Norway","PRIMAR",100
2012,"SE_ACS_CMPTR","Norway","SECOND",100
2012,"SE_ACS_CMPTR","Norway","UPPSEC",100
2012,"SE_ACS_CMPTR","Norway","LOWSEC",100
2012,"SE_ACS_CMPTR","Norway","PRIMAR",100
2013,"SE_ACS_CMPTR","Norway","LOWSEC",100
2013,"SE_ACS_CMPTR","Norway","UPPSEC",100
2013,"SE_ACS_CMPTR","Norway","SECOND",100
2013,"SE_ACS_CMPTR","Norway","PRIMAR",100
2014,"SE_ACS_CMPTR","Norway","PRIMAR",100
2014,"SE_ACS_CMPTR","Norway","SECOND",100
2014,"SE_ACS_CMPTR","Norway","UPPSEC",100
2014,"SE_ACS_CMPTR","Norway","LOWSEC",100
2015,"SE_ACS_CMPTR","Norway","PRIMAR",100
2015,"SE_ACS_CMPTR","Norway","LOWSEC",100
2015,"SE_ACS_CMPTR","Norway","UPPSEC",100
2015,"SE_ACS_CMPTR","Norway","SECOND",100
2016,"SE_ACS_CMPTR","Norway","PRIMAR",100
2016,"SE_ACS_CMPTR","Norway","SECOND",100
2016,"SE_ACS_CMPTR","Norway","UPPSEC",100
2016,"SE_ACS_CMPTR","Norway","LOWSEC",100
2017,"SE_ACS_CMPTR","Norway","LOWSEC",100
2017,"SE_ACS_CMPTR","Norway","UPPSEC",100
2017,"SE_ACS_CMPTR","Norway","SECOND",100
2017,"SE_ACS_CMPTR","Norway","PRIMAR",100
2018,"SE_ACS_CMPTR","Norway","PRIMAR",100
2018,"SE_ACS_CMPTR","Norway","SECOND",100
2018,"SE_ACS_CMPTR","Norway","UPPSEC",100
2018,"SE_ACS_CMPTR","Norway","LOWSEC",100
2019,"SE_ACS_CMPTR","Norway","UPPSEC",100
2019,"SE_ACS_CMPTR","Norway","SECOND",100
2019,"SE_ACS_CMPTR","Norway","PRIMAR",100
2019,"SE_ACS_CMPTR","Norway","LOWSEC",100
2020,"SE_ACS_CMPTR","Norway","PRIMAR",100
2020,"SE_ACS_CMPTR","Norway","LOWSEC",100
2000,"SE_ACS_CMPTR","Poland","PRIMAR",100
2000,"SE_ACS_CMPTR","Poland","LOWSEC",100
2000,"SE_ACS_CMPTR","Poland","UPPSEC",100
2000,"SE_ACS_CMPTR","Poland","SECOND",100
2001,"SE_ACS_CMPTR","Poland","SECOND",100
2001,"SE_ACS_CMPTR","Poland","UPPSEC",100
2001,"SE_ACS_CMPTR","Poland","LOWSEC",100
2001,"SE_ACS_CMPTR","Poland","PRIMAR",100
2002,"SE_ACS_CMPTR","Poland","SECOND",100
2002,"SE_ACS_CMPTR","Poland","PRIMAR",100
2002,"SE_ACS_CMPTR","Poland","LOWSEC",100
2002,"SE_ACS_CMPTR","Poland","UPPSEC",100
2003,"SE_ACS_CMPTR","Poland","SECOND",100
2003,"SE_ACS_CMPTR","Poland","UPPSEC",100
2003,"SE_ACS_CMPTR","Poland","LOWSEC",100
2003,"SE_ACS_CMPTR","Poland","PRIMAR",100
2004,"SE_ACS_CMPTR","Poland","PRIMAR",100
2004,"SE_ACS_CMPTR","Poland","LOWSEC",100
2004,"SE_ACS_CMPTR","Poland","UPPSEC",100
2004,"SE_ACS_CMPTR","Poland","SECOND",100
2005,"SE_ACS_CMPTR","Poland","SECOND",100
2005,"SE_ACS_CMPTR","Poland","UPPSEC",100
2005,"SE_ACS_CMPTR","Poland","LOWSEC",100
2005,"SE_ACS_CMPTR","Poland","PRIMAR",100
2006,"SE_ACS_CMPTR","Poland","LOWSEC",100
2006,"SE_ACS_CMPTR","Poland","UPPSEC",100
2006,"SE_ACS_CMPTR","Poland","SECOND",100
2006,"SE_ACS_CMPTR","Poland","PRIMAR",100
2007,"SE_ACS_CMPTR","Poland","SECOND",100
2007,"SE_ACS_CMPTR","Poland","UPPSEC",100
2007,"SE_ACS_CMPTR","Poland","LOWSEC",100
2007,"SE_ACS_CMPTR","Poland","PRIMAR",100
2008,"SE_ACS_CMPTR","Poland","PRIMAR",100
2008,"SE_ACS_CMPTR","Poland","LOWSEC",100
2008,"SE_ACS_CMPTR","Poland","UPPSEC",100
2008,"SE_ACS_CMPTR","Poland","SECOND",100
2009,"SE_ACS_CMPTR","Poland","PRIMAR",100
2009,"SE_ACS_CMPTR","Poland","SECOND",100
2009,"SE_ACS_CMPTR","Poland","UPPSEC",100
2009,"SE_ACS_CMPTR","Poland","LOWSEC",100
2010,"SE_ACS_CMPTR","Poland","PRIMAR",100
2010,"SE_ACS_CMPTR","Poland","LOWSEC",100
2010,"SE_ACS_CMPTR","Poland","UPPSEC",100
2010,"SE_ACS_CMPTR","Poland","SECOND",100
2011,"SE_ACS_CMPTR","Poland","UPPSEC",100
2011,"SE_ACS_CMPTR","Poland","SECOND",100
2011,"SE_ACS_CMPTR","Poland","LOWSEC",100
2011,"SE_ACS_CMPTR","Poland","PRIMAR",100
2012,"SE_ACS_CMPTR","Poland","PRIMAR",100
2012,"SE_ACS_CMPTR","Poland","LOWSEC",100
2012,"SE_ACS_CMPTR","Poland","SECOND",100
2012,"SE_ACS_CMPTR","Poland","UPPSEC",100
2013,"SE_ACS_CMPTR","Poland","SECOND",100
2013,"SE_ACS_CMPTR","Poland","LOWSEC",100
2013,"SE_ACS_CMPTR","Poland","PRIMAR",100
2013,"SE_ACS_CMPTR","Poland","UPPSEC",100
2014,"SE_ACS_CMPTR","Poland","PRIMAR",100
2014,"SE_ACS_CMPTR","Poland","LOWSEC",100
2014,"SE_ACS_CMPTR","Poland","UPPSEC",100
2014,"SE_ACS_CMPTR","Poland","SECOND",100
2015,"SE_ACS_CMPTR","Poland","UPPSEC",100
2015,"SE_ACS_CMPTR","Poland","SECOND",100
2015,"SE_ACS_CMPTR","Poland","LOWSEC",100
2015,"SE_ACS_CMPTR","Poland","PRIMAR",100
2016,"SE_ACS_CMPTR","Poland","SECOND",100
2016,"SE_ACS_CMPTR","Poland","PRIMAR",100
2016,"SE_ACS_CMPTR","Poland","LOWSEC",100
2016,"SE_ACS_CMPTR","Poland","UPPSEC",100
2018,"SE_ACS_CMPTR","Poland","SECOND",100
2000,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2000,"SE_ACS_CMPTR","Portugal","SECOND",100
2000,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2000,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2001,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2001,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2001,"SE_ACS_CMPTR","Portugal","SECOND",100
2001,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2002,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2002,"SE_ACS_CMPTR","Portugal","SECOND",100
2002,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2002,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2003,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2003,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2003,"SE_ACS_CMPTR","Portugal","SECOND",100
2003,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2004,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2004,"SE_ACS_CMPTR","Portugal","SECOND",100
2004,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2004,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2005,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2005,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2005,"SE_ACS_CMPTR","Portugal","SECOND",100
2005,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2006,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2006,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2006,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2006,"SE_ACS_CMPTR","Portugal","SECOND",100
2007,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2007,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2007,"SE_ACS_CMPTR","Portugal","SECOND",100
2007,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2008,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2008,"SE_ACS_CMPTR","Portugal","SECOND",100
2008,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2008,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2009,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2009,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2009,"SE_ACS_CMPTR","Portugal","SECOND",100
2009,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2010,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2010,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2010,"SE_ACS_CMPTR","Portugal","SECOND",100
2010,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2011,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2011,"SE_ACS_CMPTR","Portugal","SECOND",100
2011,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2011,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2012,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2012,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2012,"SE_ACS_CMPTR","Portugal","SECOND",100
2012,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2013,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2013,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2013,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2013,"SE_ACS_CMPTR","Portugal","SECOND",100
2014,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2014,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2014,"SE_ACS_CMPTR","Portugal","SECOND",100
2014,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2015,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2015,"SE_ACS_CMPTR","Portugal","SECOND",100
2015,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2015,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2016,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2016,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2016,"SE_ACS_CMPTR","Portugal","SECOND",100
2016,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2017,"SE_ACS_CMPTR","Portugal","SECOND",100
2017,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2017,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2018,"SE_ACS_CMPTR","Portugal","LOWSEC",100
2018,"SE_ACS_CMPTR","Portugal","UPPSEC",100
2018,"SE_ACS_CMPTR","Portugal","SECOND",100
2018,"SE_ACS_CMPTR","Portugal","PRIMAR",100
2015,"SE_ACS_CMPTR","Romania","SECOND",96.42248
2018,"SE_ACS_CMPTR","Romania","SECOND",100
2019,"SE_ACS_CMPTR","Romania","SECOND",66.13973
2020,"SE_ACS_CMPTR","Albania","LOWSEC",100
2020,"SE_ACS_CMPTR","Albania","PRIMAR",54.32331
2021,"SE_ACS_CMPTR","Albania","UPPSEC",67.26908
2021,"SE_ACS_CMPTR","Albania","PRIMAR",83.02048
2021,"SE_ACS_CMPTR","Albania","LOWSEC",83.02048
2021,"SE_ACS_CMPTR","Albania","SECOND",78.32335
2015,"SE_ACS_CMPTR","Serbia","PRIMAR",27.05999
2018,"SE_ACS_CMPTR","Serbia","SECOND",99.75788
2019,"SE_ACS_CMPTR","Serbia","PRIMAR",26.99887
2019,"SE_ACS_CMPTR","Serbia","PRIMAR",26.99887
