Year,SeriesCode,GeoAreaName,Activity,Value
2000,"NV_IND_MANF_CD","Colombia","ISIC4_C",15.76
2001,"NV_IND_MANF_CD","Colombia","ISIC4_C",15.99
2002,"NV_IND_MANF_CD","Colombia","ISIC4_C",15.88
2003,"NV_IND_MANF_CD","Colombia","ISIC4_C",16.11
2004,"NV_IND_MANF_CD","Colombia","ISIC4_C",16.31
2005,"NV_IND_MANF_CD","Colombia","ISIC4_C",15.99
2006,"NV_IND_MANF_CD","Colombia","ISIC4_C",15.98
2007,"NV_IND_MANF_CD","Colombia","ISIC4_C",16.15
2008,"NV_IND_MANF_CD","Colombia","ISIC4_C",15.37
2009,"NV_IND_MANF_CD","Colombia","ISIC4_C",14.78
2010,"NV_IND_MANF_CD","Colombia","ISIC4_C",13.97
2011,"NV_IND_MANF_CD","Colombia","ISIC4_C",13.22
2012,"NV_IND_MANF_CD","Colombia","ISIC4_C",13.09
2013,"NV_IND_MANF_CD","Colombia","ISIC4_C",12.66
2014,"NV_IND_MANF_CD","Colombia","ISIC4_C",12.27
2015,"NV_IND_MANF_CD","Colombia","ISIC4_C",12.4
2016,"NV_IND_MANF_CD","Colombia","ISIC4_C",12.3
2017,"NV_IND_MANF_CD","Colombia","ISIC4_C",11.41
2018,"NV_IND_MANF_CD","Colombia","ISIC4_C",11.15
2019,"NV_IND_MANF_CD","Colombia","ISIC4_C",10.93
2020,"NV_IND_MANF_CD","Colombia","ISIC4_C",10.87
2021,"NV_IND_MANF_CD","Colombia","ISIC4_C",11.52
2000,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",18.32
2001,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",17.43
2002,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",17.39
2003,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",17.1
2004,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",16.89
2005,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",16.87
2006,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",16.49
2007,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",16.13
2008,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",15.13
2009,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",14.15
2010,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",14.58
2011,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",14.3
2012,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",13.88
2013,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",12.84
2014,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",12.29
2015,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",11.61
2016,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",11.61
2017,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",11.73
2018,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",11.92
2019,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",12.05
2020,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",12.73
2021,"NV_IND_MANF_CD","Costa Rica","ISIC4_C",13.88
2000,"NV_IND_MANF_CD","Croatia","ISIC4_C",16.68
2001,"NV_IND_MANF_CD","Croatia","ISIC4_C",16.36
2002,"NV_IND_MANF_CD","Croatia","ISIC4_C",15.22
2003,"NV_IND_MANF_CD","Croatia","ISIC4_C",14.84
2004,"NV_IND_MANF_CD","Croatia","ISIC4_C",15.01
2005,"NV_IND_MANF_CD","Croatia","ISIC4_C",14.28
2006,"NV_IND_MANF_CD","Croatia","ISIC4_C",13.78
2007,"NV_IND_MANF_CD","Croatia","ISIC4_C",13.87
2008,"NV_IND_MANF_CD","Croatia","ISIC4_C",13.48
2009,"NV_IND_MANF_CD","Croatia","ISIC4_C",13.23
2010,"NV_IND_MANF_CD","Croatia","ISIC4_C",12.93
2011,"NV_IND_MANF_CD","Croatia","ISIC4_C",13.56
2012,"NV_IND_MANF_CD","Croatia","ISIC4_C",13.51
2013,"NV_IND_MANF_CD","Croatia","ISIC4_C",12.61
2014,"NV_IND_MANF_CD","Croatia","ISIC4_C",12.73
2015,"NV_IND_MANF_CD","Croatia","ISIC4_C",12.75
2016,"NV_IND_MANF_CD","Croatia","ISIC4_C",12.87
2017,"NV_IND_MANF_CD","Croatia","ISIC4_C",12.74
2018,"NV_IND_MANF_CD","Croatia","ISIC4_C",12.3
2019,"NV_IND_MANF_CD","Croatia","ISIC4_C",11.9
2020,"NV_IND_MANF_CD","Croatia","ISIC4_C",12.06
2021,"NV_IND_MANF_CD","Croatia","ISIC4_C",11.4
2000,"NV_IND_MANF_CD","Cyprus","ISIC4_C",8.15
2001,"NV_IND_MANF_CD","Cyprus","ISIC4_C",7.75
2002,"NV_IND_MANF_CD","Cyprus","ISIC4_C",7.73
2003,"NV_IND_MANF_CD","Cyprus","ISIC4_C",7.34
2004,"NV_IND_MANF_CD","Cyprus","ISIC4_C",7.21
2005,"NV_IND_MANF_CD","Cyprus","ISIC4_C",6.8
2006,"NV_IND_MANF_CD","Cyprus","ISIC4_C",6.13
2007,"NV_IND_MANF_CD","Cyprus","ISIC4_C",5.74
2008,"NV_IND_MANF_CD","Cyprus","ISIC4_C",5.48
2009,"NV_IND_MANF_CD","Cyprus","ISIC4_C",5.38
2010,"NV_IND_MANF_CD","Cyprus","ISIC4_C",5.05
2011,"NV_IND_MANF_CD","Cyprus","ISIC4_C",4.6
2012,"NV_IND_MANF_CD","Cyprus","ISIC4_C",4.19
2013,"NV_IND_MANF_CD","Cyprus","ISIC4_C",3.88
2014,"NV_IND_MANF_CD","Cyprus","ISIC4_C",4.08
2015,"NV_IND_MANF_CD","Cyprus","ISIC4_C",4.26
2016,"NV_IND_MANF_CD","Cyprus","ISIC4_C",4.57
2017,"NV_IND_MANF_CD","Cyprus","ISIC4_C",4.89
2018,"NV_IND_MANF_CD","Cyprus","ISIC4_C",5.33
2019,"NV_IND_MANF_CD","Cyprus","ISIC4_C",5.45
2020,"NV_IND_MANF_CD","Cyprus","ISIC4_C",5.67
2021,"NV_IND_MANF_CD","Cyprus","ISIC4_C",5.7
2000,"NV_IND_MANF_CD","Czechia","ISIC4_C",23.38
2001,"NV_IND_MANF_CD","Czechia","ISIC4_C",23.65
2002,"NV_IND_MANF_CD","Czechia","ISIC4_C",22.35
2003,"NV_IND_MANF_CD","Czechia","ISIC4_C",21.66
2004,"NV_IND_MANF_CD","Czechia","ISIC4_C",22.74
2005,"NV_IND_MANF_CD","Czechia","ISIC4_C",22.62
2006,"NV_IND_MANF_CD","Czechia","ISIC4_C",23.26
2007,"NV_IND_MANF_CD","Czechia","ISIC4_C",23.2
2008,"NV_IND_MANF_CD","Czechia","ISIC4_C",21.97
2009,"NV_IND_MANF_CD","Czechia","ISIC4_C",20.36
2010,"NV_IND_MANF_CD","Czechia","ISIC4_C",20.96
2011,"NV_IND_MANF_CD","Czechia","ISIC4_C",22.11
2012,"NV_IND_MANF_CD","Czechia","ISIC4_C",21.94
2013,"NV_IND_MANF_CD","Czechia","ISIC4_C",21.96
2014,"NV_IND_MANF_CD","Czechia","ISIC4_C",23.71
2015,"NV_IND_MANF_CD","Czechia","ISIC4_C",23.92
2016,"NV_IND_MANF_CD","Czechia","ISIC4_C",24.03
2017,"NV_IND_MANF_CD","Czechia","ISIC4_C",23.53
2018,"NV_IND_MANF_CD","Czechia","ISIC4_C",22.67
2019,"NV_IND_MANF_CD","Czechia","ISIC4_C",22.62
2020,"NV_IND_MANF_CD","Czechia","ISIC4_C",21.35
2021,"NV_IND_MANF_CD","Czechia","ISIC4_C",21.08
2000,"NV_IND_MANF_CD","Denmark","ISIC4_C",14.14
2001,"NV_IND_MANF_CD","Denmark","ISIC4_C",14.04
2002,"NV_IND_MANF_CD","Denmark","ISIC4_C",13.93
2003,"NV_IND_MANF_CD","Denmark","ISIC4_C",13.24
2004,"NV_IND_MANF_CD","Denmark","ISIC4_C",12.75
2005,"NV_IND_MANF_CD","Denmark","ISIC4_C",12.04
2006,"NV_IND_MANF_CD","Denmark","ISIC4_C",12.07
2007,"NV_IND_MANF_CD","Denmark","ISIC4_C",11.95
2008,"NV_IND_MANF_CD","Denmark","ISIC4_C",11.72
2009,"NV_IND_MANF_CD","Denmark","ISIC4_C",11.11
2010,"NV_IND_MANF_CD","Denmark","ISIC4_C",10.93
2011,"NV_IND_MANF_CD","Denmark","ISIC4_C",11.04
2012,"NV_IND_MANF_CD","Denmark","ISIC4_C",11.43
2013,"NV_IND_MANF_CD","Denmark","ISIC4_C",11.78
2014,"NV_IND_MANF_CD","Denmark","ISIC4_C",11.86
2015,"NV_IND_MANF_CD","Denmark","ISIC4_C",12.4
2016,"NV_IND_MANF_CD","Denmark","ISIC4_C",12.93
2017,"NV_IND_MANF_CD","Denmark","ISIC4_C",13.01
2018,"NV_IND_MANF_CD","Denmark","ISIC4_C",13.09
2019,"NV_IND_MANF_CD","Denmark","ISIC4_C",13.41
2020,"NV_IND_MANF_CD","Denmark","ISIC4_C",13.19
2021,"NV_IND_MANF_CD","Denmark","ISIC4_C",11.96
2000,"NV_IND_MANF_CD","Estonia","ISIC4_C",15.47
2001,"NV_IND_MANF_CD","Estonia","ISIC4_C",16.05
2002,"NV_IND_MANF_CD","Estonia","ISIC4_C",15.67
2003,"NV_IND_MANF_CD","Estonia","ISIC4_C",15.75
2004,"NV_IND_MANF_CD","Estonia","ISIC4_C",14.92
2005,"NV_IND_MANF_CD","Estonia","ISIC4_C",14.67
2006,"NV_IND_MANF_CD","Estonia","ISIC4_C",14.47
2007,"NV_IND_MANF_CD","Estonia","ISIC4_C",13.87
2008,"NV_IND_MANF_CD","Estonia","ISIC4_C",13.74
2009,"NV_IND_MANF_CD","Estonia","ISIC4_C",12.29
2010,"NV_IND_MANF_CD","Estonia","ISIC4_C",13.75
2011,"NV_IND_MANF_CD","Estonia","ISIC4_C",14.61
2012,"NV_IND_MANF_CD","Estonia","ISIC4_C",14.01
2013,"NV_IND_MANF_CD","Estonia","ISIC4_C",13.74
2014,"NV_IND_MANF_CD","Estonia","ISIC4_C",14.18
2015,"NV_IND_MANF_CD","Estonia","ISIC4_C",13.91
2016,"NV_IND_MANF_CD","Estonia","ISIC4_C",13.89
2017,"NV_IND_MANF_CD","Estonia","ISIC4_C",13.61
2018,"NV_IND_MANF_CD","Estonia","ISIC4_C",13.47
2019,"NV_IND_MANF_CD","Estonia","ISIC4_C",13.1
2020,"NV_IND_MANF_CD","Estonia","ISIC4_C",12.83
2021,"NV_IND_MANF_CD","Estonia","ISIC4_C",12.72
2000,"NV_IND_MANF_CD","Finland","ISIC4_C",24.15
2001,"NV_IND_MANF_CD","Finland","ISIC4_C",23.6
2002,"NV_IND_MANF_CD","Finland","ISIC4_C",22.87
2003,"NV_IND_MANF_CD","Finland","ISIC4_C",21.95
2004,"NV_IND_MANF_CD","Finland","ISIC4_C",21.54
2005,"NV_IND_MANF_CD","Finland","ISIC4_C",21.22
2006,"NV_IND_MANF_CD","Finland","ISIC4_C",21.81
2007,"NV_IND_MANF_CD","Finland","ISIC4_C",22.13
2008,"NV_IND_MANF_CD","Finland","ISIC4_C",20.79
2009,"NV_IND_MANF_CD","Finland","ISIC4_C",16.67
2010,"NV_IND_MANF_CD","Finland","ISIC4_C",16.97
2011,"NV_IND_MANF_CD","Finland","ISIC4_C",16.26
2012,"NV_IND_MANF_CD","Finland","ISIC4_C",14.46
2013,"NV_IND_MANF_CD","Finland","ISIC4_C",14.5
2014,"NV_IND_MANF_CD","Finland","ISIC4_C",14.46
2015,"NV_IND_MANF_CD","Finland","ISIC4_C",14.68
2016,"NV_IND_MANF_CD","Finland","ISIC4_C",14.57
2017,"NV_IND_MANF_CD","Finland","ISIC4_C",15.2
2018,"NV_IND_MANF_CD","Finland","ISIC4_C",14.59
2019,"NV_IND_MANF_CD","Finland","ISIC4_C",14.41
2020,"NV_IND_MANF_CD","Finland","ISIC4_C",14.25
2021,"NV_IND_MANF_CD","Finland","ISIC4_C",14.68
2000,"NV_IND_MANF_CD","France","ISIC4_C",14.48
2001,"NV_IND_MANF_CD","France","ISIC4_C",14.03
2002,"NV_IND_MANF_CD","France","ISIC4_C",13.59
2003,"NV_IND_MANF_CD","France","ISIC4_C",13.09
2004,"NV_IND_MANF_CD","France","ISIC4_C",12.68
2005,"NV_IND_MANF_CD","France","ISIC4_C",12.25
2006,"NV_IND_MANF_CD","France","ISIC4_C",11.73
2007,"NV_IND_MANF_CD","France","ISIC4_C",11.63
2008,"NV_IND_MANF_CD","France","ISIC4_C",11.1
2009,"NV_IND_MANF_CD","France","ISIC4_C",10.59
2010,"NV_IND_MANF_CD","France","ISIC4_C",10.33
2011,"NV_IND_MANF_CD","France","ISIC4_C",10.4
2012,"NV_IND_MANF_CD","France","ISIC4_C",10.36
2013,"NV_IND_MANF_CD","France","ISIC4_C",10.35
2014,"NV_IND_MANF_CD","France","ISIC4_C",10.28
2015,"NV_IND_MANF_CD","France","ISIC4_C",10.43
2016,"NV_IND_MANF_CD","France","ISIC4_C",10.28
2017,"NV_IND_MANF_CD","France","ISIC4_C",10.14
2018,"NV_IND_MANF_CD","France","ISIC4_C",9.97
2019,"NV_IND_MANF_CD","France","ISIC4_C",10.01
2020,"NV_IND_MANF_CD","France","ISIC4_C",9.27
2021,"NV_IND_MANF_CD","France","ISIC4_C",8.88
2000,"NV_IND_MANF_CD","Georgia","ISIC4_C",10.59
2001,"NV_IND_MANF_CD","Georgia","ISIC4_C",10.58
2002,"NV_IND_MANF_CD","Georgia","ISIC4_C",11.08
2003,"NV_IND_MANF_CD","Georgia","ISIC4_C",11.27
2004,"NV_IND_MANF_CD","Georgia","ISIC4_C",10.57
2005,"NV_IND_MANF_CD","Georgia","ISIC4_C",10.46
2006,"NV_IND_MANF_CD","Georgia","ISIC4_C",9.62
2007,"NV_IND_MANF_CD","Georgia","ISIC4_C",9.47
2008,"NV_IND_MANF_CD","Georgia","ISIC4_C",9.03
2009,"NV_IND_MANF_CD","Georgia","ISIC4_C",8.59
2010,"NV_IND_MANF_CD","Georgia","ISIC4_C",9.14
2011,"NV_IND_MANF_CD","Georgia","ISIC4_C",9.81
2012,"NV_IND_MANF_CD","Georgia","ISIC4_C",9.49
2013,"NV_IND_MANF_CD","Georgia","ISIC4_C",9.51
2014,"NV_IND_MANF_CD","Georgia","ISIC4_C",9.61
2015,"NV_IND_MANF_CD","Georgia","ISIC4_C",8.86
2016,"NV_IND_MANF_CD","Georgia","ISIC4_C",7.79
2017,"NV_IND_MANF_CD","Georgia","ISIC4_C",8.6
2018,"NV_IND_MANF_CD","Georgia","ISIC4_C",8.83
2019,"NV_IND_MANF_CD","Georgia","ISIC4_C",8.87
2020,"NV_IND_MANF_CD","Georgia","ISIC4_C",9.35
2021,"NV_IND_MANF_CD","Georgia","ISIC4_C",10.18
2000,"NV_IND_MANF_CD","Germany","ISIC4_C",20.55
2001,"NV_IND_MANF_CD","Germany","ISIC4_C",20.34
2002,"NV_IND_MANF_CD","Germany","ISIC4_C",19.79
2003,"NV_IND_MANF_CD","Germany","ISIC4_C",19.84
2004,"NV_IND_MANF_CD","Germany","ISIC4_C",20.03
2005,"NV_IND_MANF_CD","Germany","ISIC4_C",20.07
2006,"NV_IND_MANF_CD","Germany","ISIC4_C",20.66
2007,"NV_IND_MANF_CD","Germany","ISIC4_C",20.85
2008,"NV_IND_MANF_CD","Germany","ISIC4_C",20.05
2009,"NV_IND_MANF_CD","Germany","ISIC4_C",17.68
2010,"NV_IND_MANF_CD","Germany","ISIC4_C",19.7
2011,"NV_IND_MANF_CD","Germany","ISIC4_C",20.23
2012,"NV_IND_MANF_CD","Germany","ISIC4_C",20.16
2013,"NV_IND_MANF_CD","Germany","ISIC4_C",19.93
2014,"NV_IND_MANF_CD","Germany","ISIC4_C",20.22
2015,"NV_IND_MANF_CD","Germany","ISIC4_C",20.35
2016,"NV_IND_MANF_CD","Germany","ISIC4_C",20.66
2017,"NV_IND_MANF_CD","Germany","ISIC4_C",20.39
2018,"NV_IND_MANF_CD","Germany","ISIC4_C",20.04
2019,"NV_IND_MANF_CD","Germany","ISIC4_C",19.56
2020,"NV_IND_MANF_CD","Germany","ISIC4_C",18.7
2021,"NV_IND_MANF_CD","Germany","ISIC4_C",18.86
2000,"NV_IND_MANF_CD","Greece","ISIC4_C",9.49
2001,"NV_IND_MANF_CD","Greece","ISIC4_C",9.94
2002,"NV_IND_MANF_CD","Greece","ISIC4_C",9.84
2003,"NV_IND_MANF_CD","Greece","ISIC4_C",9.15
2004,"NV_IND_MANF_CD","Greece","ISIC4_C",8.75
2005,"NV_IND_MANF_CD","Greece","ISIC4_C",8.59
2006,"NV_IND_MANF_CD","Greece","ISIC4_C",8.46
2007,"NV_IND_MANF_CD","Greece","ISIC4_C",8.46
2008,"NV_IND_MANF_CD","Greece","ISIC4_C",8.5
2009,"NV_IND_MANF_CD","Greece","ISIC4_C",7.64
2010,"NV_IND_MANF_CD","Greece","ISIC4_C",7.85
2011,"NV_IND_MANF_CD","Greece","ISIC4_C",7.97
2012,"NV_IND_MANF_CD","Greece","ISIC4_C",7.79
2013,"NV_IND_MANF_CD","Greece","ISIC4_C",7.61
2014,"NV_IND_MANF_CD","Greece","ISIC4_C",7.63
2015,"NV_IND_MANF_CD","Greece","ISIC4_C",8.29
2016,"NV_IND_MANF_CD","Greece","ISIC4_C",8.1
2017,"NV_IND_MANF_CD","Greece","ISIC4_C",8.11
2018,"NV_IND_MANF_CD","Greece","ISIC4_C",8.17
2019,"NV_IND_MANF_CD","Greece","ISIC4_C",7.81
2020,"NV_IND_MANF_CD","Greece","ISIC4_C",8.72
2021,"NV_IND_MANF_CD","Greece","ISIC4_C",8.65
2000,"NV_IND_MANF_CD","Hungary","ISIC4_C",19.11
2001,"NV_IND_MANF_CD","Hungary","ISIC4_C",19.17
2002,"NV_IND_MANF_CD","Hungary","ISIC4_C",18.56
2003,"NV_IND_MANF_CD","Hungary","ISIC4_C",18.58
2004,"NV_IND_MANF_CD","Hungary","ISIC4_C",18.95
2005,"NV_IND_MANF_CD","Hungary","ISIC4_C",19.02
2006,"NV_IND_MANF_CD","Hungary","ISIC4_C",19.69
2007,"NV_IND_MANF_CD","Hungary","ISIC4_C",19.06
2008,"NV_IND_MANF_CD","Hungary","ISIC4_C",18.26
2009,"NV_IND_MANF_CD","Hungary","ISIC4_C",17.13
2010,"NV_IND_MANF_CD","Hungary","ISIC4_C",18.08
2011,"NV_IND_MANF_CD","Hungary","ISIC4_C",18.44
2012,"NV_IND_MANF_CD","Hungary","ISIC4_C",18.47
2013,"NV_IND_MANF_CD","Hungary","ISIC4_C",18.71
2014,"NV_IND_MANF_CD","Hungary","ISIC4_C",19.44
2015,"NV_IND_MANF_CD","Hungary","ISIC4_C",20.22
2016,"NV_IND_MANF_CD","Hungary","ISIC4_C",19.61
2017,"NV_IND_MANF_CD","Hungary","ISIC4_C",19.13
2018,"NV_IND_MANF_CD","Hungary","ISIC4_C",18.5
2019,"NV_IND_MANF_CD","Hungary","ISIC4_C",17.44
2020,"NV_IND_MANF_CD","Hungary","ISIC4_C",17.32
2021,"NV_IND_MANF_CD","Hungary","ISIC4_C",16.95
2000,"NV_IND_MANF_CD","Iceland","ISIC4_C",11.67
2001,"NV_IND_MANF_CD","Iceland","ISIC4_C",13.44
2002,"NV_IND_MANF_CD","Iceland","ISIC4_C",11.7
2003,"NV_IND_MANF_CD","Iceland","ISIC4_C",11.06
2004,"NV_IND_MANF_CD","Iceland","ISIC4_C",10.59
2005,"NV_IND_MANF_CD","Iceland","ISIC4_C",8.76
2006,"NV_IND_MANF_CD","Iceland","ISIC4_C",9.13
2007,"NV_IND_MANF_CD","Iceland","ISIC4_C",7.91
2008,"NV_IND_MANF_CD","Iceland","ISIC4_C",10.99
2009,"NV_IND_MANF_CD","Iceland","ISIC4_C",10.87
2010,"NV_IND_MANF_CD","Iceland","ISIC4_C",12.97
2011,"NV_IND_MANF_CD","Iceland","ISIC4_C",13.22
2012,"NV_IND_MANF_CD","Iceland","ISIC4_C",11.74
2013,"NV_IND_MANF_CD","Iceland","ISIC4_C",11.68
2014,"NV_IND_MANF_CD","Iceland","ISIC4_C",11.46
2015,"NV_IND_MANF_CD","Iceland","ISIC4_C",10.7
2016,"NV_IND_MANF_CD","Iceland","ISIC4_C",9.31
2017,"NV_IND_MANF_CD","Iceland","ISIC4_C",8.9
2018,"NV_IND_MANF_CD","Iceland","ISIC4_C",8.62
2019,"NV_IND_MANF_CD","Iceland","ISIC4_C",8.63
2020,"NV_IND_MANF_CD","Iceland","ISIC4_C",8.7
2021,"NV_IND_MANF_CD","Iceland","ISIC4_C",9.17
2000,"NV_IND_MANF_CD","India","ISIC4_C",15.67
2001,"NV_IND_MANF_CD","India","ISIC4_C",15.37
2002,"NV_IND_MANF_CD","India","ISIC4_C",15.3
2003,"NV_IND_MANF_CD","India","ISIC4_C",15.37
2004,"NV_IND_MANF_CD","India","ISIC4_C",15.83
2005,"NV_IND_MANF_CD","India","ISIC4_C",15.97
2006,"NV_IND_MANF_CD","India","ISIC4_C",17.3
2007,"NV_IND_MANF_CD","India","ISIC4_C",16.86
2008,"NV_IND_MANF_CD","India","ISIC4_C",17.1
2009,"NV_IND_MANF_CD","India","ISIC4_C",17.14
2010,"NV_IND_MANF_CD","India","ISIC4_C",17.03
2011,"NV_IND_MANF_CD","India","ISIC4_C",16.14
2012,"NV_IND_MANF_CD","India","ISIC4_C",15.82
2013,"NV_IND_MANF_CD","India","ISIC4_C",15.25
2014,"NV_IND_MANF_CD","India","ISIC4_C",15.07
2015,"NV_IND_MANF_CD","India","ISIC4_C",15.58
2016,"NV_IND_MANF_CD","India","ISIC4_C",15.16
2017,"NV_IND_MANF_CD","India","ISIC4_C",15.02
2018,"NV_IND_MANF_CD","India","ISIC4_C",14.88
2019,"NV_IND_MANF_CD","India","ISIC4_C",13.47
2020,"NV_IND_MANF_CD","India","ISIC4_C",13.68
2021,"NV_IND_MANF_CD","India","ISIC4_C",13.98
2000,"NV_IND_MANF_CD","Ireland","ISIC4_C",23.12
2001,"NV_IND_MANF_CD","Ireland","ISIC4_C",25.25
2002,"NV_IND_MANF_CD","Ireland","ISIC4_C",26.75
2003,"NV_IND_MANF_CD","Ireland","ISIC4_C",23.36
2004,"NV_IND_MANF_CD","Ireland","ISIC4_C",21.13
2005,"NV_IND_MANF_CD","Ireland","ISIC4_C",19.59
2006,"NV_IND_MANF_CD","Ireland","ISIC4_C",18.57
2007,"NV_IND_MANF_CD","Ireland","ISIC4_C",17.97
2008,"NV_IND_MANF_CD","Ireland","ISIC4_C",17.56
2009,"NV_IND_MANF_CD","Ireland","ISIC4_C",20.39
2010,"NV_IND_MANF_CD","Ireland","ISIC4_C",19.49
2011,"NV_IND_MANF_CD","Ireland","ISIC4_C",20.55
2012,"NV_IND_MANF_CD","Ireland","ISIC4_C",19.65
2013,"NV_IND_MANF_CD","Ireland","ISIC4_C",19.21
2014,"NV_IND_MANF_CD","Ireland","ISIC4_C",19.54
2015,"NV_IND_MANF_CD","Ireland","ISIC4_C",34.65
2016,"NV_IND_MANF_CD","Ireland","ISIC4_C",33.11
2017,"NV_IND_MANF_CD","Ireland","ISIC4_C",31.88
2018,"NV_IND_MANF_CD","Ireland","ISIC4_C",32.77
2019,"NV_IND_MANF_CD","Ireland","ISIC4_C",31.59
2020,"NV_IND_MANF_CD","Ireland","ISIC4_C",34.05
2021,"NV_IND_MANF_CD","Ireland","ISIC4_C",34.62
2000,"NV_IND_MANF_CD","Israel","ISIC4_C",16.96
2001,"NV_IND_MANF_CD","Israel","ISIC4_C",15.63
2002,"NV_IND_MANF_CD","Israel","ISIC4_C",14.97
2003,"NV_IND_MANF_CD","Israel","ISIC4_C",14.53
2004,"NV_IND_MANF_CD","Israel","ISIC4_C",14.47
2005,"NV_IND_MANF_CD","Israel","ISIC4_C",15.08
2006,"NV_IND_MANF_CD","Israel","ISIC4_C",15.28
2007,"NV_IND_MANF_CD","Israel","ISIC4_C",15.63
2008,"NV_IND_MANF_CD","Israel","ISIC4_C",14.93
2009,"NV_IND_MANF_CD","Israel","ISIC4_C",14.15
2010,"NV_IND_MANF_CD","Israel","ISIC4_C",14.13
2011,"NV_IND_MANF_CD","Israel","ISIC4_C",13.64
2012,"NV_IND_MANF_CD","Israel","ISIC4_C",13.91
2013,"NV_IND_MANF_CD","Israel","ISIC4_C",12.73
2014,"NV_IND_MANF_CD","Israel","ISIC4_C",12.53
2015,"NV_IND_MANF_CD","Israel","ISIC4_C",12.7
2016,"NV_IND_MANF_CD","Israel","ISIC4_C",11.81
2017,"NV_IND_MANF_CD","Israel","ISIC4_C",11.34
2018,"NV_IND_MANF_CD","Israel","ISIC4_C",11.49
2019,"NV_IND_MANF_CD","Israel","ISIC4_C",11.29
2020,"NV_IND_MANF_CD","Israel","ISIC4_C",11.32
2021,"NV_IND_MANF_CD","Israel","ISIC4_C",11.03
2000,"NV_IND_MANF_CD","Italy","ISIC4_C",17.57
2001,"NV_IND_MANF_CD","Italy","ISIC4_C",17.14
2002,"NV_IND_MANF_CD","Italy","ISIC4_C",16.81
2003,"NV_IND_MANF_CD","Italy","ISIC4_C",16.13
2004,"NV_IND_MANF_CD","Italy","ISIC4_C",15.9
2005,"NV_IND_MANF_CD","Italy","ISIC4_C",15.55
2006,"NV_IND_MANF_CD","Italy","ISIC4_C",15.61
2007,"NV_IND_MANF_CD","Italy","ISIC4_C",15.96
2008,"NV_IND_MANF_CD","Italy","ISIC4_C",15.47
2009,"NV_IND_MANF_CD","Italy","ISIC4_C",13.71
2010,"NV_IND_MANF_CD","Italy","ISIC4_C",14.23
2011,"NV_IND_MANF_CD","Italy","ISIC4_C",14.21
2012,"NV_IND_MANF_CD","Italy","ISIC4_C",13.85
2013,"NV_IND_MANF_CD","Italy","ISIC4_C",13.88
2014,"NV_IND_MANF_CD","Italy","ISIC4_C",13.98
2015,"NV_IND_MANF_CD","Italy","ISIC4_C",14.4
2016,"NV_IND_MANF_CD","Italy","ISIC4_C",14.79
2017,"NV_IND_MANF_CD","Italy","ISIC4_C",14.91
2018,"NV_IND_MANF_CD","Italy","ISIC4_C",15.01
2019,"NV_IND_MANF_CD","Italy","ISIC4_C",14.88
2020,"NV_IND_MANF_CD","Italy","ISIC4_C",14.58
2021,"NV_IND_MANF_CD","Italy","ISIC4_C",14.9
2000,"NV_IND_MANF_CD","Japan","ISIC4_C",22.45
2001,"NV_IND_MANF_CD","Japan","ISIC4_C",21.12
2002,"NV_IND_MANF_CD","Japan","ISIC4_C",20.71
2003,"NV_IND_MANF_CD","Japan","ISIC4_C",20.92
2004,"NV_IND_MANF_CD","Japan","ISIC4_C",21.12
2005,"NV_IND_MANF_CD","Japan","ISIC4_C",21.42
2006,"NV_IND_MANF_CD","Japan","ISIC4_C",21.4
2007,"NV_IND_MANF_CD","Japan","ISIC4_C",21.88
2008,"NV_IND_MANF_CD","Japan","ISIC4_C",21.27
2009,"NV_IND_MANF_CD","Japan","ISIC4_C",19.05
2010,"NV_IND_MANF_CD","Japan","ISIC4_C",20.77
2011,"NV_IND_MANF_CD","Japan","ISIC4_C",19.54
2012,"NV_IND_MANF_CD","Japan","ISIC4_C",19.67
2013,"NV_IND_MANF_CD","Japan","ISIC4_C",19.33
2014,"NV_IND_MANF_CD","Japan","ISIC4_C",19.59
2015,"NV_IND_MANF_CD","Japan","ISIC4_C",20.46
2016,"NV_IND_MANF_CD","Japan","ISIC4_C",20.29
2017,"NV_IND_MANF_CD","Japan","ISIC4_C",20.44
2018,"NV_IND_MANF_CD","Japan","ISIC4_C",20.62
2019,"NV_IND_MANF_CD","Japan","ISIC4_C",20.06
