Year,SeriesCode,GeoAreaName,Type of waste treatment,Value
2009,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2009,"EN_MWT_TREATR","Liechtenstein","OTHERWM",14.83381
2009,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2009,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2009,"EN_MWT_TREATR","Liechtenstein","COMPOST",14.83381
2009,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2010,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2010,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2010,"EN_MWT_TREATR","Liechtenstein","COMPOST",15.71295
2010,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2010,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2010,"EN_MWT_TREATR","Liechtenstein","OTHERWM",15.71295
2011,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2011,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2011,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2011,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2011,"EN_MWT_TREATR","Liechtenstein","OTHERWM",16.64512
2011,"EN_MWT_TREATR","Liechtenstein","COMPOST",16.64512
2012,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2012,"EN_MWT_TREATR","Liechtenstein","OTHERWM",18.28925
2012,"EN_MWT_TREATR","Liechtenstein","COMPOST",18.28925
2012,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2012,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2012,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2013,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2013,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2013,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2013,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2013,"EN_MWT_TREATR","Liechtenstein","COMPOST",19.39485
2013,"EN_MWT_TREATR","Liechtenstein","OTHERWM",19.39485
2014,"EN_MWT_TREATR","Liechtenstein","OTHERWM",19.26111
2014,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2014,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2014,"EN_MWT_TREATR","Liechtenstein","COMPOST",19.26111
2014,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2014,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2015,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2015,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2015,"EN_MWT_TREATR","Liechtenstein","OTHERWM",16.48202
2015,"EN_MWT_TREATR","Liechtenstein","COMPOST",16.48202
2015,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2015,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2016,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2016,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2016,"EN_MWT_TREATR","Liechtenstein","COMPOST",16.98937
2016,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2016,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2016,"EN_MWT_TREATR","Liechtenstein","OTHERWM",16.98937
2017,"EN_MWT_TREATR","Liechtenstein","OTHERWM",16.5467
2017,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2017,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2017,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2017,"EN_MWT_TREATR","Liechtenstein","COMPOST",16.5467
2017,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2018,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2018,"EN_MWT_TREATR","Liechtenstein","OTHERWM",14.67532
2018,"EN_MWT_TREATR","Liechtenstein","COMPOST",14.67532
2018,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2018,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2018,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2019,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2019,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2019,"EN_MWT_TREATR","Liechtenstein","OTHERWM",17.75479
2019,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2019,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2019,"EN_MWT_TREATR","Liechtenstein","COMPOST",17.75479
2000,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",0
2000,"EN_MWT_TREATR","Lithuania","INCINRT",0
2001,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",0
2001,"EN_MWT_TREATR","Lithuania","INCINRT",0
2002,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",0
2002,"EN_MWT_TREATR","Lithuania","INCINRT",0
2003,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",0
2003,"EN_MWT_TREATR","Lithuania","INCINRT",0
2004,"EN_MWT_TREATR","Lithuania","INCINRT",0
2004,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",0
2005,"EN_MWT_TREATR","Lithuania","INCINRT",0
2005,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",0
2006,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",0
2006,"EN_MWT_TREATR","Lithuania","INCINRT",0
2007,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",0
2007,"EN_MWT_TREATR","Lithuania","INCINRT",0
2008,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",0
2008,"EN_MWT_TREATR","Lithuania","INCINRT",0
2009,"EN_MWT_TREATR","Lithuania","INCINRT",0
2009,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",0
2010,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",0.07981
2010,"EN_MWT_TREATR","Lithuania","INCINRT",0
2011,"EN_MWT_TREATR","Lithuania","INCINRT",0.14937
2011,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",0.52278
2012,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",0
2012,"EN_MWT_TREATR","Lithuania","INCINRT",0
2013,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",7.1875
2013,"EN_MWT_TREATR","Lithuania","INCINRT",0
2014,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",8.89764
2014,"EN_MWT_TREATR","Lithuania","INCINRT",0
2015,"EN_MWT_TREATR","Lithuania","INCINRT",0
2015,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",11.53846
2016,"EN_MWT_TREATR","Lithuania","INCINRT",0
2016,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",17.37421
2017,"EN_MWT_TREATR","Lithuania","INCINRT",0
2017,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",18.35148
2018,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",12.52882
2018,"EN_MWT_TREATR","Lithuania","INCINRT",0
2019,"EN_MWT_TREATR","Lithuania","INCINRT",0
2019,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",14.70811
2020,"EN_MWT_TREATR","Lithuania","INCINRT",0
2020,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",25.85185
2021,"EN_MWT_TREATR","Lithuania","INCINRT_EGY",35.16729
2021,"EN_MWT_TREATR","Lithuania","INCINRT",0
2000,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",43.15789
2000,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2001,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",42.45614
2001,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2002,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2002,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",41.9244
2003,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",39.21569
2003,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2004,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2004,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",41.80064
2005,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2005,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",37.69968
2006,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",38.69969
2006,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2007,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",38.43844
2007,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2008,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",38.41642
2008,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2009,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2009,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",38.7574
2010,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",37.7907
2010,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2011,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",39.13043
2011,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2012,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",38.15029
2012,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2013,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2013,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",39.40299
2014,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2014,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",37.93103
2015,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",45.08671
2015,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2016,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",46.62447
2016,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2017,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2017,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",46.63866
2018,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",46.72131
2018,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2019,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",46.63951
2019,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2020,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2020,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",43.17269
2021,"EN_MWT_TREATR","Luxembourg","INCINRT_EGY",40.74803
2021,"EN_MWT_TREATR","Luxembourg","INCINRT",0
2000,"EN_MWT_TREATR","Malta","INCINRT_EGY",0
2000,"EN_MWT_TREATR","Malta","INCINRT",0
2001,"EN_MWT_TREATR","Malta","INCINRT_EGY",0
2001,"EN_MWT_TREATR","Malta","INCINRT",0
2002,"EN_MWT_TREATR","Malta","INCINRT",0
2002,"EN_MWT_TREATR","Malta","INCINRT_EGY",0
2003,"EN_MWT_TREATR","Malta","INCINRT_EGY",0
2003,"EN_MWT_TREATR","Malta","INCINRT",0
2004,"EN_MWT_TREATR","Malta","INCINRT",0
2004,"EN_MWT_TREATR","Malta","INCINRT_EGY",0
2005,"EN_MWT_TREATR","Malta","INCINRT",0
2005,"EN_MWT_TREATR","Malta","INCINRT_EGY",0
2006,"EN_MWT_TREATR","Malta","INCINRT_EGY",0
2006,"EN_MWT_TREATR","Malta","INCINRT",0
2007,"EN_MWT_TREATR","Malta","INCINRT_EGY",0
2007,"EN_MWT_TREATR","Malta","INCINRT",0
2008,"EN_MWT_TREATR","Malta","INCINRT",0
2008,"EN_MWT_TREATR","Malta","INCINRT_EGY",0
2009,"EN_MWT_TREATR","Malta","INCINRT",0.00542
2009,"EN_MWT_TREATR","Malta","INCINRT_EGY",0.00542
2010,"EN_MWT_TREATR","Malta","INCINRT",0.02361
2010,"EN_MWT_TREATR","Malta","INCINRT_EGY",0.02361
2011,"EN_MWT_TREATR","Malta","INCINRT",0.04517
2011,"EN_MWT_TREATR","Malta","INCINRT_EGY",1.03166
2012,"EN_MWT_TREATR","Malta","INCINRT_EGY",0.41099
2012,"EN_MWT_TREATR","Malta","INCINRT",0.01051
2013,"EN_MWT_TREATR","Malta","INCINRT_EGY",0.25174
2013,"EN_MWT_TREATR","Malta","INCINRT",0.01715
2014,"EN_MWT_TREATR","Malta","INCINRT",0.0198
2014,"EN_MWT_TREATR","Malta","INCINRT_EGY",0.32669
2015,"EN_MWT_TREATR","Malta","INCINRT",0.01436
2015,"EN_MWT_TREATR","Malta","INCINRT_EGY",0.29457
2016,"EN_MWT_TREATR","Malta","INCINRT",0.00958
2016,"EN_MWT_TREATR","Malta","INCINRT_EGY",0.28501
2017,"EN_MWT_TREATR","Malta","INCINRT",0.00642
2017,"EN_MWT_TREATR","Malta","INCINRT_EGY",0.00642
2018,"EN_MWT_TREATR","Malta","INCINRT_EGY",0.00491
2018,"EN_MWT_TREATR","Malta","INCINRT",0.00491
2019,"EN_MWT_TREATR","Malta","INCINRT",0.00484
2019,"EN_MWT_TREATR","Malta","INCINRT_EGY",0.00484
2020,"EN_MWT_TREATR","Malta","INCINRT",0.02265
2020,"EN_MWT_TREATR","Malta","INCINRT_EGY",0.02265
2021,"EN_MWT_TREATR","Malta","INCINRT",0.01105
2021,"EN_MWT_TREATR","Malta","INCINRT_EGY",4.03565
2012,"EN_MWT_TREATR","Montenegro","INCINRT_EGY",0
2012,"EN_MWT_TREATR","Montenegro","INCINRT",0
2013,"EN_MWT_TREATR","Montenegro","INCINRT_EGY",0
2013,"EN_MWT_TREATR","Montenegro","INCINRT",0
2014,"EN_MWT_TREATR","Montenegro","INCINRT",0
2014,"EN_MWT_TREATR","Montenegro","INCINRT_EGY",0
2015,"EN_MWT_TREATR","Montenegro","INCINRT",0
2015,"EN_MWT_TREATR","Montenegro","INCINRT_EGY",0
2016,"EN_MWT_TREATR","Montenegro","INCINRT_EGY",0
2016,"EN_MWT_TREATR","Montenegro","INCINRT",0
2018,"EN_MWT_TREATR","Montenegro","INCINRT_EGY",0
2018,"EN_MWT_TREATR","Montenegro","INCINRT",0
2019,"EN_MWT_TREATR","Montenegro","INCINRT_EGY",0
2019,"EN_MWT_TREATR","Montenegro","INCINRT",0
2020,"EN_MWT_TREATR","Montenegro","INCINRT_EGY",0
2020,"EN_MWT_TREATR","Montenegro","INCINRT",0
2000,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",31.69273
2001,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",33.29843
2002,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",32.26972
2003,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",33.6069
2004,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",33.66509
2005,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",33.78033
2006,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",33.3265
2007,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",32.92683
2008,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT_EGY",50.01013
2008,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",41.19376
2009,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT_EGY",49.37359
2009,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",40.6449
2010,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",19.32729
2010,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT_EGY",49.283
2011,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",7.61684
2011,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT_EGY",49.3512
2012,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",1.19526
2012,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT_EGY",49.06009
2013,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",1.17647
2013,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT_EGY",48.68778
2014,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",1.09062
2014,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT_EGY",47.6501
2015,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",1.06023
2015,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT_EGY",46.81931
2016,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT_EGY",45.0852
2016,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",1.06083
2017,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",1.05778
2017,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT_EGY",43.99454
2018,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",1.03339
2018,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT_EGY",42.6868
2019,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",1.07881
2019,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT_EGY",41.69884
2020,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",0.90284
2020,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT_EGY",41.681
2021,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT",0.92982
2021,"EN_MWT_TREATR","Netherlands (Kingdom of the)","INCINRT_EGY",40.86783
2000,"EN_MWT_TREATR","Norway","INCINRT",0
2000,"EN_MWT_TREATR","Norway","INCINRT_EGY",14.70054
2001,"EN_MWT_TREATR","Norway","INCINRT_EGY",29.52732
2001,"EN_MWT_TREATR","Norway","INCINRT",0
2002,"EN_MWT_TREATR","Norway","INCINRT_EGY",30.50562
2002,"EN_MWT_TREATR","Norway","INCINRT",0
2003,"EN_MWT_TREATR","Norway","INCINRT",0
2003,"EN_MWT_TREATR","Norway","INCINRT_EGY",32.57081
2004,"EN_MWT_TREATR","Norway","INCINRT_EGY",30.84603
2004,"EN_MWT_TREATR","Norway","INCINRT",0
2005,"EN_MWT_TREATR","Norway","INCINRT_EGY",33.33333
2005,"EN_MWT_TREATR","Norway","INCINRT",0
2006,"EN_MWT_TREATR","Norway","INCINRT_EGY",31.54206
2006,"EN_MWT_TREATR","Norway","INCINRT",0
2007,"EN_MWT_TREATR","Norway","INCINRT",0
2007,"EN_MWT_TREATR","Norway","INCINRT_EGY",37.45675
2008,"EN_MWT_TREATR","Norway","INCINRT",0
2008,"EN_MWT_TREATR","Norway","INCINRT_EGY",37.56454
2009,"EN_MWT_TREATR","Norway","INCINRT",0
2009,"EN_MWT_TREATR","Norway","INCINRT_EGY",41.47201
2010,"EN_MWT_TREATR","Norway","INCINRT_EGY",50.28322
2010,"EN_MWT_TREATR","Norway","INCINRT",0
2011,"EN_MWT_TREATR","Norway","INCINRT_EGY",55.80524
2011,"EN_MWT_TREATR","Norway","INCINRT",0
2012,"EN_MWT_TREATR","Norway","INCINRT",0
2012,"EN_MWT_TREATR","Norway","INCINRT_EGY",56.2709
2013,"EN_MWT_TREATR","Norway","INCINRT",0
2013,"EN_MWT_TREATR","Norway","INCINRT_EGY",57.42653
2014,"EN_MWT_TREATR","Norway","INCINRT_EGY",52.78161
2014,"EN_MWT_TREATR","Norway","INCINRT",0
2015,"EN_MWT_TREATR","Norway","INCINRT",0
2015,"EN_MWT_TREATR","Norway","INCINRT_EGY",52.35482
2016,"EN_MWT_TREATR","Norway","INCINRT_EGY",53.5479
2016,"EN_MWT_TREATR","Norway","INCINRT",0
2017,"EN_MWT_TREATR","Norway","INCINRT_EGY",52.87415
2017,"EN_MWT_TREATR","Norway","INCINRT",0
2018,"EN_MWT_TREATR","Norway","INCINRT",0
2018,"EN_MWT_TREATR","Norway","INCINRT_EGY",51.08225
2019,"EN_MWT_TREATR","Norway","INCINRT_EGY",49.45796
2019,"EN_MWT_TREATR","Norway","INCINRT",0
2020,"EN_MWT_TREATR","Norway","INCINRT",0.30798
2020,"EN_MWT_TREATR","Norway","INCINRT_EGY",48.29073
2021,"EN_MWT_TREATR","Norway","INCINRT",0
2021,"EN_MWT_TREATR","Norway","INCINRT_EGY",50
2000,"EN_MWT_TREATR","Poland","INCINRT_EGY",0
2000,"EN_MWT_TREATR","Poland","INCINRT",0
2001,"EN_MWT_TREATR","Poland","INCINRT_EGY",0.12602
2001,"EN_MWT_TREATR","Poland","INCINRT",0.12602
2002,"EN_MWT_TREATR","Poland","INCINRT",0.34256
2002,"EN_MWT_TREATR","Poland","INCINRT_EGY",0.34256
2003,"EN_MWT_TREATR","Poland","INCINRT",0.42317
2003,"EN_MWT_TREATR","Poland","INCINRT_EGY",0.42317
2004,"EN_MWT_TREATR","Poland","INCINRT",0.45087
2004,"EN_MWT_TREATR","Poland","INCINRT_EGY",0.45087
2005,"EN_MWT_TREATR","Poland","INCINRT_EGY",0.36157
2005,"EN_MWT_TREATR","Poland","INCINRT",0.36157
2006,"EN_MWT_TREATR","Poland","INCINRT",0.3678
2006,"EN_MWT_TREATR","Poland","INCINRT_EGY",0.3678
2007,"EN_MWT_TREATR","Poland","INCINRT",0.33431
2007,"EN_MWT_TREATR","Poland","INCINRT_EGY",0.33431
2008,"EN_MWT_TREATR","Poland","INCINRT_EGY",0.32803
2008,"EN_MWT_TREATR","Poland","INCINRT",0.32803
2009,"EN_MWT_TREATR","Poland","INCINRT",0.38165
2009,"EN_MWT_TREATR","Poland","INCINRT_EGY",0.38165
2010,"EN_MWT_TREATR","Poland","INCINRT_EGY",0.32414
2010,"EN_MWT_TREATR","Poland","INCINRT",0.32414
2011,"EN_MWT_TREATR","Poland","INCINRT",0.37101
2011,"EN_MWT_TREATR","Poland","INCINRT_EGY",0.37101
2012,"EN_MWT_TREATR","Poland","INCINRT",0.42205
2012,"EN_MWT_TREATR","Poland","INCINRT_EGY",0.42205
2013,"EN_MWT_TREATR","Poland","INCINRT_EGY",6.78176
2013,"EN_MWT_TREATR","Poland","INCINRT",1.79726
2014,"EN_MWT_TREATR","Poland","INCINRT",3.85286
2014,"EN_MWT_TREATR","Poland","INCINRT_EGY",15.10165
2015,"EN_MWT_TREATR","Poland","INCINRT",1.11387
2015,"EN_MWT_TREATR","Poland","INCINRT_EGY",13.2468
2016,"EN_MWT_TREATR","Poland","INCINRT",1.30427
2016,"EN_MWT_TREATR","Poland","INCINRT_EGY",19.44397
2017,"EN_MWT_TREATR","Poland","INCINRT",1.65427
2017,"EN_MWT_TREATR","Poland","INCINRT_EGY",24.41307
2018,"EN_MWT_TREATR","Poland","INCINRT_EGY",24.13296
2018,"EN_MWT_TREATR","Poland","INCINRT",1.52984
2019,"EN_MWT_TREATR","Poland","INCINRT",1.40359
2019,"EN_MWT_TREATR","Poland","INCINRT_EGY",22.89657
2020,"EN_MWT_TREATR","Poland","INCINRT_EGY",21.52169
2020,"EN_MWT_TREATR","Poland","INCINRT",1.26553
2021,"EN_MWT_TREATR","Poland","INCINRT",1.25055
2021,"EN_MWT_TREATR","Poland","INCINRT_EGY",21.01068
2000,"EN_MWT_TREATR","Portugal","INCINRT_EGY",20.93518
2000,"EN_MWT_TREATR","Portugal","INCINRT",0
2001,"EN_MWT_TREATR","Portugal","INCINRT",0
2001,"EN_MWT_TREATR","Portugal","INCINRT_EGY",20.66256
2002,"EN_MWT_TREATR","Portugal","INCINRT_EGY",20.54407
2002,"EN_MWT_TREATR","Portugal","INCINRT",0
2003,"EN_MWT_TREATR","Portugal","INCINRT",0
2003,"EN_MWT_TREATR","Portugal","INCINRT_EGY",21.35095
2004,"EN_MWT_TREATR","Portugal","INCINRT",0
2004,"EN_MWT_TREATR","Portugal","INCINRT_EGY",21.28617
2005,"EN_MWT_TREATR","Portugal","INCINRT_EGY",22.27608
2005,"EN_MWT_TREATR","Portugal","INCINRT",0
2006,"EN_MWT_TREATR","Portugal","INCINRT",0
2006,"EN_MWT_TREATR","Portugal","INCINRT_EGY",19.96733
2007,"EN_MWT_TREATR","Portugal","INCINRT",0
2007,"EN_MWT_TREATR","Portugal","INCINRT_EGY",19.08597
2008,"EN_MWT_TREATR","Portugal","INCINRT",0
2008,"EN_MWT_TREATR","Portugal","INCINRT_EGY",18.14693
2009,"EN_MWT_TREATR","Portugal","INCINRT_EGY",19.70524
2009,"EN_MWT_TREATR","Portugal","INCINRT",0
2010,"EN_MWT_TREATR","Portugal","INCINRT",0
2010,"EN_MWT_TREATR","Portugal","INCINRT_EGY",19.38794
2011,"EN_MWT_TREATR","Portugal","INCINRT_EGY",21.01197
2011,"EN_MWT_TREATR","Portugal","INCINRT",0
2012,"EN_MWT_TREATR","Portugal","INCINRT_EGY",19.51322
2012,"EN_MWT_TREATR","Portugal","INCINRT",0
2013,"EN_MWT_TREATR","Portugal","INCINRT_EGY",23.72771
2013,"EN_MWT_TREATR","Portugal","INCINRT",0
2014,"EN_MWT_TREATR","Portugal","INCINRT_EGY",20.67941
2014,"EN_MWT_TREATR","Portugal","INCINRT",0
2015,"EN_MWT_TREATR","Portugal","INCINRT",0
2015,"EN_MWT_TREATR","Portugal","INCINRT_EGY",19.7316
2016,"EN_MWT_TREATR","Portugal","INCINRT_EGY",19.42343
2016,"EN_MWT_TREATR","Portugal","INCINRT",0
2017,"EN_MWT_TREATR","Portugal","INCINRT_EGY",19.75235
2017,"EN_MWT_TREATR","Portugal","INCINRT",0
2018,"EN_MWT_TREATR","Portugal","INCINRT_EGY",18.14694
2018,"EN_MWT_TREATR","Portugal","INCINRT",0
2019,"EN_MWT_TREATR","Portugal","INCINRT_EGY",18.86006
2019,"EN_MWT_TREATR","Portugal","INCINRT",0
2020,"EN_MWT_TREATR","Portugal","INCINRT_EGY",21.38663
2020,"EN_MWT_TREATR","Portugal","INCINRT",0
2000,"EN_MWT_TREATR","Romania","INCINRT",0
2000,"EN_MWT_TREATR","Romania","INCINRT_EGY",0
2001,"EN_MWT_TREATR","Romania","INCINRT_EGY",0
2001,"EN_MWT_TREATR","Romania","INCINRT",0
2002,"EN_MWT_TREATR","Romania","INCINRT",0
2002,"EN_MWT_TREATR","Romania","INCINRT_EGY",0
2003,"EN_MWT_TREATR","Romania","INCINRT_EGY",0
2003,"EN_MWT_TREATR","Romania","INCINRT",0
2004,"EN_MWT_TREATR","Romania","INCINRT",0
2004,"EN_MWT_TREATR","Romania","INCINRT_EGY",0
2005,"EN_MWT_TREATR","Romania","INCINRT",0
2005,"EN_MWT_TREATR","Romania","INCINRT_EGY",0
2006,"EN_MWT_TREATR","Romania","INCINRT_EGY",0
2006,"EN_MWT_TREATR","Romania","INCINRT",0
2007,"EN_MWT_TREATR","Romania","INCINRT_EGY",0
2007,"EN_MWT_TREATR","Romania","INCINRT",0
2008,"EN_MWT_TREATR","Romania","INCINRT_EGY",0
2008,"EN_MWT_TREATR","Romania","INCINRT",0
2009,"EN_MWT_TREATR","Romania","INCINRT",0
2009,"EN_MWT_TREATR","Romania","INCINRT_EGY",0
2010,"EN_MWT_TREATR","Romania","INCINRT",0
2010,"EN_MWT_TREATR","Romania","INCINRT_EGY",0.33107
2011,"EN_MWT_TREATR","Romania","INCINRT_EGY",0.90107
2011,"EN_MWT_TREATR","Romania","INCINRT",0
2012,"EN_MWT_TREATR","Romania","INCINRT",0
2012,"EN_MWT_TREATR","Romania","INCINRT_EGY",1.76447
2013,"EN_MWT_TREATR","Romania","INCINRT_EGY",1.91284
2013,"EN_MWT_TREATR","Romania","INCINRT",0
2014,"EN_MWT_TREATR","Romania","INCINRT",0
2014,"EN_MWT_TREATR","Romania","INCINRT_EGY",2.68362
2015,"EN_MWT_TREATR","Romania","INCINRT",0
2015,"EN_MWT_TREATR","Romania","INCINRT_EGY",2.36542
2016,"EN_MWT_TREATR","Romania","INCINRT",0
2016,"EN_MWT_TREATR","Romania","INCINRT_EGY",4.27766
