Year,SeriesCode,GeoAreaName,Age,Freq,Location,Sex,Value
2008,"SH_TBS_INCD","United Arab Emirates","","","","",1.5
2009,"SH_TBS_INCD","United Arab Emirates","","","","",1.7
2010,"SH_TBS_INCD","United Arab Emirates","","","","",1.8
2003,"SH_TBS_INCD","Kazakhstan","","","","",196
2004,"SH_TBS_INCD","Kazakhstan","","","","",195
2005,"SH_TBS_INCD","Kazakhstan","","","","",187
2006,"SH_TBS_INCD","Kazakhstan","","","","",175
2007,"SH_TBS_INCD","Kazakhstan","","","","",164
2008,"SH_TBS_INCD","Kazakhstan","","","","",158
2009,"SH_TBS_INCD","Kazakhstan","","","","",152
2010,"SH_TBS_INCD","Kazakhstan","","","","",144
2011,"SH_TBS_INCD","Kazakhstan","","","","",135
2011,"SH_TBS_INCD","United Arab Emirates","","","","",1.4
2012,"SH_TBS_INCD","United Arab Emirates","","","","",1
2013,"SH_TBS_INCD","United Arab Emirates","","","","",1.1
2014,"SH_TBS_INCD","United Arab Emirates","","","","",0.78
2015,"SH_TBS_INCD","United Arab Emirates","","","","",0.79
2016,"SH_TBS_INCD","United Arab Emirates","","","","",0.82
2017,"SH_TBS_INCD","United Arab Emirates","","","","",0.84
2018,"SH_TBS_INCD","United Arab Emirates","","","","",1
2019,"SH_TBS_INCD","United Arab Emirates","","","","",1
2012,"SH_TBS_INCD","Kazakhstan","","","","",122
2013,"SH_TBS_INCD","Kazakhstan","","","","",106
2014,"SH_TBS_INCD","Kazakhstan","","","","",91
2015,"SH_TBS_INCD","Kazakhstan","","","","",81
2016,"SH_TBS_INCD","Kazakhstan","","","","",73
2017,"SH_TBS_INCD","Kazakhstan","","","","",69
2018,"SH_TBS_INCD","Kazakhstan","","","","",67
2019,"SH_TBS_INCD","Kazakhstan","","","","",68
2020,"SH_TBS_INCD","Kazakhstan","","","","",66
2020,"SH_TBS_INCD","United Arab Emirates","","","","",0.77
2021,"SH_TBS_INCD","United Arab Emirates","","","","",0.82
2000,"SH_TBS_INCD","Türkiye","","","","",33
2001,"SH_TBS_INCD","Türkiye","","","","",31
2002,"SH_TBS_INCD","Türkiye","","","","",32
2003,"SH_TBS_INCD","Türkiye","","","","",31
2004,"SH_TBS_INCD","Türkiye","","","","",30
2005,"SH_TBS_INCD","Türkiye","","","","",33
2006,"SH_TBS_INCD","Türkiye","","","","",33
2007,"SH_TBS_INCD","Türkiye","","","","",31
2008,"SH_TBS_INCD","Türkiye","","","","",29
2009,"SH_TBS_INCD","Türkiye","","","","",27
2010,"SH_TBS_INCD","Türkiye","","","","",25
2011,"SH_TBS_INCD","Türkiye","","","","",24
2012,"SH_TBS_INCD","Türkiye","","","","",22
2013,"SH_TBS_INCD","Türkiye","","","","",20
2014,"SH_TBS_INCD","Türkiye","","","","",20
2015,"SH_TBS_INCD","Türkiye","","","","",18
2021,"SH_TBS_INCD","Kazakhstan","","","","",74
2000,"SH_TBS_INCD","Republic of Korea","","","","",50
2001,"SH_TBS_INCD","Republic of Korea","","","","",85
2002,"SH_TBS_INCD","Republic of Korea","","","","",79
2003,"SH_TBS_INCD","Republic of Korea","","","","",83
2004,"SH_TBS_INCD","Republic of Korea","","","","",78
2005,"SH_TBS_INCD","Republic of Korea","","","","",96
2006,"SH_TBS_INCD","Republic of Korea","","","","",94
2016,"SH_TBS_INCD","Türkiye","","","","",18
2017,"SH_TBS_INCD","Türkiye","","","","",17
2018,"SH_TBS_INCD","Türkiye","","","","",16
2019,"SH_TBS_INCD","Türkiye","","","","",16
2020,"SH_TBS_INCD","Türkiye","","","","",16
2021,"SH_TBS_INCD","Türkiye","","","","",18
2000,"SH_TBS_INCD","Turkmenistan","","","","",112
2001,"SH_TBS_INCD","Turkmenistan","","","","",108
2007,"SH_TBS_INCD","Republic of Korea","","","","",93
2008,"SH_TBS_INCD","Republic of Korea","","","","",90
2009,"SH_TBS_INCD","Republic of Korea","","","","",95
2010,"SH_TBS_INCD","Republic of Korea","","","","",97
2011,"SH_TBS_INCD","Republic of Korea","","","","",101
2012,"SH_TBS_INCD","Republic of Korea","","","","",94
2013,"SH_TBS_INCD","Republic of Korea","","","","",89
2014,"SH_TBS_INCD","Republic of Korea","","","","",85
2015,"SH_TBS_INCD","Republic of Korea","","","","",79
2002,"SH_TBS_INCD","Turkmenistan","","","","",100
2003,"SH_TBS_INCD","Turkmenistan","","","","",116
2004,"SH_TBS_INCD","Turkmenistan","","","","",90
2005,"SH_TBS_INCD","Turkmenistan","","","","",84
2006,"SH_TBS_INCD","Turkmenistan","","","","",84
2007,"SH_TBS_INCD","Turkmenistan","","","","",88
2008,"SH_TBS_INCD","Turkmenistan","","","","",95
2009,"SH_TBS_INCD","Turkmenistan","","","","",79
2010,"SH_TBS_INCD","Turkmenistan","","","","",79
2016,"SH_TBS_INCD","Republic of Korea","","","","",76
2017,"SH_TBS_INCD","Republic of Korea","","","","",69
2018,"SH_TBS_INCD","Republic of Korea","","","","",64
2019,"SH_TBS_INCD","Republic of Korea","","","","",58
2020,"SH_TBS_INCD","Republic of Korea","","","","",48
2021,"SH_TBS_INCD","Republic of Korea","","","","",44
2000,"SH_TBS_INCD","Kyrgyzstan","","","","",145
2001,"SH_TBS_INCD","Kyrgyzstan","","","","",154
2002,"SH_TBS_INCD","Kyrgyzstan","","","","",152
2003,"SH_TBS_INCD","Kyrgyzstan","","","","",146
2004,"SH_TBS_INCD","Kyrgyzstan","","","","",139
2005,"SH_TBS_INCD","Kyrgyzstan","","","","",143
2006,"SH_TBS_INCD","Kyrgyzstan","","","","",139
2007,"SH_TBS_INCD","Kyrgyzstan","","","","",135
2008,"SH_TBS_INCD","Kyrgyzstan","","","","",148
2009,"SH_TBS_INCD","Kyrgyzstan","","","","",128
2010,"SH_TBS_INCD","Kyrgyzstan","","","","",120
2011,"SH_TBS_INCD","Kyrgyzstan","","","","",125
2011,"SH_TBS_INCD","Turkmenistan","","","","",66
2012,"SH_TBS_INCD","Turkmenistan","","","","",70
2013,"SH_TBS_INCD","Turkmenistan","","","","",71
2014,"SH_TBS_INCD","Turkmenistan","","","","",58
2015,"SH_TBS_INCD","Turkmenistan","","","","",49
2016,"SH_TBS_INCD","Turkmenistan","","","","",46
2017,"SH_TBS_INCD","Turkmenistan","","","","",43
2018,"SH_TBS_INCD","Turkmenistan","","","","",46
2019,"SH_TBS_INCD","Turkmenistan","","","","",45
2012,"SH_TBS_INCD","Kyrgyzstan","","","","",127
2013,"SH_TBS_INCD","Kyrgyzstan","","","","",142
2014,"SH_TBS_INCD","Kyrgyzstan","","","","",126
2015,"SH_TBS_INCD","Kyrgyzstan","","","","",136
2016,"SH_TBS_INCD","Kyrgyzstan","","","","",133
2017,"SH_TBS_INCD","Kyrgyzstan","","","","",124
2018,"SH_TBS_INCD","Kyrgyzstan","","","","",116
2019,"SH_TBS_INCD","Kyrgyzstan","","","","",110
2020,"SH_TBS_INCD","Kyrgyzstan","","","","",108
2021,"SH_TBS_INCD","Kyrgyzstan","","","","",130
2000,"SH_TBS_INCD","Latvia","","","","",95
2001,"SH_TBS_INCD","Latvia","","","","",97
2002,"SH_TBS_INCD","Latvia","","","","",89
2003,"SH_TBS_INCD","Latvia","","","","",85
2004,"SH_TBS_INCD","Latvia","","","","",80
2005,"SH_TBS_INCD","Latvia","","","","",73
2006,"SH_TBS_INCD","Latvia","","","","",67
2007,"SH_TBS_INCD","Latvia","","","","",65
2008,"SH_TBS_INCD","Latvia","","","","",56
2009,"SH_TBS_INCD","Latvia","","","","",51
2010,"SH_TBS_INCD","Latvia","","","","",50
2011,"SH_TBS_INCD","Latvia","","","","",48
2012,"SH_TBS_INCD","Latvia","","","","",54
2013,"SH_TBS_INCD","Latvia","","","","",49
2014,"SH_TBS_INCD","Latvia","","","","",42
2015,"SH_TBS_INCD","Latvia","","","","",40
2016,"SH_TBS_INCD","Latvia","","","","",37
2020,"SH_TBS_INCD","Turkmenistan","","","","",46
2021,"SH_TBS_INCD","Turkmenistan","","","","",47
2000,"SH_TBS_INCD","Ukraine","","","","",114
2001,"SH_TBS_INCD","Ukraine","","","","",119
2002,"SH_TBS_INCD","Ukraine","","","","",123
2003,"SH_TBS_INCD","Ukraine","","","","",126
2004,"SH_TBS_INCD","Ukraine","","","","",127
2005,"SH_TBS_INCD","Ukraine","","","","",127
2006,"SH_TBS_INCD","Ukraine","","","","",125
2017,"SH_TBS_INCD","Latvia","","","","",32
2018,"SH_TBS_INCD","Latvia","","","","",28
2019,"SH_TBS_INCD","Latvia","","","","",24
2020,"SH_TBS_INCD","Latvia","","","","",20
2021,"SH_TBS_INCD","Latvia","","","","",16
2000,"SH_TBS_INCD","Lithuania","","","","",85
2001,"SH_TBS_INCD","Lithuania","","","","",84
2002,"SH_TBS_INCD","Lithuania","","","","",79
2003,"SH_TBS_INCD","Lithuania","","","","",87
2007,"SH_TBS_INCD","Ukraine","","","","",123
2008,"SH_TBS_INCD","Ukraine","","","","",119
2009,"SH_TBS_INCD","Ukraine","","","","",115
2010,"SH_TBS_INCD","Ukraine","","","","",110
2011,"SH_TBS_INCD","Ukraine","","","","",105
2012,"SH_TBS_INCD","Ukraine","","","","",101
2013,"SH_TBS_INCD","Ukraine","","","","",96
2014,"SH_TBS_INCD","Ukraine","","","","",94
2015,"SH_TBS_INCD","Ukraine","","","","",91
2004,"SH_TBS_INCD","Lithuania","","","","",68
2005,"SH_TBS_INCD","Lithuania","","","","",72
2006,"SH_TBS_INCD","Lithuania","","","","",82
2007,"SH_TBS_INCD","Lithuania","","","","",79
2008,"SH_TBS_INCD","Lithuania","","","","",75
2009,"SH_TBS_INCD","Lithuania","","","","",69
2010,"SH_TBS_INCD","Lithuania","","","","",64
2011,"SH_TBS_INCD","Lithuania","","","","",65
2012,"SH_TBS_INCD","Lithuania","","","","",61
2016,"SH_TBS_INCD","Ukraine","","","","",87
2017,"SH_TBS_INCD","Ukraine","","","","",84
2018,"SH_TBS_INCD","Ukraine","","","","",80
2019,"SH_TBS_INCD","Ukraine","","","","",77
2020,"SH_TBS_INCD","Ukraine","","","","",74
2021,"SH_TBS_INCD","Ukraine","","","","",71
2000,"SH_TBS_INCD","North Macedonia","","","","",39
2001,"SH_TBS_INCD","North Macedonia","","","","",40
2002,"SH_TBS_INCD","North Macedonia","","","","",42
2013,"SH_TBS_INCD","Lithuania","","","","",60
2014,"SH_TBS_INCD","Lithuania","","","","",57
2015,"SH_TBS_INCD","Lithuania","","","","",54
2016,"SH_TBS_INCD","Lithuania","","","","",53
2017,"SH_TBS_INCD","Lithuania","","","","",50
2018,"SH_TBS_INCD","Lithuania","","","","",43
2019,"SH_TBS_INCD","Lithuania","","","","",41
2020,"SH_TBS_INCD","Lithuania","","","","",28
2021,"SH_TBS_INCD","Lithuania","","","","",26
2003,"SH_TBS_INCD","North Macedonia","","","","",42
2004,"SH_TBS_INCD","North Macedonia","","","","",39
2005,"SH_TBS_INCD","North Macedonia","","","","",36
2006,"SH_TBS_INCD","North Macedonia","","","","",34
2007,"SH_TBS_INCD","North Macedonia","","","","",32
2008,"SH_TBS_INCD","North Macedonia","","","","",27
2009,"SH_TBS_INCD","North Macedonia","","","","",27
2010,"SH_TBS_INCD","North Macedonia","","","","",23
2011,"SH_TBS_INCD","North Macedonia","","","","",20
2000,"SH_TBS_INCD","Luxembourg","","","","",12
2001,"SH_TBS_INCD","Luxembourg","","","","",8.1
2002,"SH_TBS_INCD","Luxembourg","","","","",8
2003,"SH_TBS_INCD","Luxembourg","","","","",14
2004,"SH_TBS_INCD","Luxembourg","","","","",7.8
2005,"SH_TBS_INCD","Luxembourg","","","","",9.2
2006,"SH_TBS_INCD","Luxembourg","","","","",8
2007,"SH_TBS_INCD","Luxembourg","","","","",9.3
2008,"SH_TBS_INCD","Luxembourg","","","","",6.6
2012,"SH_TBS_INCD","North Macedonia","","","","",21
2013,"SH_TBS_INCD","North Macedonia","","","","",19
2014,"SH_TBS_INCD","North Macedonia","","","","",17
2015,"SH_TBS_INCD","North Macedonia","","","","",17
2016,"SH_TBS_INCD","North Macedonia","","","","",16
2017,"SH_TBS_INCD","North Macedonia","","","","",13
2018,"SH_TBS_INCD","North Macedonia","","","","",13
2019,"SH_TBS_INCD","North Macedonia","","","","",12
2020,"SH_TBS_INCD","North Macedonia","","","","",12
2009,"SH_TBS_INCD","Luxembourg","","","","",6.2
2010,"SH_TBS_INCD","Luxembourg","","","","",6.6
2011,"SH_TBS_INCD","Luxembourg","","","","",5.5
2012,"SH_TBS_INCD","Luxembourg","","","","",9.8
2013,"SH_TBS_INCD","Luxembourg","","","","",8
2014,"SH_TBS_INCD","Luxembourg","","","","",5
2015,"SH_TBS_INCD","Luxembourg","","","","",6.1
2016,"SH_TBS_INCD","Luxembourg","","","","",5.7
2017,"SH_TBS_INCD","Luxembourg","","","","",6.2
2021,"SH_TBS_INCD","North Macedonia","","","","",11
2000,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",12
2001,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",11
2002,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",13
2003,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",13
2004,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",13
2005,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",15
2006,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",15
2007,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",15
2008,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",15
2009,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",15
2010,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",14
2011,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",15
2012,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",15
2013,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",13
2014,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",12
2018,"SH_TBS_INCD","Luxembourg","","","","",7.9
2019,"SH_TBS_INCD","Luxembourg","","","","",8.9
2020,"SH_TBS_INCD","Luxembourg","","","","",5.8
2021,"SH_TBS_INCD","Luxembourg","","","","",6.1
2000,"SH_TBS_INCD","Malta","","","","",4.6
2001,"SH_TBS_INCD","Malta","","","","",4.6
2002,"SH_TBS_INCD","Malta","","","","",6.8
2003,"SH_TBS_INCD","Malta","","","","",2
2004,"SH_TBS_INCD","Malta","","","","",5.1
2005,"SH_TBS_INCD","Malta","","","","",6.2
2006,"SH_TBS_INCD","Malta","","","","",8.4
2007,"SH_TBS_INCD","Malta","","","","",11
2008,"SH_TBS_INCD","Malta","","","","",13
2009,"SH_TBS_INCD","Malta","","","","",12
2010,"SH_TBS_INCD","Malta","","","","",8
2011,"SH_TBS_INCD","Malta","","","","",8.1
2012,"SH_TBS_INCD","Malta","","","","",11
2013,"SH_TBS_INCD","Malta","","","","",13
2014,"SH_TBS_INCD","Malta","","","","",12
2015,"SH_TBS_INCD","Malta","","","","",8.1
2016,"SH_TBS_INCD","Malta","","","","",12
2017,"SH_TBS_INCD","Malta","","","","",10
2018,"SH_TBS_INCD","Malta","","","","",13
2019,"SH_TBS_INCD","Malta","","","","",22
2020,"SH_TBS_INCD","Malta","","","","",31
2021,"SH_TBS_INCD","Malta","","","","",12
2000,"SH_TBS_INCD","Mexico","","","","",23
2015,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",10
2016,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",9.9
2017,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",8.9
2018,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",8.1
2019,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",8.1
2020,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",7
2021,"SH_TBS_INCD","United Kingdom of Great Britain and Northern Ireland","","","","",6.3
2000,"SH_TBS_INCD","Uzbekistan","","","","",99
2001,"SH_TBS_INCD","Mexico","","","","",24
2002,"SH_TBS_INCD","Mexico","","","","",22
2003,"SH_TBS_INCD","Mexico","","","","",23
2004,"SH_TBS_INCD","Mexico","","","","",18
2005,"SH_TBS_INCD","Mexico","","","","",22
2006,"SH_TBS_INCD","Mexico","","","","",21
2007,"SH_TBS_INCD","Mexico","","","","",21
2008,"SH_TBS_INCD","Mexico","","","","",21
2009,"SH_TBS_INCD","Mexico","","","","",21
2010,"SH_TBS_INCD","Mexico","","","","",22
2011,"SH_TBS_INCD","Mexico","","","","",21
2012,"SH_TBS_INCD","Mexico","","","","",22
2013,"SH_TBS_INCD","Mexico","","","","",22
2014,"SH_TBS_INCD","Mexico","","","","",22
2015,"SH_TBS_INCD","Mexico","","","","",22
2016,"SH_TBS_INCD","Mexico","","","","",22
2017,"SH_TBS_INCD","Mexico","","","","",23
2018,"SH_TBS_INCD","Mexico","","","","",23
2001,"SH_TBS_INCD","Uzbekistan","","","","",107
2002,"SH_TBS_INCD","Uzbekistan","","","","",113
2003,"SH_TBS_INCD","Uzbekistan","","","","",117
2004,"SH_TBS_INCD","Uzbekistan","","","","",119
2005,"SH_TBS_INCD","Uzbekistan","","","","",120
2006,"SH_TBS_INCD","Uzbekistan","","","","",116
2007,"SH_TBS_INCD","Uzbekistan","","","","",110
2008,"SH_TBS_INCD","Uzbekistan","","","","",105
2009,"SH_TBS_INCD","Uzbekistan","","","","",101
2010,"SH_TBS_INCD","Uzbekistan","","","","",97
2011,"SH_TBS_INCD","Uzbekistan","","","","",93
2012,"SH_TBS_INCD","Uzbekistan","","","","",89
2013,"SH_TBS_INCD","Uzbekistan","","","","",86
2014,"SH_TBS_INCD","Uzbekistan","","","","",82
2015,"SH_TBS_INCD","Uzbekistan","","","","",79
2016,"SH_TBS_INCD","Uzbekistan","","","","",76
2017,"SH_TBS_INCD","Uzbekistan","","","","",73
2018,"SH_TBS_INCD","Uzbekistan","","","","",70
2019,"SH_TBS_INCD","Mexico","","","","",23
2020,"SH_TBS_INCD","Mexico","","","","",23
2021,"SH_TBS_INCD","Mexico","","","","",25
2019,"SH_TBS_INCD","Uzbekistan","","","","",67
2020,"SH_TBS_INCD","Uzbekistan","","","","",65
2021,"SH_TBS_INCD","Uzbekistan","","","","",62
2015,"SH_TBS_INCD","Bulgaria","","","","",28
2016,"SH_TBS_INCD","Bulgaria","","","","",27
2017,"SH_TBS_INCD","Bulgaria","","","","",25
2018,"SH_TBS_INCD","Bulgaria","","","","",23
2019,"SH_TBS_INCD","Bulgaria","","","","",21
2020,"SH_TBS_INCD","Bulgaria","","","","",19
2021,"SH_TBS_INCD","Bulgaria","","","","",17
2021,"SH_TBS_INCD","Bulgaria","","","","",17
