Year,SeriesCode,Country,Bioclimatic belt,Land cover,Mountain Elevation,Value
2000,ER_MTN_GRNCVI,Liechtenstein,ALPINE,SHRUB_COVERED,,0.0
2000,ER_MTN_GRNCVI,Liechtenstein,TOTAL,TERRESTRIAL_BARREN,,1.56
2000,ER_MTN_GRNCVI,Liechtenstein,ALPINE,SPARSE_NAT_VEG,,3.95
2000,ER_MTN_GRNCVI,Liechtenstein,MONTANE,SPARSE_NAT_VEG,,0.2
2000,ER_MTN_GRNCVI,Liechtenstein,TOTAL,SPARSE_NAT_VEG,,0.44
2000,ER_MTN_GRNCVI,Liechtenstein,TOTAL,GRASSLAND,,19.36
2000,ER_MTN_GRNCVI,Liechtenstein,ALPINE,TERRESTRIAL_BARREN,,17.06
2000,ER_MTN_GRNCVI,Liechtenstein,TOTAL,TREE_COVERED,,63.33
2000,ER_MTN_GRNCVI,Liechtenstein,MONTANE,TERRESTRIAL_BARREN,,0.51
2000,ER_MTN_GRNCVI,Liechtenstein,MONTANE,TREE_COVERED,,63.37
2005,ER_MTN_GRNCVI,Liechtenstein,ALPINE,SHRUB_COVERED,,0.0
2005,ER_MTN_GRNCVI,Liechtenstein,MONTANE,TREE_COVERED,,59.87
2005,ER_MTN_GRNCVI,Liechtenstein,MONTANE,SHRUB_COVERED,,0.0
2005,ER_MTN_GRNCVI,Liechtenstein,ALPINE,TERRESTRIAL_BARREN,,17.06
2005,ER_MTN_GRNCVI,Liechtenstein,TOTAL,TERRESTRIAL_BARREN,,1.56
2005,ER_MTN_GRNCVI,Liechtenstein,TOTAL,GRASSLAND,,20.45
2005,ER_MTN_GRNCVI,Liechtenstein,MONTANE,TERRESTRIAL_BARREN,,0.51
2005,ER_MTN_GRNCVI,Liechtenstein,TOTAL,SPARSE_NAT_VEG,,0.44
2005,ER_MTN_GRNCVI,Liechtenstein,ALPINE,HERB_AQUA_FLOOD,,0.0
2005,ER_MTN_GRNCVI,Liechtenstein,MONTANE,INLAND_WATER,,0.66
2005,ER_MTN_GRNCVI,Liechtenstein,TOTAL,INLAND_WATER,,0.62
2005,ER_MTN_GRNCVI,Liechtenstein,MONTANE,MGCI,,91.05
2005,ER_MTN_GRNCVI,Liechtenstein,TOTAL,GLACIERS,,0.0
2005,ER_MTN_GRNCVI,Liechtenstein,ALPINE,CROPLAND,,0.2
2005,ER_MTN_GRNCVI,Liechtenstein,ALPINE,GLACIERS,,0.0
2005,ER_MTN_GRNCVI,Liechtenstein,ALPINE,ARTIFICIAL,,0.0
2005,ER_MTN_GRNCVI,Liechtenstein,ALPINE,INLAND_WATER,,0.0
2005,ER_MTN_GRNCVI,Liechtenstein,TOTAL,SHRUB_COVERED,,0.0
2005,ER_MTN_GRNCVI,Liechtenstein,MONTANE,SPARSE_NAT_VEG,,0.2
2005,ER_MTN_GRNCVI,Liechtenstein,TOTAL,TREE_COVERED,,60.05
2005,ER_MTN_GRNCVI,Liechtenstein,ALPINE,TREE_COVERED,,62.73
2005,ER_MTN_GRNCVI,Liechtenstein,ALPINE,SPARSE_NAT_VEG,,3.95
2005,ER_MTN_GRNCVI,Liechtenstein,MONTANE,GLACIERS,,0.0
2005,ER_MTN_GRNCVI,Liechtenstein,ALPINE,MGCI,,79.0
2005,ER_MTN_GRNCVI,Liechtenstein,TOTAL,MGCI,,90.29
2005,ER_MTN_GRNCVI,Liechtenstein,MONTANE,HERB_AQUA_FLOOD,,0.09
2005,ER_MTN_GRNCVI,Liechtenstein,TOTAL,HERB_AQUA_FLOOD,,0.08
2005,ER_MTN_GRNCVI,Liechtenstein,MONTANE,GRASSLAND,,20.75
2005,ER_MTN_GRNCVI,Liechtenstein,ALPINE,GRASSLAND,,15.98
2005,ER_MTN_GRNCVI,Liechtenstein,MONTANE,ARTIFICIAL,,7.57
2005,ER_MTN_GRNCVI,Liechtenstein,MONTANE,CROPLAND,,10.35
2005,ER_MTN_GRNCVI,Liechtenstein,TOTAL,CROPLAND,,9.71
2005,ER_MTN_GRNCVI,Liechtenstein,TOTAL,ARTIFICIAL,,7.09
2010,ER_MTN_GRNCVI,Liechtenstein,ALPINE,INLAND_WATER,,0.0
2010,ER_MTN_GRNCVI,Liechtenstein,TOTAL,INLAND_WATER,,0.62
2010,ER_MTN_GRNCVI,Liechtenstein,MONTANE,INLAND_WATER,,0.66
2010,ER_MTN_GRNCVI,Liechtenstein,TOTAL,GRASSLAND,,20.72
2010,ER_MTN_GRNCVI,Liechtenstein,TOTAL,ARTIFICIAL,,7.11
2010,ER_MTN_GRNCVI,Liechtenstein,ALPINE,HERB_AQUA_FLOOD,,0.0
2010,ER_MTN_GRNCVI,Liechtenstein,MONTANE,HERB_AQUA_FLOOD,,0.09
2010,ER_MTN_GRNCVI,Liechtenstein,TOTAL,HERB_AQUA_FLOOD,,0.08
2010,ER_MTN_GRNCVI,Liechtenstein,ALPINE,SHRUB_COVERED,,0.0
2010,ER_MTN_GRNCVI,Liechtenstein,ALPINE,GRASSLAND,,15.98
2010,ER_MTN_GRNCVI,Liechtenstein,MONTANE,GRASSLAND,,21.03
2010,ER_MTN_GRNCVI,Liechtenstein,MONTANE,TERRESTRIAL_BARREN,,0.51
2010,ER_MTN_GRNCVI,Liechtenstein,TOTAL,TERRESTRIAL_BARREN,,1.56
2010,ER_MTN_GRNCVI,Liechtenstein,TOTAL,TREE_COVERED,,59.35
2010,ER_MTN_GRNCVI,Liechtenstein,MONTANE,SHRUB_COVERED,,0.0
2010,ER_MTN_GRNCVI,Liechtenstein,MONTANE,SPARSE_NAT_VEG,,0.2
2010,ER_MTN_GRNCVI,Liechtenstein,ALPINE,TREE_COVERED,,62.73
2010,ER_MTN_GRNCVI,Liechtenstein,TOTAL,SHRUB_COVERED,,0.0
2010,ER_MTN_GRNCVI,Liechtenstein,MONTANE,ARTIFICIAL,,7.6
2010,ER_MTN_GRNCVI,Liechtenstein,MONTANE,CROPLAND,,10.79
2010,ER_MTN_GRNCVI,Liechtenstein,TOTAL,CROPLAND,,10.12
2010,ER_MTN_GRNCVI,Liechtenstein,ALPINE,ARTIFICIAL,,0.0
2010,ER_MTN_GRNCVI,Liechtenstein,ALPINE,MGCI,,79.0
2010,ER_MTN_GRNCVI,Liechtenstein,TOTAL,MGCI,,90.27
2010,ER_MTN_GRNCVI,Liechtenstein,TOTAL,GLACIERS,,0.0
2010,ER_MTN_GRNCVI,Liechtenstein,MONTANE,MGCI,,91.03
2010,ER_MTN_GRNCVI,Liechtenstein,MONTANE,GLACIERS,,0.0
2010,ER_MTN_GRNCVI,Liechtenstein,ALPINE,GLACIERS,,0.0
2010,ER_MTN_GRNCVI,Liechtenstein,TOTAL,SPARSE_NAT_VEG,,0.44
2010,ER_MTN_GRNCVI,Liechtenstein,ALPINE,TERRESTRIAL_BARREN,,17.06
2010,ER_MTN_GRNCVI,Liechtenstein,ALPINE,SPARSE_NAT_VEG,,3.95
2010,ER_MTN_GRNCVI,Liechtenstein,MONTANE,TREE_COVERED,,59.13
2010,ER_MTN_GRNCVI,Liechtenstein,ALPINE,CROPLAND,,0.2
2015,ER_MTN_GRNCVI,Liechtenstein,TOTAL,SPARSE_NAT_VEG,,0.44
2015,ER_MTN_GRNCVI,Liechtenstein,ALPINE,TERRESTRIAL_BARREN,,17.06
2015,ER_MTN_GRNCVI,Liechtenstein,MONTANE,TERRESTRIAL_BARREN,,0.51
2015,ER_MTN_GRNCVI,Liechtenstein,ALPINE,SPARSE_NAT_VEG,,3.95
2015,ER_MTN_GRNCVI,Liechtenstein,TOTAL,GLACIERS,,0.0
2015,ER_MTN_GRNCVI,Liechtenstein,MONTANE,GLACIERS,,0.0
2015,ER_MTN_GRNCVI,Liechtenstein,ALPINE,GLACIERS,,0.0
2015,ER_MTN_GRNCVI,Liechtenstein,MONTANE,MGCI,,91.03
2015,ER_MTN_GRNCVI,Liechtenstein,ALPINE,MGCI,,79.0
2015,ER_MTN_GRNCVI,Liechtenstein,TOTAL,INLAND_WATER,,0.62
2015,ER_MTN_GRNCVI,Liechtenstein,TOTAL,ARTIFICIAL,,7.11
2015,ER_MTN_GRNCVI,Liechtenstein,ALPINE,ARTIFICIAL,,0.0
2015,ER_MTN_GRNCVI,Liechtenstein,MONTANE,ARTIFICIAL,,7.6
2015,ER_MTN_GRNCVI,Liechtenstein,TOTAL,CROPLAND,,11.2
2015,ER_MTN_GRNCVI,Liechtenstein,MONTANE,GRASSLAND,,22.26
2015,ER_MTN_GRNCVI,Liechtenstein,ALPINE,SHRUB_COVERED,,0.0
2015,ER_MTN_GRNCVI,Liechtenstein,MONTANE,SPARSE_NAT_VEG,,0.2
2015,ER_MTN_GRNCVI,Liechtenstein,TOTAL,TERRESTRIAL_BARREN,,1.56
2015,ER_MTN_GRNCVI,Liechtenstein,TOTAL,TREE_COVERED,,57.13
2015,ER_MTN_GRNCVI,Liechtenstein,MONTANE,SHRUB_COVERED,,0.0
2015,ER_MTN_GRNCVI,Liechtenstein,ALPINE,GRASSLAND,,15.98
2015,ER_MTN_GRNCVI,Liechtenstein,MONTANE,TREE_COVERED,,56.75
2015,ER_MTN_GRNCVI,Liechtenstein,ALPINE,TREE_COVERED,,62.73
2015,ER_MTN_GRNCVI,Liechtenstein,TOTAL,SHRUB_COVERED,,0.0
2015,ER_MTN_GRNCVI,Liechtenstein,TOTAL,HERB_AQUA_FLOOD,,0.08
2015,ER_MTN_GRNCVI,Liechtenstein,ALPINE,CROPLAND,,0.2
2015,ER_MTN_GRNCVI,Liechtenstein,MONTANE,CROPLAND,,11.93
2015,ER_MTN_GRNCVI,Liechtenstein,TOTAL,MGCI,,90.27
2015,ER_MTN_GRNCVI,Liechtenstein,MONTANE,INLAND_WATER,,0.66
2015,ER_MTN_GRNCVI,Liechtenstein,ALPINE,INLAND_WATER,,0.0
2015,ER_MTN_GRNCVI,Liechtenstein,MONTANE,HERB_AQUA_FLOOD,,0.09
2015,ER_MTN_GRNCVI,Liechtenstein,ALPINE,HERB_AQUA_FLOOD,,0.0
2015,ER_MTN_GRNCVI,Liechtenstein,TOTAL,GRASSLAND,,21.87
2018,ER_MTN_GRNCVI,Liechtenstein,ALPINE,CROPLAND,,0.2
2018,ER_MTN_GRNCVI,Liechtenstein,TOTAL,ARTIFICIAL,,7.11
2018,ER_MTN_GRNCVI,Liechtenstein,MONTANE,ARTIFICIAL,,7.6
2018,ER_MTN_GRNCVI,Liechtenstein,ALPINE,ARTIFICIAL,,0.0
2018,ER_MTN_GRNCVI,Liechtenstein,MONTANE,SHRUB_COVERED,,0.0
2018,ER_MTN_GRNCVI,Liechtenstein,TOTAL,SHRUB_COVERED,,0.0
2018,ER_MTN_GRNCVI,Liechtenstein,TOTAL,HERB_AQUA_FLOOD,,0.08
2018,ER_MTN_GRNCVI,Liechtenstein,TOTAL,MGCI,,90.15
2018,ER_MTN_GRNCVI,Liechtenstein,ALPINE,MGCI,,79.0
2018,ER_MTN_GRNCVI,Liechtenstein,MONTANE,MGCI,,90.91
2018,ER_MTN_GRNCVI,Liechtenstein,MONTANE,GLACIERS,,0.0
2018,ER_MTN_GRNCVI,Liechtenstein,TOTAL,GLACIERS,,0.0
2018,ER_MTN_GRNCVI,Liechtenstein,MONTANE,TERRESTRIAL_BARREN,,0.64
2018,ER_MTN_GRNCVI,Liechtenstein,TOTAL,INLAND_WATER,,0.62
2018,ER_MTN_GRNCVI,Liechtenstein,MONTANE,GRASSLAND,,22.02
2018,ER_MTN_GRNCVI,Liechtenstein,MONTANE,INLAND_WATER,,0.66
2018,ER_MTN_GRNCVI,Liechtenstein,MONTANE,HERB_AQUA_FLOOD,,0.09
2018,ER_MTN_GRNCVI,Liechtenstein,ALPINE,INLAND_WATER,,0.0
2018,ER_MTN_GRNCVI,Liechtenstein,TOTAL,CROPLAND,,11.28
2018,ER_MTN_GRNCVI,Liechtenstein,MONTANE,CROPLAND,,12.02
2018,ER_MTN_GRNCVI,Liechtenstein,ALPINE,HERB_AQUA_FLOOD,,0.0
2018,ER_MTN_GRNCVI,Liechtenstein,ALPINE,GLACIERS,,0.0
2018,ER_MTN_GRNCVI,Liechtenstein,ALPINE,SHRUB_COVERED,,0.0
2018,ER_MTN_GRNCVI,Liechtenstein,MONTANE,TREE_COVERED,,56.78
2018,ER_MTN_GRNCVI,Liechtenstein,MONTANE,SPARSE_NAT_VEG,,0.2
2018,ER_MTN_GRNCVI,Liechtenstein,TOTAL,SPARSE_NAT_VEG,,0.44
2018,ER_MTN_GRNCVI,Liechtenstein,ALPINE,SPARSE_NAT_VEG,,3.95
2018,ER_MTN_GRNCVI,Liechtenstein,ALPINE,GRASSLAND,,15.98
2018,ER_MTN_GRNCVI,Liechtenstein,TOTAL,TREE_COVERED,,57.16
2018,ER_MTN_GRNCVI,Liechtenstein,ALPINE,TERRESTRIAL_BARREN,,17.06
2018,ER_MTN_GRNCVI,Liechtenstein,ALPINE,TREE_COVERED,,62.73
2018,ER_MTN_GRNCVI,Liechtenstein,TOTAL,TERRESTRIAL_BARREN,,1.68
2018,ER_MTN_GRNCVI,Liechtenstein,TOTAL,GRASSLAND,,21.63
2000,ER_MTN_GRNCVI,Luxembourg,MONTANE,GRASSLAND,,16.58
2000,ER_MTN_GRNCVI,Luxembourg,TOTAL,GRASSLAND,,16.58
2000,ER_MTN_GRNCVI,Luxembourg,TOTAL,HERB_AQUA_FLOOD,,0.0
2000,ER_MTN_GRNCVI,Luxembourg,MONTANE,GLACIERS,,0.0
2000,ER_MTN_GRNCVI,Luxembourg,MONTANE,HERB_AQUA_FLOOD,,0.0
2000,ER_MTN_GRNCVI,Luxembourg,MONTANE,CROPLAND,,38.81
2000,ER_MTN_GRNCVI,Luxembourg,TOTAL,CROPLAND,,38.81
2000,ER_MTN_GRNCVI,Luxembourg,TOTAL,ARTIFICIAL,,0.24
2000,ER_MTN_GRNCVI,Luxembourg,MONTANE,INLAND_WATER,,1.04
2000,ER_MTN_GRNCVI,Luxembourg,MONTANE,TREE_COVERED,,43.34
2000,ER_MTN_GRNCVI,Luxembourg,MONTANE,SHRUB_COVERED,,0.0
2000,ER_MTN_GRNCVI,Luxembourg,MONTANE,TERRESTRIAL_BARREN,,0.0
2000,ER_MTN_GRNCVI,Luxembourg,MONTANE,ARTIFICIAL,,0.24
2000,ER_MTN_GRNCVI,Luxembourg,TOTAL,GLACIERS,,0.0
2000,ER_MTN_GRNCVI,Luxembourg,TOTAL,INLAND_WATER,,1.04
2000,ER_MTN_GRNCVI,Luxembourg,MONTANE,MGCI,,98.71
2000,ER_MTN_GRNCVI,Luxembourg,TOTAL,MGCI,,98.71
2000,ER_MTN_GRNCVI,Luxembourg,TOTAL,SPARSE_NAT_VEG,,0.0
2000,ER_MTN_GRNCVI,Luxembourg,TOTAL,TERRESTRIAL_BARREN,,0.0
2000,ER_MTN_GRNCVI,Luxembourg,MONTANE,SPARSE_NAT_VEG,,0.0
2000,ER_MTN_GRNCVI,Luxembourg,TOTAL,SHRUB_COVERED,,0.0
2000,ER_MTN_GRNCVI,Luxembourg,TOTAL,TREE_COVERED,,43.34
2005,ER_MTN_GRNCVI,Luxembourg,MONTANE,SHRUB_COVERED,,0.0
2005,ER_MTN_GRNCVI,Luxembourg,TOTAL,TREE_COVERED,,42.33
2005,ER_MTN_GRNCVI,Luxembourg,TOTAL,TERRESTRIAL_BARREN,,0.0
2005,ER_MTN_GRNCVI,Luxembourg,MONTANE,TERRESTRIAL_BARREN,,0.0
2005,ER_MTN_GRNCVI,Luxembourg,MONTANE,TREE_COVERED,,42.33
2005,ER_MTN_GRNCVI,Luxembourg,MONTANE,SPARSE_NAT_VEG,,0.0
2005,ER_MTN_GRNCVI,Luxembourg,TOTAL,GLACIERS,,0.0
2005,ER_MTN_GRNCVI,Luxembourg,MONTANE,ARTIFICIAL,,0.87
2005,ER_MTN_GRNCVI,Luxembourg,TOTAL,CROPLAND,,39.17
2005,ER_MTN_GRNCVI,Luxembourg,MONTANE,CROPLAND,,39.17
2005,ER_MTN_GRNCVI,Luxembourg,MONTANE,GRASSLAND,,16.58
2005,ER_MTN_GRNCVI,Luxembourg,TOTAL,GRASSLAND,,16.58
2005,ER_MTN_GRNCVI,Luxembourg,TOTAL,SPARSE_NAT_VEG,,0.0
2005,ER_MTN_GRNCVI,Luxembourg,TOTAL,MGCI,,98.08
2005,ER_MTN_GRNCVI,Luxembourg,MONTANE,MGCI,,98.08
2005,ER_MTN_GRNCVI,Luxembourg,MONTANE,INLAND_WATER,,1.04
2005,ER_MTN_GRNCVI,Luxembourg,TOTAL,INLAND_WATER,,1.04
2005,ER_MTN_GRNCVI,Luxembourg,TOTAL,SHRUB_COVERED,,0.0
2005,ER_MTN_GRNCVI,Luxembourg,TOTAL,HERB_AQUA_FLOOD,,0.0
2005,ER_MTN_GRNCVI,Luxembourg,TOTAL,ARTIFICIAL,,0.87
2005,ER_MTN_GRNCVI,Luxembourg,MONTANE,HERB_AQUA_FLOOD,,0.0
2005,ER_MTN_GRNCVI,Luxembourg,MONTANE,GLACIERS,,0.0
2010,ER_MTN_GRNCVI,Luxembourg,MONTANE,GRASSLAND,,16.58
2010,ER_MTN_GRNCVI,Luxembourg,MONTANE,INLAND_WATER,,1.04
2010,ER_MTN_GRNCVI,Luxembourg,TOTAL,INLAND_WATER,,1.04
2010,ER_MTN_GRNCVI,Luxembourg,MONTANE,TERRESTRIAL_BARREN,,0.0
2010,ER_MTN_GRNCVI,Luxembourg,MONTANE,SPARSE_NAT_VEG,,0.0
2010,ER_MTN_GRNCVI,Luxembourg,TOTAL,SPARSE_NAT_VEG,,0.0
2010,ER_MTN_GRNCVI,Luxembourg,TOTAL,TREE_COVERED,,41.84
2010,ER_MTN_GRNCVI,Luxembourg,MONTANE,TREE_COVERED,,41.84
2010,ER_MTN_GRNCVI,Luxembourg,TOTAL,TERRESTRIAL_BARREN,,0.0
2010,ER_MTN_GRNCVI,Luxembourg,TOTAL,SHRUB_COVERED,,0.0
2010,ER_MTN_GRNCVI,Luxembourg,MONTANE,SHRUB_COVERED,,0.0
2010,ER_MTN_GRNCVI,Luxembourg,TOTAL,GRASSLAND,,16.58
2010,ER_MTN_GRNCVI,Luxembourg,MONTANE,CROPLAND,,39.68
2010,ER_MTN_GRNCVI,Luxembourg,MONTANE,ARTIFICIAL,,0.87
2010,ER_MTN_GRNCVI,Luxembourg,TOTAL,CROPLAND,,39.68
2010,ER_MTN_GRNCVI,Luxembourg,MONTANE,HERB_AQUA_FLOOD,,0.0
2010,ER_MTN_GRNCVI,Luxembourg,TOTAL,ARTIFICIAL,,0.87
2010,ER_MTN_GRNCVI,Luxembourg,MONTANE,MGCI,,98.08
2010,ER_MTN_GRNCVI,Luxembourg,TOTAL,HERB_AQUA_FLOOD,,0.0
2010,ER_MTN_GRNCVI,Luxembourg,TOTAL,GLACIERS,,0.0
2010,ER_MTN_GRNCVI,Luxembourg,MONTANE,GLACIERS,,0.0
2010,ER_MTN_GRNCVI,Luxembourg,TOTAL,MGCI,,98.08
2015,ER_MTN_GRNCVI,Luxembourg,MONTANE,GLACIERS,,0.0
2015,ER_MTN_GRNCVI,Luxembourg,TOTAL,GLACIERS,,0.0
2015,ER_MTN_GRNCVI,Luxembourg,TOTAL,INLAND_WATER,,1.04
2015,ER_MTN_GRNCVI,Luxembourg,MONTANE,MGCI,,98.08
2015,ER_MTN_GRNCVI,Luxembourg,TOTAL,SHRUB_COVERED,,0.0
2015,ER_MTN_GRNCVI,Luxembourg,TOTAL,HERB_AQUA_FLOOD,,0.0
2015,ER_MTN_GRNCVI,Luxembourg,MONTANE,HERB_AQUA_FLOOD,,0.0
2015,ER_MTN_GRNCVI,Luxembourg,MONTANE,ARTIFICIAL,,0.87
2015,ER_MTN_GRNCVI,Luxembourg,MONTANE,CROPLAND,,39.68
2015,ER_MTN_GRNCVI,Luxembourg,TOTAL,CROPLAND,,39.68
2015,ER_MTN_GRNCVI,Luxembourg,TOTAL,GRASSLAND,,16.58
2015,ER_MTN_GRNCVI,Luxembourg,MONTANE,TERRESTRIAL_BARREN,,0.0
2015,ER_MTN_GRNCVI,Luxembourg,TOTAL,TREE_COVERED,,41.84
2015,ER_MTN_GRNCVI,Luxembourg,TOTAL,SPARSE_NAT_VEG,,0.0
2015,ER_MTN_GRNCVI,Luxembourg,MONTANE,SHRUB_COVERED,,0.0
2015,ER_MTN_GRNCVI,Luxembourg,MONTANE,SPARSE_NAT_VEG,,0.0
2015,ER_MTN_GRNCVI,Luxembourg,MONTANE,TREE_COVERED,,41.84
2015,ER_MTN_GRNCVI,Luxembourg,TOTAL,TERRESTRIAL_BARREN,,0.0
2015,ER_MTN_GRNCVI,Luxembourg,TOTAL,MGCI,,98.08
2015,ER_MTN_GRNCVI,Luxembourg,TOTAL,ARTIFICIAL,,0.87
2015,ER_MTN_GRNCVI,Luxembourg,MONTANE,INLAND_WATER,,1.04
2015,ER_MTN_GRNCVI,Luxembourg,MONTANE,GRASSLAND,,16.58
2018,ER_MTN_GRNCVI,Luxembourg,MONTANE,GLACIERS,,0.0
2018,ER_MTN_GRNCVI,Luxembourg,TOTAL,MGCI,,98.08
2018,ER_MTN_GRNCVI,Luxembourg,MONTANE,INLAND_WATER,,1.04
2018,ER_MTN_GRNCVI,Luxembourg,TOTAL,GLACIERS,,0.0
2018,ER_MTN_GRNCVI,Luxembourg,MONTANE,MGCI,,98.08
2018,ER_MTN_GRNCVI,Luxembourg,MONTANE,TREE_COVERED,,43.22
2018,ER_MTN_GRNCVI,Luxembourg,TOTAL,TERRESTRIAL_BARREN,,0.0
2018,ER_MTN_GRNCVI,Luxembourg,TOTAL,SPARSE_NAT_VEG,,0.0
2018,ER_MTN_GRNCVI,Luxembourg,MONTANE,SPARSE_NAT_VEG,,0.0
2018,ER_MTN_GRNCVI,Luxembourg,MONTANE,GRASSLAND,,16.07
2018,ER_MTN_GRNCVI,Luxembourg,TOTAL,INLAND_WATER,,1.04
2018,ER_MTN_GRNCVI,Luxembourg,TOTAL,ARTIFICIAL,,0.87
2018,ER_MTN_GRNCVI,Luxembourg,MONTANE,ARTIFICIAL,,0.87
2018,ER_MTN_GRNCVI,Luxembourg,MONTANE,HERB_AQUA_FLOOD,,0.0
2018,ER_MTN_GRNCVI,Luxembourg,TOTAL,HERB_AQUA_FLOOD,,0.0
2018,ER_MTN_GRNCVI,Luxembourg,MONTANE,CROPLAND,,38.81
2018,ER_MTN_GRNCVI,Luxembourg,TOTAL,SHRUB_COVERED,,0.0
2018,ER_MTN_GRNCVI,Luxembourg,TOTAL,TREE_COVERED,,43.22
2018,ER_MTN_GRNCVI,Luxembourg,MONTANE,TERRESTRIAL_BARREN,,0.0
2018,ER_MTN_GRNCVI,Luxembourg,MONTANE,SHRUB_COVERED,,0.0
2018,ER_MTN_GRNCVI,Luxembourg,TOTAL,CROPLAND,,38.81
2018,ER_MTN_GRNCVI,Luxembourg,TOTAL,GRASSLAND,,16.07
2000,ER_MTN_GRNCVI,Moldova,TOTAL,HERB_AQUA_FLOOD,,0.0
2000,ER_MTN_GRNCVI,Moldova,MONTANE,HERB_AQUA_FLOOD,,0.0
2000,ER_MTN_GRNCVI,Moldova,TOTAL,CROPLAND,,26.0
2000,ER_MTN_GRNCVI,Moldova,MONTANE,CROPLAND,,26.0
2000,ER_MTN_GRNCVI,Moldova,MONTANE,ARTIFICIAL,,0.4
2000,ER_MTN_GRNCVI,Moldova,TOTAL,MGCI,,99.61
2000,ER_MTN_GRNCVI,Moldova,MONTANE,GLACIERS,,0.0
2000,ER_MTN_GRNCVI,Moldova,TOTAL,GLACIERS,,0.0
2000,ER_MTN_GRNCVI,Moldova,MONTANE,MGCI,,99.61
2000,ER_MTN_GRNCVI,Moldova,MONTANE,INLAND_WATER,,0.0
2000,ER_MTN_GRNCVI,Moldova,TOTAL,INLAND_WATER,,0.0
2000,ER_MTN_GRNCVI,Moldova,TOTAL,GRASSLAND,,0.0
2000,ER_MTN_GRNCVI,Moldova,TOTAL,ARTIFICIAL,,0.4
2000,ER_MTN_GRNCVI,Moldova,MONTANE,SHRUB_COVERED,,0.0
2000,ER_MTN_GRNCVI,Moldova,TOTAL,SHRUB_COVERED,,0.0
2000,ER_MTN_GRNCVI,Moldova,MONTANE,SPARSE_NAT_VEG,,0.0
2000,ER_MTN_GRNCVI,Moldova,TOTAL,TREE_COVERED,,73.59
2000,ER_MTN_GRNCVI,Moldova,TOTAL,TERRESTRIAL_BARREN,,0.0
2000,ER_MTN_GRNCVI,Moldova,MONTANE,TERRESTRIAL_BARREN,,0.0
2000,ER_MTN_GRNCVI,Moldova,MONTANE,TREE_COVERED,,73.59
2000,ER_MTN_GRNCVI,Moldova,TOTAL,SPARSE_NAT_VEG,,0.0
2000,ER_MTN_GRNCVI,Moldova,MONTANE,GRASSLAND,,0.0
2005,ER_MTN_GRNCVI,Moldova,TOTAL,TREE_COVERED,,74.2
2005,ER_MTN_GRNCVI,Moldova,TOTAL,TERRESTRIAL_BARREN,,0.0
2005,ER_MTN_GRNCVI,Moldova,MONTANE,SPARSE_NAT_VEG,,0.0
2005,ER_MTN_GRNCVI,Moldova,TOTAL,SPARSE_NAT_VEG,,0.0
2005,ER_MTN_GRNCVI,Moldova,MONTANE,TREE_COVERED,,74.2
2005,ER_MTN_GRNCVI,Moldova,TOTAL,SHRUB_COVERED,,0.0
2005,ER_MTN_GRNCVI,Moldova,MONTANE,TERRESTRIAL_BARREN,,0.0
2005,ER_MTN_GRNCVI,Moldova,MONTANE,SHRUB_COVERED,,0.0
2005,ER_MTN_GRNCVI,Moldova,TOTAL,GLACIERS,,0.0
2005,ER_MTN_GRNCVI,Moldova,MONTANE,INLAND_WATER,,0.0
2005,ER_MTN_GRNCVI,Moldova,MONTANE,GRASSLAND,,0.0
2005,ER_MTN_GRNCVI,Moldova,TOTAL,GRASSLAND,,0.0
2005,ER_MTN_GRNCVI,Moldova,MONTANE,GLACIERS,,0.0
2005,ER_MTN_GRNCVI,Moldova,TOTAL,MGCI,,96.21
2005,ER_MTN_GRNCVI,Moldova,TOTAL,INLAND_WATER,,0.0
2005,ER_MTN_GRNCVI,Moldova,MONTANE,MGCI,,96.21
2005,ER_MTN_GRNCVI,Moldova,TOTAL,HERB_AQUA_FLOOD,,0.0
2005,ER_MTN_GRNCVI,Moldova,MONTANE,HERB_AQUA_FLOOD,,0.0
2005,ER_MTN_GRNCVI,Moldova,TOTAL,ARTIFICIAL,,3.8
2005,ER_MTN_GRNCVI,Moldova,TOTAL,CROPLAND,,22.0
2005,ER_MTN_GRNCVI,Moldova,MONTANE,CROPLAND,,22.0
2005,ER_MTN_GRNCVI,Moldova,MONTANE,ARTIFICIAL,,3.8
2010,ER_MTN_GRNCVI,Moldova,TOTAL,GRASSLAND,,0.0
2010,ER_MTN_GRNCVI,Moldova,MONTANE,INLAND_WATER,,0.0
2010,ER_MTN_GRNCVI,Moldova,MONTANE,GRASSLAND,,0.0
2010,ER_MTN_GRNCVI,Moldova,TOTAL,INLAND_WATER,,0.0
2010,ER_MTN_GRNCVI,Moldova,MONTANE,CROPLAND,,21.71
2010,ER_MTN_GRNCVI,Moldova,TOTAL,ARTIFICIAL,,3.8
2010,ER_MTN_GRNCVI,Moldova,MONTANE,ARTIFICIAL,,3.8
2010,ER_MTN_GRNCVI,Moldova,TOTAL,SHRUB_COVERED,,0.0
2010,ER_MTN_GRNCVI,Moldova,MONTANE,SPARSE_NAT_VEG,,0.0
2010,ER_MTN_GRNCVI,Moldova,TOTAL,TREE_COVERED,,74.5
2010,ER_MTN_GRNCVI,Moldova,TOTAL,SPARSE_NAT_VEG,,0.0
2010,ER_MTN_GRNCVI,Moldova,MONTANE,TERRESTRIAL_BARREN,,0.0
2010,ER_MTN_GRNCVI,Moldova,TOTAL,CROPLAND,,21.71
