Year,SeriesCode,Country,Age,Freq,Location,Sex,Type of speed,Value
2009,IT_NET_BBNDN,Finland,,,,,10MBPS,250000.0
2009,IT_NET_BBNDN,Finland,,,,,2MT10MBPS,704000.0
2009,IT_NET_BBNDN,Finland,,,,,256KT2MBPS,611000.0
2010,IT_NET_BBNDN,Finland,,,,,ANYS,1559400.0
2010,IT_NET_BBNDN,Finland,,,,,2MT10MBPS,667000.0
2010,IT_NET_BBNDN,Finland,,,,,10MBPS,512000.0
2010,IT_NET_BBNDN,Finland,,,,,256KT2MBPS,380000.0
2011,IT_NET_BBNDN,Finland,,,,,ANYS,1606000.0
2011,IT_NET_BBNDN,Finland,,,,,10MBPS,665100.0
2011,IT_NET_BBNDN,Finland,,,,,256KT2MBPS,199600.0
2005,IT_NET_BBNDN,Armenia,,,,,ANYS,1990.0
2007,IT_NET_BBNDN,Armenia,,,,,ANYS,3900.0
2008,IT_NET_BBNDN,Armenia,,,,,ANYS,13799.0
2009,IT_NET_BBNDN,Armenia,,,,,ANYS,39888.0
2010,IT_NET_BBNDN,Armenia,,,,,ANYS,93586.0
2011,IT_NET_BBNDN,Armenia,,,,,ANYS,160573.0
2011,IT_NET_BBNDN,Armenia,,,,,256KT2MBPS,122785.0
2011,IT_NET_BBNDN,Armenia,,,,,2MT10MBPS,34348.0
2011,IT_NET_BBNDN,Armenia,,,,,10MBPS,530.0
2012,IT_NET_BBNDN,Armenia,,,,,10MBPS,14379.0
2012,IT_NET_BBNDN,Armenia,,,,,2MT10MBPS,53582.0
2012,IT_NET_BBNDN,Armenia,,,,,256KT2MBPS,138792.0
2011,IT_NET_BBNDN,Finland,,,,,2MT10MBPS,741300.0
2012,IT_NET_BBNDN,Finland,,,,,ANYS,1647600.0
2012,IT_NET_BBNDN,Finland,,,,,10MBPS,986000.0
2012,IT_NET_BBNDN,Finland,,,,,2MT10MBPS,546500.0
2012,IT_NET_BBNDN,Finland,,,,,256KT2MBPS,121100.0
2013,IT_NET_BBNDN,Finland,,,,,ANYS,1720200.0
2013,IT_NET_BBNDN,Finland,,,,,10MBPS,1110400.0
2013,IT_NET_BBNDN,Finland,,,,,2MT10MBPS,497100.0
2013,IT_NET_BBNDN,Finland,,,,,256KT2MBPS,74000.0
2014,IT_NET_BBNDN,Finland,,,,,ANYS,1758500.0
2014,IT_NET_BBNDN,Finland,,,,,10MBPS,1286300.0
2012,IT_NET_BBNDN,Armenia,,,,,ANYS,212053.0
2013,IT_NET_BBNDN,Armenia,,,,,2MT10MBPS,112665.0
2013,IT_NET_BBNDN,Armenia,,,,,10MBPS,26349.0
2013,IT_NET_BBNDN,Armenia,,,,,256KT2MBPS,95406.0
2013,IT_NET_BBNDN,Armenia,,,,,ANYS,243058.0
2014,IT_NET_BBNDN,Armenia,,,,,256KT2MBPS,84024.0
2014,IT_NET_BBNDN,Armenia,,,,,ANYS,272885.0
2014,IT_NET_BBNDN,Armenia,,,,,2MT10MBPS,143033.0
2014,IT_NET_BBNDN,Armenia,,,,,10MBPS,45828.0
2015,IT_NET_BBNDN,Armenia,,,,,2MT10MBPS,187091.0
2015,IT_NET_BBNDN,Armenia,,,,,ANYS,286319.0
2015,IT_NET_BBNDN,Armenia,,,,,256KT2MBPS,3341.0
2002,IT_NET_BBNDN,New Zealand,,,,,ANYS,43500.0
2003,IT_NET_BBNDN,New Zealand,,,,,ANYS,83000.0
2004,IT_NET_BBNDN,New Zealand,,,,,ANYS,191695.0
2005,IT_NET_BBNDN,New Zealand,,,,,ANYS,321000.0
2006,IT_NET_BBNDN,New Zealand,,,,,ANYS,470200.0
2007,IT_NET_BBNDN,New Zealand,,,,,ANYS,853020.0
2008,IT_NET_BBNDN,New Zealand,,,,,ANYS,914961.0
2009,IT_NET_BBNDN,New Zealand,,,,,ANYS,1022335.0
2009,IT_NET_BBNDN,New Zealand,,,,,256KT2MBPS,108000.0
2009,IT_NET_BBNDN,New Zealand,,,,,10MBPS,0.0
2010,IT_NET_BBNDN,New Zealand,,,,,256KT2MBPS,116000.0
2010,IT_NET_BBNDN,New Zealand,,,,,ANYS,1092000.0
2014,IT_NET_BBNDN,Finland,,,,,2MT10MBPS,419000.0
2014,IT_NET_BBNDN,Finland,,,,,256KT2MBPS,53200.0
2015,IT_NET_BBNDN,Finland,,,,,ANYS,1729897.0
2015,IT_NET_BBNDN,Finland,,,,,10MBPS,1341155.0
2015,IT_NET_BBNDN,Finland,,,,,2MT10MBPS,352337.0
2015,IT_NET_BBNDN,Finland,,,,,256KT2MBPS,36405.0
2016,IT_NET_BBNDN,Finland,,,,,ANYS,1712000.0
2016,IT_NET_BBNDN,Finland,,,,,10MBPS,1401000.0
2016,IT_NET_BBNDN,Finland,,,,,256KT2MBPS,29800.0
2016,IT_NET_BBNDN,Finland,,,,,2MT10MBPS,281200.0
2017,IT_NET_BBNDN,Finland,,,,,2MT10MBPS,264000.0
2017,IT_NET_BBNDN,Finland,,,,,10MBPS,1446000.0
2015,IT_NET_BBNDN,Armenia,,,,,10MBPS,95887.0
2016,IT_NET_BBNDN,Armenia,,,,,ANYS,299170.0
2016,IT_NET_BBNDN,Armenia,,,,,2MT10MBPS,175912.0
2016,IT_NET_BBNDN,Armenia,,,,,10MBPS,118039.0
2016,IT_NET_BBNDN,Armenia,,,,,256KT2MBPS,5219.0
2017,IT_NET_BBNDN,Armenia,,,,,ANYS,315319.0
2017,IT_NET_BBNDN,Armenia,,,,,2MT10MBPS,171326.0
2017,IT_NET_BBNDN,Armenia,,,,,10MBPS,138059.0
2017,IT_NET_BBNDN,Armenia,,,,,256KT2MBPS,5934.0
2018,IT_NET_BBNDN,Armenia,,,,,2MT10MBPS,176290.0
2018,IT_NET_BBNDN,Armenia,,,,,10MBPS,166689.0
2010,IT_NET_BBNDN,New Zealand,,,,,10MBPS,0.0
2011,IT_NET_BBNDN,New Zealand,,,,,ANYS,1178000.0
2011,IT_NET_BBNDN,New Zealand,,,,,2MT10MBPS,240000.0
2011,IT_NET_BBNDN,New Zealand,,,,,256KT2MBPS,125000.0
2011,IT_NET_BBNDN,New Zealand,,,,,10MBPS,0.0
2012,IT_NET_BBNDN,New Zealand,,,,,ANYS,1272000.0
2013,IT_NET_BBNDN,New Zealand,,,,,ANYS,1316000.0
2014,IT_NET_BBNDN,New Zealand,,,,,ANYS,1410000.0
2014,IT_NET_BBNDN,New Zealand,,,,,10MBPS,1213000.0
2014,IT_NET_BBNDN,New Zealand,,,,,256KT2MBPS,42000.0
2014,IT_NET_BBNDN,New Zealand,,,,,2MT10MBPS,155000.0
2018,IT_NET_BBNDN,Armenia,,,,,256KT2MBPS,4469.0
2018,IT_NET_BBNDN,Armenia,,,,,ANYS,347448.0
2019,IT_NET_BBNDN,Armenia,,,,,ANYS,385704.0
2019,IT_NET_BBNDN,Armenia,,,,,10MBPS,209306.0
2019,IT_NET_BBNDN,Armenia,,,,,2MT10MBPS,172679.0
2019,IT_NET_BBNDN,Armenia,,,,,256KT2MBPS,3719.0
2020,IT_NET_BBNDN,Armenia,,,,,ANYS,430407.0
2020,IT_NET_BBNDN,Armenia,,,,,2MT10MBPS,168843.0
2020,IT_NET_BBNDN,Armenia,,,,,256KT2MBPS,2106.0
2020,IT_NET_BBNDN,Armenia,,,,,10MBPS,259458.0
2021,IT_NET_BBNDN,Armenia,,,,,ANYS,466621.0
2021,IT_NET_BBNDN,Armenia,,,,,10MBPS,329286.0
2017,IT_NET_BBNDN,Finland,,,,,ANYS,1710000.0
2018,IT_NET_BBNDN,Finland,,,,,ANYS,1737000.0
2018,IT_NET_BBNDN,Finland,,,,,10MBPS,1620000.0
2018,IT_NET_BBNDN,Finland,,,,,2MT10MBPS,117000.0
2019,IT_NET_BBNDN,Finland,,,,,ANYS,1797000.0
2019,IT_NET_BBNDN,Finland,,,,,10MBPS,1714000.0
2019,IT_NET_BBNDN,Finland,,,,,2MT10MBPS,83000.0
2020,IT_NET_BBNDN,Finland,,,,,ANYS,1846000.0
2020,IT_NET_BBNDN,Finland,,,,,10MBPS,1788000.0
2020,IT_NET_BBNDN,Finland,,,,,2MT10MBPS,58000.0
2021,IT_NET_BBNDN,Finland,,,,,ANYS,1864000.0
2021,IT_NET_BBNDN,Finland,,,,,10MBPS,1824000.0
2012,IT_NET_BBNDN,United Arab Emirates,,,,,256KT2MBPS,379096.0
2012,IT_NET_BBNDN,United Arab Emirates,,,,,2MT10MBPS,475206.0
2012,IT_NET_BBNDN,United Arab Emirates,,,,,ANYS,954988.0
2013,IT_NET_BBNDN,United Arab Emirates,,,,,ANYS,1041934.0
2013,IT_NET_BBNDN,United Arab Emirates,,,,,2MT10MBPS,476157.0
2013,IT_NET_BBNDN,United Arab Emirates,,,,,256KT2MBPS,300515.0
2013,IT_NET_BBNDN,United Arab Emirates,,,,,10MBPS,265262.0
2014,IT_NET_BBNDN,United Arab Emirates,,,,,ANYS,1091763.0
2014,IT_NET_BBNDN,United Arab Emirates,,,,,256KT2MBPS,238198.0
2014,IT_NET_BBNDN,United Arab Emirates,,,,,2MT10MBPS,318244.0
2014,IT_NET_BBNDN,United Arab Emirates,,,,,10MBPS,535321.0
2015,IT_NET_BBNDN,New Zealand,,,,,256KT2MBPS,14500.0
2015,IT_NET_BBNDN,New Zealand,,,,,ANYS,1450900.0
2015,IT_NET_BBNDN,New Zealand,,,,,10MBPS,1407400.0
2015,IT_NET_BBNDN,New Zealand,,,,,2MT10MBPS,29000.0
2016,IT_NET_BBNDN,New Zealand,,,,,ANYS,1530500.0
2016,IT_NET_BBNDN,New Zealand,,,,,10MBPS,1515500.0
2016,IT_NET_BBNDN,New Zealand,,,,,2MT10MBPS,15000.0
2016,IT_NET_BBNDN,New Zealand,,,,,256KT2MBPS,0.0
2017,IT_NET_BBNDN,New Zealand,,,,,ANYS,1583000.0
2017,IT_NET_BBNDN,New Zealand,,,,,10MBPS,1567000.0
2021,IT_NET_BBNDN,Armenia,,,,,2MT10MBPS,136029.0
2021,IT_NET_BBNDN,Armenia,,,,,256KT2MBPS,1306.0
2000,IT_NET_BBNDN,Belgium,,,,,ANYS,144215.0
2001,IT_NET_BBNDN,Belgium,,,,,ANYS,460011.0
2002,IT_NET_BBNDN,Belgium,,,,,ANYS,815418.0
2003,IT_NET_BBNDN,Belgium,,,,,ANYS,1242928.0
2004,IT_NET_BBNDN,Belgium,,,,,ANYS,1619944.0
2005,IT_NET_BBNDN,Belgium,,,,,ANYS,2010584.0
2006,IT_NET_BBNDN,Belgium,,,,,ANYS,2451585.0
2007,IT_NET_BBNDN,Belgium,,,,,ANYS,2729624.0
2007,IT_NET_BBNDN,Belgium,,,,,2MT10MBPS,1450516.0
2007,IT_NET_BBNDN,Belgium,,,,,10MBPS,741843.0
2007,IT_NET_BBNDN,Belgium,,,,,256KT2MBPS,286009.0
2008,IT_NET_BBNDN,Belgium,,,,,ANYS,2982500.0
2008,IT_NET_BBNDN,Belgium,,,,,2MT10MBPS,1498235.0
2008,IT_NET_BBNDN,Belgium,,,,,10MBPS,1111104.0
2008,IT_NET_BBNDN,Belgium,,,,,256KT2MBPS,228825.0
2009,IT_NET_BBNDN,Belgium,,,,,ANYS,3153262.0
2009,IT_NET_BBNDN,Belgium,,,,,256KT2MBPS,211814.0
2009,IT_NET_BBNDN,Belgium,,,,,10MBPS,1248986.0
2009,IT_NET_BBNDN,Belgium,,,,,2MT10MBPS,1582576.0
2010,IT_NET_BBNDN,Belgium,,,,,256KT2MBPS,70270.0
2010,IT_NET_BBNDN,Belgium,,,,,10MBPS,1935468.0
2010,IT_NET_BBNDN,Belgium,,,,,2MT10MBPS,1367367.0
2010,IT_NET_BBNDN,Belgium,,,,,ANYS,3373143.0
2011,IT_NET_BBNDN,Belgium,,,,,ANYS,3543759.0
2011,IT_NET_BBNDN,Belgium,,,,,2MT10MBPS,977938.0
2011,IT_NET_BBNDN,Belgium,,,,,10MBPS,2507026.0
2011,IT_NET_BBNDN,Belgium,,,,,256KT2MBPS,43875.0
2012,IT_NET_BBNDN,Belgium,,,,,10MBPS,2903710.0
2012,IT_NET_BBNDN,Belgium,,,,,2MT10MBPS,735592.0
2012,IT_NET_BBNDN,Belgium,,,,,ANYS,3692009.0
2012,IT_NET_BBNDN,Belgium,,,,,256KT2MBPS,39894.0
2013,IT_NET_BBNDN,Belgium,,,,,ANYS,3828918.0
2013,IT_NET_BBNDN,Belgium,,,,,10MBPS,3207379.0
2013,IT_NET_BBNDN,Belgium,,,,,2MT10MBPS,582021.0
2013,IT_NET_BBNDN,Belgium,,,,,256KT2MBPS,29993.0
2014,IT_NET_BBNDN,Belgium,,,,,10MBPS,3500194.0
2014,IT_NET_BBNDN,Belgium,,,,,2MT10MBPS,484399.0
2014,IT_NET_BBNDN,Belgium,,,,,256KT2MBPS,26608.0
2014,IT_NET_BBNDN,Belgium,,,,,ANYS,4011201.0
2015,IT_NET_BBNDN,Belgium,,,,,ANYS,4121049.0
2015,IT_NET_BBNDN,Belgium,,,,,10MBPS,3719242.0
2015,IT_NET_BBNDN,Belgium,,,,,2MT10MBPS,381862.0
2015,IT_NET_BBNDN,Belgium,,,,,256KT2MBPS,19945.0
2016,IT_NET_BBNDN,Belgium,,,,,ANYS,4270309.0
2015,IT_NET_BBNDN,United Arab Emirates,,,,,10MBPS,846001.0
2015,IT_NET_BBNDN,United Arab Emirates,,,,,2MT10MBPS,211434.0
2015,IT_NET_BBNDN,United Arab Emirates,,,,,256KT2MBPS,177012.0
2015,IT_NET_BBNDN,United Arab Emirates,,,,,ANYS,1234447.0
2016,IT_NET_BBNDN,United Arab Emirates,,,,,2MT10MBPS,161323.0
2016,IT_NET_BBNDN,United Arab Emirates,,,,,ANYS,1297585.0
2016,IT_NET_BBNDN,United Arab Emirates,,,,,10MBPS,1021843.0
2016,IT_NET_BBNDN,United Arab Emirates,,,,,256KT2MBPS,114419.0
2017,IT_NET_BBNDN,United Arab Emirates,,,,,2MT10MBPS,226939.0
2017,IT_NET_BBNDN,United Arab Emirates,,,,,10MBPS,2392126.0
2017,IT_NET_BBNDN,United Arab Emirates,,,,,ANYS,2761830.0
2021,IT_NET_BBNDN,Finland,,,,,2MT10MBPS,40000.0
2000,IT_NET_BBNDN,France,,,,,ANYS,196601.0
2001,IT_NET_BBNDN,France,,,,,ANYS,601500.0
2002,IT_NET_BBNDN,France,,,,,ANYS,1655000.0
2003,IT_NET_BBNDN,France,,,,,ANYS,3569381.0
2004,IT_NET_BBNDN,France,,,,,ANYS,6561035.0
2005,IT_NET_BBNDN,France,,,,,ANYS,9471000.0
2006,IT_NET_BBNDN,France,,,,,ANYS,12711000.0
2007,IT_NET_BBNDN,France,,,,,ANYS,15750000.0
2008,IT_NET_BBNDN,France,,,,,ANYS,17830000.0
2009,IT_NET_BBNDN,France,,,,,ANYS,19852000.0
2017,IT_NET_BBNDN,New Zealand,,,,,256KT2MBPS,0.0
2017,IT_NET_BBNDN,New Zealand,,,,,2MT10MBPS,16000.0
2018,IT_NET_BBNDN,New Zealand,,,,,10MBPS,1631000.0
2018,IT_NET_BBNDN,New Zealand,,,,,2MT10MBPS,16000.0
2018,IT_NET_BBNDN,New Zealand,,,,,256KT2MBPS,0.0
2018,IT_NET_BBNDN,New Zealand,,,,,ANYS,1647635.0
2019,IT_NET_BBNDN,New Zealand,,,,,ANYS,1697534.0
2020,IT_NET_BBNDN,New Zealand,,,,,ANYS,1764984.0
2021,IT_NET_BBNDN,New Zealand,,,,,ANYS,1801118.0
2000,IT_NET_BBNDN,Norway,,,,,ANYS,23297.0
2001,IT_NET_BBNDN,Norway,,,,,ANYS,88541.0
2016,IT_NET_BBNDN,Belgium,,,,,10MBPS,3918350.0
2016,IT_NET_BBNDN,Belgium,,,,,2MT10MBPS,339463.0
2016,IT_NET_BBNDN,Belgium,,,,,256KT2MBPS,12496.0
2017,IT_NET_BBNDN,Belgium,,,,,ANYS,4378973.0
2017,IT_NET_BBNDN,Belgium,,,,,10MBPS,4174709.0
2017,IT_NET_BBNDN,Belgium,,,,,256KT2MBPS,3521.0
2017,IT_NET_BBNDN,Belgium,,,,,2MT10MBPS,200742.0
2018,IT_NET_BBNDN,Belgium,,,,,2MT10MBPS,140982.0
2018,IT_NET_BBNDN,Belgium,,,,,256KT2MBPS,5052.0
2018,IT_NET_BBNDN,Belgium,,,,,ANYS,4502950.0
2018,IT_NET_BBNDN,Belgium,,,,,10MBPS,4356917.0
2019,IT_NET_BBNDN,Belgium,,,,,ANYS,4590707.0
2019,IT_NET_BBNDN,Belgium,,,,,10MBPS,4508697.0
2019,IT_NET_BBNDN,Belgium,,,,,256KT2MBPS,9555.0
2019,IT_NET_BBNDN,Belgium,,,,,2MT10MBPS,72455.0
2020,IT_NET_BBNDN,Belgium,,,,,ANYS,4734210.0
2020,IT_NET_BBNDN,Belgium,,,,,10MBPS,4673615.0
2020,IT_NET_BBNDN,Belgium,,,,,2MT10MBPS,55659.0
2020,IT_NET_BBNDN,Belgium,,,,,256KT2MBPS,4936.0
2021,IT_NET_BBNDN,Belgium,,,,,ANYS,4920679.0
2021,IT_NET_BBNDN,Belgium,,,,,256KT2MBPS,4320.0
2021,IT_NET_BBNDN,Belgium,,,,,10MBPS,4884108.0
2002,IT_NET_BBNDN,Norway,,,,,ANYS,205307.0
2003,IT_NET_BBNDN,Norway,,,,,ANYS,398758.0
2004,IT_NET_BBNDN,Norway,,,,,ANYS,671666.0
2005,IT_NET_BBNDN,Norway,,,,,ANYS,991349.0
2006,IT_NET_BBNDN,Norway,,,,,ANYS,1244536.0
2007,IT_NET_BBNDN,Norway,,,,,ANYS,1457265.0
2008,IT_NET_BBNDN,Norway,,,,,ANYS,1577430.0
2008,IT_NET_BBNDN,Norway,,,,,10MBPS,254764.0
2008,IT_NET_BBNDN,Norway,,,,,256KT2MBPS,550526.0
2008,IT_NET_BBNDN,Norway,,,,,2MT10MBPS,783646.0
2009,IT_NET_BBNDN,Norway,,,,,ANYS,1668231.0
2010,IT_NET_BBNDN,France,,,,,ANYS,21337000.0
2011,IT_NET_BBNDN,France,,,,,ANYS,22749000.0
2012,IT_NET_BBNDN,France,,,,,ANYS,23980000.0
2012,IT_NET_BBNDN,France,,,,,10MBPS,20838000.0
2012,IT_NET_BBNDN,France,,,,,2MT10MBPS,1998000.0
2012,IT_NET_BBNDN,France,,,,,256KT2MBPS,570000.0
2013,IT_NET_BBNDN,France,,,,,ANYS,24940000.0
2013,IT_NET_BBNDN,France,,,,,10MBPS,22943000.0
2013,IT_NET_BBNDN,France,,,,,2MT10MBPS,1510000.0
2013,IT_NET_BBNDN,France,,,,,256KT2MBPS,355000.0
2014,IT_NET_BBNDN,France,,,,,ANYS,25969000.0
2021,IT_NET_BBNDN,Belgium,,,,,2MT10MBPS,32251.0
2000,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,27.0
2001,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,68.0
2002,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,213.0
2003,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,1500.0
2004,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,6637.0
2005,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,13702.0
2006,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,40000.0
2007,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,84691.0
2008,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,188460.0
2009,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,292113.0
2010,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,390902.0
2009,IT_NET_BBNDN,Norway,,,,,2MT10MBPS,792363.0
2009,IT_NET_BBNDN,Norway,,,,,256KT2MBPS,498865.0
2009,IT_NET_BBNDN,Norway,,,,,10MBPS,377003.0
2010,IT_NET_BBNDN,Norway,,,,,ANYS,1723355.0
2010,IT_NET_BBNDN,Norway,,,,,2MT10MBPS,719105.0
2010,IT_NET_BBNDN,Norway,,,,,10MBPS,502208.0
2010,IT_NET_BBNDN,Norway,,,,,256KT2MBPS,496455.0
2011,IT_NET_BBNDN,Norway,,,,,10MBPS,754850.0
2011,IT_NET_BBNDN,Norway,,,,,ANYS,1785676.0
2011,IT_NET_BBNDN,Norway,,,,,2MT10MBPS,573262.0
2010,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,256KT2MBPS,267092.0
2010,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,2MT10MBPS,118810.0
2010,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,10MBPS,5000.0
2011,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,430247.0
2011,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,2MT10MBPS,225685.0
2011,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,256KT2MBPS,131531.0
2011,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,10MBPS,7298.0
2012,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,469397.0
2012,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,2MT10MBPS,298318.0
2012,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,256KT2MBPS,100404.0
2012,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,10MBPS,8054.0
2013,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,10MBPS,71925.0
2014,IT_NET_BBNDN,France,,,,,10MBPS,23609000.0
2014,IT_NET_BBNDN,France,,,,,2MT10MBPS,1444000.0
2014,IT_NET_BBNDN,France,,,,,256KT2MBPS,317000.0
2015,IT_NET_BBNDN,France,,,,,ANYS,26867000.0
2015,IT_NET_BBNDN,France,,,,,10MBPS,24832000.0
2015,IT_NET_BBNDN,France,,,,,2MT10MBPS,1148000.0
2015,IT_NET_BBNDN,France,,,,,256KT2MBPS,223000.0
2016,IT_NET_BBNDN,France,,,,,2MT10MBPS,765000.0
2016,IT_NET_BBNDN,France,,,,,10MBPS,26154000.0
2016,IT_NET_BBNDN,France,,,,,ANYS,27680000.0
2016,IT_NET_BBNDN,France,,,,,256KT2MBPS,81000.0
2017,IT_NET_BBNDN,France,,,,,ANYS,28480000.0
2013,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,516104.0
2013,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,2MT10MBPS,294484.0
2013,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,256KT2MBPS,83870.0
2014,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,542405.0
2014,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,2MT10MBPS,401223.0
2014,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,10MBPS,93970.0
2014,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,256KT2MBPS,47212.0
2015,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,634987.0
2015,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,10MBPS,122666.0
2015,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,2MT10MBPS,480208.0
2015,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,256KT2MBPS,32114.0
2016,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,662468.0
2011,IT_NET_BBNDN,Norway,,,,,256KT2MBPS,456626.0
2012,IT_NET_BBNDN,Norway,,,,,10MBPS,930196.0
2012,IT_NET_BBNDN,Norway,,,,,ANYS,1857724.0
2012,IT_NET_BBNDN,Norway,,,,,256KT2MBPS,365386.0
2012,IT_NET_BBNDN,Norway,,,,,2MT10MBPS,556024.0
2013,IT_NET_BBNDN,Norway,,,,,ANYS,1910720.0
2013,IT_NET_BBNDN,Norway,,,,,2MT10MBPS,432208.0
2013,IT_NET_BBNDN,Norway,,,,,256KT2MBPS,459527.0
2013,IT_NET_BBNDN,Norway,,,,,10MBPS,1023849.0
2014,IT_NET_BBNDN,Norway,,,,,256KT2MBPS,155477.0
2016,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,2MT10MBPS,435044.0
2016,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,10MBPS,195585.0
2016,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,256KT2MBPS,31839.0
2017,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,700347.0
2017,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,256KT2MBPS,27612.0
2017,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,2MT10MBPS,339280.0
2017,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,10MBPS,333455.0
2018,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,716366.0
2018,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,10MBPS,339725.0
2018,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,256KT2MBPS,30381.0
2018,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,2MT10MBPS,346260.0
2019,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,745887.0
2017,IT_NET_BBNDN,France,,,,,10MBPS,26944000.0
2017,IT_NET_BBNDN,France,,,,,2MT10MBPS,600000.0
2017,IT_NET_BBNDN,France,,,,,256KT2MBPS,17000.0
2018,IT_NET_BBNDN,France,,,,,2MT10MBPS,580000.0
2018,IT_NET_BBNDN,France,,,,,256KT2MBPS,8500.0
2018,IT_NET_BBNDN,France,,,,,ANYS,29100000.0
2018,IT_NET_BBNDN,France,,,,,10MBPS,27224000.0
2019,IT_NET_BBNDN,France,,,,,ANYS,29760000.0
2019,IT_NET_BBNDN,France,,,,,2MT10MBPS,556000.0
2019,IT_NET_BBNDN,France,,,,,256KT2MBPS,6900.0
2019,IT_NET_BBNDN,France,,,,,10MBPS,28290000.0
2019,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,10MBPS,400988.0
2019,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,2MT10MBPS,312245.0
2019,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,256KT2MBPS,32654.0
2020,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,770424.0
2020,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,10MBPS,455071.0
2020,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,2MT10MBPS,288992.0
2020,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,256KT2MBPS,26361.0
2021,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,ANYS,797893.0
2021,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,2MT10MBPS,288377.0
2021,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,256KT2MBPS,24240.0
2021,IT_NET_BBNDN,Bosnia and Herzegovina,,,,,10MBPS,485276.0
2004,IT_NET_BBNDN,Bulgaria,,,,,ANYS,6651.0
2005,IT_NET_BBNDN,Bulgaria,,,,,ANYS,165469.0
2006,IT_NET_BBNDN,Bulgaria,,,,,ANYS,384672.0
2007,IT_NET_BBNDN,Bulgaria,,,,,ANYS,629076.0
2008,IT_NET_BBNDN,Bulgaria,,,,,ANYS,843552.0
2008,IT_NET_BBNDN,Bulgaria,,,,,10MBPS,385499.0
2008,IT_NET_BBNDN,Bulgaria,,,,,2MT10MBPS,317244.0
2008,IT_NET_BBNDN,Bulgaria,,,,,256KT2MBPS,115883.0
2009,IT_NET_BBNDN,Bulgaria,,,,,2MT10MBPS,342315.0
2009,IT_NET_BBNDN,Bulgaria,,,,,256KT2MBPS,32666.0
2009,IT_NET_BBNDN,Bulgaria,,,,,ANYS,998035.0
2009,IT_NET_BBNDN,Bulgaria,,,,,10MBPS,583224.0
2014,IT_NET_BBNDN,Norway,,,,,2MT10MBPS,449456.0
