Year,SeriesCode,Country,Value
2007,BN_KLT_PTXL_CD,Slovakia,2465034430.14385
2008,BN_KLT_PTXL_CD,Slovakia,-411397913.78063
2009,BN_KLT_PTXL_CD,Slovakia,2379719254.73087
2010,BN_KLT_PTXL_CD,Slovakia,-1679198396.9951
2011,BN_KLT_PTXL_CD,Slovakia,173441265.78439
2012,BN_KLT_PTXL_CD,Slovakia,-10604047838.0058
2013,BN_KLT_PTXL_CD,Slovakia,-8649153001.21976
2014,BN_KLT_PTXL_CD,Slovakia,-2399737012.16758
2015,BN_KLT_PTXL_CD,Slovakia,2037329534.31767
2016,BN_KLT_PTXL_CD,Slovakia,4393223325.36944
2017,BN_KLT_PTXL_CD,Slovakia,986411551.62176
2018,BN_KLT_PTXL_CD,Slovakia,4404240339.12266
2019,BN_KLT_PTXL_CD,Slovakia,355722554.67803
2020,BN_KLT_PTXL_CD,Slovakia,3249825777.34503
2021,BN_KLT_PTXL_CD,Slovakia,5866361180.98126
2000,BN_KLT_PTXL_CD,Viet Nam,0.0
2001,BN_KLT_PTXL_CD,Viet Nam,0.0
2002,BN_KLT_PTXL_CD,Viet Nam,0.0
2005,BN_KLT_PTXL_CD,Viet Nam,-865000000.0
2006,BN_KLT_PTXL_CD,Viet Nam,-1313000000.0
2007,BN_KLT_PTXL_CD,Viet Nam,-6243000000.0
2008,BN_KLT_PTXL_CD,Viet Nam,578000000.0
2009,BN_KLT_PTXL_CD,Viet Nam,71000000.0
2010,BN_KLT_PTXL_CD,Viet Nam,-2370000000.0
2011,BN_KLT_PTXL_CD,Viet Nam,-1412000000.0
2012,BN_KLT_PTXL_CD,Viet Nam,-1286000000.0
2013,BN_KLT_PTXL_CD,Viet Nam,-1466000000.0
2014,BN_KLT_PTXL_CD,Viet Nam,-93000000.0
2013,BN_KLT_PTXL_CD,Tajikistan,1193230.71901
2014,BN_KLT_PTXL_CD,Tajikistan,-1813255.59217
2015,BN_KLT_PTXL_CD,Tajikistan,-57304.46171
2016,BN_KLT_PTXL_CD,Tajikistan,-36427.81901
2017,BN_KLT_PTXL_CD,Tajikistan,-500000000.0
2018,BN_KLT_PTXL_CD,Tajikistan,183670.0
2019,BN_KLT_PTXL_CD,Tajikistan,73144208.0186
2020,BN_KLT_PTXL_CD,Tajikistan,159832.5645
2021,BN_KLT_PTXL_CD,Tajikistan,-755757.13313
2000,BN_KLT_PTXL_CD,Türkiye,-1022000000.0
2001,BN_KLT_PTXL_CD,Türkiye,4515000000.0
2002,BN_KLT_PTXL_CD,Türkiye,593000000.0
2003,BN_KLT_PTXL_CD,Türkiye,-2465000000.0
2004,BN_KLT_PTXL_CD,Türkiye,-8023000000.0
2005,BN_KLT_PTXL_CD,Türkiye,-13457000000.0
2006,BN_KLT_PTXL_CD,Türkiye,-7415000000.0
2007,BN_KLT_PTXL_CD,Türkiye,-833000000.0
2008,BN_KLT_PTXL_CD,Türkiye,5014000000.0
2009,BN_KLT_PTXL_CD,Türkiye,-227000000.0
2010,BN_KLT_PTXL_CD,Türkiye,-16083000000.0
2011,BN_KLT_PTXL_CD,Türkiye,-22204000000.0
2012,BN_KLT_PTXL_CD,Türkiye,-41029000000.0
2013,BN_KLT_PTXL_CD,Türkiye,-22606000000.0
2014,BN_KLT_PTXL_CD,Türkiye,-19699000000.0
2015,BN_KLT_PTXL_CD,Türkiye,13867000000.0
2016,BN_KLT_PTXL_CD,Türkiye,-8412000000.0
2017,BN_KLT_PTXL_CD,Türkiye,-24440000000.0
2018,BN_KLT_PTXL_CD,Türkiye,916000000.0
2019,BN_KLT_PTXL_CD,Türkiye,2763000000.0
2020,BN_KLT_PTXL_CD,Türkiye,9556000000.0
2021,BN_KLT_PTXL_CD,Türkiye,-796000000.0
2000,BN_KLT_PTXL_CD,Ukraine,-138000000.0
2001,BN_KLT_PTXL_CD,Ukraine,45000000.0
2002,BN_KLT_PTXL_CD,Ukraine,-337000000.0
2003,BN_KLT_PTXL_CD,Ukraine,-867000000.0
2004,BN_KLT_PTXL_CD,Ukraine,-2067000000.0
2005,BN_KLT_PTXL_CD,Ukraine,-2757000000.0
2006,BN_KLT_PTXL_CD,Ukraine,-3583000000.0
2007,BN_KLT_PTXL_CD,Ukraine,-5753000000.0
2008,BN_KLT_PTXL_CD,Ukraine,1280000000.0
2009,BN_KLT_PTXL_CD,Ukraine,1533000000.0
2010,BN_KLT_PTXL_CD,Ukraine,-4342000000.0
2011,BN_KLT_PTXL_CD,Ukraine,-1569000000.0
2012,BN_KLT_PTXL_CD,Ukraine,-4689000000.0
2013,BN_KLT_PTXL_CD,Ukraine,-8787000000.0
2014,BN_KLT_PTXL_CD,Ukraine,2700000000.0
2015,BN_KLT_PTXL_CD,Ukraine,-367000000.0
2016,BN_KLT_PTXL_CD,Ukraine,-293000000.0
2017,BN_KLT_PTXL_CD,Ukraine,-1800000000.0
2018,BN_KLT_PTXL_CD,Ukraine,-2080000000.0
2019,BN_KLT_PTXL_CD,Ukraine,-5134000000.0
2020,BN_KLT_PTXL_CD,Ukraine,829000000.0
2021,BN_KLT_PTXL_CD,Ukraine,-1024000000.0
2000,BN_KLT_PTXL_CD,North Macedonia,902230.047
2001,BN_KLT_PTXL_CD,North Macedonia,-3547043.7391
2002,BN_KLT_PTXL_CD,North Macedonia,-1228145.06725
2003,BN_KLT_PTXL_CD,North Macedonia,-5659029.6248
2004,BN_KLT_PTXL_CD,North Macedonia,-11451895.863
2005,BN_KLT_PTXL_CD,North Macedonia,-238589513.8277
2006,BN_KLT_PTXL_CD,North Macedonia,-92352317.76379
2007,BN_KLT_PTXL_CD,North Macedonia,-155165540.57515
2008,BN_KLT_PTXL_CD,North Macedonia,72478785.32249
2009,BN_KLT_PTXL_CD,North Macedonia,-147176137.34627
2010,BN_KLT_PTXL_CD,North Macedonia,75899798.40851
2011,BN_KLT_PTXL_CD,North Macedonia,106178138.06172
2012,BN_KLT_PTXL_CD,North Macedonia,-98657702.15425
2013,BN_KLT_PTXL_CD,North Macedonia,208808574.40346
2014,BN_KLT_PTXL_CD,North Macedonia,-650097178.00877
2015,BN_KLT_PTXL_CD,North Macedonia,-62278158.65241
2016,BN_KLT_PTXL_CD,North Macedonia,-471518387.69677
2017,BN_KLT_PTXL_CD,North Macedonia,23333229.36485
2018,BN_KLT_PTXL_CD,North Macedonia,-390296608.37984
2019,BN_KLT_PTXL_CD,North Macedonia,168922663.81745
2020,BN_KLT_PTXL_CD,North Macedonia,-296554929.42699
2021,BN_KLT_PTXL_CD,North Macedonia,-143988155.01607
2000,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,-184337226769.001
2001,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,170195885796.094
2002,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,-113599469473.893
2003,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,-184691550808.331
2004,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,-23325912325.645
2005,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,-80180538664.4755
2006,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,116117672359.869
2007,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,-189944606754.039
2008,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,-777522062708.503
2009,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,-160614698683.682
2010,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,-93420329373.257
2011,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,-247209164130.26
2012,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,275889581545.475
2013,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,-236538995578.43
2014,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,21259993785.7385
2015,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,-193764344519.075
2016,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,-166607817768.704
2017,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,-92026807624.2505
2018,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,-353571263790.365
2019,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,34756469387.7699
2020,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,31995557917.7674
2021,BN_KLT_PTXL_CD,United Kingdom of Great Britain and Northern Ireland,-322831983365.591
2005,BN_KLT_PTXL_CD,Uzbekistan,-3898751.9478
2006,BN_KLT_PTXL_CD,Uzbekistan,-11827429.59461
2007,BN_KLT_PTXL_CD,Uzbekistan,-2189026.895
2008,BN_KLT_PTXL_CD,Uzbekistan,-1843081.42441
2009,BN_KLT_PTXL_CD,Uzbekistan,2299387.81816
2010,BN_KLT_PTXL_CD,Uzbekistan,-646334.48456
2011,BN_KLT_PTXL_CD,Uzbekistan,-5709015.98643
2012,BN_KLT_PTXL_CD,Uzbekistan,-721964.29087
2013,BN_KLT_PTXL_CD,Uzbekistan,-1304676.15714
2014,BN_KLT_PTXL_CD,Uzbekistan,-1671081.82717
2015,BN_KLT_PTXL_CD,Viet Nam,65000000.0
2016,BN_KLT_PTXL_CD,Viet Nam,-228000000.0
2017,BN_KLT_PTXL_CD,Viet Nam,-2069000000.0
2018,BN_KLT_PTXL_CD,Viet Nam,-3021000000.0
2019,BN_KLT_PTXL_CD,Viet Nam,-2997000000.0
2020,BN_KLT_PTXL_CD,Viet Nam,1256000000.0
2021,BN_KLT_PTXL_CD,Viet Nam,-281000000.0
2000,BN_KLT_PTXL_CD,Slovenia,-187600000.0
2001,BN_KLT_PTXL_CD,Slovenia,-81200000.0
2002,BN_KLT_PTXL_CD,Slovenia,67500000.0
2003,BN_KLT_PTXL_CD,Slovenia,257200000.0
2004,BN_KLT_PTXL_CD,Slovenia,772400000.0
2005,BN_KLT_PTXL_CD,Slovenia,1997900000.0
