Year,SeriesCode,Country,Age,Freq,Location,Sex,Value
2011,ER_PTD_TERR,Israel,,,,,16.14689
2012,ER_PTD_TERR,Israel,,,,,16.20549
2013,ER_PTD_TERR,Israel,,,,,16.32955
2001,ER_PTD_TERR,Mexico,,,,,17.66868
2002,ER_PTD_TERR,Mexico,,,,,20.02236
2003,ER_PTD_TERR,Mexico,,,,,21.01685
2004,ER_PTD_TERR,Mexico,,,,,23.40401
2005,ER_PTD_TERR,Mexico,,,,,25.78824
2006,ER_PTD_TERR,Mexico,,,,,26.67614
2014,ER_PTD_TERR,Israel,,,,,16.32955
2015,ER_PTD_TERR,Israel,,,,,16.3692
2016,ER_PTD_TERR,Israel,,,,,16.46628
2017,ER_PTD_TERR,Israel,,,,,16.63383
2018,ER_PTD_TERR,Israel,,,,,17.02672
2019,ER_PTD_TERR,Israel,,,,,17.05169
2007,ER_PTD_TERR,Mexico,,,,,27.81851
2008,ER_PTD_TERR,Mexico,,,,,31.90609
2009,ER_PTD_TERR,Mexico,,,,,33.50528
2010,ER_PTD_TERR,Mexico,,,,,33.85876
2011,ER_PTD_TERR,Mexico,,,,,34.42949
2012,ER_PTD_TERR,Mexico,,,,,34.7918
2013,ER_PTD_TERR,Mexico,,,,,35.21835
2014,ER_PTD_TERR,Mexico,,,,,35.21984
2015,ER_PTD_TERR,Mexico,,,,,35.22232
2016,ER_PTD_TERR,Mexico,,,,,36.62799
2017,ER_PTD_TERR,Mexico,,,,,36.66282
2018,ER_PTD_TERR,Mexico,,,,,36.69766
2012,ER_PTD_TERR,Czechia,,,,,94.08397
2013,ER_PTD_TERR,Czechia,,,,,94.09003
2014,ER_PTD_TERR,Czechia,,,,,94.09549
2015,ER_PTD_TERR,Czechia,,,,,94.09748
2016,ER_PTD_TERR,Czechia,,,,,94.09869
2017,ER_PTD_TERR,Czechia,,,,,94.11017
2020,ER_PTD_TERR,Israel,,,,,17.05169
2021,ER_PTD_TERR,Israel,,,,,17.05169
2022,ER_PTD_TERR,Israel,,,,,17.05169
2000,ER_PTD_TERR,Italy,,,,,43.47074
2001,ER_PTD_TERR,Italy,,,,,44.70606
2002,ER_PTD_TERR,Italy,,,,,45.17658
2019,ER_PTD_TERR,Mexico,,,,,36.73627
2020,ER_PTD_TERR,Mexico,,,,,36.73902
2021,ER_PTD_TERR,Mexico,,,,,36.87516
2022,ER_PTD_TERR,Mexico,,,,,37.13003
2000,ER_PTD_TERR,Moldova,,,,,42.89976
2001,ER_PTD_TERR,Moldova,,,,,44.86717
2018,ER_PTD_TERR,Czechia,,,,,94.71397
2019,ER_PTD_TERR,Czechia,,,,,94.71397
2000,ER_PTD_TERR,Spain,,,,,34.62471
2001,ER_PTD_TERR,Spain,,,,,39.83764
2002,ER_PTD_TERR,Spain,,,,,40.22432
2003,ER_PTD_TERR,Spain,,,,,41.31896
2003,ER_PTD_TERR,Italy,,,,,48.75089
2004,ER_PTD_TERR,Italy,,,,,54.37497
2005,ER_PTD_TERR,Italy,,,,,63.17599
2006,ER_PTD_TERR,Italy,,,,,66.01181
2007,ER_PTD_TERR,Italy,,,,,68.41886
2008,ER_PTD_TERR,Italy,,,,,68.42952
2009,ER_PTD_TERR,Italy,,,,,72.86686
2010,ER_PTD_TERR,Italy,,,,,72.86686
2011,ER_PTD_TERR,Italy,,,,,72.86686
2012,ER_PTD_TERR,Italy,,,,,72.92865
2013,ER_PTD_TERR,Italy,,,,,73.21298
2014,ER_PTD_TERR,Italy,,,,,73.39473
2002,ER_PTD_TERR,Moldova,,,,,47.75232
2003,ER_PTD_TERR,Moldova,,,,,49.03145
2004,ER_PTD_TERR,Moldova,,,,,52.92326
2005,ER_PTD_TERR,Moldova,,,,,53.87297
2006,ER_PTD_TERR,Moldova,,,,,56.83502
2007,ER_PTD_TERR,Moldova,,,,,58.67689
2004,ER_PTD_TERR,Spain,,,,,42.1465
2005,ER_PTD_TERR,Spain,,,,,44.64187
2006,ER_PTD_TERR,Spain,,,,,49.50187
2007,ER_PTD_TERR,Spain,,,,,49.85023
2008,ER_PTD_TERR,Spain,,,,,50.20707
2009,ER_PTD_TERR,Spain,,,,,50.84094
2008,ER_PTD_TERR,Moldova,,,,,60.19496
2009,ER_PTD_TERR,Moldova,,,,,61.18733
2010,ER_PTD_TERR,Moldova,,,,,62.16741
2011,ER_PTD_TERR,Moldova,,,,,64.87067
2012,ER_PTD_TERR,Moldova,,,,,66.60314
2013,ER_PTD_TERR,Moldova,,,,,68.07014
2014,ER_PTD_TERR,Moldova,,,,,69.77341
2015,ER_PTD_TERR,Moldova,,,,,71.92164
2016,ER_PTD_TERR,Moldova,,,,,73.36808
2017,ER_PTD_TERR,Moldova,,,,,78.08425
2018,ER_PTD_TERR,Moldova,,,,,78.36995
2019,ER_PTD_TERR,Moldova,,,,,78.36995
2015,ER_PTD_TERR,Italy,,,,,73.78246
2016,ER_PTD_TERR,Italy,,,,,74.0478
2017,ER_PTD_TERR,Italy,,,,,75.99337
2018,ER_PTD_TERR,Italy,,,,,76.49506
2019,ER_PTD_TERR,Italy,,,,,76.64024
2020,ER_PTD_TERR,Italy,,,,,76.64042
2010,ER_PTD_TERR,Spain,,,,,51.32725
2011,ER_PTD_TERR,Spain,,,,,51.82945
2012,ER_PTD_TERR,Spain,,,,,51.85323
2013,ER_PTD_TERR,Spain,,,,,51.92948
2014,ER_PTD_TERR,Spain,,,,,54.55418
2015,ER_PTD_TERR,Spain,,,,,57.27809
2020,ER_PTD_TERR,Moldova,,,,,78.36995
2021,ER_PTD_TERR,Moldova,,,,,78.36995
2022,ER_PTD_TERR,Moldova,,,,,78.36995
2000,ER_PTD_TERR,Montenegro,,,,,17.65621
2001,ER_PTD_TERR,Montenegro,,,,,17.65621
2002,ER_PTD_TERR,Montenegro,,,,,17.65621
2021,ER_PTD_TERR,Italy,,,,,76.64042
2022,ER_PTD_TERR,Italy,,,,,76.64042
2000,ER_PTD_TERR,Japan,,,,,44.65515
2001,ER_PTD_TERR,Japan,,,,,44.96862
2002,ER_PTD_TERR,Japan,,,,,45.39228
2003,ER_PTD_TERR,Japan,,,,,45.51057
2016,ER_PTD_TERR,Spain,,,,,57.32562
2017,ER_PTD_TERR,Spain,,,,,57.59504
2018,ER_PTD_TERR,Spain,,,,,57.59538
2019,ER_PTD_TERR,Spain,,,,,57.59786
2020,ER_PTD_TERR,Spain,,,,,57.61379
2021,ER_PTD_TERR,Spain,,,,,57.61379
2022,ER_PTD_TERR,Spain,,,,,57.61379
2000,ER_PTD_TERR,Sweden,,,,,48.58995
2001,ER_PTD_TERR,Sweden,,,,,49.99966
2002,ER_PTD_TERR,Sweden,,,,,51.21265
2003,ER_PTD_TERR,Sweden,,,,,51.22511
2004,ER_PTD_TERR,Sweden,,,,,52.89106
2003,ER_PTD_TERR,Montenegro,,,,,17.65621
2004,ER_PTD_TERR,Montenegro,,,,,17.65621
2005,ER_PTD_TERR,Montenegro,,,,,17.65621
2006,ER_PTD_TERR,Montenegro,,,,,17.65621
2007,ER_PTD_TERR,Montenegro,,,,,17.65621
2008,ER_PTD_TERR,Montenegro,,,,,17.65621
2008,ER_PTD_TERR,Slovakia,,,,,73.45847
2009,ER_PTD_TERR,Slovakia,,,,,73.51421
2010,ER_PTD_TERR,Slovakia,,,,,73.66163
2011,ER_PTD_TERR,Slovakia,,,,,84.87862
2012,ER_PTD_TERR,Slovakia,,,,,85.28316
2013,ER_PTD_TERR,Slovakia,,,,,85.28316
2009,ER_PTD_TERR,Montenegro,,,,,17.65621
2010,ER_PTD_TERR,Montenegro,,,,,17.65621
2011,ER_PTD_TERR,Montenegro,,,,,17.65621
2012,ER_PTD_TERR,Montenegro,,,,,17.65621
2013,ER_PTD_TERR,Montenegro,,,,,17.65621
2014,ER_PTD_TERR,Montenegro,,,,,17.65621
2015,ER_PTD_TERR,Montenegro,,,,,17.65621
2016,ER_PTD_TERR,Montenegro,,,,,17.65621
2017,ER_PTD_TERR,Montenegro,,,,,17.65621
2018,ER_PTD_TERR,Montenegro,,,,,17.65621
2019,ER_PTD_TERR,Montenegro,,,,,25.90711
2020,ER_PTD_TERR,Montenegro,,,,,25.90711
2005,ER_PTD_TERR,Sweden,,,,,52.90252
2006,ER_PTD_TERR,Sweden,,,,,54.21716
2007,ER_PTD_TERR,Sweden,,,,,54.2192
2008,ER_PTD_TERR,Sweden,,,,,56.32256
2009,ER_PTD_TERR,Sweden,,,,,56.45898
2010,ER_PTD_TERR,Sweden,,,,,56.50953
2011,ER_PTD_TERR,Sweden,,,,,57.66467
2012,ER_PTD_TERR,Sweden,,,,,57.78933
2013,ER_PTD_TERR,Sweden,,,,,57.78988
2014,ER_PTD_TERR,Sweden,,,,,57.97568
2015,ER_PTD_TERR,Sweden,,,,,58.03643
2016,ER_PTD_TERR,Sweden,,,,,58.62913
2017,ER_PTD_TERR,Sweden,,,,,58.7856
2018,ER_PTD_TERR,Sweden,,,,,58.94376
2019,ER_PTD_TERR,Sweden,,,,,59.09743
2020,ER_PTD_TERR,Sweden,,,,,59.23071
2021,ER_PTD_TERR,Sweden,,,,,59.23142
2022,ER_PTD_TERR,Sweden,,,,,59.23142
2000,ER_PTD_TERR,Switzerland,,,,,26.04049
2001,ER_PTD_TERR,Switzerland,,,,,32.59874
2002,ER_PTD_TERR,Switzerland,,,,,32.59874
2003,ER_PTD_TERR,Switzerland,,,,,32.95193
2004,ER_PTD_TERR,Switzerland,,,,,32.95193
2005,ER_PTD_TERR,Switzerland,,,,,33.17339
2014,ER_PTD_TERR,Slovakia,,,,,85.28316
2015,ER_PTD_TERR,Slovakia,,,,,85.28316
2016,ER_PTD_TERR,Slovakia,,,,,85.5223
2017,ER_PTD_TERR,Slovakia,,,,,85.77913
2018,ER_PTD_TERR,Slovakia,,,,,85.77913
2019,ER_PTD_TERR,Slovakia,,,,,85.77913
2021,ER_PTD_TERR,Montenegro,,,,,25.90711
2022,ER_PTD_TERR,Montenegro,,,,,25.90711
2000,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,63.26954
2001,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,63.26954
2002,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,64.01663
2003,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,64.01663
2004,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,64.3294
2005,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,65.30978
2006,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,65.34816
2007,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,65.34816
2008,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,65.37239
2009,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,65.38114
2020,ER_PTD_TERR,Slovakia,,,,,85.79254
2021,ER_PTD_TERR,Slovakia,,,,,85.79254
2022,ER_PTD_TERR,Slovakia,,,,,85.79254
2000,ER_PTD_TERR,Viet Nam,,,,,11.69001
2001,ER_PTD_TERR,Viet Nam,,,,,16.55715
2002,ER_PTD_TERR,Viet Nam,,,,,22.89737
2010,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,68.19487
2011,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,68.27505
2012,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,68.27505
2013,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,73.53972
2014,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,75.08522
2015,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,76.16401
2016,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,76.30962
2017,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,77.60738
2018,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,79.58852
2019,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,79.58852
2020,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,79.58852
2021,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,79.58852
2006,ER_PTD_TERR,Switzerland,,,,,33.17339
2007,ER_PTD_TERR,Switzerland,,,,,33.34435
2008,ER_PTD_TERR,Switzerland,,,,,33.34435
2009,ER_PTD_TERR,Switzerland,,,,,33.5836
2010,ER_PTD_TERR,Switzerland,,,,,34.48107
2011,ER_PTD_TERR,Switzerland,,,,,34.48107
2012,ER_PTD_TERR,Switzerland,,,,,34.55698
2013,ER_PTD_TERR,Switzerland,,,,,34.55698
2014,ER_PTD_TERR,Switzerland,,,,,34.55698
2015,ER_PTD_TERR,Switzerland,,,,,34.55698
2016,ER_PTD_TERR,Switzerland,,,,,34.55698
2017,ER_PTD_TERR,Switzerland,,,,,34.99503
2003,ER_PTD_TERR,Viet Nam,,,,,25.81604
2004,ER_PTD_TERR,Viet Nam,,,,,28.52976
2005,ER_PTD_TERR,Viet Nam,,,,,28.52976
2006,ER_PTD_TERR,Viet Nam,,,,,30.93772
2007,ER_PTD_TERR,Viet Nam,,,,,31.12035
2008,ER_PTD_TERR,Viet Nam,,,,,31.12035
2009,ER_PTD_TERR,Viet Nam,,,,,31.24244
2010,ER_PTD_TERR,Viet Nam,,,,,31.24244
2011,ER_PTD_TERR,Viet Nam,,,,,32.70133
2012,ER_PTD_TERR,Viet Nam,,,,,33.40106
2013,ER_PTD_TERR,Viet Nam,,,,,35.96044
2014,ER_PTD_TERR,Viet Nam,,,,,39.87318
2018,ER_PTD_TERR,Switzerland,,,,,36.94992
2019,ER_PTD_TERR,Switzerland,,,,,37.07802
2020,ER_PTD_TERR,Switzerland,,,,,37.08132
2021,ER_PTD_TERR,Switzerland,,,,,37.09475
2022,ER_PTD_TERR,Switzerland,,,,,37.09475
2000,ER_PTD_TERR,Tajikistan,,,,,15.76866
2015,ER_PTD_TERR,Viet Nam,,,,,40.10166
2016,ER_PTD_TERR,Viet Nam,,,,,40.10166
2017,ER_PTD_TERR,Viet Nam,,,,,40.10166
2018,ER_PTD_TERR,Viet Nam,,,,,40.10166
2019,ER_PTD_TERR,Viet Nam,,,,,40.10166
2020,ER_PTD_TERR,Viet Nam,,,,,40.10166
2001,ER_PTD_TERR,Tajikistan,,,,,15.76866
2002,ER_PTD_TERR,Tajikistan,,,,,15.76866
2003,ER_PTD_TERR,Tajikistan,,,,,15.76866
2004,ER_PTD_TERR,Tajikistan,,,,,15.76866
2005,ER_PTD_TERR,Tajikistan,,,,,15.76866
2006,ER_PTD_TERR,Tajikistan,,,,,15.76866
2007,ER_PTD_TERR,Tajikistan,,,,,15.76866
2008,ER_PTD_TERR,Tajikistan,,,,,15.76866
2009,ER_PTD_TERR,Tajikistan,,,,,15.76866
2010,ER_PTD_TERR,Tajikistan,,,,,15.76866
2011,ER_PTD_TERR,Tajikistan,,,,,15.76866
2012,ER_PTD_TERR,Tajikistan,,,,,15.76866
2021,ER_PTD_TERR,Viet Nam,,,,,40.10166
2022,ER_PTD_TERR,Viet Nam,,,,,40.10166
2000,ER_PTD_TERR,Slovenia,,,,,14.30257
2001,ER_PTD_TERR,Slovenia,,,,,14.30257
2002,ER_PTD_TERR,Slovenia,,,,,17.39686
2003,ER_PTD_TERR,Slovenia,,,,,20.1807
2022,ER_PTD_TERR,Netherlands (Kingdom of the),,,,,79.58852
2000,ER_PTD_TERR,New Zealand,,,,,41.76509
2001,ER_PTD_TERR,New Zealand,,,,,41.81869
2002,ER_PTD_TERR,New Zealand,,,,,43.7243
2003,ER_PTD_TERR,New Zealand,,,,,43.74733
2004,ER_PTD_TERR,New Zealand,,,,,43.78692
2004,ER_PTD_TERR,Slovenia,,,,,70.92566
2005,ER_PTD_TERR,Slovenia,,,,,70.92566
2006,ER_PTD_TERR,Slovenia,,,,,70.92613
2007,ER_PTD_TERR,Slovenia,,,,,70.92613
2008,ER_PTD_TERR,Slovenia,,,,,71.0001
2009,ER_PTD_TERR,Slovenia,,,,,71.0001
2010,ER_PTD_TERR,Slovenia,,,,,71.00011
2011,ER_PTD_TERR,Slovenia,,,,,71.00011
2012,ER_PTD_TERR,Slovenia,,,,,71.06052
2013,ER_PTD_TERR,Slovenia,,,,,73.3632
2014,ER_PTD_TERR,Slovenia,,,,,73.37105
2015,ER_PTD_TERR,Slovenia,,,,,73.37618
2016,ER_PTD_TERR,Slovenia,,,,,73.40965
2017,ER_PTD_TERR,Slovenia,,,,,73.41141
2018,ER_PTD_TERR,Slovenia,,,,,73.86553
2019,ER_PTD_TERR,Slovenia,,,,,73.86553
2020,ER_PTD_TERR,Slovenia,,,,,73.86553
2021,ER_PTD_TERR,Slovenia,,,,,73.86553
2013,ER_PTD_TERR,Tajikistan,,,,,16.80902
2014,ER_PTD_TERR,Tajikistan,,,,,16.80902
2015,ER_PTD_TERR,Tajikistan,,,,,16.80902
2016,ER_PTD_TERR,Tajikistan,,,,,16.80902
2017,ER_PTD_TERR,Tajikistan,,,,,16.80902
2018,ER_PTD_TERR,Tajikistan,,,,,16.80902
2022,ER_PTD_TERR,Slovenia,,,,,73.86553
2005,ER_PTD_TERR,New Zealand,,,,,43.98877
2006,ER_PTD_TERR,New Zealand,,,,,44.41122
2007,ER_PTD_TERR,New Zealand,,,,,44.53436
2008,ER_PTD_TERR,New Zealand,,,,,44.83049
2009,ER_PTD_TERR,New Zealand,,,,,45.21214
2019,ER_PTD_TERR,Tajikistan,,,,,16.80902
2020,ER_PTD_TERR,Tajikistan,,,,,16.80902
2021,ER_PTD_TERR,Tajikistan,,,,,16.80902
2022,ER_PTD_TERR,Tajikistan,,,,,16.80902
2000,ER_PTD_TERR,United Arab Emirates,,,,,7.13149
2001,ER_PTD_TERR,United Arab Emirates,,,,,14.27435
2002,ER_PTD_TERR,United Arab Emirates,,,,,14.27435
2003,ER_PTD_TERR,United Arab Emirates,,,,,14.27435
2004,ER_PTD_TERR,United Arab Emirates,,,,,14.27435
2005,ER_PTD_TERR,United Arab Emirates,,,,,28.55837
2006,ER_PTD_TERR,United Arab Emirates,,,,,28.55837
2007,ER_PTD_TERR,United Arab Emirates,,,,,28.55837
2008,ER_PTD_TERR,United Arab Emirates,,,,,28.55837
2009,ER_PTD_TERR,United Arab Emirates,,,,,28.55837
2010,ER_PTD_TERR,United Arab Emirates,,,,,28.55837
2011,ER_PTD_TERR,United Arab Emirates,,,,,28.55837
2012,ER_PTD_TERR,United Arab Emirates,,,,,35.3547
2013,ER_PTD_TERR,United Arab Emirates,,,,,35.70123
2014,ER_PTD_TERR,United Arab Emirates,,,,,42.83066
2015,ER_PTD_TERR,United Arab Emirates,,,,,42.83066
2016,ER_PTD_TERR,United Arab Emirates,,,,,42.83066
2017,ER_PTD_TERR,United Arab Emirates,,,,,49.05733
2018,ER_PTD_TERR,United Arab Emirates,,,,,51.55007
2019,ER_PTD_TERR,United Arab Emirates,,,,,51.55007
2020,ER_PTD_TERR,United Arab Emirates,,,,,51.55007
2021,ER_PTD_TERR,United Arab Emirates,,,,,51.55007
2022,ER_PTD_TERR,United Arab Emirates,,,,,51.55007
2000,ER_PTD_TERR,Türkiye,,,,,2.06704
2001,ER_PTD_TERR,Türkiye,,,,,2.06704
2002,ER_PTD_TERR,Türkiye,,,,,2.06704
2003,ER_PTD_TERR,Türkiye,,,,,2.06704
2004,ER_PTD_TERR,Türkiye,,,,,2.06704
2005,ER_PTD_TERR,Türkiye,,,,,2.27132
2006,ER_PTD_TERR,Türkiye,,,,,2.27132
2007,ER_PTD_TERR,Türkiye,,,,,2.27132
2008,ER_PTD_TERR,Türkiye,,,,,2.27132
2009,ER_PTD_TERR,Türkiye,,,,,2.27132
2010,ER_PTD_TERR,Türkiye,,,,,2.27132
2011,ER_PTD_TERR,Türkiye,,,,,2.27132
2012,ER_PTD_TERR,Türkiye,,,,,2.27132
2013,ER_PTD_TERR,Türkiye,,,,,2.32686
2014,ER_PTD_TERR,Türkiye,,,,,2.32686
2015,ER_PTD_TERR,Türkiye,,,,,2.32686
2016,ER_PTD_TERR,Türkiye,,,,,2.32686
2017,ER_PTD_TERR,Türkiye,,,,,2.32686
2018,ER_PTD_TERR,Türkiye,,,,,2.32686
2019,ER_PTD_TERR,Türkiye,,,,,2.32686
2020,ER_PTD_TERR,Türkiye,,,,,2.32686
2021,ER_PTD_TERR,Türkiye,,,,,2.32686
2022,ER_PTD_TERR,Türkiye,,,,,2.32686
2000,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2001,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2002,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2003,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2004,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2005,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2006,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2007,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2008,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2009,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2010,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2011,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2012,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2013,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2014,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2015,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2016,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2017,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2018,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2019,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2020,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2021,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2022,ER_PTD_TERR,Turkmenistan,,,,,14.03967
2000,ER_PTD_TERR,Ukraine,,,,,56.02659
2001,ER_PTD_TERR,Ukraine,,,,,56.02659
2002,ER_PTD_TERR,Ukraine,,,,,56.02659
2003,ER_PTD_TERR,Ukraine,,,,,56.02659
2004,ER_PTD_TERR,Ukraine,,,,,56.43453
2005,ER_PTD_TERR,Ukraine,,,,,56.43453
2006,ER_PTD_TERR,Ukraine,,,,,56.43453
2007,ER_PTD_TERR,Ukraine,,,,,57.09088
2008,ER_PTD_TERR,Ukraine,,,,,57.09088
2009,ER_PTD_TERR,Ukraine,,,,,57.09088
2010,ER_PTD_TERR,Ukraine,,,,,57.09088
2011,ER_PTD_TERR,Ukraine,,,,,57.09088
2012,ER_PTD_TERR,Ukraine,,,,,57.65206
2013,ER_PTD_TERR,Ukraine,,,,,58.28561
2014,ER_PTD_TERR,Ukraine,,,,,58.28561
2015,ER_PTD_TERR,Ukraine,,,,,58.28561
2016,ER_PTD_TERR,Ukraine,,,,,59.7676
2017,ER_PTD_TERR,Ukraine,,,,,59.7676
2018,ER_PTD_TERR,Ukraine,,,,,59.7676
2019,ER_PTD_TERR,Ukraine,,,,,59.7676
2020,ER_PTD_TERR,Ukraine,,,,,59.7676
2021,ER_PTD_TERR,Ukraine,,,,,59.7676
2022,ER_PTD_TERR,Ukraine,,,,,59.7676
2000,ER_PTD_TERR,North Macedonia,,,,,23.78272
2001,ER_PTD_TERR,North Macedonia,,,,,23.78272
2002,ER_PTD_TERR,North Macedonia,,,,,23.94696
2003,ER_PTD_TERR,North Macedonia,,,,,24.18279
2004,ER_PTD_TERR,North Macedonia,,,,,24.18279
2005,ER_PTD_TERR,North Macedonia,,,,,24.18279
2006,ER_PTD_TERR,North Macedonia,,,,,24.38869
2007,ER_PTD_TERR,North Macedonia,,,,,24.39829
2008,ER_PTD_TERR,North Macedonia,,,,,24.39829
2009,ER_PTD_TERR,North Macedonia,,,,,24.39829
2010,ER_PTD_TERR,North Macedonia,,,,,24.39829
2011,ER_PTD_TERR,North Macedonia,,,,,24.39829
2012,ER_PTD_TERR,North Macedonia,,,,,24.39829
2013,ER_PTD_TERR,North Macedonia,,,,,24.39829
2014,ER_PTD_TERR,North Macedonia,,,,,24.39829
2015,ER_PTD_TERR,North Macedonia,,,,,24.39829
2016,ER_PTD_TERR,North Macedonia,,,,,24.39829
2017,ER_PTD_TERR,North Macedonia,,,,,24.39829
2018,ER_PTD_TERR,North Macedonia,,,,,24.39829
2019,ER_PTD_TERR,North Macedonia,,,,,24.39829
2020,ER_PTD_TERR,North Macedonia,,,,,27.06583
2021,ER_PTD_TERR,North Macedonia,,,,,27.06583
2022,ER_PTD_TERR,North Macedonia,,,,,27.06583
2000,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,74.15274
2001,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,75.6432
2002,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,75.67927
2003,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,76.77621
2004,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,77.09212
2005,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,79.36199
2006,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,79.9189
2007,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,79.94205
2008,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,79.96974
2009,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,79.97629
2010,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,80.40163
2011,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,80.85208
2012,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,80.85375
2013,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,80.85375
2014,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,80.96204
2015,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,80.96212
2016,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,80.96251
2017,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,81.15844
2018,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,81.39444
2019,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,81.41049
2020,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,81.41052
2021,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,81.41052
2022,ER_PTD_TERR,United Kingdom of Great Britain and Northern Ireland,,,,,81.41052
2000,ER_PTD_TERR,Uzbekistan,,,,,15.39439
2001,ER_PTD_TERR,Uzbekistan,,,,,15.39439
2002,ER_PTD_TERR,Uzbekistan,,,,,15.39439
2003,ER_PTD_TERR,Uzbekistan,,,,,15.39439
2004,ER_PTD_TERR,Uzbekistan,,,,,15.39439
2005,ER_PTD_TERR,Uzbekistan,,,,,15.39439
2006,ER_PTD_TERR,Uzbekistan,,,,,15.39439
2007,ER_PTD_TERR,Uzbekistan,,,,,15.39439
2008,ER_PTD_TERR,Uzbekistan,,,,,15.39439
2009,ER_PTD_TERR,Uzbekistan,,,,,15.39439
2010,ER_PTD_TERR,Uzbekistan,,,,,15.39439
2011,ER_PTD_TERR,Uzbekistan,,,,,15.39439
2012,ER_PTD_TERR,Uzbekistan,,,,,15.39439
2013,ER_PTD_TERR,Uzbekistan,,,,,15.39439
2014,ER_PTD_TERR,Uzbekistan,,,,,15.39439
2015,ER_PTD_TERR,Uzbekistan,,,,,15.39439
2016,ER_PTD_TERR,Uzbekistan,,,,,17.73125
2017,ER_PTD_TERR,Uzbekistan,,,,,17.73125
2018,ER_PTD_TERR,Uzbekistan,,,,,17.73125
2019,ER_PTD_TERR,Uzbekistan,,,,,17.73125
2020,ER_PTD_TERR,Uzbekistan,,,,,17.73125
2021,ER_PTD_TERR,Uzbekistan,,,,,17.73125
2022,ER_PTD_TERR,Uzbekistan,,,,,17.73125
