Year,SeriesCode,Country,Value
2001,DC_ODA_SIDSG,Spain,0.01054
2002,DC_ODA_SIDSG,Spain,0.01265
2003,DC_ODA_SIDSG,Spain,0.00894
2004,DC_ODA_SIDSG,Spain,0.01136
2005,DC_ODA_SIDSG,Spain,0.00825
2006,DC_ODA_SIDSG,Spain,0.01019
2007,DC_ODA_SIDSG,Spain,0.01339
2008,DC_ODA_SIDSG,Spain,0.0168
2009,DC_ODA_SIDSG,Spain,0.02549
2010,DC_ODA_SIDSG,Spain,0.02787
2011,DC_ODA_SIDSG,Spain,0.01759
2012,DC_ODA_SIDSG,Spain,0.00602
2013,DC_ODA_SIDSG,Spain,0.0063
2014,DC_ODA_SIDSG,Spain,0.00459
2015,DC_ODA_SIDSG,Spain,0.01353
2016,DC_ODA_SIDSG,Spain,0.17626
2017,DC_ODA_SIDSG,Spain,0.00385
2018,DC_ODA_SIDSG,Spain,0.00471
2019,DC_ODA_SIDSG,Spain,0.00478
2020,DC_ODA_SIDSG,Spain,0.0054
2021,DC_ODA_SIDSG,Spain,0.00216
2000,DC_ODA_SIDSG,Sweden,0.01186
2001,DC_ODA_SIDSG,Sweden,0.01027
2002,DC_ODA_SIDSG,Sweden,0.01033
2003,DC_ODA_SIDSG,Sweden,0.00963
2004,DC_ODA_SIDSG,Sweden,0.01149
2005,DC_ODA_SIDSG,Sweden,0.01113
2006,DC_ODA_SIDSG,Sweden,0.01085
2007,DC_ODA_SIDSG,Sweden,0.01199
2002,DC_ODA_SIDSG,Denmark,0.01043
2003,DC_ODA_SIDSG,Denmark,0.00906
2004,DC_ODA_SIDSG,Denmark,0.0114
2005,DC_ODA_SIDSG,Denmark,0.01008
2006,DC_ODA_SIDSG,Denmark,0.01015
2007,DC_ODA_SIDSG,Denmark,0.01015
2008,DC_ODA_SIDSG,Denmark,0.00909
2009,DC_ODA_SIDSG,Denmark,0.00914
2010,DC_ODA_SIDSG,Denmark,0.02384
2011,DC_ODA_SIDSG,Denmark,0.0099
2012,DC_ODA_SIDSG,Denmark,0.0065
2013,DC_ODA_SIDSG,Denmark,0.00612
2014,DC_ODA_SIDSG,Denmark,0.00649
2015,DC_ODA_SIDSG,Denmark,0.00575
2016,DC_ODA_SIDSG,Denmark,0.00622
2017,DC_ODA_SIDSG,Denmark,0.00706
2018,DC_ODA_SIDSG,Denmark,0.0082
2019,DC_ODA_SIDSG,Denmark,0.00576
2020,DC_ODA_SIDSG,Denmark,0.00679
2021,DC_ODA_SIDSG,Denmark,0.00868
2000,DC_ODA_SIDSG,Finland,0.00754
2001,DC_ODA_SIDSG,Finland,0.008
2002,DC_ODA_SIDSG,Finland,0.00699
2003,DC_ODA_SIDSG,Finland,0.00586
2004,DC_ODA_SIDSG,Finland,0.00696
2005,DC_ODA_SIDSG,Finland,0.00629
2006,DC_ODA_SIDSG,Finland,0.00783
2007,DC_ODA_SIDSG,Finland,0.00683
2008,DC_ODA_SIDSG,Finland,0.00799
2009,DC_ODA_SIDSG,Finland,0.01018
2010,DC_ODA_SIDSG,Finland,0.01689
2011,DC_ODA_SIDSG,Finland,0.01111
2012,DC_ODA_SIDSG,Finland,0.00799
2013,DC_ODA_SIDSG,Finland,0.00888
2014,DC_ODA_SIDSG,Finland,0.00868
2015,DC_ODA_SIDSG,Finland,0.0073
2016,DC_ODA_SIDSG,Finland,0.0048
2017,DC_ODA_SIDSG,Finland,0.00449
2018,DC_ODA_SIDSG,Finland,0.00522
2019,DC_ODA_SIDSG,Finland,0.00591
2020,DC_ODA_SIDSG,Finland,0.0063
2021,DC_ODA_SIDSG,Finland,0.00819
2000,DC_ODA_SIDSG,France,0.00903
2001,DC_ODA_SIDSG,France,0.00847
2002,DC_ODA_SIDSG,France,0.00903
2003,DC_ODA_SIDSG,France,0.00586
2004,DC_ODA_SIDSG,France,0.01014
