Year,SeriesCode,GeoAreaName,Sex,Value
2010,VC_SNS_WALN_DRK,Sweden,FEMALE,71.0
2010,VC_SNS_WALN_DRK,Sweden,BOTHSEX,78.0
2011,VC_SNS_WALN_DRK,Sweden,FEMALE,69.0
2011,VC_SNS_WALN_DRK,Sweden,MALE,86.0
2011,VC_SNS_WALN_DRK,Sweden,BOTHSEX,77.0
2012,VC_SNS_WALN_DRK,Sweden,BOTHSEX,78.0
2012,VC_SNS_WALN_DRK,Sweden,FEMALE,70.0
2012,VC_SNS_WALN_DRK,Sweden,MALE,86.0
2013,VC_SNS_WALN_DRK,Sweden,MALE,87.0
2013,VC_SNS_WALN_DRK,Sweden,FEMALE,72.0
2013,VC_SNS_WALN_DRK,Sweden,BOTHSEX,79.0
2014,VC_SNS_WALN_DRK,Sweden,FEMALE,71.0
2014,VC_SNS_WALN_DRK,Sweden,BOTHSEX,78.0
2014,VC_SNS_WALN_DRK,Sweden,MALE,87.0
2015,VC_SNS_WALN_DRK,Sweden,MALE,86.0
2015,VC_SNS_WALN_DRK,Sweden,BOTHSEX,78.0
2015,VC_SNS_WALN_DRK,Sweden,FEMALE,70.0
2016,VC_SNS_WALN_DRK,Sweden,BOTHSEX,72.0
2016,VC_SNS_WALN_DRK,Sweden,FEMALE,63.0
2016,VC_SNS_WALN_DRK,Sweden,MALE,82.0
2017,VC_SNS_WALN_DRK,Sweden,BOTHSEX,72.0
2017,VC_SNS_WALN_DRK,Sweden,MALE,81.0
2017,VC_SNS_WALN_DRK,Sweden,FEMALE,64.0
2018,VC_SNS_WALN_DRK,Sweden,BOTHSEX,72.0
2018,VC_SNS_WALN_DRK,Sweden,FEMALE,64.0
2018,VC_SNS_WALN_DRK,Sweden,MALE,81.0
2019,VC_SNS_WALN_DRK,Sweden,FEMALE,64.0
2019,VC_SNS_WALN_DRK,Sweden,BOTHSEX,72.0
2019,VC_SNS_WALN_DRK,Sweden,MALE,81.0
2020,VC_SNS_WALN_DRK,Sweden,FEMALE,62.0
2020,VC_SNS_WALN_DRK,Sweden,MALE,78.0
2020,VC_SNS_WALN_DRK,Sweden,BOTHSEX,70.0
2021,VC_SNS_WALN_DRK,Sweden,MALE,81.0
2021,VC_SNS_WALN_DRK,Sweden,BOTHSEX,72.0
2021,VC_SNS_WALN_DRK,Sweden,FEMALE,64.0
2014,VC_SNS_WALN_DRK,Switzerland,FEMALE,78.08
2014,VC_SNS_WALN_DRK,Switzerland,BOTHSEX,85.71
2014,VC_SNS_WALN_DRK,Switzerland,MALE,93.51
2015,VC_SNS_WALN_DRK,Switzerland,MALE,93.7
2015,VC_SNS_WALN_DRK,Switzerland,BOTHSEX,84.89
2015,VC_SNS_WALN_DRK,Switzerland,FEMALE,75.26
2016,VC_SNS_WALN_DRK,Switzerland,BOTHSEX,84.22
2016,VC_SNS_WALN_DRK,Switzerland,MALE,93.17
2016,VC_SNS_WALN_DRK,Switzerland,FEMALE,75.44
2017,VC_SNS_WALN_DRK,Switzerland,FEMALE,78.01
2017,VC_SNS_WALN_DRK,Switzerland,BOTHSEX,85.86
2017,VC_SNS_WALN_DRK,Switzerland,MALE,93.84
2018,VC_SNS_WALN_DRK,Switzerland,BOTHSEX,71.6
2018,VC_SNS_WALN_DRK,Switzerland,MALE,75.3
2018,VC_SNS_WALN_DRK,Switzerland,FEMALE,68.0
2019,VC_SNS_WALN_DRK,Switzerland,FEMALE,68.4
2019,VC_SNS_WALN_DRK,Switzerland,MALE,77.6
2019,VC_SNS_WALN_DRK,Switzerland,BOTHSEX,72.9
2013,VC_SNS_WALN_DRK,Türkiye,BOTHSEX,60.0
2014,VC_SNS_WALN_DRK,Türkiye,BOTHSEX,60.0
2015,VC_SNS_WALN_DRK,Türkiye,MALE,69.4
2015,VC_SNS_WALN_DRK,Türkiye,FEMALE,44.0
2015,VC_SNS_WALN_DRK,Türkiye,BOTHSEX,56.5
2016,VC_SNS_WALN_DRK,Türkiye,FEMALE,47.5
2016,VC_SNS_WALN_DRK,Türkiye,MALE,71.0
2016,VC_SNS_WALN_DRK,Türkiye,BOTHSEX,59.1
2017,VC_SNS_WALN_DRK,Türkiye,FEMALE,45.6
2017,VC_SNS_WALN_DRK,Türkiye,BOTHSEX,57.1
2017,VC_SNS_WALN_DRK,Türkiye,MALE,68.8
2018,VC_SNS_WALN_DRK,Türkiye,MALE,72.0
2018,VC_SNS_WALN_DRK,Türkiye,FEMALE,46.4
2018,VC_SNS_WALN_DRK,Türkiye,BOTHSEX,59.1
2019,VC_SNS_WALN_DRK,Türkiye,BOTHSEX,61.5
2019,VC_SNS_WALN_DRK,Türkiye,MALE,73.8
2019,VC_SNS_WALN_DRK,Türkiye,FEMALE,49.6
2020,VC_SNS_WALN_DRK,Türkiye,FEMALE,48.7
2020,VC_SNS_WALN_DRK,Türkiye,BOTHSEX,59.2
2020,VC_SNS_WALN_DRK,Türkiye,MALE,69.9
2021,VC_SNS_WALN_DRK,Türkiye,BOTHSEX,59.4
2021,VC_SNS_WALN_DRK,Türkiye,MALE,70.9
2021,VC_SNS_WALN_DRK,Türkiye,FEMALE,48.1
2021,VC_SNS_WALN_DRK,Türkiye,FEMALE,48.1
