Year,SeriesCode,GeoAreaName,Age,Freq,Location,Sex,Value
2001,ER_PTD_MTN,Portugal,,,,,59.24164
2002,ER_PTD_MTN,Portugal,,,,,59.24164
2003,ER_PTD_MTN,Portugal,,,,,65.26014
2013,ER_PTD_MTN,Kazakhstan,,,,,38.78175
2014,ER_PTD_MTN,Kazakhstan,,,,,38.78175
2015,ER_PTD_MTN,Kazakhstan,,,,,38.78175
2016,ER_PTD_MTN,Kazakhstan,,,,,41.48157
2017,ER_PTD_MTN,Kazakhstan,,,,,41.48157
2018,ER_PTD_MTN,Kazakhstan,,,,,45.30872
2004,ER_PTD_MTN,Portugal,,,,,65.26014
2005,ER_PTD_MTN,Portugal,,,,,65.26014
2006,ER_PTD_MTN,Portugal,,,,,65.64453
2007,ER_PTD_MTN,Portugal,,,,,65.64453
2008,ER_PTD_MTN,Portugal,,,,,75.83089
2009,ER_PTD_MTN,Portugal,,,,,76.70184
2019,ER_PTD_MTN,Kazakhstan,,,,,45.30872
2020,ER_PTD_MTN,Kazakhstan,,,,,45.30872
2021,ER_PTD_MTN,Kazakhstan,,,,,45.30872
2022,ER_PTD_MTN,Kazakhstan,,,,,45.30872
2000,ER_PTD_MTN,Republic of Korea,,,,,18.43007
2001,ER_PTD_MTN,Republic of Korea,,,,,18.43007
2010,ER_PTD_MTN,Portugal,,,,,76.70184
2011,ER_PTD_MTN,Portugal,,,,,78.61822
2012,ER_PTD_MTN,Portugal,,,,,78.84058
2013,ER_PTD_MTN,Portugal,,,,,78.84058
2014,ER_PTD_MTN,Portugal,,,,,78.84058
2015,ER_PTD_MTN,Portugal,,,,,78.84058
2002,ER_PTD_MTN,Republic of Korea,,,,,18.43007
2003,ER_PTD_MTN,Republic of Korea,,,,,20.21116
2004,ER_PTD_MTN,Republic of Korea,,,,,20.21116
2005,ER_PTD_MTN,Republic of Korea,,,,,20.21116
2006,ER_PTD_MTN,Republic of Korea,,,,,20.21116
2007,ER_PTD_MTN,Republic of Korea,,,,,20.21116
2016,ER_PTD_MTN,Portugal,,,,,78.84058
2017,ER_PTD_MTN,Portugal,,,,,78.84058
2018,ER_PTD_MTN,Portugal,,,,,79.85081
2019,ER_PTD_MTN,Portugal,,,,,79.85081
2020,ER_PTD_MTN,Portugal,,,,,79.85081
2021,ER_PTD_MTN,Portugal,,,,,79.85081
2008,ER_PTD_MTN,Republic of Korea,,,,,20.21116
2009,ER_PTD_MTN,Republic of Korea,,,,,20.21116
2010,ER_PTD_MTN,Republic of Korea,,,,,20.21116
2011,ER_PTD_MTN,Republic of Korea,,,,,20.21116
2012,ER_PTD_MTN,Republic of Korea,,,,,20.21116
2013,ER_PTD_MTN,Republic of Korea,,,,,20.21116
2014,ER_PTD_MTN,Republic of Korea,,,,,20.21116
2015,ER_PTD_MTN,Republic of Korea,,,,,20.21116
2016,ER_PTD_MTN,Republic of Korea,,,,,20.21116
2017,ER_PTD_MTN,Republic of Korea,,,,,20.21116
2018,ER_PTD_MTN,Republic of Korea,,,,,20.21116
2019,ER_PTD_MTN,Republic of Korea,,,,,20.21123
2022,ER_PTD_MTN,Portugal,,,,,79.85081
2000,ER_PTD_MTN,Romania,,,,,30.06927
2001,ER_PTD_MTN,Romania,,,,,30.06927
2002,ER_PTD_MTN,Romania,,,,,30.06927
2003,ER_PTD_MTN,Romania,,,,,30.06927
2004,ER_PTD_MTN,Romania,,,,,30.06927
2020,ER_PTD_MTN,Republic of Korea,,,,,20.21123
2021,ER_PTD_MTN,Republic of Korea,,,,,20.21123
2022,ER_PTD_MTN,Republic of Korea,,,,,20.21123
2000,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2001,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2002,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2005,ER_PTD_MTN,Romania,,,,,32.21071
2006,ER_PTD_MTN,Romania,,,,,32.2151
2007,ER_PTD_MTN,Romania,,,,,60.98291
2008,ER_PTD_MTN,Romania,,,,,60.98291
2009,ER_PTD_MTN,Romania,,,,,66.85555
2010,ER_PTD_MTN,Romania,,,,,66.85555
2003,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2004,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2005,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2006,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2007,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2008,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2009,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2010,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2011,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2012,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2013,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2014,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2015,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2016,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2017,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2018,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2019,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2020,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2011,ER_PTD_MTN,Romania,,,,,80.39164
2012,ER_PTD_MTN,Romania,,,,,80.39164
2013,ER_PTD_MTN,Romania,,,,,80.74289
2014,ER_PTD_MTN,Romania,,,,,80.74289
2015,ER_PTD_MTN,Romania,,,,,80.74289
2016,ER_PTD_MTN,Romania,,,,,80.74289
2017,ER_PTD_MTN,Romania,,,,,80.74289
2018,ER_PTD_MTN,Romania,,,,,80.74939
2019,ER_PTD_MTN,Romania,,,,,80.74939
2020,ER_PTD_MTN,Romania,,,,,80.74939
2021,ER_PTD_MTN,Romania,,,,,80.74939
2022,ER_PTD_MTN,Romania,,,,,80.74939
2021,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2022,ER_PTD_MTN,Kyrgyzstan,,,,,31.46957
2000,ER_PTD_MTN,Finland,,,,,80.48381
2001,ER_PTD_MTN,Finland,,,,,80.48381
2002,ER_PTD_MTN,Finland,,,,,80.48435
2003,ER_PTD_MTN,Finland,,,,,80.48435
2004,ER_PTD_MTN,Finland,,,,,96.85954
2005,ER_PTD_MTN,Finland,,,,,96.85954
2006,ER_PTD_MTN,Finland,,,,,96.85954
2007,ER_PTD_MTN,Finland,,,,,96.85954
2008,ER_PTD_MTN,Finland,,,,,96.85954
2000,ER_PTD_MTN,Serbia,,,,,20.32297
2001,ER_PTD_MTN,Serbia,,,,,25.1669
2002,ER_PTD_MTN,Serbia,,,,,25.1669
2003,ER_PTD_MTN,Serbia,,,,,25.1669
2004,ER_PTD_MTN,Serbia,,,,,25.1669
2005,ER_PTD_MTN,Serbia,,,,,26.65347
2009,ER_PTD_MTN,Finland,,,,,96.85954
2010,ER_PTD_MTN,Finland,,,,,96.85954
2011,ER_PTD_MTN,Finland,,,,,96.85954
2012,ER_PTD_MTN,Finland,,,,,96.85954
2013,ER_PTD_MTN,Finland,,,,,96.85954
2014,ER_PTD_MTN,Finland,,,,,96.85954
2015,ER_PTD_MTN,Finland,,,,,96.93444
2016,ER_PTD_MTN,Finland,,,,,96.93444
2017,ER_PTD_MTN,Finland,,,,,96.93444
2018,ER_PTD_MTN,Finland,,,,,96.93444
2019,ER_PTD_MTN,Finland,,,,,96.93444
2020,ER_PTD_MTN,Finland,,,,,96.93444
2006,ER_PTD_MTN,Serbia,,,,,27.45259
2007,ER_PTD_MTN,Serbia,,,,,27.45259
2008,ER_PTD_MTN,Serbia,,,,,27.45259
2009,ER_PTD_MTN,Serbia,,,,,27.45259
2010,ER_PTD_MTN,Serbia,,,,,27.45259
2011,ER_PTD_MTN,Serbia,,,,,27.45259
2000,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2001,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2002,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2003,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2004,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2021,ER_PTD_MTN,Finland,,,,,96.93444
2022,ER_PTD_MTN,Finland,,,,,96.93444
2000,ER_PTD_MTN,France,,,,,39.22189
2001,ER_PTD_MTN,France,,,,,40.09963
2002,ER_PTD_MTN,France,,,,,40.09967
2003,ER_PTD_MTN,France,,,,,41.90924
2012,ER_PTD_MTN,Serbia,,,,,27.45266
2013,ER_PTD_MTN,Serbia,,,,,27.82145
2014,ER_PTD_MTN,Serbia,,,,,31.17966
2015,ER_PTD_MTN,Serbia,,,,,34.95127
2016,ER_PTD_MTN,Serbia,,,,,34.9661
2017,ER_PTD_MTN,Serbia,,,,,34.96639
2004,ER_PTD_MTN,France,,,,,43.29583
2005,ER_PTD_MTN,France,,,,,44.0266
2006,ER_PTD_MTN,France,,,,,45.77745
2007,ER_PTD_MTN,France,,,,,46.76439
2008,ER_PTD_MTN,France,,,,,47.69226
2009,ER_PTD_MTN,France,,,,,48.42831
2010,ER_PTD_MTN,France,,,,,50.44397
2011,ER_PTD_MTN,France,,,,,51.95502
2012,ER_PTD_MTN,France,,,,,54.60221
2013,ER_PTD_MTN,France,,,,,55.00225
2014,ER_PTD_MTN,France,,,,,67.18918
2015,ER_PTD_MTN,France,,,,,68.76784
2005,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2006,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2007,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2008,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2009,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2010,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2011,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2012,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2013,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2014,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2015,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2016,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2016,ER_PTD_MTN,France,,,,,70.46223
2017,ER_PTD_MTN,France,,,,,71.68085
2018,ER_PTD_MTN,France,,,,,82.25023
2019,ER_PTD_MTN,France,,,,,84.38434
2020,ER_PTD_MTN,France,,,,,87.67808
2021,ER_PTD_MTN,France,,,,,87.67808
2022,ER_PTD_MTN,France,,,,,87.67808
2000,ER_PTD_MTN,Georgia,,,,,20.16898
2001,ER_PTD_MTN,Georgia,,,,,20.16898
2002,ER_PTD_MTN,Georgia,,,,,20.16898
2003,ER_PTD_MTN,Georgia,,,,,26.826
2004,ER_PTD_MTN,Georgia,,,,,26.826
2004,ER_PTD_MTN,Armenia,,,,,15.56634
2005,ER_PTD_MTN,Armenia,,,,,15.56634
2006,ER_PTD_MTN,Armenia,,,,,15.56634
2007,ER_PTD_MTN,Armenia,,,,,15.60131
2008,ER_PTD_MTN,Armenia,,,,,15.60131
2009,ER_PTD_MTN,Armenia,,,,,22.34083
2018,ER_PTD_MTN,Serbia,,,,,37.3018
2019,ER_PTD_MTN,Serbia,,,,,37.30252
2020,ER_PTD_MTN,Serbia,,,,,37.30252
2021,ER_PTD_MTN,Serbia,,,,,37.30252
2022,ER_PTD_MTN,Serbia,,,,,37.30252
2000,ER_PTD_MTN,Slovakia,,,,,41.72085
2005,ER_PTD_MTN,Georgia,,,,,26.826
2006,ER_PTD_MTN,Georgia,,,,,29.02467
2007,ER_PTD_MTN,Georgia,,,,,34.8343
2008,ER_PTD_MTN,Georgia,,,,,34.8343
2009,ER_PTD_MTN,Georgia,,,,,34.8343
2010,ER_PTD_MTN,Georgia,,,,,34.8343
2011,ER_PTD_MTN,Georgia,,,,,38.13074
2012,ER_PTD_MTN,Georgia,,,,,38.97805
2013,ER_PTD_MTN,Georgia,,,,,38.97813
2014,ER_PTD_MTN,Georgia,,,,,40.90834
2015,ER_PTD_MTN,Georgia,,,,,40.90834
2016,ER_PTD_MTN,Georgia,,,,,40.90834
2017,ER_PTD_MTN,Georgia,,,,,40.90834
2018,ER_PTD_MTN,Georgia,,,,,40.90834
2019,ER_PTD_MTN,Georgia,,,,,40.91227
2020,ER_PTD_MTN,Georgia,,,,,40.91227
2021,ER_PTD_MTN,Georgia,,,,,43.17484
2022,ER_PTD_MTN,Georgia,,,,,43.17484
2017,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2018,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2019,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2020,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2021,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2022,ER_PTD_MTN,Liechtenstein,,,,,80.80091
2010,ER_PTD_MTN,Armenia,,,,,22.34083
2011,ER_PTD_MTN,Armenia,,,,,23.39704
2012,ER_PTD_MTN,Armenia,,,,,23.39704
2013,ER_PTD_MTN,Armenia,,,,,23.39704
2014,ER_PTD_MTN,Armenia,,,,,23.39704
2015,ER_PTD_MTN,Armenia,,,,,23.39704
2016,ER_PTD_MTN,Armenia,,,,,23.39704
2017,ER_PTD_MTN,Armenia,,,,,23.39704
2018,ER_PTD_MTN,Armenia,,,,,23.39704
2019,ER_PTD_MTN,Armenia,,,,,23.39704
2020,ER_PTD_MTN,Armenia,,,,,23.39704
2021,ER_PTD_MTN,Armenia,,,,,23.39704
2022,ER_PTD_MTN,Armenia,,,,,23.39704
2000,ER_PTD_MTN,Belgium,,,,,3.94534
2001,ER_PTD_MTN,Belgium,,,,,3.9741
2002,ER_PTD_MTN,Belgium,,,,,4.07991
2003,ER_PTD_MTN,Belgium,,,,,5.25809
2004,ER_PTD_MTN,Belgium,,,,,5.25809
2000,ER_PTD_MTN,Germany,,,,,49.0071
2001,ER_PTD_MTN,Germany,,,,,53.10622
2002,ER_PTD_MTN,Germany,,,,,53.25653
2003,ER_PTD_MTN,Germany,,,,,53.51297
2004,ER_PTD_MTN,Germany,,,,,62.45386
2005,ER_PTD_MTN,Germany,,,,,66.74506
2006,ER_PTD_MTN,Germany,,,,,74.19878
2007,ER_PTD_MTN,Germany,,,,,77.13312
2008,ER_PTD_MTN,Germany,,,,,79.04088
2009,ER_PTD_MTN,Germany,,,,,79.04617
2010,ER_PTD_MTN,Germany,,,,,79.10782
2011,ER_PTD_MTN,Germany,,,,,79.18076
2012,ER_PTD_MTN,Germany,,,,,79.18301
2013,ER_PTD_MTN,Germany,,,,,79.19503
2014,ER_PTD_MTN,Germany,,,,,79.2071
2015,ER_PTD_MTN,Germany,,,,,79.20797
2016,ER_PTD_MTN,Germany,,,,,79.26345
2017,ER_PTD_MTN,Germany,,,,,79.2639
2005,ER_PTD_MTN,Belgium,,,,,5.34352
2006,ER_PTD_MTN,Belgium,,,,,5.34435
2007,ER_PTD_MTN,Belgium,,,,,5.34622
2008,ER_PTD_MTN,Belgium,,,,,5.34622
2009,ER_PTD_MTN,Belgium,,,,,5.4552
2010,ER_PTD_MTN,Belgium,,,,,5.48027
2011,ER_PTD_MTN,Belgium,,,,,5.48027
2012,ER_PTD_MTN,Belgium,,,,,5.48053
2013,ER_PTD_MTN,Belgium,,,,,5.52824
2014,ER_PTD_MTN,Belgium,,,,,9.89879
2015,ER_PTD_MTN,Belgium,,,,,12.04772
2016,ER_PTD_MTN,Belgium,,,,,24.28949
2001,ER_PTD_MTN,Slovakia,,,,,53.40294
2002,ER_PTD_MTN,Slovakia,,,,,58.38812
2003,ER_PTD_MTN,Slovakia,,,,,67.11868
2004,ER_PTD_MTN,Slovakia,,,,,70.63606
2005,ER_PTD_MTN,Slovakia,,,,,72.89199
2006,ER_PTD_MTN,Slovakia,,,,,72.89199
2018,ER_PTD_MTN,Germany,,,,,79.27319
2019,ER_PTD_MTN,Germany,,,,,81.11495
2020,ER_PTD_MTN,Germany,,,,,81.11495
2021,ER_PTD_MTN,Germany,,,,,81.11495
2022,ER_PTD_MTN,Germany,,,,,81.11495
2000,ER_PTD_MTN,Greece,,,,,22.44551
2007,ER_PTD_MTN,Slovakia,,,,,73.23472
2008,ER_PTD_MTN,Slovakia,,,,,73.23472
2009,ER_PTD_MTN,Slovakia,,,,,73.23472
2010,ER_PTD_MTN,Slovakia,,,,,73.39191
2011,ER_PTD_MTN,Slovakia,,,,,89.56761
2012,ER_PTD_MTN,Slovakia,,,,,90.50911
2001,ER_PTD_MTN,Greece,,,,,32.0045
2002,ER_PTD_MTN,Greece,,,,,43.64811
2003,ER_PTD_MTN,Greece,,,,,44.23323
2004,ER_PTD_MTN,Greece,,,,,44.31408
2005,ER_PTD_MTN,Greece,,,,,46.26564
2006,ER_PTD_MTN,Greece,,,,,46.94684
2013,ER_PTD_MTN,Slovakia,,,,,90.50911
2014,ER_PTD_MTN,Slovakia,,,,,90.50911
2015,ER_PTD_MTN,Slovakia,,,,,90.50911
2016,ER_PTD_MTN,Slovakia,,,,,90.95881
2017,ER_PTD_MTN,Slovakia,,,,,91.07686
2018,ER_PTD_MTN,Slovakia,,,,,91.07686
2007,ER_PTD_MTN,Greece,,,,,47.59314
2008,ER_PTD_MTN,Greece,,,,,53.75761
2009,ER_PTD_MTN,Greece,,,,,56.5331
2010,ER_PTD_MTN,Greece,,,,,75.72209
2011,ER_PTD_MTN,Greece,,,,,81.9593
2012,ER_PTD_MTN,Greece,,,,,81.9593
2013,ER_PTD_MTN,Greece,,,,,81.9593
2014,ER_PTD_MTN,Greece,,,,,81.9593
2015,ER_PTD_MTN,Greece,,,,,81.9593
2016,ER_PTD_MTN,Greece,,,,,81.9593
2017,ER_PTD_MTN,Greece,,,,,81.9593
2018,ER_PTD_MTN,Greece,,,,,81.9593
2019,ER_PTD_MTN,Slovakia,,,,,91.07686
2020,ER_PTD_MTN,Slovakia,,,,,91.08143
2021,ER_PTD_MTN,Slovakia,,,,,91.08143
2022,ER_PTD_MTN,Slovakia,,,,,91.08143
2000,ER_PTD_MTN,Viet Nam,,,,,13.5424
2001,ER_PTD_MTN,Viet Nam,,,,,18.96321
2002,ER_PTD_MTN,Viet Nam,,,,,25.36469
2003,ER_PTD_MTN,Viet Nam,,,,,28.76329
2004,ER_PTD_MTN,Viet Nam,,,,,31.83933
2005,ER_PTD_MTN,Viet Nam,,,,,31.83933
2006,ER_PTD_MTN,Viet Nam,,,,,34.29704
2007,ER_PTD_MTN,Viet Nam,,,,,34.57473
2008,ER_PTD_MTN,Viet Nam,,,,,34.57473
2009,ER_PTD_MTN,Viet Nam,,,,,34.76037
2010,ER_PTD_MTN,Viet Nam,,,,,34.76037
2011,ER_PTD_MTN,Viet Nam,,,,,36.97869
2012,ER_PTD_MTN,Viet Nam,,,,,37.76649
2013,ER_PTD_MTN,Viet Nam,,,,,41.65331
2014,ER_PTD_MTN,Viet Nam,,,,,45.04666
2015,ER_PTD_MTN,Viet Nam,,,,,45.04666
2016,ER_PTD_MTN,Viet Nam,,,,,45.04666
2017,ER_PTD_MTN,Viet Nam,,,,,45.04666
2018,ER_PTD_MTN,Viet Nam,,,,,45.04666
2019,ER_PTD_MTN,Viet Nam,,,,,45.04666
2020,ER_PTD_MTN,Viet Nam,,,,,45.04666
2021,ER_PTD_MTN,Viet Nam,,,,,45.04666
2022,ER_PTD_MTN,Viet Nam,,,,,45.04666
2000,ER_PTD_MTN,Slovenia,,,,,13.15281
2001,ER_PTD_MTN,Slovenia,,,,,13.15281
2002,ER_PTD_MTN,Slovenia,,,,,17.86152
2003,ER_PTD_MTN,Slovenia,,,,,17.86152
2004,ER_PTD_MTN,Slovenia,,,,,79.21363
2005,ER_PTD_MTN,Slovenia,,,,,79.21363
2006,ER_PTD_MTN,Slovenia,,,,,79.21434
2007,ER_PTD_MTN,Slovenia,,,,,79.21434
2008,ER_PTD_MTN,Slovenia,,,,,79.3269
2009,ER_PTD_MTN,Slovenia,,,,,79.3269
2010,ER_PTD_MTN,Slovenia,,,,,79.32691
2011,ER_PTD_MTN,Slovenia,,,,,79.32691
2012,ER_PTD_MTN,Slovenia,,,,,79.37074
2013,ER_PTD_MTN,Slovenia,,,,,79.67445
2014,ER_PTD_MTN,Slovenia,,,,,79.68639
2015,ER_PTD_MTN,Slovenia,,,,,79.69372
2016,ER_PTD_MTN,Slovenia,,,,,79.69372
2017,ER_PTD_MTN,Slovenia,,,,,79.69372
2018,ER_PTD_MTN,Slovenia,,,,,79.69372
2019,ER_PTD_MTN,Slovenia,,,,,79.69372
2020,ER_PTD_MTN,Slovenia,,,,,79.69372
2021,ER_PTD_MTN,Slovenia,,,,,79.69372
2022,ER_PTD_MTN,Slovenia,,,,,79.69372
2000,ER_PTD_MTN,Spain,,,,,38.79284
2001,ER_PTD_MTN,Spain,,,,,45.80663
2002,ER_PTD_MTN,Spain,,,,,45.90378
2003,ER_PTD_MTN,Spain,,,,,46.72818
2004,ER_PTD_MTN,Spain,,,,,47.37484
2005,ER_PTD_MTN,Spain,,,,,50.35143
2006,ER_PTD_MTN,Spain,,,,,52.51545
2007,ER_PTD_MTN,Spain,,,,,52.88047
2008,ER_PTD_MTN,Spain,,,,,52.88548
2009,ER_PTD_MTN,Spain,,,,,53.65855
2010,ER_PTD_MTN,Spain,,,,,54.17892
2011,ER_PTD_MTN,Spain,,,,,54.53367
2012,ER_PTD_MTN,Spain,,,,,54.53713
2013,ER_PTD_MTN,Spain,,,,,54.67031
2014,ER_PTD_MTN,Spain,,,,,54.91255
2015,ER_PTD_MTN,Spain,,,,,58.07448
2016,ER_PTD_MTN,Spain,,,,,58.12168
2017,ER_PTD_MTN,Spain,,,,,58.27744
2018,ER_PTD_MTN,Spain,,,,,58.27801
2019,ER_PTD_MTN,Spain,,,,,58.28191
2020,ER_PTD_MTN,Spain,,,,,58.30699
2021,ER_PTD_MTN,Spain,,,,,58.30699
2022,ER_PTD_MTN,Spain,,,,,58.30699
2000,ER_PTD_MTN,Sweden,,,,,74.67407
2001,ER_PTD_MTN,Sweden,,,,,74.68248
2002,ER_PTD_MTN,Sweden,,,,,74.80673
2003,ER_PTD_MTN,Sweden,,,,,74.80673
2004,ER_PTD_MTN,Sweden,,,,,74.80673
2005,ER_PTD_MTN,Sweden,,,,,74.80673
2006,ER_PTD_MTN,Sweden,,,,,74.80673
2007,ER_PTD_MTN,Sweden,,,,,74.80673
2008,ER_PTD_MTN,Sweden,,,,,74.80673
2009,ER_PTD_MTN,Sweden,,,,,75.83958
2010,ER_PTD_MTN,Sweden,,,,,75.83958
2011,ER_PTD_MTN,Sweden,,,,,75.83958
2012,ER_PTD_MTN,Sweden,,,,,75.83958
2013,ER_PTD_MTN,Sweden,,,,,75.83958
2014,ER_PTD_MTN,Sweden,,,,,75.83958
2015,ER_PTD_MTN,Sweden,,,,,75.83958
2016,ER_PTD_MTN,Sweden,,,,,75.83958
2017,ER_PTD_MTN,Sweden,,,,,77.02844
2018,ER_PTD_MTN,Sweden,,,,,77.02897
2019,ER_PTD_MTN,Sweden,,,,,77.03462
2020,ER_PTD_MTN,Sweden,,,,,77.03462
2021,ER_PTD_MTN,Sweden,,,,,77.03462
2022,ER_PTD_MTN,Sweden,,,,,77.03462
2000,ER_PTD_MTN,Switzerland,,,,,24.73625
2001,ER_PTD_MTN,Switzerland,,,,,28.13882
2002,ER_PTD_MTN,Switzerland,,,,,28.13882
2003,ER_PTD_MTN,Switzerland,,,,,30.31119
2004,ER_PTD_MTN,Switzerland,,,,,30.31119
2005,ER_PTD_MTN,Switzerland,,,,,30.45294
2006,ER_PTD_MTN,Switzerland,,,,,30.45294
2007,ER_PTD_MTN,Switzerland,,,,,30.76721
2008,ER_PTD_MTN,Switzerland,,,,,30.76721
2009,ER_PTD_MTN,Switzerland,,,,,30.79779
2010,ER_PTD_MTN,Switzerland,,,,,32.17029
2011,ER_PTD_MTN,Switzerland,,,,,32.17029
2012,ER_PTD_MTN,Switzerland,,,,,32.21784
2013,ER_PTD_MTN,Switzerland,,,,,32.21784
2014,ER_PTD_MTN,Switzerland,,,,,32.21784
2015,ER_PTD_MTN,Switzerland,,,,,32.21784
2016,ER_PTD_MTN,Switzerland,,,,,32.21784
2017,ER_PTD_MTN,Switzerland,,,,,32.83406
2018,ER_PTD_MTN,Switzerland,,,,,34.78178
2019,ER_PTD_MTN,Switzerland,,,,,34.90271
2020,ER_PTD_MTN,Switzerland,,,,,34.9065
2021,ER_PTD_MTN,Switzerland,,,,,34.92192
2022,ER_PTD_MTN,Switzerland,,,,,34.92192
2000,ER_PTD_MTN,Tajikistan,,,,,15.76866
2001,ER_PTD_MTN,Tajikistan,,,,,15.76866
2002,ER_PTD_MTN,Tajikistan,,,,,15.76866
2003,ER_PTD_MTN,Tajikistan,,,,,15.76866
2004,ER_PTD_MTN,Tajikistan,,,,,15.76866
2005,ER_PTD_MTN,Tajikistan,,,,,15.76866
2006,ER_PTD_MTN,Tajikistan,,,,,15.76866
2007,ER_PTD_MTN,Tajikistan,,,,,15.76866
2008,ER_PTD_MTN,Tajikistan,,,,,15.76866
2009,ER_PTD_MTN,Tajikistan,,,,,15.76866
2010,ER_PTD_MTN,Tajikistan,,,,,15.76866
2011,ER_PTD_MTN,Tajikistan,,,,,15.76866
2012,ER_PTD_MTN,Tajikistan,,,,,15.76866
2013,ER_PTD_MTN,Tajikistan,,,,,16.80902
2014,ER_PTD_MTN,Tajikistan,,,,,16.80902
2015,ER_PTD_MTN,Tajikistan,,,,,16.80902
2016,ER_PTD_MTN,Tajikistan,,,,,16.80902
2017,ER_PTD_MTN,Tajikistan,,,,,16.80902
2018,ER_PTD_MTN,Tajikistan,,,,,16.80902
2019,ER_PTD_MTN,Tajikistan,,,,,16.80902
2020,ER_PTD_MTN,Tajikistan,,,,,16.80902
2021,ER_PTD_MTN,Tajikistan,,,,,16.80902
2022,ER_PTD_MTN,Tajikistan,,,,,16.80902
2000,ER_PTD_MTN,United Arab Emirates,,,,,0.0
2001,ER_PTD_MTN,United Arab Emirates,,,,,0.0
2002,ER_PTD_MTN,United Arab Emirates,,,,,0.0
2003,ER_PTD_MTN,United Arab Emirates,,,,,0.0
2004,ER_PTD_MTN,United Arab Emirates,,,,,0.0
2005,ER_PTD_MTN,United Arab Emirates,,,,,0.0
2006,ER_PTD_MTN,United Arab Emirates,,,,,0.0
2007,ER_PTD_MTN,United Arab Emirates,,,,,0.0
2008,ER_PTD_MTN,United Arab Emirates,,,,,0.0
2009,ER_PTD_MTN,United Arab Emirates,,,,,0.0
2010,ER_PTD_MTN,United Arab Emirates,,,,,0.0
2011,ER_PTD_MTN,United Arab Emirates,,,,,0.0
2012,ER_PTD_MTN,United Arab Emirates,,,,,0.0
2013,ER_PTD_MTN,United Arab Emirates,,,,,0.0
2014,ER_PTD_MTN,United Arab Emirates,,,,,0.0
2015,ER_PTD_MTN,United Arab Emirates,,,,,0.0
2016,ER_PTD_MTN,United Arab Emirates,,,,,0.0
2017,ER_PTD_MTN,United Arab Emirates,,,,,87.17341
2018,ER_PTD_MTN,United Arab Emirates,,,,,87.17341
2019,ER_PTD_MTN,United Arab Emirates,,,,,87.17341
2020,ER_PTD_MTN,United Arab Emirates,,,,,87.17341
2021,ER_PTD_MTN,United Arab Emirates,,,,,87.17341
2022,ER_PTD_MTN,United Arab Emirates,,,,,87.17341
2000,ER_PTD_MTN,Türkiye,,,,,0.70104
2001,ER_PTD_MTN,Türkiye,,,,,0.70104
2002,ER_PTD_MTN,Türkiye,,,,,0.70104
2003,ER_PTD_MTN,Türkiye,,,,,0.70104
2004,ER_PTD_MTN,Türkiye,,,,,0.70104
2005,ER_PTD_MTN,Türkiye,,,,,0.71022
2006,ER_PTD_MTN,Türkiye,,,,,0.71022
2007,ER_PTD_MTN,Türkiye,,,,,0.71022
