Year,SeriesCode,GeoAreaName,Education level,Sex,Type of skill,Value
2006,SE_TOT_PRFL,Australia,LOWSEC,FEMALE,SKILL_MATH,86.39
2006,SE_TOT_PRFL,Australia,LOWSEC,MALE,SKILL_MATH,87.65
2006,SE_TOT_PRFL,Australia,LOWSEC,BOTHSEX,SKILL_READ,86.604
2006,SE_TOT_PRFL,Australia,LOWSEC,MALE,SKILL_READ,81.63
2006,SE_TOT_PRFL,Australia,LOWSEC,FEMALE,SKILL_READ,91.81
2007,SE_TOT_PRFL,Australia,PRIMAR,FEMALE,SKILL_MATH,57.29458
2007,SE_TOT_PRFL,Australia,GRAD23,FEMALE,SKILL_MATH,69.65684
2007,SE_TOT_PRFL,Australia,GRAD23,MALE,SKILL_MATH,71.63618
2007,SE_TOT_PRFL,Australia,GRAD23,BOTHSEX,SKILL_MATH,70.52052
2007,SE_TOT_PRFL,Australia,PRIMAR,BOTHSEX,SKILL_MATH,60.78501
2007,SE_TOT_PRFL,Australia,PRIMAR,MALE,SKILL_MATH,64.50566
2009,SE_TOT_PRFL,Australia,LOWSEC,MALE,SKILL_READ,80.34
2009,SE_TOT_PRFL,Australia,LOWSEC,BOTHSEX,SKILL_MATH,84.12645
2009,SE_TOT_PRFL,Australia,LOWSEC,FEMALE,SKILL_MATH,83.69
2009,SE_TOT_PRFL,Australia,LOWSEC,MALE,SKILL_MATH,84.59
2009,SE_TOT_PRFL,Australia,LOWSEC,BOTHSEX,SKILL_READ,85.75037
2009,SE_TOT_PRFL,Australia,LOWSEC,FEMALE,SKILL_READ,90.93
2011,SE_TOT_PRFL,Australia,GRAD23,FEMALE,SKILL_READ,94.87485
2011,SE_TOT_PRFL,Australia,PRIMAR,BOTHSEX,SKILL_MATH,62.94129
2011,SE_TOT_PRFL,Australia,GRAD23,MALE,SKILL_READ,91.0647
2011,SE_TOT_PRFL,Australia,GRAD23,BOTHSEX,SKILL_READ,92.9328
2011,SE_TOT_PRFL,Australia,PRIMAR,MALE,SKILL_MATH,64.26927
2011,SE_TOT_PRFL,Australia,PRIMAR,FEMALE,SKILL_MATH,61.60406
2011,SE_TOT_PRFL,Australia,GRAD23,FEMALE,SKILL_MATH,69.12469
2011,SE_TOT_PRFL,Australia,GRAD23,MALE,SKILL_MATH,71.20735
2011,SE_TOT_PRFL,Australia,GRAD23,BOTHSEX,SKILL_MATH,70.17889
2012,SE_TOT_PRFL,Australia,LOWSEC,FEMALE,SKILL_MATH,78.85
2012,SE_TOT_PRFL,Australia,LOWSEC,BOTHSEX,SKILL_MATH,80.33286
2012,SE_TOT_PRFL,Australia,LOWSEC,MALE,SKILL_MATH,81.73
2012,SE_TOT_PRFL,Australia,LOWSEC,BOTHSEX,SKILL_READ,85.80753
2012,SE_TOT_PRFL,Australia,LOWSEC,MALE,SKILL_READ,80.98
2012,SE_TOT_PRFL,Australia,LOWSEC,FEMALE,SKILL_READ,90.93
2015,SE_TOT_PRFL,Australia,LOWSEC,MALE,SKILL_READ,77.23232
2015,SE_TOT_PRFL,Australia,LOWSEC,BOTHSEX,SKILL_READ,81.93253
2015,SE_TOT_PRFL,Australia,PRIMAR,BOTHSEX,SKILL_MATH,64.43291
2015,SE_TOT_PRFL,Australia,PRIMAR,MALE,SKILL_MATH,65.67903
2015,SE_TOT_PRFL,Australia,GRAD23,FEMALE,SKILL_MATH,69.29405
2015,SE_TOT_PRFL,Australia,LOWSEC,BOTHSEX,SKILL_MATH,78.02553
2015,SE_TOT_PRFL,Australia,LOWSEC,FEMALE,SKILL_READ,86.70757
2015,SE_TOT_PRFL,Australia,LOWSEC,MALE,SKILL_MATH,77.92948
2015,SE_TOT_PRFL,Australia,PRIMAR,FEMALE,SKILL_MATH,63.93016
2015,SE_TOT_PRFL,Australia,LOWSEC,FEMALE,SKILL_MATH,78.1231
2015,SE_TOT_PRFL,Australia,GRAD23,BOTHSEX,SKILL_MATH,70.23299
2015,SE_TOT_PRFL,Australia,GRAD23,MALE,SKILL_MATH,71.12087
2016,SE_TOT_PRFL,Australia,GRAD23,BOTHSEX,SKILL_READ,94.48621
2016,SE_TOT_PRFL,Australia,GRAD23,MALE,SKILL_READ,92.93519
2016,SE_TOT_PRFL,Australia,GRAD23,FEMALE,SKILL_READ,96.23329
2018,SE_TOT_PRFL,Australia,LOWSEC,MALE,SKILL_READ,75.64529
2018,SE_TOT_PRFL,Australia,LOWSEC,FEMALE,SKILL_READ,85.25881
2018,SE_TOT_PRFL,Australia,LOWSEC,BOTHSEX,SKILL_READ,80.37261
2018,SE_TOT_PRFL,Australia,LOWSEC,MALE,SKILL_MATH,77.78416
2018,SE_TOT_PRFL,Australia,LOWSEC,FEMALE,SKILL_MATH,77.34229
2018,SE_TOT_PRFL,Australia,LOWSEC,BOTHSEX,SKILL_MATH,77.56688
2019,SE_TOT_PRFL,Australia,GRAD23,BOTHSEX,SKILL_MATH,69.56876
2019,SE_TOT_PRFL,Australia,GRAD23,FEMALE,SKILL_MATH,69.05096
2019,SE_TOT_PRFL,Australia,GRAD23,MALE,SKILL_MATH,70.17862
2019,SE_TOT_PRFL,Australia,PRIMAR,FEMALE,SKILL_MATH,68.57377
2019,SE_TOT_PRFL,Australia,PRIMAR,BOTHSEX,SKILL_MATH,67.9515
2019,SE_TOT_PRFL,Australia,PRIMAR,MALE,SKILL_MATH,67.6702
2000,SE_TOT_PRFL,Austria,LOWSEC,MALE,SKILL_MATH,87.17
2000,SE_TOT_PRFL,Austria,LOWSEC,FEMALE,SKILL_MATH,82.61
2000,SE_TOT_PRFL,Austria,LOWSEC,BOTHSEX,SKILL_MATH,84.44446
2000,SE_TOT_PRFL,Austria,LOWSEC,BOTHSEX,SKILL_READ,85.3
2000,SE_TOT_PRFL,Austria,LOWSEC,FEMALE,SKILL_READ,88.91
2000,SE_TOT_PRFL,Austria,LOWSEC,MALE,SKILL_READ,82.22
2003,SE_TOT_PRFL,Austria,LOWSEC,FEMALE,SKILL_MATH,81.63
2003,SE_TOT_PRFL,Austria,LOWSEC,BOTHSEX,SKILL_READ,79.29671
2003,SE_TOT_PRFL,Austria,LOWSEC,MALE,SKILL_MATH,80.83
2003,SE_TOT_PRFL,Austria,LOWSEC,MALE,SKILL_READ,71.76
2003,SE_TOT_PRFL,Austria,LOWSEC,FEMALE,SKILL_READ,86.86
2003,SE_TOT_PRFL,Austria,LOWSEC,BOTHSEX,SKILL_MATH,81.23016
2006,SE_TOT_PRFL,Austria,LOWSEC,MALE,SKILL_READ,72.57
2006,SE_TOT_PRFL,Austria,PRIMAR,MALE,SKILL_READ,96.86289
2006,SE_TOT_PRFL,Austria,PRIMAR,BOTHSEX,SKILL_READ,97.62326
2006,SE_TOT_PRFL,Austria,PRIMAR,FEMALE,SKILL_READ,98.39928
2018,SE_TOT_PRFL,Ukraine,LOWSEC,BOTHSEX,SKILL_READ,74.09386
2018,SE_TOT_PRFL,Ukraine,LOWSEC,MALE,SKILL_READ,67.75424
2000,SE_TOT_PRFL,North Macedonia,LOWSEC,BOTHSEX,SKILL_READ,37.4
2000,SE_TOT_PRFL,North Macedonia,LOWSEC,BOTHSEX,SKILL_MATH,35.38036
2000,SE_TOT_PRFL,North Macedonia,LOWSEC,MALE,SKILL_MATH,35.65
2000,SE_TOT_PRFL,North Macedonia,LOWSEC,FEMALE,SKILL_MATH,35.58
2000,SE_TOT_PRFL,North Macedonia,LOWSEC,MALE,SKILL_READ,27.64
2000,SE_TOT_PRFL,North Macedonia,LOWSEC,FEMALE,SKILL_READ,47.85
2001,SE_TOT_PRFL,North Macedonia,PRIMAR,BOTHSEX,SKILL_READ,66.67203
2001,SE_TOT_PRFL,North Macedonia,PRIMAR,MALE,SKILL_READ,63.70254
2001,SE_TOT_PRFL,North Macedonia,PRIMAR,FEMALE,SKILL_READ,70.07234
2006,SE_TOT_PRFL,North Macedonia,PRIMAR,FEMALE,SKILL_READ,69.755
2006,SE_TOT_PRFL,North Macedonia,PRIMAR,MALE,SKILL_READ,62.02567
2006,SE_TOT_PRFL,North Macedonia,PRIMAR,BOTHSEX,SKILL_READ,65.76237
2015,SE_TOT_PRFL,North Macedonia,LOWSEC,FEMALE,SKILL_READ,37.62161
2015,SE_TOT_PRFL,North Macedonia,LOWSEC,MALE,SKILL_READ,21.88222
2015,SE_TOT_PRFL,North Macedonia,LOWSEC,BOTHSEX,SKILL_MATH,29.77354
2015,SE_TOT_PRFL,North Macedonia,LOWSEC,BOTHSEX,SKILL_READ,29.32318
2015,SE_TOT_PRFL,North Macedonia,LOWSEC,FEMALE,SKILL_MATH,30.7457
2015,SE_TOT_PRFL,North Macedonia,LOWSEC,MALE,SKILL_MATH,28.90183
2018,SE_TOT_PRFL,North Macedonia,LOWSEC,MALE,SKILL_READ,33.88619
2009,SE_TOT_PRFL,Iceland,LOWSEC,MALE,SKILL_READ,76.17
2012,SE_TOT_PRFL,Iceland,LOWSEC,FEMALE,SKILL_MATH,80.31
2012,SE_TOT_PRFL,Iceland,LOWSEC,BOTHSEX,SKILL_MATH,78.5238
2012,SE_TOT_PRFL,Iceland,LOWSEC,MALE,SKILL_MATH,76.78
2012,SE_TOT_PRFL,Iceland,LOWSEC,MALE,SKILL_READ,70.23
2012,SE_TOT_PRFL,Iceland,LOWSEC,FEMALE,SKILL_READ,87.99
2012,SE_TOT_PRFL,Iceland,LOWSEC,BOTHSEX,SKILL_READ,79.00457
2015,SE_TOT_PRFL,Iceland,LOWSEC,FEMALE,SKILL_READ,84.32385
2015,SE_TOT_PRFL,Iceland,LOWSEC,MALE,SKILL_READ,71.10767
2015,SE_TOT_PRFL,Iceland,LOWSEC,BOTHSEX,SKILL_READ,77.91121
2015,SE_TOT_PRFL,Iceland,LOWSEC,MALE,SKILL_MATH,75.55092
2015,SE_TOT_PRFL,Iceland,LOWSEC,BOTHSEX,SKILL_MATH,76.38493
2015,SE_TOT_PRFL,Iceland,LOWSEC,FEMALE,SKILL_MATH,77.17102
2018,SE_TOT_PRFL,Iceland,LOWSEC,MALE,SKILL_READ,65.86033
2018,SE_TOT_PRFL,North Macedonia,LOWSEC,FEMALE,SKILL_READ,56.99418
2018,SE_TOT_PRFL,North Macedonia,LOWSEC,BOTHSEX,SKILL_READ,44.86345
2018,SE_TOT_PRFL,North Macedonia,LOWSEC,MALE,SKILL_MATH,37.27554
2018,SE_TOT_PRFL,North Macedonia,LOWSEC,FEMALE,SKILL_MATH,40.82972
2018,SE_TOT_PRFL,North Macedonia,LOWSEC,BOTHSEX,SKILL_MATH,38.96392
2019,SE_TOT_PRFL,North Macedonia,PRIMAR,FEMALE,SKILL_MATH,53.05907
2019,SE_TOT_PRFL,North Macedonia,PRIMAR,BOTHSEX,SKILL_MATH,51.53476
2018,SE_TOT_PRFL,Iceland,LOWSEC,FEMALE,SKILL_READ,81.3266
2018,SE_TOT_PRFL,Iceland,LOWSEC,FEMALE,SKILL_MATH,81.99391
2018,SE_TOT_PRFL,Iceland,LOWSEC,BOTHSEX,SKILL_MATH,79.31081
2018,SE_TOT_PRFL,Iceland,LOWSEC,MALE,SKILL_MATH,76.59232
2018,SE_TOT_PRFL,Iceland,LOWSEC,BOTHSEX,SKILL_READ,73.6441
2017,SE_TOT_PRFL,India,GRAD23,MALE,SKILL_READ,47.0
2017,SE_TOT_PRFL,India,PRIMAR,FEMALE,SKILL_READ,47.0
2019,SE_TOT_PRFL,Mexico,GRAD23,BOTHSEX,SKILL_MATH,65.3
2019,SE_TOT_PRFL,Mexico,GRAD23,MALE,SKILL_MATH,66.08232
2019,SE_TOT_PRFL,Mexico,GRAD23,FEMALE,SKILL_MATH,64.3811
2019,SE_TOT_PRFL,Mexico,PRIMAR,FEMALE,SKILL_READ,45.17329
2019,SE_TOT_PRFL,Mexico,PRIMAR,MALE,SKILL_READ,38.0676
2019,SE_TOT_PRFL,Mexico,GRAD23,MALE,SKILL_READ,60.88965
2019,SE_TOT_PRFL,Mexico,PRIMAR,FEMALE,SKILL_MATH,39.02947
2017,SE_TOT_PRFL,India,LOWSEC,BOTHSEX,SKILL_READ,38.3
2017,SE_TOT_PRFL,India,GRAD23,BOTHSEX,SKILL_MATH,52.9
2017,SE_TOT_PRFL,India,GRAD23,FEMALE,SKILL_MATH,53.0
2017,SE_TOT_PRFL,India,GRAD23,MALE,SKILL_MATH,53.0
2017,SE_TOT_PRFL,India,PRIMAR,MALE,SKILL_READ,45.0
2017,SE_TOT_PRFL,India,PRIMAR,BOTHSEX,SKILL_READ,46.3
2017,SE_TOT_PRFL,India,PRIMAR,BOTHSEX,SKILL_MATH,43.6
2017,SE_TOT_PRFL,India,PRIMAR,FEMALE,SKILL_MATH,44.0
2006,SE_TOT_PRFL,Austria,LOWSEC,MALE,SKILL_MATH,82.63
2006,SE_TOT_PRFL,Austria,LOWSEC,BOTHSEX,SKILL_READ,78.48328
2006,SE_TOT_PRFL,Austria,LOWSEC,FEMALE,SKILL_MATH,77.27
2006,SE_TOT_PRFL,Austria,LOWSEC,BOTHSEX,SKILL_MATH,80.00001
2006,SE_TOT_PRFL,Austria,LOWSEC,FEMALE,SKILL_READ,84.63
2007,SE_TOT_PRFL,Austria,PRIMAR,BOTHSEX,SKILL_MATH,68.89726
2009,SE_TOT_PRFL,Austria,LOWSEC,MALE,SKILL_READ,64.82
2019,SE_TOT_PRFL,Mexico,GRAD23,BOTHSEX,SKILL_READ,62.6
2001,SE_TOT_PRFL,Republic of Moldova,PRIMAR,MALE,SKILL_READ,84.33527
2001,SE_TOT_PRFL,Republic of Moldova,PRIMAR,FEMALE,SKILL_READ,92.66856
2001,SE_TOT_PRFL,Republic of Moldova,PRIMAR,BOTHSEX,SKILL_READ,88.49658
2003,SE_TOT_PRFL,Republic of Moldova,PRIMAR,BOTHSEX,SKILL_MATH,65.75611
2003,SE_TOT_PRFL,Republic of Moldova,PRIMAR,MALE,SKILL_MATH,63.65184
2003,SE_TOT_PRFL,Republic of Moldova,PRIMAR,FEMALE,SKILL_MATH,67.92466
2017,SE_TOT_PRFL,India,PRIMAR,MALE,SKILL_MATH,44.0
2017,SE_TOT_PRFL,India,GRAD23,FEMALE,SKILL_READ,49.0
2017,SE_TOT_PRFL,India,GRAD23,BOTHSEX,SKILL_READ,47.2
2017,SE_TOT_PRFL,India,LOWSEC,BOTHSEX,SKILL_MATH,39.5
2000,SE_TOT_PRFL,Ireland,LOWSEC,BOTHSEX,SKILL_MATH,84.4622
2000,SE_TOT_PRFL,Ireland,LOWSEC,FEMALE,SKILL_MATH,84.1
2000,SE_TOT_PRFL,Ireland,LOWSEC,FEMALE,SKILL_READ,91.74
2000,SE_TOT_PRFL,Ireland,LOWSEC,MALE,SKILL_MATH,85.37
2000,SE_TOT_PRFL,Ireland,LOWSEC,BOTHSEX,SKILL_READ,88.9
2000,SE_TOT_PRFL,Ireland,LOWSEC,MALE,SKILL_READ,86.52
2003,SE_TOT_PRFL,Ireland,LOWSEC,BOTHSEX,SKILL_READ,88.96812
2003,SE_TOT_PRFL,Ireland,LOWSEC,MALE,SKILL_MATH,85.04
2003,SE_TOT_PRFL,Ireland,LOWSEC,MALE,SKILL_READ,85.68
2003,SE_TOT_PRFL,Ireland,LOWSEC,FEMALE,SKILL_READ,92.31
2003,SE_TOT_PRFL,Ireland,LOWSEC,FEMALE,SKILL_MATH,81.31
2006,SE_TOT_PRFL,Republic of Moldova,PRIMAR,BOTHSEX,SKILL_READ,91.26234
2006,SE_TOT_PRFL,Republic of Moldova,PRIMAR,FEMALE,SKILL_READ,93.0489
2006,SE_TOT_PRFL,Republic of Moldova,PRIMAR,MALE,SKILL_READ,89.54619
2009,SE_TOT_PRFL,Republic of Moldova,LOWSEC,BOTHSEX,SKILL_READ,42.76966
2009,SE_TOT_PRFL,Republic of Moldova,LOWSEC,MALE,SKILL_MATH,40.54
2009,SE_TOT_PRFL,Republic of Moldova,LOWSEC,FEMALE,SKILL_MATH,38.07
2009,SE_TOT_PRFL,Republic of Moldova,LOWSEC,FEMALE,SKILL_READ,52.71
2003,SE_TOT_PRFL,Ireland,LOWSEC,BOTHSEX,SKILL_MATH,83.19022
2006,SE_TOT_PRFL,Ireland,LOWSEC,MALE,SKILL_MATH,84.55
2006,SE_TOT_PRFL,Ireland,LOWSEC,BOTHSEX,SKILL_READ,87.86356
2006,SE_TOT_PRFL,Ireland,LOWSEC,BOTHSEX,SKILL_MATH,83.58447
2006,SE_TOT_PRFL,Ireland,LOWSEC,FEMALE,SKILL_MATH,82.64
2006,SE_TOT_PRFL,Ireland,LOWSEC,MALE,SKILL_READ,83.34
2006,SE_TOT_PRFL,Ireland,LOWSEC,FEMALE,SKILL_READ,92.28
2009,SE_TOT_PRFL,Ireland,LOWSEC,FEMALE,SKILL_READ,88.78
2009,SE_TOT_PRFL,Ireland,LOWSEC,MALE,SKILL_READ,76.88
2009,SE_TOT_PRFL,Ireland,LOWSEC,FEMALE,SKILL_MATH,78.96
2009,SE_TOT_PRFL,Ireland,LOWSEC,BOTHSEX,SKILL_MATH,79.18692
2009,SE_TOT_PRFL,Ireland,LOWSEC,BOTHSEX,SKILL_READ,82.75082
2009,SE_TOT_PRFL,Ireland,LOWSEC,MALE,SKILL_MATH,79.41
2011,SE_TOT_PRFL,Ireland,GRAD23,FEMALE,SKILL_MATH,76.12305
2009,SE_TOT_PRFL,Republic of Moldova,LOWSEC,MALE,SKILL_READ,33.36
2009,SE_TOT_PRFL,Republic of Moldova,LOWSEC,BOTHSEX,SKILL_MATH,39.33646
2015,SE_TOT_PRFL,Republic of Moldova,LOWSEC,FEMALE,SKILL_READ,65.07829
2015,SE_TOT_PRFL,Republic of Moldova,LOWSEC,FEMALE,SKILL_MATH,50.34488
2015,SE_TOT_PRFL,Republic of Moldova,LOWSEC,MALE,SKILL_MATH,49.13737
2015,SE_TOT_PRFL,Republic of Moldova,LOWSEC,BOTHSEX,SKILL_READ,54.21193
2015,SE_TOT_PRFL,Republic of Moldova,LOWSEC,BOTHSEX,SKILL_MATH,49.73857
2011,SE_TOT_PRFL,Ireland,GRAD23,BOTHSEX,SKILL_MATH,76.55276
2011,SE_TOT_PRFL,Ireland,GRAD23,MALE,SKILL_MATH,76.9734
2011,SE_TOT_PRFL,Ireland,GRAD23,FEMALE,SKILL_READ,97.53022
2011,SE_TOT_PRFL,Ireland,GRAD23,BOTHSEX,SKILL_READ,96.68727
2011,SE_TOT_PRFL,Ireland,GRAD23,MALE,SKILL_READ,95.96157
2012,SE_TOT_PRFL,Ireland,LOWSEC,FEMALE,SKILL_MATH,81.33
2012,SE_TOT_PRFL,Ireland,LOWSEC,BOTHSEX,SKILL_MATH,83.1033
2012,SE_TOT_PRFL,Ireland,LOWSEC,BOTHSEX,SKILL_READ,90.4097
2012,SE_TOT_PRFL,Ireland,LOWSEC,MALE,SKILL_MATH,84.81
2012,SE_TOT_PRFL,Ireland,LOWSEC,MALE,SKILL_READ,86.99
2012,SE_TOT_PRFL,Ireland,LOWSEC,FEMALE,SKILL_READ,93.95
2015,SE_TOT_PRFL,Ireland,LOWSEC,FEMALE,SKILL_READ,91.98824
2015,SE_TOT_PRFL,Ireland,LOWSEC,MALE,SKILL_READ,87.74001
2015,SE_TOT_PRFL,Ireland,LOWSEC,MALE,SKILL_MATH,85.85097
2015,SE_TOT_PRFL,Ireland,LOWSEC,BOTHSEX,SKILL_READ,89.80891
2015,SE_TOT_PRFL,Ireland,GRAD23,BOTHSEX,SKILL_MATH,83.85001
2015,SE_TOT_PRFL,Ireland,LOWSEC,BOTHSEX,SKILL_MATH,85.02273
2015,SE_TOT_PRFL,Ireland,LOWSEC,FEMALE,SKILL_MATH,84.15029
2015,SE_TOT_PRFL,Ireland,GRAD23,MALE,SKILL_MATH,83.68189
2015,SE_TOT_PRFL,Ireland,GRAD23,FEMALE,SKILL_MATH,84.0375
2016,SE_TOT_PRFL,Ireland,GRAD23,MALE,SKILL_READ,97.47424
2016,SE_TOT_PRFL,Ireland,GRAD23,BOTHSEX,SKILL_READ,97.685
2016,SE_TOT_PRFL,Ireland,GRAD23,FEMALE,SKILL_READ,98.0195
2018,SE_TOT_PRFL,Ireland,LOWSEC,BOTHSEX,SKILL_READ,88.20065
2018,SE_TOT_PRFL,Ireland,LOWSEC,MALE,SKILL_MATH,84.32777
2018,SE_TOT_PRFL,Ireland,LOWSEC,FEMALE,SKILL_MATH,84.29853
2018,SE_TOT_PRFL,Ireland,LOWSEC,BOTHSEX,SKILL_MATH,84.31306
2018,SE_TOT_PRFL,Ireland,LOWSEC,MALE,SKILL_READ,84.89959
2018,SE_TOT_PRFL,Ireland,LOWSEC,FEMALE,SKILL_READ,91.46423
2019,SE_TOT_PRFL,Ireland,GRAD23,FEMALE,SKILL_MATH,82.76987
2019,SE_TOT_PRFL,Ireland,GRAD23,MALE,SKILL_MATH,84.3896
2019,SE_TOT_PRFL,Ireland,GRAD23,BOTHSEX,SKILL_MATH,83.5662
2000,SE_TOT_PRFL,Israel,LOWSEC,FEMALE,SKILL_MATH,55.38
2000,SE_TOT_PRFL,Israel,LOWSEC,BOTHSEX,SKILL_MATH,55.99248
2000,SE_TOT_PRFL,Israel,LOWSEC,MALE,SKILL_MATH,57.58
2000,SE_TOT_PRFL,Israel,LOWSEC,BOTHSEX,SKILL_READ,66.9
2000,SE_TOT_PRFL,Israel,LOWSEC,MALE,SKILL_READ,63.53
2000,SE_TOT_PRFL,Israel,LOWSEC,FEMALE,SKILL_READ,69.44
2001,SE_TOT_PRFL,Israel,PRIMAR,MALE,SKILL_READ,84.1746
2001,SE_TOT_PRFL,Israel,PRIMAR,FEMALE,SKILL_READ,89.32321
2001,SE_TOT_PRFL,Israel,PRIMAR,BOTHSEX,SKILL_READ,86.61473
2006,SE_TOT_PRFL,Israel,PRIMAR,BOTHSEX,SKILL_READ,85.48654
2006,SE_TOT_PRFL,Israel,LOWSEC,MALE,SKILL_MATH,59.84
2006,SE_TOT_PRFL,Israel,LOWSEC,BOTHSEX,SKILL_MATH,58.02477
2006,SE_TOT_PRFL,Israel,LOWSEC,FEMALE,SKILL_MATH,56.24
2006,SE_TOT_PRFL,Israel,PRIMAR,FEMALE,SKILL_READ,87.84751
2006,SE_TOT_PRFL,Israel,PRIMAR,MALE,SKILL_READ,84.3588
2006,SE_TOT_PRFL,Israel,LOWSEC,FEMALE,SKILL_READ,68.85
2006,SE_TOT_PRFL,Israel,LOWSEC,MALE,SKILL_READ,53.26
2006,SE_TOT_PRFL,Israel,LOWSEC,BOTHSEX,SKILL_READ,61.11377
2009,SE_TOT_PRFL,Israel,LOWSEC,FEMALE,SKILL_READ,80.71
2009,SE_TOT_PRFL,Israel,LOWSEC,FEMALE,SKILL_MATH,60.44
2009,SE_TOT_PRFL,Israel,LOWSEC,BOTHSEX,SKILL_MATH,60.54676
2009,SE_TOT_PRFL,Israel,LOWSEC,MALE,SKILL_MATH,60.66
2009,SE_TOT_PRFL,Israel,LOWSEC,BOTHSEX,SKILL_READ,73.45302
2009,SE_TOT_PRFL,Israel,LOWSEC,MALE,SKILL_READ,65.93
2011,SE_TOT_PRFL,Israel,PRIMAR,MALE,SKILL_READ,91.85591
2011,SE_TOT_PRFL,Israel,PRIMAR,FEMALE,SKILL_READ,94.45377
2011,SE_TOT_PRFL,Israel,PRIMAR,BOTHSEX,SKILL_READ,93.16451
2012,SE_TOT_PRFL,Israel,LOWSEC,FEMALE,SKILL_MATH,66.62
2012,SE_TOT_PRFL,Israel,LOWSEC,FEMALE,SKILL_READ,84.86
2012,SE_TOT_PRFL,Israel,LOWSEC,MALE,SKILL_READ,67.7
2012,SE_TOT_PRFL,Israel,LOWSEC,BOTHSEX,SKILL_READ,76.4157
2012,SE_TOT_PRFL,Israel,LOWSEC,MALE,SKILL_MATH,66.37
2012,SE_TOT_PRFL,Israel,LOWSEC,BOTHSEX,SKILL_MATH,66.49783
2015,SE_TOT_PRFL,Israel,LOWSEC,FEMALE,SKILL_MATH,67.9772
2015,SE_TOT_PRFL,Israel,LOWSEC,BOTHSEX,SKILL_MATH,67.8728
2015,SE_TOT_PRFL,Israel,LOWSEC,MALE,SKILL_MATH,67.76418
2015,SE_TOT_PRFL,Israel,LOWSEC,BOTHSEX,SKILL_READ,73.40928
2015,SE_TOT_PRFL,Israel,LOWSEC,MALE,SKILL_READ,68.38799
2015,SE_TOT_PRFL,Israel,LOWSEC,FEMALE,SKILL_READ,78.23512
2016,SE_TOT_PRFL,Israel,PRIMAR,FEMALE,SKILL_READ,93.44715
2016,SE_TOT_PRFL,Israel,PRIMAR,MALE,SKILL_READ,88.75941
2016,SE_TOT_PRFL,Israel,PRIMAR,BOTHSEX,SKILL_READ,91.02271
2018,SE_TOT_PRFL,Israel,LOWSEC,FEMALE,SKILL_READ,77.10271
2018,SE_TOT_PRFL,Israel,LOWSEC,MALE,SKILL_READ,59.85542
2018,SE_TOT_PRFL,Israel,LOWSEC,BOTHSEX,SKILL_READ,68.93789
2018,SE_TOT_PRFL,Israel,LOWSEC,MALE,SKILL_MATH,62.81645
2018,SE_TOT_PRFL,Israel,LOWSEC,BOTHSEX,SKILL_MATH,65.90478
2018,SE_TOT_PRFL,Israel,LOWSEC,FEMALE,SKILL_MATH,68.68108
2000,SE_TOT_PRFL,Italy,LOWSEC,BOTHSEX,SKILL_READ,81.0
2000,SE_TOT_PRFL,Italy,LOWSEC,MALE,SKILL_READ,75.39
2000,SE_TOT_PRFL,Italy,LOWSEC,FEMALE,SKILL_READ,87.44
2001,SE_TOT_PRFL,Italy,PRIMAR,MALE,SKILL_READ,96.40665
2001,SE_TOT_PRFL,Italy,PRIMAR,BOTHSEX,SKILL_READ,96.55672
2001,SE_TOT_PRFL,Italy,PRIMAR,FEMALE,SKILL_READ,96.72008
2003,SE_TOT_PRFL,Italy,PRIMAR,FEMALE,SKILL_MATH,62.03671
2003,SE_TOT_PRFL,Italy,PRIMAR,MALE,SKILL_MATH,67.08085
2003,SE_TOT_PRFL,Italy,LOWSEC,FEMALE,SKILL_MATH,54.66861
2003,SE_TOT_PRFL,Italy,LOWSEC,BOTHSEX,SKILL_MATH,55.81757
2003,SE_TOT_PRFL,Italy,LOWSEC,FEMALE,SKILL_READ,82.78
2003,SE_TOT_PRFL,Italy,LOWSEC,MALE,SKILL_READ,68.95
2003,SE_TOT_PRFL,Italy,LOWSEC,BOTHSEX,SKILL_READ,76.12858
2003,SE_TOT_PRFL,Italy,LOWSEC,MALE,SKILL_MATH,56.9533
2003,SE_TOT_PRFL,Italy,PRIMAR,BOTHSEX,SKILL_MATH,64.64686
2006,SE_TOT_PRFL,Italy,PRIMAR,BOTHSEX,SKILL_READ,98.19328
2006,SE_TOT_PRFL,Italy,LOWSEC,BOTHSEX,SKILL_READ,73.60957
2006,SE_TOT_PRFL,Italy,LOWSEC,FEMALE,SKILL_READ,80.07
2006,SE_TOT_PRFL,Italy,PRIMAR,MALE,SKILL_READ,97.83497
2006,SE_TOT_PRFL,Italy,LOWSEC,MALE,SKILL_READ,67.03
2006,SE_TOT_PRFL,Italy,PRIMAR,FEMALE,SKILL_READ,98.57317
2007,SE_TOT_PRFL,Italy,LOWSEC,MALE,SKILL_MATH,55.01251
2007,SE_TOT_PRFL,Italy,PRIMAR,FEMALE,SKILL_MATH,63.25041
2007,SE_TOT_PRFL,Italy,PRIMAR,BOTHSEX,SKILL_MATH,67.27251
2007,SE_TOT_PRFL,Italy,PRIMAR,MALE,SKILL_MATH,71.12001
2007,SE_TOT_PRFL,Italy,LOWSEC,BOTHSEX,SKILL_MATH,53.66197
2007,SE_TOT_PRFL,Italy,LOWSEC,FEMALE,SKILL_MATH,52.20647
2009,SE_TOT_PRFL,Italy,LOWSEC,MALE,SKILL_READ,71.1
2009,SE_TOT_PRFL,Italy,LOWSEC,BOTHSEX,SKILL_READ,78.97688
