Year,SeriesCode,Страна ,Age,Sex,Value
2005,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,37.8
2006,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,36.3
2006,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,32.8
2006,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,29.0
2007,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,27.7
2007,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,31.3
2007,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,34.8
2008,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,32.9
2008,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,29.6
2008,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,26.3
2009,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,30.9
2009,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,24.6
2009,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,27.8
2010,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,29.0
2010,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,26.1
2010,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,23.1
2011,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,21.6
2011,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,24.5
2011,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,27.2
2012,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,25.7
2011,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,33.2
2011,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,30.5
2011,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,27.6
2012,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,31.1
2012,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,25.8
2012,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,28.5
2013,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,26.7
2013,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,24.2
2013,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,29.1
2014,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,27.3
2014,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,22.6
2012,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,23.1
2012,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,20.4
2013,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,19.4
2013,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,21.9
2013,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,24.3
2014,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,23.2
2014,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,20.9
2014,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,18.5
2015,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,17.6
2015,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,19.8
2015,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,22.0
2014,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,25.0
2015,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,23.3
2015,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,21.0
2015,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,25.5
2016,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,23.8
2016,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,19.6
2016,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,21.8
2017,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,20.4
2017,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,18.4
2017,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,22.3
2018,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,21.0
2016,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,20.9
2016,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,18.8
2016,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,16.6
2017,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,15.8
2017,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,17.8
2017,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,19.8
2018,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,18.9
2018,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,17.0
2018,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,15.0
2019,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,14.4
2019,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,16.3
2021,SH_DYN_IMRT,Belarus,<1Y,FEMALE,1.8
2000,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,5.3
2000,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.8
2000,SH_DYN_IMRT,Canada,<1Y,MALE,5.7
2001,SH_DYN_IMRT,Canada,<1Y,MALE,5.7
2001,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.8
2001,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,5.3
2002,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,5.3
2002,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.8
2002,SH_DYN_IMRT,Canada,<1Y,MALE,5.7
2003,SH_DYN_IMRT,Canada,<1Y,MALE,5.7
2018,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,17.3
2018,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,19.2
2019,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,18.2
2019,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,16.4
2019,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,19.9
2020,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,19.0
2020,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,17.4
2020,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,15.6
2021,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,14.9
2021,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,16.6
2021,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,18.2
2003,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.8
2003,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,5.3
2004,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.8
2004,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,5.3
2004,SH_DYN_IMRT,Canada,<1Y,MALE,5.7
2005,SH_DYN_IMRT,Canada,<1Y,MALE,5.6
2005,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.8
2005,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,5.2
2006,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,5.2
2006,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.8
2006,SH_DYN_IMRT,Canada,<1Y,MALE,5.6
2019,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,18.1
2020,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,15.9
2020,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,14.0
2020,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,17.6
2021,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,13.8
2021,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,15.6
2021,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,17.3
2000,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,11.5
2000,SH_DYN_IMRT,Latvia,<1Y,FEMALE,10.5
2000,SH_DYN_IMRT,Latvia,<1Y,MALE,12.5
2001,SH_DYN_IMRT,Latvia,<1Y,MALE,11.7
2001,SH_DYN_IMRT,Latvia,<1Y,FEMALE,9.9
2001,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,10.8
2002,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,10.3
2002,SH_DYN_IMRT,Latvia,<1Y,FEMALE,9.4
2002,SH_DYN_IMRT,Latvia,<1Y,MALE,11.1
2003,SH_DYN_IMRT,Latvia,<1Y,MALE,10.5
2003,SH_DYN_IMRT,Latvia,<1Y,FEMALE,8.9
2003,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,9.7
2004,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,9.1
2004,SH_DYN_IMRT,Latvia,<1Y,FEMALE,8.4
2004,SH_DYN_IMRT,Latvia,<1Y,MALE,9.8
2005,SH_DYN_IMRT,Latvia,<1Y,MALE,9.3
2005,SH_DYN_IMRT,Latvia,<1Y,FEMALE,7.9
2005,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,8.6
2006,SH_DYN_IMRT,Latvia,<1Y,FEMALE,7.5
2006,SH_DYN_IMRT,Latvia,<1Y,MALE,8.7
2006,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,8.1
2007,SH_DYN_IMRT,Latvia,<1Y,MALE,8.3
2007,SH_DYN_IMRT,Latvia,<1Y,FEMALE,7.1
2007,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,7.7
2008,SH_DYN_IMRT,Latvia,<1Y,FEMALE,6.7
2008,SH_DYN_IMRT,Latvia,<1Y,MALE,7.8
2007,SH_DYN_IMRT,Canada,<1Y,MALE,5.5
2007,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.7
2007,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,5.1
2008,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.7
2008,SH_DYN_IMRT,Canada,<1Y,MALE,5.5
2008,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,5.1
2009,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.6
2009,SH_DYN_IMRT,Canada,<1Y,MALE,5.4
2009,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,5.0
2010,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,5.0
2010,SH_DYN_IMRT,Canada,<1Y,MALE,5.3
2008,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,7.3
2009,SH_DYN_IMRT,Latvia,<1Y,MALE,7.4
2009,SH_DYN_IMRT,Latvia,<1Y,FEMALE,6.4
2009,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,6.9
2010,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,6.5
2010,SH_DYN_IMRT,Latvia,<1Y,FEMALE,6.0
2010,SH_DYN_IMRT,Latvia,<1Y,MALE,6.9
2011,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,6.1
2011,SH_DYN_IMRT,Latvia,<1Y,FEMALE,5.6
2011,SH_DYN_IMRT,Latvia,<1Y,MALE,6.5
2012,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,5.6
2010,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.6
2011,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.5
2011,SH_DYN_IMRT,Canada,<1Y,MALE,5.3
2011,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,4.9
2012,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,4.8
2012,SH_DYN_IMRT,Canada,<1Y,MALE,5.2
2012,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.5
2013,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,4.8
2013,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.4
2013,SH_DYN_IMRT,Canada,<1Y,MALE,5.1
2014,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,4.7
2012,SH_DYN_IMRT,Latvia,<1Y,FEMALE,5.1
2012,SH_DYN_IMRT,Latvia,<1Y,MALE,6.0
2013,SH_DYN_IMRT,Latvia,<1Y,MALE,5.4
2013,SH_DYN_IMRT,Latvia,<1Y,FEMALE,4.7
2013,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,5.1
2014,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,4.6
2014,SH_DYN_IMRT,Latvia,<1Y,FEMALE,4.3
2014,SH_DYN_IMRT,Latvia,<1Y,MALE,5.0
2015,SH_DYN_IMRT,Latvia,<1Y,MALE,4.6
2015,SH_DYN_IMRT,Latvia,<1Y,FEMALE,4.0
2015,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,4.3
2000,SH_DYN_IMRT,Australia,<1Y,MALE,5.6
2000,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,5.1
2000,SH_DYN_IMRT,Australia,<1Y,FEMALE,4.6
2001,SH_DYN_IMRT,Australia,<1Y,FEMALE,4.5
2001,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,5.0
2001,SH_DYN_IMRT,Australia,<1Y,MALE,5.5
2002,SH_DYN_IMRT,Australia,<1Y,MALE,5.5
2002,SH_DYN_IMRT,Australia,<1Y,FEMALE,4.4
2002,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,5.0
2003,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,4.9
2003,SH_DYN_IMRT,Australia,<1Y,FEMALE,4.4
2014,SH_DYN_IMRT,Canada,<1Y,MALE,5.1
2014,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.4
2015,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.4
2015,SH_DYN_IMRT,Canada,<1Y,MALE,5.0
2015,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,4.7
2016,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,4.7
2016,SH_DYN_IMRT,Canada,<1Y,MALE,4.9
2016,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.3
2017,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.3
2017,SH_DYN_IMRT,Canada,<1Y,MALE,4.9
2017,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,4.6
2016,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,4.0
2016,SH_DYN_IMRT,Latvia,<1Y,FEMALE,3.7
2016,SH_DYN_IMRT,Latvia,<1Y,MALE,4.3
2017,SH_DYN_IMRT,Latvia,<1Y,MALE,4.0
2017,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,3.8
2017,SH_DYN_IMRT,Latvia,<1Y,FEMALE,3.5
2018,SH_DYN_IMRT,Latvia,<1Y,FEMALE,3.3
2018,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,3.6
2018,SH_DYN_IMRT,Latvia,<1Y,MALE,3.8
2019,SH_DYN_IMRT,Latvia,<1Y,FEMALE,3.1
2019,SH_DYN_IMRT,Latvia,<1Y,MALE,3.6
2007,SH_DYN_IMRT,Denmark,<1Y,MALE,4.1
2007,SH_DYN_IMRT,Denmark,<1Y,BOTHSEX,3.8
2008,SH_DYN_IMRT,Denmark,<1Y,BOTHSEX,3.6
2008,SH_DYN_IMRT,Denmark,<1Y,MALE,4.0
2008,SH_DYN_IMRT,Denmark,<1Y,FEMALE,3.3
2009,SH_DYN_IMRT,Denmark,<1Y,MALE,3.8
2009,SH_DYN_IMRT,Denmark,<1Y,BOTHSEX,3.6
2009,SH_DYN_IMRT,Denmark,<1Y,FEMALE,3.2
2010,SH_DYN_IMRT,Denmark,<1Y,BOTHSEX,3.5
2010,SH_DYN_IMRT,Denmark,<1Y,MALE,3.8
2010,SH_DYN_IMRT,Denmark,<1Y,FEMALE,3.2
2018,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,4.6
2018,SH_DYN_IMRT,Canada,<1Y,MALE,4.9
2018,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.3
2019,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.2
2019,SH_DYN_IMRT,Canada,<1Y,MALE,4.8
2019,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,4.5
2020,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,4.5
2020,SH_DYN_IMRT,Canada,<1Y,MALE,4.8
2020,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.2
2021,SH_DYN_IMRT,Canada,<1Y,FEMALE,4.1
2021,SH_DYN_IMRT,Canada,<1Y,MALE,4.7
2003,SH_DYN_IMRT,Australia,<1Y,MALE,5.4
2004,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,4.8
2004,SH_DYN_IMRT,Australia,<1Y,MALE,5.3
2004,SH_DYN_IMRT,Australia,<1Y,FEMALE,4.3
2005,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,4.8
2005,SH_DYN_IMRT,Australia,<1Y,FEMALE,4.3
2005,SH_DYN_IMRT,Australia,<1Y,MALE,5.2
2006,SH_DYN_IMRT,Australia,<1Y,MALE,5.1
2006,SH_DYN_IMRT,Australia,<1Y,FEMALE,4.2
2006,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,4.7
2007,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,4.5
2011,SH_DYN_IMRT,Denmark,<1Y,MALE,3.7
2011,SH_DYN_IMRT,Denmark,<1Y,BOTHSEX,3.5
2011,SH_DYN_IMRT,Denmark,<1Y,FEMALE,3.2
2012,SH_DYN_IMRT,Denmark,<1Y,BOTHSEX,3.5
2012,SH_DYN_IMRT,Denmark,<1Y,MALE,3.7
2012,SH_DYN_IMRT,Denmark,<1Y,FEMALE,3.2
2013,SH_DYN_IMRT,Denmark,<1Y,MALE,3.8
2013,SH_DYN_IMRT,Denmark,<1Y,BOTHSEX,3.5
2013,SH_DYN_IMRT,Denmark,<1Y,FEMALE,3.2
2014,SH_DYN_IMRT,Denmark,<1Y,BOTHSEX,3.5
2014,SH_DYN_IMRT,Denmark,<1Y,MALE,3.8
2019,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,3.4
2020,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,3.3
2020,SH_DYN_IMRT,Latvia,<1Y,FEMALE,3.0
2020,SH_DYN_IMRT,Latvia,<1Y,MALE,3.5
2021,SH_DYN_IMRT,Latvia,<1Y,FEMALE,2.9
2021,SH_DYN_IMRT,Latvia,<1Y,BOTHSEX,3.2
2021,SH_DYN_IMRT,Latvia,<1Y,MALE,3.4
2000,SH_DYN_IMRT,Lithuania,<1Y,BOTHSEX,8.6
2000,SH_DYN_IMRT,Lithuania,<1Y,MALE,9.4
2000,SH_DYN_IMRT,Lithuania,<1Y,FEMALE,7.7
2001,SH_DYN_IMRT,Lithuania,<1Y,FEMALE,7.4
2021,SH_DYN_IMRT,Canada,<1Y,BOTHSEX,4.4
2000,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,9.2
2000,SH_DYN_IMRT,Chile,<1Y,MALE,10.1
2000,SH_DYN_IMRT,Chile,<1Y,FEMALE,8.4
2001,SH_DYN_IMRT,Chile,<1Y,FEMALE,7.9
2001,SH_DYN_IMRT,Chile,<1Y,MALE,9.5
2001,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,8.7
2002,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,8.3
2002,SH_DYN_IMRT,Chile,<1Y,MALE,9.1
2002,SH_DYN_IMRT,Chile,<1Y,FEMALE,7.5
2003,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,8.1
2007,SH_DYN_IMRT,Australia,<1Y,FEMALE,4.1
2007,SH_DYN_IMRT,Australia,<1Y,MALE,5.0
2008,SH_DYN_IMRT,Australia,<1Y,MALE,4.8
2008,SH_DYN_IMRT,Australia,<1Y,FEMALE,3.9
2008,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,4.4
2009,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,4.2
2009,SH_DYN_IMRT,Australia,<1Y,FEMALE,3.7
2009,SH_DYN_IMRT,Australia,<1Y,MALE,4.6
2010,SH_DYN_IMRT,Australia,<1Y,MALE,4.4
2010,SH_DYN_IMRT,Australia,<1Y,FEMALE,3.6
2010,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,4.0
2001,SH_DYN_IMRT,Lithuania,<1Y,MALE,9.0
2001,SH_DYN_IMRT,Lithuania,<1Y,BOTHSEX,8.2
2002,SH_DYN_IMRT,Lithuania,<1Y,BOTHSEX,7.9
2002,SH_DYN_IMRT,Lithuania,<1Y,MALE,8.6
2002,SH_DYN_IMRT,Lithuania,<1Y,FEMALE,7.1
2003,SH_DYN_IMRT,Lithuania,<1Y,FEMALE,6.9
2003,SH_DYN_IMRT,Lithuania,<1Y,MALE,8.4
2003,SH_DYN_IMRT,Lithuania,<1Y,BOTHSEX,7.7
2004,SH_DYN_IMRT,Lithuania,<1Y,BOTHSEX,7.5
2004,SH_DYN_IMRT,Lithuania,<1Y,MALE,8.2
2004,SH_DYN_IMRT,Lithuania,<1Y,FEMALE,6.8
2003,SH_DYN_IMRT,Chile,<1Y,FEMALE,7.3
2003,SH_DYN_IMRT,Chile,<1Y,MALE,8.8
2004,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,7.9
2004,SH_DYN_IMRT,Chile,<1Y,MALE,8.7
2004,SH_DYN_IMRT,Chile,<1Y,FEMALE,7.1
2005,SH_DYN_IMRT,Chile,<1Y,FEMALE,7.0
2005,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,7.7
2005,SH_DYN_IMRT,Chile,<1Y,MALE,8.5
2006,SH_DYN_IMRT,Chile,<1Y,MALE,8.3
2006,SH_DYN_IMRT,Chile,<1Y,FEMALE,6.9
2006,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,7.6
2007,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,7.6
2007,SH_DYN_IMRT,Chile,<1Y,MALE,8.3
2007,SH_DYN_IMRT,Chile,<1Y,FEMALE,6.8
2008,SH_DYN_IMRT,Chile,<1Y,FEMALE,6.9
2008,SH_DYN_IMRT,Chile,<1Y,MALE,8.2
2008,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,7.6
2009,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,7.5
2009,SH_DYN_IMRT,Chile,<1Y,FEMALE,6.8
2009,SH_DYN_IMRT,Chile,<1Y,MALE,8.2
2010,SH_DYN_IMRT,Chile,<1Y,MALE,8.0
2010,SH_DYN_IMRT,Chile,<1Y,FEMALE,6.8
2005,SH_DYN_IMRT,Lithuania,<1Y,FEMALE,6.6
2005,SH_DYN_IMRT,Lithuania,<1Y,MALE,7.9
2005,SH_DYN_IMRT,Lithuania,<1Y,BOTHSEX,7.2
2006,SH_DYN_IMRT,Lithuania,<1Y,MALE,7.5
2006,SH_DYN_IMRT,Lithuania,<1Y,FEMALE,6.3
2006,SH_DYN_IMRT,Lithuania,<1Y,BOTHSEX,6.9
2007,SH_DYN_IMRT,Lithuania,<1Y,FEMALE,5.9
2007,SH_DYN_IMRT,Lithuania,<1Y,MALE,7.0
2007,SH_DYN_IMRT,Lithuania,<1Y,BOTHSEX,6.5
2008,SH_DYN_IMRT,Lithuania,<1Y,MALE,6.4
2008,SH_DYN_IMRT,Lithuania,<1Y,FEMALE,5.4
2011,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,3.8
2011,SH_DYN_IMRT,Australia,<1Y,FEMALE,3.4
2011,SH_DYN_IMRT,Australia,<1Y,MALE,4.2
2012,SH_DYN_IMRT,Australia,<1Y,MALE,3.9
2012,SH_DYN_IMRT,Australia,<1Y,FEMALE,3.3
2012,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,3.6
2013,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,3.5
2013,SH_DYN_IMRT,Australia,<1Y,FEMALE,3.2
2013,SH_DYN_IMRT,Australia,<1Y,MALE,3.8
2014,SH_DYN_IMRT,Australia,<1Y,MALE,3.6
2014,SH_DYN_IMRT,Australia,<1Y,FEMALE,3.1
2010,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,7.4
2011,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,7.3
2011,SH_DYN_IMRT,Chile,<1Y,FEMALE,6.7
2011,SH_DYN_IMRT,Chile,<1Y,MALE,7.9
2012,SH_DYN_IMRT,Chile,<1Y,MALE,7.7
2012,SH_DYN_IMRT,Chile,<1Y,FEMALE,6.6
2012,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,7.2
2013,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,7.0
2013,SH_DYN_IMRT,Chile,<1Y,FEMALE,6.4
2013,SH_DYN_IMRT,Chile,<1Y,MALE,7.6
2014,SH_DYN_IMRT,Chile,<1Y,FEMALE,6.3
2008,SH_DYN_IMRT,Lithuania,<1Y,BOTHSEX,5.9
2009,SH_DYN_IMRT,Lithuania,<1Y,BOTHSEX,5.4
2009,SH_DYN_IMRT,Lithuania,<1Y,MALE,5.8
2009,SH_DYN_IMRT,Lithuania,<1Y,FEMALE,4.9
2010,SH_DYN_IMRT,Lithuania,<1Y,FEMALE,4.5
2010,SH_DYN_IMRT,Lithuania,<1Y,BOTHSEX,4.9
2010,SH_DYN_IMRT,Lithuania,<1Y,MALE,5.3
2011,SH_DYN_IMRT,Lithuania,<1Y,MALE,4.8
2011,SH_DYN_IMRT,Lithuania,<1Y,BOTHSEX,4.5
2011,SH_DYN_IMRT,Lithuania,<1Y,FEMALE,4.1
2012,SH_DYN_IMRT,Lithuania,<1Y,BOTHSEX,4.2
2012,SH_DYN_IMRT,Lithuania,<1Y,FEMALE,3.9
2012,SH_DYN_IMRT,Lithuania,<1Y,MALE,4.5
2013,SH_DYN_IMRT,Lithuania,<1Y,MALE,4.4
2013,SH_DYN_IMRT,Lithuania,<1Y,FEMALE,3.8
2013,SH_DYN_IMRT,Lithuania,<1Y,BOTHSEX,4.1
2014,SH_DYN_IMRT,Lithuania,<1Y,BOTHSEX,4.1
2014,SH_DYN_IMRT,Lithuania,<1Y,FEMALE,3.7
2014,SH_DYN_IMRT,Lithuania,<1Y,MALE,4.4
2015,SH_DYN_IMRT,Lithuania,<1Y,MALE,4.3
2015,SH_DYN_IMRT,Lithuania,<1Y,FEMALE,3.6
2015,SH_DYN_IMRT,Lithuania,<1Y,BOTHSEX,4.0
2014,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,3.3
2015,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,3.3
2015,SH_DYN_IMRT,Australia,<1Y,MALE,3.5
2015,SH_DYN_IMRT,Australia,<1Y,FEMALE,3.0
2016,SH_DYN_IMRT,Australia,<1Y,MALE,3.5
2016,SH_DYN_IMRT,Australia,<1Y,FEMALE,2.9
2016,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,3.2
2017,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,3.2
2017,SH_DYN_IMRT,Australia,<1Y,MALE,3.5
2017,SH_DYN_IMRT,Australia,<1Y,FEMALE,2.9
2018,SH_DYN_IMRT,Australia,<1Y,FEMALE,2.9
2014,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,6.9
2014,SH_DYN_IMRT,Chile,<1Y,MALE,7.5
2015,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,6.8
2015,SH_DYN_IMRT,Chile,<1Y,FEMALE,6.2
2015,SH_DYN_IMRT,Chile,<1Y,MALE,7.4
2016,SH_DYN_IMRT,Chile,<1Y,MALE,7.2
2016,SH_DYN_IMRT,Chile,<1Y,FEMALE,6.1
2016,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,6.7
2017,SH_DYN_IMRT,Chile,<1Y,BOTHSEX,6.5
2017,SH_DYN_IMRT,Chile,<1Y,FEMALE,6.0
2017,SH_DYN_IMRT,Chile,<1Y,MALE,7.0
2018,SH_DYN_IMRT,Australia,<1Y,MALE,3.5
2018,SH_DYN_IMRT,Australia,<1Y,BOTHSEX,3.2
