Year,SeriesCode,Страна ,Age,Sex,Value
2011,VC_HTF_DETV,Israel,18+,BOTHSEX,26
2012,VC_HTF_DETV,Israel,18+,MALE,33
2012,VC_HTF_DETV,Israel,18+,FEMALE,53
2018,VC_HTF_DETV,Poland,18+,BOTHSEX,66
2019,VC_HTF_DETV,Poland,<18Y,MALE,9
2019,VC_HTF_DETV,Poland,<18Y,BOTHSEX,10
2019,VC_HTF_DETV,Poland,ALLAGE,MALE,18
2019,VC_HTF_DETV,Poland,18+,FEMALE,5
2019,VC_HTF_DETV,Poland,ALLAGE,BOTHSEX,25
2019,VC_HTF_DETV,Poland,18+,BOTHSEX,14
2019,VC_HTF_DETV,Poland,18+,MALE,9
2019,VC_HTF_DETV,Poland,ALLAGE,FEMALE,6
2019,VC_HTF_DETV,Poland,_U,_U,10
2020,VC_HTF_DETV,Poland,18+,BOTHSEX,16
2020,VC_HTF_DETV,Poland,ALLAGE,BOTHSEX,17
2020,VC_HTF_DETV,Poland,ALLAGE,FEMALE,7
2020,VC_HTF_DETV,Poland,ALLAGE,MALE,10
2020,VC_HTF_DETV,Poland,18+,MALE,9
2012,VC_HTF_DETV,Israel,18+,BOTHSEX,86
2012,VC_HTF_DETV,Israel,ALLAGE,BOTHSEX,86
2012,VC_HTF_DETV,Israel,ALLAGE,FEMALE,53
2012,VC_HTF_DETV,Israel,ALLAGE,MALE,33
2013,VC_HTF_DETV,Israel,<18Y,BOTHSEX,17
2013,VC_HTF_DETV,Israel,18+,BOTHSEX,65
2014,VC_HTF_DETV,Cyprus,ALLAGE,MALE,27
2015,VC_HTF_DETV,Cyprus,ALLAGE,FEMALE,14
2015,VC_HTF_DETV,Cyprus,18+,FEMALE,14
2015,VC_HTF_DETV,Cyprus,ALLAGE,MALE,19
2015,VC_HTF_DETV,Cyprus,18+,MALE,18
2015,VC_HTF_DETV,Cyprus,ALLAGE,BOTHSEX,33
2020,VC_HTF_DETV,Poland,18+,FEMALE,7
2021,VC_HTF_DETV,Poland,ALLAGE,FEMALE,5
2021,VC_HTF_DETV,Poland,18+,FEMALE,5
2021,VC_HTF_DETV,Poland,ALLAGE,BOTHSEX,23
2021,VC_HTF_DETV,Poland,18+,BOTHSEX,22
2013,VC_HTF_DETV,Israel,18+,FEMALE,26
2013,VC_HTF_DETV,Israel,ALLAGE,BOTHSEX,82
2013,VC_HTF_DETV,Israel,18+,MALE,39
2013,VC_HTF_DETV,Israel,ALLAGE,MALE,39
2013,VC_HTF_DETV,Israel,ALLAGE,FEMALE,26
2014,VC_HTF_DETV,Israel,18+,MALE,44
2014,VC_HTF_DETV,Israel,18+,BOTHSEX,71
2014,VC_HTF_DETV,Israel,ALLAGE,MALE,44
2014,VC_HTF_DETV,Israel,ALLAGE,FEMALE,27
2008,VC_HTF_DETV,Portugal,ALLAGE,BOTHSEX,42
2008,VC_HTF_DETV,Portugal,18+,BOTHSEX,37
2008,VC_HTF_DETV,Portugal,18+,FEMALE,15
2008,VC_HTF_DETV,Portugal,ALLAGE,MALE,26
2008,VC_HTF_DETV,Portugal,ALLAGE,FEMALE,16
2008,VC_HTF_DETV,Portugal,18+,MALE,22
2008,VC_HTF_DETV,Portugal,<18Y,BOTHSEX,5
2009,VC_HTF_DETV,Portugal,18+,BOTHSEX,17
2009,VC_HTF_DETV,Portugal,ALLAGE,MALE,15
2009,VC_HTF_DETV,Portugal,18+,MALE,15
2009,VC_HTF_DETV,Portugal,ALLAGE,BOTHSEX,17
2015,VC_HTF_DETV,Cyprus,18+,BOTHSEX,32
2016,VC_HTF_DETV,Cyprus,18+,BOTHSEX,28
2016,VC_HTF_DETV,Cyprus,18+,MALE,25
2016,VC_HTF_DETV,Cyprus,ALLAGE,BOTHSEX,30
2016,VC_HTF_DETV,Cyprus,ALLAGE,MALE,27
2010,VC_HTF_DETV,Кыргызстан,18+,MALE,16
2010,VC_HTF_DETV,Кыргызстан,<18Y,BOTHSEX,6
2014,VC_HTF_DETV,Кыргызстан,18+,BOTHSEX,9
2014,VC_HTF_DETV,Кыргызстан,<18Y,BOTHSEX,9
2014,VC_HTF_DETV,Кыргызстан,ALLAGE,BOTHSEX,18
2010,VC_HTF_DETV,Portugal,18+,BOTHSEX,14
2010,VC_HTF_DETV,Portugal,18+,MALE,7
2010,VC_HTF_DETV,Portugal,ALLAGE,BOTHSEX,18
2010,VC_HTF_DETV,Portugal,ALLAGE,MALE,10
2010,VC_HTF_DETV,Portugal,18+,FEMALE,7
2010,VC_HTF_DETV,Portugal,ALLAGE,FEMALE,8
2011,VC_HTF_DETV,Portugal,18+,FEMALE,23
2011,VC_HTF_DETV,Portugal,ALLAGE,BOTHSEX,33
2011,VC_HTF_DETV,Portugal,18+,MALE,7
2011,VC_HTF_DETV,Portugal,18+,BOTHSEX,30
2011,VC_HTF_DETV,Portugal,ALLAGE,FEMALE,23
2011,VC_HTF_DETV,Portugal,ALLAGE,MALE,10
2014,VC_HTF_DETV,Israel,<18Y,BOTHSEX,8
2014,VC_HTF_DETV,Israel,18+,FEMALE,27
2014,VC_HTF_DETV,Israel,ALLAGE,BOTHSEX,79
2015,VC_HTF_DETV,Israel,ALLAGE,BOTHSEX,47
2015,VC_HTF_DETV,Israel,18+,FEMALE,27
2015,VC_HTF_DETV,Israel,18+,BOTHSEX,47
2015,VC_HTF_DETV,Israel,ALLAGE,MALE,20
2012,VC_HTF_DETV,Portugal,18+,MALE,5
2012,VC_HTF_DETV,Portugal,ALLAGE,MALE,8
2012,VC_HTF_DETV,Portugal,ALLAGE,BOTHSEX,13
2012,VC_HTF_DETV,Portugal,18+,BOTHSEX,8
2017,VC_HTF_DETV,Cyprus,ALLAGE,MALE,18
2017,VC_HTF_DETV,Cyprus,18+,MALE,18
2017,VC_HTF_DETV,Cyprus,ALLAGE,FEMALE,5
2017,VC_HTF_DETV,Cyprus,18+,FEMALE,5
2015,VC_HTF_DETV,Israel,ALLAGE,FEMALE,27
2015,VC_HTF_DETV,Israel,18+,MALE,20
2016,VC_HTF_DETV,Israel,18+,MALE,23
2016,VC_HTF_DETV,Israel,ALLAGE,BOTHSEX,47
2016,VC_HTF_DETV,Israel,ALLAGE,FEMALE,24
2016,VC_HTF_DETV,Israel,18+,FEMALE,24
2016,VC_HTF_DETV,Israel,ALLAGE,MALE,23
2016,VC_HTF_DETV,Israel,18+,BOTHSEX,47
2013,VC_HTF_DETV,Portugal,18+,BOTHSEX,127
2013,VC_HTF_DETV,Portugal,<18Y,BOTHSEX,17
2013,VC_HTF_DETV,Portugal,<18Y,MALE,17
2013,VC_HTF_DETV,Portugal,18+,MALE,28
2013,VC_HTF_DETV,Portugal,ALLAGE,MALE,45
2013,VC_HTF_DETV,Portugal,18+,FEMALE,99
2013,VC_HTF_DETV,Portugal,ALLAGE,FEMALE,99
2013,VC_HTF_DETV,Portugal,ALLAGE,BOTHSEX,144
2017,VC_HTF_DETV,Cyprus,ALLAGE,BOTHSEX,23
2017,VC_HTF_DETV,Cyprus,18+,BOTHSEX,23
2018,VC_HTF_DETV,Cyprus,ALLAGE,MALE,37
2018,VC_HTF_DETV,Cyprus,ALLAGE,BOTHSEX,41
2018,VC_HTF_DETV,Cyprus,18+,BOTHSEX,41
2018,VC_HTF_DETV,Cyprus,18+,MALE,37
2017,VC_HTF_DETV,Israel,ALLAGE,FEMALE,24
2017,VC_HTF_DETV,Israel,18+,FEMALE,24
2017,VC_HTF_DETV,Israel,18+,MALE,49
2017,VC_HTF_DETV,Israel,ALLAGE,MALE,49
2017,VC_HTF_DETV,Israel,ALLAGE,BOTHSEX,73
2017,VC_HTF_DETV,Israel,18+,BOTHSEX,73
2018,VC_HTF_DETV,Israel,ALLAGE,MALE,41
2014,VC_HTF_DETV,Portugal,ALLAGE,BOTHSEX,33
2014,VC_HTF_DETV,Portugal,ALLAGE,FEMALE,14
2014,VC_HTF_DETV,Portugal,18+,MALE,16
2014,VC_HTF_DETV,Portugal,18+,BOTHSEX,29
2014,VC_HTF_DETV,Portugal,18+,FEMALE,13
2014,VC_HTF_DETV,Portugal,ALLAGE,MALE,19
2018,VC_HTF_DETV,Israel,ALLAGE,BOTHSEX,59
2018,VC_HTF_DETV,Israel,18+,FEMALE,18
2018,VC_HTF_DETV,Israel,ALLAGE,FEMALE,18
2018,VC_HTF_DETV,Israel,18+,MALE,41
2018,VC_HTF_DETV,Israel,18+,BOTHSEX,59
2016,VC_HTF_DETV,Portugal,ALLAGE,BOTHSEX,132
2016,VC_HTF_DETV,Portugal,18+,FEMALE,105
2016,VC_HTF_DETV,Portugal,ALLAGE,FEMALE,105
2016,VC_HTF_DETV,Portugal,18+,BOTHSEX,129
2016,VC_HTF_DETV,Portugal,ALLAGE,MALE,22
2016,VC_HTF_DETV,Portugal,18+,MALE,22
2017,VC_HTF_DETV,Portugal,<18Y,BOTHSEX,18
2017,VC_HTF_DETV,Portugal,18+,FEMALE,26
2017,VC_HTF_DETV,Portugal,ALLAGE,MALE,31
2017,VC_HTF_DETV,Portugal,ALLAGE,FEMALE,29
2017,VC_HTF_DETV,Portugal,18+,MALE,16
2017,VC_HTF_DETV,Portugal,ALLAGE,BOTHSEX,61
2017,VC_HTF_DETV,Portugal,<18Y,MALE,15
2017,VC_HTF_DETV,Portugal,18+,BOTHSEX,42
2019,VC_HTF_DETV,Cyprus,18+,BOTHSEX,34
2019,VC_HTF_DETV,Cyprus,ALLAGE,MALE,35
2019,VC_HTF_DETV,Cyprus,18+,MALE,33
2019,VC_HTF_DETV,Israel,ALLAGE,BOTHSEX,73
2019,VC_HTF_DETV,Israel,ALLAGE,MALE,58
2019,VC_HTF_DETV,Israel,ALLAGE,FEMALE,15
2019,VC_HTF_DETV,Israel,18+,BOTHSEX,71
2019,VC_HTF_DETV,Israel,18+,MALE,58
2019,VC_HTF_DETV,Israel,18+,FEMALE,13
2020,VC_HTF_DETV,Israel,ALLAGE,BOTHSEX,69
2018,VC_HTF_DETV,Portugal,18+,BOTHSEX,52
2018,VC_HTF_DETV,Portugal,18+,FEMALE,38
2018,VC_HTF_DETV,Portugal,<18Y,BOTHSEX,18
2018,VC_HTF_DETV,Portugal,ALLAGE,MALE,29
2018,VC_HTF_DETV,Portugal,ALLAGE,FEMALE,41
2018,VC_HTF_DETV,Portugal,18+,MALE,14
2018,VC_HTF_DETV,Portugal,<18Y,MALE,15
2018,VC_HTF_DETV,Portugal,ALLAGE,BOTHSEX,62
2019,VC_HTF_DETV,Portugal,ALLAGE,BOTHSEX,62
2019,VC_HTF_DETV,Portugal,18+,FEMALE,38
2019,VC_HTF_DETV,Portugal,18+,BOTHSEX,52
2019,VC_HTF_DETV,Portugal,18+,MALE,14
2019,VC_HTF_DETV,Portugal,ALLAGE,FEMALE,43
2019,VC_HTF_DETV,Portugal,<18Y,MALE,5
2019,VC_HTF_DETV,Portugal,<18Y,FEMALE,5
2019,VC_HTF_DETV,Portugal,ALLAGE,MALE,19
2019,VC_HTF_DETV,Portugal,<18Y,BOTHSEX,10
2019,VC_HTF_DETV,Cyprus,ALLAGE,BOTHSEX,36
2020,VC_HTF_DETV,Cyprus,18+,MALE,11
2020,VC_HTF_DETV,Cyprus,ALLAGE,BOTHSEX,25
2020,VC_HTF_DETV,Cyprus,18+,FEMALE,14
2020,VC_HTF_DETV,Cyprus,18+,BOTHSEX,25
2020,VC_HTF_DETV,Cyprus,ALLAGE,MALE,11
2020,VC_HTF_DETV,Cyprus,ALLAGE,FEMALE,14
2007,VC_HTF_DETV,Czechia,18+,BOTHSEX,31
2007,VC_HTF_DETV,Czechia,ALLAGE,BOTHSEX,33
2008,VC_HTF_DETV,Czechia,18+,BOTHSEX,115
2008,VC_HTF_DETV,Czechia,ALLAGE,BOTHSEX,119
2009,VC_HTF_DETV,Czechia,18+,BOTHSEX,40
2020,VC_HTF_DETV,Israel,ALLAGE,FEMALE,16
2020,VC_HTF_DETV,Israel,18+,FEMALE,16
2020,VC_HTF_DETV,Israel,18+,MALE,53
2020,VC_HTF_DETV,Israel,18+,BOTHSEX,69
2020,VC_HTF_DETV,Israel,ALLAGE,MALE,53
2007,VC_HTF_DETV,Italy,18+,BOTHSEX,656
2009,VC_HTF_DETV,Czechia,ALLAGE,BOTHSEX,42
2010,VC_HTF_DETV,Czechia,ALLAGE,BOTHSEX,76
2010,VC_HTF_DETV,Czechia,<18Y,BOTHSEX,7
2010,VC_HTF_DETV,Czechia,18+,BOTHSEX,69
2011,VC_HTF_DETV,Czechia,ALLAGE,BOTHSEX,51
2012,VC_HTF_DETV,Czechia,ALLAGE,MALE,34
2012,VC_HTF_DETV,Czechia,ALLAGE,FEMALE,18
2012,VC_HTF_DETV,Czechia,<18Y,MALE,10
2020,VC_HTF_DETV,Portugal,ALLAGE,BOTHSEX,13
2020,VC_HTF_DETV,Portugal,ALLAGE,MALE,5
2020,VC_HTF_DETV,Portugal,18+,FEMALE,8
2020,VC_HTF_DETV,Portugal,18+,BOTHSEX,13
2020,VC_HTF_DETV,Portugal,ALLAGE,FEMALE,8
2020,VC_HTF_DETV,Portugal,18+,MALE,5
2007,VC_HTF_DETV,Romania,ALLAGE,FEMALE,820
2007,VC_HTF_DETV,Italy,<18Y,BOTHSEX,59
2007,VC_HTF_DETV,Italy,ALLAGE,BOTHSEX,715
2008,VC_HTF_DETV,Italy,<18Y,BOTHSEX,36
2008,VC_HTF_DETV,Italy,18+,BOTHSEX,592
2008,VC_HTF_DETV,Italy,ALLAGE,BOTHSEX,628
2009,VC_HTF_DETV,Italy,ALLAGE,BOTHSEX,381
2009,VC_HTF_DETV,Italy,<18Y,BOTHSEX,20
2009,VC_HTF_DETV,Italy,18+,BOTHSEX,361
2010,VC_HTF_DETV,Italy,<18Y,MALE,10
2010,VC_HTF_DETV,Italy,<18Y,BOTHSEX,13
2012,VC_HTF_DETV,Czechia,ALLAGE,BOTHSEX,52
2012,VC_HTF_DETV,Czechia,18+,BOTHSEX,24
2012,VC_HTF_DETV,Czechia,<18Y,FEMALE,18
2012,VC_HTF_DETV,Czechia,<18Y,BOTHSEX,28
2012,VC_HTF_DETV,Czechia,18+,MALE,24
2013,VC_HTF_DETV,Czechia,<18Y,MALE,13
2013,VC_HTF_DETV,Czechia,18+,BOTHSEX,13
2007,VC_HTF_DETV,Romania,18+,MALE,706
2007,VC_HTF_DETV,Romania,ALLAGE,MALE,931
2007,VC_HTF_DETV,Romania,<18Y,BOTHSEX,292
2007,VC_HTF_DETV,Romania,<18Y,FEMALE,37
2007,VC_HTF_DETV,Romania,ALLAGE,BOTHSEX,1780
2007,VC_HTF_DETV,Romania,<18Y,MALE,225
2007,VC_HTF_DETV,Romania,18+,FEMALE,783
2007,VC_HTF_DETV,Romania,18+,BOTHSEX,1489
2008,VC_HTF_DETV,Romania,ALLAGE,MALE,614
2008,VC_HTF_DETV,Romania,<18Y,FEMALE,23
2010,VC_HTF_DETV,Italy,18+,FEMALE,20
2010,VC_HTF_DETV,Italy,18+,BOTHSEX,83
2010,VC_HTF_DETV,Italy,18+,MALE,63
2010,VC_HTF_DETV,Italy,ALLAGE,BOTHSEX,96
2010,VC_HTF_DETV,Italy,ALLAGE,FEMALE,23
2010,VC_HTF_DETV,Italy,ALLAGE,MALE,73
2011,VC_HTF_DETV,Italy,ALLAGE,FEMALE,26
2011,VC_HTF_DETV,Italy,ALLAGE,BOTHSEX,91
2011,VC_HTF_DETV,Italy,<18Y,MALE,14
2013,VC_HTF_DETV,Czechia,ALLAGE,FEMALE,40
2013,VC_HTF_DETV,Czechia,ALLAGE,BOTHSEX,57
2013,VC_HTF_DETV,Czechia,18+,FEMALE,9
2013,VC_HTF_DETV,Czechia,<18Y,FEMALE,31
2013,VC_HTF_DETV,Czechia,<18Y,BOTHSEX,44
2013,VC_HTF_DETV,Czechia,ALLAGE,MALE,17
2014,VC_HTF_DETV,Czechia,<18Y,BOTHSEX,41
2014,VC_HTF_DETV,Czechia,ALLAGE,MALE,12
2014,VC_HTF_DETV,Czechia,ALLAGE,FEMALE,8
2014,VC_HTF_DETV,Czechia,18+,FEMALE,8
2008,VC_HTF_DETV,Romania,<18Y,MALE,163
2008,VC_HTF_DETV,Romania,<18Y,BOTHSEX,186
2008,VC_HTF_DETV,Romania,ALLAGE,BOTHSEX,1240
2008,VC_HTF_DETV,Romania,18+,MALE,451
2008,VC_HTF_DETV,Romania,18+,FEMALE,603
2008,VC_HTF_DETV,Romania,ALLAGE,FEMALE,626
2008,VC_HTF_DETV,Romania,18+,BOTHSEX,1054
2009,VC_HTF_DETV,Romania,18+,MALE,276
2009,VC_HTF_DETV,Romania,<18Y,MALE,144
2009,VC_HTF_DETV,Romania,ALLAGE,FEMALE,360
2011,VC_HTF_DETV,Italy,ALLAGE,MALE,65
2011,VC_HTF_DETV,Italy,18+,BOTHSEX,76
2011,VC_HTF_DETV,Italy,18+,FEMALE,25
2011,VC_HTF_DETV,Italy,<18Y,BOTHSEX,15
2011,VC_HTF_DETV,Italy,18+,MALE,51
2012,VC_HTF_DETV,Italy,ALLAGE,FEMALE,173
2012,VC_HTF_DETV,Italy,<18Y,MALE,158
2012,VC_HTF_DETV,Italy,<18Y,FEMALE,102
2012,VC_HTF_DETV,Italy,18+,FEMALE,71
2009,VC_HTF_DETV,Romania,ALLAGE,MALE,420
2009,VC_HTF_DETV,Romania,<18Y,BOTHSEX,176
2009,VC_HTF_DETV,Romania,ALLAGE,BOTHSEX,780
2009,VC_HTF_DETV,Romania,18+,FEMALE,328
2009,VC_HTF_DETV,Romania,<18Y,FEMALE,32
2009,VC_HTF_DETV,Romania,18+,BOTHSEX,604
2010,VC_HTF_DETV,Romania,<18Y,MALE,270
2010,VC_HTF_DETV,Romania,<18Y,FEMALE,37
2010,VC_HTF_DETV,Romania,ALLAGE,FEMALE,504
2010,VC_HTF_DETV,Romania,ALLAGE,MALE,650
2010,VC_HTF_DETV,Romania,18+,MALE,380
2010,VC_HTF_DETV,Romania,<18Y,BOTHSEX,307
2010,VC_HTF_DETV,Romania,18+,BOTHSEX,847
2010,VC_HTF_DETV,Romania,18+,FEMALE,467
2014,VC_HTF_DETV,Czechia,<18Y,MALE,9
2014,VC_HTF_DETV,Czechia,ALLAGE,BOTHSEX,67
2014,VC_HTF_DETV,Czechia,18+,BOTHSEX,11
2015,VC_HTF_DETV,Czechia,ALLAGE,FEMALE,26
2015,VC_HTF_DETV,Czechia,18+,BOTHSEX,27
2015,VC_HTF_DETV,Czechia,<18Y,FEMALE,8
2015,VC_HTF_DETV,Czechia,<18Y,BOTHSEX,14
2015,VC_HTF_DETV,Czechia,18+,FEMALE,18
2010,VC_HTF_DETV,Romania,ALLAGE,BOTHSEX,1154
2011,VC_HTF_DETV,Romania,ALLAGE,BOTHSEX,1048
2011,VC_HTF_DETV,Romania,ALLAGE,FEMALE,384
2011,VC_HTF_DETV,Romania,<18Y,FEMALE,30
2011,VC_HTF_DETV,Romania,18+,FEMALE,354
2011,VC_HTF_DETV,Romania,<18Y,MALE,289
2011,VC_HTF_DETV,Romania,ALLAGE,MALE,664
2012,VC_HTF_DETV,Italy,<18Y,BOTHSEX,260
2012,VC_HTF_DETV,Italy,ALLAGE,BOTHSEX,435
2012,VC_HTF_DETV,Italy,18+,MALE,104
2012,VC_HTF_DETV,Italy,ALLAGE,MALE,262
2012,VC_HTF_DETV,Italy,18+,BOTHSEX,175
2013,VC_HTF_DETV,Italy,18+,MALE,132
2013,VC_HTF_DETV,Italy,ALLAGE,FEMALE,191
2013,VC_HTF_DETV,Italy,ALLAGE,MALE,402
2013,VC_HTF_DETV,Italy,<18Y,BOTHSEX,362
2013,VC_HTF_DETV,Italy,18+,BOTHSEX,231
2011,VC_HTF_DETV,Romania,18+,BOTHSEX,729
2011,VC_HTF_DETV,Romania,<18Y,BOTHSEX,319
2011,VC_HTF_DETV,Romania,18+,MALE,375
2012,VC_HTF_DETV,Romania,<18Y,MALE,327
2012,VC_HTF_DETV,Romania,<18Y,FEMALE,43
2015,VC_HTF_DETV,Czechia,<18Y,MALE,6
2015,VC_HTF_DETV,Czechia,ALLAGE,BOTHSEX,50
2015,VC_HTF_DETV,Czechia,ALLAGE,MALE,15
2015,VC_HTF_DETV,Czechia,18+,MALE,9
2016,VC_HTF_DETV,Czechia,18+,BOTHSEX,29
2016,VC_HTF_DETV,Czechia,<18Y,MALE,8
2016,VC_HTF_DETV,Czechia,ALLAGE,BOTHSEX,38
2016,VC_HTF_DETV,Czechia,<18Y,BOTHSEX,9
2013,VC_HTF_DETV,Italy,18+,FEMALE,99
2013,VC_HTF_DETV,Italy,ALLAGE,BOTHSEX,593
2013,VC_HTF_DETV,Italy,<18Y,FEMALE,92
2013,VC_HTF_DETV,Italy,<18Y,MALE,270
2014,VC_HTF_DETV,Italy,18+,FEMALE,58
2014,VC_HTF_DETV,Italy,18+,BOTHSEX,161
2014,VC_HTF_DETV,Italy,ALLAGE,MALE,429
2014,VC_HTF_DETV,Italy,<18Y,FEMALE,110
2014,VC_HTF_DETV,Italy,18+,MALE,103
2014,VC_HTF_DETV,Italy,<18Y,MALE,326
2012,VC_HTF_DETV,Romania,ALLAGE,FEMALE,366
2012,VC_HTF_DETV,Romania,ALLAGE,MALE,675
2012,VC_HTF_DETV,Romania,ALLAGE,BOTHSEX,1041
2012,VC_HTF_DETV,Romania,18+,MALE,348
2012,VC_HTF_DETV,Romania,18+,FEMALE,323
2012,VC_HTF_DETV,Romania,18+,BOTHSEX,671
2012,VC_HTF_DETV,Romania,<18Y,BOTHSEX,370
2016,VC_HTF_DETV,Czechia,18+,MALE,29
2016,VC_HTF_DETV,Czechia,ALLAGE,MALE,37
2017,VC_HTF_DETV,Czechia,18+,FEMALE,12
2017,VC_HTF_DETV,Czechia,ALLAGE,BOTHSEX,24
2017,VC_HTF_DETV,Czechia,18+,MALE,12
2017,VC_HTF_DETV,Czechia,18+,BOTHSEX,24
2017,VC_HTF_DETV,Czechia,ALLAGE,FEMALE,12
2014,VC_HTF_DETV,Italy,<18Y,BOTHSEX,436
2014,VC_HTF_DETV,Italy,ALLAGE,BOTHSEX,597
2014,VC_HTF_DETV,Italy,ALLAGE,FEMALE,168
2015,VC_HTF_DETV,Italy,18+,BOTHSEX,262
2015,VC_HTF_DETV,Italy,ALLAGE,BOTHSEX,609
2015,VC_HTF_DETV,Italy,ALLAGE,MALE,432
2015,VC_HTF_DETV,Italy,18+,MALE,161
2015,VC_HTF_DETV,Italy,18+,FEMALE,101
2015,VC_HTF_DETV,Italy,<18Y,BOTHSEX,360
2015,VC_HTF_DETV,Italy,<18Y,FEMALE,89
2013,VC_HTF_DETV,Romania,ALLAGE,FEMALE,319
2013,VC_HTF_DETV,Romania,ALLAGE,MALE,577
2013,VC_HTF_DETV,Romania,<18Y,FEMALE,22
2013,VC_HTF_DETV,Romania,18+,FEMALE,297
2013,VC_HTF_DETV,Romania,18+,MALE,299
2013,VC_HTF_DETV,Romania,<18Y,BOTHSEX,300
2017,VC_HTF_DETV,Czechia,ALLAGE,MALE,12
2018,VC_HTF_DETV,Czechia,18+,BOTHSEX,17
2018,VC_HTF_DETV,Czechia,ALLAGE,BOTHSEX,17
2015,VC_HTF_DETV,Italy,<18Y,MALE,271
2015,VC_HTF_DETV,Italy,ALLAGE,FEMALE,190
2016,VC_HTF_DETV,Italy,18+,BOTHSEX,260
2016,VC_HTF_DETV,Italy,<18Y,FEMALE,96
2016,VC_HTF_DETV,Italy,<18Y,BOTHSEX,403
2016,VC_HTF_DETV,Italy,18+,FEMALE,117
2016,VC_HTF_DETV,Italy,18+,MALE,143
2016,VC_HTF_DETV,Italy,ALLAGE,BOTHSEX,663
2016,VC_HTF_DETV,Italy,ALLAGE,FEMALE,213
2016,VC_HTF_DETV,Italy,<18Y,MALE,307
2013,VC_HTF_DETV,Romania,18+,BOTHSEX,596
2013,VC_HTF_DETV,Romania,<18Y,MALE,278
2013,VC_HTF_DETV,Romania,ALLAGE,BOTHSEX,896
2014,VC_HTF_DETV,Romania,18+,BOTHSEX,467
2014,VC_HTF_DETV,Romania,ALLAGE,FEMALE,194
2018,VC_HTF_DETV,Czechia,ALLAGE,MALE,13
2018,VC_HTF_DETV,Czechia,18+,MALE,13
2019,VC_HTF_DETV,Czechia,18+,MALE,11
2019,VC_HTF_DETV,Czechia,ALLAGE,MALE,11
2016,VC_HTF_DETV,Italy,ALLAGE,MALE,450
2017,VC_HTF_DETV,Italy,<18Y,FEMALE,74
2017,VC_HTF_DETV,Italy,18+,BOTHSEX,394
2017,VC_HTF_DETV,Italy,18+,MALE,163
2017,VC_HTF_DETV,Italy,ALLAGE,BOTHSEX,794
2017,VC_HTF_DETV,Italy,18+,FEMALE,231
2017,VC_HTF_DETV,Italy,<18Y,BOTHSEX,400
2017,VC_HTF_DETV,Italy,ALLAGE,FEMALE,305
2017,VC_HTF_DETV,Italy,ALLAGE,MALE,489
2014,VC_HTF_DETV,Romania,ALLAGE,BOTHSEX,757
2014,VC_HTF_DETV,Romania,<18Y,MALE,280
2014,VC_HTF_DETV,Romania,<18Y,FEMALE,10
2014,VC_HTF_DETV,Romania,18+,MALE,283
2014,VC_HTF_DETV,Romania,18+,FEMALE,184
2014,VC_HTF_DETV,Romania,ALLAGE,MALE,563
2014,VC_HTF_DETV,Romania,<18Y,BOTHSEX,290
2015,VC_HTF_DETV,Romania,<18Y,MALE,276
2015,VC_HTF_DETV,Romania,ALLAGE,FEMALE,297
2015,VC_HTF_DETV,Romania,18+,FEMALE,257
2015,VC_HTF_DETV,Romania,18+,MALE,307
2015,VC_HTF_DETV,Romania,18+,BOTHSEX,564
2015,VC_HTF_DETV,Romania,ALLAGE,BOTHSEX,880
2015,VC_HTF_DETV,Romania,<18Y,BOTHSEX,316
2019,VC_HTF_DETV,Czechia,ALLAGE,BOTHSEX,15
2019,VC_HTF_DETV,Czechia,18+,BOTHSEX,15
2020,VC_HTF_DETV,Czechia,18+,MALE,6
2020,VC_HTF_DETV,Czechia,ALLAGE,MALE,7
2020,VC_HTF_DETV,Czechia,18+,FEMALE,6
2020,VC_HTF_DETV,Czechia,18+,BOTHSEX,12
2020,VC_HTF_DETV,Czechia,ALLAGE,FEMALE,6
2017,VC_HTF_DETV,Italy,<18Y,MALE,326
2018,VC_HTF_DETV,Italy,ALLAGE,FEMALE,308
2018,VC_HTF_DETV,Italy,ALLAGE,MALE,448
2018,VC_HTF_DETV,Italy,<18Y,BOTHSEX,374
2018,VC_HTF_DETV,Italy,18+,BOTHSEX,382
2018,VC_HTF_DETV,Italy,ALLAGE,BOTHSEX,756
2018,VC_HTF_DETV,Italy,<18Y,FEMALE,79
2018,VC_HTF_DETV,Italy,<18Y,MALE,295
2018,VC_HTF_DETV,Italy,18+,FEMALE,229
2015,VC_HTF_DETV,Romania,<18Y,FEMALE,40
2015,VC_HTF_DETV,Romania,ALLAGE,MALE,583
2016,VC_HTF_DETV,Romania,18+,BOTHSEX,402
2016,VC_HTF_DETV,Romania,18+,FEMALE,128
2016,VC_HTF_DETV,Romania,<18Y,MALE,312
2016,VC_HTF_DETV,Romania,18+,MALE,274
2020,VC_HTF_DETV,Czechia,ALLAGE,BOTHSEX,13
2007,VC_HTF_DETV,Denmark,ALLAGE,BOTHSEX,17
2007,VC_HTF_DETV,Denmark,18+,BOTHSEX,17
2007,VC_HTF_DETV,Denmark,18+,MALE,17
2007,VC_HTF_DETV,Denmark,ALLAGE,MALE,17
2008,VC_HTF_DETV,Denmark,ALLAGE,BOTHSEX,28
2008,VC_HTF_DETV,Denmark,ALLAGE,MALE,28
2008,VC_HTF_DETV,Denmark,18+,BOTHSEX,28
2018,VC_HTF_DETV,Italy,18+,MALE,153
2019,VC_HTF_DETV,Italy,<18Y,BOTHSEX,421
2019,VC_HTF_DETV,Italy,18+,MALE,197
