Year,SeriesCode,Страна ,Sex,Value
2019,SH_STA_SCIDE,United Kingdom of Great Britain and Northern Ireland,BOTHSEX,7.9
2019,SH_STA_SCIDE,United Kingdom of Great Britain and Northern Ireland,FEMALE,4.0
2019,SH_STA_SCIDE,United Kingdom of Great Britain and Northern Ireland,MALE,11.8
2000,SH_STA_SCIDE,Узбекистан,MALE,16.0
2000,SH_STA_SCIDE,Узбекистан,BOTHSEX,10.1
2000,SH_STA_SCIDE,Узбекистан,FEMALE,4.3
2005,SH_STA_SCIDE,Узбекистан,FEMALE,4.3
2005,SH_STA_SCIDE,Узбекистан,MALE,13.9
2005,SH_STA_SCIDE,Узбекистан,BOTHSEX,9.1
2010,SH_STA_SCIDE,Узбекистан,BOTHSEX,8.1
2010,SH_STA_SCIDE,Узбекистан,FEMALE,4.5
2010,SH_STA_SCIDE,Узбекистан,MALE,11.7
2015,SH_STA_SCIDE,Узбекистан,MALE,12.7
2015,SH_STA_SCIDE,Узбекистан,FEMALE,5.7
2015,SH_STA_SCIDE,Узбекистан,BOTHSEX,9.2
2019,SH_STA_SCIDE,Узбекистан,MALE,11.3
2019,SH_STA_SCIDE,Узбекистан,BOTHSEX,8.0
2019,SH_STA_SCIDE,Узбекистан,FEMALE,4.8
2015,SH_STA_SCIDE,Cyprus,BOTHSEX,4.7
2015,SH_STA_SCIDE,Cyprus,FEMALE,2.1
2019,SH_STA_SCIDE,Cyprus,BOTHSEX,3.6
2019,SH_STA_SCIDE,Cyprus,FEMALE,1.3
2019,SH_STA_SCIDE,Cyprus,MALE,6.0
2019,SH_STA_SCIDE,Cyprus,MALE,6.0
