Year,SeriesCode,Страна ,Age,Location,Sex,Value
2003,SL_DOM_TSPDDC,Latvia,20-74,ALLAREA,MALE,8.33333
2003,SL_DOM_TSPDDC,Lithuania,45-64,ALLAREA,MALE,10.2375
2003,SL_DOM_TSPDDC,Lithuania,65+,ALLAREA,MALE,15.52083
2003,SL_DOM_TSPDDC,Lithuania,25-44,ALLAREA,MALE,6.54583
2003,SL_DOM_TSPDDC,Lithuania,10+,ALLAREA,MALE,7.88333
2003,SL_DOM_TSPDDC,Lithuania,10+,ALLAREA,FEMALE,15.38333
2003,SL_DOM_TSPDDC,Lithuania,15-24,ALLAREA,FEMALE,8.42083
2003,SL_DOM_TSPDDC,Lithuania,20-74,ALLAREA,FEMALE,16.94445
2003,SL_DOM_TSPDDC,Lithuania,25-44,ALLAREA,FEMALE,14.94167
2003,SL_DOM_TSPDDC,Lithuania,45-64,ALLAREA,FEMALE,18.2625
2003,SL_DOM_TSPDDC,Lithuania,65+,ALLAREA,FEMALE,21.52083
2003,SL_DOM_TSPDDC,Lithuania,15-24,ALLAREA,MALE,3.9625
2003,SL_DOM_TSPDDC,Lithuania,20-74,ALLAREA,MALE,8.47083
2014,SL_DOM_TSPDDC,Luxembourg,10+,ALLAREA,FEMALE,12.70833
2014,SL_DOM_TSPDDC,Luxembourg,10+,ALLAREA,MALE,6.31944
2002,SL_DOM_TSPDDC,Malta,10+,ALLAREA,FEMALE,17.08333
2002,SL_DOM_TSPDDC,Malta,10+,ALLAREA,MALE,6.25
2002,SL_DOM_TSPDDC,Mexico,12+,ALLAREA,FEMALE,22.1307
2002,SL_DOM_TSPDDC,Mexico,12+,ALLAREA,MALE,4.37735
2009,SL_DOM_TSPDDC,Mexico,12+,ALLAREA,FEMALE,17.5675
2009,SL_DOM_TSPDDC,Mexico,55-64,RURAL,MALE,4.51891
2009,SL_DOM_TSPDDC,Mexico,65+,RURAL,MALE,4.58231
2009,SL_DOM_TSPDDC,Mexico,15+,URBAN,FEMALE,17.55173
2009,SL_DOM_TSPDDC,Mexico,25-44,RURAL,FEMALE,26.13881
2009,SL_DOM_TSPDDC,Mexico,45-54,RURAL,FEMALE,26.123
2009,SL_DOM_TSPDDC,Mexico,55-64,RURAL,FEMALE,24.8122
2009,SL_DOM_TSPDDC,Mexico,12+,ALLAREA,MALE,4.72648
2009,SL_DOM_TSPDDC,Mexico,25-44,ALLAREA,FEMALE,21.26028
2009,SL_DOM_TSPDDC,Mexico,15+,ALLAREA,MALE,4.87397
2009,SL_DOM_TSPDDC,Mexico,15-24,ALLAREA,MALE,4.1071
2009,SL_DOM_TSPDDC,Mexico,25-44,ALLAREA,MALE,5.03156
2009,SL_DOM_TSPDDC,Mexico,45-54,ALLAREA,MALE,5.30413
2009,SL_DOM_TSPDDC,Mexico,55-64,ALLAREA,MALE,5.473
2009,SL_DOM_TSPDDC,Mexico,45-54,URBAN,FEMALE,21.87873
2009,SL_DOM_TSPDDC,Mexico,55-64,URBAN,MALE,5.7187
2009,SL_DOM_TSPDDC,Mexico,65+,URBAN,MALE,5.37862
2009,SL_DOM_TSPDDC,Mexico,55-64,URBAN,FEMALE,20.56177
2009,SL_DOM_TSPDDC,Mexico,65+,URBAN,FEMALE,14.29864
2009,SL_DOM_TSPDDC,Mexico,12+,URBAN,MALE,4.95623
2009,SL_DOM_TSPDDC,Mexico,15+,URBAN,MALE,5.10853
2009,SL_DOM_TSPDDC,Mexico,15-24,URBAN,MALE,4.28896
2009,SL_DOM_TSPDDC,Mexico,65+,RURAL,FEMALE,16.97465
2009,SL_DOM_TSPDDC,Mexico,12+,RURAL,MALE,3.86828
2009,SL_DOM_TSPDDC,Mexico,15+,RURAL,MALE,3.97812
2009,SL_DOM_TSPDDC,Mexico,15-24,RURAL,MALE,3.40327
2009,SL_DOM_TSPDDC,Mexico,25-44,RURAL,MALE,4.01365
2009,SL_DOM_TSPDDC,Mexico,45-54,RURAL,MALE,4.11283
2009,SL_DOM_TSPDDC,Mexico,45-54,ALLAREA,FEMALE,22.65052
2009,SL_DOM_TSPDDC,Mexico,55-64,ALLAREA,FEMALE,21.36438
2009,SL_DOM_TSPDDC,Mexico,65+,ALLAREA,FEMALE,14.83872
2009,SL_DOM_TSPDDC,Mexico,65+,ALLAREA,MALE,5.16281
2009,SL_DOM_TSPDDC,Mexico,12+,RURAL,FEMALE,20.82082
2009,SL_DOM_TSPDDC,Mexico,15-24,ALLAREA,FEMALE,11.77211
2009,SL_DOM_TSPDDC,Mexico,15+,ALLAREA,FEMALE,18.46786
2009,SL_DOM_TSPDDC,Mexico,12+,URBAN,FEMALE,16.73366
2009,SL_DOM_TSPDDC,Mexico,15-24,RURAL,FEMALE,14.98787
2009,SL_DOM_TSPDDC,Mexico,15+,RURAL,FEMALE,22.12562
2009,SL_DOM_TSPDDC,Mexico,15-24,URBAN,FEMALE,10.89808
2009,SL_DOM_TSPDDC,Mexico,25-44,URBAN,FEMALE,20.03176
2009,SL_DOM_TSPDDC,Mexico,25-44,URBAN,MALE,5.2859
2009,SL_DOM_TSPDDC,Mexico,45-54,URBAN,MALE,5.59138
2014,SL_DOM_TSPDDC,Mexico,12+,RURAL,MALE,4.9445
2014,SL_DOM_TSPDDC,Mexico,25-44,URBAN,MALE,6.11281
2014,SL_DOM_TSPDDC,Mexico,45-54,URBAN,MALE,6.36453
2014,SL_DOM_TSPDDC,Mexico,55-64,URBAN,MALE,7.05755
2014,SL_DOM_TSPDDC,Mexico,65+,URBAN,MALE,7.12673
2014,SL_DOM_TSPDDC,Mexico,25-44,URBAN,FEMALE,20.12345
2014,SL_DOM_TSPDDC,Mexico,45-54,URBAN,FEMALE,21.18008
2014,SL_DOM_TSPDDC,Mexico,12+,URBAN,MALE,6.15927
2014,SL_DOM_TSPDDC,Mexico,15+,RURAL,MALE,5.08929
2014,SL_DOM_TSPDDC,Mexico,15-24,RURAL,MALE,4.71587
2014,SL_DOM_TSPDDC,Mexico,12+,URBAN,FEMALE,17.3462
2014,SL_DOM_TSPDDC,Mexico,65+,URBAN,FEMALE,16.61135
2014,SL_DOM_TSPDDC,Mexico,25-44,RURAL,FEMALE,25.05129
2014,SL_DOM_TSPDDC,Mexico,45-54,RURAL,FEMALE,25.3931
2014,SL_DOM_TSPDDC,Mexico,65+,ALLAREA,MALE,6.65708
2014,SL_DOM_TSPDDC,Mexico,12+,RURAL,FEMALE,20.5876
2014,SL_DOM_TSPDDC,Mexico,15+,RURAL,FEMALE,21.77118
2014,SL_DOM_TSPDDC,Mexico,15-24,RURAL,FEMALE,15.64567
2014,SL_DOM_TSPDDC,Mexico,55-64,URBAN,FEMALE,20.66781
2014,SL_DOM_TSPDDC,Mexico,25-44,RURAL,MALE,4.99173
2014,SL_DOM_TSPDDC,Mexico,45-54,RURAL,MALE,5.56156
2014,SL_DOM_TSPDDC,Mexico,55-64,RURAL,MALE,5.18378
2014,SL_DOM_TSPDDC,Mexico,65+,RURAL,MALE,5.53516
2014,SL_DOM_TSPDDC,Mexico,15+,URBAN,FEMALE,18.12061
2014,SL_DOM_TSPDDC,Mexico,15-24,URBAN,FEMALE,11.88725
2014,SL_DOM_TSPDDC,Mexico,15-24,URBAN,MALE,5.91433
2014,SL_DOM_TSPDDC,Mexico,15+,URBAN,MALE,6.28149
2014,SL_DOM_TSPDDC,Mexico,55-64,RURAL,FEMALE,23.06457
2014,SL_DOM_TSPDDC,Mexico,55-64,ALLAREA,FEMALE,21.1549
2014,SL_DOM_TSPDDC,Mexico,65+,ALLAREA,FEMALE,17.03344
2014,SL_DOM_TSPDDC,Mexico,12+,ALLAREA,MALE,5.89335
2014,SL_DOM_TSPDDC,Mexico,15+,ALLAREA,MALE,6.02593
2014,SL_DOM_TSPDDC,Mexico,15-24,ALLAREA,MALE,5.65408
2014,SL_DOM_TSPDDC,Mexico,25-44,ALLAREA,MALE,5.88873
2014,SL_DOM_TSPDDC,Mexico,45-54,ALLAREA,MALE,6.20165
2014,SL_DOM_TSPDDC,Mexico,55-64,ALLAREA,MALE,6.67087
2014,SL_DOM_TSPDDC,Mexico,12+,ALLAREA,FEMALE,18.05245
2014,SL_DOM_TSPDDC,Mexico,15+,ALLAREA,FEMALE,18.90059
2014,SL_DOM_TSPDDC,Mexico,15-24,ALLAREA,FEMALE,12.76326
2014,SL_DOM_TSPDDC,Mexico,25-44,ALLAREA,FEMALE,21.1486
2014,SL_DOM_TSPDDC,Mexico,45-54,ALLAREA,FEMALE,21.99876
2014,SL_DOM_TSPDDC,Mexico,65+,RURAL,FEMALE,18.42996
2019,SL_DOM_TSPDDC,Mexico,25-44,ALLAREA,MALE,7.06386
2019,SL_DOM_TSPDDC,Mexico,65+,URBAN,MALE,8.63297
2019,SL_DOM_TSPDDC,Mexico,15-24,RURAL,MALE,5.48207
2019,SL_DOM_TSPDDC,Mexico,25-44,RURAL,MALE,5.99275
2019,SL_DOM_TSPDDC,Mexico,12+,RURAL,MALE,5.87803
2019,SL_DOM_TSPDDC,Mexico,15+,RURAL,MALE,5.98941
2019,SL_DOM_TSPDDC,Mexico,55-64,RURAL,FEMALE,25.16399
2019,SL_DOM_TSPDDC,Mexico,65+,RURAL,FEMALE,18.23294
2019,SL_DOM_TSPDDC,Mexico,15-24,URBAN,MALE,6.78334
2019,SL_DOM_TSPDDC,Mexico,15+,RURAL,FEMALE,21.91196
2019,SL_DOM_TSPDDC,Mexico,15-24,RURAL,FEMALE,15.73011
2019,SL_DOM_TSPDDC,Mexico,25-44,RURAL,FEMALE,24.56437
2019,SL_DOM_TSPDDC,Mexico,45-54,RURAL,FEMALE,24.75609
2019,SL_DOM_TSPDDC,Mexico,25-44,URBAN,FEMALE,20.12683
2019,SL_DOM_TSPDDC,Mexico,45-54,URBAN,FEMALE,21.87005
2019,SL_DOM_TSPDDC,Mexico,55-64,URBAN,FEMALE,21.42012
2019,SL_DOM_TSPDDC,Mexico,65+,URBAN,FEMALE,17.91203
2019,SL_DOM_TSPDDC,Mexico,12+,URBAN,MALE,7.35423
2019,SL_DOM_TSPDDC,Mexico,15-24,ALLAREA,FEMALE,13.10251
2019,SL_DOM_TSPDDC,Mexico,25-44,ALLAREA,FEMALE,21.11448
2019,SL_DOM_TSPDDC,Mexico,45-54,ALLAREA,FEMALE,22.44035
2019,SL_DOM_TSPDDC,Mexico,55-64,ALLAREA,FEMALE,22.16216
2019,SL_DOM_TSPDDC,Mexico,65+,ALLAREA,FEMALE,17.98223
2019,SL_DOM_TSPDDC,Mexico,12+,ALLAREA,MALE,7.03582
2019,SL_DOM_TSPDDC,Mexico,12+,ALLAREA,FEMALE,18.66346
2019,SL_DOM_TSPDDC,Mexico,15-24,ALLAREA,MALE,6.50178
2019,SL_DOM_TSPDDC,Mexico,15+,ALLAREA,MALE,7.19963
2019,SL_DOM_TSPDDC,Mexico,55-64,URBAN,MALE,8.33749
2019,SL_DOM_TSPDDC,Mexico,25-44,URBAN,MALE,7.34245
2019,SL_DOM_TSPDDC,Mexico,45-54,URBAN,MALE,7.67186
2019,SL_DOM_TSPDDC,Mexico,45-54,RURAL,MALE,6.13793
2019,SL_DOM_TSPDDC,Mexico,45-54,ALLAREA,MALE,7.37137
2019,SL_DOM_TSPDDC,Mexico,55-64,ALLAREA,MALE,7.93557
2019,SL_DOM_TSPDDC,Mexico,65+,ALLAREA,MALE,8.08992
2019,SL_DOM_TSPDDC,Mexico,12+,RURAL,FEMALE,20.85489
2019,SL_DOM_TSPDDC,Mexico,15+,URBAN,MALE,7.52312
2019,SL_DOM_TSPDDC,Mexico,55-64,RURAL,MALE,6.2801
2019,SL_DOM_TSPDDC,Mexico,65+,RURAL,MALE,6.48674
2019,SL_DOM_TSPDDC,Mexico,12+,URBAN,FEMALE,18.04023
2019,SL_DOM_TSPDDC,Mexico,15+,URBAN,FEMALE,18.73158
2019,SL_DOM_TSPDDC,Mexico,15-24,URBAN,FEMALE,12.28884
2019,SL_DOM_TSPDDC,Mexico,15+,ALLAREA,FEMALE,19.42435
2012,SL_DOM_TSPDDC,Republic of Moldova,10+,URBAN,FEMALE,14.2016
2012,SL_DOM_TSPDDC,Republic of Moldova,55-64,RURAL,MALE,13.75918
2012,SL_DOM_TSPDDC,Republic of Moldova,65+,RURAL,MALE,17.38017
2012,SL_DOM_TSPDDC,Republic of Moldova,25-44,RURAL,MALE,11.56078
2012,SL_DOM_TSPDDC,Republic of Moldova,45-54,RURAL,MALE,13.15469
2012,SL_DOM_TSPDDC,Republic of Moldova,45-54,URBAN,FEMALE,15.41492
2012,SL_DOM_TSPDDC,Republic of Moldova,15-24,ALLAREA,MALE,7.64902
2012,SL_DOM_TSPDDC,Republic of Moldova,15+,URBAN,FEMALE,14.49215
2012,SL_DOM_TSPDDC,Republic of Moldova,25-44,RURAL,FEMALE,21.64106
2012,SL_DOM_TSPDDC,Republic of Moldova,15-24,URBAN,FEMALE,8.53628
2012,SL_DOM_TSPDDC,Republic of Moldova,15-24,RURAL,FEMALE,13.67368
2012,SL_DOM_TSPDDC,Republic of Moldova,15+,RURAL,FEMALE,20.89982
2012,SL_DOM_TSPDDC,Republic of Moldova,15+,URBAN,MALE,7.79247
2012,SL_DOM_TSPDDC,Republic of Moldova,15-24,URBAN,MALE,4.5964
2012,SL_DOM_TSPDDC,Republic of Moldova,25-44,URBAN,MALE,5.22887
2012,SL_DOM_TSPDDC,Republic of Moldova,45-54,URBAN,MALE,11.50866
2012,SL_DOM_TSPDDC,Republic of Moldova,55-64,URBAN,MALE,12.18369
2012,SL_DOM_TSPDDC,Republic of Moldova,65+,URBAN,MALE,13.44602
2012,SL_DOM_TSPDDC,Republic of Moldova,15+,RURAL,MALE,12.48386
2012,SL_DOM_TSPDDC,Republic of Moldova,15-24,RURAL,MALE,9.68698
2012,SL_DOM_TSPDDC,Republic of Moldova,45-54,RURAL,FEMALE,20.96826
2012,SL_DOM_TSPDDC,Republic of Moldova,55-64,RURAL,FEMALE,25.39733
2012,SL_DOM_TSPDDC,Republic of Moldova,65+,RURAL,FEMALE,22.84875
2012,SL_DOM_TSPDDC,Republic of Moldova,10+,RURAL,MALE,12.03905
2012,SL_DOM_TSPDDC,Republic of Moldova,10+,RURAL,FEMALE,19.80582
2012,SL_DOM_TSPDDC,Republic of Moldova,25-44,URBAN,FEMALE,13.70739
2012,SL_DOM_TSPDDC,Republic of Moldova,55-64,ALLAREA,MALE,13.17946
2012,SL_DOM_TSPDDC,Republic of Moldova,65+,ALLAREA,MALE,16.05231
2012,SL_DOM_TSPDDC,Republic of Moldova,25-44,ALLAREA,MALE,8.76367
2012,SL_DOM_TSPDDC,Republic of Moldova,45-54,ALLAREA,MALE,12.59929
2012,SL_DOM_TSPDDC,Republic of Moldova,10+,ALLAREA,MALE,10.33875
2012,SL_DOM_TSPDDC,Republic of Moldova,15+,ALLAREA,MALE,10.65151
2012,SL_DOM_TSPDDC,Republic of Moldova,15-24,ALLAREA,FEMALE,11.14997
2012,SL_DOM_TSPDDC,Republic of Moldova,25-44,ALLAREA,FEMALE,17.48134
2012,SL_DOM_TSPDDC,Republic of Moldova,45-54,ALLAREA,FEMALE,18.33518
2012,SL_DOM_TSPDDC,Republic of Moldova,55-64,ALLAREA,FEMALE,21.90201
2012,SL_DOM_TSPDDC,Republic of Moldova,65+,ALLAREA,FEMALE,21.30659
2012,SL_DOM_TSPDDC,Republic of Moldova,55-64,URBAN,FEMALE,18.37394
2012,SL_DOM_TSPDDC,Republic of Moldova,65+,URBAN,FEMALE,19.14445
2012,SL_DOM_TSPDDC,Republic of Moldova,10+,URBAN,MALE,7.52841
2012,SL_DOM_TSPDDC,Republic of Moldova,15+,ALLAREA,FEMALE,17.76178
2012,SL_DOM_TSPDDC,Republic of Moldova,10+,ALLAREA,FEMALE,17.15208
2001,SL_DOM_TSPDDC,Netherlands (Kingdom of the),12+,ALLAREA,FEMALE,12.63889
2001,SL_DOM_TSPDDC,Netherlands (Kingdom of the),12+,ALLAREA,MALE,7.29167
2003,SL_DOM_TSPDDC,Netherlands (Kingdom of the),12+,ALLAREA,FEMALE,12.98611
2003,SL_DOM_TSPDDC,Netherlands (Kingdom of the),12+,ALLAREA,MALE,6.80556
2006,SL_DOM_TSPDDC,Netherlands (Kingdom of the),20-74,ALLAREA,FEMALE,14.375
2006,SL_DOM_TSPDDC,Netherlands (Kingdom of the),20-74,ALLAREA,MALE,8.54167
2012,SL_DOM_TSPDDC,Netherlands (Kingdom of the),20-74,ALLAREA,FEMALE,12.43056
2012,SL_DOM_TSPDDC,Netherlands (Kingdom of the),20-74,ALLAREA,MALE,8.05556
2010,SL_DOM_TSPDDC,New Zealand,12+,ALLAREA,MALE,9.23611
2010,SL_DOM_TSPDDC,New Zealand,12+,ALLAREA,FEMALE,14.72222
2001,SL_DOM_TSPDDC,Norway,16+,ALLAREA,MALE,9.51389
2001,SL_DOM_TSPDDC,Norway,16+,ALLAREA,FEMALE,13.47222
2011,SL_DOM_TSPDDC,Norway,55-64,RURAL,MALE,13.125
2011,SL_DOM_TSPDDC,Norway,65+,RURAL,MALE,16.73333
2011,SL_DOM_TSPDDC,Norway,15-24,RURAL,FEMALE,6.45833
2011,SL_DOM_TSPDDC,Norway,25-44,RURAL,FEMALE,14.23333
2011,SL_DOM_TSPDDC,Norway,45-54,RURAL,FEMALE,15.06667
2013,SL_DOM_TSPDDC,Switzerland,55-64,ALLAREA,MALE,9.25417
2013,SL_DOM_TSPDDC,Switzerland,45-54,RURAL,FEMALE,16.79583
2013,SL_DOM_TSPDDC,Switzerland,45-54,ALLAREA,MALE,8.84167
2016,SL_DOM_TSPDDC,Switzerland,15-24,RURAL,FEMALE,7.8
2016,SL_DOM_TSPDDC,Switzerland,15+,RURAL,FEMALE,14.275
2016,SL_DOM_TSPDDC,Switzerland,65+,ALLAREA,MALE,10.16667
2016,SL_DOM_TSPDDC,Switzerland,25-44,RURAL,FEMALE,15.23333
2016,SL_DOM_TSPDDC,Switzerland,15+,URBAN,FEMALE,13.38333
2016,SL_DOM_TSPDDC,Switzerland,15+,ALLAREA,MALE,8.89583
2016,SL_DOM_TSPDDC,Switzerland,15-24,ALLAREA,MALE,6.25833
2016,SL_DOM_TSPDDC,Switzerland,45-54,ALLAREA,MALE,9.24167
2016,SL_DOM_TSPDDC,Switzerland,25-44,ALLAREA,MALE,8.85
2016,SL_DOM_TSPDDC,Switzerland,15-24,URBAN,FEMALE,11.62917
2016,SL_DOM_TSPDDC,Switzerland,25-44,URBAN,FEMALE,12.94167
2016,SL_DOM_TSPDDC,Switzerland,45-54,URBAN,FEMALE,14.95417
2016,SL_DOM_TSPDDC,Switzerland,55-64,URBAN,FEMALE,14.52083
2016,SL_DOM_TSPDDC,Switzerland,65+,URBAN,FEMALE,13.25
2016,SL_DOM_TSPDDC,Switzerland,15+,URBAN,MALE,8.75
2016,SL_DOM_TSPDDC,Switzerland,15-24,URBAN,MALE,6.1125
2016,SL_DOM_TSPDDC,Switzerland,25-44,URBAN,MALE,8.76667
2016,SL_DOM_TSPDDC,Switzerland,45-54,URBAN,MALE,9.04167
2016,SL_DOM_TSPDDC,Switzerland,55-64,URBAN,MALE,8.63333
2016,SL_DOM_TSPDDC,Switzerland,65+,URBAN,MALE,10.175
2016,SL_DOM_TSPDDC,Switzerland,55-64,ALLAREA,MALE,9.32917
2016,SL_DOM_TSPDDC,Switzerland,15-24,RURAL,MALE,6.67083
2016,SL_DOM_TSPDDC,Switzerland,15+,RURAL,MALE,9.29167
2016,SL_DOM_TSPDDC,Switzerland,25-44,RURAL,MALE,9.39167
2016,SL_DOM_TSPDDC,Switzerland,55-64,RURAL,MALE,9.90833
2016,SL_DOM_TSPDDC,Switzerland,45-54,RURAL,MALE,9.72917
2016,SL_DOM_TSPDDC,Switzerland,65+,RURAL,MALE,10.15833
2016,SL_DOM_TSPDDC,Switzerland,55-64,ALLAREA,FEMALE,14.8
2016,SL_DOM_TSPDDC,Switzerland,65+,ALLAREA,FEMALE,13.725
2016,SL_DOM_TSPDDC,Switzerland,45-54,ALLAREA,FEMALE,16.01667
2016,SL_DOM_TSPDDC,Switzerland,45-54,RURAL,FEMALE,16.77917
2016,SL_DOM_TSPDDC,Switzerland,65+,RURAL,FEMALE,14.76667
2016,SL_DOM_TSPDDC,Switzerland,55-64,RURAL,FEMALE,15.15
2016,SL_DOM_TSPDDC,Switzerland,25-44,ALLAREA,FEMALE,14.46667
2016,SL_DOM_TSPDDC,Switzerland,15-24,ALLAREA,FEMALE,8.85
2016,SL_DOM_TSPDDC,Switzerland,15+,ALLAREA,FEMALE,13.9125
2020,SL_DOM_TSPDDC,Switzerland,15+,ALLAREA,FEMALE,14.2625
2020,SL_DOM_TSPDDC,Switzerland,15-24,ALLAREA,FEMALE,9.27083
2020,SL_DOM_TSPDDC,Switzerland,15+,RURAL,MALE,9.90417
2020,SL_DOM_TSPDDC,Switzerland,15-24,RURAL,MALE,6.91667
2020,SL_DOM_TSPDDC,Switzerland,25-44,ALLAREA,MALE,9.76667
2020,SL_DOM_TSPDDC,Switzerland,45-54,ALLAREA,MALE,9.21667
2020,SL_DOM_TSPDDC,Switzerland,55-64,ALLAREA,FEMALE,15.64583
2020,SL_DOM_TSPDDC,Switzerland,55-64,ALLAREA,MALE,9.78333
2020,SL_DOM_TSPDDC,Switzerland,15+,RURAL,FEMALE,15.75417
2020,SL_DOM_TSPDDC,Switzerland,15-24,RURAL,FEMALE,8.71667
2020,SL_DOM_TSPDDC,Switzerland,25-44,RURAL,FEMALE,15.79167
2020,SL_DOM_TSPDDC,Switzerland,45-54,RURAL,FEMALE,17.74167
2020,SL_DOM_TSPDDC,Switzerland,55-64,RURAL,FEMALE,17.30833
2020,SL_DOM_TSPDDC,Switzerland,65+,ALLAREA,MALE,10.90417
2020,SL_DOM_TSPDDC,Switzerland,15-24,URBAN,FEMALE,9.9625
2020,SL_DOM_TSPDDC,Switzerland,25-44,URBAN,FEMALE,13.25833
2020,SL_DOM_TSPDDC,Switzerland,45-54,URBAN,FEMALE,15.8875
2020,SL_DOM_TSPDDC,Switzerland,55-64,URBAN,FEMALE,14.39583
2020,SL_DOM_TSPDDC,Switzerland,65+,URBAN,FEMALE,13.5
2020,SL_DOM_TSPDDC,Switzerland,15+,URBAN,MALE,9.54583
2020,SL_DOM_TSPDDC,Switzerland,15-24,URBAN,MALE,6.925
2020,SL_DOM_TSPDDC,Switzerland,65+,URBAN,MALE,11.1625
2020,SL_DOM_TSPDDC,Switzerland,55-64,URBAN,MALE,9.91667
2020,SL_DOM_TSPDDC,Switzerland,45-54,ALLAREA,FEMALE,16.025
2020,SL_DOM_TSPDDC,Switzerland,25-44,ALLAREA,FEMALE,14.42083
2020,SL_DOM_TSPDDC,Switzerland,65+,ALLAREA,FEMALE,14.35417
2020,SL_DOM_TSPDDC,Switzerland,15+,ALLAREA,MALE,9.4875
2020,SL_DOM_TSPDDC,Switzerland,15-24,ALLAREA,MALE,6.52083
2020,SL_DOM_TSPDDC,Switzerland,65+,RURAL,FEMALE,16.69167
2020,SL_DOM_TSPDDC,Switzerland,45-54,URBAN,MALE,9.1625
2020,SL_DOM_TSPDDC,Switzerland,25-44,URBAN,MALE,9.51667
2020,SL_DOM_TSPDDC,Switzerland,25-44,RURAL,MALE,10.91667
2020,SL_DOM_TSPDDC,Switzerland,45-54,RURAL,MALE,9.09583
2020,SL_DOM_TSPDDC,Switzerland,55-64,RURAL,MALE,10.44167
2020,SL_DOM_TSPDDC,Switzerland,65+,RURAL,MALE,10.97083
2020,SL_DOM_TSPDDC,Switzerland,15+,URBAN,FEMALE,13.56667
2006,SL_DOM_TSPDDC,Türkiye,15+,ALLAREA,FEMALE,18.71252
2006,SL_DOM_TSPDDC,Türkiye,15-24,ALLAREA,FEMALE,14.58056
2006,SL_DOM_TSPDDC,Türkiye,65+,RURAL,FEMALE,14.3185
2006,SL_DOM_TSPDDC,Türkiye,15+,RURAL,MALE,3.01602
2006,SL_DOM_TSPDDC,Türkiye,15-24,RURAL,MALE,2.378
2006,SL_DOM_TSPDDC,Türkiye,15-24,ALLAREA,MALE,1.91838
2006,SL_DOM_TSPDDC,Türkiye,65+,URBAN,MALE,4.75368
2006,SL_DOM_TSPDDC,Türkiye,55-64,RURAL,MALE,4.18761
2006,SL_DOM_TSPDDC,Türkiye,15-24,URBAN,MALE,1.65953
2006,SL_DOM_TSPDDC,Türkiye,25-44,URBAN,MALE,2.07691
2006,SL_DOM_TSPDDC,Türkiye,45-54,URBAN,MALE,2.90636
2006,SL_DOM_TSPDDC,Türkiye,25-44,ALLAREA,MALE,2.23649
2006,SL_DOM_TSPDDC,Türkiye,55-64,URBAN,MALE,3.429
2006,SL_DOM_TSPDDC,Türkiye,45-54,RURAL,MALE,3.46348
2006,SL_DOM_TSPDDC,Türkiye,25-44,ALLAREA,FEMALE,20.82132
2006,SL_DOM_TSPDDC,Türkiye,45-54,ALLAREA,FEMALE,21.2395
2006,SL_DOM_TSPDDC,Türkiye,55-64,ALLAREA,FEMALE,19.32009
2006,SL_DOM_TSPDDC,Türkiye,65+,ALLAREA,FEMALE,14.76162
2006,SL_DOM_TSPDDC,Türkiye,15+,ALLAREA,MALE,2.60198
2006,SL_DOM_TSPDDC,Türkiye,25-44,RURAL,FEMALE,22.11396
2006,SL_DOM_TSPDDC,Türkiye,45-54,RURAL,FEMALE,20.69502
2006,SL_DOM_TSPDDC,Türkiye,55-64,RURAL,FEMALE,19.72038
2006,SL_DOM_TSPDDC,Türkiye,65+,RURAL,MALE,4.42477
2006,SL_DOM_TSPDDC,Türkiye,15+,URBAN,FEMALE,18.00868
2006,SL_DOM_TSPDDC,Türkiye,15+,URBAN,MALE,2.36568
2006,SL_DOM_TSPDDC,Türkiye,15-24,URBAN,FEMALE,12.3867
2006,SL_DOM_TSPDDC,Türkiye,25-44,URBAN,FEMALE,20.15448
2006,SL_DOM_TSPDDC,Türkiye,45-54,URBAN,FEMALE,21.54955
2006,SL_DOM_TSPDDC,Türkiye,65+,URBAN,FEMALE,15.12864
2006,SL_DOM_TSPDDC,Türkiye,55-64,URBAN,FEMALE,19.00664
2006,SL_DOM_TSPDDC,Türkiye,45-54,ALLAREA,MALE,3.09674
2006,SL_DOM_TSPDDC,Türkiye,55-64,ALLAREA,MALE,3.76777
2006,SL_DOM_TSPDDC,Türkiye,15-24,RURAL,FEMALE,18.3832
2006,SL_DOM_TSPDDC,Türkiye,65+,ALLAREA,MALE,4.58573
2006,SL_DOM_TSPDDC,Türkiye,15+,RURAL,FEMALE,19.91868
2006,SL_DOM_TSPDDC,Türkiye,25-44,RURAL,MALE,2.55776
2015,SL_DOM_TSPDDC,Türkiye,15+,ALLAREA,FEMALE,16.29195
2015,SL_DOM_TSPDDC,Türkiye,15-24,ALLAREA,FEMALE,10.98668
2015,SL_DOM_TSPDDC,Türkiye,45-54,ALLAREA,MALE,3.45306
2015,SL_DOM_TSPDDC,Türkiye,55-64,ALLAREA,MALE,4.3127
2015,SL_DOM_TSPDDC,Türkiye,65+,ALLAREA,MALE,4.58972
2015,SL_DOM_TSPDDC,Türkiye,15-24,ALLAREA,MALE,2.09552
2015,SL_DOM_TSPDDC,Türkiye,25-44,ALLAREA,FEMALE,18.2136
2015,SL_DOM_TSPDDC,Türkiye,45-54,ALLAREA,FEMALE,19.67189
2015,SL_DOM_TSPDDC,Türkiye,55-64,ALLAREA,FEMALE,18.13576
2015,SL_DOM_TSPDDC,Türkiye,65+,ALLAREA,FEMALE,12.56861
2015,SL_DOM_TSPDDC,Türkiye,15+,ALLAREA,MALE,2.94656
2015,SL_DOM_TSPDDC,Türkiye,25-44,ALLAREA,MALE,2.4399
2004,SL_DOM_TSPDDC,North Macedonia,20-74,ALLAREA,FEMALE,19.30556
