Year,SeriesCode,Страна ,Migratory status,Sex,Value
2000,SL_EMP_INJUR,Estonia,_T,BOTHSEX,482.0
2000,SL_EMP_INJUR,Estonia,_T,MALE,625.0
2000,SL_EMP_INJUR,Estonia,_T,FEMALE,330.0
2001,SL_EMP_INJUR,Malta,_T,MALE,4476.8
2002,SL_EMP_INJUR,Malta,_T,FEMALE,1185.2
2002,SL_EMP_INJUR,Malta,_T,BOTHSEX,3475.4
2002,SL_EMP_INJUR,Malta,_T,MALE,4437.7
2003,SL_EMP_INJUR,Malta,_T,MALE,4159.8
2003,SL_EMP_INJUR,Malta,_T,BOTHSEX,3227.6
2003,SL_EMP_INJUR,Malta,_T,FEMALE,1172.5
2001,SL_EMP_INJUR,Estonia,_T,MALE,685.95
2001,SL_EMP_INJUR,Estonia,_T,BOTHSEX,563.79
2001,SL_EMP_INJUR,Estonia,_T,FEMALE,437.28
2002,SL_EMP_INJUR,Estonia,_T,MALE,717.31
2002,SL_EMP_INJUR,Estonia,_T,FEMALE,328.36
2002,SL_EMP_INJUR,Estonia,_T,BOTHSEX,526.05
2003,SL_EMP_INJUR,Estonia,_T,BOTHSEX,538.28
2003,SL_EMP_INJUR,Estonia,_T,MALE,741.16
2004,SL_EMP_INJUR,Malta,_T,MALE,3513.0
2004,SL_EMP_INJUR,Malta,_T,FEMALE,1104.0
2004,SL_EMP_INJUR,Malta,_T,BOTHSEX,2776.0
2005,SL_EMP_INJUR,Malta,_T,FEMALE,1110.0
2005,SL_EMP_INJUR,Malta,_T,BOTHSEX,2651.0
2005,SL_EMP_INJUR,Malta,_T,MALE,3318.0
2006,SL_EMP_INJUR,Malta,_T,MALE,3707.0
2006,SL_EMP_INJUR,Malta,_T,BOTHSEX,2862.0
2006,SL_EMP_INJUR,Malta,_T,FEMALE,1063.0
2007,SL_EMP_INJUR,Malta,_T,MALE,3696.0
2007,SL_EMP_INJUR,Malta,_T,FEMALE,980.0
2007,SL_EMP_INJUR,Malta,_T,BOTHSEX,2777.0
2008,SL_EMP_INJUR,Malta,_T,FEMALE,1002.08
2008,SL_EMP_INJUR,Malta,_T,MALE,3228.4
2003,SL_EMP_INJUR,Estonia,_T,FEMALE,327.96
2004,SL_EMP_INJUR,Estonia,_T,BOTHSEX,552.81
2004,SL_EMP_INJUR,Estonia,_T,MALE,777.33
2004,SL_EMP_INJUR,Estonia,_T,FEMALE,326.25
2005,SL_EMP_INJUR,Estonia,_T,BOTHSEX,559.93
2005,SL_EMP_INJUR,Estonia,_T,FEMALE,351.91
2005,SL_EMP_INJUR,Estonia,_T,MALE,772.38
2006,SL_EMP_INJUR,Estonia,_T,FEMALE,351.0
2008,SL_EMP_INJUR,Malta,_T,BOTHSEX,2503.84
2009,SL_EMP_INJUR,Malta,_T,FEMALE,673.96
2009,SL_EMP_INJUR,Malta,NONMIG,BOTHSEX,1699.59
2009,SL_EMP_INJUR,Malta,_T,BOTHSEX,1707.54
2009,SL_EMP_INJUR,Malta,NONMIG,FEMALE,683.95
2009,SL_EMP_INJUR,Malta,_T,MALE,2227.18
2009,SL_EMP_INJUR,Malta,NONMIG,MALE,2202.96
2006,SL_EMP_INJUR,Estonia,_T,MALE,747.0
2006,SL_EMP_INJUR,Estonia,_T,BOTHSEX,561.0
2007,SL_EMP_INJUR,Estonia,_T,FEMALE,365.0
2007,SL_EMP_INJUR,Estonia,_T,BOTHSEX,562.0
2007,SL_EMP_INJUR,Estonia,_T,MALE,757.0
2008,SL_EMP_INJUR,Estonia,_T,FEMALE,425.7
2008,SL_EMP_INJUR,Estonia,_T,BOTHSEX,615.0
2008,SL_EMP_INJUR,Estonia,_T,MALE,801.5
2010,SL_EMP_INJUR,Malta,NONMIG,MALE,2133.92
2010,SL_EMP_INJUR,Malta,_T,MALE,2145.4
2010,SL_EMP_INJUR,Malta,_T,BOTHSEX,1645.42
2010,SL_EMP_INJUR,Malta,NONMIG,FEMALE,698.78
2010,SL_EMP_INJUR,Malta,NONMIG,BOTHSEX,1651.56
2010,SL_EMP_INJUR,Malta,_T,FEMALE,680.02
2011,SL_EMP_INJUR,Malta,NONMIG,FEMALE,602.6
2011,SL_EMP_INJUR,Malta,NONMIG,MALE,1884.26
2011,SL_EMP_INJUR,Malta,_T,FEMALE,599.08
2011,SL_EMP_INJUR,Malta,NONMIG,BOTHSEX,1444.1
2011,SL_EMP_INJUR,Malta,_T,MALE,1912.27
2011,SL_EMP_INJUR,Malta,_T,BOTHSEX,1457.52
2009,SL_EMP_INJUR,Estonia,NONMIG,BOTHSEX,937.61
2009,SL_EMP_INJUR,Estonia,_T,MALE,1120.81
2009,SL_EMP_INJUR,Estonia,_T,BOTHSEX,914.3
2009,SL_EMP_INJUR,Estonia,NONMIG,MALE,1174.98
2009,SL_EMP_INJUR,Estonia,_T,FEMALE,732.92
2009,SL_EMP_INJUR,Estonia,NONMIG,FEMALE,738.72
2012,SL_EMP_INJUR,Malta,NONMIG,MALE,2248.11
2012,SL_EMP_INJUR,Malta,_T,BOTHSEX,1656.29
2012,SL_EMP_INJUR,Malta,NONMIG,BOTHSEX,1708.49
2012,SL_EMP_INJUR,Malta,_T,FEMALE,687.56
2012,SL_EMP_INJUR,Malta,_T,MALE,2172.91
2012,SL_EMP_INJUR,Malta,NONMIG,FEMALE,695.99
2013,SL_EMP_INJUR,Malta,_T,FEMALE,659.16
2013,SL_EMP_INJUR,Malta,NONMIG,FEMALE,695.08
2013,SL_EMP_INJUR,Malta,NONMIG,BOTHSEX,1540.77
2013,SL_EMP_INJUR,Malta,NONMIG,MALE,2037.04
2013,SL_EMP_INJUR,Malta,_T,BOTHSEX,1479.49
2013,SL_EMP_INJUR,Malta,_T,MALE,1975.82
2010,SL_EMP_INJUR,Estonia,_T,BOTHSEX,1060.35
2010,SL_EMP_INJUR,Estonia,NONMIG,MALE,1332.51
2010,SL_EMP_INJUR,Estonia,_T,FEMALE,845.53
2010,SL_EMP_INJUR,Estonia,NONMIG,BOTHSEX,1060.87
2010,SL_EMP_INJUR,Estonia,NONMIG,FEMALE,832.55
2010,SL_EMP_INJUR,Estonia,_T,MALE,1307.36
2011,SL_EMP_INJUR,Estonia,NONMIG,BOTHSEX,944.38
2011,SL_EMP_INJUR,Estonia,NONMIG,FEMALE,764.14
2011,SL_EMP_INJUR,Estonia,_T,MALE,1143.51
2011,SL_EMP_INJUR,Estonia,_T,FEMALE,806.26
2011,SL_EMP_INJUR,Estonia,_T,BOTHSEX,973.12
2011,SL_EMP_INJUR,Estonia,NONMIG,MALE,1138.13
2014,SL_EMP_INJUR,Malta,_T,MALE,1998.68
2014,SL_EMP_INJUR,Malta,NONMIG,FEMALE,602.23
2014,SL_EMP_INJUR,Malta,_T,FEMALE,568.57
2014,SL_EMP_INJUR,Malta,_T,BOTHSEX,1449.11
2014,SL_EMP_INJUR,Malta,NONMIG,MALE,2060.24
2014,SL_EMP_INJUR,Malta,NONMIG,BOTHSEX,1511.64
2012,SL_EMP_INJUR,Estonia,_T,BOTHSEX,936.38
2012,SL_EMP_INJUR,Estonia,_T,MALE,1106.13
2012,SL_EMP_INJUR,Estonia,NONMIG,BOTHSEX,940.06
2012,SL_EMP_INJUR,Estonia,NONMIG,FEMALE,766.68
2012,SL_EMP_INJUR,Estonia,NONMIG,MALE,1127.32
2012,SL_EMP_INJUR,Estonia,_T,FEMALE,769.41
2010,SL_EMP_INJUR,Türkiye,MIGPER,MALE,135.2
2011,SL_EMP_INJUR,Türkiye,_T,BOTHSEX,584.55
2011,SL_EMP_INJUR,Türkiye,MIGPER,BOTHSEX,213.9
2011,SL_EMP_INJUR,Türkiye,NONMIG,FEMALE,144.54
2011,SL_EMP_INJUR,Türkiye,_T,MALE,726.89
2011,SL_EMP_INJUR,Türkiye,MIGPER,FEMALE,96.26
2015,SL_EMP_INJUR,Malta,NONMIG,MALE,1785.52
2015,SL_EMP_INJUR,Malta,NONMIG,FEMALE,536.52
2015,SL_EMP_INJUR,Malta,NONMIG,BOTHSEX,1304.72
2015,SL_EMP_INJUR,Malta,_T,FEMALE,511.4
2015,SL_EMP_INJUR,Malta,_T,MALE,1685.11
2015,SL_EMP_INJUR,Malta,_T,BOTHSEX,1230.78
2013,SL_EMP_INJUR,Estonia,_T,MALE,1207.06
2013,SL_EMP_INJUR,Estonia,_T,FEMALE,774.28
2013,SL_EMP_INJUR,Estonia,NONMIG,BOTHSEX,993.15
2013,SL_EMP_INJUR,Estonia,NONMIG,FEMALE,774.81
2013,SL_EMP_INJUR,Estonia,NONMIG,MALE,1215.42
2013,SL_EMP_INJUR,Estonia,_T,BOTHSEX,993.5
2014,SL_EMP_INJUR,Estonia,NONMIG,FEMALE,731.24
2014,SL_EMP_INJUR,Estonia,_T,MALE,1280.46
2014,SL_EMP_INJUR,Estonia,NONMIG,MALE,1301.03
2014,SL_EMP_INJUR,Estonia,NONMIG,BOTHSEX,1014.83
2014,SL_EMP_INJUR,Estonia,_T,FEMALE,719.19
2014,SL_EMP_INJUR,Estonia,_T,BOTHSEX,1006.67
2015,SL_EMP_INJUR,Estonia,NONMIG,BOTHSEX,1117.73
2015,SL_EMP_INJUR,Estonia,_T,BOTHSEX,1083.67
2015,SL_EMP_INJUR,Estonia,_T,FEMALE,666.12
2015,SL_EMP_INJUR,Estonia,_T,MALE,1506.4
2015,SL_EMP_INJUR,Estonia,NONMIG,FEMALE,693.4
2015,SL_EMP_INJUR,Estonia,NONMIG,MALE,1570.98
2016,SL_EMP_INJUR,Malta,_T,BOTHSEX,1547.0
2016,SL_EMP_INJUR,Malta,MIGPER,FEMALE,705.0
2016,SL_EMP_INJUR,Malta,MIGPER,BOTHSEX,1083.0
2016,SL_EMP_INJUR,Malta,NONMIG,BOTHSEX,1626.0
2016,SL_EMP_INJUR,Malta,NONMIG,MALE,2152.0
2016,SL_EMP_INJUR,Malta,_T,MALE,2023.0
2016,SL_EMP_INJUR,Malta,MIGPER,MALE,1305.0
2016,SL_EMP_INJUR,Malta,_T,FEMALE,814.0
2016,SL_EMP_INJUR,Estonia,_T,MALE,998.48
2016,SL_EMP_INJUR,Estonia,_T,BOTHSEX,784.21
2016,SL_EMP_INJUR,Estonia,_T,FEMALE,560.1
2017,SL_EMP_INJUR,Estonia,_T,BOTHSEX,953.39
2018,SL_EMP_INJUR,Estonia,_T,BOTHSEX,937.12
2019,SL_EMP_INJUR,Estonia,_T,BOTHSEX,1032.85
2020,SL_EMP_INJUR,Estonia,NONMIG,BOTHSEX,1000.32
2020,SL_EMP_INJUR,Estonia,MIGPER,MALE,635.28
2011,SL_EMP_INJUR,Türkiye,NONMIG,BOTHSEX,586.02
2011,SL_EMP_INJUR,Türkiye,_T,FEMALE,144.1
2011,SL_EMP_INJUR,Türkiye,MIGPER,MALE,360.94
2011,SL_EMP_INJUR,Türkiye,NONMIG,MALE,727.74
2012,SL_EMP_INJUR,Türkiye,MIGPER,FEMALE,171.21
2012,SL_EMP_INJUR,Türkiye,_T,FEMALE,177.61
2016,SL_EMP_INJUR,Malta,NONMIG,FEMALE,831.0
2017,SL_EMP_INJUR,Malta,_T,BOTHSEX,1443.0
2017,SL_EMP_INJUR,Malta,NONMIG,BOTHSEX,1547.0
2017,SL_EMP_INJUR,Malta,_T,MALE,1920.0
2017,SL_EMP_INJUR,Malta,MIGPER,BOTHSEX,941.0
2017,SL_EMP_INJUR,Malta,_T,FEMALE,725.0
2017,SL_EMP_INJUR,Malta,NONMIG,MALE,2045.0
2017,SL_EMP_INJUR,Malta,NONMIG,FEMALE,796.0
2020,SL_EMP_INJUR,Estonia,_T,FEMALE,436.07
2020,SL_EMP_INJUR,Estonia,NONMIG,FEMALE,475.79
2020,SL_EMP_INJUR,Estonia,MIGPER,BOTHSEX,437.51
2020,SL_EMP_INJUR,Estonia,_T,BOTHSEX,919.0
2020,SL_EMP_INJUR,Estonia,MIGPER,FEMALE,150.46
2020,SL_EMP_INJUR,Estonia,_T,MALE,1372.76
2020,SL_EMP_INJUR,Estonia,NONMIG,MALE,1519.39
2021,SL_EMP_INJUR,Estonia,_T,BOTHSEX,593.0
2017,SL_EMP_INJUR,Malta,MIGPER,MALE,1313.0
2017,SL_EMP_INJUR,Malta,MIGPER,FEMALE,388.0
2018,SL_EMP_INJUR,Malta,NONMIG,MALE,1865.0
2018,SL_EMP_INJUR,Malta,NONMIG,BOTHSEX,1432.0
2018,SL_EMP_INJUR,Malta,_T,BOTHSEX,1363.0
2018,SL_EMP_INJUR,Malta,_T,MALE,1837.0
2018,SL_EMP_INJUR,Malta,MIGPER,MALE,1710.0
2018,SL_EMP_INJUR,Malta,_T,FEMALE,668.0
2021,SL_EMP_INJUR,Estonia,_T,MALE,786.0
2021,SL_EMP_INJUR,Estonia,_T,FEMALE,396.0
2000,SL_EMP_INJUR,Finland,_T,BOTHSEX,2879.0
2000,SL_EMP_INJUR,Finland,_T,FEMALE,1372.0
2000,SL_EMP_INJUR,Finland,_T,MALE,4378.0
2001,SL_EMP_INJUR,Finland,_T,BOTHSEX,2829.0
2001,SL_EMP_INJUR,Finland,_T,MALE,4273.0
2001,SL_EMP_INJUR,Finland,_T,FEMALE,1378.0
2002,SL_EMP_INJUR,Finland,_T,BOTHSEX,2793.0
2002,SL_EMP_INJUR,Finland,_T,MALE,4212.0
2002,SL_EMP_INJUR,Finland,_T,FEMALE,1399.0
2003,SL_EMP_INJUR,Finland,_T,MALE,4087.0
2003,SL_EMP_INJUR,Finland,_T,FEMALE,1392.0
2003,SL_EMP_INJUR,Finland,_T,BOTHSEX,2730.0
2004,SL_EMP_INJUR,Finland,_T,FEMALE,1406.0
2012,SL_EMP_INJUR,Türkiye,MIGPER,MALE,503.2
2012,SL_EMP_INJUR,Türkiye,MIGPER,BOTHSEX,313.07
2012,SL_EMP_INJUR,Türkiye,_T,MALE,713.03
2012,SL_EMP_INJUR,Türkiye,_T,BOTHSEX,578.4
2012,SL_EMP_INJUR,Türkiye,NONMIG,MALE,713.57
2012,SL_EMP_INJUR,Türkiye,NONMIG,BOTHSEX,579.59
2012,SL_EMP_INJUR,Türkiye,NONMIG,FEMALE,177.68
2013,SL_EMP_INJUR,Türkiye,_T,BOTHSEX,1168.79
2013,SL_EMP_INJUR,Türkiye,NONMIG,FEMALE,517.28
2013,SL_EMP_INJUR,Türkiye,_T,FEMALE,512.55
2013,SL_EMP_INJUR,Türkiye,MIGPER,BOTHSEX,116.32
2013,SL_EMP_INJUR,Türkiye,MIGPER,MALE,202.58
2004,SL_EMP_INJUR,Finland,_T,MALE,4043.0
2004,SL_EMP_INJUR,Finland,_T,BOTHSEX,2715.0
2005,SL_EMP_INJUR,Finland,_T,BOTHSEX,2887.0
2005,SL_EMP_INJUR,Finland,_T,MALE,4280.0
2005,SL_EMP_INJUR,Finland,_T,FEMALE,1524.0
2006,SL_EMP_INJUR,Finland,_T,BOTHSEX,2892.0
2006,SL_EMP_INJUR,Finland,_T,MALE,4281.0
2013,SL_EMP_INJUR,Türkiye,_T,MALE,1384.18
2013,SL_EMP_INJUR,Türkiye,NONMIG,BOTHSEX,1173.45
2013,SL_EMP_INJUR,Türkiye,MIGPER,FEMALE,51.08
2013,SL_EMP_INJUR,Türkiye,NONMIG,MALE,1387.17
2014,SL_EMP_INJUR,Türkiye,NONMIG,MALE,1498.59
2014,SL_EMP_INJUR,Türkiye,_T,MALE,1494.74
2006,SL_EMP_INJUR,Finland,_T,FEMALE,1537.0
2007,SL_EMP_INJUR,Finland,_T,FEMALE,1535.0
2007,SL_EMP_INJUR,Finland,_T,MALE,4189.0
2007,SL_EMP_INJUR,Finland,_T,BOTHSEX,2845.0
2009,SL_EMP_INJUR,Finland,NONMIG,FEMALE,1175.44
2009,SL_EMP_INJUR,Finland,_T,BOTHSEX,1884.41
2009,SL_EMP_INJUR,Finland,NONMIG,BOTHSEX,1906.61
2009,SL_EMP_INJUR,Finland,_T,MALE,2575.02
2009,SL_EMP_INJUR,Finland,NONMIG,MALE,2610.46
2009,SL_EMP_INJUR,Finland,_T,FEMALE,1163.68
2010,SL_EMP_INJUR,Finland,_T,FEMALE,1231.99
2010,SL_EMP_INJUR,Finland,NONMIG,FEMALE,1247.81
2010,SL_EMP_INJUR,Finland,_T,BOTHSEX,1971.99
2018,SL_EMP_INJUR,Malta,MIGPER,FEMALE,417.0
2018,SL_EMP_INJUR,Malta,NONMIG,FEMALE,747.0
2018,SL_EMP_INJUR,Malta,MIGPER,BOTHSEX,1098.0
2019,SL_EMP_INJUR,Malta,_T,BOTHSEX,1278.0
2019,SL_EMP_INJUR,Malta,MIGPER,BOTHSEX,1053.0
2019,SL_EMP_INJUR,Malta,NONMIG,FEMALE,772.0
2019,SL_EMP_INJUR,Malta,MIGPER,MALE,1474.0
2019,SL_EMP_INJUR,Malta,NONMIG,MALE,1715.0
2010,SL_EMP_INJUR,Finland,NONMIG,BOTHSEX,1995.01
2010,SL_EMP_INJUR,Finland,_T,MALE,2670.45
2010,SL_EMP_INJUR,Finland,NONMIG,MALE,2702.49
2011,SL_EMP_INJUR,Finland,_T,BOTHSEX,2138.69
2011,SL_EMP_INJUR,Finland,NONMIG,BOTHSEX,2168.08
2011,SL_EMP_INJUR,Finland,_T,MALE,2910.55
2019,SL_EMP_INJUR,Malta,_T,MALE,1662.0
2019,SL_EMP_INJUR,Malta,_T,FEMALE,708.0
2019,SL_EMP_INJUR,Malta,MIGPER,FEMALE,531.0
2019,SL_EMP_INJUR,Malta,NONMIG,BOTHSEX,1349.0
2020,SL_EMP_INJUR,Malta,MIGPER,MALE,1168.0
2020,SL_EMP_INJUR,Malta,_T,MALE,1235.0
2020,SL_EMP_INJUR,Malta,NONMIG,MALE,1257.0
2020,SL_EMP_INJUR,Malta,MIGPER,FEMALE,234.0
2020,SL_EMP_INJUR,Malta,NONMIG,BOTHSEX,939.0
2020,SL_EMP_INJUR,Malta,NONMIG,FEMALE,456.0
2020,SL_EMP_INJUR,Malta,_T,FEMALE,393.0
2020,SL_EMP_INJUR,Malta,_T,BOTHSEX,891.0
2020,SL_EMP_INJUR,Malta,MIGPER,BOTHSEX,756.0
2021,SL_EMP_INJUR,Malta,MIGPER,FEMALE,325.0
2021,SL_EMP_INJUR,Malta,_T,BOTHSEX,863.0
2021,SL_EMP_INJUR,Malta,_T,FEMALE,444.0
2014,SL_EMP_INJUR,Türkiye,MIGPER,FEMALE,80.36
2014,SL_EMP_INJUR,Türkiye,MIGPER,MALE,146.68
2014,SL_EMP_INJUR,Türkiye,_T,FEMALE,636.68
2014,SL_EMP_INJUR,Türkiye,_T,BOTHSEX,1275.92
2014,SL_EMP_INJUR,Türkiye,NONMIG,FEMALE,642.69
2014,SL_EMP_INJUR,Türkiye,MIGPER,BOTHSEX,109.39
2021,SL_EMP_INJUR,Malta,MIGPER,BOTHSEX,716.0
2021,SL_EMP_INJUR,Malta,NONMIG,FEMALE,492.0
2021,SL_EMP_INJUR,Malta,MIGPER,MALE,1020.0
2021,SL_EMP_INJUR,Malta,_T,MALE,1155.0
2021,SL_EMP_INJUR,Malta,NONMIG,BOTHSEX,917.0
2021,SL_EMP_INJUR,Malta,NONMIG,MALE,1203.0
2000,SL_EMP_INJUR,Mexico,_T,BOTHSEX,3624.0
2000,SL_EMP_INJUR,Mexico,_T,MALE,4268.0
2001,SL_EMP_INJUR,Mexico,_T,MALE,3956.0
2001,SL_EMP_INJUR,Mexico,_T,BOTHSEX,3384.0
2002,SL_EMP_INJUR,Mexico,_T,BOTHSEX,3202.0
2002,SL_EMP_INJUR,Mexico,_T,MALE,4130.0
2002,SL_EMP_INJUR,Mexico,_T,FEMALE,2009.0
2003,SL_EMP_INJUR,Mexico,_T,BOTHSEX,2968.0
2003,SL_EMP_INJUR,Mexico,_T,MALE,3836.0
2003,SL_EMP_INJUR,Mexico,_T,FEMALE,1852.0
2014,SL_EMP_INJUR,Türkiye,NONMIG,BOTHSEX,1281.6
2015,SL_EMP_INJUR,Türkiye,_T,BOTHSEX,1323.71
2015,SL_EMP_INJUR,Türkiye,MIGPER,MALE,300.47
2015,SL_EMP_INJUR,Türkiye,_T,FEMALE,714.22
2015,SL_EMP_INJUR,Türkiye,NONMIG,FEMALE,721.36
2015,SL_EMP_INJUR,Türkiye,MIGPER,FEMALE,46.74
2004,SL_EMP_INJUR,Mexico,_T,BOTHSEX,2922.0
2004,SL_EMP_INJUR,Mexico,_T,FEMALE,2121.0
2004,SL_EMP_INJUR,Mexico,_T,MALE,3421.0
2005,SL_EMP_INJUR,Mexico,_T,BOTHSEX,2931.0
2005,SL_EMP_INJUR,Mexico,_T,MALE,3414.0
2005,SL_EMP_INJUR,Mexico,_T,FEMALE,2156.0
2006,SL_EMP_INJUR,Mexico,_T,FEMALE,1899.0
2006,SL_EMP_INJUR,Mexico,_T,MALE,3613.0
2015,SL_EMP_INJUR,Türkiye,NONMIG,MALE,1548.02
2015,SL_EMP_INJUR,Türkiye,NONMIG,BOTHSEX,1329.66
2015,SL_EMP_INJUR,Türkiye,MIGPER,BOTHSEX,160.31
2015,SL_EMP_INJUR,Türkiye,_T,MALE,1544.15
2016,SL_EMP_INJUR,Türkiye,_T,MALE,1755.53
2016,SL_EMP_INJUR,Türkiye,MIGPER,BOTHSEX,350.71
2016,SL_EMP_INJUR,Türkiye,MIGPER,FEMALE,141.35
2016,SL_EMP_INJUR,Türkiye,NONMIG,MALE,1760.21
2016,SL_EMP_INJUR,Türkiye,_T,FEMALE,906.31
2016,SL_EMP_INJUR,Türkiye,NONMIG,BOTHSEX,1536.6
2016,SL_EMP_INJUR,Türkiye,_T,BOTHSEX,1530.31
2016,SL_EMP_INJUR,Türkiye,MIGPER,MALE,536.76
2016,SL_EMP_INJUR,Türkiye,NONMIG,FEMALE,913.57
2017,SL_EMP_INJUR,Türkiye,MIGPER,FEMALE,276.34
2017,SL_EMP_INJUR,Türkiye,NONMIG,FEMALE,1075.29
2017,SL_EMP_INJUR,Türkiye,_T,MALE,2097.34
2017,SL_EMP_INJUR,Türkiye,NONMIG,BOTHSEX,1819.07
2017,SL_EMP_INJUR,Türkiye,NONMIG,MALE,2104.06
2017,SL_EMP_INJUR,Türkiye,MIGPER,BOTHSEX,730.23
2017,SL_EMP_INJUR,Türkiye,_T,BOTHSEX,1812.0
2017,SL_EMP_INJUR,Türkiye,_T,FEMALE,1068.89
2017,SL_EMP_INJUR,Türkiye,MIGPER,MALE,966.4
2018,SL_EMP_INJUR,Türkiye,_T,FEMALE,1330.52
2018,SL_EMP_INJUR,Türkiye,NONMIG,FEMALE,1336.55
2018,SL_EMP_INJUR,Türkiye,MIGPER,MALE,1683.0
2018,SL_EMP_INJUR,Türkiye,NONMIG,BOTHSEX,2210.22
2018,SL_EMP_INJUR,Türkiye,_T,BOTHSEX,2203.13
2018,SL_EMP_INJUR,Türkiye,MIGPER,BOTHSEX,1352.83
2018,SL_EMP_INJUR,Türkiye,NONMIG,MALE,2574.2
2018,SL_EMP_INJUR,Türkiye,_T,MALE,2567.24
2018,SL_EMP_INJUR,Türkiye,MIGPER,FEMALE,689.94
2019,SL_EMP_INJUR,Türkiye,_T,FEMALE,1470.83
2019,SL_EMP_INJUR,Türkiye,NONMIG,MALE,2482.5
2019,SL_EMP_INJUR,Türkiye,NONMIG,FEMALE,1473.87
2019,SL_EMP_INJUR,Türkiye,_T,MALE,2467.32
2019,SL_EMP_INJUR,Türkiye,MIGPER,FEMALE,1177.0
2019,SL_EMP_INJUR,Türkiye,NONMIG,BOTHSEX,2181.81
2019,SL_EMP_INJUR,Türkiye,MIGPER,MALE,1098.14
2019,SL_EMP_INJUR,Türkiye,MIGPER,BOTHSEX,1120.53
2019,SL_EMP_INJUR,Türkiye,_T,BOTHSEX,2170.4
2020,SL_EMP_INJUR,Türkiye,_T,BOTHSEX,1846.8
2020,SL_EMP_INJUR,Türkiye,_T,MALE,2145.5
2006,SL_EMP_INJUR,Mexico,_T,BOTHSEX,2856.0
2007,SL_EMP_INJUR,Mexico,_T,BOTHSEX,3120.0
2007,SL_EMP_INJUR,Mexico,_T,FEMALE,1484.0
2007,SL_EMP_INJUR,Mexico,_T,MALE,4094.0
2008,SL_EMP_INJUR,Mexico,_T,MALE,3641.0
2008,SL_EMP_INJUR,Mexico,_T,BOTHSEX,3554.0
2008,SL_EMP_INJUR,Mexico,_T,FEMALE,1952.0
2009,SL_EMP_INJUR,Mexico,_T,BOTHSEX,3545.0
2009,SL_EMP_INJUR,Mexico,_T,MALE,4350.0
2009,SL_EMP_INJUR,Mexico,_T,FEMALE,2353.0
2010,SL_EMP_INJUR,Mexico,_T,MALE,3652.0
2010,SL_EMP_INJUR,Mexico,_T,FEMALE,3131.0
2010,SL_EMP_INJUR,Mexico,_T,BOTHSEX,3532.0
2011,SL_EMP_INJUR,Mexico,_T,MALE,3723.85
2011,SL_EMP_INJUR,Mexico,_T,FEMALE,3232.23
2011,SL_EMP_INJUR,Mexico,_T,BOTHSEX,3582.36
2012,SL_EMP_INJUR,Mexico,_T,FEMALE,3284.63
2012,SL_EMP_INJUR,Mexico,_T,MALE,3684.3
2012,SL_EMP_INJUR,Mexico,_T,BOTHSEX,3559.2
2020,SL_EMP_INJUR,Türkiye,MIGPER,MALE,965.6
2020,SL_EMP_INJUR,Türkiye,MIGPER,FEMALE,219.1
2020,SL_EMP_INJUR,Türkiye,NONMIG,MALE,2158.3
2020,SL_EMP_INJUR,Türkiye,MIGPER,BOTHSEX,737.8
2020,SL_EMP_INJUR,Türkiye,NONMIG,FEMALE,1141.6
2020,SL_EMP_INJUR,Türkiye,NONMIG,BOTHSEX,1859.0
2013,SL_EMP_INJUR,Mexico,_T,FEMALE,3137.81
2013,SL_EMP_INJUR,Mexico,_T,BOTHSEX,3342.95
2013,SL_EMP_INJUR,Mexico,_T,MALE,3459.89
2014,SL_EMP_INJUR,Mexico,_T,BOTHSEX,3141.18
2014,SL_EMP_INJUR,Mexico,_T,MALE,3253.65
2014,SL_EMP_INJUR,Mexico,_T,FEMALE,2943.23
2020,SL_EMP_INJUR,Türkiye,_T,FEMALE,1131.2
2021,SL_EMP_INJUR,Türkiye,_T,BOTHSEX,2296.2
2021,SL_EMP_INJUR,Türkiye,MIGPER,FEMALE,463.2
2021,SL_EMP_INJUR,Türkiye,MIGPER,BOTHSEX,1003.5
2021,SL_EMP_INJUR,Türkiye,NONMIG,BOTHSEX,2312.7
2021,SL_EMP_INJUR,Türkiye,NONMIG,FEMALE,1404.4
2021,SL_EMP_INJUR,Türkiye,NONMIG,MALE,2707.9
2015,SL_EMP_INJUR,Mexico,_T,BOTHSEX,3134.24
2015,SL_EMP_INJUR,Mexico,_T,MALE,3233.64
2015,SL_EMP_INJUR,Mexico,_T,FEMALE,2961.09
2016,SL_EMP_INJUR,Mexico,_T,FEMALE,2784.41
2016,SL_EMP_INJUR,Mexico,_T,BOTHSEX,2907.57
2016,SL_EMP_INJUR,Mexico,_T,MALE,2979.45
2021,SL_EMP_INJUR,Türkiye,_T,MALE,2688.1
2021,SL_EMP_INJUR,Türkiye,MIGPER,MALE,1204.7
2021,SL_EMP_INJUR,Türkiye,_T,FEMALE,1393.8
2000,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,253.0
2001,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,258.0
2001,SL_EMP_INJUR,Ukraine,_T,FEMALE,85.0
2001,SL_EMP_INJUR,Ukraine,_T,MALE,428.0
2002,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,216.0
2017,SL_EMP_INJUR,Mexico,_T,MALE,3052.19
2017,SL_EMP_INJUR,Mexico,_T,BOTHSEX,3003.42
2017,SL_EMP_INJUR,Mexico,_T,FEMALE,2920.97
2021,SL_EMP_INJUR,Mexico,_T,MALE,2408.0
