Year,SeriesCode,Страна ,Type of waste treatment,Value
2010,EN_HAZ_TREATV,Lithuania,INCINRT,1480.0
2012,EN_HAZ_TREATV,Lithuania,RECYCL,1640.0
2012,EN_HAZ_TREATV,Lithuania,OTHERWM,8238.0
2012,EN_HAZ_TREATV,Lithuania,LANDFIL,23687.0
2012,EN_HAZ_TREATV,Lithuania,INCINRT_EGY,0.0
2012,EN_HAZ_TREATV,Lithuania,INCINRT,1019.0
2014,EN_HAZ_TREATV,Lithuania,RECYCL,2644.0
2014,EN_HAZ_TREATV,Lithuania,LANDFIL,18344.0
2014,EN_HAZ_TREATV,Lithuania,OTHERWM,176.0
2014,EN_HAZ_TREATV,Lithuania,INCINRT_EGY,0.0
2014,EN_HAZ_TREATV,Lithuania,INCINRT,1932.0
2016,EN_HAZ_TREATV,Lithuania,RECYCL,3303.0
2016,EN_HAZ_TREATV,Lithuania,LANDFIL,10441.0
2016,EN_HAZ_TREATV,Lithuania,INCINRT,617.0
2016,EN_HAZ_TREATV,Lithuania,OTHERWM,0.0
2016,EN_HAZ_TREATV,Lithuania,INCINRT_EGY,4024.0
2018,EN_HAZ_TREATV,Lithuania,OTHERWM,0.0
2018,EN_HAZ_TREATV,Lithuania,INCINRT_EGY,5198.0
2018,EN_HAZ_TREATV,Lithuania,INCINRT,727.0
2018,EN_HAZ_TREATV,Lithuania,RECYCL,9372.0
2018,EN_HAZ_TREATV,Lithuania,LANDFIL,18677.0
2020,EN_HAZ_TREATV,Lithuania,LANDFIL,28819.0
2020,EN_HAZ_TREATV,Lithuania,INCINRT_EGY,6647.0
2020,EN_HAZ_TREATV,Lithuania,OTHERWM,0.0
2020,EN_HAZ_TREATV,Lithuania,RECYCL,14019.0
2020,EN_HAZ_TREATV,Lithuania,INCINRT,1970.0
2004,EN_HAZ_TREATV,Luxembourg,OTHERWM,0.0
2004,EN_HAZ_TREATV,Luxembourg,LANDFIL,0.0
2004,EN_HAZ_TREATV,Luxembourg,INCINRT,0.0
2006,EN_HAZ_TREATV,Luxembourg,OTHERWM,0.0
2006,EN_HAZ_TREATV,Luxembourg,INCINRT,0.0
2006,EN_HAZ_TREATV,Luxembourg,LANDFIL,0.0
2008,EN_HAZ_TREATV,Luxembourg,LANDFIL,0.0
2008,EN_HAZ_TREATV,Luxembourg,OTHERWM,0.0
2010,EN_HAZ_TREATV,Luxembourg,OTHERWM,0.0
2010,EN_HAZ_TREATV,Luxembourg,RECYCL,191809.0
2010,EN_HAZ_TREATV,Luxembourg,LANDFIL,0.0
2010,EN_HAZ_TREATV,Luxembourg,INCINRT_EGY,331.0
2010,EN_HAZ_TREATV,Luxembourg,INCINRT,0.0
2012,EN_HAZ_TREATV,Luxembourg,LANDFIL,0.0
2012,EN_HAZ_TREATV,Luxembourg,INCINRT,11.0
2012,EN_HAZ_TREATV,Luxembourg,INCINRT_EGY,341.0
2012,EN_HAZ_TREATV,Luxembourg,OTHERWM,0.0
2012,EN_HAZ_TREATV,Luxembourg,RECYCL,124456.0
2014,EN_HAZ_TREATV,Luxembourg,LANDFIL,0.0
2014,EN_HAZ_TREATV,Luxembourg,INCINRT_EGY,35199.0
2014,EN_HAZ_TREATV,Luxembourg,INCINRT,0.0
2014,EN_HAZ_TREATV,Luxembourg,RECYCL,184295.0
2014,EN_HAZ_TREATV,Luxembourg,OTHERWM,0.0
2016,EN_HAZ_TREATV,Luxembourg,LANDFIL,7.0
2016,EN_HAZ_TREATV,Luxembourg,OTHERWM,0.0
2016,EN_HAZ_TREATV,Luxembourg,INCINRT,11.0
2016,EN_HAZ_TREATV,Luxembourg,INCINRT_EGY,42561.0
2016,EN_HAZ_TREATV,Luxembourg,RECYCL,173375.0
2018,EN_HAZ_TREATV,Luxembourg,LANDFIL,0.0
2018,EN_HAZ_TREATV,Luxembourg,INCINRT_EGY,46686.0
2018,EN_HAZ_TREATV,Luxembourg,OTHERWM,0.0
2018,EN_HAZ_TREATV,Luxembourg,RECYCL,184336.0
2018,EN_HAZ_TREATV,Luxembourg,INCINRT,0.0
2020,EN_HAZ_TREATV,Luxembourg,INCINRT,7.0
2020,EN_HAZ_TREATV,Luxembourg,LANDFIL,0.0
2020,EN_HAZ_TREATV,Luxembourg,RECYCL,211348.0
2020,EN_HAZ_TREATV,Luxembourg,INCINRT_EGY,61776.0
2020,EN_HAZ_TREATV,Luxembourg,OTHERWM,0.0
2004,EN_HAZ_TREATV,Malta,OTHERWM,0.0
2004,EN_HAZ_TREATV,Malta,INCINRT,0.0
2004,EN_HAZ_TREATV,Malta,LANDFIL,0.0
2004,EN_HAZ_TREATV,Malta,INCINRT_EGY,0.0
2006,EN_HAZ_TREATV,Malta,LANDFIL,0.0
2006,EN_HAZ_TREATV,Malta,INCINRT,0.0
2006,EN_HAZ_TREATV,Malta,OTHERWM,0.0
2006,EN_HAZ_TREATV,Malta,INCINRT_EGY,0.0
2008,EN_HAZ_TREATV,Malta,INCINRT_EGY,0.0
2008,EN_HAZ_TREATV,Malta,INCINRT,327.0
2008,EN_HAZ_TREATV,Malta,OTHERWM,0.0
2008,EN_HAZ_TREATV,Malta,LANDFIL,0.0
2010,EN_HAZ_TREATV,Malta,LANDFIL,0.0
2010,EN_HAZ_TREATV,Malta,OTHERWM,0.0
2010,EN_HAZ_TREATV,Malta,RECYCL,2290586.0
2010,EN_HAZ_TREATV,Malta,INCINRT,364.0
2010,EN_HAZ_TREATV,Malta,INCINRT_EGY,0.0
2012,EN_HAZ_TREATV,Malta,INCINRT,502.0
2012,EN_HAZ_TREATV,Malta,INCINRT_EGY,0.0
2012,EN_HAZ_TREATV,Malta,OTHERWM,0.0
2012,EN_HAZ_TREATV,Malta,LANDFIL,0.0
2012,EN_HAZ_TREATV,Malta,RECYCL,2585906.0
2014,EN_HAZ_TREATV,Malta,LANDFIL,0.0
2014,EN_HAZ_TREATV,Malta,INCINRT,438.0
2014,EN_HAZ_TREATV,Malta,INCINRT_EGY,0.0
2014,EN_HAZ_TREATV,Malta,RECYCL,2521121.0
2014,EN_HAZ_TREATV,Malta,OTHERWM,0.0
2016,EN_HAZ_TREATV,Malta,LANDFIL,0.0
2016,EN_HAZ_TREATV,Malta,INCINRT_EGY,0.0
2016,EN_HAZ_TREATV,Malta,RECYCL,3581477.0
2016,EN_HAZ_TREATV,Malta,INCINRT,477.0
2016,EN_HAZ_TREATV,Malta,OTHERWM,0.0
2018,EN_HAZ_TREATV,Malta,INCINRT_EGY,0.0
2018,EN_HAZ_TREATV,Malta,OTHERWM,0.0
2018,EN_HAZ_TREATV,Malta,INCINRT,473.0
2018,EN_HAZ_TREATV,Malta,LANDFIL,0.0
2018,EN_HAZ_TREATV,Malta,RECYCL,3423568.0
2020,EN_HAZ_TREATV,Malta,INCINRT,642.0
2020,EN_HAZ_TREATV,Malta,LANDFIL,0.0
2020,EN_HAZ_TREATV,Malta,RECYCL,3044618.0
2020,EN_HAZ_TREATV,Malta,INCINRT_EGY,0.0
2020,EN_HAZ_TREATV,Malta,OTHERWM,0.0
2000,EN_HAZ_TREATV,Republic of Moldova,RECYCL,1083.0
2000,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,650.0
2000,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,642.0
2001,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,481.0
2001,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,769.0
2001,EN_HAZ_TREATV,Republic of Moldova,RECYCL,652.0
2002,EN_HAZ_TREATV,Republic of Moldova,RECYCL,1108.0
2002,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,498.0
2002,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,1534.0
2003,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,1431.0
2003,EN_HAZ_TREATV,Republic of Moldova,RECYCL,601.0
2003,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,1904.0
2004,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,610.0
2004,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,1034.0
2004,EN_HAZ_TREATV,Republic of Moldova,RECYCL,576.0
2005,EN_HAZ_TREATV,Republic of Moldova,RECYCL,271.0
2005,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,669.0
2005,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,271.0
2006,EN_HAZ_TREATV,Republic of Moldova,RECYCL,780.0
2006,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,273.0
2006,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,554.0
2007,EN_HAZ_TREATV,Republic of Moldova,RECYCL,1478.0
2007,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,1676.0
2007,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,408.0
2008,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,188.0
2008,EN_HAZ_TREATV,Republic of Moldova,RECYCL,800.0
2008,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,886.0
2009,EN_HAZ_TREATV,Republic of Moldova,RECYCL,594.0
2009,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,253.0
2009,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,746.0
2010,EN_HAZ_TREATV,Republic of Moldova,RECYCL,593.0
2010,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,223.0
2010,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,148.0
2011,EN_HAZ_TREATV,Republic of Moldova,RECYCL,874.20001
2011,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,20.0
2011,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,379.70001
2012,EN_HAZ_TREATV,Republic of Moldova,RECYCL,571.40002
2012,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,112.0
2012,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,323.29999
2013,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,647.59998
2013,EN_HAZ_TREATV,Republic of Moldova,RECYCL,834.09998
2013,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,30.3
2014,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,37.7
2014,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,397.29999
2014,EN_HAZ_TREATV,Republic of Moldova,RECYCL,854.20001
2015,EN_HAZ_TREATV,Republic of Moldova,RECYCL,935.40002
2015,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,294.70001
2015,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,24.8
2016,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,106.9
2016,EN_HAZ_TREATV,Republic of Moldova,RECYCL,2277.3999
2016,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,597.09998
2017,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,679.29999
2017,EN_HAZ_TREATV,Republic of Moldova,RECYCL,6167.8999
2017,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,767.70001
2018,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,1975.40002
2018,EN_HAZ_TREATV,Republic of Moldova,RECYCL,4582.1001
2018,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,127.7
2019,EN_HAZ_TREATV,Republic of Moldova,LANDFIL,19.2
2019,EN_HAZ_TREATV,Republic of Moldova,RECYCL,4570.1001
2019,EN_HAZ_TREATV,Republic of Moldova,OTHERWM,370.89999
2008,EN_HAZ_TREATV,Montenegro,INCINRT_EGY,0.0
2010,EN_HAZ_TREATV,Montenegro,INCINRT_EGY,10.0
2010,EN_HAZ_TREATV,Montenegro,RECYCL,3899.0
2012,EN_HAZ_TREATV,Montenegro,RECYCL,4900.0
2012,EN_HAZ_TREATV,Montenegro,LANDFIL,206382.0
2012,EN_HAZ_TREATV,Montenegro,OTHERWM,0.0
2012,EN_HAZ_TREATV,Montenegro,INCINRT_EGY,0.0
2012,EN_HAZ_TREATV,Montenegro,INCINRT,8.0
2014,EN_HAZ_TREATV,Montenegro,INCINRT,1.0
2014,EN_HAZ_TREATV,Montenegro,INCINRT_EGY,0.0
2014,EN_HAZ_TREATV,Montenegro,RECYCL,0.0
2014,EN_HAZ_TREATV,Montenegro,LANDFIL,262882.0
2014,EN_HAZ_TREATV,Montenegro,OTHERWM,100.0
2016,EN_HAZ_TREATV,Montenegro,INCINRT,2.0
2016,EN_HAZ_TREATV,Montenegro,LANDFIL,321800.0
2016,EN_HAZ_TREATV,Montenegro,OTHERWM,34.0
2018,EN_HAZ_TREATV,Montenegro,INCINRT_EGY,0.0
2018,EN_HAZ_TREATV,Montenegro,LANDFIL,335201.0
2018,EN_HAZ_TREATV,Montenegro,OTHERWM,107.0
2018,EN_HAZ_TREATV,Montenegro,RECYCL,15157.0
2018,EN_HAZ_TREATV,Montenegro,INCINRT,0.0
2020,EN_HAZ_TREATV,Montenegro,RECYCL,4159.0
2020,EN_HAZ_TREATV,Montenegro,INCINRT_EGY,0.0
2020,EN_HAZ_TREATV,Montenegro,OTHERWM,67.0
2020,EN_HAZ_TREATV,Montenegro,LANDFIL,315912.0
2020,EN_HAZ_TREATV,Montenegro,INCINRT,0.0
2004,EN_HAZ_TREATV,Netherlands (Kingdom of the),LANDFIL,544724.0
2004,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT,335925.0
2004,EN_HAZ_TREATV,Netherlands (Kingdom of the),OTHERWM,219547.0
2004,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,111848.0
2006,EN_HAZ_TREATV,Netherlands (Kingdom of the),OTHERWM,239820.0
2006,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT,299953.0
2006,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,238096.0
2006,EN_HAZ_TREATV,Netherlands (Kingdom of the),LANDFIL,973305.0
2008,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT,364120.0
2008,EN_HAZ_TREATV,Netherlands (Kingdom of the),LANDFIL,1056166.0
2008,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,191842.0
2008,EN_HAZ_TREATV,Netherlands (Kingdom of the),OTHERWM,224535.0
2010,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT,493902.0
2010,EN_HAZ_TREATV,Netherlands (Kingdom of the),RECYCL,196956.0
2010,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,205837.0
2010,EN_HAZ_TREATV,Netherlands (Kingdom of the),LANDFIL,809502.0
2010,EN_HAZ_TREATV,Netherlands (Kingdom of the),OTHERWM,4246.0
2012,EN_HAZ_TREATV,Netherlands (Kingdom of the),LANDFIL,1128025.0
2012,EN_HAZ_TREATV,Netherlands (Kingdom of the),RECYCL,86393.0
2012,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,184575.0
2012,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT,544584.0
2012,EN_HAZ_TREATV,Netherlands (Kingdom of the),OTHERWM,8612.0
2014,EN_HAZ_TREATV,Netherlands (Kingdom of the),RECYCL,164800.0
2014,EN_HAZ_TREATV,Netherlands (Kingdom of the),OTHERWM,39009.0
2014,EN_HAZ_TREATV,Netherlands (Kingdom of the),LANDFIL,1373492.0
2014,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT,331812.0
2014,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,269081.0
2016,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,386016.0
2016,EN_HAZ_TREATV,Netherlands (Kingdom of the),LANDFIL,1008182.0
2016,EN_HAZ_TREATV,Netherlands (Kingdom of the),RECYCL,162296.0
2016,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT,330102.0
2016,EN_HAZ_TREATV,Netherlands (Kingdom of the),OTHERWM,45386.0
2018,EN_HAZ_TREATV,Netherlands (Kingdom of the),LANDFIL,1037007.0
2018,EN_HAZ_TREATV,Netherlands (Kingdom of the),RECYCL,174021.0
2018,EN_HAZ_TREATV,Netherlands (Kingdom of the),OTHERWM,46130.0
2018,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT,394446.0
2018,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,373659.0
2020,EN_HAZ_TREATV,Netherlands (Kingdom of the),OTHERWM,36328.0
2020,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT,298845.0
2020,EN_HAZ_TREATV,Netherlands (Kingdom of the),LANDFIL,1145403.0
2020,EN_HAZ_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,392011.0
2020,EN_HAZ_TREATV,Netherlands (Kingdom of the),RECYCL,124900.0
2004,EN_HAZ_TREATV,Norway,INCINRT,1405.0
2004,EN_HAZ_TREATV,Norway,LANDFIL,919780.0
2004,EN_HAZ_TREATV,Norway,INCINRT_EGY,171932.0
2004,EN_HAZ_TREATV,Norway,OTHERWM,34060.0
2006,EN_HAZ_TREATV,Norway,LANDFIL,1122502.0
2006,EN_HAZ_TREATV,Norway,INCINRT_EGY,13639.0
2006,EN_HAZ_TREATV,Norway,OTHERWM,58402.0
2018,EN_HAZ_TREATV,United Kingdom of Great Britain and Northern Ireland,INCINRT,310784.0
2018,EN_HAZ_TREATV,United Kingdom of Great Britain and Northern Ireland,INCINRT_EGY,0.0
2018,EN_HAZ_TREATV,United Kingdom of Great Britain and Northern Ireland,RECYCL,2206.0
2018,EN_HAZ_TREATV,United Kingdom of Great Britain and Northern Ireland,LANDFIL,817866.0
2018,EN_HAZ_TREATV,United Kingdom of Great Britain and Northern Ireland,OTHERWM,0.0
2020,EN_HAZ_TREATV,United Kingdom of Great Britain and Northern Ireland,RECYCL,2588.0
2020,EN_HAZ_TREATV,United Kingdom of Great Britain and Northern Ireland,INCINRT_EGY,5.0
2006,EN_HAZ_TREATV,Norway,INCINRT,9729.0
2008,EN_HAZ_TREATV,Norway,LANDFIL,1021516.0
2008,EN_HAZ_TREATV,Norway,OTHERWM,0.0
2008,EN_HAZ_TREATV,Norway,INCINRT,45227.0
2008,EN_HAZ_TREATV,Norway,INCINRT_EGY,11057.0
2010,EN_HAZ_TREATV,Norway,RECYCL,254814.0
2010,EN_HAZ_TREATV,Norway,OTHERWM,0.0
2010,EN_HAZ_TREATV,Norway,INCINRT_EGY,124219.0
2010,EN_HAZ_TREATV,Norway,LANDFIL,627234.0
2010,EN_HAZ_TREATV,Norway,LANDFIL,627234.0
