Year,SeriesCode,Страна ,Location,Value
2002,SH_SAN_SAFE,Sweden,RURAL,91.10804
2003,SH_SAN_SAFE,Sweden,URBAN,95.81884
2003,SH_SAN_SAFE,Sweden,ALLAREA,95.08014
2012,SH_SAN_SAFE,Latvia,ALLAREA,75.00398
2013,SH_SAN_SAFE,Latvia,ALLAREA,76.14852
2014,SH_SAN_SAFE,Latvia,ALLAREA,77.30085
2015,SH_SAN_SAFE,Latvia,ALLAREA,78.62237
2016,SH_SAN_SAFE,Latvia,ALLAREA,79.95764
2017,SH_SAN_SAFE,Latvia,ALLAREA,81.30655
2018,SH_SAN_SAFE,Latvia,ALLAREA,82.45056
2019,SH_SAN_SAFE,Latvia,ALLAREA,83.60608
2020,SH_SAN_SAFE,Latvia,ALLAREA,84.67664
2021,SH_SAN_SAFE,Latvia,ALLAREA,85.2434
2010,SH_SAN_SAFE,Czechia,ALLAREA,86.05246
2011,SH_SAN_SAFE,Czechia,ALLAREA,86.08371
2012,SH_SAN_SAFE,Czechia,ALLAREA,86.39684
2013,SH_SAN_SAFE,Czechia,ALLAREA,86.7232
2014,SH_SAN_SAFE,Czechia,ALLAREA,87.05016
2015,SH_SAN_SAFE,Czechia,ALLAREA,87.37755
2016,SH_SAN_SAFE,Czechia,ALLAREA,87.70577
2017,SH_SAN_SAFE,Czechia,ALLAREA,88.03481
2018,SH_SAN_SAFE,Czechia,ALLAREA,88.36443
2019,SH_SAN_SAFE,Czechia,ALLAREA,88.69488
2003,SH_SAN_SAFE,Sweden,RURAL,91.14471
2004,SH_SAN_SAFE,Sweden,URBAN,95.83134
2004,SH_SAN_SAFE,Sweden,RURAL,91.18137
2004,SH_SAN_SAFE,Sweden,ALLAREA,95.09934
2005,SH_SAN_SAFE,Sweden,ALLAREA,95.11847
2005,SH_SAN_SAFE,Sweden,RURAL,91.21804
2005,SH_SAN_SAFE,Sweden,URBAN,95.84384
2006,SH_SAN_SAFE,Sweden,ALLAREA,95.13986
2006,SH_SAN_SAFE,Sweden,RURAL,91.2547
2006,SH_SAN_SAFE,Sweden,URBAN,95.85634
2007,SH_SAN_SAFE,Sweden,ALLAREA,95.16336
2007,SH_SAN_SAFE,Sweden,RURAL,91.29136
2007,SH_SAN_SAFE,Sweden,URBAN,95.86884
2008,SH_SAN_SAFE,Sweden,ALLAREA,95.18677
2008,SH_SAN_SAFE,Sweden,URBAN,95.88134
2008,SH_SAN_SAFE,Sweden,RURAL,91.32803
2009,SH_SAN_SAFE,Sweden,RURAL,91.36469
2009,SH_SAN_SAFE,Sweden,URBAN,95.89384
2009,SH_SAN_SAFE,Sweden,ALLAREA,95.21003
2010,SH_SAN_SAFE,Sweden,URBAN,95.90634
2000,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2001,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2002,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2003,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2004,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2005,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2006,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2007,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2008,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2009,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2010,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2011,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2012,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2013,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2014,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2015,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2016,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2017,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2018,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2019,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2010,SH_SAN_SAFE,Sweden,RURAL,91.40136
2010,SH_SAN_SAFE,Sweden,ALLAREA,95.23311
2011,SH_SAN_SAFE,Sweden,ALLAREA,95.26002
2011,SH_SAN_SAFE,Sweden,RURAL,91.43802
2011,SH_SAN_SAFE,Sweden,URBAN,95.91884
2012,SH_SAN_SAFE,Sweden,ALLAREA,95.29047
2012,SH_SAN_SAFE,Sweden,RURAL,91.47468
2012,SH_SAN_SAFE,Sweden,URBAN,95.93134
2013,SH_SAN_SAFE,Sweden,ALLAREA,95.32045
2013,SH_SAN_SAFE,Sweden,RURAL,91.51135
2020,SH_SAN_SAFE,Czechia,ALLAREA,89.02614
2021,SH_SAN_SAFE,Czechia,ALLAREA,89.35823
2022,SH_SAN_SAFE,Czechia,ALLAREA,89.69113
2000,SH_SAN_SAFE,Denmark,ALLAREA,94.4719
2001,SH_SAN_SAFE,Denmark,ALLAREA,94.4719
2002,SH_SAN_SAFE,Denmark,ALLAREA,94.4719
2003,SH_SAN_SAFE,Denmark,ALLAREA,94.4719
2004,SH_SAN_SAFE,Denmark,ALLAREA,94.4719
2005,SH_SAN_SAFE,Denmark,ALLAREA,94.4719
2006,SH_SAN_SAFE,Denmark,ALLAREA,94.4719
2020,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2021,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2022,SH_SAN_SAFE,Liechtenstein,ALLAREA,96.22128
2000,SH_SAN_SAFE,Lithuania,RURAL,63.28984
2000,SH_SAN_SAFE,Lithuania,URBAN,88.87921
2000,SH_SAN_SAFE,Lithuania,ALLAREA,80.43114
2001,SH_SAN_SAFE,Lithuania,ALLAREA,80.81108
2001,SH_SAN_SAFE,Lithuania,RURAL,64.2247
2001,SH_SAN_SAFE,Lithuania,URBAN,89.01045
2002,SH_SAN_SAFE,Lithuania,ALLAREA,81.18634
2007,SH_SAN_SAFE,Denmark,ALLAREA,94.4719
2008,SH_SAN_SAFE,Denmark,ALLAREA,94.8389
2009,SH_SAN_SAFE,Denmark,ALLAREA,95.20349
2010,SH_SAN_SAFE,Denmark,ALLAREA,95.56569
2011,SH_SAN_SAFE,Denmark,ALLAREA,95.92549
2012,SH_SAN_SAFE,Denmark,ALLAREA,96.2829
2013,SH_SAN_SAFE,Denmark,ALLAREA,96.63793
2014,SH_SAN_SAFE,Denmark,ALLAREA,96.99058
2015,SH_SAN_SAFE,Denmark,ALLAREA,97.34087
2016,SH_SAN_SAFE,Denmark,ALLAREA,97.68877
2013,SH_SAN_SAFE,Sweden,URBAN,95.94384
2014,SH_SAN_SAFE,Sweden,RURAL,91.54801
2014,SH_SAN_SAFE,Sweden,ALLAREA,95.35006
2014,SH_SAN_SAFE,Sweden,URBAN,95.95634
2015,SH_SAN_SAFE,Sweden,RURAL,91.58468
2015,SH_SAN_SAFE,Sweden,URBAN,95.96883
2015,SH_SAN_SAFE,Sweden,ALLAREA,95.3793
2016,SH_SAN_SAFE,Sweden,ALLAREA,95.40808
2016,SH_SAN_SAFE,Sweden,RURAL,91.62134
2016,SH_SAN_SAFE,Sweden,URBAN,95.98133
2011,SH_SAN_SAFE,Austria,RURAL,99.26274
2011,SH_SAN_SAFE,Austria,URBAN,99.97218
2012,SH_SAN_SAFE,Austria,ALLAREA,99.66637
2012,SH_SAN_SAFE,Austria,RURAL,99.26274
2012,SH_SAN_SAFE,Austria,URBAN,99.96905
2013,SH_SAN_SAFE,Austria,ALLAREA,99.66591
2013,SH_SAN_SAFE,Austria,URBAN,99.96591
2013,SH_SAN_SAFE,Austria,RURAL,99.26274
2014,SH_SAN_SAFE,Austria,ALLAREA,99.66545
2014,SH_SAN_SAFE,Austria,RURAL,99.26274
2002,SH_SAN_SAFE,Lithuania,URBAN,89.1417
2002,SH_SAN_SAFE,Lithuania,RURAL,65.15956
2003,SH_SAN_SAFE,Lithuania,ALLAREA,81.56307
2003,SH_SAN_SAFE,Lithuania,RURAL,66.09443
2003,SH_SAN_SAFE,Lithuania,URBAN,89.27294
2004,SH_SAN_SAFE,Lithuania,ALLAREA,81.94126
2004,SH_SAN_SAFE,Lithuania,RURAL,67.02929
2004,SH_SAN_SAFE,Lithuania,URBAN,89.40418
2005,SH_SAN_SAFE,Lithuania,ALLAREA,82.33817
2005,SH_SAN_SAFE,Lithuania,RURAL,67.96415
2017,SH_SAN_SAFE,Sweden,ALLAREA,95.43651
2017,SH_SAN_SAFE,Sweden,RURAL,91.65801
2017,SH_SAN_SAFE,Sweden,URBAN,95.99383
2018,SH_SAN_SAFE,Sweden,ALLAREA,95.4644
2018,SH_SAN_SAFE,Sweden,URBAN,96.00633
2018,SH_SAN_SAFE,Sweden,RURAL,91.69467
2019,SH_SAN_SAFE,Sweden,URBAN,96.01883
2019,SH_SAN_SAFE,Sweden,ALLAREA,95.49181
2019,SH_SAN_SAFE,Sweden,RURAL,91.73133
2020,SH_SAN_SAFE,Sweden,ALLAREA,95.51875
2017,SH_SAN_SAFE,Denmark,ALLAREA,98.03433
2018,SH_SAN_SAFE,Denmark,ALLAREA,98.37754
2019,SH_SAN_SAFE,Denmark,ALLAREA,98.55531
2020,SH_SAN_SAFE,Denmark,ALLAREA,98.64052
2021,SH_SAN_SAFE,Denmark,ALLAREA,98.7227
2022,SH_SAN_SAFE,Denmark,ALLAREA,98.80183
2000,SH_SAN_SAFE,Estonia,URBAN,94.57086
2000,SH_SAN_SAFE,Estonia,ALLAREA,91.67024
2001,SH_SAN_SAFE,Estonia,ALLAREA,91.54686
2001,SH_SAN_SAFE,Estonia,URBAN,94.65166
2020,SH_SAN_SAFE,Sweden,RURAL,91.768
2020,SH_SAN_SAFE,Sweden,URBAN,96.03133
2021,SH_SAN_SAFE,Sweden,ALLAREA,95.54522
2021,SH_SAN_SAFE,Sweden,RURAL,91.80466
2021,SH_SAN_SAFE,Sweden,URBAN,96.04383
2022,SH_SAN_SAFE,Sweden,ALLAREA,95.55599
2022,SH_SAN_SAFE,Sweden,RURAL,91.80466
2022,SH_SAN_SAFE,Sweden,URBAN,96.04383
2000,SH_SAN_SAFE,Switzerland,ALLAREA,98.70472
2000,SH_SAN_SAFE,Switzerland,URBAN,99.84995
2005,SH_SAN_SAFE,Lithuania,URBAN,89.53543
2006,SH_SAN_SAFE,Lithuania,URBAN,89.66667
2006,SH_SAN_SAFE,Lithuania,ALLAREA,82.75228
2006,SH_SAN_SAFE,Lithuania,RURAL,68.89901
2007,SH_SAN_SAFE,Lithuania,URBAN,89.79791
2007,SH_SAN_SAFE,Lithuania,ALLAREA,83.16526
2007,SH_SAN_SAFE,Lithuania,RURAL,69.83387
2008,SH_SAN_SAFE,Lithuania,ALLAREA,83.57709
2008,SH_SAN_SAFE,Lithuania,RURAL,70.76873
2008,SH_SAN_SAFE,Lithuania,URBAN,89.92915
2002,SH_SAN_SAFE,Estonia,ALLAREA,91.42045
2002,SH_SAN_SAFE,Estonia,URBAN,94.73246
2003,SH_SAN_SAFE,Estonia,ALLAREA,91.25463
2003,SH_SAN_SAFE,Estonia,URBAN,94.7761
2004,SH_SAN_SAFE,Estonia,URBAN,94.90574
2004,SH_SAN_SAFE,Estonia,ALLAREA,91.17014
2005,SH_SAN_SAFE,Estonia,URBAN,95.03571
2005,SH_SAN_SAFE,Estonia,ALLAREA,91.08431
2006,SH_SAN_SAFE,Estonia,ALLAREA,90.99701
2006,SH_SAN_SAFE,Estonia,URBAN,95.16602
2000,SH_SAN_SAFE,Switzerland,RURAL,95.54732
2001,SH_SAN_SAFE,Switzerland,URBAN,99.84995
2001,SH_SAN_SAFE,Switzerland,ALLAREA,98.70438
2001,SH_SAN_SAFE,Switzerland,RURAL,95.54732
2002,SH_SAN_SAFE,Switzerland,URBAN,99.84995
2002,SH_SAN_SAFE,Switzerland,RURAL,95.54732
2002,SH_SAN_SAFE,Switzerland,ALLAREA,98.70549
2003,SH_SAN_SAFE,Switzerland,URBAN,99.84995
2003,SH_SAN_SAFE,Switzerland,RURAL,95.54732
2003,SH_SAN_SAFE,Switzerland,ALLAREA,98.70661
2009,SH_SAN_SAFE,Lithuania,ALLAREA,84.02396
2009,SH_SAN_SAFE,Lithuania,RURAL,71.7999
2009,SH_SAN_SAFE,Lithuania,URBAN,90.0879
2010,SH_SAN_SAFE,Lithuania,RURAL,72.83358
2010,SH_SAN_SAFE,Lithuania,URBAN,90.25135
2010,SH_SAN_SAFE,Lithuania,ALLAREA,84.46117
2011,SH_SAN_SAFE,Lithuania,RURAL,74.37856
2011,SH_SAN_SAFE,Lithuania,ALLAREA,85.51693
2011,SH_SAN_SAFE,Lithuania,URBAN,91.0675
2012,SH_SAN_SAFE,Lithuania,URBAN,91.88621
2004,SH_SAN_SAFE,Switzerland,ALLAREA,98.70769
2004,SH_SAN_SAFE,Switzerland,RURAL,95.54732
2004,SH_SAN_SAFE,Switzerland,URBAN,99.84995
2005,SH_SAN_SAFE,Switzerland,ALLAREA,98.70881
2005,SH_SAN_SAFE,Switzerland,RURAL,95.54732
2005,SH_SAN_SAFE,Switzerland,URBAN,99.84995
2006,SH_SAN_SAFE,Switzerland,ALLAREA,98.70993
2006,SH_SAN_SAFE,Switzerland,RURAL,95.54732
2006,SH_SAN_SAFE,Switzerland,URBAN,99.84995
2007,SH_SAN_SAFE,Switzerland,ALLAREA,98.71104
2007,SH_SAN_SAFE,Switzerland,RURAL,95.54732
2007,SH_SAN_SAFE,Switzerland,URBAN,99.84995
2008,SH_SAN_SAFE,Switzerland,RURAL,95.54732
2008,SH_SAN_SAFE,Switzerland,URBAN,99.84995
2008,SH_SAN_SAFE,Switzerland,ALLAREA,98.71216
2009,SH_SAN_SAFE,Switzerland,URBAN,99.84995
2009,SH_SAN_SAFE,Switzerland,ALLAREA,98.71323
2009,SH_SAN_SAFE,Switzerland,RURAL,95.54732
2010,SH_SAN_SAFE,Switzerland,ALLAREA,98.71435
2010,SH_SAN_SAFE,Switzerland,RURAL,95.54732
2012,SH_SAN_SAFE,Lithuania,ALLAREA,86.60586
2012,SH_SAN_SAFE,Lithuania,RURAL,75.95083
2013,SH_SAN_SAFE,Lithuania,ALLAREA,87.70853
2013,SH_SAN_SAFE,Lithuania,RURAL,77.55482
2013,SH_SAN_SAFE,Lithuania,URBAN,92.71278
2014,SH_SAN_SAFE,Lithuania,RURAL,79.21902
2014,SH_SAN_SAFE,Lithuania,ALLAREA,88.8309
2014,SH_SAN_SAFE,Lithuania,URBAN,93.54201
2015,SH_SAN_SAFE,Lithuania,URBAN,94.37391
2015,SH_SAN_SAFE,Lithuania,RURAL,80.89441
2010,SH_SAN_SAFE,Switzerland,URBAN,99.84995
2011,SH_SAN_SAFE,Switzerland,ALLAREA,98.80555
2011,SH_SAN_SAFE,Switzerland,RURAL,95.88924
2011,SH_SAN_SAFE,Switzerland,URBAN,99.84995
2012,SH_SAN_SAFE,Switzerland,ALLAREA,98.89651
2012,SH_SAN_SAFE,Switzerland,RURAL,96.23115
2012,SH_SAN_SAFE,Switzerland,URBAN,99.84995
2013,SH_SAN_SAFE,Switzerland,URBAN,99.85416
2013,SH_SAN_SAFE,Switzerland,ALLAREA,98.99355
2013,SH_SAN_SAFE,Switzerland,RURAL,96.58511
2014,SH_SAN_SAFE,Switzerland,RURAL,97.0173
2014,SH_SAN_SAFE,Switzerland,URBAN,99.86078
2014,SH_SAN_SAFE,Switzerland,ALLAREA,99.11283
2015,SH_SAN_SAFE,Switzerland,RURAL,97.44949
2015,SH_SAN_SAFE,Switzerland,URBAN,99.8674
2015,SH_SAN_SAFE,Switzerland,ALLAREA,99.23192
2016,SH_SAN_SAFE,Switzerland,URBAN,99.87402
2016,SH_SAN_SAFE,Switzerland,ALLAREA,99.35081
2016,SH_SAN_SAFE,Switzerland,RURAL,97.88168
2017,SH_SAN_SAFE,Switzerland,URBAN,99.88064
2017,SH_SAN_SAFE,Switzerland,ALLAREA,99.46827
2017,SH_SAN_SAFE,Switzerland,RURAL,98.30905
2018,SH_SAN_SAFE,Switzerland,ALLAREA,99.58413
2018,SH_SAN_SAFE,Switzerland,RURAL,98.73041
2018,SH_SAN_SAFE,Switzerland,URBAN,99.88726
2019,SH_SAN_SAFE,Switzerland,ALLAREA,99.69981
2019,SH_SAN_SAFE,Switzerland,RURAL,99.15176
2019,SH_SAN_SAFE,Switzerland,URBAN,99.89388
2020,SH_SAN_SAFE,Switzerland,RURAL,99.57312
2020,SH_SAN_SAFE,Switzerland,URBAN,99.8999
2015,SH_SAN_SAFE,Lithuania,ALLAREA,89.95668
2016,SH_SAN_SAFE,Lithuania,URBAN,95.20846
2016,SH_SAN_SAFE,Lithuania,RURAL,82.58103
2016,SH_SAN_SAFE,Lithuania,ALLAREA,91.08763
2017,SH_SAN_SAFE,Lithuania,URBAN,96.04569
2017,SH_SAN_SAFE,Lithuania,RURAL,84.2789
2017,SH_SAN_SAFE,Lithuania,ALLAREA,92.22336
2018,SH_SAN_SAFE,Lithuania,RURAL,85.87248
2018,SH_SAN_SAFE,Lithuania,ALLAREA,93.23426
2018,SH_SAN_SAFE,Lithuania,URBAN,96.74997
2007,SH_SAN_SAFE,Estonia,ALLAREA,90.90836
2007,SH_SAN_SAFE,Estonia,URBAN,95.29667
2008,SH_SAN_SAFE,Estonia,URBAN,95.42766
2008,SH_SAN_SAFE,Estonia,ALLAREA,90.81836
2009,SH_SAN_SAFE,Estonia,URBAN,95.55898
2009,SH_SAN_SAFE,Estonia,ALLAREA,90.72701
2010,SH_SAN_SAFE,Estonia,ALLAREA,90.63414
2010,SH_SAN_SAFE,Estonia,URBAN,95.69064
2011,SH_SAN_SAFE,Estonia,URBAN,95.82263
2011,SH_SAN_SAFE,Estonia,ALLAREA,90.53991
2020,SH_SAN_SAFE,Switzerland,ALLAREA,99.81466
2021,SH_SAN_SAFE,Switzerland,RURAL,99.57312
2021,SH_SAN_SAFE,Switzerland,URBAN,99.8999
2021,SH_SAN_SAFE,Switzerland,ALLAREA,99.81492
2022,SH_SAN_SAFE,Switzerland,RURAL,99.57312
2022,SH_SAN_SAFE,Switzerland,ALLAREA,99.81524
2022,SH_SAN_SAFE,Switzerland,URBAN,99.8999
2000,SH_SAN_SAFE,Таджикистан,RURAL,54.96427
2001,SH_SAN_SAFE,Таджикистан,RURAL,55.23145
2002,SH_SAN_SAFE,Таджикистан,RURAL,55.49863
2003,SH_SAN_SAFE,Таджикистан,RURAL,55.76581
2004,SH_SAN_SAFE,Таджикистан,RURAL,56.07709
2005,SH_SAN_SAFE,Таджикистан,RURAL,56.33038
2006,SH_SAN_SAFE,Таджикистан,RURAL,56.53936
2007,SH_SAN_SAFE,Таджикистан,RURAL,56.7486
2008,SH_SAN_SAFE,Таджикистан,RURAL,56.9581
2009,SH_SAN_SAFE,Таджикистан,RURAL,57.16785
2010,SH_SAN_SAFE,Таджикистан,RURAL,57.37787
2011,SH_SAN_SAFE,Таджикистан,RURAL,57.58814
2012,SH_SAN_SAFE,Таджикистан,RURAL,57.79867
2014,SH_SAN_SAFE,Austria,URBAN,99.96278
2015,SH_SAN_SAFE,Austria,URBAN,99.95964
2015,SH_SAN_SAFE,Austria,ALLAREA,99.66496
2015,SH_SAN_SAFE,Austria,RURAL,99.26274
2016,SH_SAN_SAFE,Austria,ALLAREA,99.66447
2016,SH_SAN_SAFE,Austria,RURAL,99.26274
2016,SH_SAN_SAFE,Austria,URBAN,99.9565
2017,SH_SAN_SAFE,Austria,URBAN,99.95337
2017,SH_SAN_SAFE,Austria,ALLAREA,99.66396
2017,SH_SAN_SAFE,Austria,RURAL,99.26274
2013,SH_SAN_SAFE,Таджикистан,RURAL,58.00946
2014,SH_SAN_SAFE,Таджикистан,RURAL,58.22051
2015,SH_SAN_SAFE,Таджикистан,RURAL,58.43182
2016,SH_SAN_SAFE,Таджикистан,RURAL,58.64339
2017,SH_SAN_SAFE,Таджикистан,RURAL,58.85521
2018,SH_SAN_SAFE,Таджикистан,RURAL,59.0673
2019,SH_SAN_SAFE,Таджикистан,RURAL,59.26222
2020,SH_SAN_SAFE,Таджикистан,RURAL,59.26222
2021,SH_SAN_SAFE,Таджикистан,RURAL,59.26222
2022,SH_SAN_SAFE,Таджикистан,RURAL,59.26222
2012,SH_SAN_SAFE,Estonia,URBAN,95.95495
2012,SH_SAN_SAFE,Estonia,ALLAREA,90.46796
2013,SH_SAN_SAFE,Estonia,URBAN,96.0876
2013,SH_SAN_SAFE,Estonia,ALLAREA,90.42113
2014,SH_SAN_SAFE,Estonia,URBAN,96.22058
2014,SH_SAN_SAFE,Estonia,ALLAREA,90.37631
2015,SH_SAN_SAFE,Estonia,URBAN,96.41547
2015,SH_SAN_SAFE,Estonia,ALLAREA,90.38788
2016,SH_SAN_SAFE,Estonia,URBAN,96.61094
2016,SH_SAN_SAFE,Estonia,ALLAREA,90.40168
2019,SH_SAN_SAFE,Lithuania,URBAN,96.93989
2019,SH_SAN_SAFE,Lithuania,ALLAREA,93.75529
2019,SH_SAN_SAFE,Lithuania,RURAL,87.03292
2020,SH_SAN_SAFE,Lithuania,URBAN,97.12992
2020,SH_SAN_SAFE,Lithuania,RURAL,88.19613
2020,SH_SAN_SAFE,Lithuania,ALLAREA,94.27522
2021,SH_SAN_SAFE,Lithuania,URBAN,97.32007
2021,SH_SAN_SAFE,Lithuania,RURAL,89.36212
2021,SH_SAN_SAFE,Lithuania,ALLAREA,94.79334
2022,SH_SAN_SAFE,Lithuania,ALLAREA,95.30674
2018,SH_SAN_SAFE,Austria,ALLAREA,99.66536
2018,SH_SAN_SAFE,Austria,RURAL,99.26274
2018,SH_SAN_SAFE,Austria,URBAN,99.95337
2019,SH_SAN_SAFE,Austria,ALLAREA,99.66686
2019,SH_SAN_SAFE,Austria,RURAL,99.26274
2019,SH_SAN_SAFE,Austria,URBAN,99.95337
2020,SH_SAN_SAFE,Austria,RURAL,99.26274
2020,SH_SAN_SAFE,Austria,URBAN,99.95337
2020,SH_SAN_SAFE,Austria,ALLAREA,99.66847
2021,SH_SAN_SAFE,Austria,ALLAREA,99.67018
2017,SH_SAN_SAFE,Estonia,ALLAREA,90.41914
2017,SH_SAN_SAFE,Estonia,URBAN,96.80698
2018,SH_SAN_SAFE,Estonia,URBAN,97.0036
2018,SH_SAN_SAFE,Estonia,ALLAREA,90.44082
2019,SH_SAN_SAFE,Estonia,ALLAREA,90.41254
2019,SH_SAN_SAFE,Estonia,URBAN,97.14011
2020,SH_SAN_SAFE,Estonia,ALLAREA,90.41973
2020,SH_SAN_SAFE,Estonia,URBAN,97.337
2021,SH_SAN_SAFE,Estonia,ALLAREA,90.41785
2021,SH_SAN_SAFE,Estonia,URBAN,97.53389
2022,SH_SAN_SAFE,Lithuania,RURAL,90.5286
2022,SH_SAN_SAFE,Lithuania,URBAN,97.50755
2000,SH_SAN_SAFE,Luxembourg,RURAL,85.90963
2000,SH_SAN_SAFE,Luxembourg,ALLAREA,92.15801
2000,SH_SAN_SAFE,Luxembourg,URBAN,93.32911
2001,SH_SAN_SAFE,Luxembourg,RURAL,85.90442
2001,SH_SAN_SAFE,Luxembourg,URBAN,93.32911
2001,SH_SAN_SAFE,Luxembourg,ALLAREA,92.20374
2002,SH_SAN_SAFE,Luxembourg,RURAL,85.89922
2002,SH_SAN_SAFE,Luxembourg,URBAN,93.32911
2000,SH_SAN_SAFE,United Arab Emirates,RURAL,98.49185
2000,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.44043
2000,SH_SAN_SAFE,United Arab Emirates,URBAN,98.42777
2001,SH_SAN_SAFE,United Arab Emirates,URBAN,98.42777
2001,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.44017
2001,SH_SAN_SAFE,United Arab Emirates,RURAL,98.49185
2002,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.4399
2002,SH_SAN_SAFE,United Arab Emirates,URBAN,98.42777
2002,SH_SAN_SAFE,United Arab Emirates,RURAL,98.49185
2003,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.43964
2002,SH_SAN_SAFE,Luxembourg,ALLAREA,92.23684
2003,SH_SAN_SAFE,Luxembourg,ALLAREA,92.26909
2003,SH_SAN_SAFE,Luxembourg,RURAL,85.89401
2003,SH_SAN_SAFE,Luxembourg,URBAN,93.32911
2004,SH_SAN_SAFE,Luxembourg,URBAN,93.32824
2004,SH_SAN_SAFE,Luxembourg,RURAL,85.8888
2004,SH_SAN_SAFE,Luxembourg,ALLAREA,92.29989
2005,SH_SAN_SAFE,Luxembourg,URBAN,93.32702
2005,SH_SAN_SAFE,Luxembourg,ALLAREA,92.32945
2005,SH_SAN_SAFE,Luxembourg,RURAL,85.8836
2022,SH_SAN_SAFE,Estonia,URBAN,97.73078
2022,SH_SAN_SAFE,Estonia,ALLAREA,90.42082
2000,SH_SAN_SAFE,Finland,ALLAREA,86.48216
2001,SH_SAN_SAFE,Finland,ALLAREA,86.64252
2002,SH_SAN_SAFE,Finland,ALLAREA,86.8029
2003,SH_SAN_SAFE,Finland,ALLAREA,86.96327
2004,SH_SAN_SAFE,Finland,ALLAREA,87.12364
2005,SH_SAN_SAFE,Finland,ALLAREA,87.28402
2006,SH_SAN_SAFE,Finland,ALLAREA,87.44439
2007,SH_SAN_SAFE,Finland,ALLAREA,87.60476
2021,SH_SAN_SAFE,Austria,RURAL,99.26274
2021,SH_SAN_SAFE,Austria,URBAN,99.95337
2022,SH_SAN_SAFE,Austria,RURAL,99.26274
2022,SH_SAN_SAFE,Austria,URBAN,99.95337
2022,SH_SAN_SAFE,Austria,ALLAREA,99.67198
2000,SH_SAN_SAFE,Armenia,ALLAREA,14.82663
2000,SH_SAN_SAFE,Armenia,URBAN,6.58882
2001,SH_SAN_SAFE,Armenia,ALLAREA,14.69777
2001,SH_SAN_SAFE,Armenia,URBAN,6.24731
2002,SH_SAN_SAFE,Armenia,ALLAREA,14.53791
2003,SH_SAN_SAFE,United Arab Emirates,RURAL,98.49185
2003,SH_SAN_SAFE,United Arab Emirates,URBAN,98.42777
2004,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.43939
2004,SH_SAN_SAFE,United Arab Emirates,RURAL,98.49185
2004,SH_SAN_SAFE,United Arab Emirates,URBAN,98.42777
2005,SH_SAN_SAFE,United Arab Emirates,RURAL,98.49185
2005,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.43914
2005,SH_SAN_SAFE,United Arab Emirates,URBAN,98.42777
2006,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.43889
2006,SH_SAN_SAFE,United Arab Emirates,RURAL,98.49185
2008,SH_SAN_SAFE,Finland,ALLAREA,87.76513
2009,SH_SAN_SAFE,Finland,ALLAREA,87.9255
2010,SH_SAN_SAFE,Finland,ALLAREA,88.08586
2011,SH_SAN_SAFE,Finland,ALLAREA,88.24621
2012,SH_SAN_SAFE,Finland,ALLAREA,88.40656
2013,SH_SAN_SAFE,Finland,ALLAREA,88.56692
2014,SH_SAN_SAFE,Finland,ALLAREA,88.7273
2015,SH_SAN_SAFE,Finland,ALLAREA,88.88768
2016,SH_SAN_SAFE,Finland,ALLAREA,89.04805
2017,SH_SAN_SAFE,Finland,ALLAREA,89.20843
2006,SH_SAN_SAFE,Luxembourg,URBAN,93.3258
2006,SH_SAN_SAFE,Luxembourg,RURAL,85.87839
2006,SH_SAN_SAFE,Luxembourg,ALLAREA,92.35831
2007,SH_SAN_SAFE,Luxembourg,ALLAREA,92.38637
2007,SH_SAN_SAFE,Luxembourg,URBAN,93.32458
2007,SH_SAN_SAFE,Luxembourg,RURAL,85.87318
2008,SH_SAN_SAFE,Luxembourg,ALLAREA,92.41381
2008,SH_SAN_SAFE,Luxembourg,URBAN,93.32336
