Year,SeriesCode,Страна ,Education level,Location,Quantile,Value
2017,SE_AGP_CPRA,Albania,UPPSEC,URBAN,Q5,1.03175
2017,SE_AGP_CPRA,Albania,PRIMAR,URBAN,Q4,1.00319
2017,SE_AGP_CPRA,Albania,UPPSEC,ALLAREA,Q3,1.02152
2017,SE_AGP_CPRA,Albania,LOWSEC,ALLAREA,Q1,0.97115
2017,SE_AGP_CPRA,Albania,PRIMAR,URBAN,Q1,0.98379
2017,SE_AGP_CPRA,Albania,UPPSEC,RURAL,Q1,0.98789
2017,SE_AGP_CPRA,Albania,LOWSEC,ALLAREA,_T,1.00807
2017,SE_AGP_CPRA,Albania,UPPSEC,ALLAREA,Q4,1.01699
2019,SE_AGP_CPRA,Austria,LOWSEC,ALLAREA,_T,0.99159
2019,SE_AGP_CPRA,Austria,UPPSEC,ALLAREA,_T,1.08667
2020,SE_AGP_CPRA,Austria,UPPSEC,ALLAREA,_T,1.09482
2020,SE_AGP_CPRA,Austria,LOWSEC,ALLAREA,_T,0.99743
2020,SE_AGP_CPRA,Austria,PRIMAR,ALLAREA,_T,0.99873
2021,SE_AGP_CPRA,Austria,PRIMAR,ALLAREA,_T,1.00348
2021,SE_AGP_CPRA,Austria,LOWSEC,ALLAREA,_T,1.00702
2021,SE_AGP_CPRA,Austria,UPPSEC,ALLAREA,_T,1.07499
2000,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,_T,1.00754
2000,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,_T,1.0098
2008,SE_AGP_CPRA,Costa Rica,UPPSEC,URBAN,_T,1.094
2008,SE_AGP_CPRA,Costa Rica,UPPSEC,ALLAREA,_T,1.121
2008,SE_AGP_CPRA,Costa Rica,PRIMAR,RURAL,_T,1.0631
2008,SE_AGP_CPRA,Costa Rica,LOWSEC,RURAL,_T,1.1198
2008,SE_AGP_CPRA,Costa Rica,LOWSEC,URBAN,_T,1.0187
2008,SE_AGP_CPRA,Costa Rica,LOWSEC,ALLAREA,_T,1.0657
2009,SE_AGP_CPRA,Costa Rica,UPPSEC,URBAN,_T,1.1923
2009,SE_AGP_CPRA,Costa Rica,UPPSEC,ALLAREA,_T,1.2191
2009,SE_AGP_CPRA,Costa Rica,PRIMAR,ALLAREA,_T,1.0458
2017,SE_AGP_CPRA,Albania,PRIMAR,URBAN,Q5,1.0222
2017,SE_AGP_CPRA,Albania,UPPSEC,RURAL,Q3,0.86395
2017,SE_AGP_CPRA,Albania,UPPSEC,RURAL,Q4,0.76202
2017,SE_AGP_CPRA,Albania,PRIMAR,URBAN,Q2,0.97495
2017,SE_AGP_CPRA,Albania,LOWSEC,URBAN,Q5,1.0039
2017,SE_AGP_CPRA,Albania,UPPSEC,ALLAREA,_T,1.0358
2017,SE_AGP_CPRA,Albania,PRIMAR,ALLAREA,Q4,1.03212
2017,SE_AGP_CPRA,Albania,PRIMAR,ALLAREA,Q3,0.97501
2000,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,_T,1.10349
2001,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,_T,1.10552
2001,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,_T,1.01429
2001,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,_T,1.003
2002,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,_T,1.01327
2002,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,_T,1.10526
2002,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,_T,1.003
2003,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,_T,1.10621
2003,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,_T,1.01224
2003,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,_T,1.002
2004,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,_T,1.002
2004,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,_T,1.01122
2004,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,_T,1.10808
2005,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,_T,1.02485
2005,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,_T,0.91685
2005,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,_T,1.0109
2006,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,_T,1.00918
2006,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,_T,1.10563
2006,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,_T,1.002
2007,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,_T,1.10502
2007,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,_T,1.00917
2007,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,_T,1.002
2008,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,_T,1.002
2008,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,_T,1.00917
2008,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,_T,1.10116
2009,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,_T,1.09606
2009,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,_T,1.00815
2009,SE_AGP_CPRA,Costa Rica,PRIMAR,URBAN,_T,1.0398
2009,SE_AGP_CPRA,Costa Rica,UPPSEC,RURAL,_T,1.2731
2009,SE_AGP_CPRA,Costa Rica,LOWSEC,ALLAREA,_T,1.0549
2009,SE_AGP_CPRA,Costa Rica,LOWSEC,URBAN,_T,0.9935
2009,SE_AGP_CPRA,Costa Rica,LOWSEC,RURAL,_T,1.1446
2009,SE_AGP_CPRA,Costa Rica,PRIMAR,RURAL,_T,1.0548
2010,SE_AGP_CPRA,Costa Rica,UPPSEC,ALLAREA,_T,1.1356
2010,SE_AGP_CPRA,Costa Rica,PRIMAR,RURAL,_T,1.0856
2010,SE_AGP_CPRA,Costa Rica,LOWSEC,RURAL,_T,1.1606
2017,SE_AGP_CPRA,Albania,PRIMAR,RURAL,_T,1.04101
2017,SE_AGP_CPRA,Albania,LOWSEC,RURAL,Q1,0.95698
2017,SE_AGP_CPRA,Albania,LOWSEC,RURAL,Q2,1.03283
2017,SE_AGP_CPRA,Albania,LOWSEC,URBAN,Q1,1.06107
2017,SE_AGP_CPRA,Albania,LOWSEC,RURAL,Q4,0.94998
2017,SE_AGP_CPRA,Albania,LOWSEC,URBAN,_T,1.01814
2017,SE_AGP_CPRA,Albania,PRIMAR,RURAL,Q1,1.06282
2018,SE_AGP_CPRA,Albania,UPPSEC,ALLAREA,_T,1.05054
2009,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,_T,1.002
2010,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,_T,1.0034
2010,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,_T,1.06405
2010,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,_T,1.29501
2011,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,_T,1.07928
2011,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,Q4,1.0
2011,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,Q3,1.0
2011,SE_AGP_CPRA,Armenia,LOWSEC,RURAL,Q2,1.04859
2011,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,Q4,1.02041
2010,SE_AGP_CPRA,Costa Rica,LOWSEC,URBAN,_T,1.1187
2010,SE_AGP_CPRA,Costa Rica,LOWSEC,ALLAREA,_T,1.1416
2010,SE_AGP_CPRA,Costa Rica,UPPSEC,RURAL,_T,1.2313
2010,SE_AGP_CPRA,Costa Rica,PRIMAR,URBAN,_T,1.0107
2010,SE_AGP_CPRA,Costa Rica,PRIMAR,ALLAREA,_T,1.0432
2010,SE_AGP_CPRA,Costa Rica,UPPSEC,URBAN,_T,1.0917
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,ALLAREA,Q5,1.02017
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,ALLAREA,Q4,1.22082
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,ALLAREA,Q2,1.35727
2018,SE_AGP_CPRA,Albania,LOWSEC,ALLAREA,_T,1.01238
2018,SE_AGP_CPRA,Albania,PRIMAR,ALLAREA,_T,1.01224
2019,SE_AGP_CPRA,Albania,PRIMAR,ALLAREA,_T,1.01224
2019,SE_AGP_CPRA,Albania,LOWSEC,ALLAREA,_T,1.0134
2019,SE_AGP_CPRA,Albania,UPPSEC,ALLAREA,_T,1.05201
2020,SE_AGP_CPRA,Albania,UPPSEC,ALLAREA,_T,1.05361
2020,SE_AGP_CPRA,Albania,LOWSEC,ALLAREA,_T,1.01339
2020,SE_AGP_CPRA,Albania,PRIMAR,ALLAREA,_T,1.01325
2000,SE_AGP_CPRA,Azerbaijan,UPPSEC,ALLAREA,_T,0.93175
2011,SE_AGP_CPRA,Armenia,UPPSEC,RURAL,Q4,0.0
2011,SE_AGP_CPRA,Armenia,PRIMAR,URBAN,Q2,1.0
2011,SE_AGP_CPRA,Armenia,PRIMAR,URBAN,Q5,1.0
2011,SE_AGP_CPRA,Armenia,LOWSEC,URBAN,Q4,1.0
2011,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,Q5,1.0
2011,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,_T,1.01333
2011,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,Q3,1.12821
2011,SE_AGP_CPRA,Armenia,UPPSEC,URBAN,Q5,0.9884
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,URBAN,Q4,1.47663
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,URBAN,_T,1.0233
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,ALLAREA,Q1,1.30079
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,URBAN,Q1,1.04761
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,RURAL,_T,1.1816
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,URBAN,Q1,1.89053
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,URBAN,_T,1.1022
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,ALLAREA,_T,1.0335
2000,SE_AGP_CPRA,Azerbaijan,LOWSEC,ALLAREA,_T,0.96433
2000,SE_AGP_CPRA,Azerbaijan,PRIMAR,ALLAREA,_T,0.99681
2001,SE_AGP_CPRA,Azerbaijan,PRIMAR,ALLAREA,_T,0.99185
2001,SE_AGP_CPRA,Azerbaijan,LOWSEC,ALLAREA,_T,0.95614
2001,SE_AGP_CPRA,Azerbaijan,UPPSEC,ALLAREA,_T,0.92679
2002,SE_AGP_CPRA,Azerbaijan,UPPSEC,ALLAREA,_T,0.93732
2002,SE_AGP_CPRA,Azerbaijan,LOWSEC,ALLAREA,_T,0.95529
2002,SE_AGP_CPRA,Azerbaijan,PRIMAR,ALLAREA,_T,0.99185
2003,SE_AGP_CPRA,Azerbaijan,PRIMAR,ALLAREA,_T,0.99185
2011,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,_T,1.00236
2011,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,Q3,1.00258
2011,SE_AGP_CPRA,Armenia,PRIMAR,URBAN,_T,1.0
2011,SE_AGP_CPRA,Armenia,UPPSEC,URBAN,Q4,1.02112
2011,SE_AGP_CPRA,Armenia,UPPSEC,URBAN,Q1,0.0
2011,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,Q5,1.0
2011,SE_AGP_CPRA,Armenia,PRIMAR,RURAL,Q5,0.0
2011,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,Q1,1.12096
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,RURAL,Q4,1.05848
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,RURAL,Q5,0.0
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,ALLAREA,_T,1.1869
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,ALLAREA,Q5,1.02614
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,ALLAREA,Q3,1.36828
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,URBAN,Q2,1.65639
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,ALLAREA,Q1,1.01714
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,ALLAREA,Q1,1.46797
2003,SE_AGP_CPRA,Azerbaijan,LOWSEC,ALLAREA,_T,0.95445
2003,SE_AGP_CPRA,Azerbaijan,UPPSEC,ALLAREA,_T,0.94444
2004,SE_AGP_CPRA,Azerbaijan,UPPSEC,ALLAREA,_T,0.94587
2004,SE_AGP_CPRA,Azerbaijan,LOWSEC,ALLAREA,_T,0.9568
2004,SE_AGP_CPRA,Azerbaijan,PRIMAR,ALLAREA,_T,0.99084
2005,SE_AGP_CPRA,Azerbaijan,PRIMAR,ALLAREA,_T,0.99185
2005,SE_AGP_CPRA,Azerbaijan,LOWSEC,ALLAREA,_T,0.9591
2005,SE_AGP_CPRA,Azerbaijan,UPPSEC,ALLAREA,_T,0.9435
2006,SE_AGP_CPRA,Azerbaijan,PRIMAR,ALLAREA,Q3,0.98481
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,ALLAREA,Q2,1.40893
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,URBAN,_T,1.1522
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,ALLAREA,Q4,0.97582
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,RURAL,_T,1.0477
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,URBAN,Q1,1.37382
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,URBAN,Q2,1.38394
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,ALLAREA,_T,1.1358
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,ALLAREA,Q5,1.02093
2011,SE_AGP_CPRA,Armenia,LOWSEC,RURAL,Q5,0.0
2011,SE_AGP_CPRA,Armenia,PRIMAR,RURAL,Q1,1.01021
2011,SE_AGP_CPRA,Armenia,LOWSEC,RURAL,Q4,0.0
2011,SE_AGP_CPRA,Armenia,LOWSEC,URBAN,Q1,0.0
2011,SE_AGP_CPRA,Armenia,PRIMAR,RURAL,Q2,1.0
2011,SE_AGP_CPRA,Armenia,PRIMAR,RURAL,Q3,0.0
2011,SE_AGP_CPRA,Armenia,LOWSEC,RURAL,Q1,1.04138
2011,SE_AGP_CPRA,Armenia,LOWSEC,RURAL,Q3,0.0
2011,SE_AGP_CPRA,Armenia,UPPSEC,RURAL,Q3,0.0
2011,SE_AGP_CPRA,Armenia,LOWSEC,URBAN,_T,0.99895
2011,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,Q2,1.1215
2011,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,Q2,1.0
2011,SE_AGP_CPRA,Armenia,UPPSEC,RURAL,Q1,1.1331
2011,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,Q1,1.0094
2011,SE_AGP_CPRA,Armenia,PRIMAR,URBAN,Q1,0.0
2011,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,Q1,1.03733
2006,SE_AGP_CPRA,Azerbaijan,PRIMAR,RURAL,_T,0.95453
2006,SE_AGP_CPRA,Azerbaijan,PRIMAR,RURAL,Q3,0.95228
2006,SE_AGP_CPRA,Azerbaijan,LOWSEC,RURAL,Q3,0.97154
2006,SE_AGP_CPRA,Azerbaijan,LOWSEC,RURAL,Q2,0.89893
2006,SE_AGP_CPRA,Azerbaijan,PRIMAR,RURAL,Q1,0.94308
2006,SE_AGP_CPRA,Azerbaijan,LOWSEC,RURAL,Q4,0.0
2006,SE_AGP_CPRA,Azerbaijan,LOWSEC,ALLAREA,_T,0.9492
2006,SE_AGP_CPRA,Azerbaijan,UPPSEC,ALLAREA,Q3,0.88604
2006,SE_AGP_CPRA,Azerbaijan,UPPSEC,RURAL,Q3,0.83176
2006,SE_AGP_CPRA,Azerbaijan,PRIMAR,URBAN,Q2,1.0
2006,SE_AGP_CPRA,Azerbaijan,LOWSEC,URBAN,Q5,0.97728
2006,SE_AGP_CPRA,Azerbaijan,LOWSEC,URBAN,Q2,0.83993
2006,SE_AGP_CPRA,Azerbaijan,LOWSEC,ALLAREA,Q2,0.88543
2006,SE_AGP_CPRA,Azerbaijan,LOWSEC,ALLAREA,Q3,0.92794
2006,SE_AGP_CPRA,Azerbaijan,UPPSEC,URBAN,Q4,0.94778
2006,SE_AGP_CPRA,Azerbaijan,PRIMAR,URBAN,_T,0.99422
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,URBAN,Q5,1.0
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,ALLAREA,Q4,1.45962
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,RURAL,Q2,0.96101
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,RURAL,Q4,1.40111
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,RURAL,Q1,1.01881
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,RURAL,Q5,0.0
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,URBAN,Q5,1.04683
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,URBAN,Q3,1.28145
2011,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,Q2,1.03112
2011,SE_AGP_CPRA,Armenia,UPPSEC,URBAN,_T,1.05189
2011,SE_AGP_CPRA,Armenia,PRIMAR,RURAL,Q4,0.0
2011,SE_AGP_CPRA,Armenia,UPPSEC,RURAL,Q5,0.0
2011,SE_AGP_CPRA,Armenia,LOWSEC,RURAL,_T,1.03938
2011,SE_AGP_CPRA,Armenia,UPPSEC,RURAL,Q2,1.08109
2011,SE_AGP_CPRA,Armenia,PRIMAR,URBAN,Q3,1.0
2011,SE_AGP_CPRA,Armenia,LOWSEC,URBAN,Q5,1.0
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,URBAN,Q4,0.94114
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,ALLAREA,Q3,1.23056
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,RURAL,Q1,1.10025
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,URBAN,Q2,0.93027
2011,SE_AGP_CPRA,Costa Rica,UPPSEC,RURAL,Q3,1.49486
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,URBAN,Q3,0.98311
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,RURAL,Q5,0.0
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,RURAL,Q4,1.2442
2006,SE_AGP_CPRA,Azerbaijan,PRIMAR,RURAL,Q4,0.97431
2006,SE_AGP_CPRA,Azerbaijan,LOWSEC,ALLAREA,Q4,0.98248
2006,SE_AGP_CPRA,Azerbaijan,UPPSEC,URBAN,Q2,0.98539
2006,SE_AGP_CPRA,Azerbaijan,PRIMAR,ALLAREA,Q2,0.98045
2006,SE_AGP_CPRA,Azerbaijan,LOWSEC,ALLAREA,Q1,0.96889
2006,SE_AGP_CPRA,Azerbaijan,LOWSEC,ALLAREA,Q5,0.97765
2006,SE_AGP_CPRA,Azerbaijan,PRIMAR,ALLAREA,Q1,0.92008
2006,SE_AGP_CPRA,Azerbaijan,UPPSEC,RURAL,Q1,0.50525
2011,SE_AGP_CPRA,Armenia,PRIMAR,RURAL,_T,1.00544
2011,SE_AGP_CPRA,Armenia,LOWSEC,URBAN,Q2,1.0
2011,SE_AGP_CPRA,Armenia,LOWSEC,URBAN,Q3,0.99533
2011,SE_AGP_CPRA,Armenia,PRIMAR,URBAN,Q4,1.0
2011,SE_AGP_CPRA,Armenia,UPPSEC,RURAL,_T,1.12408
2011,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,Q5,0.99432
2011,SE_AGP_CPRA,Armenia,UPPSEC,URBAN,Q3,1.09745
2011,SE_AGP_CPRA,Armenia,UPPSEC,URBAN,Q2,1.17145
2006,SE_AGP_CPRA,Azerbaijan,UPPSEC,URBAN,Q1,0.0
2006,SE_AGP_CPRA,Azerbaijan,PRIMAR,RURAL,Q5,0.0
2006,SE_AGP_CPRA,Azerbaijan,PRIMAR,URBAN,Q1,0.0
2006,SE_AGP_CPRA,Azerbaijan,UPPSEC,ALLAREA,Q2,1.00706
2006,SE_AGP_CPRA,Azerbaijan,UPPSEC,ALLAREA,Q1,0.51951
2006,SE_AGP_CPRA,Azerbaijan,UPPSEC,ALLAREA,_T,0.9036
2006,SE_AGP_CPRA,Azerbaijan,PRIMAR,ALLAREA,Q4,0.99644
2006,SE_AGP_CPRA,Azerbaijan,PRIMAR,RURAL,Q2,0.97176
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,RURAL,Q3,1.00618
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,RURAL,_T,1.2397
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,RURAL,Q1,1.12607
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,RURAL,Q3,1.27288
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,RURAL,Q2,1.08493
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,RURAL,Q2,1.24806
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,URBAN,Q3,1.19343
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,ALLAREA,Q3,0.98817
2011,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,Q4,1.0
2012,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,_T,1.002
2012,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,_T,1.0051
2012,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,_T,1.08211
2013,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,_T,1.07991
2013,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,_T,1.00509
2013,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,_T,1.002
2014,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,_T,1.002
2014,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,_T,1.00509
2014,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,_T,1.07557
2015,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,_T,1.06609
2015,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,_T,1.0061
2015,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,_T,1.002
2016,SE_AGP_CPRA,Armenia,LOWSEC,RURAL,_T,1.08761
2016,SE_AGP_CPRA,Armenia,UPPSEC,RURAL,Q5,0.0
2016,SE_AGP_CPRA,Armenia,PRIMAR,RURAL,Q4,0.0
2016,SE_AGP_CPRA,Armenia,UPPSEC,URBAN,_T,1.21122
2016,SE_AGP_CPRA,Armenia,PRIMAR,URBAN,Q4,1.0
2016,SE_AGP_CPRA,Armenia,UPPSEC,RURAL,_T,1.24478
2016,SE_AGP_CPRA,Armenia,UPPSEC,URBAN,Q5,1.21576
2016,SE_AGP_CPRA,Armenia,LOWSEC,ALLAREA,Q4,1.0
2016,SE_AGP_CPRA,Armenia,UPPSEC,URBAN,Q2,1.38518
2016,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,Q2,0.99323
2016,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,Q2,1.32812
2016,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,Q1,1.17788
2011,SE_AGP_CPRA,Costa Rica,PRIMAR,ALLAREA,Q2,1.01094
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,URBAN,Q5,0.98042
2011,SE_AGP_CPRA,Costa Rica,LOWSEC,URBAN,Q4,1.20782
2012,SE_AGP_CPRA,Costa Rica,UPPSEC,ALLAREA,_T,1.1485
2012,SE_AGP_CPRA,Costa Rica,PRIMAR,RURAL,_T,1.03
2012,SE_AGP_CPRA,Costa Rica,LOWSEC,RURAL,_T,1.251
2012,SE_AGP_CPRA,Costa Rica,LOWSEC,URBAN,_T,1.1624
2012,SE_AGP_CPRA,Costa Rica,LOWSEC,ALLAREA,_T,1.2
2012,SE_AGP_CPRA,Costa Rica,UPPSEC,RURAL,_T,1.2276
2006,SE_AGP_CPRA,Azerbaijan,LOWSEC,RURAL,Q1,0.97378
2006,SE_AGP_CPRA,Azerbaijan,LOWSEC,URBAN,Q1,0.0
2006,SE_AGP_CPRA,Azerbaijan,LOWSEC,URBAN,_T,0.95985
2006,SE_AGP_CPRA,Azerbaijan,LOWSEC,RURAL,Q5,0.0
2006,SE_AGP_CPRA,Azerbaijan,UPPSEC,RURAL,Q5,0.0
2006,SE_AGP_CPRA,Azerbaijan,LOWSEC,RURAL,_T,0.94228
2006,SE_AGP_CPRA,Azerbaijan,UPPSEC,URBAN,_T,0.9717
2006,SE_AGP_CPRA,Azerbaijan,UPPSEC,ALLAREA,Q5,1.01678
2012,SE_AGP_CPRA,Costa Rica,PRIMAR,URBAN,_T,1.0194
2012,SE_AGP_CPRA,Costa Rica,PRIMAR,ALLAREA,_T,1.025
2012,SE_AGP_CPRA,Costa Rica,UPPSEC,URBAN,_T,1.1041
2013,SE_AGP_CPRA,Costa Rica,PRIMAR,URBAN,_T,1.0119
2013,SE_AGP_CPRA,Costa Rica,UPPSEC,RURAL,_T,1.261
2013,SE_AGP_CPRA,Costa Rica,LOWSEC,ALLAREA,_T,1.2099
2013,SE_AGP_CPRA,Costa Rica,LOWSEC,URBAN,_T,1.1921
2013,SE_AGP_CPRA,Costa Rica,LOWSEC,RURAL,_T,1.2291
2013,SE_AGP_CPRA,Costa Rica,UPPSEC,URBAN,_T,1.015
2016,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,_T,1.24772
2016,SE_AGP_CPRA,Armenia,LOWSEC,RURAL,Q2,1.03501
2016,SE_AGP_CPRA,Armenia,PRIMAR,ALLAREA,Q5,1.0
2016,SE_AGP_CPRA,Armenia,LOWSEC,URBAN,Q4,1.0
2016,SE_AGP_CPRA,Armenia,LOWSEC,URBAN,Q3,1.06409
2016,SE_AGP_CPRA,Armenia,PRIMAR,RURAL,_T,0.98969
2016,SE_AGP_CPRA,Armenia,PRIMAR,URBAN,Q2,0.0
2016,SE_AGP_CPRA,Armenia,UPPSEC,RURAL,Q4,0.0
2013,SE_AGP_CPRA,Costa Rica,PRIMAR,ALLAREA,_T,1.0217
2013,SE_AGP_CPRA,Costa Rica,PRIMAR,RURAL,_T,1.0338
2013,SE_AGP_CPRA,Costa Rica,UPPSEC,ALLAREA,_T,1.1105
2014,SE_AGP_CPRA,Costa Rica,UPPSEC,RURAL,_T,1.2026
2014,SE_AGP_CPRA,Costa Rica,PRIMAR,URBAN,_T,0.9872
2014,SE_AGP_CPRA,Costa Rica,PRIMAR,ALLAREA,_T,1.0076
2014,SE_AGP_CPRA,Costa Rica,UPPSEC,URBAN,_T,1.1802
2014,SE_AGP_CPRA,Costa Rica,UPPSEC,ALLAREA,_T,1.1942
2014,SE_AGP_CPRA,Costa Rica,PRIMAR,RURAL,_T,1.05
2006,SE_AGP_CPRA,Azerbaijan,UPPSEC,URBAN,Q3,0.95932
2006,SE_AGP_CPRA,Azerbaijan,PRIMAR,URBAN,Q5,1.00892
2006,SE_AGP_CPRA,Azerbaijan,UPPSEC,ALLAREA,Q4,0.96686
2006,SE_AGP_CPRA,Azerbaijan,UPPSEC,RURAL,_T,0.82782
2006,SE_AGP_CPRA,Azerbaijan,PRIMAR,URBAN,Q4,1.0
2006,SE_AGP_CPRA,Azerbaijan,UPPSEC,RURAL,Q2,1.00187
2006,SE_AGP_CPRA,Azerbaijan,UPPSEC,RURAL,Q4,0.99744
2006,SE_AGP_CPRA,Azerbaijan,LOWSEC,URBAN,Q3,0.87769
2016,SE_AGP_CPRA,Armenia,UPPSEC,ALLAREA,Q4,1.18545
