Year,SeriesCode,Country,Counterpart,Value
2019,SI_RMT_COST_BC,Germany,UA,6.42307
2019,SI_RMT_COST_BC,Germany,HR,7.66351
2019,SI_RMT_COST_BC,Germany,TR,6.86367
2019,SI_RMT_COST_BC,Germany,TJ,6.58882
2019,SI_RMT_COST_BC,Germany,HU,8.88672
2019,SI_RMT_COST_BC,Germany,MK,11.13835
2019,SI_RMT_COST_BC,Germany,RO,4.61575
2019,SI_RMT_COST_BC,Germany,MA,7.82192
2020,SI_RMT_COST_BC,Germany,HU,9.81861
2020,SI_RMT_COST_BC,Germany,BG,5.68061
2020,SI_RMT_COST_BC,Germany,CN,10.00561
2020,SI_RMT_COST_BC,Germany,KG,6.59284
2020,SI_RMT_COST_BC,Germany,AF,11.10467
2020,SI_RMT_COST_BC,Germany,BA,7.14809
2020,SI_RMT_COST_BC,Germany,VN,8.56063
2020,SI_RMT_COST_BC,Germany,AL,8.14441
2020,SI_RMT_COST_BC,Germany,TG,5.84905
2020,SI_RMT_COST_BC,Germany,HR,6.84393
2020,SI_RMT_COST_BC,Germany,TR,7.35289
2020,SI_RMT_COST_BC,Germany,MK,7.41143
2020,SI_RMT_COST_BC,Germany,TJ,9.16285
2020,SI_RMT_COST_BC,Germany,MD,7.90271
2020,SI_RMT_COST_BC,Germany,GH,9.73751
2020,SI_RMT_COST_BC,Germany,TH,8.40101
2020,SI_RMT_COST_BC,Germany,LB,9.57722
2020,SI_RMT_COST_BC,Germany,NG,7.97048
2020,SI_RMT_COST_BC,Germany,MA,7.05552
2020,SI_RMT_COST_BC,Germany,IN,6.48059
2020,SI_RMT_COST_BC,Germany,XK,5.8051
2020,SI_RMT_COST_BC,Germany,RO,4.65625
2020,SI_RMT_COST_BC,Germany,UA,6.80006
2020,SI_RMT_COST_BC,Germany,RS,7.53816
2021,SI_RMT_COST_BC,Germany,MA,5.18429
2021,SI_RMT_COST_BC,Germany,AF,11.72
2021,SI_RMT_COST_BC,Germany,KG,6.41
2021,SI_RMT_COST_BC,Germany,TG,5.18083
2021,SI_RMT_COST_BC,Germany,HR,9.14133
2021,SI_RMT_COST_BC,Germany,BA,6.25769
2021,SI_RMT_COST_BC,Germany,VN,5.638
2021,SI_RMT_COST_BC,Germany,XK,5.37714
2021,SI_RMT_COST_BC,Germany,RO,6.66963
2021,SI_RMT_COST_BC,Germany,TH,6.54923
2021,SI_RMT_COST_BC,Germany,LB,7.52125
2021,SI_RMT_COST_BC,Germany,CN,8.17111
2021,SI_RMT_COST_BC,Germany,TJ,4.364
2021,SI_RMT_COST_BC,Germany,MD,5.68714
2021,SI_RMT_COST_BC,Germany,GH,8.57926
2021,SI_RMT_COST_BC,Germany,HU,8.00071
2021,SI_RMT_COST_BC,Germany,BG,4.55
2021,SI_RMT_COST_BC,Germany,MK,6.74714
2021,SI_RMT_COST_BC,Germany,IN,5.1645
2021,SI_RMT_COST_BC,Germany,UA,5.15
2021,SI_RMT_COST_BC,Germany,RS,6.24214
2021,SI_RMT_COST_BC,Germany,AL,7.0175
2021,SI_RMT_COST_BC,Germany,NG,4.20471
2021,SI_RMT_COST_BC,Germany,TR,5.918
2016,SI_RMT_COST_BC,India,LK,4.20113
2016,SI_RMT_COST_BC,India,BD,4.20113
2016,SI_RMT_COST_BC,India,NP,1.25266
2016,SI_RMT_COST_BC,India,PK,4.20113
2017,SI_RMT_COST_BC,India,NP,3.0318
2020,SI_RMT_COST_BC,India,LK,4.12314
2020,SI_RMT_COST_BC,India,BD,3.4843
2020,SI_RMT_COST_BC,India,PK,4.07843
2020,SI_RMT_COST_BC,India,NP,4.22484
2021,SI_RMT_COST_BC,India,NP,5.5125
2021,SI_RMT_COST_BC,India,BD,7.19778
2021,SI_RMT_COST_BC,India,LK,6.41632
2021,SI_RMT_COST_BC,India,PK,8.05375
2016,SI_RMT_COST_BC,Israel,MA,11.65121
2017,SI_RMT_COST_BC,Israel,MA,11.22856
2018,SI_RMT_COST_BC,Israel,MA,10.48321
2019,SI_RMT_COST_BC,Israel,MA,12.02745
2020,SI_RMT_COST_BC,Israel,MA,12.31409
2021,SI_RMT_COST_BC,Israel,MA,13.91
2016,SI_RMT_COST_BC,Italy,BR,6.98991
2016,SI_RMT_COST_BC,Italy,IN,4.3798
2016,SI_RMT_COST_BC,Italy,RS,7.15179
2016,SI_RMT_COST_BC,Italy,ET,8.09495
2016,SI_RMT_COST_BC,Italy,CN,7.95406
2016,SI_RMT_COST_BC,Italy,XK,8.30952
2016,SI_RMT_COST_BC,Italy,RO,4.5917
2016,SI_RMT_COST_BC,Italy,UA,5.25276
2016,SI_RMT_COST_BC,Italy,NG,7.23611
2016,SI_RMT_COST_BC,Italy,AL,7.06172
2016,SI_RMT_COST_BC,Italy,SN,5.58937
2016,SI_RMT_COST_BC,Italy,MD,5.99381
2016,SI_RMT_COST_BC,Italy,PH,5.39208
2016,SI_RMT_COST_BC,Italy,LK,4.20178
2016,SI_RMT_COST_BC,Italy,TN,9.69055
2016,SI_RMT_COST_BC,Italy,EC,3.41907
2016,SI_RMT_COST_BC,Italy,MA,6.1879
2016,SI_RMT_COST_BC,Italy,EG,7.17132
2017,SI_RMT_COST_BC,Italy,MA,5.91348
2017,SI_RMT_COST_BC,Italy,AL,6.95308
2017,SI_RMT_COST_BC,Italy,TN,9.31608
2017,SI_RMT_COST_BC,Italy,EG,6.82579
2017,SI_RMT_COST_BC,Italy,RS,7.245
2017,SI_RMT_COST_BC,Italy,NG,5.98637
2017,SI_RMT_COST_BC,Italy,IN,4.24936
2017,SI_RMT_COST_BC,Italy,CN,9.77277
2017,SI_RMT_COST_BC,Italy,EC,4.04091
2017,SI_RMT_COST_BC,Italy,XK,7.76837
2017,SI_RMT_COST_BC,Italy,RO,4.75488
2017,SI_RMT_COST_BC,Italy,SN,5.22536
2017,SI_RMT_COST_BC,Italy,LK,4.48478
2017,SI_RMT_COST_BC,Italy,MD,6.46456
2017,SI_RMT_COST_BC,Italy,BR,7.48588
2017,SI_RMT_COST_BC,Italy,UA,5.68374
2017,SI_RMT_COST_BC,Italy,PH,5.39254
2017,SI_RMT_COST_BC,Italy,ET,6.56761
2018,SI_RMT_COST_BC,Italy,XK,8.6875
2018,SI_RMT_COST_BC,Italy,IN,4.28293
2018,SI_RMT_COST_BC,Italy,TN,10.02417
2018,SI_RMT_COST_BC,Italy,LK,4.32683
2018,SI_RMT_COST_BC,Italy,MA,5.17201
2018,SI_RMT_COST_BC,Italy,MD,6.38662
2018,SI_RMT_COST_BC,Italy,SN,5.48275
2018,SI_RMT_COST_BC,Italy,UA,5.87216
2018,SI_RMT_COST_BC,Italy,RS,8.07922
2018,SI_RMT_COST_BC,Italy,RO,4.73384
2018,SI_RMT_COST_BC,Italy,AL,7.98659
2018,SI_RMT_COST_BC,Italy,PH,5.40464
2018,SI_RMT_COST_BC,Italy,EC,3.81356
2018,SI_RMT_COST_BC,Italy,EG,5.83691
2018,SI_RMT_COST_BC,Italy,NG,5.99312
2018,SI_RMT_COST_BC,Italy,BR,8.16192
2018,SI_RMT_COST_BC,Italy,CN,8.54652
2018,SI_RMT_COST_BC,Italy,ET,7.95786
2019,SI_RMT_COST_BC,Italy,BD,4.16
2019,SI_RMT_COST_BC,Italy,MA,6.45015
2019,SI_RMT_COST_BC,Italy,NG,8.06314
2019,SI_RMT_COST_BC,Italy,AL,7.59136
2019,SI_RMT_COST_BC,Italy,EG,6.60123
2019,SI_RMT_COST_BC,Italy,EC,4.94888
2019,SI_RMT_COST_BC,Italy,IN,3.76437
2019,SI_RMT_COST_BC,Italy,LK,4.41911
2019,SI_RMT_COST_BC,Italy,PH,5.38702
2019,SI_RMT_COST_BC,Italy,BR,9.63956
2019,SI_RMT_COST_BC,Italy,CN,8.49391
2019,SI_RMT_COST_BC,Italy,XK,8.7898
2019,SI_RMT_COST_BC,Italy,ET,9.17
2019,SI_RMT_COST_BC,Italy,MD,5.35302
2019,SI_RMT_COST_BC,Italy,SN,5.84931
2019,SI_RMT_COST_BC,Italy,TN,10.03967
2019,SI_RMT_COST_BC,Italy,UA,6.00784
2019,SI_RMT_COST_BC,Italy,RS,7.09464
2019,SI_RMT_COST_BC,Italy,RO,4.87951
2020,SI_RMT_COST_BC,Italy,BD,4.92
2020,SI_RMT_COST_BC,Italy,SN,4.78415
2020,SI_RMT_COST_BC,Italy,EC,5.5894
2020,SI_RMT_COST_BC,Italy,PH,5.57079
2020,SI_RMT_COST_BC,Italy,AL,6.63507
2020,SI_RMT_COST_BC,Italy,NG,6.90856
2020,SI_RMT_COST_BC,Italy,MA,7.45899
2020,SI_RMT_COST_BC,Italy,UA,5.1667
2020,SI_RMT_COST_BC,Italy,MD,4.86398
2020,SI_RMT_COST_BC,Italy,RS,6.84592
2020,SI_RMT_COST_BC,Italy,EG,7.7583
2020,SI_RMT_COST_BC,Italy,IN,3.86037
2020,SI_RMT_COST_BC,Italy,LK,4.73798
2020,SI_RMT_COST_BC,Italy,TN,10.04565
2020,SI_RMT_COST_BC,Italy,BR,6.80366
2020,SI_RMT_COST_BC,Italy,ET,9.22369
2020,SI_RMT_COST_BC,Italy,XK,8.79592
2020,SI_RMT_COST_BC,Italy,CN,7.58475
2020,SI_RMT_COST_BC,Italy,RO,4.776
2021,SI_RMT_COST_BC,Italy,BR,5.34578
2021,SI_RMT_COST_BC,Italy,ET,8.46
2021,SI_RMT_COST_BC,Italy,XK,6.7575
2021,SI_RMT_COST_BC,Italy,CN,4.32503
2021,SI_RMT_COST_BC,Italy,RO,4.97426
2021,SI_RMT_COST_BC,Italy,AL,6.32014
2021,SI_RMT_COST_BC,Italy,NG,4.571
2021,SI_RMT_COST_BC,Italy,MA,5.12807
2021,SI_RMT_COST_BC,Italy,LK,3.46283
2021,SI_RMT_COST_BC,Italy,IN,3.05969
2021,SI_RMT_COST_BC,Italy,EC,3.89458
2021,SI_RMT_COST_BC,Italy,MD,4.04034
2021,SI_RMT_COST_BC,Italy,TN,7.03047
2021,SI_RMT_COST_BC,Italy,BD,2.79
2021,SI_RMT_COST_BC,Italy,SN,4.70786
2021,SI_RMT_COST_BC,Italy,EG,5.14322
2021,SI_RMT_COST_BC,Italy,RS,6.45063
2021,SI_RMT_COST_BC,Italy,UA,4.67277
2021,SI_RMT_COST_BC,Italy,PH,3.74521
2016,SI_RMT_COST_BC,Japan,VN,7.14173
2016,SI_RMT_COST_BC,Japan,BR,9.86568
2016,SI_RMT_COST_BC,Japan,IN,13.36423
2016,SI_RMT_COST_BC,Japan,CN,15.39415
2016,SI_RMT_COST_BC,Japan,ID,9.2491
2016,SI_RMT_COST_BC,Japan,PH,9.6523
2016,SI_RMT_COST_BC,Japan,TH,10.55181
2017,SI_RMT_COST_BC,Japan,ID,8.45151
2017,SI_RMT_COST_BC,Japan,VN,6.53263
2017,SI_RMT_COST_BC,Japan,TH,10.10768
2017,SI_RMT_COST_BC,Japan,PH,9.71797
2017,SI_RMT_COST_BC,Japan,BR,9.00962
2017,SI_RMT_COST_BC,Japan,IN,13.05038
2017,SI_RMT_COST_BC,Japan,CN,15.37092
2018,SI_RMT_COST_BC,Japan,ID,8.56475
2018,SI_RMT_COST_BC,Japan,TH,9.7419
2018,SI_RMT_COST_BC,Japan,VN,6.39952
2018,SI_RMT_COST_BC,Japan,BR,10.74428
2018,SI_RMT_COST_BC,Japan,PH,9.11869
2018,SI_RMT_COST_BC,Japan,IN,12.71572
2018,SI_RMT_COST_BC,Japan,CN,8.05719
2019,SI_RMT_COST_BC,Japan,IN,12.13719
2019,SI_RMT_COST_BC,Japan,PH,9.33693
2019,SI_RMT_COST_BC,Japan,ID,8.49355
2019,SI_RMT_COST_BC,Japan,TH,10.1863
2019,SI_RMT_COST_BC,Japan,BR,12.16152
2019,SI_RMT_COST_BC,Japan,CN,9.67535
2019,SI_RMT_COST_BC,Japan,VN,6.65381
2020,SI_RMT_COST_BC,Japan,IN,12.78402
2020,SI_RMT_COST_BC,Japan,BR,11.05393
2020,SI_RMT_COST_BC,Japan,CN,11.50182
2020,SI_RMT_COST_BC,Japan,TH,12.16525
2020,SI_RMT_COST_BC,Japan,VN,8.5659
2020,SI_RMT_COST_BC,Japan,ID,9.37116
2020,SI_RMT_COST_BC,Japan,PH,9.18878
2021,SI_RMT_COST_BC,Japan,VN,4.82529
2021,SI_RMT_COST_BC,Japan,ID,6.99619
2021,SI_RMT_COST_BC,Japan,PH,7.00553
2021,SI_RMT_COST_BC,Japan,TH,8.40385
2021,SI_RMT_COST_BC,Japan,BR,8.94385
2021,SI_RMT_COST_BC,Japan,CN,8.75857
2021,SI_RMT_COST_BC,Japan,IN,11.24458
2016,SI_RMT_COST_BC,Republic of Korea,VN,4.65945
2016,SI_RMT_COST_BC,Republic of Korea,CN,5.54707
2017,SI_RMT_COST_BC,Republic of Korea,CN,5.01151
2017,SI_RMT_COST_BC,Republic of Korea,VN,4.64154
2018,SI_RMT_COST_BC,Republic of Korea,CN,5.24008
2018,SI_RMT_COST_BC,Republic of Korea,VN,4.91537
2019,SI_RMT_COST_BC,Republic of Korea,CN,4.96757
2019,SI_RMT_COST_BC,Republic of Korea,VN,4.78727
2020,SI_RMT_COST_BC,Republic of Korea,VN,3.91146
2020,SI_RMT_COST_BC,Republic of Korea,CN,5.74343
2021,SI_RMT_COST_BC,Republic of Korea,CN,4.53682
2021,SI_RMT_COST_BC,Republic of Korea,VN,3.87039
2016,SI_RMT_COST_BC,Netherlands (Kingdom of the),SR,7.58438
2016,SI_RMT_COST_BC,Netherlands (Kingdom of the),ID,10.60513
2016,SI_RMT_COST_BC,Netherlands (Kingdom of the),SO,6.83055
2016,SI_RMT_COST_BC,Netherlands (Kingdom of the),MA,7.03618
2016,SI_RMT_COST_BC,Netherlands (Kingdom of the),DO,8.61522
2016,SI_RMT_COST_BC,Netherlands (Kingdom of the),GH,8.60693
2016,SI_RMT_COST_BC,Netherlands (Kingdom of the),NG,7.11059
2016,SI_RMT_COST_BC,Netherlands (Kingdom of the),TR,8.90885
2017,SI_RMT_COST_BC,Netherlands (Kingdom of the),TR,7.51488
2017,SI_RMT_COST_BC,Netherlands (Kingdom of the),MA,7.01798
2017,SI_RMT_COST_BC,Netherlands (Kingdom of the),SO,7.38412
2017,SI_RMT_COST_BC,Netherlands (Kingdom of the),ID,11.35922
2017,SI_RMT_COST_BC,Netherlands (Kingdom of the),GH,5.06104
2017,SI_RMT_COST_BC,Netherlands (Kingdom of the),SR,5.56161
2017,SI_RMT_COST_BC,Netherlands (Kingdom of the),DO,8.75505
2017,SI_RMT_COST_BC,Netherlands (Kingdom of the),NG,16.47703
2018,SI_RMT_COST_BC,Netherlands (Kingdom of the),ID,8.90085
2018,SI_RMT_COST_BC,Netherlands (Kingdom of the),TR,8.32574
2018,SI_RMT_COST_BC,Netherlands (Kingdom of the),SO,6.52424
2018,SI_RMT_COST_BC,Netherlands (Kingdom of the),MA,6.52615
2018,SI_RMT_COST_BC,Netherlands (Kingdom of the),GH,7.37351
2018,SI_RMT_COST_BC,Netherlands (Kingdom of the),DO,8.0577
2018,SI_RMT_COST_BC,Netherlands (Kingdom of the),SR,8.60859
2018,SI_RMT_COST_BC,Netherlands (Kingdom of the),NG,7.38807
2019,SI_RMT_COST_BC,Netherlands (Kingdom of the),SR,6.47767
2019,SI_RMT_COST_BC,Netherlands (Kingdom of the),ID,6.87113
2019,SI_RMT_COST_BC,Netherlands (Kingdom of the),TR,6.62874
2019,SI_RMT_COST_BC,Netherlands (Kingdom of the),DO,7.86388
2019,SI_RMT_COST_BC,Netherlands (Kingdom of the),GH,7.51993
2019,SI_RMT_COST_BC,Netherlands (Kingdom of the),SO,8.93751
2019,SI_RMT_COST_BC,Netherlands (Kingdom of the),NG,6.7339
2019,SI_RMT_COST_BC,Netherlands (Kingdom of the),MA,5.38486
2020,SI_RMT_COST_BC,Netherlands (Kingdom of the),SO,8.16557
2020,SI_RMT_COST_BC,Netherlands (Kingdom of the),GH,7.58954
2020,SI_RMT_COST_BC,Netherlands (Kingdom of the),DO,6.69381
2020,SI_RMT_COST_BC,Netherlands (Kingdom of the),MA,6.83597
2020,SI_RMT_COST_BC,Netherlands (Kingdom of the),TR,7.49965
2020,SI_RMT_COST_BC,Netherlands (Kingdom of the),SR,7.05503
2020,SI_RMT_COST_BC,Netherlands (Kingdom of the),ID,8.1998
2020,SI_RMT_COST_BC,Netherlands (Kingdom of the),NG,7.09111
2021,SI_RMT_COST_BC,Netherlands (Kingdom of the),SR,8.409
2021,SI_RMT_COST_BC,Netherlands (Kingdom of the),TR,7.17095
2021,SI_RMT_COST_BC,Netherlands (Kingdom of the),SO,7.625
2021,SI_RMT_COST_BC,Netherlands (Kingdom of the),MA,6.2735
2021,SI_RMT_COST_BC,Netherlands (Kingdom of the),NG,3.58188
2021,SI_RMT_COST_BC,Netherlands (Kingdom of the),GH,8.04462
2021,SI_RMT_COST_BC,Netherlands (Kingdom of the),DO,5.77875
2021,SI_RMT_COST_BC,Netherlands (Kingdom of the),ID,5.535
2016,SI_RMT_COST_BC,New Zealand,VN,8.19056
2016,SI_RMT_COST_BC,New Zealand,TO,10.11601
2016,SI_RMT_COST_BC,New Zealand,WS,8.11613
2016,SI_RMT_COST_BC,New Zealand,CN,9.1599
2016,SI_RMT_COST_BC,New Zealand,FJ,9.40589
2016,SI_RMT_COST_BC,New Zealand,VU,13.05392
2016,SI_RMT_COST_BC,New Zealand,IN,6.56299
2016,SI_RMT_COST_BC,New Zealand,PH,7.35122
2017,SI_RMT_COST_BC,New Zealand,VU,14.84164
2017,SI_RMT_COST_BC,New Zealand,FJ,9.09781
2017,SI_RMT_COST_BC,New Zealand,TO,9.83056
2017,SI_RMT_COST_BC,New Zealand,PH,7.33883
2017,SI_RMT_COST_BC,New Zealand,VN,8.65248
2017,SI_RMT_COST_BC,New Zealand,CN,9.77262
2017,SI_RMT_COST_BC,New Zealand,WS,10.17363
2017,SI_RMT_COST_BC,New Zealand,IN,6.61045
2018,SI_RMT_COST_BC,New Zealand,FJ,9.34445
2018,SI_RMT_COST_BC,New Zealand,CN,5.80943
2018,SI_RMT_COST_BC,New Zealand,TO,9.65871
2018,SI_RMT_COST_BC,New Zealand,WS,9.32207
2018,SI_RMT_COST_BC,New Zealand,IN,6.48703
2018,SI_RMT_COST_BC,New Zealand,VU,11.29668
2018,SI_RMT_COST_BC,New Zealand,VN,7.8687
2018,SI_RMT_COST_BC,New Zealand,PH,6.65606
2019,SI_RMT_COST_BC,New Zealand,VN,7.59323
2019,SI_RMT_COST_BC,New Zealand,WS,9.74065
2019,SI_RMT_COST_BC,New Zealand,IN,6.0565
2019,SI_RMT_COST_BC,New Zealand,CN,7.14645
2019,SI_RMT_COST_BC,New Zealand,PH,6.06598
2019,SI_RMT_COST_BC,New Zealand,FJ,9.08599
2019,SI_RMT_COST_BC,New Zealand,TO,10.07827
2019,SI_RMT_COST_BC,New Zealand,VU,11.24332
2020,SI_RMT_COST_BC,New Zealand,CN,6.8299
2020,SI_RMT_COST_BC,New Zealand,PH,6.19294
2020,SI_RMT_COST_BC,New Zealand,IN,5.58386
2020,SI_RMT_COST_BC,New Zealand,VN,7.51137
2020,SI_RMT_COST_BC,New Zealand,WS,8.46449
2020,SI_RMT_COST_BC,New Zealand,FJ,8.13791
2020,SI_RMT_COST_BC,New Zealand,TO,10.09703
2020,SI_RMT_COST_BC,New Zealand,VU,10.88101
2021,SI_RMT_COST_BC,New Zealand,FJ,7.76692
2021,SI_RMT_COST_BC,New Zealand,VN,6.82677
2021,SI_RMT_COST_BC,New Zealand,TO,10.2508
2021,SI_RMT_COST_BC,New Zealand,IN,5.71333
2021,SI_RMT_COST_BC,New Zealand,WS,9.14
2021,SI_RMT_COST_BC,New Zealand,VU,10.03357
2021,SI_RMT_COST_BC,New Zealand,PH,5.48565
2021,SI_RMT_COST_BC,New Zealand,CN,4.73261
2016,SI_RMT_COST_BC,Norway,PK,9.25585
2016,SI_RMT_COST_BC,Norway,PL,7.3543
2017,SI_RMT_COST_BC,Norway,PK,6.64929
2017,SI_RMT_COST_BC,Norway,PL,5.83033
2018,SI_RMT_COST_BC,Norway,PK,7.12767
2018,SI_RMT_COST_BC,Norway,PL,5.43755
2019,SI_RMT_COST_BC,Norway,PL,5.78072
2019,SI_RMT_COST_BC,Norway,PK,6.63246
2020,SI_RMT_COST_BC,Norway,PL,4.19482
2020,SI_RMT_COST_BC,Norway,PK,3.97941
2021,SI_RMT_COST_BC,Norway,PL,5.58909
2021,SI_RMT_COST_BC,Norway,PK,4.5925
2016,SI_RMT_COST_BC,Portugal,CV,6.85465
2016,SI_RMT_COST_BC,Portugal,BR,4.90312
2016,SI_RMT_COST_BC,Portugal,MZ,9.89262
2017,SI_RMT_COST_BC,Portugal,CV,8.50328
2017,SI_RMT_COST_BC,Portugal,BR,6.48736
2017,SI_RMT_COST_BC,Portugal,MZ,10.68915
2018,SI_RMT_COST_BC,Portugal,CV,8.31379
2018,SI_RMT_COST_BC,Portugal,BR,5.53281
2018,SI_RMT_COST_BC,Portugal,MZ,3.68335
2019,SI_RMT_COST_BC,Portugal,CV,7.394
2019,SI_RMT_COST_BC,Portugal,MZ,9.45239
2019,SI_RMT_COST_BC,Portugal,BR,6.80935
2020,SI_RMT_COST_BC,Portugal,CV,7.38767
2020,SI_RMT_COST_BC,Portugal,BR,6.51711
2020,SI_RMT_COST_BC,Portugal,MZ,8.01346
2021,SI_RMT_COST_BC,Portugal,CV,7.46167
2021,SI_RMT_COST_BC,Portugal,BR,5.17158
2021,SI_RMT_COST_BC,Portugal,MZ,6.51188
2021,SI_RMT_COST_BC,Portugal,MZ,6.51188
