Year,SeriesCode,Country,Activity,Sex,Value
2011,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Male,0.75
2011,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Female,3.01
2011,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Both sexes,1.5
2011,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Female,2.43
2012,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Female,1.79
2012,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Both sexes,1.48
2010,SL_ISV_IFEM_19ICLS,Belgium,TOTAL,Male,4.32
2011,SL_ISV_IFEM_19ICLS,Belgium,TOTAL,Both sexes,6.06
2011,SL_ISV_IFEM_19ICLS,Belgium,NONAGR,Both sexes,5.75
2011,SL_ISV_IFEM_19ICLS,Belgium,TOTAL,Female,5.88
2011,SL_ISV_IFEM_19ICLS,Belgium,ISIC4_A,Both sexes,33.68
2011,SL_ISV_IFEM_19ICLS,Belgium,ISIC4_A,Male,24.58
2011,SL_ISV_IFEM_19ICLS,Belgium,TOTAL,Male,6.22
2011,SL_ISV_IFEM_19ICLS,Belgium,ISIC4_A,Female,55.36
2011,SL_ISV_IFEM_19ICLS,Belgium,NONAGR,Female,5.52
2011,SL_ISV_IFEM_19ICLS,Belgium,NONAGR,Male,5.94
2012,SL_ISV_IFEM_19ICLS,Belgium,ISIC4_A,Female,55.64
2012,SL_ISV_IFEM_19ICLS,Belgium,NONAGR,Male,5.46
2012,SL_ISV_IFEM_19ICLS,Belgium,NONAGR,Female,5.49
2012,SL_ISV_IFEM_19ICLS,Belgium,ISIC4_A,Male,20.14
2012,SL_ISV_IFEM_19ICLS,Belgium,TOTAL,Both sexes,5.71
2012,SL_ISV_IFEM_19ICLS,Belgium,NONAGR,Both sexes,5.48
2012,SL_ISV_IFEM_19ICLS,Belgium,TOTAL,Female,5.72
2012,SL_ISV_IFEM_19ICLS,Belgium,ISIC4_A,Both sexes,27.3
2012,SL_ISV_IFEM_19ICLS,Belgium,TOTAL,Male,5.7
2013,SL_ISV_IFEM_19ICLS,Belgium,TOTAL,Male,5.58
2013,SL_ISV_IFEM_19ICLS,Belgium,ISIC4_A,Male,18.12
2013,SL_ISV_IFEM_19ICLS,Belgium,NONAGR,Both sexes,5.65
2013,SL_ISV_IFEM_19ICLS,Belgium,ISIC4_A,Both sexes,28.54
2013,SL_ISV_IFEM_19ICLS,Belgium,TOTAL,Female,6.22
2012,SL_ISV_IFEM_19ICLS,Luxembourg,ISIC4_A,Both sexes,10.23
2012,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Male,0.86
2012,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Female,2.26
2012,SL_ISV_IFEM_19ICLS,Luxembourg,ISIC4_A,Female,33.17
2012,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Both sexes,1.27
2012,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Male,0.86
2013,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Both sexes,2.24
2013,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Female,3.73
2013,SL_ISV_IFEM_19ICLS,Belgium,NONAGR,Male,5.41
2013,SL_ISV_IFEM_19ICLS,Belgium,ISIC4_A,Female,55.38
2013,SL_ISV_IFEM_19ICLS,Belgium,TOTAL,Both sexes,5.88
2013,SL_ISV_IFEM_19ICLS,Belgium,NONAGR,Female,5.93
2014,SL_ISV_IFEM_19ICLS,Belgium,TOTAL,Both sexes,6.29
2014,SL_ISV_IFEM_19ICLS,Belgium,NONAGR,Both sexes,6.05
2014,SL_ISV_IFEM_19ICLS,Belgium,ISIC4_A,Male,16.18
2014,SL_ISV_IFEM_19ICLS,Belgium,ISIC4_A,Both sexes,22.3
2013,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Female,3.64
2013,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Both sexes,2.22
2013,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Male,1.07
2013,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Male,1.07
2013,SL_ISV_IFEM_19ICLS,Luxembourg,ISIC4_A,Both sexes,3.08
2014,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Female,3.38
2014,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Male,1.16
2014,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Both sexes,2.15
2014,SL_ISV_IFEM_19ICLS,Luxembourg,ISIC4_A,Female,18.15
2014,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Both sexes,2.07
2014,SL_ISV_IFEM_19ICLS,Luxembourg,ISIC4_A,Both sexes,5.48
2014,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Female,3.17
2014,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Male,1.16
2015,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Female,3.47
2015,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Male,2.15
2015,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Male,2.1
2015,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Both sexes,2.73
2015,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Both sexes,2.77
2015,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Female,3.5
2016,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Male,2.75
2016,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Male,2.47
2016,SL_ISV_IFEM_19ICLS,Luxembourg,ISIC4_A,Male,17.35
2016,SL_ISV_IFEM_19ICLS,Luxembourg,ISIC4_A,Female,16.3
2016,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Female,4.76
2016,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Both sexes,3.64
2016,SL_ISV_IFEM_19ICLS,Luxembourg,ISIC4_A,Both sexes,17.13
2016,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Female,4.68
2016,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Both sexes,3.46
2017,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Female,3.18
2017,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Male,2.0
2017,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Female,3.19
2017,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Both sexes,2.69
2017,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Male,2.27
2017,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Both sexes,2.54
2018,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Female,8.24
2018,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Female,8.34
2018,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Both sexes,7.29
2018,SL_ISV_IFEM_19ICLS,Luxembourg,ISIC4_A,Both sexes,5.15
2018,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Male,6.43
2018,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Male,6.56
2018,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Both sexes,7.31
2019,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Both sexes,2.97
2019,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Male,2.54
2019,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Both sexes,2.96
2019,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Female,3.46
2019,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Male,2.53
2019,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Female,3.46
2020,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Both sexes,5.12
2020,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Male,5.53
2020,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Female,4.67
2020,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Both sexes,5.14
2020,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Male,5.5
2020,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Female,4.68
2021,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Female,10.65
2021,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Both sexes,10.28
2021,SL_ISV_IFEM_19ICLS,Luxembourg,TOTAL,Male,9.98
2021,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Female,10.74
2021,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Male,9.99
2021,SL_ISV_IFEM_19ICLS,Luxembourg,NONAGR,Both sexes,10.33
2007,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Both sexes,13.99
2007,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Male,17.05
2007,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Female,9.54
2007,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Female,9.38
2007,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Male,64.61
2007,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Both sexes,61.95
2007,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Both sexes,14.63
2007,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Male,16.21
2008,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Female,8.58
2008,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Both sexes,13.25
2008,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Male,15.63
2008,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Male,16.96
2008,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Female,8.47
2008,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Male,67.88
2008,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Both sexes,14.23
2008,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Both sexes,66.45
2009,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Male,16.25
2009,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Both sexes,12.58
2009,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Both sexes,13.57
2009,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Male,14.87
2009,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Female,8.3
2009,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Male,73.63
2009,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Both sexes,72.5
2009,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Female,8.16
2010,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Female,78.0
2010,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Male,74.18
2010,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Both sexes,74.62
2010,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Female,11.31
2010,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Female,10.87
2010,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Male,17.79
2010,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Both sexes,15.32
2010,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Male,19.36
2010,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Both sexes,16.53
2011,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Both sexes,13.55
2011,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Male,16.68
2011,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Female,7.92
2011,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Male,16.74
2011,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Both sexes,13.54
2011,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Female,7.8
2012,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Male,14.17
2012,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Male,12.88
2012,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Female,8.32
2012,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Male,80.9
2012,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Both sexes,11.14
2012,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Both sexes,12.02
2012,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Both sexes,73.79
2012,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Female,8.18
2013,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Male,65.55
2013,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Female,6.11
2013,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Male,13.93
2013,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Both sexes,10.36
2013,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Male,12.96
2013,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Both sexes,11.0
2013,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Female,6.09
2013,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Both sexes,59.31
2014,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Male,13.3
2014,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Both sexes,10.47
2014,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Female,5.94
2014,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Both sexes,10.47
2014,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Female,5.94
2014,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Male,13.3
2015,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Female,5.25
2015,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Male,13.04
2015,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Male,12.75
2015,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Female,5.25
2015,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Both sexes,9.79
2015,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Male,47.43
2015,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Both sexes,46.29
2015,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Both sexes,9.98
2016,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Male,13.98
2016,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Both sexes,10.92
2016,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Both sexes,10.54
2016,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Male,69.16
2016,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Both sexes,67.44
2016,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Male,14.57
2016,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Female,5.36
2016,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Female,5.35
2017,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Female,6.62
2017,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Both sexes,62.15
2017,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Male,14.85
2017,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Both sexes,11.55
2017,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Female,6.56
2017,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Both sexes,10.85
2017,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Male,13.77
2017,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Male,64.15
2018,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Female,6.06
2018,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Both sexes,10.95
2018,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Female,6.16
2018,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Both sexes,52.4
2018,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Male,14.82
2018,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Male,51.53
2018,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Both sexes,11.4
2018,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Male,14.19
2019,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Male,58.52
2019,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Male,16.3
2019,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Both sexes,11.86
2019,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Male,15.76
2019,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Both sexes,12.25
2019,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Both sexes,59.3
2019,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Female,6.13
2019,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Female,6.04
2020,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Male,63.37
2020,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Female,8.04
2020,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Male,14.51
2020,SL_ISV_IFEM_19ICLS,Malta,ISIC4_A,Both sexes,65.45
2020,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Female,8.11
2020,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Male,14.8
2020,SL_ISV_IFEM_19ICLS,Malta,NONAGR,Both sexes,11.92
2020,SL_ISV_IFEM_19ICLS,Malta,TOTAL,Both sexes,12.13
2006,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Both sexes,41.56
2006,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Male,21.62
2006,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Male,35.61
2006,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Female,18.35
2006,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Both sexes,20.01
2006,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Both sexes,13.09
2006,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Female,49.59
2006,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Male,16.33
2006,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Female,10.0
2007,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Female,17.15
2007,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Male,34.36
2007,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Both sexes,40.33
2007,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Female,9.31
2007,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Both sexes,13.19
2007,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Female,48.65
2007,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Male,17.42
2007,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Male,22.06
2007,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Both sexes,19.62
2008,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Male,36.37
2008,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Female,17.16
2008,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Both sexes,43.76
2008,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Both sexes,12.53
2008,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Both sexes,19.92
2008,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Female,7.99
2008,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Male,22.59
2008,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Male,17.39
2008,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Female,54.3
2009,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Female,56.56
2009,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Both sexes,13.03
2009,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Both sexes,47.67
2009,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Male,17.76
2009,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Male,41.71
2009,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Female,16.94
2009,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Male,23.78
2009,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Both sexes,20.41
2009,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Female,8.64
2010,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Both sexes,13.72
2010,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Both sexes,21.71
2010,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Female,63.97
2010,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Male,18.87
2010,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Male,25.35
2010,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Both sexes,53.3
2010,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Male,46.04
2010,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Female,8.95
2010,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Female,18.02
2011,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Male,25.15
2011,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Both sexes,21.94
2011,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Female,8.91
2011,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Female,18.66
2011,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Male,46.93
2011,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Female,69.72
2011,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Male,18.4
2011,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Both sexes,56.0
2011,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Both sexes,13.48
2012,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Both sexes,20.6
2012,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Both sexes,57.97
2012,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Both sexes,12.22
2012,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Male,24.76
2012,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Male,17.78
2012,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Female,16.36
2012,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Female,7.08
2012,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Male,49.18
2012,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Female,71.89
2013,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Both sexes,57.58
2013,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Both sexes,12.52
2013,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Female,66.78
2013,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Female,16.97
2013,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Male,51.57
2013,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Male,26.1
2013,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Both sexes,21.59
2013,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Female,7.42
2013,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Male,18.03
2014,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Male,58.68
2014,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Both sexes,11.96
2014,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Female,73.47
2014,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Male,17.52
2014,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Female,19.99
2014,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Both sexes,24.5
2014,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Male,28.96
2014,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Female,6.92
2014,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Both sexes,64.76
2015,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Female,6.59
2015,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Both sexes,11.87
2015,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Both sexes,25.09
2015,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Male,17.83
2015,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Male,29.42
2015,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Both sexes,68.95
2015,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Female,20.8
2015,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Female,81.65
2015,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Male,60.08
2016,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Both sexes,12.21
2016,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Both sexes,25.58
2016,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Female,80.23
2016,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Male,58.18
2016,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Male,17.88
2016,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Female,7.07
2016,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Both sexes,67.35
2016,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Female,21.89
2016,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Male,29.24
2017,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Both sexes,66.13
2017,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Male,27.35
2017,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Female,80.28
2017,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Male,56.72
2017,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Female,19.94
2017,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Female,6.54
2017,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Male,16.51
2017,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Both sexes,23.67
2017,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Both sexes,11.28
2018,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Female,78.69
2018,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Male,28.47
2018,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Male,17.36
2018,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Both sexes,65.75
2018,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Female,21.68
2018,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Both sexes,11.93
2018,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Male,56.5
2018,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Female,6.98
2018,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Both sexes,25.09
2019,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Male,27.61
2019,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Both sexes,22.77
2019,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Both sexes,11.85
2019,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Female,17.67
2019,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Male,54.95
2019,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Female,5.51
2019,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Male,18.53
2019,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Female,77.93
2019,SL_ISV_IFEM_19ICLS,Moldova,ISIC4_A,Both sexes,63.92
2020,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Both sexes,21.93
2020,SL_ISV_IFEM_19ICLS,Moldova,NONAGR,Both sexes,10.27
2020,SL_ISV_IFEM_19ICLS,Moldova,TOTAL,Female,15.81
